When	WRB	when
invisible	JJ	invisible
enby	NP	<unknown>
is	VBZ	be
governing	VBG	govern
how	WRB	how
the	DT	the
suit	NN	suit
hangs	VBZ	hang
in	IN	in
space-time	NN	space-time
.	SENT	.
So	RB	so
we	PP	we
can	MD	can
see	VB	see
a	DT	a
similar	JJ	similar
effect	NN	effect
with	IN	with
visible	JJ	visible
matter	NN	matter
.	SENT	.
We	PP	we
can	MD	can
see	VB	see
that	IN	that
stars	NNS	star
and	CC	and
galaxies	NNS	galaxy
are	VBP	be
affected	VBN	affect
by	IN	by
the	DT	the
presence	NN	presence
of	IN	of
something	NN	something
more	RBR	more
,	,	,
something	NN	something
completely	RB	completely
invisible	JJ	invisible
to	TO	to
us	PP	us
.	SENT	.
So	RB	so
we	PP	we
now	RB	now
know	VBP	know
that	IN	that
the	DT	the
universe	NN	universe
is	VBZ	be
more	RBR	more
queer	JJ	queer
and	CC	and
fantastical	JJ	fantastical
than	IN	than
it	PP	it
looks	VBZ	look
to	TO	to
the	DT	the
naked	JJ	naked
eye	NN	eye
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
right	NN	right
.	SENT	.
So	RB	so
how	WRB	how
did	VBD	do
the	DT	the
universe	NN	universe
get	VB	get
this	DT	this
way	NN	way
,	,	,
and	CC	and
what	WP	what
exactly	RB	exactly
is	VBZ	be
inside	JJ	inside
?	SENT	?
So	IN	so
I	PP	I
'	POS	'
m	NN	m
a	DT	a
theoretical	JJ	theoretical
physicist	NN	physicist
with	IN	with
expertise	NN	expertise
in	IN	in
particle	NN	particle
cosmology	NN	cosmology
.	SENT	.
And	CC	and
it	PP	it
'	POS	'
s	VBG	<unknown>
my	PP$	my
job	NN	job
to	TO	to
use	VB	use
math	NN	math
to	TO	to
study	VB	study
the	DT	the
origin	NN	origin
and	CC	and
evolution	NN	evolution
of	IN	of
space-time	NN	space-time
and	CC	and
every	DT	every
single	JJ	single
thing	NN	thing
that	RB	that
'	POS	'
s	NN	S
inside	RB	inside
of	IN	of
it	PP	it
.	SENT	.
I	PP	I
connect	VBP	connect
the	DT	the
very	RB	very
small	JJ	small
--	:	--
elementary	JJ	elementary
particles	NNS	particle
--	:	--
with	IN	with
the	DT	the
extremely	RB	extremely
large	JJ	large
--	:	--
galaxies	NNS	galaxy
and	CC	and
galaxy	NN	galaxy
clusters	NNS	cluster
,	,	,
and	CC	and
I	PP	I
'	POS	'
m	NN	m
a	DT	a
griot	NN	<unknown>
of	IN	of
the	DT	the
universe	NN	universe
.	SENT	.
I	PP	I
develop	VBP	develop
creative	JJ	creative
mathematical	JJ	mathematical
narratives	NNS	narrative
that	WDT	that
may	MD	may
just	RB	just
be	VB	be
our	PP$	our
cosmic	JJ	cosmic
origin	NN	origin
story	NN	story
.	SENT	.
Now	RB	now
as	IN	as
a	DT	a
theoretical	JJ	theoretical
physicist	NN	physicist
,	,	,
I	PP	I
really	RB	really
love	VBP	love
doing	VBG	do
math	NN	math
and	CC	and
coming	VBG	come
up	RP	up
with	IN	with
different	JJ	different
ideas	NNS	idea
that	WDT	that
may	MD	may
describe	VB	describe
our	PP$	our
mostly	RB	mostly
invisible	JJ	invisible
universe	NN	universe
.	SENT	.
But	CC	but
it	PP	it
'	POS	'
s	NN	S
important	JJ	important
to	TO	to
be	VB	be
accountable	JJ	accountable
to	TO	to
data	NNS	datum
too	RB	too
,	,	,
the	DT	the
real	JJ	real
stuff	NN	stuff
.	SENT	.
So	RB	so
after	IN	after
mathematics	NNS	mathematics
,	,	,
my	PP$	my
second	JJ	second
favorite	JJ	favorite
tool	NN	tool
for	IN	for
addressing	VBG	address
these	DT	these
large	JJ	large
cosmological	JJ	cosmological
questions	NNS	question
is	VBZ	be
the	DT	the
biggest	JJS	big
laboratory	NN	laboratory
we	PP	we
know	VBP	know
,	,	,
the	DT	the
universe	NN	universe
itself	PP	itself
.	SENT	.
Observatories	NNS	observatory
with	IN	with
capabilities	NNS	capability
from	IN	from
visible	JJ	visible
light	NN	light
to	TO	to
high-energy	NP	high-energy
X-ray	NN	X-ray
and	CC	and
gamma-ray	NN	gamma-ray
photons	NNS	photon
are	VBP	be
still	RB	still
some	DT	some
of	IN	of
the	DT	the
best	JJS	good
ways	NNS	way
to	TO	to
gain	VB	gain
insight	NN	insight
into	IN	into
what	WP	what
'	POS	'
s	NNS	<unknown>
going	VBG	go
on	IN	on
in	IN	in
space-time	NN	space-time
,	,	,
with	IN	with
the	DT	the
invisible	JJ	invisible
stuff	NN	stuff
.	SENT	.
So	RB	so
what	WP	what
you	PP	you
'	POS	'
re	NN	re
looking	VBG	look
at	IN	at
here	RB	here
is	VBZ	be
the	DT	the
Vera	NP	Vera
C	NP	C
.	SENT	.
Rubin	NP	Rubin
Observatory	NN	observatory
,	,	,
an	DT	an
exciting	JJ	exciting
new	JJ	new
facility	NN	facility
that	RB	that
'	POS	'
s	NN	S
about	RB	about
to	TO	to
see	VB	see
its	PP$	its
first	JJ	first
light	NN	light
over	IN	over
the	DT	the
next	JJ	next
two	CD	two
years	NNS	year
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
a	DT	a
leading	VBG	lead
example	NN	example
of	IN	of
a	DT	a
new	JJ	new
generation	NN	generation
of	IN	of
telescopes	NNS	telescope
that	WDT	that
are	VBP	be
going	VBG	go
to	TO	to
change	VB	change
the	DT	the
way	NN	way
we	PP	we
see	VBP	see
this	DT	this
mostly	RB	mostly
invisible	JJ	invisible
universe	NN	universe
.	SENT	.
Now	RB	now
it	PP	it
'	POS	'
s	NN	S
also	RB	also
the	DT	the
case	NN	case
that	IN	that
swarms	NNS	swarm
of	IN	of
satellites	NNS	satellite
threaten	VBP	threaten
images	NNS	image
from	IN	from
ground-based	JJ	ground-based
facilities	NNS	facility
like	IN	like
this	DT	this
one	CD	one
.	SENT	.
But	CC	but
the	DT	the
Vera	NP	Vera
C	NP	C
.	SENT	.
Rubin	NP	Rubin
Observatory	NN	observatory
can	MD	can
help	VB	help
us	PP	us
understand	VB	understand
where	WRB	where
the	DT	the
invisible	JJ	invisible
stuff	NN	stuff
is	VBZ	be
and	CC	and
what	WP	what
it	PP	it
'	POS	'
s	NN	S
doing	VBG	do
,	,	,
which	WDT	which
will	MD	will
help	VB	help
us	PP	us
determine	VB	determine
what	WP	what
exactly	RB	exactly
it	PP	it
is	VBZ	be
.	SENT	.
So	RB	so
when	WRB	when
it	PP	it
comes	VBZ	come
to	TO	to
the	DT	the
cosmic	JJ	cosmic
accounting	NN	accounting
,	,	,
here	RB	here
is	VBZ	be
what	WP	what
we	PP	we
know	VBP	know
so	RB	so
far	RB	far
.	SENT	.
We	PP	we
'	POS	'
re	NN	re
in	IN	in
the	DT	the
midst	NN	midst
of	IN	of
a	DT	a
great	JJ	great
cosmic	JJ	cosmic
drama	NN	drama
,	,	,
where	WRB	where
space-time	NN	space-time
is	VBZ	be
curved	VBN	curve
and	CC	and
it	PP	it
'	POS	'
s	NNS	<unknown>
expanding	VBG	expand
.	SENT	.
And	CC	and
the	DT	the
history	NN	history
and	CC	and
future	NN	future
of	IN	of
that	DT	that
curvature	NN	curvature
and	CC	and
expansion	NN	expansion
is	VBZ	be
determined	VBN	determine
by	IN	by
what	WP	what
'	POS	'
s	NN	S
inside	NN	inside
,	,	,
which	WDT	which
is	VBZ	be
mostly	RB	mostly
not	RB	not
visible	JJ	visible
stuff	NN	stuff
like	IN	like
us	PP	us
--	:	--
that	WDT	that
'	POS	'
s	NN	S
only	RB	only
about	RB	about
five	CD	five
percent	NN	percent
.	SENT	.
The	DT	the
majority	NN	majority
of	IN	of
the	DT	the
energy-matter	NN	energy-matter
content	NN	content
in	IN	in
the	DT	the
universe	NN	universe
is	VBZ	be
something	NN	something
that	IN	that
we	PP	we
call	VBP	call
dark	JJ	dark
energy	NN	energy
.	SENT	.
So	IN	so
empty	JJ	empty
space	NN	space
seems	VBZ	seem
to	TO	to
have	VB	have
an	DT	an
energy	NN	energy
associated	VBN	associate
with	IN	with
it	PP	it
.	SENT	.
And	CC	and
that	WDT	that
'	POS	'
s	NN	S
increasingly	RB	increasingly
affecting	VBG	affect
how	WRB	how
space-time	NN	space-time
expands	VBZ	expand
.	SENT	.
After	IN	after
dark	JJ	dark
energy	NN	energy
,	,	,
the	DT	the
second-largest	JJS	second-largest
ingredient	NN	ingredient
is	VBZ	be
something	NN	something
that	IN	that
we	PP	we
call	VBP	call
dark	JJ	dark
matter	NN	matter
.	SENT	.
So	RB	so
here	RB	here
'	''	'
s	VBG	<unknown>
the	DT	the
funky	JJ	funky
thing	NN	thing
about	IN	about
dark	JJ	dark
matter	NN	matter
.	SENT	.
Unlike	IN	unlike
dark	JJ	dark
energy	NN	energy
,	,	,
it	PP	it
gravitates	VBZ	gravitate
exactly	RB	exactly
like	VB	like
visible	JJ	visible
matter	NN	matter
.	SENT	.
But	CC	but
it	PP	it
'	POS	'
s	NN	S
completely	RB	completely
unlike	IN	unlike
us	PP	us
in	IN	in
every	DT	every
other	JJ	other
way	NN	way
.	SENT	.
So	RB	so
you	PP	you
might	MD	might
be	VB	be
thinking	VBG	think
,	,	,
"	``	"
OK	UH	OK
,	,	,
dark	JJ	dark
matter	NN	matter
.	SENT	.
It	PP	it
clearly	RB	clearly
has	VBZ	have
a	DT	a
color	NN	color
associated	VBN	associate
with	IN	with
it	PP	it
.	SENT	.
"	``	"
It	PP	it
'	POS	'
s	NN	S
dark	NN	dark
,	,	,
like	IN	like
my	PP$	my
pants	NNS	pant
.	SENT	.
Right	RB	right
?	SENT	?
But	CC	but
the	DT	the
first	JJ	first
thing	NN	thing
you	PP	you
should	MD	should
know	VB	know
about	RB	about
dark	JJ	dark
matter	NN	matter
is	VBZ	be
that	IN	that
it	PP	it
doesn	NNS	<unknown>
'	''	'
t	NN	t
have	VBP	have
a	DT	a
color	NN	color
,	,	,
and	CC	and
at	IN	at
least	JJS	least
at	IN	at
first	JJ	first
approximation	NN	approximation
,	,	,
light	NN	light
seems	VBZ	seem
to	TO	to
go	VB	go
right	RB	right
through	IN	through
it	PP	it
,	,	,
so	RB	so
we	PP	we
can	MD	can
'	''	'
t	NN	t
see	VB	see
it	PP	it
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
invisible	NN	invisible
,	,	,
maybe	RB	maybe
transparent	JJ	transparent
,	,	,
maybe	RB	maybe
clear	JJ	clear
.	SENT	.
So	RB	so
if	IN	if
you	PP	you
put	VBD	put
out	RP	out
your	PP$	your
hands	NNS	hand
and	CC	and
think	VBP	think
about	IN	about
the	DT	the
weight	NN	weight
of	IN	of
having	VBG	have
a	DT	a
clump	NN	clump
of	IN	of
dark	JJ	dark
matter	NN	matter
in	IN	in
your	PP$	your
hands	NNS	hand
--	:	--
that	WDT	that
'	POS	'
s	NN	S
how	WRB	how
it	PP	it
would	MD	would
feel	VB	feel
,	,	,
but	CC	but
your	PP$	your
hands	NNS	hand
would	MD	would
look	VB	look
exactly	RB	exactly
the	DT	the
same	JJ	same
.	SENT	.
Today	NN	today
,	,	,
we	PP	we
believe	VBP	believe
that	IN	that
80	CD	@card@
percent	NN	percent
of	IN	of
the	DT	the
normally	RB	normally
gravitating	VBG	gravitate
matter	NN	matter
in	IN	in
the	DT	the
universe	NN	universe
is	VBZ	be
dark	JJ	dark
matter	NN	matter
.	SENT	.
Dark	JJ	dark
matter	NN	matter
is	VBZ	be
dominant	JJ	dominant
on	IN	on
the	DT	the
outskirts	NNS	outskirt
of	IN	of
galaxies	NNS	galaxy
,	,	,
and	CC	and
it	PP	it
affects	VBZ	affect
stellar	JJ	stellar
motions	NNS	motion
on	IN	on
the	DT	the
edges	NNS	edge
.	SENT	.
This	DT	this
effect	NN	effect
is	VBZ	be
actually	RB	actually
how	WRB	how
Vera	NP	Vera
C	NP	C
.	SENT	.
Rubin	NP	Rubin
and	CC	and
Kent	NP	Kent
Ford	NP	Ford
found	VBD	find
the	DT	the
first	JJ	first
substantive	JJ	substantive
evidence	NN	evidence
for	IN	for
the	DT	the
existence	NN	existence
of	IN	of
dark	JJ	dark
matter	NN	matter
.	SENT	.
What	WP	what
you	PP	you
'	POS	'
re	NN	re
looking	VBG	look
at	IN	at
here	RB	here
is	VBZ	be
an	DT	an
artist	NN	artist
'	POS	'
s	JJ	<unknown>
rendering	NN	rendering
of	IN	of
our	PP$	our
own	JJ	own
galaxy	NN	galaxy
,	,	,
the	DT	the
Milky	JJ	milky
Way	NN	way
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	NN	S
enveloped	VBD	envelop
in	IN	in
a	DT	a
halo	NN	halo
of	IN	of
dark	JJ	dark
matter	NN	matter
,	,	,
represented	VBD	represent
here	RB	here
by	IN	by
a	DT	a
blue	JJ	blue
gas	NN	gas
.	SENT	.
We	PP	we
believe	VBP	believe
that	IN	that
every	DT	every
single	JJ	single
galaxy	NN	galaxy
,	,	,
or	CC	or
almost	RB	almost
every	DT	every
single	JJ	single
galaxy	NN	galaxy
,	,	,
lives	VBZ	live
inside	RB	inside
of	IN	of
a	DT	a
dark	JJ	dark
matter	NN	matter
halo	NN	halo
.	SENT	.
And	CC	and
we	PP	we
think	VBP	think
that	IN	that
they	PP	they
'	POS	'
re	NN	re
not	RB	not
alone	RB	alone
.	SENT	.
The	DT	the
Milky	JJ	milky
Way	NN	way
itself	PP	itself
has	VBZ	have
around	RB	around
60	CD	@card@
gravitationally	RB	gravitationally
bound	VBN	bind
satellite	NN	satellite
galaxies	NNS	galaxy
that	WDT	that
are	VBP	be
in	IN	in
its	PP$	its
orbit	NN	orbit
.	SENT	.
Some	DT	some
of	IN	of
these	DT	these
,	,	,
you	PP	you
may	MD	may
have	VB	have
seen	VBN	see
when	WRB	when
observing	VBG	observe
the	DT	the
night	NN	night
sky	NN	sky
,	,	,
or	CC	or
you	PP	you
may	MD	may
have	VB	have
heard	VBN	hear
of	IN	of
,	,	,
like	IN	like
the	DT	the
Large	JJ	large
Magellanic	NP	<unknown>
Cloud	NP	Cloud
and	CC	and
the	DT	the
Small	NP	Small
Magellanic	NP	<unknown>
Cloud	NP	Cloud
.	SENT	.
Each	DT	each
of	IN	of
these	DT	these
satellites	NNS	satellite
lives	VBZ	live
inside	RB	inside
of	IN	of
its	PP$	its
own	JJ	own
dark	JJ	dark
matter	NN	matter
subhalo	NN	<unknown>
.	SENT	.
So	RB	so
,	,	,
like	IN	like
the	DT	the
invisible	JJ	invisible
enby	NN	<unknown>
in	IN	in
their	PP$	their
suit	NN	suit
,	,	,
the	DT	the
presence	NN	presence
of	IN	of
dark	JJ	dark
matter	NN	matter
is	VBZ	be
affecting	VBG	affect
how	WRB	how
galaxies	NNS	galaxy
are	VBP	be
distributed	VBN	distribute
throughout	IN	throughout
space-time	NN	space-time
.	SENT	.
So	RB	so
we	PP	we
can	MD	can
also	RB	also
reverse-engineer	VB	reverse-engineer
where	WRB	where
dark	JJ	dark
matter	NN	matter
is	VBZ	be
--	:	--
it	PP	it
'	POS	'
s	NN	S
represented	VBD	represent
here	RB	here
by	IN	by
the	DT	the
bluish	JJ	bluish
purple	NN	purple
.	SENT	.
We	PP	we
can	MD	can
look	VB	look
at	IN	at
how	WRB	how
images	NNS	image
of	IN	of
galaxy	NN	galaxy
clusters	NNS	cluster
are	VBP	be
distorted	VBN	distort
,	,	,
which	WDT	which
tells	VBZ	tell
us	PP	us
something	NN	something
about	IN	about
how	WRB	how
dark	JJ	dark
matter	NN	matter
is	VBZ	be
distorting	VBG	distort
space-time	NN	space-time
.	SENT	.
So	RB	so
we	PP	we
know	VBP	know
something	NN	something
about	IN	about
how	WRB	how
much	JJ	much
dark	JJ	dark
matter	NN	matter
there	EX	there
is	VBZ	be
,	,	,
and	CC	and
even	RB	even
how	WRB	how
the	DT	the
dark	JJ	dark
matter	NN	matter
is	VBZ	be
distributed	VBN	distribute
,	,	,
but	CC	but
what	WP	what
kind	NN	kind
of	IN	of
particle	NN	particle
is	VBZ	be
it	PP	it
?	SENT	?
So	RB	so
all	RB	all
that	IN	that
we	PP	we
know	VBP	know
is	VBZ	be
that	IN	that
it	PP	it
'	POS	'
s	NN	S
beyond	IN	beyond
standard-model	JJ	standard-model
physics	NNS	physic
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
not	RB	not
like	IN	like
any	DT	any
of	IN	of
the	DT	the
particles	NNS	particle
that	IN	that
we	PP	we
have	VBP	have
ever	RB	ever
seen	VBN	see
or	CC	or
had	VBD	have
any	DT	any
kind	NN	kind
of	IN	of
contact	NN	contact
with	IN	with
.	SENT	.
Alright	RB	alright
,	,	,
so	RB	so
this	DT	this
seems	VBZ	seem
like	IN	like
a	DT	a
potentially	RB	potentially
terrifying	JJ	terrifying
,	,	,
intractable	JJ	intractable
problem	NN	problem
,	,	,
because	IN	because
we	PP	we
'	POS	'
re	NN	re
talking	VBG	talk
about	IN	about
something	NN	something
that	IN	that
we	PP	we
can	MD	can
'	''	'
t	NN	t
see	VB	see
,	,	,
something	NN	something
that	IN	that
we	PP	we
can	MD	can
'	''	'
t	NN	t
touch	NN	touch
.	SENT	.
You	PP	you
might	MD	might
be	VB	be
thinking	VBG	think
,	,	,
"	``	"
OK	UH	OK
,	,	,
they	PP	they
haven	NN	haven
'	POS	'
t	NN	t
had	VBD	have
many	JJ	many
ideas	NNS	idea
about	IN	about
that	DT	that
over	IN	over
the	DT	the
years	NNS	year
,	,	,
because	IN	because
that	WDT	that
just	RB	just
seems	VBZ	seem
really	RB	really
hard	JJ	hard
.	SENT	.
"	''	"
Right	RB	right
?	SENT	?
So	RB	so
here	RB	here
'	''	'
s	VBG	<unknown>
the	DT	the
Venn	NP	Venn
diagram	NN	diagram
to	TO	to
end	VB	end
all	DT	all
Venn	NP	Venn
diagrams	NNS	diagram
.	SENT	.
[	SYM	[
Theories	NNS	theory
of	IN	of
Dark	NP	Dark
Matter	NP	Matter
]	SYM	]
So	IN	so
I	PP	I
'	POS	'
ll	NNS	<unknown>
bet	VBP	bet
y	NP	y
'	POS	'
all	RB	all
a	DT	a
hundred	CD	hundred
dollars	NNS	dollar
that	IN	that
you	PP	you
can	MD	can
'	''	'
t	NN	t
find	VB	find
a	DT	a
better	JJR	good
one	CD	one
.	SENT	.
At	IN	at
least	JJS	least
according	VBG	accord
to	TO	to
me	PP	me
.	SENT	.
So	IN	so
Tim	NP	Tim
Tait	NP	Tait
created	VBD	create
this	DT	this
diagram	NN	diagram
to	TO	to
help	VB	help
us	PP	us
visualize	VB	visualize
just	RB	just
some	DT	some
of	IN	of
the	DT	the
hypotheses	NNS	hypothesis
that	IN	that
physicists	NNS	physicist
have	VBP	have
had	VBN	have
over	IN	over
the	DT	the
years	NNS	year
to	TO	to
explain	VB	explain
the	DT	the
dark	JJ	dark
matter	NN	matter
problem	NN	problem
and	CC	and
how	WRB	how
these	DT	these
ideas	NNS	idea
overlap	VBP	overlap
with	IN	with
each	DT	each
other	JJ	other
.	SENT	.
So	RB	so
as	IN	as
you	PP	you
all	RB	all
can	MD	can
see	VB	see
,	,	,
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
lot	NN	lot
happening	VBG	happen
here	RB	here
,	,	,
right	RB	right
?	SENT	?
And	CC	and
hopefully	RB	hopefully
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
becoming	VBG	become
increasingly	RB	increasingly
clear	JJ	clear
that	IN	that
this	DT	this
isn	NN	isn
'	POS	'
t	NN	t
just	RB	just
an	DT	an
astrophysics	NN	astrophysics
problem	NN	problem
of	IN	of
galaxies	NNS	galaxy
and	CC	and
galaxy	NN	galaxy
clusters	NNS	cluster
,	,	,
but	CC	but
this	DT	this
is	VBZ	be
also	RB	also
a	DT	a
particle	NN	particle
physics	NN	physics
problem	NN	problem
.	SENT	.
In	IN	in
order	NN	order
to	TO	to
understand	VB	understand
what	WP	what
'	POS	'
s	NNS	<unknown>
happening	VBG	happen
on	IN	on
the	DT	the
largest	JJS	large
scales	NNS	scale
,	,	,
we	PP	we
need	VBP	need
to	TO	to
understand	VB	understand
something	NN	something
very	RB	very
small	JJ	small
,	,	,
like	IN	like
a	DT	a
new	JJ	new
particle	NN	particle
,	,	,
or	CC	or
maybe	RB	maybe
primordial	JJ	primordial
black	JJ	black
holes	NNS	hole
.	SENT	.
So	IN	so
you	PP	you
'	POS	'
ve	RB	<unknown>
been	VBN	be
looking	VBG	look
at	IN	at
this	DT	this
for	IN	for
a	DT	a
moment	NN	moment
,	,	,
and	CC	and
you	PP	you
know	VBP	know
what	WP	what
you	PP	you
'	''	'
re	IN	re
all	DT	all
really	RB	really
thinking	VBG	think
is	VBZ	be
,	,	,
"	``	"
What	WP	what
'	POS	'
s	JJ	<unknown>
Chanda	NP	Chanda
'	POS	'
s	JJ	<unknown>
favorite	JJ	favorite
dark	JJ	dark
matter	NN	matter
candidate	NN	candidate
?	SENT	?
"	''	"
Right	RB	right
?	SENT	?
This	DT	this
is	VBZ	be
what	WP	what
you	PP	you
'	POS	'
re	NN	re
dying	VBG	die
to	TO	to
know	VB	know
?	SENT	?
So	RB	so
,	,	,
I	PP	I
'	POS	'
ll	NNS	<unknown>
end	VBP	end
the	DT	the
suspense	NN	suspense
by	IN	by
telling	VBG	tell
you	PP	you
.	SENT	.
.	SENT	.
.	SENT	.
that	IN	that
my	PP$	my
favorite	JJ	favorite
candidate	NN	candidate
is	VBZ	be
something	RB	something
called	VBN	call
the	DT	the
axion	NN	<unknown>
.	SENT	.
This	DT	this
is	VBZ	be
the	DT	the
hypothetical	JJ	hypothetical
particle	NN	particle
.	SENT	.
And	CC	and
the	DT	the
first	JJ	first
thing	NN	thing
that	IN	that
I	PP	I
want	VBP	want
to	TO	to
tell	VB	tell
you	PP	you
about	IN	about
the	DT	the
axion	NN	<unknown>
is	VBZ	be
that	IN	that
it	PP	it
was	VBD	be
almost	RB	almost
called	VBN	call
the	DT	the
higglet	NN	<unknown>
.	SENT	.
.	SENT	.
.	SENT	.
And	CC	and
whoever	WP	whoever
chose	VBD	choose
"	``	"
the	DT	the
axion	NN	<unknown>
"	``	"
just	RB	just
completely	RB	completely
blew	VBD	blow
it	PP	it
,	,	,
OK	UH	OK
?	SENT	?
I	NP	I
'	POS	'
m	NN	m
pretty	RB	pretty
bummed	VBN	bum
about	IN	about
that	DT	that
.	SENT	.
But	CC	but
the	DT	the
axion	NN	<unknown>
is	VBZ	be
a	DT	a
compelling	JJ	compelling
particle	NN	particle
,	,	,
because	IN	because
it	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
twofer	NN	<unknown>
:	:	:
it	PP	it
addresses	VBZ	address
a	DT	a
problem	NN	problem
that	IN	that
we	PP	we
already	RB	already
had	VBD	have
,	,	,
a	DT	a
conflict	NN	conflict
between	IN	between
theory	NN	theory
and	CC	and
experiment	NN	experiment
in	IN	in
the	DT	the
realm	NN	realm
of	IN	of
quark	NN	quark
physics	NNS	physic
.	SENT	.
"	``	"
OK	UH	OK
,	,	,
"	``	"
you	PP	you
say	VBP	say
,	,	,
"	''	"
but	CC	but
,	,	,
like	IN	like
,	,	,
how	WRB	how
can	MD	can
I	PP	I
