Hi	UH	hi
meat	NN	meat
.	SENT	.
I	PP	I
also	RB	also
recently	RB	recently
learned	VBN	learn
that	IN	that
there	EX	there
is	VBZ	be
a	DT	a
zero-sugar	NN	zero-sugar
,	,	,
alcoholic	JJ	alcoholic
version	NN	version
of	IN	of
Taco	NP	Taco
Bell	NP	Bell
'	POS	'
s	JJ	<unknown>
Baja	NN	Baja
Blast	NN	blast
Mountain	NP	Mountain
Dew	NP	Dew
.	SENT	.
And	CC	and
I	PP	I
don	NN	don
'	POS	'
t	NN	t
actually	RB	actually
know	VBP	know
if	IN	if
that	DT	that
'	''	'
s	VBG	<unknown>
a	DT	a
point	NN	point
for	IN	for
or	CC	or
against	IN	against
my	PP$	my
argument	NN	argument
,	,	,
but	CC	but
I	PP	I
did	VBD	do
feel	VB	feel
like	IN	like
you	PP	you
should	MD	should
know	VB	know
.	SENT	.
So	RB	so
,	,	,
amongst	IN	amongst
all	DT	all
of	IN	of
this	DT	this
miraculous	JJ	miraculous
market	NN	market
activity	NN	activity
,	,	,
we	PP	we
also	RB	also
have	VBP	have
government	NN	government
,	,	,
and	CC	and
that	WDT	that
means	VBZ	mean
we	PP	we
have	VB	have
two	CD	two
problems	NNS	problem
.	SENT	.
The	DT	the
first	JJ	first
problem	NN	problem
is	VBZ	be
that	IN	that
governments	NNS	government
don	VB	don
'	''	'
t	NN	t
love	VBP	love
it	PP	it
when	WRB	when
weird	JJ	weird
new	JJ	new
stuff	NN	stuff
gets	VBZ	get
born	VBN	bear
.	SENT	.
Second	JJ	second
problem	NN	problem
is	VBZ	be
that	IN	that
governments	NNS	government
also	RB	also
don	VBP	don
'	POS	'
t	NN	t
love	VBP	love
it	PP	it
when	WRB	when
familiar	JJ	familiar
old	JJ	old
stuff	NN	stuff
dies	VBZ	die
.	SENT	.
So	IN	so
let	NN	let
'	POS	'
s	JJ	<unknown>
talk	NN	talk
about	IN	about
the	DT	the
new	JJ	new
stuff	NN	stuff
first	RB	first
.	SENT	.
The	DT	the
thing	NN	thing
about	IN	about
capitalism	NN	capitalism
is	VBZ	be
that	IN	that
it	PP	it
is	VBZ	be
an	DT	an
emergent	JJ	emergent
system	NN	system
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
,	,	,
like	IN	like
all	DT	all
evolutionary	JJ	evolutionary
mechanisms	NNS	mechanism
,	,	,
powered	VBN	power
by	IN	by
mutations	NNS	mutation
.	SENT	.
And	CC	and
in	IN	in
this	DT	this
case	NN	case
,	,	,
what	WP	what
the	DT	the
mutations	NNS	mutation
are	VBP	be
are	VBP	be
very	RB	very
weird	JJ	weird
people	NNS	people
trying	VBG	try
new	JJ	new
stuff	NN	stuff
.	SENT	.
And	CC	and
when	WRB	when
we	PP	we
need	VBP	need
really	RB	really
big	JJ	big
progress	NN	progress
,	,	,
big	JJ	big
new	JJ	new
stuff	NN	stuff
,	,	,
that	WDT	that
means	VBZ	mean
we	PP	we
need	VBP	need
really	RB	really
,	,	,
really	RB	really
weird	JJ	weird
people	NNS	people
.	SENT	.
Elon	NP	Elon
,	,	,
looking	VBG	look
at	IN	at
you	PP	you
,	,	,
buddy	NN	buddy
.	SENT	.
I	PP	I
don	VBP	don
'	''	'
t	NN	t
know	VB	know
where	WRB	where
you	PP	you
are	VBP	be
today	NN	today
.	SENT	.
Prior	RB	prior
to	TO	to
the	DT	the
rise	NN	rise
of	IN	of
modern	JJ	modern
capitalism	NN	capitalism
,	,	,
it	PP	it
absolutely	RB	absolutely
sucked	VBD	suck
to	TO	to
be	VB	be
weird	JJ	weird
.	SENT	.
Best-case	NN	best-case
scenario	NN	scenario
--	:	--
a	DT	a
new	JJ	new
idea	NN	idea
ended	VBD	end
up	RP	up
kind	NN	kind
of	IN	of
dying	VBG	die
on	IN	on
the	DT	the
vine	NN	vine
for	IN	for
lack	NN	lack
of	IN	of
opportunities	NNS	opportunity
or	CC	or
resources	NNS	resource
to	TO	to
go	VB	go
forward	RB	forward
.	SENT	.
Worst-case	JJ	worst-case
scenario	NN	scenario
,	,	,
trying	VBG	try
something	NN	something
heroic	JJ	heroic
and	CC	and
new	JJ	new
could	MD	could
put	VB	put
you	PP	you
at	IN	at
odds	NNS	odd
with	IN	with
the	DT	the
powers	NNS	power
that	RB	that
be	VB	be
in	IN	in
times	NNS	time
and	CC	and
places	NNS	place
when	WRB	when
those	DT	those
powers	NNS	power
were	VBD	be
absolute	JJ	absolute
.	SENT	.
So	RB	so
imagine	VB	imagine
you	PP	you
have	VBP	have
a	DT	a
great	JJ	great
plan	NN	plan
to	TO	to
open	VB	open
up	RP	up
a	DT	a
new	JJ	new
trade	NN	trade
route	NN	route
between	IN	between
Europe	NP	Europe
and	CC	and
Asia	NP	Asia
during	IN	during
the	DT	the
Anglo-Dutch	JJ	Anglo-Dutch
Wars	NNS	war
.	SENT	.
That	DT	that
is	VBZ	be
a	DT	a
brilliant	JJ	brilliant
way	NN	way
to	TO	to
get	VB	get
a	DT	a
face	NN	face
full	JJ	full
of	IN	of
cannonballs	NNS	cannonball
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
not	RB	not
saying	VBG	say
that	IN	that
every	DT	every
weirdo	NN	weirdo
has	VBZ	have
a	DT	a
brilliant	JJ	brilliant
apocalypse-averting	NN	<unknown>
idea	NN	idea
that	WDT	that
also	RB	also
happens	VBZ	happen
to	TO	to
be	VB	be
a	DT	a
viable	JJ	viable
commercial	JJ	commercial
enterprise	NN	enterprise
.	SENT	.
Most	RBS	most
new	JJ	new
ideas	NNS	idea
are	VBP	be
bad	JJ	bad
.	SENT	.
There	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
reason	NN	reason
people	NNS	people
haven	NN	haven
'	POS	'
t	NN	t
done	VBN	do
it	PP	it
before	IN	before
.	SENT	.
Just	RB	just
like	IN	like
most	JJS	most
mutations	NNS	mutation
are	VBP	be
evolutionary	JJ	evolutionary
dead	JJ	dead
ends	NNS	end
.	SENT	.
But	CC	but
that	WDT	that
'	POS	'
s	NNS	<unknown>
OK	JJ	OK
,	,	,
because	IN	because
high-functioning	NN	high-functioning
capitalism	NN	capitalism
is	VBZ	be
characterized	VBN	characterize
by	IN	by
a	DT	a
tremendous	JJ	tremendous
amount	NN	amount
of	IN	of
corporate	JJ	corporate
failure	NN	failure
.	SENT	.
Governments	NNS	government
don	NN	don
'	POS	'
t	NN	t
actually	RB	actually
like	VB	like
it	PP	it
when	WRB	when
familiar	JJ	familiar
old	JJ	old
corporations	NNS	corporation
fail	VBP	fail
.	SENT	.
They	PP	they
prefer	VBP	prefer
to	TO	to
do	VB	do
business	NN	business
with	IN	with
the	DT	the
taxable	JJ	taxable
,	,	,
already	RB	already
regulated	VBN	regulate
devils	NNS	devil
that	IN	that
they	PP	they
know	VBP	know
.	SENT	.
But	CC	but
that	WDT	that
'	POS	'
s	NN	S
too	RB	too
bad	JJ	bad
,	,	,
because	IN	because
my	PP$	my
personal	JJ	personal
favorite	JJ	favorite
thing	NN	thing
about	IN	about
companies	NNS	company
is	VBZ	be
that	IN	that
they	PP	they
can	MD	can
die	VB	die
.	SENT	.
When	WRB	when
companies	NNS	company
die	VBP	die
,	,	,
of	IN	of
course	NN	course
,	,	,
that	WDT	that
imposes	VBZ	impose
a	DT	a
hardship	NN	hardship
on	IN	on
customers	NNS	customer
,	,	,
on	IN	on
employees	NNS	employee
,	,	,
on	IN	on
communities	NNS	community
,	,	,
on	IN	on
your	PP$	your
401	CD	@card@
.	SENT	.
My	PP$	my
family	NN	family
wasn	NN	<unknown>
'	POS	'
t	NN	t
allowed	VBD	allow
to	TO	to
set	VB	set
foot	NN	foot
in	IN	in
a	DT	a
Walmart	NP	<unknown>
for	IN	for
a	DT	a
generation	NN	generation
,	,	,
after	IN	after
Walmart	NP	<unknown>
put	VBD	put
my	PP$	my
granddaddy	NN	granddaddy
'	POS	'
s	JJ	<unknown>
general	JJ	general
store	NN	store
out	IN	out
of	IN	of
business	NN	business
,	,	,
so	RB	so
I	PP	I
get	VBP	get
it	PP	it
.	SENT	.
At	IN	at
the	DT	the
same	JJ	same
time	NN	time
,	,	,
failure	NN	failure
is	VBZ	be
the	DT	the
fate	NN	fate
of	IN	of
nearly	RB	nearly
every	DT	every
company	NN	company
,	,	,
and	CC	and
that	DT	that
is	VBZ	be
why	WRB	why
capitalism	NN	capitalism
works	NNS	work
.	SENT	.
Imagine	VB	imagine
,	,	,
if	IN	if
you	PP	you
will	MD	will
,	,	,
when	WRB	when
a	DT	a
company	NN	company
fails	VBZ	fail
,	,	,
it	PP	it
releases	VBZ	release
into	IN	into
the	DT	the
market	NN	market
labor	NN	labor
and	CC	and
resources	NNS	resource
,	,	,
talent	NN	talent
that	WDT	that
can	MD	can
be	VB	be
better	RBR	well
used	VBN	use
elsewhere	RB	elsewhere
.	SENT	.
Imagine	VB	imagine
a	DT	a
tree	NN	tree
falling	VBG	fall
in	IN	in
the	DT	the
forest	NN	forest
and	CC	and
rotting	VBG	rot
and	CC	and
fueling	VBG	fuel
new	JJ	new
growth	NN	growth
.	SENT	.
Good	JJ	good
news	NN	news
,	,	,
though	RB	though
,	,	,
for	IN	for
fans	NNS	fan
of	IN	of
corporate	JJ	corporate
death	NN	death
like	IN	like
myself	PP	myself
:	:	:
the	DT	the
original	JJ	original
Fortune	NP	Fortune
500	CD	@card@
list	NN	list
,	,	,
in	IN	in
1955	CD	@card@
--	:	--
of	IN	of
the	DT	the
companies	NNS	company
on	IN	on
that	DT	that
list	NN	list
,	,	,
only	RB	only
52	CD	@card@
are	VBP	be
still	RB	still
on	IN	on
the	DT	the
list	NN	list
.	SENT	.
That	DT	that
means	VBZ	mean
90	CD	@card@
percent	NN	percent
of	IN	of
those	DT	those
companies	NNS	company
either	CC	either
went	VBD	go
under	IN	under
,	,	,
or	CC	or
merged	VBD	merge
,	,	,
or	CC	or
fell	VBD	fall
off	RP	off
the	DT	the
list	NN	list
altogether	RB	altogether
.	SENT	.
And	CC	and
corporate	JJ	corporate
death	NN	death
does	VBZ	do
seem	VB	seem
to	TO	to
be	VB	be
accelerating	VBG	accelerate
.	SENT	.
The	DT	the
life	NN	life
span	NN	span
of	IN	of
a	DT	a
company	NN	company
on	IN	on
the	DT	the
S	NN	S
and	CC	and
P	NN	P
500	CD	@card@
was	VBD	be
61	CD	@card@
years	NNS	year
in	IN	in
the	DT	the
late	JJ	late
'	POS	'
50s	NN	50s
;	:	;
today	NN	today
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
less	RBR	less
than	IN	than
18	CD	@card@
.	SENT	.
To	TO	to
better	RBR	well
understand	VB	understand
this	DT	this
corporate	JJ	corporate
birth-and-death	NN	birth-and-death
dynamic	NN	dynamic
,	,	,
I	PP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
tell	VB	tell
you	PP	you
two	CD	two
wildly	RB	wildly
oversimplified	VBN	oversimplify
stories	NNS	story
.	SENT	.
The	DT	the
first	JJ	first
is	VBZ	be
about	IN	about
General	NP	General
Motors	NPS	Motors
,	,	,
and	CC	and
the	DT	the
second	NN	second
is	VBZ	be
about	RB	about
Facebook	NN	<unknown>
.	SENT	.
Now	RB	now
,	,	,
I	NP	I
didn	NP	<unknown>
'	POS	'
t	NN	t
pick	VB	pick
these	DT	these
companies	NNS	company
because	IN	because
I	PP	I
think	VBP	think
they	PP	they
are	VBP	be
particularly	RB	particularly
evil	JJ	evil
or	CC	or
even	RB	even
terribly	RB	terribly
unusual	JJ	unusual
.	SENT	.
They	PP	they
'	''	'
re	IN	re
doing	VBG	do
stuff	NN	stuff
that	WDT	that
makes	VBZ	make
sense	NN	sense
in	IN	in
a	DT	a
system	NN	system
that	RB	that
'	POS	'
s	NN	S
a	DT	a
little	JJ	little
bit	NN	bit
broken	VBN	break
.	SENT	.
So	IN	so
let	NN	let
'	POS	'
s	JJ	<unknown>
start	NN	start
by	IN	by
talking	VBG	talk
about	IN	about
General	NP	General
Motors	NPS	Motors
.	SENT	.
General	NP	General
Motors	NPS	Motors
is	VBZ	be
actually	RB	actually
one	CD	one
of	IN	of
the	DT	the
tiny	JJ	tiny
number	NN	number
of	IN	of
companies	NNS	company
from	IN	from
that	DT	that
original	JJ	original
Fortune	NP	Fortune
500	CD	@card@
list	NN	list
in	IN	in
1955	CD	@card@
that	WDT	that
'	POS	'
s	NN	S
still	RB	still
hanging	VBG	hang
out	RP	out
near	IN	near
the	DT	the
top	NN	top
.	SENT	.
And	CC	and
starting	VBG	start
a	DT	a
car	NN	car
company	NN	company
is	VBZ	be
moderately	RB	moderately
nuts	JJ	nuts
.	SENT	.
Really	RB	really
,	,	,
at	IN	at
any	DT	any
time	NN	time
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
a	DT	a
pretty	RB	pretty
impressive	JJ	impressive
thing	NN	thing
that	IN	that
they	PP	they
took	VBD	take
what	WP	what
was	VBD	be
once	RB	once
a	DT	a
ridiculous	JJ	ridiculous
luxury	NN	luxury
and	CC	and
turned	VBD	turn
it	PP	it
into	IN	into
an	DT	an
everyday	JJ	everyday
necessity	NN	necessity
.	SENT	.
But	CC	but
then	RB	then
,	,	,
government	NN	government
got	VBD	get
used	VBN	use
to	TO	to
GM	NP	GM
,	,	,
GM	NP	GM
got	VBD	get
used	VBN	use
to	TO	to
governments	NNS	government
.	SENT	.
And	CC	and
by	IN	by
1981	CD	@card@
,	,	,
government	NN	government
is	VBZ	be
using	VBG	use
the	DT	the
power	NN	power
of	IN	of
eminent	JJ	eminent
domain	NN	domain
to	TO	to
wipe	VB	wipe
out	RP	out
an	DT	an
entire	JJ	entire
working-class	JJ	working-class
neighborhood	NN	neighborhood
in	IN	in
Detroit	NP	Detroit
just	RB	just
because	IN	because
GM	NP	GM
wants	VBZ	want
to	TO	to
build	VB	build
a	DT	a
factory	NN	factory
there	RB	there
.	SENT	.
That	DT	that
coddling	VBG	coddle
continues	VBZ	continue
through	IN	through
the	DT	the
2008	CD	@card@
financial	JJ	financial
crisis	NN	crisis
,	,	,
when	WRB	when
GM	NP	GM
received	VBD	receive
really	RB	really
quite	PDT	quite
a	DT	a
massive	JJ	massive
bailout	NN	bailout
from	IN	from
the	DT	the
government	NN	government
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
not	RB	not
market	NN	market
failure	NN	failure
,	,	,
that	WDT	that
'	POS	'
s	JJ	<unknown>
government	NN	government
failure	NN	failure
.	SENT	.
Market	NN	market
would	MD	would
have	VB	have
stripped	VBN	strip
GM	NP	GM
for	IN	for
parts	NNS	part
a	DT	a
long	JJ	long
time	NN	time
ago	RB	ago
.	SENT	.
Now	RB	now
let	VB	let
'	''	'
s	JJ	<unknown>
talk	NN	talk
about	IN	about
Facebook	NP	<unknown>
.	SENT	.
Same	JJ	same
deal	NN	deal
,	,	,
right	RB	right
?	SENT	?
Sort	NN	sort
of	IN	of
,	,	,
wacky	JJ	wacky
people	NNS	people
trying	VBG	try
something	NN	something
new	JJ	new
just	RB	just
to	TO	to
see	VB	see
if	IN	if
it	PP	it
'	POS	'
ll	NN	ll
work	NN	work
.	SENT	.
And	CC	and
at	IN	at
first	JJ	first
,	,	,
Facebook	NP	<unknown>
was	VBD	be
fun	NN	fun
,	,	,
remember	VBP	remember
?	SENT	?
We	PP	we
got	VBD	get
hot	JJ	hot
dates	NNS	date
and	CC	and
we	PP	we
found	VBD	find
lost	JJ	lost
dogs	NNS	dog
,	,	,
and	CC	and
college	NN	college
reunions	NNS	reunion
became	VBD	become
totally	RB	totally
obsolete	JJ	obsolete
,	,	,
which	WDT	which
was	VBD	be
awesome	JJ	awesome
.	SENT	.
A	DT	a
few	JJ	few
people	NNS	people
made	VBD	make
a	DT	a
lot	NN	lot
of	IN	of
money	NN	money
,	,	,
and	CC	and
the	DT	the
rest	NN	rest
of	IN	of
us	PP	us
were	VBD	be
a	DT	a
little	JJ	little
bit	NN	bit
better	RBR	well
off	RB	off
.	SENT	.
But	CC	but
,	,	,
flash	VBP	flash
forward	RB	forward
14	CD	@card@
or	CC	or
15	CD	@card@
years	NNS	year
,	,	,
and	CC	and
Facebook	NP	<unknown>
is	VBZ	be
being	VBG	be
called	VBN	call
repeatedly	RB	repeatedly
to	TO	to
the	DT	the
congressional	JJ	congressional
carpet	NN	carpet
to	TO	to
answer	VB	answer
for	IN	for
,	,	,
actually	RB	actually
,	,	,
all	PDT	all
the	DT	the
sins	NNS	sin
of	IN	of
big	JJ	big
tech	NN	tech
.	SENT	.
Mark	NP	Mark
Zuckerberg	NP	Zuckerberg
,	,	,
though	RB	though
,	,	,
takes	VBZ	take
a	DT	a
conciliatory	JJ	conciliatory
stance	NN	stance
.	SENT	.
He	PP	he
asks	VBZ	ask
only	RB	only
to	TO	to
be	VB	be
allowed	VBN	allow
to	TO	to
help	VB	help
write	VB	write
the	DT	the
regulations	NNS	regulation
that	WDT	that
will	MD	will
govern	VB	govern
his	PP$	his
firm	NN	firm
,	,	,
and	CC	and
,	,	,
coincidentally	RB	coincidentally
,	,	,
those	DT	those
of	IN	of
his	PP$	his
competitors	NNS	competitor
.	SENT	.
Here	RB	here
'	POS	'
s	NN	S
where	WRB	where
it	PP	it
gets	VBZ	get
a	DT	a
little	RB	little
complicated	JJ	complicated
,	,	,
though	RB	though
,	,	,
because	IN	because
even	RB	even
as	IN	as
some	DT	some
legislators	NNS	legislator
are	VBP	be
working	VBG	work
with	IN	with
Facebook	NN	<unknown>
lobbyists	NNS	lobbyist
to	TO	to
write	VB	write
rules	NNS	rule
for	IN	for
the	DT	the
industry	NN	industry
,	,	,
others	NNS	other
have	VBP	have
introduced	VBN	introduce
a	DT	a
bill	NN	bill
to	TO	to
break	VB	break
up	RP	up
Facebook	NN	<unknown>
and	CC	and
punish	VB	punish
it	PP	it
for	IN	for
its	PP$	its
sheer	JJ	sheer
size	NN	size
.	SENT	.
Meanwhile	RB	meanwhile
,	,	,
an	DT	an
informal	JJ	informal
poll	NN	poll
of	IN	of
the	DT	the
Gen	NP	Gen
Zers	NP	<unknown>
in	IN	in
my	PP$	my
life	NN	life
informs	VBZ	inform
me	PP	me
that	IN	that
Facebook	NP	<unknown>
is	VBZ	be
"	``	"
cringe	NN	cringe
.	SENT	.
"	''	"
TikTok	NP	<unknown>
is	VBZ	be
eating	VBG	eat
Facebook	NP	<unknown>
'	POS	'
s	NN	S
lunch	NN	lunch
,	,	,
and	CC	and
the	DT	the
first-quarter	JJ	first-quarter
earnings	NNS	earnings
report	NN	report
of	IN	of
Meta	NP	Meta
came	VBD	come
with	IN	with
a	DT	a
surprise	NN	surprise
.	SENT	.
The	DT	the
market	NN	market
cap	NN	cap
of	IN	of
the	DT	the
firm	NN	firm
had	VBD	have
actually	RB	actually
dropped	VBN	drop
below	IN	below
the	DT	the
level	NN	level
written	VBN	write
into	IN	into
that	DT	that
bill	NN	bill
to	TO	to
punish	VB	punish
firms	NNS	firm
for	IN	for
being	VBG	be
too	RB	too
big	JJ	big
.	SENT	.
So	IN	so
the	DT	the
joke	NN	joke
'	POS	'
s	NN	S
on	IN	on
Congress	NP	Congress
.	SENT	.
Facebook	NP	<unknown>
is	VBZ	be
going	VBG	go
to	TO	to
end	VB	end
up	RP	up
avoiding	VBG	avoid
regulation	NN	regulation
by	IN	by
shrinking	VBG	shrink
,	,	,
but	CC	but
unfortunately	RB	unfortunately
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
take	VB	take
its	PP$	its
competitors	NNS	competitor
with	IN	with
it	PP	it
.	SENT	.
This	DT	this
is	VBZ	be
a	DT	a
classic	JJ	classic
example	NN	example
of	IN	of
politicians	NNS	politician
being	VBG	be
lagging	JJ	lagging
,	,	,
not	RB	not
leading	VBG	lead
,	,	,
indicators	NNS	indicator
.	SENT	.
We	PP	we
are	VBP	be
rich	JJ	rich
thanks	NNS	thanks
to	TO	to
two	CD	two
centuries	NNS	century
of	IN	of
global	JJ	global
capitalism	NN	capitalism
,	,	,
but	CC	but
we	PP	we
do	VBP	do
still	RB	still
have	VB	have
problems	NNS	problem
.	SENT	.
As	IN	as
a	DT	a
great	JJ	great
sage	NN	sage
once	RB	once
observed	VBD	observe
,	,	,
"	``	"
mo	NN	mo
money	NN	money
"	``	"
may	MD	may
in	IN	in
fact	NN	fact
correlate	NN	correlate
with	IN	with
"	``	"
mo	NN	mo
problems	NNS	problem
.	SENT	.
"	''	"
The	DT	the
way	NN	way
forward	RB	forward
is	VBZ	be
to	TO	to
figure	VB	figure
out	RP	out
what	WP	what
the	DT	the
public	JJ	public
and	CC	and
private	JJ	private
sector	NN	sector
can	MD	can
each	DT	each
do	VBP	do
best	JJS	good
and	CC	and
help	VB	help
them	PP	them
figure	VB	figure
out	RP	out
how	WRB	how
to	TO	to
stay	VB	stay
in	IN	in
their	PP$	their
lane	NN	lane
.	SENT	.
When	WRB	when
it	PP	it
comes	VBZ	come
to	TO	to
government	NN	government
,	,	,
I	PP	I
am	VBP	be
open	JJ	open
to	TO	to
the	DT	the
possibility	NN	possibility
that	IN	that
the	DT	the
answer	NN	answer
to	TO	to
what	WP	what
it	PP	it
can	MD	can
do	VB	do
best	JJS	good
is	VBZ	be
.	SENT	.
.	SENT	.
.	SENT	.
nothing	NN	nothing
.	SENT	.
But	CC	but
we	PP	we
don	NN	don
'	POS	'
t	NN	t
all	RB	all
have	VBP	have
to	TO	to
become	VB	become
anarchists	NNS	anarchist
today	NN	today
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
clear	VBP	clear
that	IN	that
liberal	JJ	liberal
institutions	NNS	institution
,	,	,
rule	NN	rule
of	IN	of
law	NN	law
,	,	,
functioning	VBG	function
courts	NNS	court
,	,	,
private-property	NN	private-property
rights	NNS	right
have	VBP	have
been	VBN	be
very	RB	very
powerful	JJ	powerful
in	IN	in
this	DT	this
project	NN	project
of	IN	of
fostering	VBG	foster
innovation	NN	innovation
.	SENT	.
You	PP	you
already	RB	already
know	VBP	know
what	WP	what
markets	NNS	market
do	VBP	do
best	RBS	well
.	SENT	.
They	PP	they
let	VBP	let
people	NNS	people
try	VBP	try
stuff	NN	stuff
,	,	,
they	PP	they
send	VBP	send
strong	JJ	strong
signals	NNS	signal
when	WRB	when
that	DT	that
stuff	NN	stuff
isn	NN	isn
'	POS	'
t	NN	t
working	NN	working
,	,	,
and	CC	and
they	PP	they
have	VBP	have
fueled	VBN	fuel
an	DT	an
incredible	JJ	incredible
arc	NN	arc
of	IN	of
growth	NN	growth
and	CC	and
