When	WRB	when
even	RB	even
exist	VBP	exist
as	IN	as
a	DT	a
city	NN	city
.	SENT	.
There	EX	there
were	VBD	be
hardly	RB	hardly
any	DT	any
cars	NNS	car
.	SENT	.
Thirty	CD	thirty
years	NNS	year
later	RBR	later
,	,	,
this	DT	this
is	VBZ	be
Beijing	NP	Beijing
today	NN	today
.	SENT	.
This	DT	this
is	VBZ	be
Hong	NP	Hong
Kong	NP	Kong
.	SENT	.
If	IN	if
you	PP	you
'	POS	'
re	NN	re
wealthy	JJ	wealthy
,	,	,
you	PP	you
live	VBP	live
there	RB	there
,	,	,
if	IN	if
you	PP	you
'	POS	'
re	NN	re
poor	JJ	poor
,	,	,
you	PP	you
live	VBP	live
there	EX	there
,	,	,
but	CC	but
high	JJ	high
density	NN	density
it	PP	it
is	VBZ	be
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	NN	S
not	RB	not
just	RB	just
Asia	NP	Asia
.	SENT	.
S��o	NP	<unknown>
Paulo	NP	Paulo
,	,	,
you	PP	you
can	MD	can
travel	VB	travel
in	IN	in
a	DT	a
helicopter	NN	helicopter
45	CD	@card@
minutes	NNS	minute
seeing	VBG	see
those	DT	those
high-rise	JJ	high-rise
buildings	NNS	building
consume	VBP	consume
the	DT	the
19th-century	JJ	19th-century
low-rise	JJ	low-rise
environment	NN	environment
.	SENT	.
And	CC	and
with	IN	with
it	PP	it
,	,	,
comes	VBZ	come
congestion	NN	congestion
,	,	,
and	CC	and
we	PP	we
lose	VBP	lose
mobility	NN	mobility
,	,	,
and	CC	and
so	RB	so
on	RB	on
and	CC	and
so	RB	so
forth	RB	forth
.	SENT	.
So	IN	so
a	DT	a
few	JJ	few
years	NNS	year
ago	RB	ago
,	,	,
we	PP	we
decided	VBD	decide
to	TO	to
go	VB	go
back	RB	back
and	CC	and
rethink	VB	rethink
Habitat	NN	habitat
.	SENT	.
Could	MD	could
we	PP	we
make	VB	make
it	PP	it
more	RBR	more
affordable	JJ	affordable
?	SENT	?
Could	MD	could
we	PP	we
actually	RB	actually
achieve	VB	achieve
this	DT	this
quality	NN	quality
of	IN	of
life	NN	life
in	IN	in
the	DT	the
densities	NNS	density
that	WDT	that
are	VBP	be
prevailing	VBG	prevail
today	NN	today
?	SENT	?
And	CC	and
we	PP	we
realized	VBD	realize
,	,	,
it	PP	it
'	POS	'
s	NN	S
basically	RB	basically
about	RB	about
light	JJ	light
,	,	,
it	PP	it
'	POS	'
s	NN	S
about	IN	about
sun	NN	sun
,	,	,
it	PP	it
'	POS	'
s	NN	S
about	IN	about
nature	NN	nature
,	,	,
it	PP	it
'	POS	'
s	NN	S
about	IN	about
fractalization	NN	<unknown>
.	SENT	.
Can	MD	can
we	PP	we
open	VB	open
up	RP	up
the	DT	the
surface	NN	surface
of	IN	of
the	DT	the
building	NN	building
so	RB	so
that	IN	that
it	PP	it
has	VBZ	have
more	JJR	more
contact	NN	contact
with	IN	with
the	DT	the
exterior	NN	exterior
?	SENT	?
We	PP	we
came	VBD	come
up	RP	up
with	IN	with
a	DT	a
number	NN	number
of	IN	of
models	NNS	model
:	:	:
economy	NN	economy
models	NNS	model
,	,	,
cheaper	JJR	cheap
to	TO	to
build	VB	build
and	CC	and
more	RBR	more
compact	JJ	compact
;	:	;
membranes	NNS	membrane
of	IN	of
housing	NN	housing
where	WRB	where
people	NNS	people
could	MD	could
design	VB	design
their	PP$	their
own	JJ	own
house	NN	house
and	CC	and
create	VB	create
their	PP$	their
own	JJ	own
gardens	NNS	garden
.	SENT	.
And	CC	and
then	RB	then
we	PP	we
decided	VBD	decide
to	TO	to
take	VB	take
New	NP	New
York	NP	York
as	IN	as
a	DT	a
test	NN	test
case	NN	case
,	,	,
and	CC	and
we	PP	we
looked	VBD	look
at	IN	at
Lower	JJR	low
Manhattan	NP	Manhattan
.	SENT	.
And	CC	and
we	PP	we
mapped	VBD	map
all	PDT	all
the	DT	the
building	NN	building
area	NN	area
in	IN	in
Manhattan	NP	Manhattan
.	SENT	.
On	IN	on
the	DT	the
left	NN	left
is	VBZ	be
Manhattan	NP	Manhattan
today	NN	today
:	:	:
blue	JJ	blue
for	IN	for
housing	NN	housing
,	,	,
red	JJ	red
for	IN	for
office	NN	office
buildings	NNS	building
,	,	,
retail	JJ	retail
.	SENT	.
On	IN	on
the	DT	the
right	NN	right
,	,	,
we	PP	we
reconfigured	VBD	reconfigure
it	PP	it
:	:	:
the	DT	the
office	NN	office
buildings	NNS	building
form	VBP	form
the	DT	the
base	NN	base
,	,	,
and	CC	and
then	RB	then
rising	VBG	rise
75	CD	@card@
stories	NNS	story
above	RB	above
,	,	,
are	VBP	be
apartments	NNS	apartment
.	SENT	.
There	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
street	NN	street
in	IN	in
the	DT	the
air	NN	air
on	IN	on
the	DT	the
25th	JJ	25th
level	NN	level
,	,	,
a	DT	a
community	NN	community
street	NN	street
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
permeable	JJ	permeable
.	SENT	.
There	EX	there
are	VBP	be
gardens	NNS	garden
and	CC	and
open	JJ	open
spaces	NNS	space
for	IN	for
the	DT	the
community	NN	community
,	,	,
almost	RB	almost
every	DT	every
unit	NN	unit
with	IN	with
its	PP$	its
own	JJ	own
private	JJ	private
garden	NN	garden
,	,	,
and	CC	and
community	NN	community
space	NN	space
all	RB	all
around	RB	around
.	SENT	.
And	CC	and
most	RBS	most
important	JJ	important
,	,	,
permeable	JJ	permeable
,	,	,
open	JJ	open
.	SENT	.
It	PP	it
does	VBZ	do
not	RB	not
form	VB	form
a	DT	a
wall	NN	wall
or	CC	or
an	DT	an
obstruction	NN	obstruction
in	IN	in
the	DT	the
city	NN	city
,	,	,
and	CC	and
light	NN	light
permeates	VBZ	permeate
everywhere	RB	everywhere
.	SENT	.
And	CC	and
in	IN	in
the	DT	the
last	JJ	last
two	CD	two
or	CC	or
three	CD	three
years	NNS	year
,	,	,
we	PP	we
'	POS	'
ve	NN	ve
actually	RB	actually
been	VBN	be
,	,	,
for	IN	for
the	DT	the
first	JJ	first
time	NN	time
,	,	,
realizing	VBG	realize
the	DT	the
quality	NN	quality
of	IN	of
life	NN	life
of	IN	of
Habitat	NN	habitat
in	IN	in
real-life	JJ	real-life
projects	NNS	project
across	IN	across
Asia	NP	Asia
.	SENT	.
This	DT	this
in	IN	in
Qinhuangdao	NP	<unknown>
in	IN	in
China	NP	China
:	:	:
middle-income	JJ	middle-income
housing	NN	housing
,	,	,
where	WRB	where
there	EX	there
is	VBZ	be
a	DT	a
bylaw	NN	bylaw
that	IN	that
every	DT	every
apartment	NN	apartment
must	MD	must
receive	VB	receive
three	CD	three
hours	NNS	hour
of	IN	of
sunlight	NN	sunlight
.	SENT	.
That	IN	that
'	POS	'
s	NNS	<unknown>
measured	VBN	measure
in	IN	in
the	DT	the
winter	NN	winter
solstice	NN	solstice
.	SENT	.
And	CC	and
under	IN	under
construction	NN	construction
in	IN	in
Singapore	NP	Singapore
,	,	,
again	RB	again
middle-income	JJ	middle-income
housing	NN	housing
,	,	,
gardens	NNS	garden
,	,	,
community	NN	community
streets	NNS	street
and	CC	and
parks	NNS	park
and	CC	and
so	RB	so
on	RB	on
and	CC	and
so	RB	so
forth	RB	forth
.	SENT	.
And	CC	and
Colombo	NP	Colombo
.	SENT	.
And	CC	and
I	PP	I
want	VBP	want
to	TO	to
touch	VB	touch
on	IN	on
one	CD	one
more	JJR	more
issue	NN	issue
,	,	,
which	WDT	which
is	VBZ	be
the	DT	the
design	NN	design
of	IN	of
the	DT	the
public	JJ	public
realm	NN	realm
.	SENT	.
A	DT	a
hundred	CD	hundred
years	NNS	year
after	IN	after
we	PP	we
'	POS	'
ve	JJ	<unknown>
begun	VBN	begin
building	NN	building
with	IN	with
tall	JJ	tall
buildings	NNS	building
,	,	,
we	PP	we
are	VBP	be
yet	RB	yet
to	TO	to
understand	VB	understand
how	WRB	how
the	DT	the
tall	JJ	tall
high-rise	JJ	high-rise
building	NN	building
becomes	VBZ	become
a	DT	a
building	NN	building
block	NN	block
in	IN	in
making	VBG	make
a	DT	a
city	NN	city
,	,	,
in	IN	in
creating	VBG	create
the	DT	the
public	JJ	public
realm	NN	realm
.	SENT	.
In	IN	in
Singapore	NP	Singapore
,	,	,
we	PP	we
had	VBD	have
an	DT	an
opportunity	NN	opportunity
:	:	:
10	CD	@card@
million	CD	million
square	JJ	square
feet	NNS	foot
,	,	,
extremely	RB	extremely
high	JJ	high
density	NN	density
.	SENT	.
Taking	VBG	take
the	DT	the
concept	NN	concept
of	IN	of
outdoor	JJ	outdoor
and	CC	and
indoor	JJ	indoor
,	,	,
promenades	NNS	promenade
and	CC	and
parks	NNS	park
integrated	VBN	integrate
with	IN	with
intense	JJ	intense
urban	JJ	urban
life	NN	life
.	SENT	.
So	RB	so
they	PP	they
are	VBP	be
outdoor	JJ	outdoor
spaces	NNS	space
and	CC	and
indoor	JJ	indoor
spaces	NNS	space
,	,	,
and	CC	and
you	PP	you
move	VBP	move
from	IN	from
one	CD	one
to	TO	to
the	DT	the
other	JJ	other
,	,	,
and	CC	and
there	EX	there
is	VBZ	be
contact	NN	contact
with	IN	with
nature	NN	nature
,	,	,
and	CC	and
most	RBS	most
relevantly	RB	relevantly
,	,	,
at	IN	at
every	DT	every
level	NN	level
of	IN	of
the	DT	the
structure	NN	structure
,	,	,
public	JJ	public
gardens	NNS	garden
and	CC	and
open	JJ	open
space	NN	space
:	:	:
on	IN	on
the	DT	the
roof	NN	roof
of	IN	of
the	DT	the
podium	NN	podium
,	,	,
climbing	VBG	climb
up	RP	up
the	DT	the
towers	NNS	tower
,	,	,
and	CC	and
finally	RB	finally
on	IN	on
the	DT	the
roof	NN	roof
,	,	,
the	DT	the
sky	NN	sky
park	NN	park
,	,	,
two	CD	two
and	CC	and
a	DT	a
half	JJ	half
acres	NNS	acre
,	,	,
jogging	VBG	jog
paths	NNS	path
,	,	,
restaurants	NNS	restaurant
,	,	,
and	CC	and
the	DT	the
world	NN	world
'	POS	'
s	JJ	<unknown>
longest	JJS	long
swimming	NN	swimming
pool	NN	pool
.	SENT	.
And	CC	and
that	WDT	that
'	POS	'
s	NN	S
all	RB	all
I	PP	I
can	MD	can
tell	VB	tell
you	PP	you
in	IN	in
five	CD	five
minutes	NNS	minute
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
