Let	NP	Let
am	VBP	be
cold	JJ	cold
"	''	"
—	:	-
—	:	-
if	IN	if
they	PP	they
look	VBP	look
like	IN	like
this	DT	this
,	,	,
they	PP	they
are	VBP	be
cold	JJ	cold
,	,	,
definitely	RB	definitely
.	SENT	.
And	CC	and
1	CD	@card@
,	,	,
000	CD	@card@
kilometers	NNS	kilometer
away	RB	away
from	IN	from
the	DT	the
safety	NN	safety
of	IN	of
land	NN	land
,	,	,
disaster	NN	disaster
strikes	NNS	strike
.	SENT	.
The	DT	the
Arctic	NP	Arctic
Ocean	NP	Ocean
melts	VBZ	melt
beneath	IN	beneath
our	PP$	our
feet	NNS	foot
four	CD	four
months	NNS	month
before	IN	before
it	PP	it
ever	RB	ever
had	VBD	have
in	IN	in
history	NN	history
,	,	,
and	CC	and
we	PP	we
'	POS	'
re	NN	re
1	CD	@card@
,	,	,
000	CD	@card@
kilometers	NNS	kilometer
from	IN	from
safety	NN	safety
.	SENT	.
The	DT	the
ice	NN	ice
is	VBZ	be
crashing	VBG	crash
around	IN	around
us	PP	us
,	,	,
grinding	VBG	grind
,	,	,
and	CC	and
I	PP	I
'	POS	'
m	NN	m
thinking	NN	thinking
,	,	,
"	``	"
Are	VBP	be
we	PP	we
going	VBG	go
to	TO	to
die	VB	die
?	SENT	?
"	''	"
But	CC	but
something	NN	something
clicked	VBN	click
in	IN	in
my	PP$	my
head	NN	head
on	IN	on
this	DT	this
day	NN	day
,	,	,
as	IN	as
I	PP	I
realized	VBD	realize
we	PP	we
,	,	,
as	IN	as
a	DT	a
world	NN	world
,	,	,
are	VBP	be
in	IN	in
a	DT	a
survival	NN	survival
situation	NN	situation
,	,	,
and	CC	and
that	IN	that
feeling	NN	feeling
has	VBZ	have
never	RB	never
gone	VBN	go
away	RB	away
for	IN	for
25	CD	@card@
long	JJ	long
years	NNS	year
.	SENT	.
Back	RB	back
then	RB	then
,	,	,
we	PP	we
had	VBD	have
to	TO	to
march	VB	march
or	CC	or
die	VB	die
.	SENT	.
And	CC	and
we	PP	we
'	POS	'
re	NN	re
not	RB	not
some	DT	some
TV	NN	TV
survivor	NN	survivor
program	NN	program
.	SENT	.
When	WRB	when
things	NNS	thing
go	VBP	go
wrong	JJ	wrong
for	IN	for
us	PP	us
,	,	,
it	PP	it
'	POS	'
s	NN	S
life	NN	life
or	CC	or
death	NN	death
,	,	,
and	CC	and
our	PP$	our
brave	JJ	brave
African-American	NP	African-American
Daryl	NP	Daryl
,	,	,
who	WP	who
would	MD	would
become	VB	become
the	DT	the
first	RB	first
American	JJ	American
to	TO	to
walk	VB	walk
to	TO	to
the	DT	the
North	NP	North
Pole	NP	Pole
,	,	,
his	PP$	his
heel	NN	heel
dropped	VBD	drop
off	RP	off
from	IN	from
frostbite	NN	frostbite
200	CD	@card@
klicks	NNS	klick
out	RB	out
.	SENT	.
He	PP	he
must	MD	must
keep	VB	keep
going	VBG	go
,	,	,
he	PP	he
does	VBZ	do
,	,	,
and	CC	and
after	IN	after
60	CD	@card@
days	NNS	day
on	IN	on
the	DT	the
ice	NN	ice
,	,	,
we	PP	we
stood	VBD	stand
at	IN	at
the	DT	the
North	NP	North
Pole	NP	Pole
.	SENT	.
We	PP	we
had	VBD	have
done	VBN	do
it	PP	it
.	SENT	.
Yes	UH	yes
,	,	,
I	PP	I
became	VBD	become
the	DT	the
first	JJ	first
person	NN	person
in	IN	in
history	NN	history
stupid	JJ	stupid
enough	RB	enough
to	TO	to
walk	VB	walk
to	TO	to
both	DT	both
Poles	NPS	Poles
,	,	,
but	CC	but
it	PP	it
was	VBD	be
our	PP$	our
success	NN	success
.	SENT	.
And	CC	and
sadly	RB	sadly
,	,	,
on	IN	on
return	NN	return
home	NN	home
,	,	,
it	PP	it
was	VBD	be
not	RB	not
all	DT	all
fun	NN	fun
.	SENT	.
I	PP	I
became	VBD	become
very	RB	very
low	JJ	low
.	SENT	.
To	TO	to
succeed	VB	succeed
at	IN	at
something	NN	something
is	VBZ	be
often	RB	often
harder	RBR	harder
than	IN	than
actually	RB	actually
making	VBG	make
it	PP	it
happen	VB	happen
.	SENT	.
I	PP	I
was	VBD	be
empty	JJ	empty
,	,	,
lonely	JJ	lonely
,	,	,
financially	RB	financially
destroyed	VBN	destroy
.	SENT	.
I	PP	I
was	VBD	be
without	IN	without
hope	NN	hope
,	,	,
but	CC	but
hope	NN	hope
came	VBD	come
in	IN	in
the	DT	the
form	NN	form
of	IN	of
the	DT	the
great	JJ	great
Jacques	NP	Jacques
Cousteau	NP	<unknown>
,	,	,
and	CC	and
he	PP	he
inspired	VBD	inspire
me	PP	me
to	TO	to
take	VB	take
on	IN	on
the	DT	the
2041	CD	@card@
mission	NN	mission
.	SENT	.
Being	VBG	be
Jacques	NP	Jacques
,	,	,
he	PP	he
gave	VBD	give
me	PP	me
clear	JJ	clear
instructions	NNS	instruction
:	:	:
Engage	VB	engage
the	DT	the
world	NN	world
leaders	NNS	leader
,	,	,
talk	VB	talk
to	TO	to
industry	NN	industry
and	CC	and
business	NN	business
,	,	,
and	CC	and
above	IN	above
all	DT	all
,	,	,
Rob	NP	Rob
,	,	,
inspire	VBP	inspire
young	JJ	young
people	NNS	people
,	,	,
because	IN	because
they	PP	they
will	MD	will
choose	VB	choose
the	DT	the
future	NN	future
of	IN	of
the	DT	the
preservation	NN	preservation
of	IN	of
Antarctica	NP	Antarctica
.	SENT	.
For	IN	for
the	DT	the
world	NN	world
leaders	NNS	leader
,	,	,
we	PP	we
'	POS	'
ve	RB	<unknown>
been	VBN	be
to	TO	to
every	DT	every
world	NN	world
Earth	NP	Earth
Summit	NP	Summit
,	,	,
all	DT	all
three	CD	three
of	IN	of
them	PP	them
,	,	,
with	IN	with
our	PP$	our
brave	JJ	brave
yacht	NN	yacht
,	,	,
2041	CD	@card@
,	,	,
twice	RB	twice
to	TO	to
Rio	NP	Rio
,	,	,
once	RB	once
in	IN	in
'	''	'
92	CD	@card@
,	,	,
once	RB	once
in	IN	in
2012	CD	@card@
,	,	,
and	CC	and
for	IN	for
the	DT	the
Earth	NP	Earth
Summit	NP	Summit
in	IN	in
Johannesburg	NP	Johannesburg
,	,	,
we	PP	we
made	VBD	make
the	DT	the
longest	JJS	long
overland	JJ	overland
voyage	NN	voyage
ever	RB	ever
made	VBN	make
with	IN	with
a	DT	a
yacht	NN	yacht
,	,	,
13	CD	@card@
,	,	,
000	CD	@card@
kilometers	NNS	kilometer
around	IN	around
the	DT	the
whole	NN	whole
of	IN	of
Southern	NP	Southern
Africa	NP	Africa
doing	VBG	do
our	PP$	our
best	JJS	good
to	TO	to
inspire	VB	inspire
over	IN	over
a	DT	a
million	CD	million
young	JJ	young
people	NNS	people
in	IN	in
person	NN	person
about	IN	about
2041	CD	@card@
and	CC	and
about	RB	about
their	PP$	their
environment	NN	environment
.	SENT	.
For	IN	for
the	DT	the
last	JJ	last
11	CD	@card@
years	NNS	year
,	,	,
we	PP	we
have	VBP	have
taken	VBN	take
over	IN	over
1	CD	@card@
,	,	,
000	CD	@card@
people	NNS	people
,	,	,
people	NNS	people
from	IN	from
industry	NN	industry
and	CC	and
business	NN	business
,	,	,
women	NNS	woman
and	CC	and
men	NNS	man
from	IN	from
companies	NNS	company
,	,	,
students	NNS	student
from	IN	from
all	DT	all
over	IN	over
the	DT	the
world	NN	world
,	,	,
down	RB	down
to	TO	to
Antarctica	NP	Antarctica
,	,	,
and	CC	and
during	IN	during
those	DT	those
missions	NNS	mission
,	,	,
we	PP	we
'	POS	'
ve	NN	ve
managed	VBD	manage
to	TO	to
pull	VB	pull
out	RP	out
over	IN	over
1	CD	@card@
,	,	,
500	CD	@card@
tons	NNS	ton
of	IN	of
twisted	JJ	twisted
metal	NN	metal
left	VBN	leave
in	IN	in
Antarctica	NP	Antarctica
.	SENT	.
That	DT	that
took	VBD	take
eight	CD	eight
years	NNS	year
,	,	,
and	CC	and
I	PP	I
'	POS	'
m	NN	m
so	RB	so
proud	JJ	proud
of	IN	of
it	PP	it
because	IN	because
we	PP	we
recycled	VBD	recycle
all	RB	all
of	IN	of
it	PP	it
back	RB	back
here	RB	here
in	IN	in
South	NP	South
America	NP	America
.	SENT	.
I	PP	I
have	VBP	have
been	VBN	be
inspired	VBN	inspire
ever	RB	ever
since	IN	since
I	PP	I
could	MD	could
walk	VB	walk
to	TO	to
recycle	VB	recycle
by	IN	by
my	PP$	my
mum	NN	mum
.	SENT	.
Here	RB	here
she	PP	she
is	VBZ	be
,	,	,
and	CC	and
my	PP$	my
mum	NN	mum
—	:	-
—	:	-
my	PP$	my
mum	NN	mum
is	VBZ	be
still	RB	still
recycling	VBG	recycle
,	,	,
and	CC	and
as	RB	as
she	PP	she
is	VBZ	be
in	IN	in
her	PP$	her
100th	JJ	100th
year	NN	year
,	,	,
isn	NP	isn
'	POS	'
t	NN	t
that	IN	that
fantastic	JJ	fantastic
?	SENT	?
And	CC	and
when	WRB	when
—	:	-
I	PP	I
love	VBP	love
my	PP$	my
mum	NN	mum
.	SENT	.
But	CC	but
when	WRB	when
Mum	NP	Mum
was	VBD	be
born	VBN	bear
,	,	,
the	DT	the
population	NN	population
of	IN	of
our	PP$	our
planet	NN	planet
was	VBD	be
only	RB	only
1	CD	@card@
.	SENT	.
8	CD	@card@
billion	NN	billion
people	NNS	people
,	,	,
and	CC	and
talking	VBG	talk
in	IN	in
terms	NNS	term
of	IN	of
billions	NNS	billion
,	,	,
we	PP	we
have	VBP	have
taken	VBN	take
young	JJ	young
people	NNS	people
from	IN	from
industry	NN	industry
and	CC	and
business	NN	business
from	IN	from
India	NP	India
,	,	,
from	IN	from
China	NP	China
.	SENT	.
These	DT	these
are	VBP	be
game-changing	VBG	game-change
nations	NNS	nation
,	,	,
and	CC	and
will	MD	will
be	VB	be
hugely	RB	hugely
important	JJ	important
in	IN	in
the	DT	the
decision	NN	decision
about	IN	about
the	DT	the
preservation	NN	preservation
of	IN	of
the	DT	the
Antarctic	NP	Antarctic
.	SENT	.
Unbelievably	RB	unbelievably
,	,	,
we	PP	we
'	POS	'
ve	NNS	<unknown>
engaged	VBN	engage
and	CC	and
inspired	VBN	inspire
women	NNS	woman
to	TO	to
come	VB	come
from	IN	from
the	DT	the
Middle	NP	Middle
East	NP	East
,	,	,
often	RB	often
for	IN	for
the	DT	the
first	JJ	first
time	NN	time
they	PP	they
'	POS	'
ve	NN	ve
represented	VBD	represent
their	PP$	their
nations	NNS	nation
in	IN	in
Antarctica	NP	Antarctica
.	SENT	.
Fantastic	JJ	fantastic
people	NNS	people
,	,	,
so	RB	so
inspired	VBN	inspire
.	SENT	.
To	TO	to
look	VB	look
after	IN	after
Antarctica	NP	Antarctica
,	,	,
you	PP	you
'	POS	'
ve	NN	ve
got	VBD	get
to	TO	to
first	RB	first
engage	VB	engage
people	NNS	people
with	IN	with
this	DT	this
extraordinary	JJ	extraordinary
place	NN	place
,	,	,
form	VB	form
a	DT	a
relationship	NN	relationship
,	,	,
form	VB	form
a	DT	a
bond	NN	bond
,	,	,
form	VB	form
some	DT	some
love	NN	love
.	SENT	.
It	PP	it
is	VBZ	be
such	PDT	such
a	DT	a
privilege	NN	privilege
to	TO	to
go	VB	go
to	TO	to
Antarctica	NP	Antarctica
,	,	,
I	PP	I
can	MD	can
'	''	'
t	NN	t
tell	VB	tell
you	PP	you
.	SENT	.
I	PP	I
feel	VBP	feel
so	RB	so
lucky	JJ	lucky
,	,	,
and	CC	and
I	PP	I
'	POS	'
ve	RB	<unknown>
been	VBN	be
35	CD	@card@
times	NNS	time
in	IN	in
my	PP$	my
life	NN	life
,	,	,
and	CC	and
all	PDT	all
those	DT	those
people	NNS	people
who	WP	who
come	VBP	come
with	IN	with
us	PP	us
return	VBP	return
home	NN	home
as	IN	as
great	JJ	great
champions	NNS	champion
,	,	,
not	RB	not
only	RB	only
for	IN	for
Antarctica	NP	Antarctica
,	,	,
but	CC	but
for	IN	for
local	JJ	local
issues	NNS	issue
back	RB	back
in	IN	in
their	PP$	their
own	JJ	own
nations	NNS	nation
.	SENT	.
Let	NP	Let
'	POS	'
s	NNS	<unknown>
go	VBP	go
back	RB	back
to	TO	to
where	WRB	where
we	PP	we
began	VBD	begin
:	:	:
the	DT	the
ice	NN	ice
melt	NN	melt
of	IN	of
the	DT	the
North	NP	North
and	CC	and
South	NP	South
Poles	NPS	Poles
.	SENT	.
And	CC	and
it	PP	it
'	POS	'
s	NN	S
not	RB	not
good	JJ	good
news	NN	news
.	SENT	.
NASA	NP	NASA
informed	VBD	inform
us	PP	us
six	CD	six
months	NNS	month
ago	RB	ago
that	IN	that
the	DT	the
Western	NP	Western
Antarctic	NP	Antarctic
Ice	NP	Ice
Shelf	NN	shelf
is	VBZ	be
now	RB	now
disintegrating	VBG	disintegrate
.	SENT	.
Huge	JJ	huge
areas	NNS	area
of	IN	of
ice	NN	ice
—	:	-
look	VB	look
how	WRB	how
big	JJ	big
Antarctica	NP	Antarctica
is	VBZ	be
even	RB	even
compared	VBN	compare
to	TO	to
here	RB	here
—	:	-
Huge	JJ	huge
areas	NNS	area
of	IN	of
ice	NN	ice
are	VBP	be
breaking	VBG	break
off	RP	off
from	IN	from
Antarctica	NP	Antarctica
,	,	,
the	DT	the
size	NN	size
of	IN	of
small	JJ	small
nations	NNS	nation
.	SENT	.
And	CC	and
NASA	NP	NASA
have	VBP	have
calculated	VBN	calculate
that	IN	that
the	DT	the
sea	NN	sea
level	NN	level
will	MD	will
rise	VB	rise
,	,	,
it	PP	it
is	VBZ	be
definite	JJ	definite
,	,	,
by	IN	by
one	CD	one
meter	NN	meter
in	IN	in
the	DT	the
next	JJ	next
100	CD	@card@
years	NNS	year
,	,	,
the	DT	the
same	JJ	same
time	NN	time
that	IN	that
my	PP$	my
mum	NN	mum
has	VBZ	have
been	VBN	be
on	IN	on
planet	NN	planet
Earth	NN	earth
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
happen	VB	happen
,	,	,
and	CC	and
I	PP	I
'	POS	'
ve	NN	ve
realized	VBD	realize
that	IN	that
the	DT	the
preservation	NN	preservation
of	IN	of
Antarctica	NP	Antarctica
and	CC	and
our	PP$	our
survival	NN	survival
here	RB	here
on	IN	on
Earth	NP	Earth
are	VBP	be
linked	VBN	link
.	SENT	.
And	CC	and
there	EX	there
is	VBZ	be
a	DT	a
very	RB	very
simple	JJ	simple
solution	NN	solution
.	SENT	.
If	IN	if
we	PP	we
are	VBP	be
using	VBG	use
more	RBR	more
renewable	JJ	renewable
energy	NN	energy
in	IN	in
the	DT	the
real	JJ	real
world	NN	world
,	,	,
if	IN	if
we	PP	we
are	VBP	be
being	VBG	be
more	RBR	more
efficient	JJ	efficient
with	IN	with
the	DT	the
energy	NN	energy
here	RB	here
