Today	NN	today
attractive	JJ	attractive
,	,	,
you	PP	you
'	POS	'
re	NN	re
actually	RB	actually
better	RBR	well
off	IN	off
having	VBG	have
some	DT	some
other	JJ	other
people	NNS	people
think	VBP	think
that	IN	that
you	PP	you
'	''	'
re	IN	re
a	DT	a
massive	JJ	massive
minger	NN	<unknown>
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
much	RB	much
better	RBR	well
than	IN	than
everybody	NN	everybody
just	RB	just
thinking	VBG	think
that	IN	that
you	PP	you
'	''	'
re	IN	re
the	DT	the
cute	JJ	cute
girl	NN	girl
next	JJ	next
door	NN	door
.	SENT	.
Now	RB	now
,	,	,
I	PP	I
think	VBP	think
this	DT	this
begins	VBZ	begin
to	TO	to
make	VB	make
a	DT	a
bit	NN	bit
more	JJR	more
sense	NN	sense
when	WRB	when
you	PP	you
think	VBP	think
in	IN	in
terms	NNS	term
of	IN	of
the	DT	the
people	NNS	people
who	WP	who
are	VBP	be
sending	VBG	send
these	DT	these
messages	NNS	message
.	SENT	.
So	RB	so
let	VB	let
'	''	'
s	NNS	<unknown>
say	VBP	say
that	IN	that
you	PP	you
think	VBP	think
somebody	NN	somebody
'	POS	'
s	NNS	<unknown>
attractive	JJ	attractive
,	,	,
but	CC	but
you	PP	you
suspect	VBP	suspect
that	IN	that
other	JJ	other
people	NNS	people
won	NN	won
'	POS	'
t	NN	t
necessarily	RB	necessarily
be	VB	be
that	RB	that
interested	JJ	interested
.	SENT	.
That	DT	that
means	VBZ	mean
there	EX	there
'	''	'
s	VBG	<unknown>
less	JJR	less
competition	NN	competition
for	IN	for
you	PP	you
and	CC	and
it	PP	it
'	POS	'
s	NN	S
an	DT	an
extra	JJ	extra
incentive	NN	incentive
for	IN	for
you	PP	you
to	TO	to
get	VB	get
in	IN	in
touch	NN	touch
.	SENT	.
Whereas	IN	whereas
compare	NN	compare
that	IN	that
to	TO	to
if	IN	if
you	PP	you
think	VBP	think
somebody	NN	somebody
is	VBZ	be
attractive	JJ	attractive
but	CC	but
you	PP	you
suspect	VBP	suspect
that	IN	that
everybody	NN	everybody
is	VBZ	be
going	VBG	go
to	TO	to
think	VB	think
they	PP	they
'	POS	'
re	NN	re
attractive	JJ	attractive
.	SENT	.
Well	RB	well
,	,	,
why	WRB	why
would	MD	would
you	PP	you
bother	VB	bother
humiliating	VBG	humiliate
yourself	PP	yourself
,	,	,
let	VB	let
'	''	'
s	NN	S
be	VB	be
honest	JJ	honest
?	SENT	?
But	CC	but
here	RB	here
'	POS	'
s	NN	S
where	WRB	where
the	DT	the
really	RB	really
interesting	JJ	interesting
part	NN	part
comes	VBZ	come
.	SENT	.
Because	IN	because
when	WRB	when
people	NNS	people
choose	VBP	choose
the	DT	the
pictures	NNS	picture
that	WDT	that
they	PP	they
use	VBP	use
on	IN	on
an	DT	an
online	JJ	online
dating	VBG	date
website	NN	website
,	,	,
they	PP	they
often	RB	often
try	VBP	try
to	TO	to
minimize	VB	minimize
the	DT	the
things	NNS	thing
that	WDT	that
they	PP	they
think	VBP	think
some	DT	some
people	NNS	people
will	MD	will
find	VB	find
unattractive	JJ	unattractive
.	SENT	.
The	DT	the
classic	JJ	classic
example	NN	example
is	VBZ	be
people	NNS	people
who	WP	who
are	VBP	be
,	,	,
perhaps	RB	perhaps
,	,	,
a	DT	a
little	JJ	little
bit	NN	bit
overweight	NN	overweight
deliberately	RB	deliberately
choosing	VBG	choose
a	DT	a
very	RB	very
cropped	VBN	crop
photo	NN	photo
,	,	,
or	CC	or
bald	JJ	bald
men	NNS	man
,	,	,
for	IN	for
example	NN	example
,	,	,
deliberately	RB	deliberately
choosing	VBG	choose
pictures	NNS	picture
where	WRB	where
they	PP	they
'	POS	'
re	NN	re
wearing	VBG	wear
hats	NNS	hat
.	SENT	.
But	CC	but
actually	RB	actually
this	DT	this
is	VBZ	be
the	DT	the
opposite	NN	opposite
of	IN	of
what	WP	what
you	PP	you
should	MD	should
do	VB	do
if	IN	if
you	PP	you
want	VBP	want
to	TO	to
be	VB	be
successful	JJ	successful
.	SENT	.
You	PP	you
should	MD	should
really	RB	really
,	,	,
instead	RB	instead
,	,	,
play	VB	play
up	RP	up
to	TO	to
whatever	WDT	whatever
it	PP	it
is	VBZ	be
that	WDT	that
makes	VBZ	make
you	PP	you
different	JJ	different
,	,	,
even	RB	even
if	IN	if
you	PP	you
think	VBP	think
that	IN	that
some	DT	some
people	NNS	people
will	MD	will
find	VB	find
it	PP	it
unattractive	JJ	unattractive
.	SENT	.
Because	IN	because
the	DT	the
people	NNS	people
who	WP	who
fancy	VBP	fancy
you	PP	you
are	VBP	be
just	RB	just
going	VBG	go
to	TO	to
fancy	VB	fancy
you	PP	you
anyway	RB	anyway
,	,	,
and	CC	and
the	DT	the
unimportant	JJ	unimportant
losers	NNS	loser
who	WP	who
don	VBP	don
'	POS	'
t	NN	t
,	,	,
well	RB	well
,	,	,
they	PP	they
only	RB	only
play	VBP	play
up	RP	up
to	TO	to
your	PP$	your
advantage	NN	advantage
.	SENT	.
OK	UH	OK
,	,	,
Top	JJ	top
Tip	NP	Tip
#2	NN	<unknown>
:	:	:
How	WRB	how
to	TO	to
pick	VB	pick
the	DT	the
perfect	JJ	perfect
partner	NN	partner
.	SENT	.
So	RB	so
let	VB	let
'	''	'
s	NNS	<unknown>
imagine	VBP	imagine
then	RB	then
that	IN	that
you	PP	you
'	''	'
re	IN	re
a	DT	a
roaring	VBG	roar
success	NN	success
on	IN	on
the	DT	the
dating	VBG	date
scene	NN	scene
.	SENT	.
But	CC	but
the	DT	the
question	NN	question
arises	VBZ	arise
of	IN	of
how	WRB	how
do	VBP	do
you	PP	you
then	RB	then
convert	VBP	convert
that	DT	that
success	NN	success
into	IN	into
longer-term	JJ	longer-term
happiness	NN	happiness
,	,	,
and	CC	and
in	IN	in
particular	JJ	particular
,	,	,
how	WRB	how
do	VBP	do
you	PP	you
decide	VB	decide
when	WRB	when
is	VBZ	be
the	DT	the
right	JJ	right
time	NN	time
to	TO	to
settle	VB	settle
down	RP	down
?	SENT	?
Now	RB	now
generally	RB	generally
,	,	,
it	PP	it
'	POS	'
s	NN	S
not	RB	not
advisable	JJ	advisable
to	TO	to
just	RB	just
cash	VB	cash
in	RP	in
and	CC	and
marry	VB	marry
the	DT	the
first	JJ	first
person	NN	person
who	WP	who
comes	VBZ	come
along	RB	along
and	CC	and
shows	VBZ	show
you	PP	you
any	DT	any
interest	NN	interest
at	IN	at
all	DT	all
.	SENT	.
But	CC	but
,	,	,
equally	RB	equally
,	,	,
you	PP	you
don	VBP	don
'	''	'
t	NN	t
really	RB	really
want	VBP	want
to	TO	to
leave	VB	leave
it	PP	it
too	RB	too
long	RB	long
if	IN	if
you	PP	you
want	VBP	want
to	TO	to
maximize	VB	maximize
your	PP$	your
chance	NN	chance
of	IN	of
long-term	JJ	long-term
happiness	NN	happiness
.	SENT	.
As	IN	as
my	PP$	my
favorite	JJ	favorite
author	NN	author
,	,	,
Jane	NP	Jane
Austen	NP	Austen
,	,	,
puts	VBZ	put
it	PP	it
,	,	,
"	''	"
An	DT	an
unmarried	JJ	unmarried
woman	NN	woman
of	IN	of
seven	CD	seven
and	CC	and
twenty	CD	twenty
can	MD	can
never	RB	never
hope	VB	hope
to	TO	to
feel	VB	feel
or	CC	or
inspire	VB	inspire
affection	NN	affection
again	RB	again
.	SENT	.
"	``	"
Thanks	NNS	thanks
a	DT	a
lot	NN	lot
,	,	,
Jane	NP	Jane
.	SENT	.
What	WP	what
do	VBP	do
you	PP	you
know	VBP	know
about	RB	about
love	VB	love
?	SENT	?
So	IN	so
the	DT	the
question	NN	question
is	VBZ	be
then	RB	then
,	,	,
how	WRB	how
do	VBP	do
you	PP	you
know	VB	know
when	WRB	when
is	VBZ	be
the	DT	the
right	JJ	right
time	NN	time
to	TO	to
settle	VB	settle
down	RP	down
,	,	,
given	VBN	give
all	PDT	all
the	DT	the
people	NNS	people
that	IN	that
you	PP	you
can	MD	can
date	VB	date
in	IN	in
your	PP$	your
lifetime	NN	lifetime
?	SENT	?
Thankfully	RB	thankfully
,	,	,
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
rather	RB	rather
delicious	JJ	delicious
bit	NN	bit
of	IN	of
mathematics	NNS	mathematics
that	IN	that
we	PP	we
can	MD	can
use	VB	use
to	TO	to
help	VB	help
us	PP	us
out	RP	out
here	RB	here
,	,	,
called	VBD	call
optimal	JJ	optimal
stopping	VBG	stop
theory	NN	theory
.	SENT	.
So	RB	so
let	VB	let
'	''	'
s	NNS	<unknown>
imagine	VBP	imagine
,	,	,
then	RB	then
,	,	,
that	IN	that
you	PP	you
start	VBP	start
dating	VBG	date
when	WRB	when
you	PP	you
'	POS	'
re	NN	re
15	CD	@card@
and	CC	and
ideally	RB	ideally
,	,	,
you	PP	you
'	POS	'
d	NN	d
like	VBP	like
to	TO	to
be	VB	be
married	VBN	marry
by	IN	by
the	DT	the
time	NN	time
that	IN	that
you	PP	you
'	''	'
re	IN	re
35	CD	@card@
.	SENT	.
And	CC	and
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
number	NN	number
of	IN	of
people	NNS	people
that	IN	that
you	PP	you
could	MD	could
potentially	RB	potentially
date	VB	date
across	IN	across
your	PP$	your
lifetime	NN	lifetime
,	,	,
and	CC	and
they	PP	they
'	POS	'
ll	NNS	<unknown>
be	VB	be
at	IN	at
varying	VBG	vary
levels	NNS	level
of	IN	of
goodness	NN	goodness
.	SENT	.
Now	RB	now
the	DT	the
rules	NNS	rule
are	VBP	be
that	IN	that
once	RB	once
you	PP	you
cash	VB	cash
in	RP	in
and	CC	and
get	VB	get
married	JJ	married
,	,	,
you	PP	you
can	MD	can
'	''	'
t	NN	t
look	VBP	look
ahead	RB	ahead
to	TO	to
see	VB	see
what	WP	what
you	PP	you
could	MD	could
have	VB	have
had	VBN	have
,	,	,
