_NAME_	COMMUNAL
v000864	2.3805009456
v000309	2.3817618099
v000968	2.3823257519
v000449	2.3871619577
v001052	2.3875215451
v000141	2.3879674708
v000252	2.391246853
v000256	2.3948249337
v000386	2.3965437467
v000392	2.3970491838
v000281	2.3970779457
v000585	2.4006390125
v000462	2.4019345929
v000890	2.4022788225
v000992	2.4042938146
v000414	2.4048485135
v000215	2.4096719544
v000306	2.4276628234
v000169	2.428366504
v000056	2.4330074901
v000784	2.4348845338
v001039	2.4356750316
v000563	2.4410682407
v000942	2.4420245914
v000053	2.4445263543
v000740	2.4534429469
v000546	2.4542179788
v000765	2.4548140147
v000928	2.4562030424
v000391	2.457654925
v000939	2.4587949239
v000277	2.4595730011
v001001	2.4610645143
v000050	2.4645468394
v000849	2.4667972615
v000520	2.4702273972
v000817	2.4707310922
v000895	2.4718917399
v000132	2.4762828005
v000426	2.480063742
v001046	2.4817934968
v000773	2.4840117446
v000057	2.4842016747
v000158	2.4849677248
v000889	2.4883093647
v000446	2.4921000887
v001010	2.4923055018
v000998	2.495654671
v000690	2.5008101266
v000688	2.5013874082
v000341	2.5030893188
v000103	2.5058558606
v000122	2.5059607516
v000437	2.5064726185
v000729	2.5091787902
v000160	2.5137930511
v000986	2.5154189066
v000314	2.5157141784
v001028	2.5223178237
v000214	2.5230466978
v000611	2.5236009091
v000550	2.5244940133
v000778	2.5264184232
v000553	2.5284221835
v000275	2.5287072945
v000627	2.5296860319
v000513	2.5309477921
v000267	2.5315409813
v000931	2.5333602018
v000631	2.5342451288
v000221	2.5345823336
v000975	2.537646555
v000254	2.5383044327
v000289	2.5434780369
v000844	2.5442292815
v000564	2.5458478959
v000425	2.5466171736
v000363	2.5479468526
v000395	2.5480366134
v000302	2.5551572631
v000635	2.5566220346
v000523	2.5571712013
v000351	2.558072798
v000189	2.5592939665
v000211	2.5615265993
v000666	2.5677622635
v000418	2.5756892128
v000032	2.5778395046
v000995	2.5806676846
v000977	2.5812555767
v000318	2.5882336564
v000273	2.5945674517
v000089	2.5952859288
v000673	2.5952859302
v000078	2.5974495722
v000745	2.5985244655
v000595	2.601465464
v000571	2.6044664896
v000376	2.6046004699
v000114	2.6066613252
v000010	2.6071574588
v000572	2.6096417744
v000717	2.6097783465
v000017	2.6099312197
v000033	2.6140422595
v000303	2.6153561218
v000205	2.6158750112
v000594	2.6177605411
v000830	2.6183491001
v000603	2.6190620739
v000427	2.6193140034
v000988	2.6195195061
v000001	2.6196382221
v000433	2.6205147828
v000531	2.6255567682
v000628	2.6295321878
v000292	2.6323999583
v000225	2.6346058071
v000229	2.6356849653
v000861	2.6366121714
v000983	2.6367045782
v000601	2.638235061
v000443	2.6382353653
v000495	2.6387543395
v000219	2.6395896813
v000217	2.6421916064
v000719	2.6429154312
v000744	2.6436019255
v000480	2.6437059473
v000155	2.6463312448
v000577	2.6472430821
v000349	2.6475864449
v000312	2.6478653044
v000876	2.6506887254
v000357	2.6551289263
v000059	2.6590915054
v000775	2.6597846478
v000570	2.6617887045
v000811	2.6663157355
v000058	2.6670680466
v000651	2.6681290213
v000260	2.6693159942
v000398	2.673879685
v000130	2.6764360661
v001002	2.6782001174
v000493	2.6804125929
v000288	2.6853524269
v000055	2.6863820393
v000196	2.6889795987
v000389	2.6924532702
v000797	2.694566651
v000098	2.6977327246
v000898	2.6987466998
v000741	2.7013725583
v000438	2.7014813868
v000952	2.7015206566
v000334	2.7017027316
v000068	2.7062909872
v000872	2.7076362121
v000409	2.7076829631
v000750	2.7090489932
v000682	2.7175390633
v000457	2.7244382692
v000823	2.7246839284
v000319	2.7248741302
v000282	2.7260167685
v000083	2.728926996
v000592	2.732189802
v000035	2.7340158842
v000731	2.7340530439
v000163	2.7390087987
v000249	2.7391995617
v000070	2.7420299832
v000300	2.7436874278
v000093	2.74770432
v000237	2.7484341086
v000961	2.7529844172
v000903	2.7530762779
v000321	2.7535327341
v001035	2.7555437181
v000576	2.7601424751
v000378	2.7653410525
v000347	2.7691878191
v000331	2.7718447473
v000858	2.7726146637
v000509	2.7732911575
v000777	2.7763485737
v000661	2.7783653327
v000881	2.7802311576
v000932	2.7809487655
v000466	2.7820972144
v000168	2.7824599632
v000428	2.7833321534
v000880	2.7839618087
v000485	2.7856112269
v000507	2.7868592789
v000170	2.7871000545
v001055	2.7912047303
v000698	2.7928041851
v000746	2.7936493379
v000320	2.7942509803
v000027	2.7945711737
v000060	2.7955761299
v000787	2.796781975
v001029	2.7973711777
v000355	2.7975473872
v000417	2.7995738867
v000855	2.7998399211
v000665	2.8002361792
v000239	2.8028754336
v000842	2.8074102636
v000735	2.8079197817
v000831	2.8123749236
v000263	2.8166151823
v000913	2.8168472763
v000178	2.8183341804
v000562	2.8240738485
v000479	2.8251830724
v000588	2.8255080492
v000749	2.825556704
v000345	2.8264462538
v001051	2.8268510357
v000332	2.8285035451
v001012	2.8289155559
v000758	2.8311569797
v000771	2.8315502086
v000261	2.8333451094
v000544	2.8338149541
v000476	2.8364336187
v000711	2.8413532084
v000802	2.8451324983
v000994	2.8502420449
v000568	2.8517655295
v000465	2.8536344035
v000798	2.855339096
v000432	2.8582663091
v000399	2.8583990859
v000407	2.8601402998
v000266	2.8629907694
v000044	2.8633276296
v000371	2.8634906598
v000882	2.8666532085
v000566	2.8671758615
v001005	2.8688961232
v000790	2.871209139
v000608	2.8721323506
v000195	2.8737813486
v000234	2.8742001718
v000792	2.8745539595
v000720	2.8746175985
v000700	2.8759255789
v001003	2.8762648667
v000751	2.8777909691
v000470	2.87859535
v000691	2.8788586216
v000394	2.8800060272
v000408	2.8800456323
v000162	2.8831468914
v000526	2.8861088842
v000258	2.888774743
v000344	2.8901585724
v000559	2.8903549411
v000973	2.8926176878
v000360	2.8932778699
v000482	2.8933959329
v000502	2.8937509624
v000926	2.8990988951
v000264	2.8997713874
v000422	2.9021443508
v000405	2.9072110513
v001034	2.90738221
v000541	2.9081741549
v000905	2.9148596998
v000981	2.9164472743
v000424	2.9165349276
v000365	2.9211698866
v000969	2.9215609857
v000429	2.9231291908
v000703	2.9288495705
v000031	2.9364324239
v000689	2.9433427931
v000052	2.9442285978
v000617	2.9454653789
v000228	2.947633238
v000705	2.951114957
v000227	2.952053512
v000390	2.9557545608
v000316	2.9560594991
v000183	2.9562796172
v000922	2.9567432376
v000780	2.9600117631
v000704	2.9674911084
v000006	2.9703105264
v000737	2.9724136988
v000460	2.9725577573
v000851	2.9732381116
v000982	2.9755633037
v000976	2.9770272006
v000014	2.9826933723
v000021	2.9850439075
v000552	2.9855435306
v000445	2.9868823398
v000885	2.9884663437
v000454	2.9897766718
v000636	2.9906573582
v000367	2.9910546378
v001008	2.9951422446
v000015	2.9958096904
v000253	2.9974291357
v000687	2.9979536858
v000554	2.9992480855
v000473	3.0020253681
v000683	3.0100271997
v000350	3.0110818704
v000900	3.0152474674
v000192	3.0198229884
v000743	3.021575546
v000752	3.0239019642
v000891	3.024596224
v000702	3.0259246002
v000582	3.0267901962
v000653	3.0273778027
v000384	3.0315518507
v000694	3.0330051438
v000364	3.0358632411
v000801	3.0381069223
v000629	3.0382809364
v000061	3.0395226997
v000515	3.0408641692
v000153	3.0476561057
v000415	3.0509780687
v000121	3.0537487551
v001006	3.06488808
v000268	3.0681850242
v000500	3.0691830605
v001004	3.0739156211
v000176	3.0786032111
v000241	3.079517531
v000430	3.0801686124
v000079	3.0803792939
v000789	3.0860303213
v001024	3.0862192202
v000915	3.0909664831
v000327	3.0925874402
v000529	3.093371832
v000187	3.0985967601
v000868	3.1000650641
v000191	3.1065196155
v001037	3.1085608429
v000209	3.1105938024
v000948	3.112793663
v000037	3.1128277195
v000106	3.113664717
v000401	3.1158734825
v000770	3.1214275
v000492	3.122199551
v000850	3.1226653977
v000180	3.1271209771
v000951	3.1285301399
v000615	3.129258384
v000639	3.1310413822
v000146	3.1344916659
v000883	3.1369204322
v000503	3.1393325651
v000202	3.1462524385
v000368	3.1472427684
v000501	3.1482621177
v000120	3.1506170913
v000527	3.1524187674
v000821	3.1533404841
v000233	3.1553064667
v000088	3.1556299569
v000490	3.1635358137
v000667	3.1640875973
v000668	3.1673421025
v000140	3.1675705359
v000410	3.1681837822
v000028	3.1683045565
v000075	3.1710770292
v000648	3.1721986752
v000730	3.1732600751
v000584	3.1769440116
v000125	3.1826163333
v000521	3.1853557217
v000452	3.1916019977
v001019	3.1954532184
v000911	3.1955365552
v000218	3.1984415504
v000333	3.1992108899
v000011	3.200404347
v000993	3.2016836513
v000100	3.20181245
v000933	3.2019391765
v000763	3.2034339404
v000826	3.206809682
v000223	3.2071082596
v000692	3.2106720542
v000793	3.214930127
v000989	3.2154888783
v000199	3.2172653026
v000413	3.2181313299
v000713	3.2181763916
v000512	3.2184662087
v000716	3.2185196822
v000231	3.2207814166
v000494	3.2250595331
v000510	3.2284071738
v000960	3.2315615108
v000305	3.2325543592
v000815	3.2337170121
v000974	3.2338716901
v000583	3.2340990069
v000380	3.2354074933
v000733	3.236295338
v000157	3.236977982
v000714	3.2374745332
v000259	3.2429146979
v000625	3.2454131344
v000678	3.2455714908
v000203	3.2582020007
v000845	3.2612471814
v000677	3.2631544748
v000270	3.2640530903
v000954	3.2701992057
v000760	3.2709423242
v000370	3.2742245202
v000925	3.2744927805
v000245	3.2777689131
v000402	3.2797546282
v000748	3.2857501107
v000483	3.2858271704
v000567	3.2926353226
v000086	3.2948999436
v000681	3.2962224439
v000832	3.2999004455
v000064	3.2999515302
v000814	3.3051414511
v000892	3.3212646191
v000930	3.3230391926
v000338	3.3367389617
v000280	3.3405482313
v000591	3.3416391426
v001036	3.3473307159
v000136	3.3487917472
v000824	3.3564898582
v000917	3.3624001101
v000701	3.3640426932
v000959	3.3650791806
v000421	3.3650791807
v000604	3.3660247708
v000379	3.3667614579
v000803	3.3711713682
v000887	3.3721704927
v000565	3.3759206402
v001054	3.378226962
v000385	3.3810648527
v000654	3.3817785717
v000046	3.3821440944
v000077	3.3821440944
v000206	3.3836877566
v000600	3.3886659353
v001048	3.3922480023
v000435	3.3936575206
v000558	3.3953896014
v000084	3.3961974629
v000188	3.3966278763
v000244	3.3999663197
v000506	3.4043271395
v000779	3.4043835198
v000580	3.4092623186
v000820	3.4096451618
v000536	3.4137110744
v000958	3.4139559068
v000818	3.4145562842
v000596	3.4146526814
v000354	3.4208910965
v000725	3.42111898
v000048	3.4311736221
v000139	3.4378815099
v000336	3.4383598018
v000517	3.4396844399
v000578	3.4440360488
v000382	3.4448936252
v000809	3.4448936254
v000657	3.4448936255
v000047	3.4458105693
v000650	3.4481210257
v000538	3.4505019495
v000607	3.451126968
v000684	3.4519255201
v000870	3.4576785186
v001047	3.4588122937
v000649	3.4610723352
v000142	3.4618226238
v000151	3.462732241
v000647	3.4627322412
v000040	3.4662015195
v000941	3.4676594331
v000753	3.4692694709
v000090	3.475274874
v000216	3.4761695193
v000411	3.4761695206
v000126	3.4769077788
v000423	3.4779358169
v000669	3.4827655652
v000712	3.4890073592
v000005	3.4896777203
v000447	3.4955700204
v000727	3.4994275398
v000781	3.5063419403
v000796	3.507026101
v000172	3.5089287911
v000543	3.5178178743
v000685	3.520720626
v000902	3.5234096823
v000101	3.5242374095
v000276	3.5247091088
v000434	3.5291617801
v000323	3.533749747
v000109	3.535107631
v000091	3.5458821832
v000599	3.5475284179
v000605	3.5524427318
v000381	3.5594203947
v000359	3.5597962712
v000167	3.5609632362
v000816	3.5623339488
v000613	3.5629838843
v000200	3.563915423
v000184	3.5669415019
v000024	3.5681011198
v000491	3.5726961414
v000979	3.5779972078
v000833	3.5805237007
v000996	3.5810966146
v001026	3.5825483292
v000534	3.5837836817
v000950	3.5853781582
v000805	3.5918828083
v000609	3.5951231433
v000487	3.5958202475
v000548	3.6057317895
v000967	3.6104883877
v000117	3.6123273696
v000920	3.6131077748
v000419	3.6163256961
v000766	3.6167814117
v000957	3.6190867032
v000658	3.6374111885
v000907	3.6392550166
v000560	3.6393249997
v000147	3.6395301353
v001031	3.6399614112
v000788	3.6409329588
v000307	3.644217123
v000755	3.650334345
v000878	3.6520089941
v000112	3.6572113355
v000569	3.6580140719
v000642	3.6676188272
v000174	3.6753212034
v000597	3.6781441873
v000525	3.6803269704
v000269	3.6872208056
v000248	3.6874429472
v000634	3.6882753454
v000859	3.6923412053
v000222	3.6991799148
v000097	3.7062015205
v000039	3.7064108926
v000722	3.7068859135
v000756	3.7149010016
v000853	3.7159218685
v000071	3.7182627223
v000867	3.7212700411
v000456	3.7218508072
v000181	3.7289101271
v000991	3.7302668504
v000738	3.7332611462
v000893	3.7359870834
v000561	3.7431744419
v000387	3.754924462
v000235	3.7553566196
v000804	3.7557350133
v001025	3.7656234431
v000586	3.7670499045
v000660	3.7729633559
v000542	3.7796452954
v000284	3.7857937654
v000511	3.7899110774
v000161	3.7938163519
v000271	3.7959023448
v000127	3.80922825
v000118	3.811744132
v000630	3.8206809239
v000208	3.8264992394
v000884	3.8297732012
v000759	3.832065531
v000308	3.8326525507
v000874	3.8328550224
v000283	3.8338483008
v000616	3.8367472554
v000129	3.8383066226
v000828	3.8477042223
v000193	3.851961704
v000923	3.8520050261
v000123	3.8603002698
v000444	3.8626274383
v001045	3.8649623423
v000065	3.8698782371
v000499	3.8724913263
v000073	3.8729884113
v000095	3.8732514545
v000497	3.9034970867
v000034	3.9038517006
v000962	3.9070152091
v000085	3.9073472101
v000940	3.9080387113
v000115	3.9134728491
v000806	3.9199961046
v000819	3.9241697733
v000908	3.9294840826
v000133	3.9400406262
v000096	3.9421994869
v000488	3.9497335849
v000080	3.9573255326
v000612	3.958935377
v000785	3.9593320557
v000860	3.9598696909
v000420	3.9695364664
v000210	3.9746478443
v000535	3.9938100093
v000067	3.9941248672
v000813	3.9948169631
v000621	3.9961177747
v000042	3.9993678208
v001015	4.0061545285
v000023	4.0116207769
v000450	4.0127935552
v000304	4.0143483022
v000504	4.0160327129
v000598	4.0189068645
v000579	4.0214129665
v000366	4.0259767783
v000150	4.0274111135
v000873	4.0313092938
v000036	4.0629823209
v000166	4.0742243535
v000257	4.0750824469
v000324	4.0783064633
v000754	4.0842756429
v000679	4.085418886
v000614	4.0878327958
v000956	4.0989713587
v000361	4.1116448273
v000049	4.1170834385
v000575	4.1430209761
v000004	4.1583169206
v000556	4.1680696183
v000294	4.1778708339
v000054	4.1809523476
v000532	4.1809802008
v000734	4.1890489454
v000505	4.2385569429
v000547	4.2400725506
v000581	4.2441807357
v000894	4.2701966357
v000375	4.2807384961
v000626	4.2827986357
v000383	4.2828107184
v000478	4.2878472912
v000624	4.295328276
v000589	4.3050142116
v000201	4.3080894015
v000119	4.3113351477
v000393	4.3115014066
v000149	4.3251248578
v000159	4.3703762513
v000686	4.383548445
v000528	4.4048093415
v001049	4.6184944205
v000346	4.6852499038
v001018	4.7110409211
v000232	4.7170573799
v000545	4.9764031324
v000326	5.6725101744
