Hello	UH	hello
s	NN	S
not	RB	not
as	RB	as
if	IN	if
the	DT	the
polls	NNS	poll
were	VBD	be
radically	RB	radically
off	RP	off
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
not	RB	not
the	DT	the
issue	NN	issue
.	SENT	.
One	CD	one
thing	NN	thing
that	RB	that
'	POS	'
s	NN	S
quite	RB	quite
useful	JJ	useful
,	,	,
of	IN	of
course	NN	course
,	,	,
is	VBZ	be
the	DT	the
fact	NN	fact
that	IN	that
a	DT	a
popular	JJ	popular
vote	NN	vote
win	NN	win
,	,	,
which	WDT	which
doesn	NP	<unknown>
'	POS	'
t	NN	t
always	RB	always
line	VB	line
up	RP	up
with	IN	with
the	DT	the
electoral	JJ	electoral
vote	NN	vote
,	,	,
creates	VBZ	create
more	JJR	more
legitimacy	NN	legitimacy
for	IN	for
Trump	NP	Trump
.	SENT	.
And	CC	and
the	DT	the
fact	NN	fact
that	IN	that
this	DT	this
wasn	NN	<unknown>
'	POS	'
t	NN	t
just	RB	just
a	DT	a
matter	NN	matter
of	IN	of
one	CD	one
or	CC	or
two	CD	two
states	NNS	state
,	,	,
and	CC	and
that	IN	that
it	PP	it
'	POS	'
s	NNS	<unknown>
clear	VBP	clear
that	IN	that
there	EX	there
was	VBD	be
neither	DT	neither
significant	JJ	significant
internal	JJ	internal
nor	CC	nor
definitive	JJ	definitive
external	JJ	external
interference	NN	interference
.	SENT	.
Clearly	RB	clearly
,	,	,
there	EX	there
was	VBD	be
a	DT	a
lot	NN	lot
of	IN	of
disinformation	NN	disinformation
and	CC	and
,	,	,
you	PP	you
know	VBP	know
,	,	,
bomb	NN	bomb
threats	NNS	threat
mailed	VBN	mail
in	IN	in
,	,	,
called	VBN	call
in	IN	in
by	IN	by
the	DT	the
Russians	NPS	Russians
.	SENT	.
But	CC	but
nothing	NN	nothing
that	WDT	that
would	MD	would
have	VB	have
changed	VBN	change
the	DT	the
outcome	NN	outcome
.	SENT	.
And	CC	and
so	RB	so
you	PP	you
were	VBD	be
able	JJ	able
to	TO	to
not	RB	not
only	RB	only
get	VB	get
Kamala	NP	Kamala
Harris	NP	Harris
to	TO	to
concede	VB	concede
in	IN	in
short	JJ	short
order	NN	order
,	,	,
but	CC	but
Democrats	NNS	democrat
across	IN	across
the	DT	the
board	NN	board
,	,	,
whether	IN	whether
or	CC	or
not	RB	not
they	PP	they
'	POS	'
re	NN	re
happy	JJ	happy
with	IN	with
it	PP	it
,	,	,
recognizing	VBG	recognize
that	IN	that
Trump	NP	Trump
is	VBZ	be
indeed	RB	indeed
their	PP$	their
president	NN	president
.	SENT	.
So	RB	so
unlike	IN	unlike
in	IN	in
2020	CD	@card@
,	,	,
where	WRB	where
Trump	NP	Trump
himself	PP	himself
precipitated	VBD	precipitate
a	DT	a
very	RB	very
significant	JJ	significant
challenge	NN	challenge
,	,	,
saying	VBG	say
that	IN	that
the	DT	the
vote	NN	vote
was	VBD	be
rigged	VBN	rig
and	CC	and
undermining	VBG	undermine
the	DT	the
legitimacy	NN	legitimacy
of	IN	of
the	DT	the
outcome	NN	outcome
,	,	,
here	RB	here
,	,	,
we	PP	we
do	VBP	do
not	RB	not
have	VB	have
that	DT	that
.	SENT	.
Furthermore	RB	furthermore
,	,	,
the	DT	the
Republicans	NPS	Republicans
have	VBP	have
,	,	,
as	RB	as
of	IN	of
now	RB	now
,	,	,
taken	VBN	take
the	DT	the
Senate	NP	Senate
.	SENT	.
Of	IN	of
course	NN	course
,	,	,
conservative	JJ	conservative
justices	NNS	justice
have	VBP	have
a	DT	a
majority	NN	majority
on	IN	on
the	DT	the
Supreme	NP	Supreme
Court	NP	Court
,	,	,
and	CC	and
the	DT	the
Republicans	NPS	Republicans
,	,	,
in	IN	in
short	JJ	short
order	NN	order
,	,	,
are	VBP	be
very	RB	very
likely	JJ	likely
,	,	,
overwhelmingly	RB	overwhelmingly
likely	JJ	likely
,	,	,
to	TO	to
have	VB	have
a	DT	a
majority	NN	majority
in	IN	in
the	DT	the
House	NP	House
as	RB	as
well	RB	well
.	SENT	.
And	CC	and
what	WP	what
that	DT	that
means	NN	means
is	VBZ	be
that	IN	that
the	DT	the
Trump	NP	Trump
administration	NN	administration
will	MD	will
be	VB	be
able	JJ	able
to	TO	to
pursue	VB	pursue
the	DT	the
agenda	NN	agenda
,	,	,
both	CC	both
domestically	RB	domestically
and	CC	and
in	IN	in
foreign	JJ	foreign
policy	NN	policy
,	,	,
that	WDT	that
they	PP	they
have	VBP	have
said	VBN	say
that	IN	that
they	PP	they
wish	VBP	wish
to	TO	to
pursue	VB	pursue
.	SENT	.
For	IN	for
example	NN	example
,	,	,
on	IN	on
tariffs	NNS	tariff
or	CC	or
on	IN	on
taxes	NNS	tax
,	,	,
or	CC	or
on	IN	on
immigration	NN	immigration
.	SENT	.
All	DT	all
of	IN	of
these	DT	these
things	NNS	thing
that	IN	that
Trump	NP	Trump
was	VBD	be
running	VBG	run
on	IN	on
and	CC	and
now	RB	now
will	MD	will
have	VB	have
a	DT	a
mandate	NN	mandate
to	TO	to
pursue	VB	pursue
.	SENT	.
So	RB	so
that	DT	that
is	VBZ	be
the	DT	the
long	JJ	long
and	CC	and
short	JJ	short
of	IN	of
what	WP	what
happened	VBD	happen
on	IN	on
Tuesday	NP	Tuesday
.	SENT	.
HW	NN	HW
:	:	:
So	RB	so
you	PP	you
talk	VBP	talk
about	IN	about
tariffs	NNS	tariff
,	,	,
you	PP	you
talk	VBP	talk
about	IN	about
taxes	NNS	tax
.	SENT	.
A	DT	a
lot	NN	lot
has	VBZ	have
been	VBN	be
said	VBN	say
about	IN	about
the	DT	the
fact	NN	fact
that	IN	that
Americans	NPS	Americans
were	VBD	be
voting	NN	voting
related	VBN	relate
to	TO	to
the	DT	the
economy	NN	economy
and	CC	and
how	WRB	how
they	PP	they
felt	VBD	feel
about	IN	about
the	DT	the
economy	NN	economy
.	SENT	.
Do	VB	do
you	PP	you
agree	VB	agree
with	IN	with
that	DT	that
?	SENT	?
And	CC	and
what	WP	what
do	VBP	do
you	PP	you
think	VBP	think
that	IN	that
Trump	NP	Trump
will	MD	will
do	VB	do
with	IN	with
fiscal	JJ	fiscal
policy	NN	policy
when	WRB	when
he	PP	he
actually	RB	actually
comes	VBZ	come
into	IN	into
the	DT	the
presidency	NN	presidency
again	RB	again
?	SENT	?
IB	NN	IB
:	:	:
Well	RB	well
,	,	,
let	VBP	let
'	POS	'
s	JJ	<unknown>
talk	NN	talk
about	IN	about
what	WDT	what
Americans	NPS	Americans
voted	VBD	vote
on	IN	on
.	SENT	.
They	PP	they
voted	VBD	vote
on	IN	on
a	DT	a
country	NN	country
whose	WP$	whose
direction	NN	direction
they	PP	they
did	VBD	do
not	RB	not
agree	VB	agree
with	IN	with
.	SENT	.
Over	IN	over
70	CD	@card@
percent	NN	percent
of	IN	of
Americans	NPS	Americans
,	,	,
Helen	NP	Helen
,	,	,
say	VBP	say
that	IN	that
they	PP	they
did	VBD	do
not	RB	not
agree	VB	agree
with	IN	with
where	WRB	where
the	DT	the
country	NN	country
was	VBD	be
heading	VBG	head
.	SENT	.
And	CC	and
when	WRB	when
that	DT	that
happens	VBZ	happen
,	,	,
it	PP	it
is	VBZ	be
very	RB	very
,	,	,
very	RB	very
hard	JJ	hard
to	TO	to
win	VB	win
as	IN	as
an	DT	an
incumbent	NN	incumbent
.	SENT	.
And	CC	and
vice	JJ	vice
president	NN	president
Harris	NP	Harris
may	MD	may
not	RB	not
be	VB	be
the	DT	the
president	NN	president
,	,	,
but	CC	but
she	PP	she
certainly	RB	certainly
had	VBD	have
accountability	NN	accountability
for	IN	for
alignment	NN	alignment
with	IN	with
the	DT	the
policies	NNS	policy
of	IN	of
her	PP$	her
Biden	NP	Biden
administration	NN	administration
.	SENT	.
And	CC	and
when	WRB	when
she	PP	she
was	VBD	be
asked	VBN	ask
on	IN	on
the	DT	the
media	NNS	medium
,	,	,
when	WRB	when
she	PP	she
started	VBD	start
doing	VBG	do
her	PP$	her
media	NNS	medium
tour	NN	tour
after	IN	after
the	DT	the
debate	NN	debate
with	IN	with
Trump	NP	Trump
,	,	,
you	PP	you
know	VBP	know
,	,	,
"	``	"
What	WP	what
would	MD	would
you	PP	you
do	VB	do
differently	RB	differently
from	IN	from
Biden	NP	Biden
?	SENT	?
"	``	"
Her	PP$	her
response	NN	response
,	,	,
and	CC	and
this	DT	this
is	VBZ	be
the	DT	the
most	RBS	most
important	JJ	important
question	NN	question
that	IN	that
you	PP	you
could	MD	could
ask	VB	ask
her	PP	her
in	IN	in
this	DT	this
campaign	NN	campaign
,	,	,
her	PP$	her
response	NN	response
was	VBD	be
,	,	,
"	``	"
I	PP	I
can	MD	can
'	''	'
t	NN	t
think	VBP	think
of	IN	of
anything	NN	anything
that	IN	that
I	PP	I
would	MD	would
do	VB	do
differently	RB	differently
.	SENT	.
"	''	"
So	RB	so
most	RBS	most
important	JJ	important
question	NN	question
,	,	,
worst	JJS	bad
possible	JJ	possible
answer	NN	answer
.	SENT	.
And	CC	and
she	PP	she
tried	VBD	try
to	TO	to
amend	VB	amend
that	IN	that
in	IN	in
various	JJ	various
ways	NNS	way
later	RBR	later
on	RB	on
,	,	,
but	CC	but
she	PP	she
was	VBD	be
never	RB	never
able	JJ	able
to	TO	to
really	RB	really
get	VB	get
away	RB	away
from	IN	from
what	WP	what
she	PP	she
would	MD	would
do	VB	do
differently	RB	differently
from	IN	from
Biden	NP	Biden
and	CC	and
why	WRB	why
she	PP	she
would	MD	would
do	VB	do
it	PP	it
differently	RB	differently
.	SENT	.
I	PP	I
mean	VBP	mean
,	,	,
she	PP	she
moved	VBD	move
a	DT	a
number	NN	number
of	IN	of
her	PP$	her
policies	NNS	policy
in	IN	in
a	DT	a
more	RBR	more
centrist	JJ	centrist
direction	NN	direction
,	,	,
but	CC	but
she	PP	she
didn	NP	<unknown>
'	POS	'
t	NN	t
really	RB	really
explain	VB	explain
it	PP	it
.	SENT	.
She	PP	she
didn	NP	<unknown>
'	POS	'
t	NN	t
really	RB	really
disassociate	VB	disassociate
herself	PP	herself
from	IN	from
previous	JJ	previous
iterations	NNS	iteration
of	IN	of
her	PP$	her
policies	NNS	policy
.	SENT	.
So	RB	so
pretty	RB	pretty
much	JJ	much
everybody	NN	everybody
out	IN	out
there	RB	there
that	WDT	that
was	VBD	be
unsatisfied	JJ	unsatisfied
with	IN	with
where	WRB	where
the	DT	the
United	NP	United
States	NPS	States
is	VBZ	be
going	VBG	go
felt	VBN	feel
like	IN	like
she	PP	she
did	VBD	do
not	RB	not
represent	VB	represent
change	NN	change
.	SENT	.
I	PP	I
mean	VBP	mean
,	,	,
she	PP	she
'	POS	'
s	JJ	<unknown>
younger	JJR	young
,	,	,
she	PP	she
'	POS	'
s	NNS	<unknown>
different	JJ	different
,	,	,
she	PP	she
'	POS	'
d	NN	d
be	VB	be
the	DT	the
first	JJ	first
woman	NN	woman
.	SENT	.
From	IN	from
a	DT	a
policy	NN	policy
perspective	NN	perspective
,	,	,
they	PP	they
didn	NNS	<unknown>
'	POS	'
t	NN	t
believe	VBP	believe
that	IN	that
she	PP	she
represented	VBD	represent
change	NN	change
.	SENT	.
And	CC	and
of	IN	of
course	NN	course
,	,	,
Helen	NP	Helen
,	,	,
this	DT	this
is	VBZ	be
what	WP	what
we	PP	we
have	VBP	have
seen	VBN	see
around	IN	around
the	DT	the
world	NN	world
.	SENT	.
In	IN	in
the	DT	the
developed	VBN	develop
world	NN	world
,	,	,
every	DT	every
democracy	NN	democracy
that	WDT	that
has	VBZ	have
had	VBN	have
an	DT	an
election	NN	election
this	DT	this
year	NN	year
has	VBZ	have
voted	VBN	vote
against	IN	against
their	PP$	their
incumbents	NNS	incumbent
.	SENT	.
Canada	NP	Canada
is	VBZ	be
probably	RB	probably
about	RB	about
to	TO	to
have	VB	have
one	PP	one
.	SENT	.
They	PP	they
will	MD	will
also	RB	also
throw	VB	throw
out	RP	out
Trudeau	NP	Trudeau
unceremoniously	RB	unceremoniously
.	SENT	.
A	DT	a
lot	NN	lot
of	IN	of
developing	VBG	develop
countries	NNS	country
,	,	,
India	NP	India
.	SENT	.
Modi	NP	Modi
was	VBD	be
doing	VBG	do
pretty	RB	pretty
well	RB	well
,	,	,
now	RB	now
he	PP	he
'	POS	'
s	NN	S
in	IN	in
coalition	NN	coalition
.	SENT	.
South	NP	South
Africa	NP	Africa
,	,	,
the	DT	the
ANC	NP	ANC
,	,	,
for	IN	for
the	DT	the
first	JJ	first
time	NN	time
since	IN	since
Mandela	NP	Mandela
,	,	,
now	RB	now
in	IN	in
coalition	NN	coalition
.	SENT	.
Mexico	NP	Mexico
,	,	,
is	VBZ	be
the	DT	the
only	JJ	only
country	NN	country
of	IN	of
note	NN	note
that	WDT	that
had	VBD	have
an	DT	an
election	NN	election
this	DT	this
year	NN	year
,	,	,
in	IN	in
the	DT	the
year	NN	year
of	IN	of
elections	NNS	election
,	,	,
that	WDT	that
actually	RB	actually
returned	VBD	return
the	DT	the
same	JJ	same
party	NN	party
.	SENT	.
And	CC	and
,	,	,
you	PP	you
know	VBP	know
,	,	,
in	IN	in
many	JJ	many
ways	NNS	way
,	,	,
because	IN	because
the	DT	the
Morena	NP	Morena
party	NN	party
and	CC	and
AMLO	NP	AMLO
are	VBP	be
still	RB	still
seen	VBN	see
as	IN	as
the	DT	the
outsiders	NNS	outsider
against	IN	against
a	DT	a
deep	JJ	deep
,	,	,
entrenched	JJ	entrenched
,	,	,
you	PP	you
know	VBP	know
,	,	,
sort	NN	sort
of	IN	of
power	NN	power
of	IN	of
existing	VBG	exist
oligarchs	NNS	oligarch
,	,	,
business	NN	business
,	,	,
you	PP	you
know	VBP	know
,	,	,
and	CC	and
the	DT	the
like	IN	like
.	SENT	.
But	CC	but
if	IN	if
anything	NN	anything
,	,	,
they	PP	they
'	POS	'
re	NN	re
the	DT	the
exception	NN	exception
that	WDT	that
proves	VBZ	prove
the	DT	the
rule	NN	rule
.	SENT	.
And	CC	and
so	RB	so
,	,	,
you	PP	you
know	VBP	know
,	,	,
you	PP	you
and	CC	and
I	PP	I
know	VBP	know
,	,	,
we	PP	we
'	POS	'
ve	NN	ve
talked	VBD	talk
about	IN	about
this	DT	this
before	RB	before
,	,	,
I	PP	I
expected	VBD	expect
that	IN	that
Trump	NP	Trump
would	MD	would
win	VB	win
.	SENT	.
I	NP	I
didn	NP	<unknown>
'	POS	'
t	NN	t
have	VBP	have
strong	JJ	strong
confidence	NN	confidence
in	IN	in
that	DT	that
call	NN	call
because	IN	because
Trump	NP	Trump
was	VBD	be
himself	PP	himself
very	RB	very
unpopular	JJ	unpopular
.	SENT	.
But	CC	but
to	TO	to
the	DT	the
extent	NN	extent
that	DT	that
anyone	NN	anyone
you	PP	you
would	MD	would
think	VB	think
would	MD	would
win	VB	win
an	DT	an
election	NN	election
in	IN	in
this	DT	this
environment	NN	environment
globally	RB	globally
,	,	,
it	PP	it
was	VBD	be
Trump	NP	Trump
'	POS	'
s	NN	S
to	TO	to
lose	VB	lose
.	SENT	.
And	CC	and
,	,	,
you	PP	you
know	VBP	know
,	,	,
he	PP	he
was	VBD	be
able	JJ	able
to	TO	to
pull	VB	pull
it	PP	it
through	RP	through
.	SENT	.
So	RB	so
I	PP	I
think	VBP	think
that	DT	that
'	''	'
s	VBG	<unknown>
the	DT	the
backdrop	NN	backdrop
for	IN	for
what	WP	what
people	NNS	people
were	VBD	be
voting	VBG	vote
about	RB	about
.	SENT	.
And	CC	and
specifically	RB	specifically
what	WP	what
it	PP	it
is	VBZ	be
,	,	,
it	PP	it
is	VBZ	be
inflation	NN	inflation
,	,	,
which	WDT	which
is	VBZ	be
high	JJ	high
and	CC	and
it	PP	it
'	POS	'
s	RB	<unknown>
been	VBN	be
coming	VBG	come
down	RP	down
,	,	,
but	CC	but
the	DT	the
overall	JJ	overall
prices	NNS	price
,	,	,
it	PP	it
'	POS	'
s	NN	S
not	RB	not
like	IN	like
the	DT	the
prices	NNS	price
are	VBP	be
lower	JJR	low
than	IN	than
they	PP	they
were	VBD	be
a	DT	a
year	NN	year
ago	RB	ago
,	,	,
just	RB	just
because	IN	because
the	DT	the
inflation	NN	inflation
rate	NN	rate
is	VBZ	be
coming	VBG	come
down	RB	down
,	,	,
those	DT	those
prices	NNS	price
are	VBP	be
still	RB	still
very	RB	very
high	JJ	high
and	CC	and
you	PP	you
can	MD	can
'	''	'
t	NN	t
get	VB	get
away	RP	away
,	,	,
run	VB	run
away	RB	away
from	IN	from
that	DT	that
if	IN	if
you	PP	you
'	''	'
re	IN	re
Harris	NP	Harris
.	SENT	.
Immigration	NN	immigration
,	,	,
something	NN	something
that	WDT	that
,	,	,
frankly	RB	frankly
,	,	,
the	DT	the
Biden	NP	Biden
administration	NN	administration
was	VBD	be
very	RB	very
late	JJ	late
to	TO	to
recognize	VB	recognize
was	VBD	be
a	DT	a
problem	NN	problem
not	RB	not
just	RB	just
in	IN	in
red	JJ	red
states	NNS	state
but	CC	but
in	IN	in
blue	JJ	blue
states	NNS	state
,	,	,
too	RB	too
.	SENT	.
And	CC	and
those	DT	those
numbers	NNS	number
are	VBP	be
coming	VBG	come
down	RP	down
,	,	,
but	CC	but
the	DT	the
illegal	JJ	illegal
immigrants	NNS	immigrant
that	WDT	that
came	VBD	come
to	TO	to
the	DT	the
US	NP	US
are	VBP	be
largely	RB	largely
still	RB	still
in	IN	in
the	DT	the
US	NP	US
.	SENT	.
And	CC	and
then	RB	then
also	RB	also
disinformation	NN	disinformation
,	,	,
a	DT	a
large	JJ	large
amount	NN	amount
of	IN	of
disinformation	NN	disinformation
that	WDT	that
has	VBZ	have
made	VBN	make
it	PP	it
almost	RB	almost
impossible	JJ	impossible
to	TO	to
have	VB	have
a	DT	a
national	JJ	national
debate	NN	debate
on	IN	on
policies	NNS	policy
and	CC	and
issues	NNS	issue
.	SENT	.
And	CC	and
an	DT	an
awful	JJ	awful
lot	NN	lot
of	IN	of
people	NNS	people
,	,	,
even	RB	even
that	DT	that
align	VBP	align
with	IN	with
Harris	NP	Harris
'	POS	'
s	NN	S
policies	NNS	policy
didn	NN	<unknown>
'	POS	'
t	NN	t
necessarily	RB	necessarily
believe	VBP	believe
that	IN	that
she	PP	she
was	VBD	be
implementing	VBG	implement
them	PP	them
or	CC	or
Biden	NP	Biden
was	VBD	be
implementing	VBG	implement
them	PP	them
.	SENT	.
A	DT	a
lot	NN	lot
of	IN	of
people	NNS	people
in	IN	in
America	NP	America
think	VBP	think
that	IN	that
the	DT	the
inflation	NN	inflation
rate	NN	rate
is	VBZ	be
still	RB	still
the	DT	the
highest	JJS	high
ever	RB	ever
,	,	,
think	VBP	think
that	IN	that
unemployment	NN	unemployment
is	VBZ	be
a	DT	a
lot	NN	lot
higher	JJR	high
than	IN	than
it	PP	it
has	VBZ	have
been	VBN	be
.	SENT	.
And	CC	and
the	DT	the
people	NNS	people
that	WDT	that
say	VBP	say
that	DT	that
and	CC	and
believe	VBP	believe
that	DT	that
were	VBD	be
far	RB	far
more	RBR	more
likely	JJ	likely
to	TO	to
vote	VB	vote
against	IN	against
the	DT	the
incumbent	NN	incumbent
.	SENT	.
So	RB	so
I	PP	I
would	MD	would
say	VB	say
,	,	,
you	PP	you
know	VBP	know
,	,	,
in	IN	in
descending	VBG	descend
order	NN	order
of	IN	of
importance	NN	importance
,	,	,
what	WP	what
drove	VBD	drive
this	DT	this
election	NN	election
was	VBD	be
inflation	NN	inflation
,	,	,
immigration	NN	immigration
and	CC	and
disinformation	NN	disinformation
.	SENT	.
And	CC	and
that	DT	that
is	VBZ	be
something	NN	something
that	IN	that
we	PP	we
have	VBP	have
seen	VBN	see
all	RB	all
around	IN	around
the	DT	the
world	NN	world
this	DT	this
year	NN	year
.	SENT	.
HW	NN	HW
:	:	:
I	PP	I
think	VBP	think
it	PP	it
'	''	'
s	VBG	<unknown>
all	DT	all
incredibly	RB	incredibly
interesting	JJ	interesting
.	SENT	.
And	CC	and
you	PP	you
said	VBD	say
something	NN	something
interesting	JJ	interesting
that	IN	that
I	PP	I
want	VBP	want
to	TO	to
just	RB	just
double	VB	double
click	NN	click
on	IN	on
there	RB	there
,	,	,
which	WDT	which
is	VBZ	be
this	DT	this
idea	NN	idea
that	IN	that
people	NNS	people
have	VBP	have
feelings	NNS	feeling
about	IN	about
the	DT	the
way	NN	way
things	NNS	thing
are	VBP	be
,	,	,
and	CC	and
they	PP	they
don	NN	don
'	POS	'
t	NN	t
necessarily	RB	necessarily
know	VBP	know
what	WP	what
the	DT	the
actual	JJ	actual
facts	NNS	fact
about	IN	about
a	DT	a
situation	NN	situation
are	VBP	be
.	SENT	.
So	RB	so
this	DT	this
is	VBZ	be
also	RB	also
an	DT	an
election	NN	election
in	IN	in
which	WDT	which
there	EX	there
has	VBZ	have
been	VBN	be
plenty	NN	plenty
of	IN	of
disinformation	NN	disinformation
,	,	,
as	IN	as
you	PP	you
say	VBP	say
.	SENT	.
Elon	NP	Elon
Musk	NN	musk
wrote	VBD	write
yesterday	NN	yesterday
on	IN	on
X	NP	X
,	,	,
"	``	"
You	PP	you
are	VBP	be
the	DT	the
media	NNS	medium
now	RB	now
.	SENT	.
"	``	"
And	CC	and
I	PP	I
think	VBP	think
we	PP	we
can	MD	can
argue	VB	argue
a	DT	a
lot	NN	lot
about	IN	about
how	WRB	how
the	DT	the
media	NN	media
has	VBZ	have
covered	VBN	cover
the	DT	the
election	NN	election
,	,	,
about	IN	about
the	DT	the
way	NN	way
that	IN	that
the	DT	the
media	NN	media
reports	VBZ	report
things	NNS	thing
,	,	,
the	DT	the
horse	NN	horse
race	NN	race
,	,	,
all	RB	all
of	IN	of
that	DT	that
vapidity	NN	vapidity
,	,	,
all	RB	all
of	IN	of
that	DT	that
type	NN	type
of	IN	of
thing	NN	thing
.	SENT	.
But	CC	but
am	VBP	be
I	PP	I
alone	RB	alone
in	IN	in
finding	VBG	find
that	DT	that
type	NN	type
of	IN	of
statement	NN	statement
both	CC	both
facile	JJ	facile
and	CC	and
alarming	JJ	alarming
?	SENT	?
And	CC	and
isn	NP	isn
'	POS	'
t	NN	t
that	IN	that
driving	VBG	drive
us	PP	us
even	RB	even
further	RBR	further
into	IN	into
a	DT	a
future	NN	future
where	WRB	where
there	EX	there
are	VBP	be
these	DT	these
kind	NN	kind
of	IN	of
fractured	JJ	fractured
narratives	NNS	narrative
or	CC	or
fractured	JJ	fractured
truths	NNS	truth
that	IN	that
people	NNS	people
have	VBP	have
,	,	,
that	WDT	that
actually	RB	actually
don	VBP	don
'	POS	'
t	NN	t
coalesce	VB	coalesce
to	TO	to
reality	NN	reality
or	CC	or
accuracy	NN	accuracy
?	SENT	?
IB	NN	IB
:	:	:
Well	RB	well
,	,	,
when	WRB	when
I	PP	I
saw	VBD	see
it	PP	it
from	IN	from
Elon	NP	Elon
,	,	,
I	PP	I
mean	VBP	mean
,	,	,
I	PP	I
'	POS	'
m	NN	m
like	IN	like
,	,	,
I	PP	I
thought	VBD	think
he	PP	he
was	VBD	be
talking	VBG	talk
to	TO	to
me	PP	me
,	,	,
and	CC	and
saying	VBG	say
,	,	,
"	''	"
Ian	NP	Ian
,	,	,
you	PP	you
'	POS	'
re	NN	re
media	NNS	medium
now	RB	now
.	SENT	.
"	''	"
I	NP	I
'	POS	'
m	NN	m
like	IN	like
,	,	,
about	IN	about
time	NN	time
,	,	,
right	RB	right
?	SENT	?
I	PP	I
mean	VBP	mean
,	,	,
here	RB	here
I	PP	I
am	VBP	be
,	,	,
a	DT	a
political	JJ	political
scientist	NN	scientist
,	,	,
I	PP	I
'	POS	'
m	NN	m
talking	VBG	talk
to	TO	to
a	DT	a
lot	NN	lot
of	IN	of
people	NNS	people
.	SENT	.
So	RB	so
yeah	RB	yeah
,	,	,
they	PP	they
should	MD	should
be	VB	be
thinking	VBG	think
about	IN	about
me	PP	me
as	IN	as
media	NNS	medium
.	SENT	.
Of	IN	of
course	NN	course
that	RB	that
'	POS	'
s	NNS	<unknown>
not	RB	not
what	WP	what
he	PP	he
was	VBD	be
saying	VBG	say
.	SENT	.
What	WP	what
he	PP	he
was	VBD	be
saying	VBG	say
is	VBZ	be
that	IN	that
the	DT	the
mainstream	JJ	mainstream
media	NNS	medium
,	,	,
CNN	NP	CNN
,	,	,
MSNBC	NP	<unknown>
,	,	,
Fox	NP	Fox
.	SENT	.
.	SENT	.
.	SENT	.
You	PP	you
know	VBP	know
,	,	,
and	CC	and
by	IN	by
the	DT	the
way	NN	way
,	,	,
he	PP	he
never	RB	never
includes	VBZ	include
Fox	NP	Fox
,	,	,
even	RB	even
though	IN	though
Fox	NP	Fox
is	VBZ	be
every	DT	every
bit	NN	bit
as	IN	as
much	JJ	much
mainstream	JJ	mainstream
media	NNS	medium
as	IN	as
the	DT	the
other	JJ	other
two	CD	two
because	IN	because
he	PP	he
likes	VBZ	like
one	PP	one
