Name1	Name2	corr
limb	bionic	0.84594668
calculator	digit	0.84287486
digit	calculator	0.84287486
maintenance	nest	0.83699522
nest	maintenance	0.83699522
cadet	deaf	0.83499236
deaf	cadet	0.83499236
electroconvulsive	electroshock	0.83323027
electroshock	electroconvulsive	0.83323027
flute	golf	0.83256588
golf	flute	0.83256588
headache	migraine	0.83214852
migraine	headache	0.83214852
seat	seatbelt	0.82679471
seatbelt	seat	0.82679471
convulse	convulsion	0.82522238
convulsion	convulse	0.82522238
copilot	developer	0.82413738
developer	copilot	0.82413738
confession	interrogation	0.82043661
interrogation	confession	0.82043661
memes	replicator	0.81744749
replicator	memes	0.81744749
dodo	falcon	0.81611007
falcon	dodo	0.81611007
em	tesla	0.81610775
tesla	em	0.81610775
juggle	juggling	0.81559136
juggling	juggle	0.81559136
convulsion	electroconvulsive	0.80976674
convulsion	electroshock	0.80976674
electroconvulsive	convulsion	0.80976674
electroshock	convulsion	0.80976674
cart	flute	0.80769848
flute	cart	0.80769848
fatality	transmission	0.80536288
transmission	fatality	0.80536288
israeli	palestinian	0.80430365
palestinian	israeli	0.80430365
mumble	satan	0.80170696
satan	mumble	0.80170696
europeans	russians	0.80069529
russians	europeans	0.80069529
palestinian	palestinians	0.79865409
palestinians	palestinian	0.79865409
russian	ukrainian	0.79741417
ukrainian	russian	0.79741417
habituation	taking	0.79317063
taking	habituation	0.79317063
cart	golf	0.78754321
golf	cart	0.78754321
colony	nest	0.78649857
nest	colony	0.78649857
fractal	fractals	0.78598648
fractals	fractal	0.78598648
chef	tg	0.78561797
tg	chef	0.78561797
hamas	palestinian	0.78505277
palestinian	hamas	0.78505277
bedouin	camel	0.78200514
camel	bedouin	0.78200514
bin	jihad	0.78119488
jihad	bin	0.78119488
fossil	fuel	0.77830118
fuel	fossil	0.77830118
forager	maintenance	0.77825579
maintenance	forager	0.77825579
banjo	blogs	0.77544814
blogs	banjo	0.77544814
bovine	lobotomy	0.77448891
lobotomy	bovine	0.77448891
israelis	palestinians	0.77299304
palestinians	israelis	0.77299304
israelis	palestinian	0.77070921
palestinian	israelis	0.77070921
alpha	male	0.76762225
male	alpha	0.76762225
ant	maintenance	0.76409052
maintenance	ant	0.76409052
lg	spade	0.76366256
spade	lg	0.76366256
aura	headache	0.76119888
headache	aura	0.76119888
monologue	vagina	0.75914251
vagina	monologue	0.75914251
racism	racist	0.75866845
racist	racism	0.75866845
engine	petal	0.75795466
petal	engine	0.75795466
crash	seatbelt	0.75498498
seatbelt	crash	0.75498498
hamas	palestinians	0.75423426
palestinians	hamas	0.75423426
dictionary	ham	0.75343121
ham	dictionary	0.75343121
russian	russians	0.75087265
russians	russian	0.75087265
tail	toss	0.74586263
toss	tail	0.74586263
tag	tuna	0.74472785
tuna	tag	0.74472785
bovine	convulse	0.74408496
convulse	bovine	0.74408496
flap	fold	0.74390913
fold	flap	0.74390913
bluefin	tag	0.73919492
tag	bluefin	0.73919492
malaria	malarious	0.73856732
malarious	malaria	0.73856732
europeans	macron	0.73781515
macron	europeans	0.73781515
flap	origami	0.73707818
origami	flap	0.73707818
airstream	trailer	0.7359212
trailer	airstream	0.7359212
israeli	palestinians	0.7333279
palestinians	israeli	0.7333279
epileptic	migraine	0.73247599
migraine	epileptic	0.73247599
ms	tg	0.73103572
tg	ms	0.73103572
bovine	electroconvulsive	0.73016692
bovine	electroshock	0.73016692
cornice	coupe	0.73016692
coupe	cornice	0.73016692
electroconvulsive	bovine	0.73016692
electroshock	bovine	0.73016692
aura	epileptic	0.72854719
epileptic	aura	0.72854719
contact	tracing	0.72752472
tracing	contact	0.72752472
bask	shark	0.72210026
shark	bask	0.72210026
diamond	spade	0.72081106
spade	diamond	0.72081106
convulse	lobotomy	0.72036243
lobotomy	convulse	0.72036243
mushroom	mycelium	0.71994826
mycelium	mushroom	0.71994826
hw	ib	0.71750835
ib	hw	0.71750835
nightgown	resplendent	0.71700177
resplendent	nightgown	0.71700177
shrimp	stomatopod	0.70963553
stomatopod	shrimp	0.70963553
hydrothermal	vent	0.70881848
vent	hydrothermal	0.70881848
agnostic	atheism	0.70824386
atheism	agnostic	0.70824386
electroconvulsive	lobotomy	0.70691547
electroshock	lobotomy	0.70691547
lobotomy	electroconvulsive	0.70691547
lobotomy	electroshock	0.70691547
europeans	ib	0.70624396
ib	europeans	0.70624396
afd	chancellor	0.70363025
chancellor	afd	0.70363025
coupe	skylight	0.70151128
skylight	coupe	0.70151128
otter	pup	0.70083882
pup	otter	0.70083882
saddle	shrimp	0.69569216
shrimp	saddle	0.69569216
distancing	tracing	0.69427377
tracing	distancing	0.69427377
cocaine	gang	0.6906006
gang	cocaine	0.6906006
infect	infection	0.68986484
infection	infect	0.68986484
colony	maintenance	0.68662049
maintenance	colony	0.68662049
outscore	varsity	0.68589043
varsity	outscore	0.68589043
afd	nazism	0.68472389
nazism	afd	0.68472389
fatality	infection	0.68277772
infection	fatality	0.68277772
fatality	infectious	0.6817412
infectious	fatality	0.6817412
infectious	transmission	0.68087477
transmission	infectious	0.68087477
blogosphere	tsunami	0.68061534
tsunami	blogosphere	0.68061534
reactor	thorium	0.6799648
thorium	reactor	0.6799648
convulse	electroconvulsive	0.67913797
convulse	electroshock	0.67913797
electroconvulsive	convulse	0.67913797
electroshock	convulse	0.67913797
chide	resplendent	0.67595655
resplendent	chide	0.67595655
mantis	stomatopod	0.67543993
stomatopod	mantis	0.67543993
narrator	rm	0.67296047
rm	narrator	0.67296047
bread	dough	0.67213706
dough	bread	0.67213706
mantis	saddle	0.67063142
saddle	mantis	0.67063142
card	spade	0.66908701
spade	card	0.66908701
fold	origami	0.66823863
origami	fold	0.66823863
varsity	youngster	0.66656816
youngster	varsity	0.66656816
mesh	pricing	0.66336738
pricing	mesh	0.66336738
flag	narrator	0.66206304
narrator	flag	0.66206304
convulsion	relaxant	0.6610897
relaxant	convulsion	0.6610897
infection	transmission	0.66068615
transmission	infection	0.66068615
blog	blogs	0.66020491
blogs	blog	0.66020491
macron	russians	0.65898832
russians	macron	0.65898832
apprentice	pottery	0.65692523
pottery	apprentice	0.65692523
crash	seat	0.65677749
seat	crash	0.65677749
racial	racism	0.65286347
racism	racial	0.65286347
interviewer	metronome	0.65250546
metronome	interviewer	0.65250546
chef	ms	0.64955179
ms	chef	0.64955179
atheist	splendid	0.64878571
splendid	atheist	0.64878571
thing	think	0.64819519
think	thing	0.64819519
anatomy	illustration	0.64535671
illustration	anatomy	0.64535671
banjo	blog	0.64233435
blog	banjo	0.64233435
ib	russians	0.64156387
russians	ib	0.64156387
anvil	teleconference	0.64029935
teleconference	anvil	0.64029935
cornice	skylight	0.64023073
skylight	cornice	0.64023073
russians	ukrainian	0.63989276
ukrainian	russians	0.63989276
chancellor	rapprochement	0.63937519
rapprochement	chancellor	0.63937519
copy	replicator	0.63880782
replicator	copy	0.63880782
coronavirus	outbreak	0.63817962
outbreak	coronavirus	0.63817962
distancing	quarantine	0.63624751
quarantine	distancing	0.63624751
excrement	resplendent	0.63225755
resplendent	excrement	0.63225755
carb	fat	0.62882698
fat	carb	0.62882698
convulsion	eighteenth	0.6271386
eighteenth	convulsion	0.6271386
know	think	0.62652698
think	know	0.62652698
mildness	organism	0.62466101
organism	mildness	0.62466101
infection	infectious	0.6242173
infectious	infection	0.6242173
queer	queerness	0.62399084
queerness	queer	0.62399084
chef	restaurant	0.62288725
restaurant	chef	0.62288725
nazism	rapprochement	0.62233182
rapprochement	nazism	0.62233182
infect	transmission	0.619788
transmission	infect	0.619788
card	lg	0.61767409
lg	card	0.61767409
bee	beekeeper	0.61638965
beekeeper	bee	0.61638965
radar	sheet	0.61595196
sheet	radar	0.61595196
card	diamond	0.61545122
diamond	card	0.61545122
afd	connectedness	0.61436465
connectedness	afd	0.61436465
artificial	intelligence	0.61301653
intelligence	artificial	0.61301653
extremism	extremist	0.61033147
extremist	extremism	0.61033147
racial	racist	0.6100379
racist	racial	0.6100379
sanitation	toilet	0.60987808
toilet	sanitation	0.60987808
iranian	israelis	0.60918781
israelis	iranian	0.60918781
dragonfly	monsoon	0.60902004
monsoon	dragonfly	0.60902004
agnostic	splendid	0.60876807
splendid	agnostic	0.60876807
mechanic	quantum	0.60870208
quantum	mechanic	0.60870208
athlete	sport	0.6084868
sport	athlete	0.6084868
hole	supermassive	0.60799144
supermassive	hole	0.60799144
technology	woman	-0.08143894
woman	technology	-0.08143894
billion	feel	-0.08106207
feel	billion	-0.08106207
feel	material	-0.07071962
material	feel	-0.07071962
climate	guy	-0.06951773
guy	climate	-0.06951773
chemical	people	-0.06833883
people	chemical	-0.06833883
brain	community	-0.06772134
community	brain	-0.06772134
climate	person	-0.06704321
person	climate	-0.06704321
cell	people	-0.06667408
people	cell	-0.06667408
feel	planet	-0.0656221
planet	feel	-0.0656221
cell	feel	-0.06470557
feel	cell	-0.06470557
carbon	feel	-0.06430054
feel	carbon	-0.06430054
climate	man	-0.06331965
man	climate	-0.06331965
scale	woman	-0.06318253
woman	scale	-0.06318253
patient	world	-0.06244779
world	patient	-0.06244779
climate	little	-0.06167824
little	climate	-0.06167824
climate	write	-0.06159769
write	climate	-0.06159769
design	woman	-0.06125904
woman	design	-0.06125904
feel	plant	-0.06031846
plant	feel	-0.06031846
ocean	people	-0.05877762
people	ocean	-0.05877762
person	sea	-0.05777166
sea	person	-0.05777166
billion	love	-0.05770512
love	billion	-0.05770512
man	scale	-0.05681448
scale	man	-0.05681448
community	object	-0.0564478
object	community	-0.0564478
emission	person	-0.05603799
person	emission	-0.05603799
feel	gas	-0.05583196
gas	feel	-0.05583196
ocean	person	-0.05574982
person	ocean	-0.05574982
climate	love	-0.05571195
love	climate	-0.05571195
earth	feel	-0.05560272
feel	earth	-0.05560272
energy	man	-0.05552878
man	energy	-0.05552878
carbon	person	-0.05551301
person	carbon	-0.05551301
chemical	feel	-0.05504127
feel	chemical	-0.05504127
emission	little	-0.054657
little	emission	-0.054657
emission	room	-0.0541665
room	emission	-0.0541665
brain	climate	-0.05354577
climate	brain	-0.05354577
computer	woman	-0.05320599
woman	computer	-0.05320599
chemical	person	-0.05281012
person	chemical	-0.05281012
feel	pollution	-0.05261916
pollution	feel	-0.05261916
father	technology	-0.05254078
technology	father	-0.05254078
cell	community	-0.05252423
community	cell	-0.05252423
solution	write	-0.05198216
write	solution	-0.05198216
light	people	-0.05194611
people	light	-0.05194611
artificial	community	-0.05149496
community	artificial	-0.05149496
community	machine	-0.05131862
machine	community	-0.05131862
billion	man	-0.05116573
man	billion	-0.05116573
climate	kid	-0.05114053
kid	climate	-0.05114053
material	say	-0.05111528
say	material	-0.05111528
feel	water	-0.05084558
water	feel	-0.05084558
person	plant	-0.05059893
plant	person	-0.05059893
man	technology	-0.04990178
technology	man	-0.04990178
material	woman	-0.04988889
woman	material	-0.04988889
emission	feel	-0.04987867
feel	emission	-0.04987867
carbon	write	-0.04986383
write	carbon	-0.04986383
love	technology	-0.04983447
technology	love	-0.04983447
cell	help	-0.04982679
help	cell	-0.04982679
person	planet	-0.04974701
planet	person	-0.04974701
build	sex	-0.04953078
sex	build	-0.04953078
guy	health	-0.0493813
health	guy	-0.0493813
bacterium	people	-0.04925822
people	bacterium	-0.04925822
water	write	-0.04913003
write	water	-0.04913003
people	protein	-0.04907022
protein	people	-0.04907022
doctor	nature	-0.04884592
nature	doctor	-0.04884592
feel	fuel	-0.04875007
fuel	feel	-0.04875007
billion	woman	-0.04849556
woman	billion	-0.04849556
brain	city	-0.04842682
city	brain	-0.04842682
brain	public	-0.0483866
public	brain	-0.0483866
people	universe	-0.04836171
universe	people	-0.04836171
health	write	-0.04834766
write	health	-0.04834766
material	people	-0.04832261
people	material	-0.04832261
energy	write	-0.04819714
write	energy	-0.04819714
child	gas	-0.048149
gas	child	-0.048149
design	man	-0.0480852
man	design	-0.0480852
emission	read	-0.04796162
read	emission	-0.04796162
guy	scale	-0.04789764
scale	guy	-0.04789764
climate	father	-0.04781291
father	climate	-0.04781291
earth	kid	-0.04778991
kid	earth	-0.04778991
climate	dream	-0.04769962
dream	climate	-0.04769962
earth	woman	-0.04766405
woman	earth	-0.04766405
feel	ocean	-0.04763866
ocean	feel	-0.04763866
emission	guy	-0.0476342
guy	emission	-0.0476342
need	photo	-0.04761914
photo	need	-0.04761914
child	energy	-0.0475235
energy	child	-0.0475235
design	refuse	-0.04750698
refuse	design	-0.04750698
feel	sector	-0.04747755
sector	feel	-0.04747755
feel	technology	-0.04703806
technology	feel	-0.04703806
carbon	man	-0.04699159
man	carbon	-0.04699159
climate	room	-0.04690855
room	climate	-0.04690855
health	object	-0.04687778
object	health	-0.04687778
brain	crisis	-0.04676471
crisis	brain	-0.04676471
example	girl	-0.04675621
girl	example	-0.04675621
material	person	-0.04661041
person	material	-0.04661041
feel	scale	-0.04636295
scale	feel	-0.04636295
galaxy	people	-0.04631767
people	galaxy	-0.04631767
carbon	woman	-0.04618051
woman	carbon	-0.04618051
climate	touch	-0.04617413
touch	climate	-0.04617413
ai	live	-0.0461472
live	ai	-0.0461472
billion	father	-0.0461321
father	billion	-0.0461321
brain	company	-0.04604754
company	brain	-0.04604754
example	father	-0.04599225
father	example	-0.04599225
feel	protein	-0.04595332
protein	feel	-0.04595332
emission	man	-0.04591013
man	emission	-0.04591013
emission	love	-0.04583602
love	emission	-0.04583602
climate	okay	-0.04580974
okay	climate	-0.04580974
girl	technology	-0.04571437
technology	girl	-0.04571437
feel	fossil	-0.04560606
fossil	feel	-0.04560606
cell	world	-0.04555948
world	cell	-0.04555948
machine	woman	-0.04551628
woman	machine	-0.04551628
nature	woman	-0.04549336
woman	nature	-0.04549336
dream	information	-0.04548755
information	dream	-0.04548755
love	scale	-0.04548342
scale	love	-0.04548342
feel	genome	-0.04541692
genome	feel	-0.04541692
impact	object	-0.04524951
object	impact	-0.04524951
muscle	people	-0.0451999
people	muscle	-0.0451999
plant	room	-0.04519025
room	plant	-0.04519025
build	woman	-0.04518006
woman	build	-0.04518006
moment	plant	-0.04513088
plant	moment	-0.04513088
planet	skill	-0.04509459
skill	planet	-0.04509459
emission	write	-0.04508532
write	emission	-0.04508532
climate	woman	-0.04507658
woman	climate	-0.04507658
girl	scale	-0.04507349
scale	girl	-0.04507349
energy	feel	-0.04484097
feel	energy	-0.04484097
community	light	-0.04479412
light	community	-0.04479412
feel	gene	-0.04475823
gene	feel	-0.04475823
climate	read	-0.04465102
read	climate	-0.04465102
plant	woman	-0.04453351
woman	plant	-0.04453351
blood	world	-0.04452291
world	blood	-0.04452291
love	material	-0.0445154
material	love	-0.0445154
doctor	energy	-0.04451363
energy	doctor	-0.04451363
example	woman	-0.04446455
woman	example	-0.04446455
child	climate	-0.04442289
climate	child	-0.04442289
climate	open	-0.04430241
open	climate	-0.04430241
dream	impact	-0.04427673
impact	dream	-0.04427673
child	company	-0.04427463
company	child	-0.04427463
community	okay	-0.04426769
okay	community	-0.04426769
cell	home	-0.04426018
home	cell	-0.04426018
climate	object	-0.04422182
object	climate	-0.04422182
stuff	woman	-0.04419237
woman	stuff	-0.04419237
crisis	object	-0.04402607
object	crisis	-0.04402607
build	patient	-0.04399711
patient	build	-0.04399711
plastic	time	-0.04397046
time	plastic	-0.04397046
say	soil	-0.04394213
soil	say	-0.04394213
people	sea	-0.04390718
sea	people	-0.04390718
company	light	-0.04390171
light	company	-0.04390171
person	water	-0.04384081
water	person	-0.04384081
billion	music	-0.04377801
music	billion	-0.04377801
energy	kid	-0.04371463
kid	energy	-0.04371463
cell	say	-0.04363319
say	cell	-0.04363319
carbon	child	-0.04362822
child	carbon	-0.04362822
computer	crisis	-0.04362296
crisis	computer	-0.04362296
billion	happy	-0.04359077
happy	billion	-0.04359077
crisis	okay	-0.04350194
okay	crisis	-0.04350194
earth	person	-0.04338259
person	earth	-0.04338259
brain	demand	-0.04330363
demand	brain	-0.04330363
carbon	room	-0.04323773
room	carbon	-0.04323773
animal	woman	-0.04321978
woman	animal	-0.04321978
carbon	read	-0.0431885
read	carbon	-0.0431885
impact	lady	-0.04316844
lady	impact	-0.04316844
city	patient	-0.04310925
patient	city	-0.04310925
guy	impact	-0.04298987
impact	guy	-0.04298987
ocean	woman	-0.04281891
woman	ocean	-0.04281891
person	pollution	-0.04277545
pollution	person	-0.04277545
water	woman	-0.04271828
woman	water	-0.04271828
community	device	-0.04270303
device	community	-0.04270303
city	science	-0.04267457
science	city	-0.04267457
light	woman	-0.04264692
woman	light	-0.04264692
artificial	woman	-0.04264623
woman	artificial	-0.04264623
father	scale	-0.04253312
scale	father	-0.04253312
book	impact	-0.04251004
impact	book	-0.04251004
future	man	-0.04246754
man	future	-0.04246754
plant	write	-0.04243185
write	plant	-0.04243185
process	woman	-0.04238332
woman	process	-0.04238332
clean	read	-0.04235989
read	clean	-0.04235989
computer	live	-0.04225111
live	computer	-0.04225111
gas	write	-0.04219826
write	gas	-0.04219826
cell	child	-0.04203392
child	cell	-0.04203392
cell	skill	-0.04197449
skill	cell	-0.04197449
information	love	-0.04188783
love	information	-0.04188783
carbon	kid	-0.04161069
kid	carbon	-0.04161069
home	science	-0.04156041
science	home	-0.04156041
device	woman	-0.04155759
woman	device	-0.04155759
climate	doctor	-0.04149972
doctor	climate	-0.04149972
father	process	-0.04145616
process	father	-0.04145616
continent	feel	-0.04143863
feel	continent	-0.04143863
climate	video	-0.04140382
video	climate	-0.04140382
carbon	guy	-0.04137838
guy	carbon	-0.04137838
human	woman	-0.04134408
woman	human	-0.04134408
brain	home	-0.04127658
home	brain	-0.04127658
man	solution	-0.04126556
solution	man	-0.04126556
people	telescope	-0.04126236
telescope	people	-0.04126236
climate	feel	-0.04126207
feel	climate	-0.04126207
light	society	-0.04123766
society	light	-0.04123766
people	plant	-0.04123682
plant	people	-0.04123682
climate	computer	-0.04122284
computer	climate	-0.04122284
form	woman	-0.04119447
woman	form	-0.04119447
planet	woman	-0.04117054
woman	planet	-0.04117054
object	people	-0.04114352
people	object	-0.04114352
city	feel	-0.04101279
feel	city	-0.04101279
billion	moment	-0.0409775
moment	billion	-0.0409775
animal	room	-0.04087637
room	animal	-0.04087637
climate	lady	-0.04084971
lady	climate	-0.04084971
doctor	planet	-0.04080859
planet	doctor	-0.04080859
