Hello	UH	hello
written	VBN	write
about	IN	about
the	DT	the
same	JJ	same
guy	NN	guy
.	SENT	.
And	CC	and
for	IN	for
two	CD	two
years	NNS	year
,	,	,
we	PP	we
tried	VBD	try
to	TO	to
sort	VB	sort
ourselves	PP	ourselves
out	RP	out
,	,	,
and	CC	and
then	RB	then
for	IN	for
five	CD	five
and	CC	and
on	RB	on
and	CC	and
off	RB	off
for	IN	for
10	CD	@card@
.	SENT	.
And	CC	and
I	PP	I
was	VBD	be
not	RB	not
only	RB	only
heartbroken	JJ	heartbroken
,	,	,
but	CC	but
I	PP	I
was	VBD	be
kind	NN	kind
of	IN	of
embarrassed	JJ	embarrassed
that	IN	that
I	PP	I
couldn	NNS	<unknown>
'	POS	'
t	NN	t
rebound	NN	rebound
from	IN	from
what	WP	what
other	JJ	other
people	NNS	people
seemed	VBD	seem
to	TO	to
recover	VB	recover
from	IN	from
so	RB	so
regularly	RB	regularly
.	SENT	.
And	CC	and
even	RB	even
though	IN	though
I	PP	I
knew	VBD	know
it	PP	it
wasn	NP	<unknown>
'	POS	'
t	NN	t
doing	VBG	do
either	RB	either
of	IN	of
us	PP	us
any	DT	any
good	JJ	good
,	,	,
I	PP	I
just	RB	just
couldn	NN	<unknown>
'	POS	'
t	NN	t
figure	NN	figure
out	IN	out
how	WRB	how
to	TO	to
put	VB	put
the	DT	the
love	NN	love
down	RB	down
.	SENT	.
Then	RB	then
,	,	,
drinking	VBG	drink
white	JJ	white
wine	NN	wine
one	CD	one
night	NN	night
,	,	,
I	PP	I
saw	VBD	see
a	DT	a
TED	VB	ted
Talk	NN	talk
by	IN	by
a	DT	a
woman	NN	woman
named	VBN	name
Dr	NP	Dr
.	SENT	.
Helen	NP	Helen
Fisher	NP	Fisher
,	,	,
and	CC	and
she	PP	she
said	VBD	say
that	IN	that
in	IN	in
her	PP$	her
work	NN	work
,	,	,
she	PP	she
'	POS	'
d	NN	d
been	VBN	be
able	JJ	able
to	TO	to
map	VB	map
the	DT	the
coordinates	NNS	coordinate
of	IN	of
love	NN	love
in	IN	in
the	DT	the
human	JJ	human
brain	NN	brain
.	SENT	.
And	CC	and
I	PP	I
thought	VBD	think
,	,	,
well	RB	well
,	,	,
if	IN	if
I	PP	I
could	MD	could
find	VB	find
my	PP$	my
love	NN	love
in	IN	in
my	PP$	my
brain	NN	brain
,	,	,
maybe	RB	maybe
I	PP	I
could	MD	could
get	VB	get
it	PP	it
out	RP	out
.	SENT	.
So	RB	so
I	PP	I
went	VBD	go
to	TO	to
Twitter	VB	twitter
.	SENT	.
"	''	"
Anybody	NN	anybody
got	VBD	get
access	NN	access
to	TO	to
an	DT	an
fMRI	NN	<unknown>
lab	NN	lab
,	,	,
like	IN	like
at	IN	at
midnight	NN	midnight
or	CC	or
something	NN	something
?	SENT	?
I	NP	I
'	POS	'
ll	JJ	<unknown>
trade	NN	trade
for	IN	for
backstage	JJ	backstage
passes	NNS	pass
and	CC	and
whiskey	NN	whiskey
.	SENT	.
"	''	"
And	CC	and
that	IN	that
'	POS	'
s	NN	S
Dr	NN	Dr
.	SENT	.
Cheryl	NP	Cheryl
Olman	NP	<unknown>
,	,	,
who	WP	who
works	VBZ	work
at	IN	at
the	DT	the
University	NP	University
of	IN	of
Minnesota	NP	Minnesota
'	POS	'
s	JJ	<unknown>
Center	NN	center
for	IN	for
Magnetic	JJ	magnetic
Resonance	NN	resonance
Research	NP	Research
.	SENT	.
She	PP	she
took	VBD	take
me	PP	me
up	RP	up
on	IN	on
it	PP	it
.	SENT	.
I	PP	I
explained	VBD	explain
Dr	NP	Dr
.	SENT	.
Fisher	NP	Fisher
'	POS	'
s	NN	S
protocol	NN	protocol
,	,	,
and	CC	and
we	PP	we
decided	VBD	decide
to	TO	to
recreate	VB	recreate
it	PP	it
with	IN	with
a	DT	a
sample	NN	sample
size	NN	size
of	IN	of
one	CD	one
,	,	,
me	PP	me
.	SENT	.
So	RB	so
I	PP	I
got	VBD	get
decked	VBN	deck
out	RP	out
in	IN	in
a	DT	a
pair	NN	pair
of	IN	of
forest	NN	forest
green	JJ	green
scrubs	NNS	scrub
,	,	,
and	CC	and
I	PP	I
was	VBD	be
laid	VBN	lay
on	IN	on
a	DT	a
gurney	NN	gurney
and	CC	and
wheeled	VBN	wheel
into	IN	into
an	DT	an
fMRI	NN	<unknown>
machine	NN	machine
.	SENT	.
If	IN	if
you	PP	you
'	POS	'
re	NN	re
unfamiliar	JJ	unfamiliar
with	IN	with
that	DT	that
technology	NN	technology
,	,	,
essentially	RB	essentially
,	,	,
an	DT	an
fMRI	NN	<unknown>
machine	NN	machine
is	VBZ	be
a	DT	a
big	JJ	big
,	,	,
tubular	JJ	tubular
magnet	NN	magnet
that	WDT	that
tracks	VBZ	track
the	DT	the
progress	NN	progress
of	IN	of
deoxygenated	VBN	deoxygenate
iron	NN	iron
in	IN	in
your	PP$	your
blood	NN	blood
.	SENT	.
So	IN	so
it	PP	it
'	POS	'
s	NN	S
essentially	RB	essentially
figuring	VBG	figure
out	RP	out
what	WP	what
parts	NNS	part
of	IN	of
your	PP$	your
brain	NN	brain
are	VBP	be
making	VBG	make
the	DT	the
biggest	JJS	big
metabolic	JJ	metabolic
demand	NN	demand
at	IN	at
any	DT	any
given	VBN	give
moment	NN	moment
.	SENT	.
And	CC	and
in	IN	in
that	DT	that
way	NN	way
,	,	,
it	PP	it
can	MD	can
figure	VB	figure
out	IN	out
which	WDT	which
structures	NNS	structure
are	VBP	be
associated	VBN	associate
with	IN	with
a	DT	a
task	NN	task
,	,	,
like	IN	like
tapping	VBG	tap
your	PP$	your
finger	NN	finger
,	,	,
for	IN	for
example	NN	example
,	,	,
will	MD	will
always	RB	always
light	VB	light
up	RP	up
the	DT	the
same	JJ	same
region	NN	region
,	,	,
or	CC	or
in	IN	in
my	PP$	my
case	NN	case
,	,	,
looking	VBG	look
at	IN	at
pictures	NNS	picture
of	IN	of
your	PP$	your
ex-	NN	ex-
boyfriend	NN	boyfriend
and	CC	and
then	RB	then
looking	VBG	look
at	IN	at
pictures	NNS	picture
of	IN	of
a	DT	a
dude	NN	dude
who	WP	who
just	RB	just
sort	VB	sort
of	IN	of
resembled	VBN	resemble
my	PP$	my
ex-boyfriend	NN	ex-boyfriend
but	CC	but
for	IN	for
whom	WP	whom
I	PP	I
had	VBD	have
no	DT	no
strong	JJ	strong
feelings	NNS	feeling
.	SENT	.
He	PP	he
was	VBD	be
the	DT	the
control	NN	control
.	SENT	.
And	CC	and
when	WRB	when
I	PP	I
left	VBD	leave
the	DT	the
machine	NN	machine
,	,	,
we	PP	we
had	VBD	have
these	DT	these
really	RB	really
high-resolution	NN	high-resolution
images	NNS	image
of	IN	of
my	PP$	my
brain	NN	brain
.	SENT	.
We	PP	we
could	MD	could
cleave	VB	cleave
the	DT	the
two	CD	two
halves	NNS	half
apart	RB	apart
.	SENT	.
We	PP	we
could	MD	could
inflate	VB	inflate
the	DT	the
cortex	NN	cortex
to	TO	to
see	VB	see
inside	IN	inside
all	DT	all
of	IN	of
the	DT	the
wrinkles	NNS	wrinkle
,	,	,
essentially	RB	essentially
,	,	,
in	IN	in
a	DT	a
view	NN	view
that	IN	that
Dr	NP	Dr
.	SENT	.
Cheryl	NP	Cheryl
Olman	NP	<unknown>
called	VBD	call
the	DT	the
"	``	"
brain	NN	brain
skin	NN	skin
rug	NN	rug
.	SENT	.
"	``	"
And	CC	and
we	PP	we
could	MD	could
see	VB	see
how	WRB	how
my	PP$	my
brain	NN	brain
had	VBD	have
behaved	VBN	behave
when	WRB	when
I	PP	I
looked	VBD	look
at	IN	at
images	NNS	image
of	IN	of
both	DT	both
men	NNS	man
.	SENT	.
And	CC	and
this	DT	this
was	VBD	be
important	JJ	important
.	SENT	.
We	PP	we
could	MD	could
track	VB	track
all	DT	all
of	IN	of
the	DT	the
activity	NN	activity
when	WRB	when
I	PP	I
looked	VBD	look
at	IN	at
the	DT	the
control	NN	control
and	CC	and
when	WRB	when
I	PP	I
looked	VBD	look
at	IN	at
my	PP$	my
ex	FW	ex
,	,	,
and	CC	and
it	PP	it
was	VBD	be
in	IN	in
comparing	VBG	compare
these	DT	these
data	NN	data
sets	VBZ	set
that	IN	that
we	PP	we
'	''	'
d	SYM	d
be	VB	be
able	JJ	able
to	TO	to
find	VB	find
the	DT	the
love	NN	love
alone	RB	alone
,	,	,
in	IN	in
the	DT	the
same	JJ	same
way	NN	way
that	IN	that
,	,	,
if	IN	if
I	PP	I
were	VBD	be
to	TO	to
step	VB	step
on	IN	on
a	DT	a
scale	NN	scale
fully	RB	fully
dressed	VBN	dress
and	CC	and
then	RB	then
step	VB	step
on	IN	on
it	PP	it
again	RB	again
naked	JJ	naked
,	,	,
the	DT	the
difference	NN	difference
between	IN	between
those	DT	those
numbers	NNS	number
would	MD	would
be	VB	be
the	DT	the
weight	NN	weight
of	IN	of
my	PP$	my
clothing	NN	clothing
.	SENT	.
So	RB	so
when	WRB	when
we	PP	we
did	VBD	do
that	IN	that
data	NN	data
comparison	NN	comparison
,	,	,
we	PP	we
subtracted	VBD	subtract
one	CD	one
from	IN	from
the	DT	the
other	JJ	other
,	,	,
we	PP	we
found	VBD	find
activity	NN	activity
in	IN	in
exactly	RB	exactly
the	DT	the
regions	NNS	region
that	DT	that
Dr	NN	Dr
.	SENT	.
Fisher	NP	Fisher
would	MD	would
have	VB	have
predicted	VBN	predict
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
me	PP	me
.	SENT	.
And	CC	and
that	DT	that
'	''	'
s	VBG	<unknown>
my	PP$	my
brain	NN	brain
in	IN	in
love	NN	love
.	SENT	.
There	EX	there
was	VBD	be
activity	NN	activity
in	IN	in
that	DT	that
little	JJ	little
orange	NN	orange
dot	NN	dot
,	,	,
the	DT	the
ventral	JJ	ventral
tegmental	JJ	tegmental
area	NN	area
,	,	,
that	DT	that
kind	NN	kind
of	IN	of
loop	NN	loop
of	IN	of
red	NN	red
is	VBZ	be
the	DT	the
anterior	JJ	anterior
cingulate	JJ	cingulate
and	CC	and
that	IN	that
golden	JJ	golden
set	NN	set
of	IN	of
horns	NNS	horn
is	VBZ	be
the	DT	the
caudates	NNS	caudate
.	SENT	.
After	IN	after
she	PP	she
had	VBD	have
had	VBN	have
time	NN	time
to	TO	to
analyze	VB	analyze
the	DT	the
data	NNS	datum
with	IN	with
her	PP$	her
team	NN	team
and	CC	and
a	DT	a
couple	NN	couple
of	IN	of
partners	NNS	partner
,	,	,
Andrea	NP	Andrea
and	CC	and
Phil	NP	Phil
,	,	,
Cheryl	NP	Cheryl
sent	VBD	send
me	PP	me
an	DT	an
image	NN	image
,	,	,
a	DT	a
single	JJ	single
slide	NN	slide
.	SENT	.
It	PP	it
was	VBD	be
my	PP$	my
brain	NN	brain
in	IN	in
cross	NN	cross
section	NN	section
,	,	,
with	IN	with
one	CD	one
bright	JJ	bright
dot	NN	dot
of	IN	of
activity	NN	activity
that	WDT	that
represented	VBD	represent
my	PP$	my
feelings	NNS	feeling
for	IN	for
this	DT	this
dude	NN	dude
.	SENT	.
And	CC	and
I	PP	I
'	POS	'
d	NN	d
known	VBN	know
I	PP	I
was	VBD	be
in	IN	in
love	NN	love
,	,	,
and	CC	and
that	IN	that
'	POS	'
s	NN	S
the	DT	the
whole	JJ	whole
reason	NN	reason
I	PP	I
was	VBD	be
going	VBG	go
to	TO	to
these	DT	these
outrageous	JJ	outrageous
lengths	NNS	length
.	SENT	.
But	CC	but
having	VBG	have
an	DT	an
image	NN	image
that	WDT	that
proved	VBD	prove
it	PP	it
felt	VBD	feel
like	IN	like
such	PDT	such
a	DT	a
vindication	NN	vindication
,	,	,
like	VB	like
,	,	,
"	''	"
Yeah	RB	yeah
,	,	,
it	PP	it
'	POS	'
s	NN	S
all	RB	all
in	IN	in
my	PP$	my
head	NN	head
,	,	,
but	CC	but
now	RB	now
I	PP	I
know	VBP	know
exactly	RB	exactly
where	WRB	where
.	SENT	.
"	``	"
And	CC	and
I	PP	I
also	RB	also
felt	VBD	feel
like	IN	like
an	DT	an
assassin	NN	assassin
who	WP	who
had	VBD	have
her	PP$	her
mark	NN	mark
.	SENT	.
That	DT	that
was	VBD	be
what	WP	what
I	PP	I
had	VBD	have
to	TO	to
annihilate	VB	annihilate
.	SENT	.
So	RB	so
I	PP	I
decided	VBD	decide
to	TO	to
embark	VB	embark
on	IN	on
a	DT	a
course	NN	course
of	IN	of
treatment	NN	treatment
called	VBN	call
"	``	"
neurofeedback	NN	neurofeedback
.	SENT	.
"	''	"
I	PP	I
worked	VBD	work
with	IN	with
a	DT	a
woman	NN	woman
named	VBN	name
Penijean	NP	<unknown>
Gracefire	NP	<unknown>
,	,	,
and	CC	and
she	PP	she
explained	VBD	explain
that	IN	that
what	WP	what
we	PP	we
'	''	'
d	SYM	d
be	VB	be
doing	VBG	do
was	VBD	be
training	VBG	train
my	PP$	my
brain	NN	brain
.	SENT	.
We	PP	we
'	POS	'
re	NN	re
not	RB	not
lobotomizing	VBG	<unknown>
anything	NN	anything
.	SENT	.
We	PP	we
'	''	'
re	IN	re
training	VBG	train
it	PP	it
in	IN	in
the	DT	the
way	NN	way
that	IN	that
we	PP	we
would	MD	would
train	VB	train
a	DT	a
muscle	NN	muscle
,	,	,
so	RB	so
that	IN	that
it	PP	it
would	MD	would
be	VB	be
flexible	JJ	flexible
enough	JJ	enough
and	CC	and
resilient	JJ	resilient
enough	RB	enough
to	TO	to
respond	VB	respond
appropriately	RB	appropriately
to	TO	to
my	PP$	my
circumstances	NNS	circumstance
.	SENT	.
So	RB	so
when	WRB	when
we	PP	we
'	POS	'
re	NN	re
on	IN	on
the	DT	the
treadmill	NN	treadmill
,	,	,
we	PP	we
would	MD	would
anticipate	VB	anticipate
that	IN	that
our	PP$	our
heart	NN	heart
would	MD	would
beat	VB	beat
and	CC	and
pound	NN	pound
,	,	,
and	CC	and
when	WRB	when
we	PP	we
'	POS	'
re	NN	re
asleep	RB	asleep
,	,	,
we	PP	we
would	MD	would
ask	VB	ask
that	IN	that
that	DT	that
muscle	NN	muscle
slow	JJ	slow
.	SENT	.
Similarly	RB	similarly
,	,	,
when	WRB	when
I	PP	I
'	POS	'
m	NN	m
in	IN	in
a	DT	a
long-term	JJ	long-term
,	,	,
viable	JJ	viable
,	,	,
loving	JJ	loving
romantic	JJ	romantic
relationship	NN	relationship
,	,	,
the	DT	the
emotional	JJ	emotional
centers	NNS	center
of	IN	of
my	PP$	my
brain	NN	brain
should	MD	should
engage	VB	engage
,	,	,
and	CC	and
when	WRB	when
I	PP	I
'	POS	'
m	NN	m
not	RB	not
in	IN	in
a	DT	a
long-term	JJ	long-term
,	,	,
viable	JJ	viable
,	,	,
emotional	JJ	emotional
,	,	,
loving	JJ	loving
relationship	NN	relationship
,	,	,
they	PP	they
should	MD	should
eventually	RB	eventually
chill	VB	chill
out	RP	out
.	SENT	.
So	RB	so
she	PP	she
came	VBD	come
over	RP	over
with	IN	with
a	DT	a
set	NN	set
of	IN	of
electrodes	NNS	electrode
just	RB	just
smaller	JJR	small
than	IN	than
a	DT	a
dime	NN	dime
that	WDT	that
were	VBD	be
sensitive	JJ	sensitive
enough	RB	enough
to	TO	to
detect	VB	detect
my	PP$	my
brainwaves	NNS	brainwave
through	IN	through
my	PP$	my
bone	NN	bone
and	CC	and
hair	NN	hair
and	CC	and
scalp	NN	scalp
.	SENT	.
And	CC	and
when	WRB	when
she	PP	she
rigged	VBD	rig
me	PP	me
up	RP	up
,	,	,
I	PP	I
could	MD	could
see	VB	see
my	PP$	my
brain	NN	brain
working	VBG	work
in	IN	in
real	JJ	real
time	NN	time
.	SENT	.
And	CC	and
in	IN	in
another	DT	another
view	NN	view
that	IN	that
she	PP	she
showed	VBD	show
me	PP	me
,	,	,
I	PP	I
could	MD	could
see	VB	see
exactly	RB	exactly
which	WDT	which
parts	NNS	part
of	IN	of
my	PP$	my
brain	NN	brain
were	VBD	be
hyperactive	JJ	hyperactive
,	,	,
here	RB	here
displayed	VBN	display
in	IN	in
red	JJ	red
;	:	;
hypoactive	JJ	hypoactive
,	,	,
here	RB	here
displayed	VBN	display
in	IN	in
blue	JJ	blue
;	:	;
and	CC	and
the	DT	the
healthy	JJ	healthy
threshold	NN	threshold
of	IN	of
behavior	NN	behavior
,	,	,
the	DT	the
green	JJ	green
zone	NN	zone
,	,	,
the	DT	the
Goldilocks	NN	goldilocks
zone	NN	zone
,	,	,
which	WDT	which
is	VBZ	be
where	WRB	where
I	PP	I
wanted	VBD	want
to	TO	to
go	VB	go
.	SENT	.
And	CC	and
we	PP	we
can	MD	can
,	,	,
in	IN	in
fact	NN	fact
,	,	,
isolate	VBP	isolate
just	RB	just
those	DT	those
parts	NNS	part
of	IN	of
my	PP$	my
brain	NN	brain
that	WDT	that
were	VBD	be
associated	VBN	associate
with	IN	with
the	DT	the
romantic	JJ	romantic
regulation	NN	regulation
that	IN	that
we	PP	we
'	POS	'
d	NN	d
identified	VBN	identify
in	IN	in
the	DT	the
Fisher	NP	Fisher
study	NN	study
.	SENT	.
So	IN	so
Penijean	NP	<unknown>
,	,	,
several	JJ	several
times	NNS	time
,	,	,
hooked	VBD	hook
me	PP	me
up	RP	up
with	IN	with
all	PDT	all
her	PP$	her
electrodes	NNS	electrode
,	,	,
and	CC	and
she	PP	she
explained	VBD	explain
that	IN	that
I	PP	I
didn	NNS	<unknown>
'	''	'
t	NN	t
have	VBP	have
to	TO	to
do	VB	do
or	CC	or
think	VB	think
anything	NN	anything
.	SENT	.
I	PP	I
just	RB	just
essentially	RB	essentially
had	VBD	have
to	TO	to
hold	VB	hold
pretty	RB	pretty
still	RB	still
and	CC	and
stay	VB	stay
awake	RB	awake
and	CC	and
watch	VB	watch
.	SENT	.
So	RB	so
I	PP	I
did	VBD	do
.	SENT	.
And	CC	and
every	DT	every
time	NN	time
my	PP$	my
brain	NN	brain
operated	VBN	operate
in	IN	in
that	DT	that
healthy	JJ	healthy
threshold	NN	threshold
,	,	,
I	PP	I
got	VBD	get
a	DT	a
little	JJ	little
run	NN	run
of	IN	of
harp	NN	harp
or	CC	or
vibraphone	NN	vibraphone
music	NN	music
.	SENT	.
And	CC	and
I	PP	I
just	RB	just
watched	VBD	watch
my	PP$	my
brain	NN	brain
rotate	VB	rotate
at	IN	at
roughly	RB	roughly
the	DT	the
speed	NN	speed
of	IN	of
a	DT	a
gyro	NN	gyro
machine	NN	machine
on	IN	on
my	PP$	my
dad	NN	dad
'	POS	'
s	JJ	<unknown>
flat-screen	NN	flat-screen
TV	NN	TV
.	SENT	.
And	CC	and
that	DT	that
was	VBD	be
counterintuitive	JJ	counterintuitive
.	SENT	.
She	PP	she
said	VBD	say
the	DT	the
learning	NN	learning
would	MD	would
be	VB	be
essentially	RB	essentially
unconscious	JJ	unconscious
.	SENT	.
But	CC	but
then	RB	then
I	PP	I
thought	VBD	think
about	IN	about
the	DT	the
other	JJ	other
things	NNS	thing
I	PP	I
had	VBD	have
learned	VBN	learn
without	IN	without
actively	RB	actively
engaging	VBG	engage
my	PP$	my
conscious	JJ	conscious
mind	NN	mind
.	SENT	.
When	WRB	when
you	PP	you
ride	VBP	ride
a	DT	a
bike	NN	bike
,	,	,
I	PP	I
don	VBP	don
'	''	'
t	NN	t
really	RB	really
know	VBP	know
what	WP	what
,	,	,
like	IN	like
,	,	,
my	PP$	my
left	JJ	left
calf	NN	calf
muscle	NN	muscle
is	VBZ	be
doing	VBG	do
,	,	,
or	CC	or
how	WRB	how
my	PP$	my
latissimus	NN	<unknown>
dorsi	NN	<unknown>
knows	VBZ	know
to	TO	to
engage	VB	engage
when	WRB	when
I	PP	I
wobble	VBP	wobble
to	TO	to
the	DT	the
right	NN	right
.	SENT	.
The	DT	the
body	NN	body
just	RB	just
learns	VBZ	learn
.	SENT	.
And	CC	and
similarly	RB	similarly
,	,	,
Pavlov	NP	Pavlov
'	POS	'
s	NN	S
dogs	VBZ	dog
probably	RB	probably
don	VB	don
'	''	'
t	NN	t
know	VBP	know
a	DT	a
lot	NN	lot
about	RB	about
,	,	,
like	VB	like
,	,	,
protein	NN	protein
structures	NNS	structure
or	CC	or
the	DT	the
waveform	NN	waveform
of	IN	of
a	DT	a
ringing	NN	ringing
bell	NN	bell
,	,	,
but	CC	but
they	PP	they
salivate	VBP	salivate
nonetheless	RB	nonetheless
because	IN	because
the	DT	the
body	NN	body
paired	VBD	pair
the	DT	the
stimuli	NNS	stimulus
.	SENT	.
Finished	VBD	finish
the	DT	the
sessions	NNS	session
,	,	,
went	VBD	go
back	RB	back
to	TO	to
Dr	NP	Dr
.	SENT	.
Cheryl	NP	Cheryl
Olman	NP	<unknown>
'	POS	'
s	JJ	<unknown>
fMRI	NN	<unknown>
machine	NN	machine
,	,	,
and	CC	and
we	PP	we
repeated	VBD	repeat
the	DT	the
protocol	NN	protocol
,	,	,
the	DT	the
same	JJ	same
images	NNS	image
—	:	-
of	IN	of
the	DT	the
ex	FW	ex
,	,	,
of	IN	of
the	DT	the
control	NN	control
and	CC	and
,	,	,
in	IN	in
the	DT	the
interest	NN	interest
of	IN	of
scientific	JJ	scientific
rigor	NN	rigor
,	,	,
Cheryl	NP	Cheryl
and	CC	and
her	PP$	her
team	NN	team
didn	NN	<unknown>
'	POS	'
t	NN	t
know	VBP	know
who	WP	who
was	VBD	be
who	WP	who
,	,	,
so	IN	so
that	WDT	that
they	PP	they
couldn	NNS	<unknown>
'	POS	'
t	NN	t
influence	NN	influence
the	DT	the
results	NNS	result
.	SENT	.
And	CC	and
after	IN	after
she	PP	she
had	VBD	have
time	NN	time
to	TO	to
analyze	VB	analyze
that	DT	that
second	JJ	second
set	NN	set
of	IN	of
data	NNS	datum
,	,	,
she	PP	she
sent	VBD	send
me	PP	me
that	DT	that
image	NN	image
.	SENT	.
She	PP	she
said	VBD	say
,	,	,
"	``	"
Dude	NP	Dude
A	NP	A
'	POS	'
s	JJ	<unknown>
dominance	NN	dominance
of	IN	of
your	PP$	your
brain	NN	brain
seems	VBZ	seem
to	TO	to
essentially	RB	essentially
have	VB	have
been	VBN	be
eradicated	VBN	eradicate
.	SENT	.
I	PP	I
think	VBP	think
this	DT	this
is	VBZ	be
the	DT	the
desired	VBN	desire
result	NN	result
,	,	,
"	''	"
comma	NN	comma
,	,	,
yes	UH	yes
,	,	,
question	NN	question
mark	NN	mark
.	SENT	.
And	CC	and
that	DT	that
was	VBD	be
the	DT	the
exactly	RB	exactly
the	DT	the
desired	VBN	desire
result	NN	result
.	SENT	.
And	CC	and
finally	RB	finally
,	,	,
I	PP	I
allowed	VBD	allow
myself	PP	myself
a	DT	a
moment	NN	moment
to	TO	to
introspect	VB	introspect
,	,	,
like	VB	like
,	,	,
how	WRB	how
did	VBD	do
I	PP	I
feel	VBP	feel
?	SENT	?
