Let	VB	let
an	DT	an
upstander	NN	upstander
?	SENT	?
I	PP	I
know	VBP	know
who	WP	who
I	PP	I
see	VBP	see
.	SENT	.
I	PP	I
know	VBP	know
who	WP	who
my	PP$	my
daughters	NNS	daughter
see	VBP	see
.	SENT	.
The	DT	the
choice	NN	choice
is	VBZ	be
yours	PP	yours
.	SENT	.
