There	EX	there
at	IN	at
what	WP	what
I	PP	I
call	VBP	call
"	``	"
the	DT	the
third	JJ	third
act	NN	act
"	``	"
â	NP	<unknown>
the	DT	the
last	JJ	last
three	CD	three
decades	NNS	decade
of	IN	of
life	NN	life
.	SENT	.
They	PP	they
realize	VBP	realize
that	IN	that
this	DT	this
is	VBZ	be
actually	RB	actually
a	DT	a
developmental	JJ	developmental
stage	NN	stage
of	IN	of
life	NN	life
with	IN	with
its	PP$	its
own	JJ	own
significance	NN	significance
,	,	,
as	RB	as
different	JJ	different
from	IN	from
midlife	NN	midlife
as	IN	as
adolescence	NN	adolescence
is	VBZ	be
from	IN	from
childhood	NN	childhood
.	SENT	.
And	CC	and
they	PP	they
are	VBP	be
asking	VBG	ask
â	NP	<unknown>
we	PP	we
should	MD	should
all	RB	all
be	VB	be
asking	VBG	ask
:	:	:
How	WRB	how
do	VBP	do
we	PP	we
use	VB	use
this	DT	this
time	NN	time
?	SENT	?
How	WRB	how
do	VBP	do
we	PP	we
live	VBP	live
it	PP	it
successfully	RB	successfully
?	SENT	?
What	WP	what
is	VBZ	be
the	DT	the
appropriate	JJ	appropriate
new	JJ	new
metaphor	NN	metaphor
for	IN	for
aging	VBG	age
?	SENT	?
I	NP	I
'	POS	'
ve	NN	ve
spent	VBD	spend
the	DT	the
last	JJ	last
year	NN	year
researching	VBG	research
and	CC	and
writing	VBG	write
about	IN	about
this	DT	this
subject	NN	subject
.	SENT	.
And	CC	and
I	PP	I
have	VBP	have
come	VBN	come
to	TO	to
find	VB	find
that	IN	that
a	DT	a
more	RBR	more
appropriate	JJ	appropriate
metaphor	NN	metaphor
for	IN	for
aging	NN	aging
is	VBZ	be
a	DT	a
staircase	NN	staircase
â	NP	<unknown>
the	DT	the
upward	JJ	upward
ascension	NN	ascension
of	IN	of
the	DT	the
human	JJ	human
spirit	NN	spirit
,	,	,
bringing	VBG	bring
us	PP	us
into	IN	into
wisdom	NN	wisdom
,	,	,
wholeness	NN	wholeness
,	,	,
and	CC	and
authenticity	NN	authenticity
.	SENT	.
Age	NN	age
not	RB	not
at	IN	at
all	DT	all
as	IN	as
pathology	NN	pathology
.	SENT	.
Age	NN	age
as	IN	as
potential	NN	potential
.	SENT	.
And	CC	and
guess	VBP	guess
what	WP	what
?	SENT	?
This	DT	this
potential	NN	potential
is	VBZ	be
not	RB	not
for	IN	for
the	DT	the
lucky	JJ	lucky
few	JJ	few
.	SENT	.
It	PP	it
turns	VBZ	turn
out	RP	out
,	,	,
most	JJS	most
people	NNS	people
over	IN	over
50	CD	@card@
feel	NN	feel
better	JJR	good
,	,	,
are	VBP	be
less	RBR	less
stressed	VBN	stress
,	,	,
less	RBR	less
hostile	JJ	hostile
,	,	,
less	RBR	less
anxious	JJ	anxious
.	SENT	.
We	PP	we
tend	VBP	tend
to	TO	to
see	VB	see
commonalities	NNS	commonality
more	JJR	more
than	IN	than
differences	NNS	difference
.	SENT	.
Some	DT	some
of	IN	of
the	DT	the
studies	NNS	study
even	RB	even
say	VBP	say
we	PP	we
'	''	'
re	IN	re
happier	JJR	happy
.	SENT	.
This	DT	this
is	VBZ	be
not	RB	not
what	WP	what
I	PP	I
expected	VBN	expect
,	,	,
trust	VB	trust
me	PP	me
.	SENT	.
I	PP	I
come	VBP	come
from	IN	from
a	DT	a
long	JJ	long
line	NN	line
of	IN	of
depressives	NNS	<unknown>
.	SENT	.
As	IN	as
I	PP	I
was	VBD	be
approaching	VBG	approach
my	PP$	my
late	JJ	late
40s	NNS	<unknown>
,	,	,
when	WRB	when
I	PP	I
would	MD	would
wake	VB	wake
up	RP	up
in	IN	in
the	DT	the
morning	NN	morning
,	,	,
my	PP$	my
first	JJ	first
six	CD	six
thoughts	NNS	thought
would	MD	would
all	RB	all
be	VB	be
negative	JJ	negative
.	SENT	.
And	CC	and
I	PP	I
got	VBD	get
scared	RB	scared
.	SENT	.
I	PP	I
thought	VBD	think
,	,	,
"	``	"
Oh	UH	oh
my	PP$	my
gosh	NN	gosh
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
become	VB	become
a	DT	a
crotchety	JJ	crotchety
old	JJ	old
lady	NN	lady
.	SENT	.
"	''	"
But	CC	but
now	RB	now
that	IN	that
I	PP	I
am	VBP	be
actually	RB	actually
smack-dab	JJ	<unknown>
in	IN	in
the	DT	the
middle	NN	middle
of	IN	of
my	PP$	my
own	JJ	own
third	JJ	third
act	NN	act
,	,	,
I	PP	I
realize	VBP	realize
I	PP	I
'	''	'
ve	RB	<unknown>
never	RB	never
been	VBN	be
happier	JJR	happy
.	SENT	.
I	PP	I
have	VBP	have
such	PDT	such
a	DT	a
powerful	JJ	powerful
feeling	NN	feeling
of	IN	of
well-being	NN	well-being
.	SENT	.
And	CC	and
I	PP	I
'	POS	'
ve	NN	ve
discovered	VBD	discover
that	IN	that
when	WRB	when
you	PP	you
'	POS	'
re	NN	re
inside	IN	inside
oldness	NN	oldness
,	,	,
as	RB	as
opposed	VBN	oppose
to	TO	to
looking	VBG	look
at	IN	at
it	PP	it
from	IN	from
the	DT	the
outside	NN	outside
,	,	,
fear	NN	fear
subsides	VBZ	subside
.	SENT	.
You	PP	you
realize	VBP	realize
you	PP	you
'	''	'
re	IN	re
still	RB	still
yourself	PP	yourself
â	NP	<unknown>
maybe	RB	maybe
even	RB	even
more	RBR	more
so	RB	so
.	SENT	.
Picasso	NP	Picasso
once	RB	once
said	VBD	say
,	,	,
"	``	"
It	PP	it
takes	VBZ	take
a	DT	a
long	JJ	long
time	NN	time
to	TO	to
become	VB	become
young	JJ	young
.	SENT	.
"	``	"
I	PP	I
don	VBP	don
'	''	'
t	NN	t
want	VBP	want
to	TO	to
romanticize	VB	romanticize
aging	VBG	age
.	SENT	.
Obviously	RB	obviously
,	,	,
there	EX	there
'	''	'
s	NNS	<unknown>
no	RB	no
guarantee	VBP	guarantee
that	IN	that
it	PP	it
can	MD	can
be	VB	be
a	DT	a
time	NN	time
of	IN	of
fruition	NN	fruition
and	CC	and
growth	NN	growth
.	SENT	.
Some	DT	some
of	IN	of
it	PP	it
is	VBZ	be
a	DT	a
matter	NN	matter
of	IN	of
luck	NN	luck
.	SENT	.
Some	DT	some
of	IN	of
it	PP	it
,	,	,
obviously	RB	obviously
,	,	,
is	VBZ	be
genetic	JJ	genetic
.	SENT	.
One	CD	one
third	JJ	third
of	IN	of
it	PP	it
,	,	,
in	IN	in
fact	NN	fact
,	,	,
is	VBZ	be
genetic	JJ	genetic
.	SENT	.
And	CC	and
there	RB	there
isn	NP	isn
'	POS	'
t	NN	t
much	RB	much
we	PP	we
can	MD	can
do	VB	do
about	IN	about
that	DT	that
.	SENT	.
But	CC	but
that	DT	that
means	VBZ	mean
that	IN	that
two-thirds	NNS	two-third
of	IN	of
how	WRB	how
well	RB	well
we	PP	we
do	VBP	do
in	IN	in
the	DT	the
third	JJ	third
act	NN	act
,	,	,
we	PP	we
can	MD	can
do	VB	do
something	NN	something
about	RB	about
.	SENT	.
We	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
discuss	VB	discuss
what	WP	what
we	PP	we
can	MD	can
do	VB	do
to	TO	to
make	VB	make
these	DT	these
added	JJ	added
years	NNS	year
really	RB	really
successful	JJ	successful
,	,	,
and	CC	and
use	VB	use
them	PP	them
to	TO	to
make	VB	make
a	DT	a
difference	NN	difference
.	SENT	.
Now	RB	now
,	,	,
let	VBP	let
me	PP	me
say	VBP	say
something	NN	something
about	IN	about
the	DT	the
staircase	NN	staircase
,	,	,
which	WDT	which
may	MD	may
seem	VB	seem
like	IN	like
an	DT	an
odd	JJ	odd
metaphor	NN	metaphor
for	IN	for
seniors	NNS	senior
,	,	,
given	VBN	give
the	DT	the
fact	NN	fact
that	IN	that
many	JJ	many
seniors	NNS	senior
are	VBP	be
challenged	VBN	challenge
by	IN	by
stairs	NNS	stair
.	SENT	.
Myself	PP	myself
included	VBD	include
.	SENT	.
As	IN	as
you	PP	you
may	MD	may
know	VB	know
,	,	,
the	DT	the
entire	JJ	entire
world	NN	world
operates	VBZ	operate
on	IN	on
a	DT	a
universal	JJ	universal
law	NN	law
:	:	:
entropy	NN	entropy
,	,	,
the	DT	the
second	JJ	second
law	NN	law
of	IN	of
thermodynamics	NNS	thermodynamics
.	SENT	.
Entropy	NN	entropy
means	VBZ	mean
that	DT	that
everything	NN	everything
in	IN	in
the	DT	the
world	NN	world
â	NP	<unknown>
everything	NN	everything
â	NP	<unknown>
is	VBZ	be
in	IN	in
a	DT	a
state	NN	state
of	IN	of
decline	NN	decline
and	CC	and
decay	VB	decay
â	NP	<unknown>
the	DT	the
arch	NN	arch
.	SENT	.
There	EX	there
'	POS	'
s	NN	S
only	RB	only
one	CD	one
exception	NN	exception
to	TO	to
this	DT	this
universal	JJ	universal
law	NN	law
,	,	,
and	CC	and
that	DT	that
is	VBZ	be
the	DT	the
human	JJ	human
spirit	NN	spirit
,	,	,
which	WDT	which
can	MD	can
continue	VB	continue
to	TO	to
evolve	VB	evolve
upwards	RB	upwards
,	,	,
the	DT	the
staircase	NN	staircase
,	,	,
bringing	VBG	bring
us	PP	us
into	IN	into
wholeness	NN	wholeness
,	,	,
authenticity	NN	authenticity
,	,	,
and	CC	and
wisdom	NN	wisdom
.	SENT	.
And	CC	and
here	RB	here
'	''	'
s	VBG	<unknown>
an	DT	an
example	NN	example
of	IN	of
what	WP	what
I	PP	I
mean	VBP	mean
.	SENT	.
This	DT	this
upward	JJ	upward
ascension	NN	ascension
can	MD	can
happen	VB	happen
even	RB	even
in	IN	in
the	DT	the
face	NN	face
of	IN	of
extreme	JJ	extreme
physical	JJ	physical
challenges	NNS	challenge
.	SENT	.
About	RB	about
three	CD	three
years	NNS	year
ago	RB	ago
,	,	,
I	PP	I
read	VBP	read
an	DT	an
article	NN	article
in	IN	in
the	DT	the
New	NP	New
York	NP	York
Times	NP	Times
.	SENT	.
It	PP	it
was	VBD	be
about	RB	about
a	DT	a
man	NN	man
named	VBN	name
Neil	NP	Neil
Selinger	NP	Selinger
â	NP	<unknown>
57	CD	@card@
years	NNS	year
old	JJ	old
,	,	,
a	DT	a
retired	VBN	retire
lawyer	NN	lawyer
,	,	,
who	WP	who
had	VBD	have
joined	VBN	join
the	DT	the
writers	NNS	writer
'	POS	'
group	NN	group
at	IN	at
Sarah	NP	Sarah
Lawrence	NP	Lawrence
,	,	,
where	WRB	where
he	PP	he
found	VBD	find
his	PP$	his
writer	NN	writer
'	POS	'
s	NN	S
voice	NN	voice
.	SENT	.
Two	CD	two
years	NNS	year
later	RBR	later
,	,	,
he	PP	he
was	VBD	be
diagnosed	VBN	diagnose
with	IN	with
ALS	FW	als
,	,	,
commonly	RB	commonly
known	VBN	know
as	IN	as
Lou	NP	Lou
Gehrig	NP	Gehrig
'	POS	'
s	NN	S
disease	NN	disease
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
a	DT	a
terrible	JJ	terrible
disease	NN	disease
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
fatal	JJ	fatal
.	SENT	.
It	PP	it
wastes	VBZ	waste
the	DT	the
body	NN	body
,	,	,
but	CC	but
the	DT	the
mind	NN	mind
remains	VBZ	remain
intact	JJ	intact
.	SENT	.
In	IN	in
this	DT	this
article	NN	article
,	,	,
Mr	NP	Mr
.	SENT	.
Selinger	NP	Selinger
wrote	VBD	write
the	DT	the
following	NN	following
to	TO	to
describe	VB	describe
what	WP	what
was	VBD	be
happening	VBG	happen
to	TO	to
him	PP	him
.	SENT	.
And	CC	and
I	PP	I
quote	VBP	quote
:	:	:
"	``	"
As	IN	as
my	PP$	my
muscles	NNS	muscle
weakened	VBD	weaken
,	,	,
my	PP$	my
writing	NN	writing
became	VBD	become
stronger	JJR	strong
.	SENT	.
As	IN	as
I	PP	I
slowly	RB	slowly
lost	VBD	lose
my	PP$	my
speech	NN	speech
,	,	,
I	PP	I
gained	VBD	gain
my	PP$	my
voice	NN	voice
.	SENT	.
As	IN	as
I	PP	I
diminished	VBD	diminish
,	,	,
I	PP	I
grew	VBD	grow
.	SENT	.
As	IN	as
I	PP	I
lost	VBD	lose
so	RB	so
much	RB	much
,	,	,
I	PP	I
finally	RB	finally
started	VBD	start
to	TO	to
find	VB	find
myself	PP	myself
.	SENT	.
"	''	"
Neil	NP	Neil
Selinger	NP	Selinger
,	,	,
to	TO	to
me	PP	me
,	,	,
is	VBZ	be
the	DT	the
embodiment	NN	embodiment
of	IN	of
mounting	VBG	mount
the	DT	the
staircase	NN	staircase
in	IN	in
his	PP$	his
third	JJ	third
act	NN	act
.	SENT	.
Now	RB	now
we	PP	we
'	''	'
re	IN	re
all	DT	all
born	VBN	bear
with	IN	with
spirit	NN	spirit
,	,	,
all	RB	all
of	IN	of
us	PP	us
,	,	,
but	CC	but
sometimes	RB	sometimes
it	PP	it
gets	VBZ	get
tamped	VBN	tamp
down	RP	down
beneath	IN	beneath
the	DT	the
challenges	NNS	challenge
of	IN	of
life	NN	life
,	,	,
violence	NN	violence
,	,	,
abuse	NN	abuse
,	,	,
neglect	NN	neglect
.	SENT	.
Perhaps	RB	perhaps
our	PP$	our
parents	NNS	parent
suffered	VBN	suffer
from	IN	from
depression	NN	depression
.	SENT	.
Perhaps	RB	perhaps
they	PP	they
weren	NNS	<unknown>
'	POS	'
t	NN	t
able	JJ	able
to	TO	to
love	VB	love
us	PP	us
beyond	IN	beyond
how	WRB	how
we	PP	we
performed	VBD	perform
in	IN	in
the	DT	the
world	NN	world
.	SENT	.
Perhaps	RB	perhaps
we	PP	we
still	RB	still
suffer	VBP	suffer
from	IN	from
a	DT	a
psychic	JJ	psychic
pain	NN	pain
,	,	,
a	DT	a
wound	NN	wound
.	SENT	.
Perhaps	RB	perhaps
we	PP	we
feel	VBP	feel
that	IN	that
many	JJ	many
of	IN	of
our	PP$	our
relationships	NNS	relationship
have	VBP	have
not	RB	not
had	VBN	have
closure	NN	closure
.	SENT	.
And	CC	and
so	RB	so
we	PP	we
can	MD	can
feel	VB	feel
unfinished	JJ	unfinished
.	SENT	.
Perhaps	RB	perhaps
the	DT	the
task	NN	task
of	IN	of
the	DT	the
third	JJ	third
act	NN	act
is	VBZ	be
to	TO	to
finish	VB	finish
up	RP	up
the	DT	the
task	NN	task
of	IN	of
finishing	VBG	finish
ourselves	PP	ourselves
.	SENT	.
For	IN	for
me	PP	me
,	,	,
it	PP	it
began	VBD	begin
as	IN	as
I	PP	I
was	VBD	be
approaching	VBG	approach
my	PP$	my
third	JJ	third
act	NN	act
,	,	,
my	PP$	my
60th	JJ	100th
birthday	NN	birthday
.	SENT	.
How	WRB	how
was	VBD	be
I	PP	I
supposed	VBN	suppose
to	TO	to
live	VB	live
it	PP	it
?	SENT	?
What	WP	what
was	VBD	be
I	PP	I
supposed	VBN	suppose
to	TO	to
accomplish	VB	accomplish
in	IN	in
this	DT	this
final	JJ	final
act	NN	act
?	SENT	?
And	CC	and
I	PP	I
realized	VBD	realize
that	IN	that
,	,	,
in	IN	in
order	NN	order
to	TO	to
know	VB	know
where	WRB	where
I	PP	I
was	VBD	be
going	VBG	go
,	,	,
I	PP	I
had	VBD	have
to	TO	to
know	VB	know
where	WRB	where
I	PP	I
'	POS	'
d	NN	d
been	VBN	be
.	SENT	.
And	CC	and
so	RB	so
I	PP	I
went	VBD	go
back	RB	back
and	CC	and
I	PP	I
studied	VBD	study
my	PP$	my
first	JJ	first
two	CD	two
acts	NNS	act
,	,	,
trying	VBG	try
to	TO	to
see	VB	see
who	WP	who
I	PP	I
was	VBD	be
then	RB	then
,	,	,
who	WP	who
I	PP	I
really	RB	really
was	VBD	be
,	,	,
not	RB	not
who	WP	who
my	PP$	my
parents	NNS	parent
or	CC	or
other	JJ	other
people	NNS	people
told	VBD	tell
me	PP	me
I	PP	I
was	VBD	be
,	,	,
or	CC	or
treated	VBD	treat
me	PP	me
like	IN	like
I	PP	I
was	VBD	be
.	SENT	.
But	CC	but
who	WP	who
was	VBD	be
I	PP	I
?	SENT	?
Who	WP	who
were	VBD	be
my	PP$	my
parents	NNS	parent
â	NP	<unknown>
not	RB	not
as	IN	as
parents	NNS	parent
,	,	,
but	CC	but
as	IN	as
people	NNS	people
?	SENT	?
Who	WP	who
were	VBD	be
my	PP$	my
grandparents	NNS	grandparent
?	SENT	?
How	WRB	how
did	VBD	do
they	PP	they
treat	VB	treat
my	PP$	my
parents	NNS	parent
?	SENT	?
These	DT	these
kinds	NNS	kind
of	IN	of
things	NNS	thing
.	SENT	.
I	PP	I
discovered	VBD	discover
,	,	,
a	DT	a
couple	NN	couple
of	IN	of
years	NNS	year
later	RBR	later
,	,	,
that	WDT	that
this	DT	this
process	NN	process
that	IN	that
I	PP	I
had	VBD	have
gone	VBN	go
through	RP	through
is	VBZ	be
called	VBN	call
by	IN	by
psychologists	NNS	psychologist
"	''	"
doing	VBG	do
a	DT	a
life	NN	life
review	NN	review
.	SENT	.
"	``	"
And	CC	and
they	PP	they
say	VBP	say
it	PP	it
can	MD	can
give	VB	give
new	JJ	new
significance	NN	significance
and	CC	and
clarity	NN	clarity
and	CC	and
meaning	VBG	mean
to	TO	to
a	DT	a
person	NN	person
'	POS	'
s	NN	S
life	NN	life
.	SENT	.
You	PP	you
may	MD	may
discover	VB	discover
,	,	,
as	IN	as
I	PP	I
did	VBD	do
,	,	,
that	IN	that
a	DT	a
lot	NN	lot
of	IN	of
things	NNS	thing
that	IN	that
you	PP	you
used	VBD	use
to	TO	to
think	VB	think
were	VBD	be
your	PP$	your
fault	NN	fault
,	,	,
a	DT	a
lot	NN	lot
of	IN	of
things	NNS	thing
you	PP	you
used	VBD	use
to	TO	to
think	VB	think
about	IN	about
yourself	PP	yourself
,	,	,
really	RB	really
had	VBD	have
nothing	NN	nothing
to	TO	to
do	VB	do
with	IN	with
you	PP	you
.	SENT	.
It	PP	it
wasn	NNS	<unknown>
'	''	'
t	NN	t
your	PP$	your
fault	NN	fault
;	:	;
you	PP	you
'	POS	'
re	NN	re
just	RB	just
fine	JJ	fine
.	SENT	.
And	CC	and
you	PP	you
'	POS	'
re	NN	re
able	JJ	able
to	TO	to
go	VB	go
back	RB	back
and	CC	and
forgive	VB	forgive
them	PP	them
.	SENT	.
And	CC	and
forgive	VB	forgive
yourself	PP	yourself
.	SENT	.
You	PP	you
'	POS	'
re	NN	re
able	JJ	able
to	TO	to
free	VB	free
yourself	PP	yourself
from	IN	from
your	PP$	your
past	NN	past
.	SENT	.
You	PP	you
can	MD	can
work	VB	work
to	TO	to
change	VB	change
your	PP$	your
relationship	NN	relationship
to	TO	to
your	PP$	your
past	NN	past
.	SENT	.
Now	RB	now
while	IN	while
I	PP	I
was	VBD	be
writing	VBG	write
about	IN	about
this	DT	this
,	,	,
I	PP	I
came	VBD	come
upon	IN	upon
a	DT	a
book	NN	book
called	VBN	call
"	``	"
Man	NP	Man
'	''	'
s	VBZ	<unknown>
Search	NP	Search
for	IN	for
Meaning	VBG	mean
"	''	"
by	IN	by
Viktor	NP	Viktor
Frankl	NP	Frankl
.	SENT	.
Viktor	NP	Viktor
Frankl	NP	Frankl
was	VBD	be
a	DT	a
German	JJ	German
psychiatrist	NN	psychiatrist
who	WP	who
'	POS	'
d	NN	d
spent	VBD	spend
five	CD	five
years	NNS	year
in	IN	in
a	DT	a
Nazi	JJ	Nazi
concentration	NN	concentration
camp	NN	camp
.	SENT	.
And	CC	and
he	PP	he
wrote	VBD	write
that	IN	that
,	,	,
while	IN	while
he	PP	he
was	VBD	be
in	IN	in
the	DT	the
camp	NN	camp
,	,	,
he	PP	he
could	MD	could
tell	VB	tell
,	,	,
should	MD	should
they	PP	they
ever	RB	ever
be	VB	be
released	VBN	release
,	,	,
which	WDT	which
of	IN	of
the	DT	the
people	NNS	people
would	MD	would
be	VB	be
OK	JJ	OK
,	,	,
and	CC	and
which	WDT	which
would	MD	would
not	RB	not
.	SENT	.
And	CC	and
he	PP	he
wrote	VBD	write
this	DT	this
:	:	:
"	``	"
Everything	NN	everything
you	PP	you
have	VBP	have
in	IN	in
life	NN	life
can	MD	can
be	VB	be
taken	VBN	take
from	IN	from
you	PP	you
except	IN	except
one	CD	one
thing	NN	thing
:	:	:
your	PP$	your
freedom	NN	freedom
to	TO	to
choose	VB	choose
how	WRB	how
you	PP	you
will	MD	will
respond	VB	respond
to	TO	to
the	DT	the
situation	NN	situation
.	SENT	.
This	DT	this
is	VBZ	be
what	WP	what
determines	VBZ	determine
the	DT	the
quality	NN	quality
of	IN	of
the	DT	the
life	NN	life
we	PP	we
'	POS	'
ve	NN	ve
lived	VBD	live
â	NP	<unknown>
not	RB	not
whether	IN	whether
we	PP	we
'	POS	'
ve	RB	<unknown>
been	VBN	be
rich	JJ	rich
or	CC	or
poor	JJ	poor
,	,	,
famous	JJ	famous
or	CC	or
unknown	JJ	unknown
,	,	,
healthy	JJ	healthy
or	CC	or
suffering	NN	suffering
.	SENT	.
What	WP	what
determines	VBZ	determine
our	PP$	our
quality	NN	quality
of	IN	of
life	NN	life
is	VBZ	be
how	WRB	how
we	PP	we
relate	VBP	relate
to	TO	to
these	DT	these
realities	NNS	reality
,	,	,
what	WP	what
kind	NN	kind
of	IN	of
meaning	VBG	mean
we	PP	we
assign	VBP	assign
them	PP	them
,	,	,
what	WP	what
kind	NN	kind
of	IN	of
attitude	NN	attitude
we	PP	we
cling	VBP	cling
to	TO	to
about	IN	about
them	PP	them
,	,	,
what	WP	what
state	NN	state
of	IN	of
mind	NN	mind
we	PP	we
allow	VBP	allow
them	PP	them
to	TO	to
trigger	VB	trigger
.	SENT	.
"	''	"
Perhaps	RB	perhaps
the	DT	the
central	JJ	central
purpose	NN	purpose
of	IN	of
the	DT	the
third	JJ	third
act	NN	act
is	VBZ	be
to	TO	to
go	VB	go
back	RB	back
and	CC	and
to	TO	to
try	VB	try
,	,	,
if	IN	if
appropriate	JJ	appropriate
,	,	,
to	TO	to
change	VB	change
our	PP$	our
relationship	NN	relationship
to	TO	to
the	DT	the
past	NN	past
.	SENT	.
It	PP	it
turns	VBZ	turn
out	RP	out
that	IN	that
cognitive	JJ	cognitive
research	NN	research
shows	VBZ	show
when	WRB	when
we	PP	we
are	VBP	be
able	JJ	able
to	TO	to
do	VB	do
this	DT	this
,	,	,
it	PP	it
manifests	VBZ	manifest
neurologically	NP	neurologically
â	NP	<unknown>
neural	JJ	neural
pathways	NNS	pathway
are	VBP	be
created	VBN	create
in	IN	in
the	DT	the
brain	NN	brain
.	SENT	.
You	PP	you
see	VBP	see
,	,	,
if	IN	if
you	PP	you
have	VBP	have
,	,	,
over	IN	over
time	NN	time
,	,	,
reacted	VBD	react
negatively	RB	negatively
to	TO	to
past	JJ	past
events	NNS	event
and	CC	and
people	NNS	people
,	,	,
neural	JJ	neural
pathways	NNS	pathway
are	VBP	be
laid	VBN	lay
down	RP	down
by	IN	by
chemical	NN	chemical
and	CC	and
electrical	JJ	electrical
signals	NNS	signal
that	WDT	that
are	VBP	be
sent	VBN	send
through	IN	through
the	DT	the
brain	NN	brain
.	SENT	.
And	CC	and
over	IN	over
time	NN	time
,	,	,
these	DT	these
neural	JJ	neural
pathways	NNS	pathway
become	VBP	become
hardwired	JJ	<unknown>
.	SENT	.
They	PP	they
become	VBP	become
the	DT	the
norm	NN	norm
â	NP	<unknown>
even	RB	even
if	IN	if
it	PP	it
'	POS	'
s	NNS	<unknown>
bad	JJ	bad
for	IN	for
us	PP	us
,	,	,
because	IN	because
it	PP	it
causes	VBZ	cause
us	PP	us
stress	NN	stress
and	CC	and
anxiety	NN	anxiety
.	SENT	.
If	IN	if
,	,	,
however	RB	however
,	,	,
we	PP	we
can	MD	can
go	VB	go
back	RB	back
and	CC	and
alter	VB	alter
our	PP$	our
relationship	NN	relationship
,	,	,
re-vision	NN	re-vision
our	PP$	our
relationship	NN	relationship
to	TO	to
past	JJ	past
people	NNS	people
and	CC	and
events	NNS	event
,	,	,
neural	JJ	neural
pathways	NNS	pathway
can	MD	can
change	VB	change
.	SENT	.
And	CC	and
if	IN	if
we	PP	we
can	MD	can
maintain	VB	maintain
the	DT	the
more	RBR	more
positive	JJ	positive
feelings	NNS	feeling
about	IN	about
the	DT	the
past	NN	past
,	,	,
that	WDT	that
becomes	VBZ	become
the	DT	the
new	JJ	new
norm	NN	norm
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
like	IN	like
resetting	VBG	reset
a	DT	a
thermostat	NN	thermostat
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
not	RB	not
having	VBG	have
experiences	NNS	experience
that	WDT	that
makes	VBZ	make
us	PP	us
wise	JJ	wise
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
reflecting	VBG	reflect
on	IN	on
the	DT	the
experiences	NNS	experience
that	IN	that
we	PP	we
'	POS	'
ve	NN	ve
had	VBD	have
that	WDT	that
makes	VBZ	make
us	PP	us
wise	JJ	wise
and	CC	and
that	WDT	that
helps	VBZ	help
us	PP	us
become	VB	become
whole	JJ	whole
,	,	,
brings	VBZ	bring
wisdom	NN	wisdom
and	CC	and
authenticity	NN	authenticity
.	SENT	.
It	PP	it
helps	VBZ	help
us	PP	us
become	VB	become
what	WP	what
we	PP	we
might	MD	might
have	VB	have
been	VBN	be
.	SENT	.
Women	NNS	woman
start	VBP	start
off	RP	off
whole	JJ	whole
,	,	,
don	NN	don
'	POS	'
t	NN	t
we	PP	we
?	SENT	?
I	PP	I
mean	VBP	mean
,	,	,
as	IN	as
girls	NNS	girl
