Hello	UH	hello
in	IN	in
.	SENT	.
I	PP	I
got	VBD	get
another	DT	another
call	NN	call
.	SENT	.
This	DT	this
time	NN	time
it	PP	it
was	VBD	be
my	PP$	my
doctor	NN	doctor
telling	VBG	tell
me	PP	me
that	IN	that
I	PP	I
had	VBD	have
early-stage	NN	early-stage
bowel	NN	bowel
cancer	NN	cancer
.	SENT	.
A	DT	a
week	NN	week
later	RBR	later
,	,	,
I	PP	I
had	VBD	have
a	DT	a
subtotal	NN	subtotal
colectomy	NN	colectomy
and	CC	and
I	PP	I
had	VBD	have
my	PP$	my
colon	NN	colon
removed	VBD	remove
.	SENT	.
Strangely	RB	strangely
,	,	,
the	DT	the
same	JJ	same
day	NN	day
my	PP$	my
sister	NN	sister
went	VBD	go
to	TO	to
see	VB	see
her	PP$	her
specialist	NN	specialist
in	IN	in
the	DT	the
UK	NP	UK
,	,	,
who	WP	who
confirmed	VBD	confirm
that	IN	that
they	PP	they
were	VBD	be
ceasing	VBG	cease
all	DT	all
treatment	NN	treatment
.	SENT	.
She	PP	she
had	VBD	have
a	DT	a
matter	NN	matter
of	IN	of
months	NNS	month
left	VBN	leave
to	TO	to
live	VB	live
.	SENT	.
Now	RB	now
,	,	,
post-surgery	NN	post-surgery
,	,	,
I	NP	I
wasn	NP	<unknown>
'	POS	'
t	NN	t
officially	RB	officially
allowed	VBD	allow
to	TO	to
travel	VB	travel
due	JJ	due
to	TO	to
COVID	NP	<unknown>
travel	NN	travel
restrictions	NNS	restriction
,	,	,
but	CC	but
I	PP	I
managed	VBD	manage
to	TO	to
get	VB	get
an	DT	an
exemption	NN	exemption
from	IN	from
the	DT	the
government	NN	government
and	CC	and
I	PP	I
was	VBD	be
on	IN	on
one	CD	one
of	IN	of
very	JJ	very
few	JJ	few
flights	NNS	flight
out	RB	out
to	TO	to
Manchester	NP	Manchester
in	IN	in
April	NP	April
to	TO	to
look	VB	look
after	IN	after
my	PP$	my
sister	NN	sister
and	CC	and
her	PP$	her
two	CD	two
boys	NNS	boy
.	SENT	.
A	DT	a
few	JJ	few
weeks	NNS	week
later	RBR	later
,	,	,
on	IN	on
Tuesday	NP	Tuesday
,	,	,
May	NP	May
19	CD	@card@
,	,	,
Trudy	NP	Trudy
collapsed	VBD	collapse
suddenly	RB	suddenly
at	IN	at
home	NN	home
.	SENT	.
Despite	IN	despite
trying	VBG	try
CPR	NP	CPR
,	,	,
she	PP	she
died	VBD	die
in	IN	in
my	PP$	my
arms	NNS	arm
before	IN	before
the	DT	the
ambulance	NN	ambulance
arrived	VBD	arrive
.	SENT	.
She	PP	she
was	VBD	be
45	CD	@card@
.	SENT	.
After	IN	after
some	DT	some
very	RB	very
emotional	JJ	emotional
goodbyes	NNS	goodbye
to	TO	to
family	NN	family
,	,	,
the	DT	the
only	JJ	only
thing	NN	thing
certain	JJ	certain
in	IN	in
my	PP$	my
immediate	JJ	immediate
future	NN	future
was	VBD	be
14	CD	@card@
days	NNS	day
in	IN	in
quarantine	NN	quarantine
.	SENT	.
But	CC	but
before	IN	before
I	PP	I
got	VBD	get
on	IN	on
that	DT	that
plane	NN	plane
,	,	,
I	PP	I
gave	VBD	give
my	PP$	my
nephews	NNS	nephew
an	DT	an
extra	JJ	extra
special	JJ	special
uncle-Dom	NN	<unknown>
hug	NN	hug
.	SENT	.
And	CC	and
in	IN	in
those	DT	those
14	CD	@card@
days	NNS	day
in	IN	in
quarantine	NN	quarantine
,	,	,
you	PP	you
'	POS	'
re	NN	re
kind	NN	kind
of	IN	of
left	VBN	leave
alone	RB	alone
with	IN	with
your	PP$	your
own	JJ	own
thoughts	NNS	thought
.	SENT	.
And	CC	and
it	PP	it
got	VBD	get
me	PP	me
thinking	VBG	think
,	,	,
where	WRB	where
does	VBZ	do
our	PP$	our
happiness	NN	happiness
actually	RB	actually
come	VBN	come
from	IN	from
?	SENT	?
How	WRB	how
can	MD	can
a	DT	a
year	NN	year
this	DT	this
shit	NN	shit
make	VB	make
anyone	NN	anyone
happy	JJ	happy
?	SENT	?
And	CC	and
the	DT	the
problem	NN	problem
with	IN	with
those	DT	those
thoughts	NNS	thought
is	VBZ	be
when	WRB	when
you	PP	you
'	POS	'
ve	NN	ve
got	VBD	get
14	CD	@card@
days	NNS	day
,	,	,
you	PP	you
really	RB	really
do	VBP	do
get	VB	get
to	TO	to
invest	VB	invest
in	IN	in
them	PP	them
.	SENT	.
And	CC	and
it	PP	it
got	VBD	get
me	PP	me
thinking	VBG	think
,	,	,
how	WRB	how
can	MD	can
we	PP	we
find	VB	find
our	PP$	our
happiness	NN	happiness
?	SENT	?
And	CC	and
as	RB	as
is	VBZ	be
with	IN	with
death	NN	death
,	,	,
sometimes	RB	sometimes
,	,	,
I	PP	I
actually	RB	actually
started	VBD	start
thinking	VBG	think
with	IN	with
renewed	JJ	renewed
clarity	NN	clarity
about	IN	about
life	NN	life
and	CC	and
work	NN	work
and	CC	and
COVID	NN	<unknown>
and	CC	and
all	PDT	all
the	DT	the
things	NNS	thing
that	WDT	that
mattered	VBD	matter
.	SENT	.
In	IN	in
Bronnie	NP	Bronnie
Ware	NP	Ware
'	POS	'
s	NN	S
book	NN	book
"	``	"
The	DT	the
Top	JJ	top
Five	CD	five
Regrets	NNS	regret
of	IN	of
the	DT	the
Dying	VBG	die
,	,	,
"	''	"
Bronnie	NP	Bronnie
will	MD	will
tell	VB	tell
you	PP	you
the	DT	the
second-biggest	JJS	second-biggest
regret	NN	regret
is	VBZ	be
"	``	"
I	PP	I
wish	VBP	wish
I	PP	I
hadn	NN	<unknown>
'	POS	'
t	NN	t
spent	VBD	spend
so	RB	so
much	JJ	much
time	NN	time
in	IN	in
the	DT	the
office	NN	office
.	SENT	.
"	``	"
But	CC	but
you	PP	you
don	VBP	don
'	''	'
t	NN	t
need	VBP	need
me	PP	me
to	TO	to
tell	VB	tell
you	PP	you
that	DT	that
.	SENT	.
You	PP	you
know	VBP	know
what	WP	what
'	POS	'
s	NNS	<unknown>
important	JJ	important
on	IN	on
your	PP$	your
deathbed	NN	deathbed
,	,	,
the	DT	the
love	NN	love
of	IN	of
friends	NNS	friend
and	CC	and
family	NN	family
,	,	,
the	DT	the
legacy	NN	legacy
you	PP	you
'	POS	'
re	NN	re
leaving	VBG	leave
behind	IN	behind
,	,	,
knowing	VBG	know
that	IN	that
you	PP	you
'	POS	'
ve	JJ	<unknown>
done	VBN	do
things	NNS	thing
that	WDT	that
made	VBD	make
you	PP	you
happy	JJ	happy
,	,	,
knowing	VBG	know
that	IN	that
you	PP	you
'	POS	'
ve	NN	ve
done	VBN	do
great	JJ	great
things	NNS	thing
.	SENT	.
And	CC	and
yet	RB	yet
few	JJ	few
of	IN	of
us	PP	us
can	MD	can
honestly	RB	honestly
say	VB	say
this	DT	this
is	VBZ	be
how	WRB	how
we	PP	we
'	POS	'
re	NN	re
living	VBG	live
our	PP$	our
lives	NNS	life
today	NN	today
.	SENT	.
Take	VB	take
work	NN	work
,	,	,
for	IN	for
example	NN	example
.	SENT	.
Work	NN	work
today	NN	today
stems	VBZ	stem
from	IN	from
the	DT	the
Industrial	NP	Industrial
Revolution	NN	revolution
300	CD	@card@
years	NNS	year
ago	RB	ago
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
when	WRB	when
we	PP	we
were	VBD	be
the	DT	the
machines	NNS	machine
,	,	,
we	PP	we
were	VBD	be
the	DT	the
robots	NNS	robot
.	SENT	.
It	PP	it
was	VBD	be
all	RB	all
about	IN	about
presenteeism	NN	<unknown>
.	SENT	.
We	PP	we
worked	VBD	work
on	IN	on
the	DT	the
production	NN	production
line	NN	line
.	SENT	.
We	PP	we
were	VBD	be
measured	VBN	measure
by	IN	by
speed	NN	speed
and	CC	and
efficiency	NN	efficiency
.	SENT	.
It	PP	it
was	VBD	be
about	RB	about
how	WRB	how
much	RB	much
work	VB	work
you	PP	you
could	MD	could
get	VB	get
done	VBN	do
in	IN	in
one	CD	one
day	NN	day
.	SENT	.
Let	VB	let
'	''	'
s	NN	S
be	VB	be
honest	JJ	honest
,	,	,
it	PP	it
was	VBD	be
about	RB	about
making	VBG	make
your	PP$	your
boss	NN	boss
richer	JJR	rich
.	SENT	.
And	CC	and
in	IN	in
that	DT	that
time	NN	time
,	,	,
we	PP	we
had	VBD	have
these	DT	these
measures	NNS	measure
of	IN	of
success	NN	success
,	,	,
economic	JJ	economic
growth	NN	growth
and	CC	and
productivity	NN	productivity
.	SENT	.
We	PP	we
'	POS	'
re	NN	re
300	CD	@card@
years	NNS	year
later	RBR	later
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	NN	S
simply	RB	simply
not	RB	not
working	VBG	work
.	SENT	.
Productivity	NN	productivity
growth	NN	growth
has	VBZ	have
stagnated	VBN	stagnate
.	SENT	.
Australia	NP	Australia
is	VBZ	be
one	CD	one
of	IN	of
the	DT	the
worst-performing	JJ	worst-performing
countries	NNS	country
in	IN	in
terms	NNS	term
of	IN	of
longer	JJR	long
working	JJ	working
hours	NNS	hour
.	SENT	.
And	CC	and
this	DT	this
idea	NN	idea
of	IN	of
productivity	NN	productivity
that	IN	that
governments	NNS	government
and	CC	and
businesses	NNS	business
speak	VBP	speak
about	IN	about
all	PDT	all
the	DT	the
time	NN	time
,	,	,
it	PP	it
measures	VBZ	measure
10	CD	@card@
million	CD	million
dollars	NNS	dollar
invested	VBN	invest
in	IN	in
a	DT	a
hospital	NN	hospital
,	,	,
the	DT	the
same	JJ	same
as	IN	as
10	CD	@card@
million	CD	million
dollars	NNS	dollar
spent	VBN	spend
on	IN	on
a	DT	a
coal-fired	JJ	coal-fired
power	NN	power
plant	NN	plant
.	SENT	.
And	CC	and
our	PP$	our
most	RBS	most
precious	JJ	precious
resource	NN	resource
,	,	,
the	DT	the
planet	NN	planet
,	,	,
is	VBZ	be
dying	VBG	die
,	,	,
and	CC	and
we	PP	we
have	VBP	have
no	DT	no
planet	NN	planet
B	NN	B
.	SENT	.
So	IN	so
we	PP	we
'	POS	'
re	NN	re
not	RB	not
happy	JJ	happy
at	IN	at
work	NN	work
.	SENT	.
And	CC	and
we	PP	we
'	POS	'
re	NN	re
not	RB	not
productive	JJ	productive
.	SENT	.
And	CC	and
oddly	RB	oddly
,	,	,
in	IN	in
the	DT	the
time	NN	time
of	IN	of
the	DT	the
pandemic	NN	pandemic
,	,	,
when	WRB	when
we	PP	we
'	POS	'
re	NN	re
touting	VBG	tout
mental	JJ	mental
health	NN	health
and	CC	and
wellness	NN	wellness
and	CC	and
the	DT	the
importance	NN	importance
of	IN	of
people	NNS	people
,	,	,
studies	NNS	study
show	VBP	show
we	PP	we
'	''	'
ve	NNS	<unknown>
actually	RB	actually
extended	VBD	extend
the	DT	the
average	JJ	average
working	VBG	work
day	NN	day
by	IN	by
40	CD	@card@
minutes	NNS	minute
since	IN	since
March	NP	March
this	DT	this
year	NN	year
.	SENT	.
All	DT	all
in	IN	in
the	DT	the
pursuit	NN	pursuit
of	IN	of
productivity	NN	productivity
.	SENT	.
And	CC	and
I	PP	I
think	VBP	think
it	PP	it
'	''	'
s	NN	S
because	IN	because
we	PP	we
first	RB	first
thought	VBD	think
that	IN	that
COVID	NP	<unknown>
was	VBD	be
a	DT	a
fleeting	JJ	fleeting
moment	NN	moment
.	SENT	.
You	PP	you
see	VBP	see
,	,	,
COVID	NP	<unknown>
is	VBZ	be
like	IN	like
a	DT	a
snowstorm	NN	snowstorm
.	SENT	.
After	IN	after
years	NNS	year
of	IN	of
what	WP	what
seemed	VBD	seem
like	IN	like
endless	JJ	endless
sunshine	NN	sunshine
outside	NN	outside
,	,	,
we	PP	we
looked	VBD	look
out	RP	out
and	CC	and
we	PP	we
saw	VBD	see
snow	NN	snow
.	SENT	.
So	RB	so
we	PP	we
did	VBD	do
the	DT	the
right	JJ	right
thing	NN	thing
.	SENT	.
We	PP	we
closed	VBD	close
the	DT	the
windows	NNS	window
and	CC	and
doors	NNS	door
and	CC	and
we	PP	we
stayed	VBD	stay
inside	RB	inside
.	SENT	.
But	CC	but
a	DT	a
few	JJ	few
weeks	NNS	week
later	RBR	later
,	,	,
we	PP	we
looked	VBD	look
out	RP	out
and	CC	and
it	PP	it
was	VBD	be
still	RB	still
snowing	VBG	snow
.	SENT	.
And	CC	and
we	PP	we
'	POS	'
re	NN	re
like	IN	like
,	,	,
"	``	"
Ah	UH	ah
,	,	,
it	PP	it
'	POS	'
s	NN	S
not	RB	not
a	DT	a
snowstorm	NN	snowstorm
,	,	,
it	PP	it
'	POS	'
s	NN	S
winter	NN	winter
.	SENT	.
"	``	"
So	RB	so
we	PP	we
did	VBD	do
the	DT	the
right	JJ	right
thing	NN	thing
.	SENT	.
We	PP	we
went	VBD	go
online	JJ	online
,	,	,
bought	VBD	buy
a	DT	a
new	JJ	new
jumper	NN	jumper
jacket	NN	jacket
and	CC	and
a	DT	a
scarf	NN	scarf
.	SENT	.
But	CC	but
by	IN	by
the	DT	the
time	NN	time
they	PP	they
were	VBD	be
delivered	VBN	deliver
to	TO	to
our	PP$	our
door	NN	door
,	,	,
we	PP	we
realized	VBD	realize
it	PP	it
wasn	NP	<unknown>
'	POS	'
t	NN	t
winter	NN	winter
.	SENT	.
It	PP	it
was	VBD	be
the	DT	the
ice	NN	ice
age	NN	age
.	SENT	.
What	WP	what
was	VBD	be
the	DT	the
moment	NN	moment
when	WRB	when
you	PP	you
realized	VBD	realize
that	IN	that
this	DT	this
was	VBD	be
the	DT	the
ice	NN	ice
age	NN	age
?	SENT	?
Think	VB	think
about	IN	about
it	PP	it
.	SENT	.
That	DT	that
moment	NN	moment
when	WRB	when
you	PP	you
sat	VBD	sit
there	RB	there
and	CC	and
thought	VBD	think
,	,	,
"	``	"
It	PP	it
'	POS	'
s	JJ	<unknown>
kind	NN	kind
of	IN	of
not	RB	not
an	DT	an
eight-week	NN	eight-week
thing	NN	thing
anymore	RB	anymore
,	,	,
this	DT	this
,	,	,
is	VBZ	be
it	PP	it
?	SENT	?
It	PP	it
'	POS	'
s	RB	<unknown>
been	VBN	be
here	RB	here
for	IN	for
a	DT	a
while	NN	while
.	SENT	.
In	IN	in
fact	NN	fact
,	,	,
maybe	RB	maybe
it	PP	it
'	POS	'
s	NN	S
here	RB	here
forever	RB	forever
.	SENT	.
"	``	"
And	CC	and
how	WRB	how
did	VBD	do
that	DT	that
moment	NN	moment
of	IN	of
realization	NN	realization
make	VBP	make
you	PP	you
feel	VBP	feel
about	RB	about
work	VB	work
,	,	,
something	NN	something
that	IN	that
you	PP	you
spend	VBP	spend
about	IN	about
a	DT	a
third	JJ	third
of	IN	of
your	PP$	your
time	NN	time
doing	VBG	do
,	,	,
by	IN	by
the	DT	the
way	NN	way
?	SENT	?
I	PP	I
can	MD	can
tell	VB	tell
you	PP	you
how	WRB	how
it	PP	it
made	VBD	make
5	CD	@card@
,	,	,
000	CD	@card@
people	NNS	people
feel	VBP	feel
across	IN	across
Australia	NP	Australia
,	,	,
the	DT	the
US	NP	US
,	,	,
Japan	NP	Japan
,	,	,
France	NP	France
and	CC	and
Germany	NP	Germany
in	IN	in
a	DT	a
recent	JJ	recent
study	NN	study
commissioned	VBN	commission
by	IN	by
Atlassian	NP	<unknown>
.	SENT	.
Despite	IN	despite
the	DT	the
fact	NN	fact
that	IN	that
people	NNS	people
weren	NNS	<unknown>
'	POS	'
t	NN	t
commuting	VBG	commute
to	TO	to
work	VB	work
and	CC	and
therefore	RB	therefore
saving	VBG	save
that	DT	that
time	NN	time
,	,	,
nearly	RB	nearly
half	NN	half
of	IN	of
respondents	NNS	respondent
said	VBD	say
they	PP	they
had	VBD	have
less	JJR	less
time	NN	time
for	IN	for
personal	JJ	personal
pursuits	NNS	pursuit
.	SENT	.
Personal	JJ	personal
pursuits	NNS	pursuit
,	,	,
the	DT	the
things	NNS	thing
that	WDT	that
actually	RB	actually
make	VBP	make
you	PP	you
happy	JJ	happy
.	SENT	.
And	CC	and
the	DT	the
number	NN	number
one	CD	one
complaint	NN	complaint
at	IN	at
this	DT	this
time	NN	time
?	SENT	?
Work-life	JJ	<unknown>
balance	NN	balance
.	SENT	.
Me	PP	me
personally	RB	personally
,	,	,
I	PP	I
'	POS	'
ve	NN	ve
put	VBD	put
on	IN	on
five	CD	five
kilos	NNS	kilo
since	IN	since
March	NP	March
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
drinking	NN	drinking
more	RBR	more
and	CC	and
I	PP	I
'	POS	'
m	NN	m
sleeping	NN	sleeping
less	RBR	less
.	SENT	.
That	IN	that
'	POS	'
s	JJ	<unknown>
COVID	NP	<unknown>
'	POS	'
s	NN	S
fault	NN	fault
,	,	,
right	RB	right
?	SENT	?
Or	CC	or
is	VBZ	be
it	PP	it
simply	RB	simply
that	IN	that
I	NP	I
'	POS	'
m	NN	m
just	RB	just
not	RB	not
happy	JJ	happy
?	SENT	?
That	DT	that
in	IN	in
my	PP$	my
relentless	JJ	relentless
pursuit	NN	pursuit
of	IN	of
productivity	NN	productivity
,	,	,
I	PP	I
'	POS	'
ve	NN	ve
lost	VBD	lose
sight	NN	sight
of	IN	of
what	WP	what
'	POS	'
s	NN	S
really	RB	really
important	JJ	important
.	SENT	.
Now	RB	now
,	,	,
we	PP	we
could	MD	could
spend	VB	spend
the	DT	the
rest	NN	rest
of	IN	of
this	DT	this
talk	NN	talk
sharing	VBG	share
stories	NNS	story
about	IN	about
how	WRB	how
unhappy	JJ	unhappy
we	PP	we
are	VBP	be
,	,	,
or	CC	or
we	PP	we
can	MD	can
actually	RB	actually
flip	VB	flip
the	DT	the
tables	NNS	table
and	CC	and
talk	VB	talk
about	RB	about
what	WP	what
we	PP	we
can	MD	can
do	VB	do
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
choosing	VBG	choose
to	TO	to
do	VB	do
the	DT	the
latter	NN	latter
.	SENT	.
I	NP	I
'	POS	'
d	NN	d
like	IN	like
you	PP	you
to	TO	to
close	VB	close
your	PP$	your
eyes	NNS	eye
for	IN	for
a	DT	a
second	NN	second
.	SENT	.
I	PP	I
want	VBP	want
you	PP	you
to	TO	to
imagine	VB	imagine
a	DT	a
world	NN	world
where	WRB	where
our	PP$	our
measure	NN	measure
of	IN	of
success	NN	success
is	VBZ	be
not	RB	not
productivity	NN	productivity
.	SENT	.
I	PP	I
want	VBP	want
you	PP	you
to	TO	to
imagine	VB	imagine
a	DT	a
world	NN	world
where	WRB	where
instead	RB	instead
of	IN	of
thinking	VBG	think
about	IN	about
busyness	NN	busyness
and	CC	and
titles	NNS	title
and	CC	and
bank	NN	bank
balances	NNS	balance
,	,	,
we	PP	we
think	VBP	think
about	IN	about
our	PP$	our
impact	NN	impact
on	IN	on
the	DT	the
world	NN	world
.	SENT	.
I	PP	I
want	VBP	want
you	PP	you
to	TO	to
imagine	VB	imagine
a	DT	a
world	NN	world
where	WRB	where
status	NN	status
isn	NN	isn
'	POS	'
t	NN	t
the	DT	the
reason	NN	reason
for	IN	for
our	PP$	our
existence	NN	existence
.	SENT	.
Open	VB	open
your	PP$	your
eyes	NNS	eye
.	SENT	.
I	NP	I
'	POS	'
d	NN	d
now	RB	now
like	VBP	like
to	TO	to
introduce	VB	introduce
you	PP	you
to	TO	to
the	DT	the
Personal	JJ	personal
Moral	NN	moral
Inventory	NN	inventory
.	SENT	.
The	DT	the
Personal	JJ	personal
Moral	NN	moral
Inventory	NN	inventory
is	VBZ	be
inspired	VBN	inspire
by	IN	by
two	CD	two
pieces	NNS	piece
of	IN	of
work	NN	work
.	SENT	.
The	DT	the
first	JJ	first
,	,	,
the	DT	the
work	NN	work
from	IN	from
the	DT	the
world	NN	world
of	IN	of
finance	NN	finance
,	,	,
something	NN	something
called	VBD	call
the	DT	the
quadruple	JJ	quadruple
bottom	NN	bottom
line	NN	line
,	,	,
aimed	VBN	aim
at	IN	at
getting	VBG	get
businesses	NNS	business
to	TO	to
report	VB	report
in	IN	in
a	DT	a
more	RBR	more
rounded	JJ	rounded
fashion	NN	fashion
.	SENT	.
The	DT	the
second	NN	second
,	,	,
an	DT	an
exercise	NN	exercise
that	IN	that
elite	JJ	elite
military	JJ	military
personnel	NNS	personnel
go	VBP	go
through	RP	through
to	TO	to
self-assess	VB	self-assess
themselves	PP	themselves
and	CC	and
their	PP$	their
teammates	NNS	teammate
before	IN	before
going	VBG	go
into	IN	into
battle	NN	battle
.	SENT	.
I	PP	I
believe	VBP	believe
that	IN	that
these	DT	these
four	CD	four
things	NNS	thing
,	,	,
Productivity	NP	Productivity
and	CC	and
Profit	NP	Profit
,	,	,
People	NP	People
,	,	,
the	DT	the
Planet	NP	Planet
and	CC	and
our	PP$	our
Purpose	NN	purpose
,	,	,
are	VBP	be
the	DT	the
secret	NN	secret
to	TO	to
our	PP$	our
happiness	NN	happiness
.	SENT	.
And	CC	and
what	WP	what
'	POS	'
s	NNS	<unknown>
important	JJ	important
in	IN	in
the	DT	the
time	NN	time
of	IN	of
the	DT	the
ice	NN	ice
age	NN	age
,	,	,
the	DT	the
time	NN	time
we	PP	we
'	POS	'
re	NN	re
in	IN	in
right	NN	right
now	RB	now
,	,	,
is	VBZ	be
not	RB	not
to	TO	to
get	VB	get
distracted	VBN	distract
by	IN	by
the	DT	the
things	NNS	thing
we	PP	we
can	MD	can
'	''	'
t	NN	t
do	VBP	do
,	,	,
but	CC	but
to	TO	to
find	VB	find
the	DT	the
things	NNS	thing
that	IN	that
we	PP	we
can	MD	can
do	VB	do
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
on	IN	on
us	PP	us
to	TO	to
take	VB	take
ownership	NN	ownership
and	CC	and
control	NN	control
of	IN	of
our	PP$	our
own	JJ	own
happiness	NN	happiness
.	SENT	.
Let	NP	Let
'	POS	'
s	NNS	<unknown>
do	VBP	do
the	DT	the
exercise	NN	exercise
together	RB	together
.	SENT	.
What	WP	what
I	PP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
do	VB	do
is	VBZ	be
rate	VB	rate
each	DT	each
area	NN	area
minus	IN	minus
one	CD	one
,	,	,
zero	CD	zero
or	CC	or
one	CD	one
.	SENT	.
One	PP	one
is	VBZ	be
you	PP	you
'	''	'
re	IN	re
nailing	VBG	nail
it	PP	it
.	SENT	.
High	JJ	high
fives	NNS	five
all	DT	all
round	NN	round
,	,	,
good	JJ	good
on	IN	on
you	PP	you
.	SENT	.
Zero	CD	zero
is	VBZ	be
you	PP	you
'	POS	'
re	NN	re
getting	VBG	get
by	IN	by
.	SENT	.
Not	RB	not
awesome	JJ	awesome
.	SENT	.
Not	RB	not
awful	JJ	awful
.	SENT	.
And	CC	and
minus	IN	minus
one	CD	one
is	VBZ	be
you	PP	you
'	''	'
re	IN	re
struggling	VBG	struggle
.	SENT	.
Here	RB	here
'	POS	'
s	JJ	<unknown>
mine	NN	mine
for	IN	for
