Hello	UH	hello
to	TO	to
process	VB	process
new	JJ	new
information	NN	information
from	IN	from
the	DT	the
senses	NNS	sense
and	CC	and
for	IN	for
learning	VBG	learn
and	CC	and
memory	NN	memory
.	SENT	.
You	PP	you
might	MD	might
be	VB	be
surprised	VBN	surprise
to	TO	to
learn	VB	learn
that	IN	that
when	WRB	when
these	DT	these
gamma	NN	gamma
waves	NNS	wave
are	VBP	be
weaker	JJR	weak
than	IN	than
they	PP	they
should	MD	should
be	VB	be
,	,	,
this	DT	this
may	MD	may
contribute	VB	contribute
to	TO	to
Alzheimer	NP	Alzheimer
'	POS	'
s	NN	S
disease	NN	disease
.	SENT	.
Indeed	RB	indeed
,	,	,
my	PP$	my
laboratory	NN	laboratory
and	CC	and
others	NNS	other
have	VBP	have
shown	VBN	show
that	IN	that
in	IN	in
people	NNS	people
with	IN	with
Alzheimer	NP	Alzheimer
'	POS	'
s	NN	S
and	CC	and
in	IN	in
laboratory	NN	laboratory
mice	NNS	mouse
that	WDT	that
model	VBP	model
the	DT	the
disease	NN	disease
,	,	,
gamma	NN	gamma
waves	NNS	wave
at	IN	at
the	DT	the
frequency	NN	frequency
of	IN	of
40	CD	@card@
hertz	NN	hertz
have	VBP	have
reduced	VBN	reduce
power	NN	power
and	CC	and
synchrony	NN	<unknown>
than	IN	than
they	PP	they
should	MD	should
be	VB	be
.	SENT	.
So	RB	so
back	RB	back
in	IN	in
2015	CD	@card@
,	,	,
we	PP	we
got	VBD	get
an	DT	an
idea	NN	idea
.	SENT	.
What	WP	what
if	IN	if
we	PP	we
artificially	RB	artificially
boosted	VBD	boost
these	DT	these
waves	NNS	wave
?	SENT	?
Would	MD	would
that	RB	that
affect	VB	affect
Alzheimer	NP	Alzheimer
'	POS	'
s	NN	S
disease	NN	disease
?	SENT	?
We	PP	we
have	VBP	have
to	TO	to
know	VB	know
the	DT	the
answer	NN	answer
because	IN	because
we	PP	we
are	VBP	be
an	DT	an
aging	VBG	age
society	NN	society
.	SENT	.
As	IN	as
we	PP	we
have	VBP	have
made	VBN	make
progress	NN	progress
in	IN	in
treating	VBG	treat
many	JJ	many
other	JJ	other
health	NN	health
problems	NNS	problem
,	,	,
we	PP	we
'	POS	'
ve	NNS	<unknown>
begun	VBN	begin
living	VBG	live
long	RB	long
enough	JJ	enough
to	TO	to
develop	VB	develop
others	NNS	other
.	SENT	.
In	IN	in
the	DT	the
last	JJ	last
20	CD	@card@
years	NNS	year
,	,	,
the	DT	the
Alzheimer	NP	Alzheimer
'	POS	'
s	JJ	<unknown>
Association	NP	Association
estimates	NNS	estimate
deaths	NNS	death
from	IN	from
heart	NN	heart
disease	NN	disease
declined	VBD	decline
by	IN	by
about	RB	about
seven	CD	seven
percent	NN	percent
.	SENT	.
But	CC	but
the	DT	the
number	NN	number
of	IN	of
deaths	NNS	death
from	IN	from
Alzheimer	NP	Alzheimer
'	POS	'
s	NN	S
disease	NN	disease
increased	VBD	increase
145	CD	@card@
percent	NN	percent
.	SENT	.
One	CD	one
in	IN	in
three	CD	three
seniors	NNS	senior
in	IN	in
the	DT	the
US	NP	US
dies	NNS	die
[	SYM	[
from	IN	from
]	SYM	]
Alzheimer	NP	Alzheimer
'	POS	'
s	NN	S
disease	NN	disease
or	CC	or
another	DT	another
dementia	NN	dementia
,	,	,
they	PP	they
say	VBP	say
.	SENT	.
And	CC	and
more	JJR	more
than	IN	than
11	CD	@card@
million	CD	million
people	NNS	people
provide	VBP	provide
unpaid	JJ	unpaid
care	NN	care
for	IN	for
their	PP$	their
loved	VBN	love
ones	NNS	one
with	IN	with
Alzheimer	NP	Alzheimer
'	POS	'
s	NN	S
.	SENT	.
So	RB	so
this	DT	this
means	VBZ	mean
that	DT	that
probably	RB	probably
most	JJS	most
of	IN	of
us	PP	us
in	IN	in
this	DT	this
room	NN	room
have	VBP	have
known	VBN	know
and	CC	and
loved	VBN	love
someone	NN	someone
with	IN	with
Alzheimer	NP	Alzheimer
'	POS	'
s	NN	S
.	SENT	.
I	PP	I
am	VBP	be
no	DT	no
exception	NN	exception
.	SENT	.
One	CD	one
day	NN	day
when	WRB	when
I	PP	I
was	VBD	be
four	CD	four
,	,	,
I	PP	I
went	VBD	go
out	RP	out
with	IN	with
my	PP$	my
grandmother	NN	grandmother
.	SENT	.
And	CC	and
when	WRB	when
I	PP	I
looked	VBD	look
up	RP	up
to	TO	to
her	PP	her
to	TO	to
say	VB	say
,	,	,
"	``	"
Let	VB	let
'	''	'
s	NNS	<unknown>
go	VBP	go
home	NN	home
,	,	,
"	''	"
She	PP	she
said	VBD	say
,	,	,
"	``	"
Home	NP	Home
.	SENT	.
Where	WRB	where
is	VBZ	be
home	NN	home
?	SENT	?
"	''	"
So	RB	so
to	TO	to
see	VB	see
if	IN	if
we	PP	we
could	MD	could
treat	VB	treat
Alzheimer	NP	Alzheimer
'	POS	'
s	JJ	<unknown>
disease	NN	disease
by	IN	by
changing	VBG	change
brainwaves	NNS	brainwave
,	,	,
we	PP	we
tried	VBD	try
out	RP	out
different	JJ	different
approaches	NNS	approach
.	SENT	.
By	IN	by
working	VBG	work
with	IN	with
my	PP$	my
colleagues	NNS	colleague
,	,	,
Emery	NP	Emery
Brown	NP	Brown
and	CC	and
Ed	NP	Ed
Boyden	NP	Boyden
at	IN	at
MIT	NP	MIT
,	,	,
we	PP	we
figured	VBD	figure
out	RP	out
that	IN	that
we	PP	we
could	MD	could
entrain	VB	entrain
or	CC	or
stimulate	VB	stimulate
increased	VBN	increase
gamma	NN	gamma
waves	NNS	wave
by	IN	by
simply	RB	simply
showing	VBG	show
mice	NNS	mouse
lights	NNS	light
blinking	VBG	blink
at	IN	at
that	DT	that
frequency	NN	frequency
.	SENT	.
This	DT	this
really	RB	really
works	VBZ	work
.	SENT	.
Showing	VBG	show
mice	NNS	mouse
40-hertz	JJ	<unknown>
flickering	VBG	flicker
light	NN	light
--	:	--
and	CC	and
we	PP	we
demonstrated	VBD	demonstrate
later	RBR	later
,	,	,
placing	VBG	place
of	IN	of
40-hertz	JJ	<unknown>
buzzing	VBG	buzz
sound	NN	sound
--	:	--
creates	VBZ	create
a	DT	a
40-hertz	JJ	<unknown>
disco	NN	disco
that	WDT	that
increases	VBZ	increase
the	DT	the
power	NN	power
and	CC	and
synchrony	NN	<unknown>
of	IN	of
these	DT	these
waves	NNS	wave
across	IN	across
the	DT	the
brain	NN	brain
.	SENT	.
The	DT	the
effect	NN	effect
reaches	VBZ	reach
key	JJ	key
parts	NNS	part
of	IN	of
the	DT	the
brain	NN	brain
,	,	,
such	JJ	such
as	IN	as
the	DT	the
prefrontal	JJ	prefrontal
cortex	NN	cortex
,	,	,
where	WRB	where
we	PP	we
do	VBP	do
planning	NN	planning
and	CC	and
reasoning	NN	reasoning
and	CC	and
the	DT	the
hippocampus	NN	hippocampus
where	WRB	where
we	PP	we
create	VBP	create
memories	NNS	memory
.	SENT	.
So	IN	so
the	DT	the
light	JJ	light
and	CC	and
sound	JJ	sound
stimulation	NN	stimulation
approach	NN	approach
seems	VBZ	seem
cool	JJ	cool
and	CC	and
flashy	JJ	flashy
.	SENT	.
Literally	RB	literally
.	SENT	.
But	CC	but
what	WP	what
amazes	VBZ	amaze
the	DT	the
most	JJS	most
is	VBZ	be
that	IN	that
it	PP	it
produced	VBD	produce
profound	JJ	profound
and	CC	and
widespread	JJ	widespread
benefits	NNS	benefit
in	IN	in
mice	NNS	mouse
engineered	VBN	engineer
to	TO	to
model	VB	model
this	DT	this
disease	NN	disease
.	SENT	.
Mice	NNS	mouse
exposed	VBN	expose
to	TO	to
gamma	NN	gamma
light	NN	light
and	CC	and
sound	NN	sound
stimulation	NN	stimulation
had	VBD	have
major	JJ	major
reductions	NNS	reduction
in	IN	in
protein	NN	protein
build-ups	NNS	build-up
,	,	,
amyloid	JJ	amyloid
plaques	NNS	plaque
and	CC	and
tau	NN	tau
tangles	NNS	tangle
that	WDT	that
are	VBP	be
hallmarks	NNS	hallmark
of	IN	of
Alzheimer	NP	Alzheimer
'	POS	'
s	NN	S
progression	NN	progression
.	SENT	.
The	DT	the
stimulation	NN	stimulation
preserved	VBD	preserve
more	JJR	more
of	IN	of
the	DT	the
connections	NNS	connection
or	CC	or
synapses	NNS	synapse
that	WDT	that
bind	VBP	bind
nerve	NN	nerve
cells	NNS	cell
into	IN	into
circuits	NNS	circuit
.	SENT	.
More	JJR	more
cells	NNS	cell
survived	VBD	survive
,	,	,
so	RB	so
the	DT	the
brain	NN	brain
decayed	VBD	decay
less	JJR	less
.	SENT	.
The	DT	the
brain	NN	brain
naturally	RB	naturally
has	VBZ	have
open	JJ	open
spaces	NNS	space
known	VBN	know
as	IN	as
ventricles	NNS	ventricle
.	SENT	.
And	CC	and
in	IN	in
the	DT	the
brain	NN	brain
of	IN	of
mice	NNS	mouse
left	VBD	leave
untreated	JJ	untreated
,	,	,
these	DT	these
ventricles	NNS	ventricle
became	VBD	become
very	RB	very
big	JJ	big
.	SENT	.
But	CC	but
in	IN	in
the	DT	the
brain	NN	brain
of	IN	of
mice	NNS	mouse
exposed	VBN	expose
to	TO	to
gamma-wave	NN	<unknown>
stimulation	NN	stimulation
,	,	,
these	DT	these
ventricles	NNS	ventricle
are	VBP	be
closer	JJR	close
to	TO	to
the	DT	the
size	NN	size
of	IN	of
healthy	JJ	healthy
mice	NNS	mouse
.	SENT	.
And	CC	and
consistent	JJ	consistent
with	IN	with
all	DT	all
of	IN	of
these	DT	these
physical	JJ	physical
differences	NNS	difference
,	,	,
Alzheimer	NP	Alzheimer
'	POS	'
s	NN	S
mice	NNS	mouse
exposed	VBN	expose
to	TO	to
light	JJ	light
and	CC	and
sound	JJ	sound
stimulation	NN	stimulation
show	VBP	show
better	JJR	good
performance	NN	performance
on	IN	on
learning	VBG	learn
and	CC	and
memory	NN	memory
tests	NNS	test
than	IN	than
untreated	JJ	untreated
mice	NNS	mouse
did	VBD	do
.	SENT	.
We	PP	we
are	VBP	be
still	RB	still
studying	VBG	study
why	WRB	why
stimulating	JJ	stimulating
gamma	NN	gamma
waves	NNS	wave
works	NNS	work
.	SENT	.
But	CC	but
we	PP	we
have	VBP	have
made	VBN	make
some	DT	some
key	JJ	key
observations	NNS	observation
.	SENT	.
The	DT	the
brain	NN	brain
has	VBZ	have
immune	JJ	immune
cells	NNS	cell
known	VBN	know
as	IN	as
microglia	NNS	<unknown>
that	WDT	that
are	VBP	be
supposed	VBN	suppose
to	TO	to
maintain	VB	maintain
health	NN	health
by	IN	by
removing	VBG	remove
waste	NN	waste
.	SENT	.
These	DT	these
cells	NNS	cell
change	VBP	change
their	PP$	their
form	NN	form
and	CC	and
activity	NN	activity
following	VBG	follow
gamma	NN	gamma
wave	NN	wave
stimulation	NN	stimulation
.	SENT	.
We	PP	we
'	POS	'
ve	NN	ve
also	RB	also
seen	VBN	see
that	IN	that
the	DT	the
blood	NN	blood
vessels	NNS	vessel
in	IN	in
the	DT	the
brain	NN	brain
respond	VB	respond
to	TO	to
the	DT	the
stimulation	NN	stimulation
.	SENT	.
These	DT	these
vessels	NNS	vessel
widen	VBP	widen
their	PP$	their
diameters	NNS	diameter
to	TO	to
increase	VB	increase
blood	NN	blood
flow	NN	flow
,	,	,
for	IN	for
instance	NN	instance
.	SENT	.
This	DT	this
improved	VBN	improve
circulation	NN	circulation
may	MD	may
play	VB	play
a	DT	a
key	JJ	key
role	NN	role
in	IN	in
flushing	VBG	flush
out	RP	out
waste	NN	waste
as	IN	as
well	RB	well
.	SENT	.
So	RB	so
,	,	,
mice	NNS	mouse
are	VBP	be
nice	JJ	nice
.	SENT	.
But	CC	but
people	NNS	people
are	VBP	be
the	DT	the
point	NN	point
.	SENT	.
So	IN	so
my	PP$	my
group	NN	group
and	CC	and
others	NNS	other
have	VBP	have
begun	VBN	begin
testing	VBG	test
gamma	NN	gamma
light	NN	light
and	CC	and
sound	JJ	sound
stimulation	NN	stimulation
in	IN	in
humans	NNS	human
.	SENT	.
We	PP	we
'	POS	'
ve	NN	ve
developed	VBD	develop
a	DT	a
delivery	NN	delivery
device	NN	device
that	IN	that
our	PP$	our
volunteers	NNS	volunteer
can	MD	can
use	VB	use
in	IN	in
their	PP$	their
homes	NNS	home
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
a	DT	a
poster-sized	JJ	poster-sized
light	JJ	light
box	NN	box
with	IN	with
a	DT	a
speaker	NN	speaker
underneath	RB	underneath
to	TO	to
produce	VB	produce
synchronized	VBN	synchronize
40-hertz	JJ	<unknown>
sensory	JJ	sensory
stimulation	NN	stimulation
.	SENT	.
A	DT	a
little	JJ	little
tablet	NN	tablet
in	IN	in
the	DT	the
middle	NN	middle
allows	VBZ	allow
them	PP	them
to	TO	to
play	VB	play
videos	NNS	video
when	WRB	when
they	PP	they
are	VBP	be
getting	VBG	get
stimulated	VBN	stimulate
.	SENT	.
Recently	RB	recently
,	,	,
we	PP	we
have	VBP	have
begun	VBN	begin
to	TO	to
see	VB	see
data	NNS	datum
emerge	VB	emerge
from	IN	from
these	DT	these
pilot	JJ	pilot
clinical	JJ	clinical
studies	NNS	study
.	SENT	.
Annabelle	NP	Annabelle
Singer	NP	Singer
,	,	,
a	DT	a
former	JJ	former
member	NN	member
of	IN	of
our	PP$	our
MIT	NP	MIT
team	NN	team
and	CC	and
now	RB	now
a	DT	a
professor	NN	professor
at	IN	at
Georgia	NP	Georgia
Tech	NP	Tech
,	,	,
recently	RB	recently
published	VBN	publish
encouraging	JJ	encouraging
results	NNS	result
showing	VBG	show
that	DT	that
gamma	NN	gamma
light	NN	light
and	CC	and
sound	JJ	sound
stimulation	NN	stimulation
entrains	VBZ	entrain
stronger	JJR	strong
gamma	NN	gamma
waves	NNS	wave
in	IN	in
people	NNS	people
.	SENT	.
And	CC	and
their	PP$	their
brains	NNS	brain
show	VBP	show
increased	VBN	increase
connectivity	NN	connectivity
and	CC	and
synchrony	NN	<unknown>
.	SENT	.
My	PP$	my
group	NN	group
has	VBZ	have
made	VBN	make
some	DT	some
similar	JJ	similar
findings	NNS	finding
,	,	,
including	VBG	include
signs	NNS	sign
of	IN	of
preservation	NN	preservation
of	IN	of
brain	NN	brain
volume	NN	volume
and	CC	and
cognitive	JJ	cognitive
improvement	NN	improvement
.	SENT	.
A	DT	a
private	JJ	private
company	NN	company
we	PP	we
co-founded	VBD	co-found
,	,	,
Cognito	NP	<unknown>
Therapeutics	NNS	therapeutics
,	,	,
has	VBZ	have
also	RB	also
seen	VBN	see
benefits	NNS	benefit
in	IN	in
human	JJ	human
testing	NN	testing
,	,	,
including	VBG	include
reduced	VBN	reduce
brain	NN	brain
atrophy	NN	atrophy
and	CC	and
improvement	NN	improvement
in	IN	in
mental	JJ	mental
functioning	NN	functioning
.	SENT	.
While	IN	while
we	PP	we
still	RB	still
have	VBP	have
more	JJR	more
work	NN	work
to	TO	to
do	VB	do
to	TO	to
determine	VB	determine
the	DT	the
full	JJ	full
clinical	JJ	clinical
efficacy	NN	efficacy
,	,	,
we	PP	we
have	VBP	have
provided	VBN	provide
a	DT	a
lot	NN	lot
of	IN	of
evidence	NN	evidence
that	IN	that
this	DT	this
approach	NN	approach
appears	VBZ	appear
safe	JJ	safe
.	SENT	.
Our	PP$	our
participants	NNS	participant
use	VBP	use
their	PP$	their
devices	NNS	device
consistently	RB	consistently
and	CC	and
tolerate	VB	tolerate
gamma	NN	gamma
wave	NN	wave
stimulation	NN	stimulation
well	RB	well
.	SENT	.
Unlike	IN	unlike
a	DT	a
drug	NN	drug
,	,	,
this	DT	this
stimulation	NN	stimulation
is	VBZ	be
completely	RB	completely
non-invasive	JJ	non-invasive
and	CC	and
has	VBZ	have
minimal	JJ	minimal
side	NN	side
effects	NNS	effect
,	,	,
which	WDT	which
could	MD	could
make	VB	make
this	DT	this
approach	NN	approach
very	RB	very
accessible	JJ	accessible
.	SENT	.
We	PP	we
are	VBP	be
now	RB	now
working	VBG	work
to	TO	to
launch	VB	launch
a	DT	a
new	JJ	new
study	NN	study
of	IN	of
whether	IN	whether
gamma-wave	NN	<unknown>
stimulation	NN	stimulation
can	MD	can
effectively	RB	effectively
delay	VB	delay
the	DT	the
incidence	NN	incidence
of	IN	of
Alzheimer	NP	Alzheimer
'	POS	'
s	NN	S
disease	NN	disease
.	SENT	.
Given	VBN	give
the	DT	the
prevalence	NN	prevalence
of	IN	of
Alzheimer	NP	Alzheimer
'	POS	'
s	JJ	<unknown>
disease	NN	disease
in	IN	in
our	PP$	our
aging	VBG	age
population	NN	population
and	CC	and
how	WRB	how
safe	JJ	safe
this	DT	this
gamma	NN	gamma
light	NN	light
and	CC	and
sound	JJ	sound
stimulation	NN	stimulation
approach	NN	approach
appears	VBZ	appear
to	TO	to
be	VB	be
,	,	,
I	PP	I
sometimes	RB	sometimes
dream	VBP	dream
of	IN	of
a	DT	a
gamma	NN	gamma
society	NN	society
where	WRB	where
we	PP	we
integrate	VBP	integrate
gamma	NN	gamma
wave	NN	wave
stimulation	NN	stimulation
into	IN	into
our	PP$	our
daily	JJ	daily
environment	NN	environment
through	IN	through
our	PP$	our
lighting	NN	lighting
or	CC	or
even	RB	even
our	PP$	our
video	JJ	video
entertainment	NN	entertainment
.	SENT	.
Maybe	RB	maybe
we	PP	we
will	MD	will
have	VB	have
a	DT	a
better	JJR	good
world	NN	world
and	CC	and
a	DT	a
brighter	JJR	bright
future	NN	future
if	IN	if
we	PP	we
can	MD	can
keep	VB	keep
our	PP$	our
brainwaves	NNS	brainwave
,	,	,
and	CC	and
therefore	RB	therefore
our	PP$	our
mind	NN	mind
and	CC	and
memory	NN	memory
,	,	,
well	RB	well
stimulated	VBN	stimulate
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
Chris	NP	Chris
Anderson	NP	Anderson
:	:	:
Thank	VB	thank
you	PP	you
so	RB	so
very	RB	very
much	JJ	much
.	SENT	.
I	PP	I
actually	RB	actually
would	MD	would
have	VB	have
so	RB	so
many	JJ	many
questions	NNS	question
,	,	,
but	CC	but
the	DT	the
clock	NN	clock
is	VBZ	be
not	RB	not
our	PP$	our
friend	NN	friend
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
ask	VB	ask
you	PP	you
one	CD	one
.	SENT	.
The	DT	the
cause	NN	cause
of	IN	of
Alzheimer	NP	Alzheimer
'	POS	'
s	NN	S
,	,	,
like	VB	like
,	,	,
the	DT	the
implication	NN	implication
of	IN	of
what	WP	what
you	PP	you
'	POS	'
re	NN	re
saying	VBG	say
,	,	,
is	VBZ	be
that	IN	that
it	PP	it
'	POS	'
s	NN	S
possible	JJ	possible
that	IN	that
an	DT	an
actual	JJ	actual
causal	JJ	causal
factor	NN	factor
is	VBZ	be
this	DT	this
falloff	NN	falloff
in	IN	in
the	DT	the
gamma	NN	gamma
brainwaves	NNS	brainwave
.	SENT	.
Is	VBZ	be
that	IN	that
how	WRB	how
you	PP	you
see	VBP	see
it	PP	it
or	CC	or
what	WP	what
is	VBZ	be
the	DT	the
picture	NN	picture
?	SENT	?
Li-Huei	NP	<unknown>
Tsai	NP	Tsai
:	:	:
You	PP	you
know	VBP	know
,	,	,
obviously	RB	obviously
,	,	,
the	DT	the
causes	NNS	cause
for	IN	for
Alzheimer	NP	Alzheimer
'	POS	'
s	JJ	<unknown>
disease	NN	disease
are	VBP	be
very	RB	very
complex	JJ	complex
.	SENT	.
There	EX	there
are	VBP	be
a	DT	a
lot	NN	lot
of	IN	of
genetic	JJ	genetic
factors	NNS	factor
and	CC	and
environmental	JJ	environmental
factors	NNS	factor
.	SENT	.
But	CC	but
one	CD	one
thing	NN	thing
is	VBZ	be
that	IN	that
this	DT	this
compromise	NN	compromise
of	IN	of
the	DT	the
gamma	NN	gamma
waves	NNS	wave
happens	VBZ	happen
very	RB	very
early	RB	early
in	IN	in
the	DT	the
course	NN	course
of	IN	of
the	DT	the
disease	NN	disease
.	SENT	.
And	CC	and
you	PP	you
know	VBP	know
,	,	,
as	IN	as
I	PP	I
alluded	VBD	allude
to	TO	to
earlier	RBR	earlier
,	,	,
it	PP	it
has	VBZ	have
tremendous	JJ	tremendous
effects	NNS	effect
on	IN	on
many	JJ	many
different	JJ	different
cell	NN	cell
types	NNS	type
,	,	,
many	JJ	many
different	JJ	different
functions	NNS	function
in	IN	in
the	DT	the
brain	NN	brain
.	SENT	.
So	RB	so
it	PP	it
is	VBZ	be
very	RB	very
likely	JJ	likely
that	IN	that
these	DT	these
impaired	JJ	impaired
gamma	NN	gamma
waves	NNS	wave
leads	VBZ	lead
to	TO	to
the	DT	the
build	VB	build
up	RP	up
of	IN	of
the	DT	the
protein	NN	protein
aggregates	NNS	aggregate
and	CC	and
pathology	NN	pathology
.	SENT	.
But	CC	but
I	PP	I
would	MD	would
also	RB	also
like	VB	like
to	TO	to
mention	VB	mention
that	IN	that
this	DT	this
impairment	NN	impairment
of	IN	of
these	DT	these
other	JJ	other
cell	NN	cell
types	NNS	type
and	CC	and
other	JJ	other
processes	NNS	process
in	IN	in
the	DT	the
brain	NN	brain
can	MD	can
also	RB	also
impact	VB	impact
the	DT	the
strength	NN	strength
of	IN	of
the	DT	the
gamma	NN	gamma
waves	NNS	wave
.	SENT	.
So	RB	so
if	IN	if
you	PP	you
think	VBP	think
about	IN	about
the	DT	the
pathophysiology	NN	pathophysiology
of	IN	of
the	DT	the
disease	NN	disease
,	,	,
it	PP	it
'	POS	'
s	NN	S
like	IN	like
a	DT	a
runaway	JJ	runaway
train	NN	train
that	WDT	that
eventually	RB	eventually
crashes	VBZ	crash
.	SENT	.
So	RB	so
I	PP	I
think	VBP	think
that	IN	that
this	DT	this
light	JJ	light
and	CC	and
sound	JJ	sound
approach	NN	approach
,	,	,
what	WP	what
it	PP	it
does	VBZ	do
is	VBZ	be
to	TO	to
give	VB	give
a	DT	a
break	NN	break
of	IN	of
this	DT	this
process	NN	process
and	CC	and
give	VB	give
the	DT	the
brain	NN	brain
an	DT	an
opportunity	NN	opportunity
to	TO	to
heal	VB	heal
.	SENT	.
CA	MD	ca
:	:	:
So	RB	so
you	PP	you
are	VBP	be
not	RB	not
necessarily	RB	necessarily
arguing	VBG	argue
that	DT	that
gamma-ray	NN	gamma-ray
therapy	NN	therapy
would	MD	would
be	VB	be
a	DT	a
complete	JJ	complete
prevention	NN	prevention
of	IN	of
Alzheimer	NP	Alzheimer
'	POS	'
s	NN	S
,	,	,
but	CC	but
that	IN	that
it	PP	it
could	MD	could
,	,	,
in	IN	in
combination	NN	combination
with	IN	with
other	JJ	other
things	NNS	thing
it	PP	it
could	MD	could
play	VB	play
an	DT	an
absolutely	RB	absolutely
critical	JJ	critical
role	NN	role
.	SENT	.
LHT	NN	LHT
:	:	:
It	PP	it
depends	VBZ	depend
on	RP	on
when	WRB	when
do	VBP	do
you	PP	you
start	VB	start
the	DT	the
treatment	NN	treatment
.	SENT	.
So	RB	so
if	IN	if
you	PP	you
start	VBP	start
early	RB	early
--	:	--
so	RB	so
that	RB	that
'	''	'
s	NN	S
why	WRB	why
we	PP	we
are	VBP	be
now	RB	now
testing	VBG	test
whether	IN	whether
this	DT	this
approach	NN	approach
can	MD	can
delay	VB	delay
the	DT	the
incidence	NN	incidence
of	IN	of
the	DT	the
disease	NN	disease
.	SENT	.
CA	MD	ca
:	:	:
If	IN	if
you	PP	you
start	VBP	start
early	RB	early
enough	RB	enough
,	,	,
you	PP	you
really	RB	really
believe	VBP	believe
,	,	,
that	WDT	that
alone	RB	alone
could	MD	could
delay	VB	delay
materially	RB	materially
the	DT	the
onset	NN	onset
of	IN	of
Alzheimer	NP	Alzheimer
'	POS	'
s	NN	S
.	SENT	.
LHT	NN	LHT
:	:	:
We	PP	we
'	POS	'
ll	NNS	<unknown>
see	VBP	see
,	,	,
we	PP	we
'	POS	'
re	NN	re
starting	VBG	start
a	DT	a
clinical	JJ	clinical
trial	NN	trial
.	SENT	.
CA	MD	ca
:	:	:
Thank	VB	thank
you	PP	you
so	RB	so
much	RB	much
,	,	,
thank	VB	thank
you	PP	you
for	IN	for
your	PP$	your
work	NN	work
.	SENT	.
