Hello	UH	hello
minutes	NNS	minute
to	TO	to
clarify	VB	clarify
what	WP	what
fascism	NN	fascism
actually	RB	actually
is	VBZ	be
,	,	,
and	CC	and
how	WRB	how
it	PP	it
is	VBZ	be
different	JJ	different
from	IN	from
nationalism	NN	nationalism
.	SENT	.
The	DT	the
milder	JJR	mild
forms	NNS	form
of	IN	of
nationalism	NN	nationalism
have	VBP	have
been	VBN	be
among	IN	among
the	DT	the
most	RBS	most
benevolent	JJ	benevolent
of	IN	of
human	JJ	human
creations	NNS	creation
.	SENT	.
Nations	NNS	nation
are	VBP	be
communities	NNS	community
of	IN	of
millions	NNS	million
of	IN	of
strangers	NNS	stranger
who	WP	who
don	VBP	don
'	POS	'
t	NN	t
really	RB	really
know	VBP	know
each	DT	each
other	JJ	other
.	SENT	.
For	IN	for
example	NN	example
,	,	,
I	PP	I
don	VBP	don
'	''	'
t	NN	t
know	VBP	know
the	DT	the
eight	CD	eight
million	CD	million
people	NNS	people
who	WP	who
share	VBP	share
my	PP$	my
Israeli	JJ	Israeli
citizenship	NN	citizenship
.	SENT	.
But	CC	but
thanks	NNS	thanks
to	TO	to
nationalism	NN	nationalism
,	,	,
we	PP	we
can	MD	can
all	RB	all
care	VB	care
about	RB	about
one	CD	one
another	DT	another
and	CC	and
cooperate	VB	cooperate
effectively	RB	effectively
.	SENT	.
This	DT	this
is	VBZ	be
very	RB	very
good	JJ	good
.	SENT	.
Some	DT	some
people	NNS	people
,	,	,
like	IN	like
John	NP	John
Lennon	NP	Lennon
,	,	,
imagine	VBP	imagine
that	IN	that
without	IN	without
nationalism	NN	nationalism
,	,	,
the	DT	the
world	NN	world
will	MD	will
be	VB	be
a	DT	a
peaceful	JJ	peaceful
paradise	NN	paradise
.	SENT	.
But	CC	but
far	RB	far
more	RBR	more
likely	JJ	likely
,	,	,
without	IN	without
nationalism	NN	nationalism
,	,	,
we	PP	we
would	MD	would
have	VB	have
been	VBN	be
living	VBG	live
in	IN	in
tribal	JJ	tribal
chaos	NN	chaos
.	SENT	.
If	IN	if
you	PP	you
look	VBP	look
today	NN	today
at	IN	at
the	DT	the
most	RBS	most
prosperous	JJ	prosperous
and	CC	and
peaceful	JJ	peaceful
countries	NNS	country
in	IN	in
the	DT	the
world	NN	world
,	,	,
countries	NNS	country
like	IN	like
Sweden	NP	Sweden
and	CC	and
Switzerland	NP	Switzerland
and	CC	and
Japan	NP	Japan
,	,	,
you	PP	you
will	MD	will
see	VB	see
that	IN	that
they	PP	they
have	VBP	have
a	DT	a
very	RB	very
strong	JJ	strong
sense	NN	sense
of	IN	of
nationalism	NN	nationalism
.	SENT	.
In	IN	in
contrast	NN	contrast
,	,	,
countries	NNS	country
that	WDT	that
lack	VBP	lack
a	DT	a
strong	JJ	strong
sense	NN	sense
of	IN	of
nationalism	NN	nationalism
,	,	,
like	IN	like
Congo	NP	Congo
and	CC	and
Somalia	NP	Somalia
and	CC	and
Afghanistan	NP	Afghanistan
,	,	,
tend	VBP	tend
to	TO	to
be	VB	be
violent	JJ	violent
and	CC	and
poor	JJ	poor
.	SENT	.
So	RB	so
what	WP	what
is	VBZ	be
fascism	NN	fascism
,	,	,
and	CC	and
how	WRB	how
is	VBZ	be
it	PP	it
different	JJ	different
from	IN	from
nationalism	NN	nationalism
?	SENT	?
Well	RB	well
,	,	,
nationalism	NN	nationalism
tells	VBZ	tell
me	PP	me
that	IN	that
my	PP$	my
nation	NN	nation
is	VBZ	be
unique	JJ	unique
,	,	,
and	CC	and
that	IN	that
I	PP	I
have	VBP	have
special	JJ	special
obligations	NNS	obligation
towards	IN	towards
my	PP$	my
nation	NN	nation
.	SENT	.
Fascism	NN	fascism
,	,	,
in	IN	in
contrast	NN	contrast
,	,	,
tells	VBZ	tell
me	PP	me
that	IN	that
my	PP$	my
nation	NN	nation
is	VBZ	be
supreme	JJ	supreme
,	,	,
and	CC	and
that	IN	that
I	PP	I
have	VBP	have
exclusive	JJ	exclusive
obligations	NNS	obligation
towards	IN	towards
it	PP	it
.	SENT	.
I	PP	I
don	VBP	don
'	''	'
t	NN	t
need	VBP	need
to	TO	to
care	VB	care
about	IN	about
anybody	NN	anybody
or	CC	or
anything	NN	anything
other	JJ	other
than	IN	than
my	PP$	my
nation	NN	nation
.	SENT	.
Usually	RB	usually
,	,	,
of	IN	of
course	NN	course
,	,	,
people	NNS	people
have	VBP	have
many	JJ	many
identities	NNS	identity
and	CC	and
loyalties	NNS	loyalty
to	TO	to
different	JJ	different
groups	NNS	group
.	SENT	.
For	IN	for
example	NN	example
,	,	,
I	PP	I
can	MD	can
be	VB	be
a	DT	a
good	JJ	good
patriot	NN	patriot
,	,	,
loyal	JJ	loyal
to	TO	to
my	PP$	my
country	NN	country
,	,	,
and	CC	and
at	IN	at
the	DT	the
same	JJ	same
time	NN	time
,	,	,
be	VB	be
loyal	JJ	loyal
to	TO	to
my	PP$	my
family	NN	family
,	,	,
my	PP$	my
neighborhood	NN	neighborhood
,	,	,
my	PP$	my
profession	NN	profession
,	,	,
humankind	NN	humankind
as	IN	as
a	DT	a
whole	NN	whole
,	,	,
truth	NN	truth
and	CC	and
beauty	NN	beauty
.	SENT	.
Of	IN	of
course	NN	course
,	,	,
when	WRB	when
I	PP	I
have	VBP	have
different	JJ	different
identities	NNS	identity
and	CC	and
loyalties	NNS	loyalty
,	,	,
it	PP	it
sometimes	RB	sometimes
creates	VBZ	create
conflicts	NNS	conflict
and	CC	and
complications	NNS	complication
.	SENT	.
But	CC	but
,	,	,
well	UH	well
,	,	,
who	WP	who
ever	RB	ever
told	VBD	tell
you	PP	you
that	IN	that
life	NN	life
was	VBD	be
easy	JJ	easy
?	SENT	?
Life	NN	life
is	VBZ	be
complicated	VBN	complicate
.	SENT	.
Deal	NN	deal
with	IN	with
it	PP	it
.	SENT	.
Fascism	NN	fascism
is	VBZ	be
what	WP	what
happens	VBZ	happen
when	WRB	when
people	NNS	people
try	VBP	try
to	TO	to
ignore	VB	ignore
the	DT	the
complications	NNS	complication
and	CC	and
to	TO	to
make	VB	make
life	NN	life
too	RB	too
easy	JJ	easy
for	IN	for
themselves	PP	themselves
.	SENT	.
Fascism	NN	fascism
denies	VBZ	deny
all	DT	all
identities	NNS	identity
except	IN	except
the	DT	the
national	JJ	national
identity	NN	identity
and	CC	and
insists	VBZ	insist
that	IN	that
I	PP	I
have	VBP	have
obligations	NNS	obligation
only	RB	only
towards	IN	towards
my	PP$	my
nation	NN	nation
.	SENT	.
If	IN	if
my	PP$	my
nation	NN	nation
demands	NNS	demand
that	IN	that
I	PP	I
sacrifice	VB	sacrifice
my	PP$	my
family	NN	family
,	,	,
then	RB	then
I	PP	I
will	MD	will
sacrifice	VB	sacrifice
my	PP$	my
family	NN	family
.	SENT	.
If	IN	if
the	DT	the
nation	NN	nation
demands	VBZ	demand
that	IN	that
I	PP	I
kill	VBP	kill
millions	NNS	million
of	IN	of
people	NNS	people
,	,	,
then	RB	then
I	PP	I
will	MD	will
kill	VB	kill
millions	NNS	million
of	IN	of
people	NNS	people
.	SENT	.
And	CC	and
if	IN	if
my	PP$	my
nation	NN	nation
demands	NNS	demand
that	WDT	that
I	PP	I
betray	VBP	betray
truth	NN	truth
and	CC	and
beauty	NN	beauty
,	,	,
then	RB	then
I	PP	I
should	MD	should
betray	VB	betray
truth	NN	truth
and	CC	and
beauty	NN	beauty
.	SENT	.
For	IN	for
example	NN	example
,	,	,
how	WRB	how
does	VBZ	do
a	DT	a
fascist	NN	fascist
evaluate	VB	evaluate
art	NN	art
?	SENT	?
How	WRB	how
does	VBZ	do
a	DT	a
fascist	NN	fascist
decide	VB	decide
whether	IN	whether
a	DT	a
movie	NN	movie
is	VBZ	be
a	DT	a
good	JJ	good
movie	NN	movie
or	CC	or
a	DT	a
bad	JJ	bad
movie	NN	movie
?	SENT	?
Well	RB	well
,	,	,
it	PP	it
'	POS	'
s	NN	S
very	RB	very
,	,	,
very	RB	very
,	,	,
very	RB	very
simple	JJ	simple
.	SENT	.
There	EX	there
is	VBZ	be
really	RB	really
just	RB	just
one	CD	one
yardstick	NN	yardstick
:	:	:
if	IN	if
the	DT	the
movie	NN	movie
serves	VBZ	serve
the	DT	the
interests	NNS	interest
of	IN	of
the	DT	the
nation	NN	nation
,	,	,
it	PP	it
'	POS	'
s	NN	S
a	DT	a
good	JJ	good
movie	NN	movie
;	:	;
if	IN	if
the	DT	the
movie	NN	movie
doesn	NN	<unknown>
'	POS	'
t	NN	t
serve	VB	serve
the	DT	the
interests	NNS	interest
of	IN	of
the	DT	the
nation	NN	nation
,	,	,
it	PP	it
'	POS	'
s	NN	S
a	DT	a
bad	JJ	bad
movie	NN	movie
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
it	PP	it
.	SENT	.
Similarly	RB	similarly
,	,	,
how	WRB	how
does	VBZ	do
a	DT	a
fascist	NN	fascist
decide	VB	decide
what	WP	what
to	TO	to
teach	VB	teach
kids	NNS	kid
in	IN	in
school	NN	school
?	SENT	?
Again	RB	again
,	,	,
it	PP	it
'	POS	'
s	NN	S
very	RB	very
simple	JJ	simple
.	SENT	.
There	EX	there
is	VBZ	be
just	RB	just
one	CD	one
yardstick	NN	yardstick
:	:	:
you	PP	you
teach	VBP	teach
the	DT	the
kids	NNS	kid
whatever	WDT	whatever
serves	VBZ	serve
the	DT	the
interests	NNS	interest
of	IN	of
the	DT	the
nation	NN	nation
.	SENT	.
The	DT	the
truth	NN	truth
doesn	NN	<unknown>
'	POS	'
t	NN	t
matter	NN	matter
at	IN	at
all	DT	all
.	SENT	.
Now	RB	now
,	,	,
the	DT	the
horrors	NNS	horror
of	IN	of
the	DT	the
Second	NP	Second
World	NP	World
War	NP	War
and	CC	and
of	IN	of
the	DT	the
Holocaust	NN	holocaust
remind	VB	remind
us	PP	us
of	IN	of
the	DT	the
terrible	JJ	terrible
consequences	NNS	consequence
of	IN	of
this	DT	this
way	NN	way
of	IN	of
thinking	NN	thinking
.	SENT	.
But	CC	but
usually	RB	usually
,	,	,
when	WRB	when
we	PP	we
talk	VBP	talk
about	IN	about
the	DT	the
ills	NNS	ill
of	IN	of
fascism	NN	fascism
,	,	,
we	PP	we
do	VBP	do
so	RB	so
in	IN	in
an	DT	an
ineffective	JJ	ineffective
way	NN	way
,	,	,
because	IN	because
we	PP	we
tend	VBP	tend
to	TO	to
depict	VB	depict
fascism	NN	fascism
as	IN	as
a	DT	a
hideous	JJ	hideous
monster	NN	monster
,	,	,
without	IN	without
really	RB	really
explaining	VBG	explain
what	WP	what
was	VBD	be
so	RB	so
seductive	JJ	seductive
about	IN	about
it	PP	it
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
bit	NN	bit
like	IN	like
these	DT	these
Hollywood	NP	Hollywood
movies	NNS	movie
that	WDT	that
depict	VBP	depict
the	DT	the
bad	JJ	bad
guys	NNS	guy
—	:	-
Voldemort	NP	<unknown>
or	CC	or
Sauron	NP	<unknown>
or	CC	or
Darth	NP	Darth
Vader	NP	Vader
—	:	-
as	IN	as
ugly	JJ	ugly
and	CC	and
mean	JJ	mean
and	CC	and
cruel	JJ	cruel
.	SENT	.
They	PP	they
'	POS	'
re	NN	re
cruel	JJ	cruel
even	RB	even
to	TO	to
their	PP$	their
own	JJ	own
supporters	NNS	supporter
.	SENT	.
When	WRB	when
I	PP	I
see	VBP	see
these	DT	these
movies	NNS	movie
,	,	,
I	PP	I
never	RB	never
understand	VBP	understand
—	:	-
why	WRB	why
would	MD	would
anybody	NN	anybody
be	VB	be
tempted	VBN	tempt
to	TO	to
follow	VB	follow
a	DT	a
disgusting	JJ	disgusting
creep	VB	creep
like	IN	like
Voldemort	NP	<unknown>
?	SENT	?
The	DT	the
problem	NN	problem
with	IN	with
evil	NN	evil
is	VBZ	be
that	IN	that
in	IN	in
real	JJ	real
life	NN	life
,	,	,
evil	JJ	evil
doesn	NN	<unknown>
'	POS	'
t	NN	t
necessarily	RB	necessarily
look	VBP	look
ugly	JJ	ugly
.	SENT	.
It	PP	it
can	MD	can
look	VB	look
very	RB	very
beautiful	JJ	beautiful
.	SENT	.
This	DT	this
is	VBZ	be
something	NN	something
that	IN	that
Christianity	NN	Christianity
knew	VBD	know
very	RB	very
well	RB	well
,	,	,
which	WDT	which
is	VBZ	be
why	WRB	why
in	IN	in
Christian	JJ	Christian
art	NN	art
,	,	,
as	RB	as
[	SYM	[
opposed	VBN	oppose
to	RB	to
]	SYM	]
Hollywood	NP	Hollywood
,	,	,
Satan	NN	Satan
is	VBZ	be
usually	RB	usually
depicted	VBN	depict
as	IN	as
a	DT	a
gorgeous	JJ	gorgeous
hunk	NN	hunk
.	SENT	.
This	DT	this
is	VBZ	be
why	WRB	why
it	PP	it
'	POS	'
s	NN	S
so	RB	so
difficult	JJ	difficult
to	TO	to
resist	VB	resist
the	DT	the
temptations	NNS	temptation
of	IN	of
Satan	NN	Satan
,	,	,
and	CC	and
why	WRB	why
it	PP	it
is	VBZ	be
also	RB	also
difficult	JJ	difficult
to	TO	to
resist	VB	resist
the	DT	the
temptations	NNS	temptation
of	IN	of
fascism	NN	fascism
.	SENT	.
Fascism	NN	fascism
makes	VBZ	make
people	NNS	people
see	VB	see
themselves	PP	themselves
as	IN	as
belonging	VBG	belong
to	TO	to
the	DT	the
most	RBS	most
beautiful	JJ	beautiful
and	CC	and
most	RBS	most
important	JJ	important
thing	NN	thing
in	IN	in
the	DT	the
world	NN	world
—	:	-
the	DT	the
nation	NN	nation
.	SENT	.
And	CC	and
then	RB	then
people	NNS	people
think	VBP	think
,	,	,
"	``	"
Well	UH	well
,	,	,
they	PP	they
taught	VBD	teach
us	PP	us
that	IN	that
fascism	NN	fascism
is	VBZ	be
ugly	JJ	ugly
.	SENT	.
But	CC	but
when	WRB	when
I	PP	I
look	VBP	look
in	IN	in
the	DT	the
mirror	NN	mirror
,	,	,
I	PP	I
see	VBP	see
something	NN	something
very	RB	very
beautiful	JJ	beautiful
,	,	,
so	RB	so
I	PP	I
can	MD	can
'	''	'
t	NN	t
be	VB	be
a	DT	a
fascist	JJ	fascist
,	,	,
right	RB	right
?	SENT	?
"	''	"
Wrong	JJ	wrong
.	SENT	.
That	IN	that
'	POS	'
s	NNS	<unknown>
the	DT	the
problem	NN	problem
with	IN	with
fascism	NN	fascism
.	SENT	.
When	WRB	when
you	PP	you
look	VBP	look
in	IN	in
the	DT	the
fascist	JJ	fascist
mirror	NN	mirror
,	,	,
you	PP	you
see	VBP	see
yourself	PP	yourself
as	RB	as
far	RB	far
more	RBR	more
beautiful	JJ	beautiful
than	IN	than
you	PP	you
really	RB	really
are	VBP	be
.	SENT	.
In	IN	in
the	DT	the
1930s	NNS	1930s
,	,	,
when	WRB	when
Germans	NNS	German
looked	VBD	look
in	IN	in
the	DT	the
fascist	JJ	fascist
mirror	NN	mirror
,	,	,
they	PP	they
saw	VBD	see
Germany	NP	Germany
as	IN	as
the	DT	the
most	RBS	most
beautiful	JJ	beautiful
thing	NN	thing
in	IN	in
the	DT	the
world	NN	world
.	SENT	.
If	IN	if
today	NN	today
,	,	,
Russians	NPS	Russians
look	VBP	look
in	IN	in
the	DT	the
fascist	JJ	fascist
mirror	NN	mirror
,	,	,
they	PP	they
will	MD	will
see	VB	see
Russia	NP	Russia
as	IN	as
the	DT	the
most	RBS	most
beautiful	JJ	beautiful
thing	NN	thing
in	IN	in
the	DT	the
world	NN	world
.	SENT	.
And	CC	and
if	IN	if
Israelis	NPS	Israelis
look	VBP	look
in	IN	in
the	DT	the
fascist	JJ	fascist
mirror	NN	mirror
,	,	,
they	PP	they
will	MD	will
see	VB	see
Israel	NP	Israel
as	IN	as
the	DT	the
most	RBS	most
beautiful	JJ	beautiful
thing	NN	thing
in	IN	in
the	DT	the
world	NN	world
.	SENT	.
This	DT	this
does	VBZ	do
not	RB	not
mean	VB	mean
that	IN	that
we	PP	we
are	VBP	be
now	RB	now
facing	VBG	face
a	DT	a
rerun	NN	rerun
of	IN	of
the	DT	the
1930s	NNS	1930s
.	SENT	.
Fascism	NN	fascism
and	CC	and
dictatorships	NNS	dictatorship
might	MD	might
come	VB	come
back	RB	back
,	,	,
but	CC	but
they	PP	they
will	MD	will
come	VB	come
back	RB	back
in	IN	in
a	DT	a
new	JJ	new
form	NN	form
,	,	,
a	DT	a
form	NN	form
which	WDT	which
is	VBZ	be
much	RB	much
more	RBR	more
relevant	JJ	relevant
to	TO	to
the	DT	the
new	JJ	new
technological	JJ	technological
realities	NNS	reality
of	IN	of
the	DT	the
21st	JJ	21st
century	NN	century
.	SENT	.
In	IN	in
ancient	JJ	ancient
times	NNS	time
,	,	,
land	NN	land
was	VBD	be
the	DT	the
most	RBS	most
important	JJ	important
asset	NN	asset
in	IN	in
the	DT	the
world	NN	world
.	SENT	.
Politics	NNS	politics
,	,	,
therefore	RB	therefore
,	,	,
was	VBD	be
the	DT	the
struggle	NN	struggle
to	TO	to
control	VB	control
land	NN	land
.	SENT	.
And	CC	and
dictatorship	NN	dictatorship
meant	VBD	mean
that	IN	that
all	PDT	all
the	DT	the
land	NN	land
was	VBD	be
owned	VBN	own
by	IN	by
a	DT	a
single	JJ	single
ruler	NN	ruler
or	CC	or
by	IN	by
a	DT	a
small	JJ	small
oligarch	NN	oligarch
.	SENT	.
And	CC	and
in	IN	in
the	DT	the
modern	JJ	modern
age	NN	age
,	,	,
machines	NNS	machine
became	VBD	become
more	RBR	more
important	JJ	important
than	IN	than
land	NN	land
.	SENT	.
Politics	NNS	politics
became	VBD	become
the	DT	the
struggle	NN	struggle
to	TO	to
control	VB	control
the	DT	the
machines	NNS	machine
.	SENT	.
And	CC	and
dictatorship	NN	dictatorship
meant	VBD	mean
that	IN	that
too	RB	too
many	JJ	many
of	IN	of
the	DT	the
machines	NNS	machine
became	VBD	become
concentrated	VBN	concentrate
in	IN	in
the	DT	the
hands	NNS	hand
of	IN	of
the	DT	the
government	NN	government
or	CC	or
of	IN	of
a	DT	a
small	JJ	small
elite	NN	elite
.	SENT	.
Now	RB	now
data	NNS	datum
is	VBZ	be
replacing	VBG	replace
both	DT	both
land	NN	land
and	CC	and
machines	NNS	machine
as	IN	as
the	DT	the
most	RBS	most
important	JJ	important
asset	NN	asset
.	SENT	.
Politics	NP	Politics
becomes	VBZ	become
the	DT	the
struggle	NN	struggle
to	TO	to
control	VB	control
the	DT	the
flows	NNS	flow
of	IN	of
data	NNS	datum
.	SENT	.
And	CC	and
dictatorship	NN	dictatorship
now	RB	now
means	VBZ	mean
that	IN	that
too	RB	too
much	JJ	much
data	NNS	datum
is	VBZ	be
being	VBG	be
concentrated	VBN	concentrate
in	IN	in
the	DT	the
hands	NNS	hand
of	IN	of
the	DT	the
government	NN	government
or	CC	or
of	IN	of
a	DT	a
small	JJ	small
elite	NN	elite
.	SENT	.
The	DT	the
greatest	JJS	great
danger	NN	danger
that	WDT	that
now	RB	now
faces	VBZ	face
liberal	JJ	liberal
democracy	NN	democracy
is	VBZ	be
that	IN	that
the	DT	the
revolution	NN	revolution
in	IN	in
information	NN	information
technology	NN	technology
will	MD	will
make	VB	make
dictatorships	NNS	dictatorship
more	RBR	more
efficient	JJ	efficient
than	IN	than
democracies	NNS	democracy
.	SENT	.
In	IN	in
the	DT	the
20th	JJ	20th
century	NN	century
,	,	,
democracy	NN	democracy
and	CC	and
capitalism	NN	capitalism
defeated	VBD	defeat
fascism	NN	fascism
and	CC	and
communism	NN	communism
because	IN	because
democracy	NN	democracy
was	VBD	be
better	JJR	good
at	IN	at
processing	NN	processing
data	NNS	datum
and	CC	and
making	VBG	make
decisions	NNS	decision
.	SENT	.
Given	VBN	give
20th-century	JJ	20th-century
technology	NN	technology
,	,	,
it	PP	it
was	VBD	be
simply	RB	simply
inefficient	JJ	inefficient
to	TO	to
try	VB	try
and	CC	and
concentrate	VB	concentrate
too	RB	too
much	JJ	much
data	NNS	datum
and	CC	and
too	RB	too
much	JJ	much
power	NN	power
in	IN	in
one	CD	one
place	NN	place
.	SENT	.
But	CC	but
it	PP	it
is	VBZ	be
not	RB	not
a	DT	a
law	NN	law
of	IN	of
nature	NN	nature
that	IN	that
centralized	JJ	centralized
data	NNS	datum
processing	NN	processing
is	VBZ	be
always	RB	always
less	RBR	less
efficient	JJ	efficient
than	IN	than
distributed	VBN	distribute
data	NNS	datum
processing	NN	processing
.	SENT	.
With	IN	with
the	DT	the
rise	NN	rise
of	IN	of
artificial	JJ	artificial
intelligence	NN	intelligence
and	CC	and
machine	NN	machine
learning	NN	learning
,	,	,
it	PP	it
might	MD	might
become	VB	become
feasible	JJ	feasible
to	TO	to
process	VB	process
enormous	JJ	enormous
amounts	NNS	amount
of	IN	of
information	NN	information
very	RB	very
efficiently	RB	efficiently
in	IN	in
one	CD	one
place	NN	place
,	,	,
to	TO	to
take	VB	take
all	PDT	all
the	DT	the
decisions	NNS	decision
in	IN	in
one	CD	one
place	NN	place
,	,	,
and	CC	and
then	RB	then
centralized	JJ	centralized
data	NNS	datum
processing	NN	processing
will	MD	will
be	VB	be
more	RBR	more
efficient	JJ	efficient
than	IN	than
distributed	VBN	distribute
data	NNS	datum
processing	NN	processing
.	SENT	.
And	CC	and
then	RB	then
the	DT	the
main	JJ	main
handicap	NN	handicap
of	IN	of
authoritarian	JJ	authoritarian
regimes	NNS	regime
in	IN	in
the	DT	the
20th	JJ	20th
century	NN	century
—	:	-
their	PP$	their
attempt	NN	attempt
to	TO	to
concentrate	VB	concentrate
all	PDT	all
the	DT	the
information	NN	information
in	IN	in
one	CD	one
place	NN	place
—	:	-
it	PP	it
will	MD	will
become	VB	become
their	PP$	their
greatest	JJS	great
advantage	NN	advantage
.	SENT	.
Another	DT	another
technological	JJ	technological
danger	NN	danger
that	WDT	that
threatens	VBZ	threaten
the	DT	the
future	NN	future
of	IN	of
democracy	NN	democracy
is	VBZ	be
the	DT	the
merger	NN	merger
of	IN	of
information	NN	information
technology	NN	technology
with	IN	with
biotechnology	NN	biotechnology
,	,	,
which	WDT	which
might	MD	might
result	VB	result
in	IN	in
the	DT	the
creation	NN	creation
of	IN	of
algorithms	NNS	algorithm
that	WDT	that
know	VBP	know
me	PP	me
better	JJR	good
than	IN	than
I	PP	I
know	VBP	know
myself	PP	myself
.	SENT	.
And	CC	and
once	RB	once
you	PP	you
have	VBP	have
such	JJ	such
algorithms	NNS	algorithm
,	,	,
an	DT	an
external	JJ	external
system	NN	system
,	,	,
like	IN	like
the	DT	the
government	NN	government
,	,	,
cannot	MD	can
just	RB	just
predict	VB	predict
my	PP$	my
decisions	NNS	decision
,	,	,
it	PP	it
can	MD	can
also	RB	also
manipulate	VB	manipulate
my	PP$	my
feelings	NNS	feeling
,	,	,
my	PP$	my
emotions	NNS	emotion
.	SENT	.
A	DT	a
dictator	NN	dictator
may	MD	may
not	RB	not
be	VB	be
able	JJ	able
to	TO	to
provide	VB	provide
me	PP	me
with	IN	with
good	JJ	good
health	NN	health
care	NN	care
,	,	,
but	CC	but
he	PP	he
will	MD	will
be	VB	be
able	JJ	able
to	TO	to
make	VB	make
me	PP	me
love	VB	love
him	PP	him
and	CC	and
to	TO	to
make	VB	make
me	PP	me
hate	VB	hate
the	DT	the
opposition	NN	opposition
.	SENT	.
Democracy	NN	democracy
will	MD	will
find	VB	find
it	PP	it
difficult	JJ	difficult
to	TO	to
survive	VB	survive
such	PDT	such
a	DT	a
development	NN	development
because	IN	because
,	,	,
in	IN	in
the	DT	the
end	NN	end
,	,	,
democracy	NN	democracy
is	VBZ	be
not	RB	not
based	VBN	base
on	IN	on
human	JJ	human
rationality	NN	rationality
;	:	;
it	PP	it
'	POS	'
s	NNS	<unknown>
based	VBN	base
on	IN	on
human	JJ	human
feelings	NNS	feeling
.	SENT	.
During	IN	during
elections	NNS	election
and	CC	and
referendums	NNS	referendum
,	,	,
you	PP	you
'	POS	'
re	NN	re
not	RB	not
being	VBG	be
asked	VBN	ask
,	,	,
"	''	"
What	WP	what
do	VBP	do
you	PP	you
think	VBP	think
?	SENT	?
"	``	"
You	PP	you
'	POS	'
re	NN	re
actually	RB	actually
being	VBG	be
asked	VBN	ask
,	,	,
"	``	"
How	WRB	how
do	VBP	do
you	PP	you
feel	VBP	feel
?	SENT	?
"	''	"
And	CC	and
if	IN	if
somebody	NN	somebody
can	MD	can
manipulate	VB	manipulate
your	PP$	your
emotions	NNS	emotion
effectively	RB	effectively
,	,	,
democracy	NN	democracy
will	MD	will
become	VB	become
an	DT	an
emotional	JJ	emotional
puppet	NN	puppet
show	NN	show
.	SENT	.
So	RB	so
what	WP	what
can	MD	can
we	PP	we
do	VB	do
to	TO	to
prevent	VB	prevent
the	DT	the
return	NN	return
of	IN	of
fascism	NN	fascism
and	CC	and
the	DT	the
rise	NN	rise
of	IN	of
new	JJ	new
dictatorships	NNS	dictatorship
?	SENT	?
The	DT	the
number	NN	number
one	PP	one
question	VBP	question
that	IN	that
we	PP	we
face	VBP	face
is	VBZ	be
:	:	:
Who	WP	who
controls	VBZ	control
the	DT	the
data	NNS	datum
?	SENT	?
If	IN	if
you	PP	you
are	VBP	be
an	DT	an
engineer	NN	engineer
,	,	,
then	RB	then
find	VBP	find
ways	NNS	way
to	TO	to
prevent	VB	prevent
too	RB	too
much	JJ	much
data	NNS	datum
from	IN	from
being	VBG	be
concentrated	VBN	concentrate
in	IN	in
too	RB	too
few	JJ	few
hands	NNS	hand
.	SENT	.
And	CC	and
find	VB	find
ways	NNS	way
to	TO	to
make	VB	make
sure	RB	sure
the	DT	the
distributed	VBN	distribute
data	NN	data
processing	NN	processing
is	VBZ	be
at	IN	at
least	JJS	least
as	RB	as
efficient	JJ	efficient
as	IN	as
centralized	JJ	centralized
