Hi	UH	hi
just	RB	just
about	IN	about
precognition	NN	precognition
,	,	,
as	IN	as
it	PP	it
turns	VBZ	turn
out	RP	out
,	,	,
just	RB	just
last	JJ	last
year	NN	year
a	DT	a
researcher	NN	researcher
called	VBD	call
Daryl	NP	Daryl
Bem	NP	Bem
conducted	VBD	conduct
a	DT	a
piece	NN	piece
of	IN	of
research	NN	research
where	WRB	where
he	PP	he
found	VBD	find
evidence	NN	evidence
of	IN	of
precognitive	JJ	precognitive
powers	NNS	power
in	IN	in
undergraduate	JJ	undergraduate
students	NNS	student
,	,	,
and	CC	and
this	DT	this
was	VBD	be
published	VBN	publish
in	IN	in
a	DT	a
peer-reviewed	JJ	peer-reviewed
academic	JJ	academic
journal	NN	journal
and	CC	and
most	JJS	most
of	IN	of
the	DT	the
people	NNS	people
who	WP	who
read	VBP	read
this	DT	this
just	RB	just
said	VBD	say
,	,	,
"	``	"
Okay	NP	Okay
,	,	,
well	RB	well
,	,	,
fair	JJ	fair
enough	NN	enough
,	,	,
but	CC	but
I	PP	I
think	VBP	think
that	DT	that
'	''	'
s	VBG	<unknown>
a	DT	a
fluke	NN	fluke
,	,	,
that	WDT	that
'	POS	'
s	NNS	<unknown>
a	DT	a
freak	NN	freak
,	,	,
because	IN	because
I	PP	I
know	VBP	know
that	IN	that
if	IN	if
I	PP	I
did	VBD	do
a	DT	a
study	NN	study
where	WRB	where
I	PP	I
found	VBD	find
no	DT	no
evidence	NN	evidence
that	IN	that
undergraduate	JJ	undergraduate
students	NNS	student
had	VBD	have
precognitive	JJ	precognitive
powers	NNS	power
,	,	,
it	PP	it
probably	RB	probably
wouldn	NN	<unknown>
'	POS	'
t	NN	t
get	VB	get
published	VBN	publish
in	IN	in
a	DT	a
journal	NN	journal
.	SENT	.
And	CC	and
in	IN	in
fact	NN	fact
,	,	,
we	PP	we
know	VBP	know
that	IN	that
that	DT	that
'	''	'
s	NNS	<unknown>
true	JJ	true
,	,	,
because	IN	because
several	JJ	several
different	JJ	different
groups	NNS	group
of	IN	of
research	NN	research
scientists	NNS	scientist
tried	VBD	try
to	TO	to
replicate	VB	replicate
the	DT	the
findings	NNS	finding
of	IN	of
this	DT	this
precognition	NN	precognition
study	NN	study
,	,	,
and	CC	and
when	WRB	when
they	PP	they
submitted	VBD	submit
it	PP	it
to	TO	to
the	DT	the
exact	JJ	exact
same	JJ	same
journal	NN	journal
,	,	,
the	DT	the
journal	NN	journal
said	VBD	say
,	,	,
"	``	"
No	UH	no
,	,	,
we	PP	we
'	POS	'
re	NN	re
not	RB	not
interested	JJ	interested
in	IN	in
publishing	NN	publishing
replication	NN	replication
.	SENT	.
We	PP	we
'	POS	'
re	NN	re
not	RB	not
interested	JJ	interested
in	IN	in
your	PP$	your
negative	JJ	negative
data	NNS	datum
.	SENT	.
"	''	"
So	RB	so
this	DT	this
is	VBZ	be
already	RB	already
evidence	NN	evidence
of	IN	of
how	WRB	how
,	,	,
in	IN	in
the	DT	the
academic	JJ	academic
literature	NN	literature
,	,	,
we	PP	we
will	MD	will
see	VB	see
a	DT	a
biased	VBN	bias
sample	NN	sample
of	IN	of
the	DT	the
true	JJ	true
picture	NN	picture
of	IN	of
all	DT	all
of	IN	of
the	DT	the
scientific	JJ	scientific
studies	NNS	study
that	WDT	that
have	VBP	have
been	VBN	be
conducted	VBN	conduct
.	SENT	.
But	CC	but
it	PP	it
doesn	NP	<unknown>
'	POS	'
t	NN	t
just	RB	just
happen	VB	happen
in	IN	in
the	DT	the
dry	JJ	dry
academic	JJ	academic
field	NN	field
of	IN	of
psychology	NN	psychology
.	SENT	.
It	PP	it
also	RB	also
happens	VBZ	happen
in	IN	in
,	,	,
for	IN	for
example	NN	example
,	,	,
cancer	NN	cancer
research	NN	research
.	SENT	.
So	RB	so
in	IN	in
March	NP	March
,	,	,
2012	CD	@card@
,	,	,
just	RB	just
one	CD	one
month	NN	month
ago	RB	ago
,	,	,
some	DT	some
researchers	NNS	researcher
reported	VBD	report
in	IN	in
the	DT	the
journal	NN	journal
Nature	NN	nature
how	WRB	how
they	PP	they
had	VBD	have
tried	VBN	try
to	TO	to
replicate	VB	replicate
53	CD	@card@
different	JJ	different
basic	JJ	basic
science	NN	science
studies	NNS	study
looking	VBG	look
at	IN	at
potential	JJ	potential
treatment	NN	treatment
targets	NNS	target
in	IN	in
cancer	NN	cancer
,	,	,
and	CC	and
out	RB	out
of	IN	of
those	DT	those
53	CD	@card@
studies	NNS	study
,	,	,
they	PP	they
were	VBD	be
only	RB	only
able	JJ	able
to	TO	to
successfully	RB	successfully
replicate	VB	replicate
six	CD	six
.	SENT	.
Forty-seven	NP	Forty-seven
out	RB	out
of	IN	of
those	DT	those
53	CD	@card@
were	VBD	be
unreplicable	JJ	<unknown>
.	SENT	.
And	CC	and
they	PP	they
say	VBP	say
in	IN	in
their	PP$	their
discussion	NN	discussion
that	IN	that
this	DT	this
is	VBZ	be
very	RB	very
likely	RB	likely
because	IN	because
freaks	VBZ	freak
get	VB	get
published	VBN	publish
.	SENT	.
People	NNS	people
will	MD	will
do	VB	do
lots	NNS	lot
and	CC	and
lots	NNS	lot
and	CC	and
lots	NNS	lot
of	IN	of
different	JJ	different
studies	NNS	study
,	,	,
and	CC	and
the	DT	the
occasions	NNS	occasion
when	WRB	when
it	PP	it
works	VBZ	work
they	PP	they
will	MD	will
publish	VB	publish
,	,	,
and	CC	and
the	DT	the
ones	NNS	one
where	WRB	where
it	PP	it
doesn	NP	<unknown>
'	POS	'
t	NN	t
work	NN	work
they	PP	they
won	VBD	win
'	''	'
t	NN	t
.	SENT	.
And	CC	and
their	PP$	their
first	JJ	first
recommendation	NN	recommendation
of	IN	of
how	WRB	how
to	TO	to
fix	VB	fix
this	DT	this
problem	NN	problem
,	,	,
because	IN	because
it	PP	it
is	VBZ	be
a	DT	a
problem	NN	problem
,	,	,
because	IN	because
it	PP	it
sends	VBZ	send
us	PP	us
all	DT	all
down	RB	down
blind	JJ	blind
alleys	NNS	alley
,	,	,
their	PP$	their
first	JJ	first
recommendation	NN	recommendation
of	IN	of
how	WRB	how
to	TO	to
fix	VB	fix
this	DT	this
problem	NN	problem
is	VBZ	be
to	TO	to
make	VB	make
it	PP	it
easier	JJR	easy
to	TO	to
publish	VB	publish
negative	JJ	negative
results	NNS	result
in	IN	in
science	NN	science
,	,	,
and	CC	and
to	TO	to
change	VB	change
the	DT	the
incentives	NNS	incentive
so	RB	so
that	IN	that
scientists	NNS	scientist
are	VBP	be
encouraged	VBN	encourage
to	TO	to
post	VB	post
more	JJR	more
of	IN	of
their	PP$	their
negative	JJ	negative
results	NNS	result
in	IN	in
public	NN	public
.	SENT	.
But	CC	but
it	PP	it
doesn	NP	<unknown>
'	POS	'
t	NN	t
just	RB	just
happen	VB	happen
in	IN	in
the	DT	the
very	RB	very
dry	JJ	dry
world	NN	world
of	IN	of
preclinical	JJ	preclinical
basic	JJ	basic
science	NN	science
cancer	NN	cancer
research	NN	research
.	SENT	.
It	PP	it
also	RB	also
happens	VBZ	happen
in	IN	in
the	DT	the
very	RB	very
real	JJ	real
,	,	,
flesh	NN	flesh
and	CC	and
blood	NN	blood
of	IN	of
academic	JJ	academic
medicine	NN	medicine
.	SENT	.
So	RB	so
in	IN	in
1980	CD	@card@
,	,	,
some	DT	some
researchers	NNS	researcher
did	VBD	do
a	DT	a
study	NN	study
on	IN	on
a	DT	a
drug	NN	drug
called	VBD	call
lorcainide	NN	<unknown>
,	,	,
and	CC	and
this	DT	this
was	VBD	be
an	DT	an
anti-arrhythmic	JJ	anti-arrhythmic
drug	NN	drug
,	,	,
a	DT	a
drug	NN	drug
that	WDT	that
suppresses	VBZ	suppress
abnormal	JJ	abnormal
heart	NN	heart
rhythms	NNS	rhythm
,	,	,
and	CC	and
the	DT	the
idea	NN	idea
was	VBD	be
,	,	,
after	IN	after
people	NNS	people
have	VBP	have
had	VBN	have
a	DT	a
heart	NN	heart
attack	NN	attack
,	,	,
they	PP	they
'	POS	'
re	NN	re
quite	RB	quite
likely	JJ	likely
to	TO	to
have	VB	have
abnormal	JJ	abnormal
heart	NN	heart
rhythms	NNS	rhythm
,	,	,
so	RB	so
if	IN	if
we	PP	we
give	VBP	give
them	PP	them
a	DT	a
drug	NN	drug
that	WDT	that
suppresses	VBZ	suppress
abnormal	JJ	abnormal
heart	NN	heart
rhythms	NNS	rhythm
,	,	,
this	DT	this
will	MD	will
increase	VB	increase
the	DT	the
chances	NNS	chance
of	IN	of
them	PP	them
surviving	VBG	survive
.	SENT	.
Early	RB	early
on	IN	on
its	PP$	its
development	NN	development
,	,	,
they	PP	they
did	VBD	do
a	DT	a
very	RB	very
small	JJ	small
trial	NN	trial
,	,	,
just	RB	just
under	IN	under
a	DT	a
hundred	CD	hundred
patients	NNS	patient
.	SENT	.
Fifty	CD	fifty
patients	NNS	patient
got	VBD	get
lorcainide	NN	<unknown>
,	,	,
and	CC	and
of	IN	of
those	DT	those
patients	NNS	patient
,	,	,
10	CD	@card@
died	VBD	die
.	SENT	.
Another	DT	another
50	CD	@card@
patients	NNS	patient
got	VBD	get
a	DT	a
dummy	JJ	dummy
placebo	NN	placebo
sugar	NN	sugar
pill	NN	pill
with	IN	with
no	DT	no
active	JJ	active
ingredient	NN	ingredient
,	,	,
and	CC	and
only	RB	only
one	CD	one
of	IN	of
them	PP	them
died	VBD	die
.	SENT	.
So	RB	so
they	PP	they
rightly	RB	rightly
regarded	VBD	regard
this	DT	this
drug	NN	drug
as	IN	as
a	DT	a
failure	NN	failure
,	,	,
and	CC	and
its	PP$	its
commercial	JJ	commercial
development	NN	development
was	VBD	be
stopped	VBN	stop
,	,	,
and	CC	and
because	IN	because
its	PP$	its
commercial	JJ	commercial
development	NN	development
was	VBD	be
stopped	VBN	stop
,	,	,
this	DT	this
trial	NN	trial
was	VBD	be
never	RB	never
published	VBN	publish
.	SENT	.
Unfortunately	RB	unfortunately
,	,	,
over	IN	over
the	DT	the
course	NN	course
of	IN	of
the	DT	the
next	JJ	next
five	CD	five
,	,	,
10	CD	@card@
years	NNS	year
,	,	,
other	JJ	other
companies	NNS	company
had	VBD	have
the	DT	the
same	JJ	same
idea	NN	idea
about	IN	about
drugs	NNS	drug
that	WDT	that
would	MD	would
prevent	VB	prevent
arrhythmias	NNS	arrhythmia
in	IN	in
people	NNS	people
who	WP	who
have	VBP	have
had	VBN	have
heart	NN	heart
attacks	NNS	attack
.	SENT	.
These	DT	these
drugs	NNS	drug
were	VBD	be
brought	VBN	bring
to	TO	to
market	NN	market
.	SENT	.
They	PP	they
were	VBD	be
prescribed	VBN	prescribe
very	RB	very
widely	RB	widely
because	IN	because
heart	NN	heart
attacks	NNS	attack
are	VBP	be
a	DT	a
very	RB	very
common	JJ	common
thing	NN	thing
,	,	,
and	CC	and
it	PP	it
took	VBD	take
so	RB	so
long	RB	long
for	IN	for
us	PP	us
to	TO	to
find	VB	find
out	RP	out
that	IN	that
these	DT	these
drugs	NNS	drug
also	RB	also
caused	VBD	cause
an	DT	an
increased	VBN	increase
rate	NN	rate
of	IN	of
death	NN	death
that	IN	that
before	IN	before
we	PP	we
detected	VBD	detect
that	IN	that
safety	NN	safety
signal	NN	signal
,	,	,
over	IN	over
100	CD	@card@
,	,	,
000	CD	@card@
people	NNS	people
died	VBD	die
unnecessarily	RB	unnecessarily
in	IN	in
America	NP	America
from	IN	from
the	DT	the
prescription	NN	prescription
of	IN	of
anti-arrhythmic	JJ	anti-arrhythmic
drugs	NNS	drug
.	SENT	.
Now	RB	now
actually	RB	actually
,	,	,
in	IN	in
1993	CD	@card@
,	,	,
the	DT	the
researchers	NNS	researcher
who	WP	who
did	VBD	do
that	IN	that
1980	CD	@card@
study	NN	study
,	,	,
that	DT	that
early	JJ	early
study	NN	study
,	,	,
published	VBD	publish
a	DT	a
mea	NN	mea
culpa	NN	culpa
,	,	,
an	DT	an
apology	NN	apology
to	TO	to
the	DT	the
scientific	JJ	scientific
community	NN	community
,	,	,
in	IN	in
which	WDT	which
they	PP	they
said	VBD	say
,	,	,
"	``	"
When	WRB	when
we	PP	we
carried	VBD	carry
out	RP	out
our	PP$	our
study	NN	study
in	IN	in
1980	CD	@card@
,	,	,
we	PP	we
thought	VBD	think
that	IN	that
the	DT	the
increased	VBN	increase
death	NN	death
rate	NN	rate
that	WDT	that
occurred	VBD	occur
in	IN	in
the	DT	the
lorcainide	NN	<unknown>
group	NN	group
was	VBD	be
an	DT	an
effect	NN	effect
of	IN	of
chance	NN	chance
.	SENT	.
"	''	"
The	DT	the
development	NN	development
of	IN	of
lorcainide	NN	<unknown>
was	VBD	be
abandoned	VBN	abandon
for	IN	for
commercial	JJ	commercial
reasons	NNS	reason
,	,	,
and	CC	and
this	DT	this
study	NN	study
was	VBD	be
never	RB	never
published	VBN	publish
;	:	;
it	PP	it
'	POS	'
s	NN	S
now	RB	now
a	DT	a
good	JJ	good
example	NN	example
of	IN	of
publication	NN	publication
bias	NN	bias
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
the	DT	the
technical	JJ	technical
term	NN	term
for	IN	for
the	DT	the
phenomenon	NN	phenomenon
where	WRB	where
unflattering	JJ	unflattering
data	NNS	datum
gets	VBZ	get
lost	VBN	lose
,	,	,
gets	VBZ	get
unpublished	JJ	unpublished
,	,	,
is	VBZ	be
left	RB	left
missing	VBG	miss
in	IN	in
action	NN	action
,	,	,
and	CC	and
they	PP	they
say	VBP	say
the	DT	the
results	NNS	result
described	VBD	describe
here	RB	here
"	''	"
might	MD	might
have	VB	have
provided	VBN	provide
an	DT	an
early	JJ	early
warning	NN	warning
of	IN	of
trouble	NN	trouble
ahead	RB	ahead
.	SENT	.
"	''	"
Now	RB	now
these	DT	these
are	VBP	be
stories	NNS	story
from	IN	from
basic	JJ	basic
science	NN	science
.	SENT	.
These	DT	these
are	VBP	be
stories	NNS	story
from	IN	from
20	CD	@card@
,	,	,
30	CD	@card@
years	NNS	year
ago	RB	ago
.	SENT	.
The	DT	the
academic	JJ	academic
publishing	NN	publishing
environment	NN	environment
is	VBZ	be
very	RB	very
different	JJ	different
now	RB	now
.	SENT	.
There	EX	there
are	VBP	be
academic	JJ	academic
journals	NNS	journal
like	IN	like
"	``	"
Trials	NNS	trial
,	,	,
"	''	"
the	DT	the
open	JJ	open
access	NN	access
journal	NN	journal
,	,	,
which	WDT	which
will	MD	will
publish	VB	publish
any	DT	any
trial	NN	trial
conducted	VBN	conduct
in	IN	in
humans	NNS	human
regardless	RB	regardless
of	IN	of
whether	IN	whether
it	PP	it
has	VBZ	have
a	DT	a
positive	JJ	positive
or	CC	or
a	DT	a
negative	JJ	negative
result	NN	result
.	SENT	.
But	CC	but
this	DT	this
problem	NN	problem
of	IN	of
negative	JJ	negative
results	NNS	result
that	WDT	that
go	VBP	go
missing	VBG	miss
in	IN	in
action	NN	action
is	VBZ	be
still	RB	still
very	RB	very
prevalent	JJ	prevalent
.	SENT	.
In	IN	in
fact	NN	fact
it	PP	it
'	POS	'
s	NN	S
so	RB	so
prevalent	JJ	prevalent
that	IN	that
it	PP	it
cuts	VBZ	cut
to	TO	to
the	DT	the
core	NN	core
of	IN	of
evidence-based	JJ	<unknown>
medicine	NN	medicine
.	SENT	.
So	RB	so
this	DT	this
is	VBZ	be
a	DT	a
drug	NN	drug
called	VBD	call
reboxetine	NN	<unknown>
,	,	,
and	CC	and
this	DT	this
is	VBZ	be
a	DT	a
drug	NN	drug
that	IN	that
I	PP	I
myself	PP	myself
have	VBP	have
prescribed	VBN	prescribe
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
an	DT	an
antidepressant	NN	antidepressant
.	SENT	.
And	CC	and
I	PP	I
'	POS	'
m	NN	m
a	DT	a
very	RB	very
nerdy	JJ	nerdy
doctor	NN	doctor
,	,	,
so	RB	so
I	PP	I
read	VBP	read
all	DT	all
of	IN	of
the	DT	the
studies	NNS	study
that	IN	that
I	PP	I
could	MD	could
on	IN	on
this	DT	this
drug	NN	drug
.	SENT	.
I	PP	I
read	VBD	read
the	DT	the
one	CD	one
study	NN	study
that	WDT	that
was	VBD	be
published	VBN	publish
that	WDT	that
showed	VBD	show
that	DT	that
reboxetine	NN	<unknown>
was	VBD	be
better	JJR	good
than	IN	than
placebo	NN	placebo
,	,	,
and	CC	and
I	PP	I
read	VBP	read
the	DT	the
other	JJ	other
three	CD	three
studies	NNS	study
that	WDT	that
were	VBD	be
published	VBN	publish
that	WDT	that
showed	VBD	show
that	DT	that
reboxetine	NN	<unknown>
was	VBD	be
just	RB	just
as	RB	as
good	JJ	good
as	IN	as
any	DT	any
other	JJ	other
antidepressant	NN	antidepressant
,	,	,
and	CC	and
because	IN	because
this	DT	this
patient	JJ	patient
hadn	NN	<unknown>
'	POS	'
t	NN	t
done	VBN	do
well	RB	well
on	IN	on
those	DT	those
other	JJ	other
antidepressants	NNS	antidepressant
,	,	,
I	PP	I
thought	VBD	think
,	,	,
well	RB	well
,	,	,
reboxetine	NN	<unknown>
is	VBZ	be
just	RB	just
as	RB	as
good	JJ	good
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
one	CD	one
to	TO	to
try	VB	try
.	SENT	.
But	CC	but
it	PP	it
turned	VBD	turn
out	RP	out
that	IN	that
I	PP	I
was	VBD	be
misled	VBN	mislead
.	SENT	.
In	IN	in
fact	NN	fact
,	,	,
seven	CD	seven
trials	NNS	trial
were	VBD	be
conducted	VBN	conduct
comparing	VBG	compare
reboxetine	NN	<unknown>
against	IN	against
a	DT	a
dummy	JJ	dummy
placebo	NN	placebo
sugar	NN	sugar
pill	NN	pill
.	SENT	.
One	CD	one
of	IN	of
them	PP	them
was	VBD	be
positive	JJ	positive
and	CC	and
that	WDT	that
was	VBD	be
published	VBN	publish
,	,	,
but	CC	but
six	CD	six
of	IN	of
them	PP	them
were	VBD	be
negative	JJ	negative
and	CC	and
they	PP	they
were	VBD	be
left	VBN	leave
unpublished	JJ	unpublished
.	SENT	.
Three	CD	three
trials	NNS	trial
were	VBD	be
published	VBN	publish
comparing	VBG	compare
reboxetine	NN	<unknown>
against	IN	against
other	JJ	other
antidepressants	NNS	antidepressant
in	IN	in
which	WDT	which
reboxetine	NN	<unknown>
was	VBD	be
just	RB	just
as	RB	as
good	JJ	good
,	,	,
and	CC	and
they	PP	they
were	VBD	be
published	VBN	publish
,	,	,
but	CC	but
three	CD	three
times	NNS	time
as	IN	as
many	JJ	many
patients	NNS	patient
'	POS	'
worth	NN	worth
of	IN	of
data	NNS	datum
was	VBD	be
collected	VBN	collect
which	WDT	which
showed	VBD	show
that	DT	that
reboxetine	NN	<unknown>
was	VBD	be
worse	JJR	bad
than	IN	than
those	DT	those
other	JJ	other
treatments	NNS	treatment
,	,	,
and	CC	and
those	DT	those
trials	NNS	trial
were	VBD	be
not	RB	not
published	VBN	publish
.	SENT	.
I	PP	I
felt	VBD	feel
misled	VBN	mislead
.	SENT	.
Now	RB	now
you	PP	you
might	MD	might
say	VB	say
,	,	,
well	RB	well
,	,	,
that	IN	that
'	POS	'
s	NN	S
an	DT	an
extremely	RB	extremely
unusual	JJ	unusual
example	NN	example
,	,	,
and	CC	and
I	PP	I
wouldn	NP	<unknown>
'	POS	'
t	NN	t
want	VBP	want
to	TO	to
be	VB	be
guilty	JJ	guilty
of	IN	of
the	DT	the
same	JJ	same
kind	NN	kind
of	IN	of
cherry-picking	VBG	cherry-pick
and	CC	and
selective	JJ	selective
referencing	VBG	reference
that	IN	that
I	NP	I
'	POS	'
m	NN	m
accusing	VBG	accuse
other	JJ	other
people	NNS	people
of	IN	of
.	SENT	.
But	CC	but
it	PP	it
turns	VBZ	turn
out	RP	out
that	IN	that
this	DT	this
phenomenon	NN	phenomenon
of	IN	of
publication	NN	publication
bias	NN	bias
has	VBZ	have
actually	RB	actually
been	VBN	be
very	RB	very
,	,	,
very	RB	very
well	RB	well
studied	VBN	study
.	SENT	.
So	RB	so
here	RB	here
is	VBZ	be
one	CD	one
example	NN	example
of	IN	of
how	WRB	how
you	PP	you
approach	VBP	approach
it	PP	it
.	SENT	.
The	DT	the
classic	JJ	classic
model	NN	model
is	VBZ	be
,	,	,
you	PP	you
get	VBP	get
a	DT	a
bunch	NN	bunch
of	IN	of
studies	NNS	study
where	WRB	where
you	PP	you
know	VBP	know
that	IN	that
they	PP	they
'	POS	'
ve	RB	<unknown>
been	VBN	be
conducted	VBN	conduct
and	CC	and
completed	VBN	complete
,	,	,
and	CC	and
then	RB	then
you	PP	you
go	VBP	go
and	CC	and
see	VBP	see
if	IN	if
they	PP	they
'	POS	'
ve	RB	<unknown>
been	VBN	be
published	VBN	publish
anywhere	RB	anywhere
in	IN	in
the	DT	the
academic	JJ	academic
literature	NN	literature
.	SENT	.
So	RB	so
this	DT	this
took	VBD	take
all	RB	all
of	IN	of
the	DT	the
trials	NNS	trial
that	WDT	that
had	VBD	have
ever	RB	ever
been	VBN	be
conducted	VBN	conduct
on	IN	on
antidepressants	NNS	antidepressant
that	WDT	that
were	VBD	be
approved	VBN	approve
over	IN	over
a	DT	a
15-year	JJ	15-year
period	NN	period
by	IN	by
the	DT	the
FDA	NP	FDA
.	SENT	.
They	PP	they
took	VBD	take
all	RB	all
of	IN	of
the	DT	the
trials	NNS	trial
which	WDT	which
were	VBD	be
submitted	VBN	submit
to	TO	to
the	DT	the
FDA	NP	FDA
as	IN	as
part	NN	part
of	IN	of
the	DT	the
approval	NN	approval
package	NN	package
.	SENT	.
So	IN	so
that	DT	that
'	''	'
s	NNS	<unknown>
not	RB	not
all	RB	all
of	IN	of
the	DT	the
trials	NNS	trial
that	WDT	that
were	VBD	be
ever	RB	ever
conducted	VBN	conduct
on	IN	on
these	DT	these
drugs	NNS	drug
,	,	,
because	IN	because
we	PP	we
can	MD	can
never	RB	never
know	VB	know
if	IN	if
we	PP	we
have	VBP	have
those	DT	those
,	,	,
but	CC	but
it	PP	it
is	VBZ	be
the	DT	the
ones	NNS	one
that	WDT	that
were	VBD	be
conducted	VBN	conduct
in	IN	in
order	NN	order
to	TO	to
get	VB	get
the	DT	the
marketing	NN	marketing
authorization	NN	authorization
.	SENT	.
And	CC	and
then	RB	then
they	PP	they
went	VBD	go
to	TO	to
see	VB	see
if	IN	if
these	DT	these
trials	NNS	trial
had	VBD	have
been	VBN	be
published	VBN	publish
in	IN	in
the	DT	the
peer-reviewed	JJ	peer-reviewed
academic	JJ	academic
literature	NN	literature
.	SENT	.
And	CC	and
this	DT	this
is	VBZ	be
what	WP	what
they	PP	they
found	VBD	find
.	SENT	.
It	PP	it
was	VBD	be
pretty	RB	pretty
much	RB	much
a	DT	a
50-50	CD	@card@
split	NN	split
.	SENT	.
Half	NN	half
of	IN	of
these	DT	these
trials	NNS	trial
were	VBD	be
positive	JJ	positive
,	,	,
half	JJ	half
of	IN	of
them	PP	them
were	VBD	be
negative	JJ	negative
,	,	,
in	IN	in
reality	NN	reality
.	SENT	.
But	CC	but
when	WRB	when
they	PP	they
went	VBD	go
to	TO	to
look	VB	look
for	IN	for
these	DT	these
trials	NNS	trial
in	IN	in
the	DT	the
peer-reviewed	JJ	peer-reviewed
academic	JJ	academic
literature	NN	literature
,	,	,
what	WP	what
they	PP	they
found	VBD	find
was	VBD	be
a	DT	a
very	RB	very
different	JJ	different
picture	NN	picture
.	SENT	.
Only	RB	only
three	CD	three
of	IN	of
the	DT	the
negative	JJ	negative
trials	NNS	trial
were	VBD	be
published	VBN	publish
,	,	,
but	CC	but
all	DT	all
but	CC	but
one	CD	one
of	IN	of
the	DT	the
positive	JJ	positive
trials	NNS	trial
were	VBD	be
published	VBN	publish
.	SENT	.
Now	RB	now
if	IN	if
we	PP	we
just	RB	just
flick	VBP	flick
back	RB	back
and	CC	and
forth	RB	forth
between	IN	between
those	DT	those
two	CD	two
,	,	,
you	PP	you
can	MD	can
see	VB	see
what	WP	what
a	DT	a
staggering	JJ	staggering
difference	NN	difference
there	EX	there
was	VBD	be
between	IN	between
reality	NN	reality
and	CC	and
what	WP	what
doctors	NNS	doctor
,	,	,
patients	NNS	patient
,	,	,
commissioners	NNS	commissioner
of	IN	of
health	NN	health
services	NNS	service
,	,	,
and	CC	and
academics	NNS	academic
were	VBD	be
able	JJ	able
to	TO	to
see	VB	see
in	IN	in
the	DT	the
peer-reviewed	JJ	peer-reviewed
academic	JJ	academic
literature	NN	literature
.	SENT	.
We	PP	we
were	VBD	be
misled	VBN	mislead
,	,	,
and	CC	and
this	DT	this
is	VBZ	be
a	DT	a
systematic	JJ	systematic
flaw	NN	flaw
in	IN	in
the	DT	the
core	NN	core
of	IN	of
medicine	NN	medicine
.	SENT	.
In	IN	in
fact	NN	fact
,	,	,
there	EX	there
have	VBP	have
been	VBN	be
so	RB	so
many	JJ	many
studies	NNS	study
conducted	VBN	conduct
on	IN	on
publication	NN	publication
bias	NN	bias
now	RB	now
,	,	,
over	IN	over
a	DT	a
hundred	CD	hundred
,	,	,
that	WDT	that
they	PP	they
'	POS	'
ve	RB	<unknown>
been	VBN	be
collected	VBN	collect
in	IN	in
a	DT	a
systematic	JJ	systematic
