Every	DT	every
I	NP	I
'	POS	'
m	NN	m
in	IN	in
deep	JJ	deep
trouble	NN	trouble
.	SENT	.
And	CC	and
so	IN	so
Pascal	NP	Pascal
said	VBD	say
,	,	,
we	PP	we
'	POS	'
d	NN	d
better	RBR	well
believe	VB	believe
in	IN	in
God	NP	God
.	SENT	.
Or	CC	or
as	IN	as
one	CD	one
of	IN	of
my	PP$	my
college	NN	college
professors	NNS	professor
said	VBD	say
,	,	,
"	``	"
He	PP	he
clutched	VBD	clutch
for	IN	for
the	DT	the
handrail	NN	handrail
of	IN	of
faith	NN	faith
.	SENT	.
"	''	"
He	PP	he
made	VBD	make
that	DT	that
leap	NN	leap
of	IN	of
faith	NN	faith
leaving	VBG	leave
science	NN	science
and	CC	and
rationalism	NN	rationalism
behind	RB	behind
.	SENT	.
Now	RB	now
the	DT	the
fact	NN	fact
is	VBZ	be
though	RB	though
,	,	,
for	IN	for
most	JJS	most
of	IN	of
us	PP	us
,	,	,
most	RBS	most
scientific	JJ	scientific
claims	NNS	claim
are	VBP	be
a	DT	a
leap	NN	leap
of	IN	of
faith	NN	faith
.	SENT	.
We	PP	we
can	MD	can
'	''	'
t	NN	t
really	RB	really
judge	VBP	judge
scientific	JJ	scientific
claims	NNS	claim
for	IN	for
ourselves	PP	ourselves
in	IN	in
most	JJS	most
cases	NNS	case
.	SENT	.
And	CC	and
indeed	RB	indeed
this	DT	this
is	VBZ	be
actually	RB	actually
true	JJ	true
for	IN	for
most	JJS	most
scientists	NNS	scientist
as	IN	as
well	RB	well
outside	JJ	outside
of	IN	of
their	PP$	their
own	JJ	own
specialties	NNS	specialty
.	SENT	.
So	RB	so
if	IN	if
you	PP	you
think	VBP	think
about	IN	about
it	PP	it
,	,	,
a	DT	a
geologist	NN	geologist
can	NN	can
'	POS	'
t	NN	t
tell	VB	tell
you	PP	you
whether	IN	whether
a	DT	a
vaccine	NN	vaccine
is	VBZ	be
safe	JJ	safe
.	SENT	.
Most	JJS	most
chemists	NNS	chemist
are	VBP	be
not	RB	not
experts	NNS	expert
in	IN	in
evolutionary	JJ	evolutionary
theory	NN	theory
.	SENT	.
A	DT	a
physicist	NN	physicist
cannot	MD	can
tell	VB	tell
you	PP	you
,	,	,
despite	IN	despite
the	DT	the
claims	NNS	claim
of	IN	of
some	DT	some
of	IN	of
them	PP	them
,	,	,
whether	IN	whether
or	CC	or
not	RB	not
tobacco	NN	tobacco
causes	NNS	cause
cancer	NN	cancer
.	SENT	.
So	RB	so
,	,	,
if	IN	if
even	JJ	even
scientists	NNS	scientist
themselves	PP	themselves
have	VBP	have
to	TO	to
make	VB	make
a	DT	a
leap	NN	leap
of	IN	of
faith	NN	faith
outside	IN	outside
their	PP$	their
own	JJ	own
fields	NNS	field
,	,	,
then	RB	then
why	WRB	why
do	VBP	do
they	PP	they
accept	VB	accept
the	DT	the
claims	NNS	claim
of	IN	of
other	JJ	other
scientists	NNS	scientist
?	SENT	?
Why	WRB	why
do	VBP	do
they	PP	they
believe	VBP	believe
each	DT	each
other	JJ	other
'	POS	'
s	NN	S
claims	NNS	claim
?	SENT	?
And	CC	and
should	MD	should
we	PP	we
believe	VB	believe
those	DT	those
claims	NNS	claim
?	SENT	?
So	RB	so
what	WP	what
I	PP	I
'	POS	'
d	NN	d
like	VBP	like
to	TO	to
argue	VB	argue
is	VBZ	be
yes	UH	yes
,	,	,
we	PP	we
should	MD	should
,	,	,
but	CC	but
not	RB	not
for	IN	for
the	DT	the
reason	NN	reason
that	IN	that
most	JJS	most
of	IN	of
us	PP	us
think	VBP	think
.	SENT	.
Most	JJS	most
of	IN	of
us	PP	us
were	VBD	be
taught	VBN	teach
in	IN	in
school	NN	school
that	IN	that
the	DT	the
reason	NN	reason
we	PP	we
should	MD	should
believe	VB	believe
in	IN	in
science	NN	science
is	VBZ	be
because	IN	because
of	IN	of
the	DT	the
scientific	JJ	scientific
method	NN	method
.	SENT	.
We	PP	we
were	VBD	be
taught	VBN	teach
that	IN	that
scientists	NNS	scientist
follow	VBP	follow
a	DT	a
method	NN	method
and	CC	and
that	IN	that
this	DT	this
method	NN	method
guarantees	VBZ	guarantee
the	DT	the
truth	NN	truth
of	IN	of
their	PP$	their
claims	NNS	claim
.	SENT	.
The	DT	the
method	NN	method
that	IN	that
most	JJS	most
of	IN	of
us	PP	us
were	VBD	be
taught	VBN	teach
in	IN	in
school	NN	school
,	,	,
we	PP	we
can	MD	can
call	VB	call
it	PP	it
the	DT	the
textbook	NN	textbook
method	NN	method
,	,	,
is	VBZ	be
the	DT	the
hypothetical	JJ	hypothetical
deductive	JJ	deductive
method	NN	method
.	SENT	.
According	VBG	accord
to	TO	to
the	DT	the
standard	JJ	standard
model	NN	model
,	,	,
the	DT	the
textbook	NN	textbook
model	NN	model
,	,	,
scientists	NNS	scientist
develop	VBP	develop
hypotheses	NNS	hypothesis
,	,	,
they	PP	they
deduce	VBP	deduce
the	DT	the
consequences	NNS	consequence
of	IN	of
those	DT	those
hypotheses	NNS	hypothesis
,	,	,
and	CC	and
then	RB	then
they	PP	they
go	VBP	go
out	RP	out
into	IN	into
the	DT	the
world	NN	world
and	CC	and
they	PP	they
say	VBP	say
,	,	,
"	''	"
Okay	NP	Okay
,	,	,
well	RB	well
are	VBP	be
those	DT	those
consequences	NNS	consequence
true	JJ	true
?	SENT	?
"	''	"
Can	MD	can
we	PP	we
observe	VB	observe
them	PP	them
taking	VBG	take
place	NN	place
in	IN	in
the	DT	the
natural	JJ	natural
world	NN	world
?	SENT	?
And	CC	and
if	IN	if
they	PP	they
are	VBP	be
true	JJ	true
,	,	,
then	RB	then
the	DT	the
scientists	NNS	scientist
say	VBP	say
,	,	,
"	''	"
Great	NP	Great
,	,	,
we	PP	we
know	VBP	know
the	DT	the
hypothesis	NN	hypothesis
is	VBZ	be
correct	JJ	correct
.	SENT	.
"	''	"
So	RB	so
there	EX	there
are	VBP	be
many	JJ	many
famous	JJ	famous
examples	NNS	example
in	IN	in
the	DT	the
history	NN	history
of	IN	of
science	NN	science
of	IN	of
scientists	NNS	scientist
doing	VBG	do
exactly	RB	exactly
this	DT	this
.	SENT	.
One	CD	one
of	IN	of
the	DT	the
most	RBS	most
famous	JJ	famous
examples	NNS	example
comes	VBZ	come
from	IN	from
the	DT	the
work	NN	work
of	IN	of
Albert	NP	Albert
Einstein	NP	Einstein
.	SENT	.
When	WRB	when
Einstein	NP	Einstein
developed	VBD	develop
the	DT	the
theory	NN	theory
of	IN	of
general	JJ	general
relativity	NN	relativity
,	,	,
one	CD	one
of	IN	of
the	DT	the
consequences	NNS	consequence
of	IN	of
his	PP$	his
theory	NN	theory
was	VBD	be
that	DT	that
space-time	NN	space-time
wasn	NN	<unknown>
'	POS	'
t	NN	t
just	RB	just
an	DT	an
empty	JJ	empty
void	NN	void
but	CC	but
that	IN	that
it	PP	it
actually	RB	actually
had	VBD	have
a	DT	a
fabric	NN	fabric
.	SENT	.
And	CC	and
that	IN	that
that	DT	that
fabric	NN	fabric
was	VBD	be
bent	VBN	bend
in	IN	in
the	DT	the
presence	NN	presence
of	IN	of
massive	JJ	massive
objects	NNS	object
like	IN	like
the	DT	the
sun	NN	sun
.	SENT	.
So	RB	so
if	IN	if
this	DT	this
theory	NN	theory
were	VBD	be
true	JJ	true
then	RB	then
it	PP	it
meant	VBD	mean
that	IN	that
light	JJ	light
as	IN	as
it	PP	it
passed	VBD	pass
the	DT	the
sun	NN	sun
should	MD	should
actually	RB	actually
be	VB	be
bent	VBN	bend
around	IN	around
it	PP	it
.	SENT	.
That	DT	that
was	VBD	be
a	DT	a
pretty	RB	pretty
startling	JJ	startling
prediction	NN	prediction
and	CC	and
it	PP	it
took	VBD	take
a	DT	a
few	JJ	few
years	NNS	year
before	IN	before
scientists	NNS	scientist
were	VBD	be
able	JJ	able
to	TO	to
test	VB	test
it	PP	it
but	CC	but
they	PP	they
did	VBD	do
test	VB	test
it	PP	it
in	IN	in
1919	CD	@card@
,	,	,
and	CC	and
lo	NN	lo
and	CC	and
behold	VB	behold
it	PP	it
turned	VBD	turn
out	RP	out
to	TO	to
be	VB	be
true	JJ	true
.	SENT	.
Starlight	NN	starlight
actually	RB	actually
does	VBZ	do
bend	VB	bend
as	IN	as
it	PP	it
travels	VBZ	travel
around	IN	around
the	DT	the
sun	NN	sun
.	SENT	.
This	DT	this
was	VBD	be
a	DT	a
huge	JJ	huge
confirmation	NN	confirmation
of	IN	of
the	DT	the
theory	NN	theory
.	SENT	.
It	PP	it
was	VBD	be
considered	VBN	consider
proof	NN	proof
of	IN	of
the	DT	the
truth	NN	truth
of	IN	of
this	DT	this
radical	JJ	radical
new	JJ	new
idea	NN	idea
,	,	,
and	CC	and
it	PP	it
was	VBD	be
written	VBN	write
up	RP	up
in	IN	in
many	JJ	many
newspapers	NNS	newspaper
around	IN	around
the	DT	the
globe	NN	globe
.	SENT	.
Now	RB	now
,	,	,
sometimes	RB	sometimes
this	DT	this
theory	NN	theory
or	CC	or
this	DT	this
model	NN	model
is	VBZ	be
referred	VBN	refer
to	TO	to
as	IN	as
the	DT	the
deductive-	NN	<unknown>
nomological	JJ	nomological
model	NN	model
,	,	,
mainly	RB	mainly
because	IN	because
academics	NNS	academic
like	VBP	like
to	TO	to
make	VB	make
things	NNS	thing
complicated	JJ	complicated
.	SENT	.
But	CC	but
also	RB	also
because	IN	because
in	IN	in
the	DT	the
ideal	JJ	ideal
case	NN	case
,	,	,
it	PP	it
'	POS	'
s	NN	S
about	IN	about
laws	NNS	law
.	SENT	.
So	IN	so
nomological	JJ	nomological
means	NN	means
having	VBG	have
to	TO	to
do	VB	do
with	IN	with
laws	NNS	law
.	SENT	.
And	CC	and
in	IN	in
the	DT	the
ideal	JJ	ideal
case	NN	case
,	,	,
the	DT	the
hypothesis	NN	hypothesis
isn	NN	isn
'	POS	'
t	NN	t
just	RB	just
an	DT	an
idea	NN	idea
:	:	:
ideally	RB	ideally
,	,	,
it	PP	it
is	VBZ	be
a	DT	a
law	NN	law
of	IN	of
nature	NN	nature
.	SENT	.
Why	WRB	why
does	VBZ	do
it	PP	it
matter	VBP	matter
that	IN	that
it	PP	it
is	VBZ	be
a	DT	a
law	NN	law
of	IN	of
nature	NN	nature
?	SENT	?
Because	IN	because
if	IN	if
it	PP	it
is	VBZ	be
a	DT	a
law	NN	law
,	,	,
it	PP	it
can	MD	can
'	''	'
t	NN	t
be	VB	be
broken	VBN	break
.	SENT	.
If	IN	if
it	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
law	NN	law
then	RB	then
it	PP	it
will	MD	will
always	RB	always
be	VB	be
true	JJ	true
in	IN	in
all	DT	all
times	NNS	time
and	CC	and
all	DT	all
places	VBZ	place
no	RB	no
matter	VB	matter
what	WP	what
the	DT	the
circumstances	NNS	circumstance
are	VBP	be
.	SENT	.
And	CC	and
all	DT	all
of	IN	of
you	PP	you
know	VBP	know
of	IN	of
at	IN	at
least	JJS	least
one	CD	one
example	NN	example
of	IN	of
a	DT	a
famous	JJ	famous
law	NN	law
:	:	:
Einstein	NP	Einstein
'	POS	'
s	JJ	<unknown>
famous	JJ	famous
equation	NN	equation
,	,	,
E=MC2	NP	<unknown>
,	,	,
which	WDT	which
tells	VBZ	tell
us	PP	us
what	WP	what
the	DT	the
relationship	NN	relationship
is	VBZ	be
between	IN	between
energy	NN	energy
and	CC	and
mass	NN	mass
.	SENT	.
And	CC	and
that	DT	that
relationship	NN	relationship
is	VBZ	be
true	JJ	true
no	RB	no
matter	VB	matter
what	WP	what
.	SENT	.
Now	RB	now
,	,	,
it	PP	it
turns	VBZ	turn
out	RP	out
,	,	,
though	RB	though
,	,	,
that	IN	that
there	EX	there
are	VBP	be
several	JJ	several
problems	NNS	problem
with	IN	with
this	DT	this
model	NN	model
.	SENT	.
The	DT	the
main	JJ	main
problem	NN	problem
is	VBZ	be
that	IN	that
it	PP	it
'	POS	'
s	NNS	<unknown>
wrong	JJ	wrong
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
just	RB	just
not	RB	not
true	JJ	true
.	SENT	.
And	CC	and
I	PP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
talk	VB	talk
about	RB	about
three	CD	three
reasons	NNS	reason
why	WRB	why
it	PP	it
'	POS	'
s	NNS	<unknown>
wrong	JJ	wrong
.	SENT	.
So	IN	so
the	DT	the
first	JJ	first
reason	NN	reason
is	VBZ	be
a	DT	a
logical	JJ	logical
reason	NN	reason
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
the	DT	the
problem	NN	problem
of	IN	of
the	DT	the
fallacy	NN	fallacy
of	IN	of
affirming	VBG	affirm
the	DT	the
consequent	NN	consequent
.	SENT	.
So	IN	so
that	DT	that
'	''	'
s	VBG	<unknown>
another	DT	another
fancy	JJ	fancy
,	,	,
academic	JJ	academic
way	NN	way
of	IN	of
saying	VBG	say
that	IN	that
false	JJ	false
theories	NNS	theory
can	MD	can
make	VB	make
true	JJ	true
predictions	NNS	prediction
.	SENT	.
So	RB	so
just	RB	just
because	IN	because
the	DT	the
prediction	NN	prediction
comes	VBZ	come
true	JJ	true
doesn	NN	<unknown>
'	POS	'
t	NN	t
actually	RB	actually
logically	RB	logically
prove	VB	prove
that	IN	that
the	DT	the
theory	NN	theory
is	VBZ	be
correct	JJ	correct
.	SENT	.
And	CC	and
I	PP	I
have	VBP	have
a	DT	a
good	JJ	good
example	NN	example
of	IN	of
that	IN	that
too	RB	too
,	,	,
again	RB	again
from	IN	from
the	DT	the
history	NN	history
of	IN	of
science	NN	science
.	SENT	.
This	DT	this
is	VBZ	be
a	DT	a
picture	NN	picture
of	IN	of
the	DT	the
Ptolemaic	JJ	Ptolemaic
universe	NN	universe
with	IN	with
the	DT	the
Earth	NN	earth
at	IN	at
the	DT	the
center	NN	center
of	IN	of
the	DT	the
universe	NN	universe
and	CC	and
the	DT	the
sun	NN	sun
and	CC	and
the	DT	the
planets	NNS	planet
going	VBG	go
around	IN	around
it	PP	it
.	SENT	.
The	DT	the
Ptolemaic	JJ	Ptolemaic
model	NN	model
was	VBD	be
believed	VBN	believe
by	IN	by
many	JJ	many
very	JJ	very
smart	JJ	smart
people	NNS	people
for	IN	for
many	JJ	many
centuries	NNS	century
.	SENT	.
Well	RB	well
,	,	,
why	WRB	why
?	SENT	?
Well	RB	well
the	DT	the
answer	NN	answer
is	VBZ	be
because	IN	because
it	PP	it
made	VBD	make
lots	NNS	lot
of	IN	of
predictions	NNS	prediction
that	WDT	that
came	VBD	come
true	JJ	true
.	SENT	.
The	DT	the
Ptolemaic	JJ	Ptolemaic
system	NN	system
enabled	VBD	enable
astronomers	NNS	astronomer
to	TO	to
make	VB	make
accurate	JJ	accurate
predictions	NNS	prediction
of	IN	of
the	DT	the
motions	NNS	motion
of	IN	of
the	DT	the
planet	NN	planet
,	,	,
in	IN	in
fact	NN	fact
more	RBR	more
accurate	JJ	accurate
predictions	NNS	prediction
at	IN	at
first	JJ	first
than	IN	than
the	DT	the
Copernican	JJ	Copernican
theory	NN	theory
which	WDT	which
we	PP	we
now	RB	now
would	MD	would
say	VB	say
is	VBZ	be
true	JJ	true
.	SENT	.
So	IN	so
that	DT	that
'	''	'
s	VBZ	<unknown>
one	CD	one
problem	NN	problem
with	IN	with
the	DT	the
textbook	NN	textbook
model	NN	model
.	SENT	.
A	DT	a
second	JJ	second
problem	NN	problem
is	VBZ	be
a	DT	a
practical	JJ	practical
problem	NN	problem
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	NNS	<unknown>
the	DT	the
problem	NN	problem
of	IN	of
auxiliary	JJ	auxiliary
hypotheses	NNS	hypothesis
.	SENT	.
Auxiliary	JJ	auxiliary
hypotheses	NNS	hypothesis
are	VBP	be
assumptions	NNS	assumption
that	IN	that
scientists	NNS	scientist
are	VBP	be
making	VBG	make
that	IN	that
they	PP	they
may	MD	may
or	CC	or
may	MD	may
not	RB	not
even	RB	even
be	VB	be
aware	JJ	aware
that	IN	that
they	PP	they
'	POS	'
re	NN	re
making	NN	making
.	SENT	.
So	IN	so
an	DT	an
important	JJ	important
example	NN	example
of	IN	of
this	DT	this
comes	VBZ	come
from	IN	from
the	DT	the
Copernican	JJ	Copernican
model	NN	model
,	,	,
which	WDT	which
ultimately	RB	ultimately
replaced	VBD	replace
the	DT	the
Ptolemaic	JJ	Ptolemaic
system	NN	system
.	SENT	.
So	RB	so
when	WRB	when
Nicolaus	NP	Nicolaus
Copernicus	NP	<unknown>
said	VBD	say
,	,	,
actually	RB	actually
the	DT	the
Earth	NN	earth
is	VBZ	be
not	RB	not
the	DT	the
center	NN	center
of	IN	of
the	DT	the
universe	NN	universe
,	,	,
the	DT	the
sun	NN	sun
is	VBZ	be
the	DT	the
center	NN	center
of	IN	of
the	DT	the
solar	JJ	solar
system	NN	system
,	,	,
the	DT	the
Earth	NP	Earth
moves	NNS	move
around	IN	around
the	DT	the
sun	NN	sun
.	SENT	.
Scientists	NNS	scientist
said	VBD	say
,	,	,
well	RB	well
okay	JJ	okay
,	,	,
Nicolaus	NP	Nicolaus
,	,	,
if	IN	if
that	DT	that
'	''	'
s	NNS	<unknown>
true	JJ	true
we	PP	we
ought	MD	ought
to	TO	to
be	VB	be
able	JJ	able
to	TO	to
detect	VB	detect
the	DT	the
motion	NN	motion
of	IN	of
the	DT	the
Earth	NN	earth
around	IN	around
the	DT	the
sun	NN	sun
.	SENT	.
And	CC	and
so	RB	so
this	DT	this
slide	NN	slide
here	RB	here
illustrates	VBZ	illustrate
a	DT	a
concept	NN	concept
known	VBN	know
as	IN	as
stellar	JJ	stellar
parallax	NN	parallax
.	SENT	.
And	CC	and
astronomers	NNS	astronomer
said	VBD	say
,	,	,
if	IN	if
the	DT	the
Earth	NN	earth
is	VBZ	be
moving	VBG	move
and	CC	and
we	PP	we
look	VBP	look
at	IN	at
a	DT	a
prominent	JJ	prominent
star	NN	star
,	,	,
let	VBN	let
'	POS	'
s	NNS	<unknown>
say	VBP	say
,	,	,
Sirius	NP	<unknown>
—	:	-
well	RB	well
I	PP	I
know	VBP	know
I	PP	I
'	''	'
m	NN	m
in	IN	in
Manhattan	NP	Manhattan
so	IN	so
you	PP	you
guys	VBZ	guy
can	NN	can
'	POS	'
t	NN	t
see	VBP	see
the	DT	the
stars	NNS	star
,	,	,
but	CC	but
imagine	VB	imagine
you	PP	you
'	POS	'
re	NN	re
out	RP	out
in	IN	in
the	DT	the
country	NN	country
,	,	,
imagine	VB	imagine
you	PP	you
chose	VBD	choose
that	IN	that
rural	JJ	rural
life	NN	life
—	:	-
and	CC	and
we	PP	we
look	VBP	look
at	IN	at
a	DT	a
star	NN	star
in	IN	in
December	NP	December
,	,	,
we	PP	we
see	VBP	see
that	DT	that
star	NN	star
against	IN	against
the	DT	the
backdrop	NN	backdrop
of	IN	of
distant	JJ	distant
stars	NNS	star
.	SENT	.
If	IN	if
we	PP	we
now	RB	now
make	VBP	make
the	DT	the
same	JJ	same
observation	NN	observation
six	CD	six
months	NNS	month
later	RBR	later
when	WRB	when
the	DT	the
Earth	NN	earth
has	VBZ	have
moved	VBN	move
to	TO	to
this	DT	this
position	NN	position
in	IN	in
June	NP	June
,	,	,
we	PP	we
look	VBP	look
at	IN	at
that	DT	that
same	JJ	same
star	NN	star
and	CC	and
we	PP	we
see	VBP	see
it	PP	it
against	IN	against
a	DT	a
different	JJ	different
backdrop	NN	backdrop
.	SENT	.
That	DT	that
difference	NN	difference
,	,	,
that	DT	that
angular	JJ	angular
difference	NN	difference
,	,	,
is	VBZ	be
the	DT	the
stellar	JJ	stellar
parallax	NN	parallax
.	SENT	.
So	RB	so
this	DT	this
is	VBZ	be
a	DT	a
prediction	NN	prediction
that	IN	that
the	DT	the
Copernican	JJ	Copernican
model	NN	model
makes	VBZ	make
.	SENT	.
Astronomers	NNS	astronomer
looked	VBD	look
for	IN	for
the	DT	the
stellar	JJ	stellar
parallax	NN	parallax
and	CC	and
they	PP	they
found	VBD	find
nothing	NN	nothing
,	,	,
nothing	NN	nothing
at	IN	at
all	DT	all
.	SENT	.
And	CC	and
many	JJ	many
people	NNS	people
argued	VBD	argue
that	IN	that
this	DT	this
proved	VBD	prove
that	IN	that
the	DT	the
Copernican	JJ	Copernican
model	NN	model
was	VBD	be
false	JJ	false
.	SENT	.
So	RB	so
what	WP	what
happened	VBN	happen
?	SENT	?
Well	RB	well
,	,	,
in	IN	in
hindsight	NN	hindsight
we	PP	we
can	MD	can
say	VB	say
that	IN	that
astronomers	NNS	astronomer
were	VBD	be
making	VBG	make
two	CD	two
auxiliary	JJ	auxiliary
hypotheses	NNS	hypothesis
,	,	,
both	CC	both
of	IN	of
which	WDT	which
we	PP	we
would	MD	would
now	RB	now
say	VB	say
were	VBD	be
incorrect	JJ	incorrect
.	SENT	.
The	DT	the
first	JJ	first
was	VBD	be
an	DT	an
assumption	NN	assumption
about	IN	about
the	DT	the
size	NN	size
of	IN	of
the	DT	the
Earth	NN	earth
'	POS	'
s	NN	S
orbit	NN	orbit
.	SENT	.
Astronomers	NNS	astronomer
were	VBD	be
assuming	VBG	assume
that	IN	that
the	DT	the
Earth	NN	earth
'	POS	'
s	NN	S
orbit	NN	orbit
was	VBD	be
large	RB	large
relative	JJ	relative
to	TO	to
the	DT	the
distance	NN	distance
to	TO	to
the	DT	the
stars	NNS	star
.	SENT	.
Today	NN	today
we	PP	we
would	MD	would
draw	VB	draw
the	DT	the
picture	NN	picture
more	RBR	more
like	IN	like
this	DT	this
,	,	,
this	DT	this
comes	VBZ	come
from	IN	from
NASA	NP	NASA
,	,	,
and	CC	and
you	PP	you
see	VBP	see
the	DT	the
Earth	NN	earth
'	POS	'
s	NN	S
orbit	NN	orbit
is	VBZ	be
actually	RB	actually
quite	RB	quite
small	JJ	small
.	SENT	.
In	IN	in
fact	NN	fact
,	,	,
it	PP	it
'	POS	'
s	NN	S
actually	RB	actually
much	RB	much
smaller	JJR	small
even	RB	even
than	IN	than
shown	VBN	show
here	RB	here
.	SENT	.
The	DT	the
stellar	JJ	stellar
parallax	NN	parallax
therefore	RB	therefore
,	,	,
is	VBZ	be
very	RB	very
small	JJ	small
and	CC	and
actually	RB	actually
very	RB	very
hard	JJ	hard
to	TO	to
detect	VB	detect
.	SENT	.
And	CC	and
that	DT	that
leads	VBZ	lead
to	TO	to
the	DT	the
second	JJ	second
reason	NN	reason
why	WRB	why
the	DT	the
prediction	NN	prediction
didn	NN	<unknown>
'	POS	'
t	NN	t
work	NN	work
,	,	,
because	IN	because
scientists	NNS	scientist
were	VBD	be
also	RB	also
assuming	VBG	assume
that	IN	that
the	DT	the
telescopes	NNS	telescope
they	PP	they
had	VBD	have
were	VBD	be
sensitive	JJ	sensitive
enough	RB	enough
to	TO	to
detect	VB	detect
the	DT	the
parallax	NN	parallax
.	SENT	.
And	CC	and
that	WDT	that
turned	VBD	turn
out	RP	out
not	RB	not
to	TO	to
be	VB	be
true	JJ	true
.	SENT	.
It	PP	it
wasn	NP	<unknown>
'	POS	'
t	NN	t
until	IN	until
the	DT	the
19th	JJ	19th
century	NN	century
that	IN	that
scientists	NNS	scientist
were	VBD	be
able	JJ	able
to	TO	to
detect	VB	detect
the	DT	the
stellar	JJ	stellar
parallax	NN	parallax
