Hello	UH	hello
I	PP	I
think	VBP	think
this	DT	this
tension	NN	tension
and	CC	and
this	DT	this
--	:	--
what	WP	what
I	PP	I
have	VBP	have
between	IN	between
my	PP$	my
home	NN	home
country	NN	country
is	VBZ	be
something	NN	something
I	PP	I
cherish	VBP	cherish
but	CC	but
it	PP	it
'	POS	'
s	NN	S
also	RB	also
a	DT	a
burden	NN	burden
,	,	,
because	IN	because
Lebanon	NP	Lebanon
is	VBZ	be
a	DT	a
place	NN	place
with	IN	with
a	DT	a
very	RB	very
contradicting	VBG	contradict
soul	NN	soul
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
place	NN	place
filled	VBN	fill
with	IN	with
chaos	NN	chaos
and	CC	and
poetry	NN	poetry
;	:	;
a	DT	a
place	NN	place
where	WRB	where
hope	NN	hope
and	CC	and
despair	NN	despair
coexist	VBP	coexist
in	IN	in
really	RB	really
strange	JJ	strange
ways	NNS	way
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
also	RB	also
a	DT	a
place	NN	place
where	WRB	where
joy	NN	joy
and	CC	and
sorrow	NN	sorrow
are	VBP	be
inseparable	JJ	inseparable
,	,	,
like	IN	like
Khalil	NP	Khalil
Gibran	NP	<unknown>
--	:	--
in	IN	in
one	CD	one
of	IN	of
my	PP$	my
favorite	JJ	favorite
poems	NNS	poem
by	IN	by
our	PP$	our
national	JJ	national
poet	NN	poet
,	,	,
Khalil	NP	Khalil
Gibran	NP	<unknown>
mentions	VBZ	mention
"	``	"
that	DT	that
well	NN	well
from	IN	from
which	WDT	which
comes	VBZ	come
our	PP$	our
laughter	NN	laughter
is	VBZ	be
also	RB	also
the	DT	the
one	CD	one
that	WDT	that
hosts	VBZ	host
our	PP$	our
tears	NNS	tear
.	SENT	.
"	``	"
And	CC	and
I	PP	I
think	VBP	think
today	NN	today
,	,	,
more	JJR	more
than	IN	than
ever	RB	ever
,	,	,
this	DT	this
is	VBZ	be
true	JJ	true
in	IN	in
Lebanon	NP	Lebanon
,	,	,
because	IN	because
after	IN	after
everything	NN	everything
that	WDT	that
happened	VBD	happen
,	,	,
it	PP	it
feels	VBZ	feel
like	IN	like
a	DT	a
land	NN	land
of	IN	of
broken	VBN	break
dreams	NNS	dream
,	,	,
but	CC	but
filled	VBN	fill
with	IN	with
so	RB	so
many	JJ	many
dreams	NNS	dream
nonetheless	RB	nonetheless
.	SENT	.
And	CC	and
growing	VBG	grow
up	RP	up
in	IN	in
Lebanon	NP	Lebanon
,	,	,
we	PP	we
were	VBD	be
constantly	RB	constantly
on	IN	on
the	DT	the
verge	NN	verge
of	IN	of
the	DT	the
worst	JJS	bad
.	SENT	.
We	PP	we
felt	VBD	feel
like	IN	like
that	DT	that
silence	NN	silence
between	RB	between
[	SYM	[
one	CD	one
]	SYM	]
crisis	NN	crisis
and	CC	and
the	DT	the
other	JJ	other
was	VBD	be
almost	RB	almost
more	RBR	more
agonizing	VBG	agonize
than	IN	than
the	DT	the
crisis	NN	crisis
itself	PP	itself
.	SENT	.
And	CC	and
that	DT	that
really	RB	really
defined	VBN	define
us	PP	us
as	IN	as
human	JJ	human
beings	NNS	being
,	,	,
because	IN	because
we	PP	we
really	RB	really
live	VBP	live
every	DT	every
day	NN	day
as	RB	as
if	IN	if
it	PP	it
were	VBD	be
our	PP$	our
last	JJ	last
,	,	,
and	CC	and
that	IN	that
'	POS	'
s	NN	S
in	IN	in
the	DT	the
best	JJS	good
and	CC	and
the	DT	the
worst	JJS	bad
kind	NN	kind
of	IN	of
ways	NNS	way
.	SENT	.
I	PP	I
think	VBP	think
this	DT	this
is	VBZ	be
where	WRB	where
the	DT	the
screenwriter	NN	screenwriter
in	IN	in
me	PP	me
was	VBD	be
born	VBN	bear
:	:	:
at	IN	at
home	NN	home
in	IN	in
Lebanon	NP	Lebanon
,	,	,
in	IN	in
the	DT	the
streets	NNS	street
at	IN	at
home	NN	home
and	CC	and
the	DT	the
house	NN	house
I	PP	I
grew	VBD	grow
up	RP	up
in	IN	in
,	,	,
because	IN	because
I	PP	I
became	VBD	become
fascinated	VBN	fascinate
with	IN	with
human	JJ	human
flaws	NNS	flaw
and	CC	and
vulnerabilities	NNS	vulnerability
and	CC	and
the	DT	the
truth	NN	truth
that	WDT	that
comes	VBZ	come
out	RP	out
of	IN	of
us	PP	us
in	IN	in
times	NNS	time
of	IN	of
crisis	NN	crisis
and	CC	and
when	WRB	when
we	PP	we
'	POS	'
re	NN	re
put	VBD	put
under	IN	under
pressure	NN	pressure
.	SENT	.
And	CC	and
when	WRB	when
at	IN	at
home	NN	home
,	,	,
when	WRB	when
I	PP	I
saw	VBD	see
the	DT	the
people	NNS	people
I	PP	I
loved	VBD	love
the	DT	the
most	JJS	most
,	,	,
my	PP$	my
parents	NNS	parent
,	,	,
be	VB	be
real	JJ	real
,	,	,
I	PP	I
felt	VBD	feel
free	RB	free
somehow	RB	somehow
.	SENT	.
It	PP	it
wasn	NP	<unknown>
'	POS	'
t	NN	t
always	RB	always
pretty	RB	pretty
but	CC	but
at	IN	at
least	JJS	least
it	PP	it
felt	VBD	feel
safe	JJ	safe
,	,	,
like	IN	like
this	DT	this
is	VBZ	be
a	DT	a
place	NN	place
where	WRB	where
we	PP	we
can	MD	can
be	VB	be
ourselves	PP	ourselves
.	SENT	.
But	CC	but
in	IN	in
2020	CD	@card@
,	,	,
when	WRB	when
the	DT	the
pandemic	NN	pandemic
hit	VBD	hit
the	DT	the
planet	NN	planet
,	,	,
we	PP	we
all	RB	all
started	VBD	start
questioning	VBG	question
what	WP	what
home	NN	home
meant	VBD	mean
.	SENT	.
My	PP$	my
parents	NNS	parent
were	VBD	be
architects	NNS	architect
--	:	--
are	VBP	be
architects	NNS	architect
,	,	,
so	RB	so
they	PP	they
also	RB	also
added	VBD	add
to	TO	to
what	WP	what
I	PP	I
felt	VBD	feel
home	NN	home
was	VBD	be
to	TO	to
my	PP$	my
definition	NN	definition
of	IN	of
home	NN	home
.	SENT	.
Because	IN	because
before	RB	before
following	VBG	follow
my	PP$	my
own	JJ	own
dreams	NNS	dream
--	:	--
being	VBG	be
a	DT	a
filmmaker	NN	filmmaker
--	:	--
I	PP	I
was	VBD	be
a	DT	a
good	JJ	good
daughter	NN	daughter
,	,	,
a	DT	a
good	JJ	good
girl	NN	girl
,	,	,
and	CC	and
I	PP	I
followed	VBD	follow
my	PP$	my
father	NN	father
'	POS	'
s	NN	S
dreams	NNS	dream
and	CC	and
I	PP	I
studied	VBD	study
architecture	NN	architecture
and	CC	and
finished	VBD	finish
.	SENT	.
And	CC	and
what	WP	what
I	PP	I
learned	VBD	learn
in	IN	in
architecture	NN	architecture
school	NN	school
is	VBZ	be
how	WRB	how
much	JJ	much
you	PP	you
can	MD	can
learn	VB	learn
about	IN	about
people	NNS	people
,	,	,
about	IN	about
their	PP$	their
story	NN	story
,	,	,
about	IN	about
societies	NNS	society
through	IN	through
the	DT	the
spaces	NNS	space
that	WDT	that
they	PP	they
inhabit	VBP	inhabit
,	,	,
through	IN	through
every	DT	every
object	NN	object
,	,	,
every	DT	every
frame	NN	frame
,	,	,
every	DT	every
wall	NN	wall
,	,	,
through	IN	through
the	DT	the
ground	NN	ground
,	,	,
through	IN	through
the	DT	the
streets	NNS	street
.	SENT	.
But	CC	but
what	WP	what
do	VBP	do
you	PP	you
do	VBP	do
when	WRB	when
you	PP	you
feel	VBP	feel
like	IN	like
the	DT	the
ground	NN	ground
on	IN	on
which	WDT	which
you	PP	you
'	POS	'
re	NN	re
standing	NN	standing
might	MD	might
not	RB	not
hold	VB	hold
?	SENT	?
In	IN	in
the	DT	the
world	NN	world
of	IN	of
today	NN	today
,	,	,
filled	VBN	fill
with	IN	with
political	JJ	political
instability	NN	instability
,	,	,
climate	NN	climate
disasters	NNS	disaster
,	,	,
where	WRB	where
our	PP$	our
spaces	NNS	space
are	VBP	be
constantly	RB	constantly
ravaged	VBN	ravage
and	CC	and
threatened	VBN	threaten
,	,	,
how	WRB	how
do	VBP	do
you	PP	you
create	VB	create
a	DT	a
sense	NN	sense
of	IN	of
home	NN	home
?	SENT	?
In	IN	in
2020	CD	@card@
when	WRB	when
the	DT	the
pandemic	JJ	pandemic
hit	NN	hit
,	,	,
we	PP	we
all	RB	all
felt	VBD	feel
--	:	--
or	CC	or
at	IN	at
least	JJS	least
those	DT	those
of	IN	of
us	PP	us
lucky	JJ	lucky
enough	RB	enough
to	TO	to
have	VB	have
homes	NNS	home
--	:	--
we	PP	we
all	RB	all
went	VBD	go
inside	RB	inside
,	,	,
and	CC	and
that	WDT	that
became	VBD	become
our	PP$	our
safe	JJ	safe
space	NN	space
.	SENT	.
The	DT	the
outside	JJ	outside
world	NN	world
became	VBD	become
the	DT	the
threat	NN	threat
:	:	:
the	DT	the
air	NN	air
,	,	,
the	DT	the
people	NNS	people
.	SENT	.
This	DT	this
invisible	JJ	invisible
monster	NN	monster
was	VBD	be
outside	JJ	outside
.	SENT	.
But	CC	but
as	RB	as
long	RB	long
as	IN	as
you	PP	you
were	VBD	be
tucked	VBN	tuck
in	IN	in
your	PP$	your
bubble	NN	bubble
,	,	,
you	PP	you
were	VBD	be
safe	JJ	safe
.	SENT	.
And	CC	and
I	PP	I
'	POS	'
m	NN	m
talking	VBG	talk
about	IN	about
those	DT	those
of	IN	of
us	PP	us
who	WP	who
are	VBP	be
lucky	JJ	lucky
enough	RB	enough
not	RB	not
to	TO	to
live	VB	live
locked	VBN	lock
with	IN	with
an	DT	an
abuser	NN	abuser
,	,	,
victims	NNS	victim
of	IN	of
domestic	JJ	domestic
abuse	NN	abuse
.	SENT	.
So	RB	so
for	IN	for
those	DT	those
of	IN	of
us	PP	us
,	,	,
the	DT	the
safe	JJ	safe
bubble	NN	bubble
was	VBD	be
inside	JJ	inside
.	SENT	.
Or	CC	or
so	RB	so
we	PP	we
thought	VBD	think
.	SENT	.
On	IN	on
August	NP	August
4	CD	@card@
,	,	,
2020	CD	@card@
in	IN	in
Lebanon	NP	Lebanon
,	,	,
our	PP$	our
lives	NNS	life
changed	VBD	change
.	SENT	.
In	IN	in
a	DT	a
split	NN	split
of	IN	of
a	DT	a
second	JJ	second
,	,	,
one	CD	one
of	IN	of
the	DT	the
largest	JJS	large
non-nuclear	JJ	non-nuclear
explosions	NNS	explosion
pulverized	VBD	pulverize
our	PP$	our
port	NN	port
and	CC	and
destroyed	VBD	destroy
half	PDT	half
our	PP$	our
city	NN	city
,	,	,
killing	VBG	kill
many	JJ	many
people	NNS	people
and	CC	and
destroying	VBG	destroy
homes	NNS	home
and	CC	and
creating	VBG	create
losses	NNS	loss
that	IN	that
we	PP	we
can	MD	can
'	''	'
t	NN	t
even	RB	even
count	VB	count
until	IN	until
today	NN	today
.	SENT	.
And	CC	and
there	EX	there
still	RB	still
hasn	NP	<unknown>
'	POS	'
t	NN	t
been	VBN	be
accountability	NN	accountability
for	IN	for
what	WP	what
happened	VBD	happen
,	,	,
even	RB	even
though	IN	though
it	PP	it
was	VBD	be
the	DT	the
result	NN	result
of	IN	of
years	NNS	year
of	IN	of
political	JJ	political
mismanagement	NN	mismanagement
and	CC	and
corruption	NN	corruption
.	SENT	.
I	PP	I
happened	VBD	happen
,	,	,
on	IN	on
that	DT	that
day	NN	day
,	,	,
to	TO	to
be	VB	be
in	IN	in
Beirut	NP	Beirut
:	:	:
in	IN	in
the	DT	the
center	NN	center
of	IN	of
Beirut	NP	Beirut
,	,	,
in	IN	in
the	DT	the
office	NN	office
,	,	,
because	IN	because
I	PP	I
was	VBD	be
in	IN	in
pre-production	NN	pre-production
for	IN	for
my	PP$	my
first	JJ	first
feature	NN	feature
film	NN	film
,	,	,
"	''	"
Costa	NP	Costa
Brava	NP	<unknown>
,	,	,
Lebanon	NP	Lebanon
,	,	,
"	''	"
a	DT	a
film	NN	film
we	PP	we
had	VBD	have
been	VBN	be
working	VBG	work
on	IN	on
for	IN	for
a	DT	a
few	JJ	few
years	NNS	year
really	RB	really
hard	JJ	hard
,	,	,
and	CC	and
a	DT	a
film	NN	film
that	IN	that
,	,	,
ironically	RB	ironically
,	,	,
is	VBZ	be
the	DT	the
story	NN	story
of	IN	of
a	DT	a
family	NN	family
that	WDT	that
decides	VBZ	decide
to	TO	to
leave	VB	leave
Beirut	NP	Beirut
,	,	,
a	DT	a
place	NN	place
that	IN	that
doesn	NP	<unknown>
'	POS	'
t	NN	t
feel	VBP	feel
safe	JJ	safe
to	TO	to
them	PP	them
anymore	RB	anymore
to	TO	to
create	VB	create
a	DT	a
utopic	JJ	<unknown>
mountain	NN	mountain
home	NN	home
,	,	,
a	DT	a
self-sustainable	JJ	self-sustainable
mountain	NN	mountain
home	NN	home
away	RB	away
from	IN	from
a	DT	a
city	NN	city
that	WDT	that
has	VBZ	have
broken	VBN	break
their	PP$	their
hearts	NNS	heart
.	SENT	.
This	DT	this
is	VBZ	be
the	DT	the
cast	NN	cast
of	IN	of
the	DT	the
film	NN	film
.	SENT	.
And	CC	and
then	RB	then
what	WP	what
happens	VBZ	happen
is	VBZ	be
that	IN	that
their	PP$	their
utopia	NN	Utopia
is	VBZ	be
completely	RB	completely
destroyed	VBN	destroy
when	WRB	when
the	DT	the
government	NN	government
decides	VBZ	decide
to	TO	to
build	VB	build
an	DT	an
illegal	JJ	illegal
garbage	NN	garbage
landfill	NN	landfill
right	NN	right
outside	IN	outside
their	PP$	their
home	NN	home
,	,	,
bringing	VBG	bring
that	DT	that
reality	NN	reality
to	TO	to
their	PP$	their
front	JJ	front
door	NN	door
--	:	--
the	DT	the
one	CD	one
they	PP	they
have	VBP	have
been	VBN	be
running	VBG	run
away	RB	away
from	IN	from
for	IN	for
many	JJ	many
years	NNS	year
.	SENT	.
The	DT	the
family	NN	family
finds	VBZ	find
itself	PP	itself
again	RB	again
confronted	VBD	confront
to	TO	to
this	DT	this
destruction	NN	destruction
that	IN	that
it	PP	it
had	VBD	have
been	VBN	be
trying	VBG	try
to	TO	to
avoid	VB	avoid
,	,	,
facing	VBG	face
everything	NN	everything
it	PP	it
was	VBD	be
trying	VBG	try
to	TO	to
protect	VB	protect
itself	PP	itself
from	IN	from
.	SENT	.
I	PP	I
was	VBD	be
with	IN	with
the	DT	the
crew	NN	crew
,	,	,
the	DT	the
cast	NN	cast
and	CC	and
the	DT	the
crew	NN	crew
of	IN	of
the	DT	the
film	NN	film
in	IN	in
the	DT	the
office	NN	office
in	IN	in
Gemmayze	NP	Gemmayze
in	IN	in
Beirut	NP	Beirut
,	,	,
when	WRB	when
at	IN	at
six	CD	six
or	CC	or
seven	CD	seven
,	,	,
in	IN	in
the	DT	the
split	NN	split
of	IN	of
a	DT	a
second	JJ	second
,	,	,
our	PP$	our
lives	NNS	life
were	VBD	be
turned	VBN	turn
upside	RB	upside
down	RB	down
.	SENT	.
We	PP	we
went	VBD	go
from	IN	from
a	DT	a
creative	JJ	creative
meeting	NN	meeting
filled	VBN	fill
with	IN	with
passion	NN	passion
and	CC	and
love	NN	love
and	CC	and
excitement	NN	excitement
to	TO	to
looking	VBG	look
for	IN	for
each	DT	each
other	JJ	other
under	IN	under
rubble	NN	rubble
,	,	,
wondering	VBG	wonder
if	IN	if
we	PP	we
had	VBD	have
all	RB	all
made	VBN	make
it	PP	it
alive	JJ	alive
.	SENT	.
Luckily	RB	luckily
,	,	,
we	PP	we
did	VBD	do
,	,	,
and	CC	and
we	PP	we
were	VBD	be
much	RB	much
luckier	JJR	lucky
than	IN	than
a	DT	a
lot	NN	lot
of	IN	of
people	NNS	people
in	IN	in
the	DT	the
same	JJ	same
street	NN	street
.	SENT	.
My	PP$	my
cinematographer	NN	cinematographer
,	,	,
Joe	NP	Joe
,	,	,
almost	RB	almost
lost	VBD	lose
his	PP$	his
eye	NN	eye
and	CC	and
everyone	NN	everyone
was	VBD	be
injured	VBN	injure
.	SENT	.
We	PP	we
got	VBD	get
out	RP	out
of	IN	of
the	DT	the
street	NN	street
and	CC	and
realized	VBD	realize
that	IN	that
the	DT	the
explosion	NN	explosion
was	VBD	be
not	RB	not
just	RB	just
next	JJ	next
to	TO	to
the	DT	the
office	NN	office
,	,	,
but	CC	but
everywhere	RB	everywhere
,	,	,
and	CC	and
that	IN	that
'	POS	'
s	NN	S
when	WRB	when
we	PP	we
understood	VBD	understand
how	WRB	how
big	JJ	big
it	PP	it
was	VBD	be
.	SENT	.
Walking	VBG	walk
down	RP	down
the	DT	the
street	NN	street
like	IN	like
zombies	NNS	zombie
around	IN	around
that	DT	that
time	NN	time
,	,	,
surrounded	VBN	surround
by	IN	by
broken	VBN	break
,	,	,
confused	JJ	confused
,	,	,
stunned	JJ	stunned
faces	NNS	face
,	,	,
felt	VBN	feel
like	IN	like
walking	VBG	walk
in	IN	in
the	DT	the
set	NN	set
of	IN	of
a	DT	a
movie	NN	movie
I	PP	I
don	VBP	don
'	''	'
t	NN	t
want	VBP	want
to	TO	to
direct	VB	direct
or	CC	or
be	VB	be
a	DT	a
part	NN	part
of	IN	of
.	SENT	.
Everyone	NN	everyone
'	POS	'
s	NN	S
homes	NNS	home
,	,	,
their	PP$	their
private	JJ	private
spaces	NNS	space
,	,	,
their	PP$	their
frames	NNS	frame
,	,	,
their	PP$	their
walls	NNS	wall
,	,	,
were	VBD	be
dust	NN	dust
on	IN	on
which	WDT	which
we	PP	we
were	VBD	be
walking	VBG	walk
.	SENT	.
We	PP	we
stopped	VBD	stop
everything	NN	everything
at	IN	at
that	DT	that
moment	NN	moment
because	IN	because
we	PP	we
lost	VBD	lose
all	DT	all
of	IN	of
our	PP$	our
coordinates	NNS	coordinate
:	:	:
all	DT	all
of	IN	of
our	PP$	our
sense	NN	sense
of	IN	of
home	NN	home
,	,	,
everything	NN	everything
that	IN	that
we	PP	we
had	VBD	have
worked	VBN	work
for	IN	for
.	SENT	.
So	RB	so
what	WP	what
we	PP	we
did	VBD	do
is	VBZ	be
we	PP	we
just	RB	just
took	VBD	take
a	DT	a
moment	NN	moment
for	IN	for
two	CD	two
months	NNS	month
and	CC	and
each	DT	each
of	IN	of
us	PP	us
took	VBD	take
time	NN	time
to	TO	to
grieve	VB	grieve
,	,	,
to	TO	to
assess	VB	assess
the	DT	the
losses	NNS	loss
,	,	,
whether	IN	whether
it	PP	it
was	VBD	be
the	DT	the
office	NN	office
or	CC	or
all	DT	all
of	IN	of
us	PP	us
.	SENT	.
Anyway	RB	anyway
,	,	,
how	WRB	how
can	MD	can
you	PP	you
even	RB	even
think	VBP	think
about	IN	about
being	VBG	be
creative	JJ	creative
or	CC	or
making	VBG	make
anything	NN	anything
at	IN	at
a	DT	a
moment	NN	moment
where	WRB	where
you	PP	you
feel	VBP	feel
like	IN	like
you	PP	you
'	POS	'
re	NN	re
living	NN	living
hell	NN	hell
--	:	--
in	IN	in
the	DT	the
middle	NN	middle
of	IN	of
hell	NN	hell
?	SENT	?
You	PP	you
cannot	MD	can
create	VB	create
amidst	IN	amidst
such	JJ	such
chaos	NN	chaos
.	SENT	.
At	IN	at
that	DT	that
moment	NN	moment
,	,	,
my	PP$	my
mother	NN	mother
--	:	--
my	PP$	my
hero	NN	hero
on	IN	on
that	DT	that
day	NN	day
because	IN	because
it	PP	it
'	POS	'
s	NN	S
only	RB	only
thanks	VBZ	thank
to	TO	to
her	PP	her
that	IN	that
some	DT	some
of	IN	of
us	PP	us
made	VBD	make
it	PP	it
to	TO	to
a	DT	a
hospital	NN	hospital
,	,	,
who	WP	who
has	VBZ	have
lived	VBN	live
civil	JJ	civil
wars	NNS	war
--	:	--
reminded	VBD	remind
me	PP	me
of	IN	of
a	DT	a
book	NN	book
I	PP	I
read	VBP	read
in	IN	in
architecture	NN	architecture
school	NN	school
.	SENT	.
"	''	"
Invisible	JJ	invisible
Cities	NNS	city
"	''	"
by	IN	by
Italo	NP	Italo
Calvino	NP	Calvino
.	SENT	.
I	NP	I
'	POS	'
ll	NNS	<unknown>
read	VBP	read
to	TO	to
you	PP	you
the	DT	the
quote	VBP	quote
that	IN	that
she	PP	she
read	VBP	read
to	TO	to
me	PP	me
at	IN	at
that	DT	that
time	NN	time
when	WRB	when
she	PP	she
saw	VBD	see
the	DT	the
despair	NN	despair
me	PP	me
and	CC	and
my	PP$	my
team	NN	team
were	VBD	be
in	IN	in
.	SENT	.
"	''	"
The	DT	the
hell	NN	hell
of	IN	of
the	DT	the
living	NN	living
is	VBZ	be
not	RB	not
something	NN	something
that	WDT	that
will	MD	will
be	VB	be
.	SENT	.
If	IN	if
there	EX	there
is	VBZ	be
one	CD	one
,	,	,
it	PP	it
is	VBZ	be
what	WP	what
is	VBZ	be
already	RB	already
here	RB	here
,	,	,
the	DT	the
hell	NN	hell
we	PP	we
live	VBP	live
every	DT	every
day	NN	day
,	,	,
that	WDT	that
we	PP	we
make	VBP	make
by	IN	by
being	VBG	be
together	RB	together
.	SENT	.
There	EX	there
are	VBP	be
two	CD	two
ways	NNS	way
to	TO	to
escape	VB	escape
suffering	VBG	suffer
it	PP	it
.	SENT	.
The	DT	the
first	JJ	first
is	VBZ	be
easy	JJ	easy
for	IN	for
many	JJ	many
:	:	:
accept	VB	accept
the	DT	the
hell	NN	hell
,	,	,
and	CC	and
become	VB	become
such	PDT	such
a	DT	a
part	NN	part
of	IN	of
it	PP	it
that	IN	that
you	PP	you
can	MD	can
no	RB	no
longer	RBR	longer
see	VB	see
it	PP	it
.	SENT	.
The	DT	the
second	NN	second
is	VBZ	be
risky	JJ	risky
and	CC	and
demands	VBZ	demand
constant	JJ	constant
vigilance	NN	vigilance
and	CC	and
apprehension	NN	apprehension
:	:	:
seek	VB	seek
and	CC	and
learn	VB	learn
to	TO	to
recognize	VB	recognize
who	WP	who
and	CC	and
what	WP	what
,	,	,
in	IN	in
the	DT	the
midst	NN	midst
of	IN	of
hell	NN	hell
,	,	,
are	VBP	be
not	RB	not
hell	NN	hell
,	,	,
then	RB	then
make	VB	make
them	PP	them
endure	VB	endure
,	,	,
give	VB	give
them	PP	them
space	NN	space
.	SENT	.
"	''	"
Luckily	RB	luckily
,	,	,
these	DT	these
people	NNS	people
were	VBD	be
not	RB	not
too	RB	too
far	RB	far
from	IN	from
me	PP	me
.	SENT	.
There	EX	there
were	VBD	be
the	DT	the
cast	NN	cast
and	CC	and
the	DT	the
crew	NN	crew
of	IN	of
this	DT	this
film	NN	film
,	,	,
so	RB	so
we	PP	we
met	VBD	meet
all	RB	all
together	RB	together
and	CC	and
brainstormed	VBN	brainstorm
.	SENT	.
We	PP	we
thought	VBD	think
,	,	,
should	MD	should
we	PP	we
make	VB	make
this	DT	this
film	NN	film
or	CC	or
not	RB	not
?	SENT	?
It	PP	it
seemed	VBD	seem
crazy	JJ	crazy
to	TO	to
make	VB	make
anything	NN	anything
around	IN	around
that	DT	that
time	NN	time
in	IN	in
Lebanon	NP	Lebanon
because	IN	because
the	DT	the
country	NN	country
was	VBD	be
experiencing	VBG	experience
,	,	,
until	IN	until
now	RB	now
,	,	,
its	PP$	its
worst	JJS	bad
economic	JJ	economic
crisis	NN	crisis
since	IN	since
its	PP$	its
inception	NN	inception
,	,	,
the	DT	the
loss	NN	loss
and	CC	and
the	DT	the
destruction	NN	destruction
and	CC	and
the	DT	the
PTSD	NN	<unknown>
we	PP	we
were	VBD	be
all	RB	all
going	VBG	go
through	RP	through
after	IN	after
the	DT	the
explosion	NN	explosion
and	CC	and
also	RB	also
the	DT	the
global	JJ	global
pandemic	NN	pandemic
,	,	,
which	WDT	which
was	VBD	be
hitting	VBG	hit
the	DT	the
country	NN	country
really	RB	really
hard	RB	hard
,	,	,
which	WDT	which
we	PP	we
had	VBD	have
almost	RB	almost
forgotten	VBN	forget
about	RB	about
because	IN	because
of	IN	of
everything	NN	everything
else	NN	else
that	WDT	that
was	VBD	be
happening	VBG	happen
.	SENT	.
But	CC	but
at	IN	at
a	DT	a
moment	NN	moment
where	WRB	where
existing	VBG	exist
felt	VBN	feel
like	IN	like
an	DT	an
act	NN	act
of	IN	of
resistance	NN	resistance
,	,	,
we	PP	we
felt	VBD	feel
like	IN	like
making	VBG	make
this	DT	this
movie	NN	movie
was	VBD	be
very	RB	very
important	JJ	important
,	,	,
because	IN	because
it	PP	it
would	MD	would
mean	VB	mean
regaining	VBG	regain
agency	NN	agency
--	:	--
to	TO	to
regain	VB	regain
agency	NN	agency
and	CC	and
feel	VB	feel
like	IN	like
they	PP	they
haven	NN	haven
'	POS	'
t	NN	t
taken	VBN	take
everything	NN	everything
from	IN	from
us	PP	us
.	SENT	.
And	CC	and
as	IN	as
Maya	NP	Maya
Angelou	NP	<unknown>
says	VBZ	say
,	,	,
there	EX	there
'	''	'
s	NNS	<unknown>
nothing	RB	nothing
more	RBR	more
agonizing	VBG	agonize
than	IN	than
an	DT	an
untold	JJ	untold
story	NN	story
hanging	VBG	hang
inside	RB	inside
of	IN	of
you	PP	you
--	:	--
not	RB	not
directly	RB	directly
quoting	VBG	quote
.	SENT	.
And	CC	and
I	PP	I
think	VBP	think
we	PP	we
really	RB	really
needed	VBD	need
to	TO	to
regain	VB	regain
a	DT	a
sense	NN	sense
of	IN	of
