Two	CD	two
Diego	NP	Diego
,	,	,
and	CC	and
we	PP	we
are	VBP	be
also	RB	also
going	VBG	go
to	TO	to
pass	VB	pass
through	IN	through
Detroit	NP	Detroit
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
a	DT	a
theater	NN	theater
director	NN	director
and	CC	and
a	DT	a
playwright	NN	playwright
,	,	,
and	CC	and
the	DT	the
Little	NP	Little
Amal	NP	Amal
project	NN	project
is	VBZ	be
essentially	RB	essentially
a	DT	a
vast	JJ	vast
act	NN	act
of	IN	of
theater	NN	theater
.	SENT	.
Imagine	VB	imagine
one	CD	one
side	NN	side
of	IN	of
the	DT	the
stage	NN	stage
in	IN	in
Gaziantep	NP	Gaziantep
,	,	,
in	IN	in
Turkey	NP	Turkey
,	,	,
and	CC	and
the	DT	the
other	JJ	other
side	NN	side
of	IN	of
the	DT	the
stage	NN	stage
in	IN	in
Manchester	NP	Manchester
in	IN	in
the	DT	the
UK	NP	UK
.	SENT	.
And	CC	and
whilst	IN	whilst
walking	VBG	walk
with	IN	with
Amal	NP	Amal
,	,	,
we	PP	we
started	VBD	start
to	TO	to
understand	VB	understand
the	DT	the
power	NN	power
of	IN	of
telling	VBG	tell
a	DT	a
story	NN	story
across	IN	across
a	DT	a
vast	JJ	vast
geography	NN	geography
.	SENT	.
Evolving	VBG	evolve
over	IN	over
time	NN	time
and	CC	and
inviting	VBG	invite
many	JJ	many
people	NNS	people
from	IN	from
many	JJ	many
different	JJ	different
places	NNS	place
to	TO	to
help	VB	help
us	PP	us
tell	VB	tell
that	DT	that
story	NN	story
.	SENT	.
A	DT	a
story	NN	story
where	WRB	where
everyone	NN	everyone
can	MD	can
contribute	VB	contribute
and	CC	and
everyone	NN	everyone
has	VBZ	have
a	DT	a
role	NN	role
to	TO	to
play	VB	play
.	SENT	.
As	IN	as
theatermakers	NNS	theatermaker
,	,	,
the	DT	the
main	JJ	main
achievement	NN	achievement
of	IN	of
the	DT	the
Amal	NP	Amal
project	NN	project
was	VBD	be
to	TO	to
take	VB	take
one	CD	one
of	IN	of
the	DT	the
pressing	VBG	press
issues	NNS	issue
of	IN	of
our	PP$	our
time	NN	time
and	CC	and
turn	VB	turn
it	PP	it
from	IN	from
a	DT	a
news	NN	news
story	NN	story
to	TO	to
a	DT	a
human	JJ	human
story	NN	story
.	SENT	.
We	PP	we
wanted	VBD	want
to	TO	to
talk	VB	talk
about	IN	about
the	DT	the
millions	NNS	million
of	IN	of
refugee	NN	refugee
children	NNS	child
but	CC	but
turn	VB	turn
the	DT	the
hardship	NN	hardship
and	CC	and
misery	NN	misery
into	IN	into
a	DT	a
story	NN	story
of	IN	of
potential	NN	potential
and	CC	and
hope	NN	hope
.	SENT	.
We	PP	we
wanted	VBD	want
to	TO	to
change	VB	change
the	DT	the
numbers	NNS	number
and	CC	and
statistics	NNS	statistic
into	IN	into
emotions	NNS	emotion
and	CC	and
heart	NN	heart
.	SENT	.
As	IN	as
a	DT	a
young	JJ	young
boy	NN	boy
,	,	,
I	PP	I
used	VBD	use
to	TO	to
go	VB	go
into	IN	into
the	DT	the
desert	NN	desert
in	IN	in
my	PP$	my
country	NN	country
,	,	,
in	IN	in
Palestine	NP	Palestine
,	,	,
and	CC	and
watch	VB	watch
one	PP	one
of	IN	of
nature	NN	nature
'	POS	'
s	JJ	<unknown>
most	RBS	most
marvelous	JJ	marvelous
phenomenons	NNS	phenomenon
:	:	:
the	DT	the
great	JJ	great
migration	NN	migration
of	IN	of
birds	NNS	bird
from	IN	from
Africa	NP	Africa
to	TO	to
Europe	NP	Europe
and	CC	and
back	RB	back
.	SENT	.
Twice	RB	twice
a	DT	a
year	NN	year
,	,	,
the	DT	the
sky	NN	sky
would	MD	would
darken	VB	darken
with	IN	with
millions	NNS	million
of	IN	of
birds	NNS	bird
,	,	,
herons	NNS	heron
,	,	,
buzzards	NNS	buzzard
,	,	,
kites	NNS	kite
,	,	,
swifts	NNS	swift
,	,	,
storks	NNS	stork
,	,	,
all	RB	all
flying	VBG	fly
in	IN	in
breathtaking	JJ	breathtaking
formations	NNS	formation
,	,	,
all	DT	all
flying	VBG	fly
home	NN	home
.	SENT	.
As	IN	as
I	PP	I
would	MD	would
lay	VB	lay
there	RB	there
on	IN	on
the	DT	the
ground	NN	ground
,	,	,
looking	VBG	look
up	RP	up
to	TO	to
the	DT	the
sky	NN	sky
,	,	,
these	DT	these
days	NNS	day
were	VBD	be
defining	VBG	define
.	SENT	.
They	PP	they
placed	VBD	place
me	PP	me
in	IN	in
the	DT	the
world	NN	world
.	SENT	.
They	PP	they
were	VBD	be
inspiring	VBG	inspire
and	CC	and
humbling	VBG	humble
.	SENT	.
Here	RB	here
I	PP	I
am	VBP	be
,	,	,
one	CD	one
organism	NN	organism
,	,	,
and	CC	and
above	IN	above
me	PP	me
,	,	,
thousands	NNS	thousand
of	IN	of
other	JJ	other
organisms	NNS	organism
flying	VBG	fly
for	IN	for
safety	NN	safety
.	SENT	.
As	IN	as
I	PP	I
grew	VBD	grow
,	,	,
the	DT	the
flocks	VBZ	flock
of	IN	of
birds	NNS	bird
became	VBD	become
smaller	JJR	small
.	SENT	.
The	DT	the
sky	NN	sky
became	VBD	become
less	RBR	less
thick	JJ	thick
of	IN	of
them	PP	them
.	SENT	.
And	CC	and
whilst	IN	whilst
walking	VBG	walk
with	IN	with
Amal	NP	Amal
across	IN	across
Europe	NP	Europe
,	,	,
I	PP	I
would	MD	would
often	RB	often
look	VB	look
up	RP	up
to	TO	to
the	DT	the
sky	NN	sky
looking	VBG	look
for	IN	for
birds	NNS	bird
.	SENT	.
Somehow	RB	somehow
it	PP	it
felt	VBD	feel
connected	VBN	connect
.	SENT	.
The	DT	the
migration	NN	migration
of	IN	of
people	NNS	people
,	,	,
this	DT	this
misery	NN	misery
all	RB	all
around	IN	around
us	PP	us
,	,	,
felt	VBD	feel
connected	VBN	connect
to	TO	to
the	DT	the
migration	NN	migration
of	IN	of
birds	NNS	bird
.	SENT	.
Two	CD	two
mirror	NN	mirror
migrations	NNS	migration
,	,	,
now	RB	now
both	CC	both
extremely	RB	extremely
vulnerable	JJ	vulnerable
.	SENT	.
A	DT	a
sign	NN	sign
of	IN	of
a	DT	a
system	NN	system
collapsing	VBG	collapse
.	SENT	.
With	IN	with
that	DT	that
in	IN	in
mind	NN	mind
,	,	,
a	DT	a
nagging	JJ	nagging
question	NN	question
started	VBD	start
.	SENT	.
Can	MD	can
we	PP	we
create	VB	create
a	DT	a
project	NN	project
that	WDT	that
would	MD	would
deal	VB	deal
with	IN	with
the	DT	the
climate	NN	climate
crisis	NN	crisis
like	IN	like
Amal	NP	Amal
dealt	VBD	deal
with	IN	with
the	DT	the
refugee	NN	refugee
issue	NN	issue
?	SENT	?
Can	MD	can
we	PP	we
make	VB	make
people	NNS	people
feel	VBP	feel
?	SENT	?
Can	MD	can
we	PP	we
make	VB	make
people	NNS	people
care	NN	care
?	SENT	?
Can	MD	can
we	PP	we
embark	VB	embark
on	IN	on
a	DT	a
project	NN	project
that	WDT	that
will	MD	will
tackle	VB	tackle
the	DT	the
biggest	JJS	big
issue	NN	issue
of	IN	of
our	PP$	our
time	NN	time
?	SENT	?
So	RB	so
we	PP	we
took	VBD	take
everything	NN	everything
we	PP	we
learned	VBD	learn
from	IN	from
the	DT	the
Amal	NP	Amal
journeys	NNS	journey
,	,	,
and	CC	and
we	PP	we
are	VBP	be
now	RB	now
ready	JJ	ready
to	TO	to
start	VB	start
our	PP$	our
new	JJ	new
project	NN	project
:	:	:
The	DT	the
Herds	NNS	herd
.	SENT	.
In	IN	in
the	DT	the
spring	NN	spring
of	IN	of
2025	CD	@card@
,	,	,
we	PP	we
will	MD	will
journey	VB	journey
from	IN	from
Central	NP	Central
Africa	NP	Africa
all	RB	all
the	DT	the
way	NN	way
to	TO	to
the	DT	the
tip	NN	tip
of	IN	of
Norway	NP	Norway
.	SENT	.
We	PP	we
will	MD	will
create	VB	create
a	DT	a
massive	JJ	massive
herd	NN	herd
migration	NN	migration
,	,	,
a	DT	a
migration	NN	migration
of	IN	of
puppet	NN	puppet
animals	NNS	animal
,	,	,
hundreds	NNS	hundred
,	,	,
perhaps	RB	perhaps
thousands	NNS	thousand
of	IN	of
them	PP	them
,	,	,
fleeing	VBG	flee
climate	NN	climate
disaster	NN	disaster
.	SENT	.
They	PP	they
will	MD	will
emerge	VB	emerge
out	RP	out
of	IN	of
the	DT	the
jungles	NNS	jungle
of	IN	of
Africa	NP	Africa
,	,	,
across	IN	across
the	DT	the
deserts	NNS	desert
of	IN	of
the	DT	the
Sahel	NP	Sahel
,	,	,
across	IN	across
the	DT	the
Mediterranean	NP	Mediterranean
to	TO	to
Gibraltar	NP	Gibraltar
,	,	,
then	RB	then
climb	VB	climb
their	PP$	their
way	NN	way
through	IN	through
Europe	NP	Europe
,	,	,
all	PDT	all
the	DT	the
way	NN	way
to	TO	to
the	DT	the
north	NN	north
of	IN	of
Norway	NP	Norway
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
very	RB	very
happy	JJ	happy
to	TO	to
share	VB	share
with	IN	with
you	PP	you
some	DT	some
early	JJ	early
sketches	NNS	sketch
that	WDT	that
will	MD	will
help	VB	help
us	PP	us
imagine	VB	imagine
this	DT	this
.	SENT	.
These	DT	these
sketches	NNS	sketch
were	VBD	be
created	VBN	create
by	IN	by
a	DT	a
group	NN	group
of	IN	of
young	JJ	young
students	NNS	student
from	IN	from
University	NP	University
of	IN	of
the	DT	the
Arts	NPS	Art
,	,	,
London	NP	London
,	,	,
which	WDT	which
is	VBZ	be
one	CD	one
of	IN	of
our	PP$	our
foundation	NN	foundation
partners	NNS	partner
on	IN	on
the	DT	the
project	NN	project
.	SENT	.
Evolving	VBG	evolve
,	,	,
changing	VBG	change
,	,	,
constantly	RB	constantly
growing	VBG	grow
as	IN	as
it	PP	it
moves	VBZ	move
,	,	,
The	DT	the
Herds	NNS	herd
will	MD	will
be	VB	be
joined	VBN	join
by	IN	by
new	JJ	new
species	NNS	specie
native	JJ	native
to	TO	to
each	DT	each
country	NN	country
they	PP	they
encounter	VBP	encounter
.	SENT	.
They	PP	they
will	MD	will
be	VB	be
an	DT	an
alarm	NN	alarm
bell	NN	bell
,	,	,
impossible	JJ	impossible
to	TO	to
ignore	VB	ignore
,	,	,
a	DT	a
wake-up	JJ	wake-up
call	NN	call
,	,	,
urging	VBG	urge
us	PP	us
to	TO	to
change	VB	change
our	PP$	our
ways	NNS	way
.	SENT	.
Animals	NNS	animal
are	VBP	be
the	DT	the
early	JJ	early
warning	NN	warning
system	NN	system
of	IN	of
nature	NN	nature
.	SENT	.
Birds	NNS	bird
flocking	VBG	flock
before	IN	before
volcanic	JJ	volcanic
eruptions	NNS	eruption
,	,	,
herds	NNS	herd
fleeing	VBG	flee
before	IN	before
earthquakes	NNS	earthquake
.	SENT	.
And	CC	and
although	IN	although
we	PP	we
live	VBP	live
in	IN	in
a	DT	a
world	NN	world
with	IN	with
constant	JJ	constant
alarm	NN	alarm
bells	NNS	bell
and	CC	and
warnings	NNS	warning
,	,	,
the	DT	the
urgency	NN	urgency
is	VBZ	be
not	RB	not
registering	VBG	register
.	SENT	.
We	PP	we
want	VBP	want
to	TO	to
disturb	VB	disturb
this	DT	this
indifference	NN	indifference
.	SENT	.
The	DT	the
Herds	NNS	herd
will	MD	will
happen	VB	happen
to	TO	to
us	PP	us
,	,	,
around	IN	around
us	PP	us
,	,	,
on	IN	on
top	NN	top
of	IN	of
us	PP	us
,	,	,
crashing	VBG	crash
through	IN	through
our	PP$	our
metropolis	NN	metropolis
cities	NNS	city
where	WRB	where
the	DT	the
effects	NNS	effect
of	IN	of
the	DT	the
climate	NN	climate
change	NN	change
are	VBP	be
still	RB	still
largely	RB	largely
ignored	VBN	ignore
.	SENT	.
And	CC	and
they	PP	they
will	MD	will
do	VB	do
that	IN	that
in	IN	in
order	NN	order
to	TO	to
remind	VB	remind
us	PP	us
that	IN	that
underneath	IN	underneath
the	DT	the
layers	NNS	layer
of	IN	of
asphalt	NN	asphalt
and	CC	and
concrete	NN	concrete
and	CC	and
vanity	NN	vanity
,	,	,
there	EX	there
is	VBZ	be
nature	NN	nature
.	SENT	.
And	CC	and
it	PP	it
is	VBZ	be
wild	JJ	wild
,	,	,
vivacious	JJ	vivacious
and	CC	and
uncontrollable	JJ	uncontrollable
.	SENT	.
We	PP	we
will	MD	will
work	VB	work
with	IN	with
leading	VBG	lead
arts	NNS	art
institutions	NNS	institution
and	CC	and
invite	VB	invite
them	PP	them
to	TO	to
create	VB	create
their	PP$	their
own	JJ	own
unique	JJ	unique
artistic	JJ	artistic
response	NN	response
to	TO	to
The	DT	the
Herds	NNS	herd
taking	VBG	take
over	IN	over
the	DT	the
streets	NNS	street
.	SENT	.
We	PP	we
will	MD	will
work	VB	work
with	IN	with
top	JJ	top
artists	NNS	artist
in	IN	in
Africa	NP	Africa
and	CC	and
Europe	NP	Europe
to	TO	to
create	VB	create
unforgettable	JJ	unforgettable
moments	NNS	moment
of	IN	of
dystopian	JJ	<unknown>
calamity	NN	calamity
.	SENT	.
The	DT	the
Herds	NNS	herd
will	MD	will
happen	VB	happen
in	IN	in
our	PP$	our
immediate	JJ	immediate
surroundings	NNS	surroundings
,	,	,
in	IN	in
our	PP$	our
familiar	JJ	familiar
.	SENT	.
This	DT	this
is	VBZ	be
important	JJ	important
.	SENT	.
It	PP	it
needs	VBZ	need
to	TO	to
happen	VB	happen
to	TO	to
us	PP	us
,	,	,
not	RB	not
to	TO	to
someone	NN	someone
else	RB	else
,	,	,
somewhere	RB	somewhere
far	RB	far
away	RB	away
.	SENT	.
It	PP	it
needs	VBZ	need
to	TO	to
happen	VB	happen
where	WRB	where
we	PP	we
feel	VBP	feel
safe	JJ	safe
so	IN	so
we	PP	we
understand	VBP	understand
that	IN	that
we	PP	we
are	VBP	be
not	RB	not
safe	JJ	safe
.	SENT	.
We	PP	we
imagine	VBP	imagine
that	IN	that
The	DT	the
Herds	NNS	herd
will	MD	will
be	VB	be
a	DT	a
story	NN	story
of	IN	of
humanity	NN	humanity
losing	VBG	lose
control	NN	control
.	SENT	.
A	DT	a
story	NN	story
of	IN	of
the	DT	the
wildness	NN	wildness
of	IN	of
nature	NN	nature
overwhelming	JJ	overwhelming
civilization	NN	civilization
,	,	,
but	CC	but
also	RB	also
the	DT	the
story	NN	story
of	IN	of
what	WP	what
is	VBZ	be
left	VBN	leave
behind	IN	behind
,	,	,
what	WP	what
remains	VBZ	remain
when	WRB	when
the	DT	the
dust	NN	dust
from	IN	from
the	DT	the
stampede	NN	stampede
settles	VBZ	settle
.	SENT	.
What	WP	what
are	VBP	be
the	DT	the
lessons	NNS	lesson
we	PP	we
have	VBP	have
learned	VBN	learn
?	SENT	?
So	RB	so
much	RB	much
of	IN	of
the	DT	the
climate	NN	climate
debate	NN	debate
is	VBZ	be
happening	VBG	happen
above	IN	above
the	DT	the
heads	NNS	head
of	IN	of
ordinary	JJ	ordinary
people	NNS	people
.	SENT	.
We	PP	we
'	''	'
re	IN	re
given	VBN	give
data	NNS	datum
,	,	,
we	PP	we
'	POS	'
re	NN	re
slammed	VBD	slam
by	IN	by
scientific	JJ	scientific
explanations	NNS	explanation
,	,	,
we	PP	we
'	POS	'
re	NN	re
given	VBN	give
dire	JJ	dire
prophecies	NNS	prophecy
.	SENT	.
But	CC	but
we	PP	we
'	POS	'
re	NN	re
never	RB	never
given	VBN	give
an	DT	an
emotional	JJ	emotional
sensory	JJ	sensory
experience	NN	experience
.	SENT	.
We	PP	we
'	POS	'
re	NN	re
never	RB	never
made	VBD	make
to	TO	to
feel	VB	feel
that	IN	that
this	DT	this
is	VBZ	be
ours	PP	ours
.	SENT	.
We	PP	we
'	POS	'
re	NN	re
never	RB	never
given	VBN	give
an	DT	an
experience	NN	experience
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	NN	S
always	RB	always
cerebral	JJ	cerebral
.	SENT	.
We	PP	we
want	VBP	want
to	TO	to
challenge	VB	challenge
that	DT	that
.	SENT	.
As	IN	as
storytellers	NNS	storyteller
,	,	,
we	PP	we
know	VBP	know
that	IN	that
people	NNS	people
are	VBP	be
moved	VBN	move
to	TO	to
action	NN	action
because	IN	because
they	PP	they
care	VBP	care
,	,	,
and	CC	and
nothing	NN	nothing
breaks	VBZ	break
the	DT	the
walls	NNS	wall
of	IN	of
indifference	NN	indifference
more	RBR	more
than	IN	than
beauty	NN	beauty
.	SENT	.
The	DT	the
minute	NN	minute
you	PP	you
add	VBP	add
beauty	NN	beauty
into	IN	into
the	DT	the
equation	NN	equation
,	,	,
it	PP	it
becomes	VBZ	become
personal	JJ	personal
,	,	,
it	PP	it
becomes	VBZ	become
yours	PP	yours
.	SENT	.
It	PP	it
becomes	VBZ	become
something	NN	something
worth	NN	worth
fighting	VBG	fight
for	IN	for
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
why	WRB	why
we	PP	we
are	VBP	be
working	VBG	work
with	IN	with
an	DT	an
amazing	JJ	amazing
team	NN	team
of	IN	of
puppeteers	NNS	puppeteer
and	CC	and
designers	NNS	designer
from	IN	from
South	NP	South
Africa	NP	Africa
.	SENT	.
They	PP	they
will	MD	will
create	VB	create
beautiful	JJ	beautiful
animals	NNS	animal
because	IN	because
although	IN	although
The	DT	the
Herds	NNS	herd
need	VBP	need
to	TO	to
be	VB	be
powerful	JJ	powerful
and	CC	and
devastating	JJ	devastating
,	,	,
they	PP	they
also	RB	also
need	VBP	need
to	TO	to
be	VB	be
beautiful	JJ	beautiful
.	SENT	.
They	PP	they
will	MD	will
create	VB	create
dozens	NNS	dozen
of	IN	of
species	NNS	specie
out	IN	out
of	IN	of
recyclable	JJ	recyclable
,	,	,
reusable	JJ	reusable
and	CC	and
easily	RB	easily
sourced	JJ	<unknown>
materials	NNS	material
.	SENT	.
And	CC	and
our	PP$	our
puppeteers	NNS	puppeteer
,	,	,
our	PP$	our
puppeteers	NNS	puppeteer
are	VBP	be
some	DT	some
of	IN	of
the	DT	the
best	JJS	good
in	IN	in
the	DT	the
world	NN	world
,	,	,
and	CC	and
they	PP	they
will	MD	will
evoke	VB	evoke
animals	NNS	animal
that	WDT	that
are	VBP	be
ferocious	JJ	ferocious
,	,	,
tired	JJ	tired
,	,	,
frightened	JJ	frightened
,	,	,
but	CC	but
also	RB	also
elegant	JJ	elegant
and	CC	and
proud	JJ	proud
.	SENT	.
And	CC	and
our	PP$	our
call	NN	call
to	TO	to
action	NN	action
to	TO	to
artists	NNS	artist
and	CC	and
audiences	NNS	audience
everywhere	RB	everywhere
is	VBZ	be
,	,	,
come	VB	come
and	CC	and
join	VB	join
us	PP	us
.	SENT	.
Every	DT	every
school	NN	school
,	,	,
every	DT	every
university	NN	university
,	,	,
every	DT	every
city	NN	city
can	MD	can
help	VB	help
us	PP	us
shape	VB	shape
this	DT	this
story	NN	story
.	SENT	.
And	CC	and
our	PP$	our
call	NN	call
to	TO	to
climate	NN	climate
organizations	NNS	organization
everywhere	RB	everywhere
is	VBZ	be
use	VB	use
us	PP	us
,	,	,
use	VB	use
us	PP	us
to	TO	to
spread	VB	spread
this	DT	this
message	NN	message
.	SENT	.
Together	RB	together
,	,	,
we	PP	we
can	MD	can
create	VB	create
a	DT	a
movement	NN	movement
,	,	,
a	DT	a
movement	NN	movement
that	WDT	that
demands	VBZ	demand
change	NN	change
.	SENT	.
And	CC	and
I	PP	I
know	VBP	know
,	,	,
I	PP	I
know	VBP	know
,	,	,
we	PP	we
'	POS	'
re	NN	re
just	RB	just
water	NN	water
dripping	VBG	drip
on	IN	on
a	DT	a
stone	NN	stone
.	SENT	.
But	CC	but
it	PP	it
'	POS	'
s	NN	S
crucial	JJ	crucial
to	TO	to
continue	VB	continue
dripping	VBG	drip
because	IN	because
slowly	RB	slowly
and	CC	and
over	IN	over
time	NN	time
,	,	,
water	NN	water
shapes	VBZ	shape
the	DT	the
stone	NN	stone
.	SENT	.
And	CC	and
when	WRB	when
lions	NNS	lion
and	CC	and
gazelles	NNS	gazelle
,	,	,
when	WRB	when
zebras	NNS	zebra
and	CC	and
hyenas	NNS	hyena
,	,	,
when	WRB	when
wolves	NNS	wolf
and	CC	and
deer	NN	deer
are	VBP	be
running	VBG	run
together	RB	together
,	,	,
predator	NN	predator
and	CC	and
prey	NN	prey
running	VBG	run
alongside	IN	alongside
one	CD	one
another	DT	another
,	,	,
and	CC	and
they	PP	they
'	POS	'
re	NN	re
running	VBG	run
away	RB	away
from	IN	from
us	PP	us
,	,	,
they	PP	they
'	POS	'
re	NN	re
running	VBG	run
away	RB	away
from	IN	from
a	DT	a
disaster	NN	disaster
that	IN	that
we	PP	we
have	VBP	have
created	VBN	create
,	,	,
who	WP	who
are	VBP	be
we	PP	we
in	IN	in
that	DT	that
story	NN	story
?	SENT	?
What	WP	what
does	VBZ	do
it	PP	it
say	VBP	say
about	IN	about
us	PP	us
?	SENT	?
Because	IN	because
like	JJ	like
with	IN	with
all	DT	all
great	JJ	great
stories	NNS	story
,	,	,
this	DT	this
story	NN	story
is	VBZ	be
really	RB	really
about	IN	about
us	PP	us
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
