Hello	UH	hello
--	:	--
certainly	RB	certainly
over	IN	over
the	DT	the
last	JJ	last
few	JJ	few
weeks	NNS	week
,	,	,
maybe	RB	maybe
less	JJR	less
so	RB	so
now	RB	now
--	:	--
has	VBZ	have
been	VBN	be
,	,	,
"	``	"
Oh	UH	oh
,	,	,
come	VB	come
on	RP	on
,	,	,
this	DT	this
isn	NN	isn
'	POS	'
t	NN	t
such	JJ	such
a	DT	a
big	JJ	big
deal	NN	deal
,	,	,
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
relatively	RB	relatively
tiny	JJ	tiny
number	NN	number
of	IN	of
cases	NNS	case
.	SENT	.
Compare	VB	compare
it	PP	it
to	TO	to
the	DT	the
flu	NN	flu
,	,	,
compare	VBP	compare
it	PP	it
to	TO	to
anything	NN	anything
else	RB	else
.	SENT	.
There	EX	there
are	VBP	be
much	RB	much
bigger	JJR	big
problems	NNS	problem
in	IN	in
the	DT	the
world	NN	world
.	SENT	.
Why	WRB	why
are	VBP	be
we	PP	we
making	VBG	make
such	PDT	such
a	DT	a
fuss	NN	fuss
about	IN	about
this	DT	this
?	SENT	?
"	``	"
And	CC	and
I	PP	I
guess	VBP	guess
the	DT	the
answer	NN	answer
to	TO	to
that	DT	that
fuss	NN	fuss
is	VBZ	be
that	IN	that
it	PP	it
comes	VBZ	come
down	RP	down
to	TO	to
the	DT	the
mathematics	NN	mathematics
.	SENT	.
We	PP	we
'	POS	'
re	NN	re
talking	VBG	talk
about	IN	about
the	DT	the
mathematics	NN	mathematics
of	IN	of
exponential	JJ	exponential
growth	NN	growth
,	,	,
fundamentally	RB	fundamentally
,	,	,
right	RB	right
?	SENT	?
AK	NP	AK
:	:	:
Exactly	RB	exactly
.	SENT	.
And	CC	and
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
number	NN	number
that	IN	that
we	PP	we
use	VBP	use
to	TO	to
get	VB	get
a	DT	a
sense	NN	sense
of	IN	of
how	WRB	how
easy	JJ	easy
things	NNS	thing
spread	NN	spread
and	CC	and
the	DT	the
level	NN	level
of	IN	of
transmission	NN	transmission
we	PP	we
'	POS	'
re	NN	re
dealing	VBG	deal
with	IN	with
.	SENT	.
We	PP	we
call	VBP	call
that	IN	that
the	DT	the
reproduction	NN	reproduction
number	NN	number
,	,	,
and	CC	and
conceptually	RB	conceptually
,	,	,
it	PP	it
'	POS	'
s	NN	S
just	RB	just
,	,	,
for	IN	for
each	DT	each
case	NN	case
you	PP	you
have	VBP	have
,	,	,
on	IN	on
average	NN	average
,	,	,
how	WRB	how
many	JJ	many
others	NNS	other
are	VBP	be
they	PP	they
infecting	VBG	infect
?	SENT	?
And	CC	and
that	DT	that
gives	VBZ	give
you	PP	you
a	DT	a
sense	NN	sense
of	IN	of
how	WRB	how
much	RB	much
is	VBZ	be
this	DT	this
scaling	NN	scaling
,	,	,
how	WRB	how
much	JJ	much
this	DT	this
growth	NN	growth
is	VBZ	be
going	VBG	go
to	TO	to
look	VB	look
like	IN	like
.	SENT	.
For	IN	for
coronavirus	NN	coronavirus
,	,	,
we	PP	we
'	POS	'
re	NN	re
now	RB	now
seeing	VBG	see
,	,	,
across	IN	across
multiple	JJ	multiple
countries	NNS	country
,	,	,
we	PP	we
'	POS	'
re	NN	re
seeing	VBG	see
each	DT	each
person	NN	person
on	IN	on
average	NN	average
giving	VBG	give
it	PP	it
to	TO	to
two	CD	two
or	CC	or
three	CD	three
more	JJR	more
.	SENT	.
CA	MD	ca
:	:	:
So	RB	so
that	DT	that
reproduction	NN	reproduction
number	NN	number
,	,	,
the	DT	the
first	JJ	first
thing	NN	thing
to	TO	to
understand	VB	understand
is	VBZ	be
that	IN	that
any	DT	any
number	NN	number
above	IN	above
one	PP	one
means	VBZ	mean
that	IN	that
this	DT	this
thing	NN	thing
is	VBZ	be
going	VBG	go
to	TO	to
grow	VB	grow
.	SENT	.
Any	DT	any
number	NN	number
below	IN	below
one	CD	one
means	VBZ	mean
it	PP	it
'	''	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
diminish	VB	diminish
.	SENT	.
AK	NP	AK
:	:	:
Exactly	RB	exactly
--	:	--
if	IN	if
you	PP	you
have	VBP	have
it	PP	it
above	IN	above
one	CD	one
,	,	,
then	RB	then
each	DT	each
group	NN	group
of	IN	of
people	NNS	people
infected	VBN	infect
are	VBP	be
going	VBG	go
to	TO	to
be	VB	be
generating	VBG	generate
more	JJR	more
infection	NN	infection
than	IN	than
there	EX	there
was	VBD	be
before	RB	before
.	SENT	.
And	CC	and
you	PP	you
will	MD	will
see	VB	see
the	DT	the
exponential	JJ	exponential
effect	NN	effect
,	,	,
so	RB	so
if	IN	if
it	PP	it
'	POS	'
s	NN	S
two	CD	two
,	,	,
you	PP	you
will	MD	will
be	VB	be
doubling	VBG	double
every	DT	every
round	NN	round
of	IN	of
infection	NN	infection
,	,	,
and	CC	and
if	IN	if
it	PP	it
'	POS	'
s	NN	S
below	IN	below
one	CD	one
,	,	,
you	PP	you
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
get	VB	get
something	NN	something
that	RB	that
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
decline	VB	decline
,	,	,
on	IN	on
average	NN	average
.	SENT	.
CA	MD	ca
:	:	:
So	RB	so
that	DT	that
number	NN	number
two	CD	two
or	CC	or
higher	JJR	high
,	,	,
I	PP	I
think	VBP	think
everyone	NN	everyone
here	RB	here
is	VBZ	be
maybe	RB	maybe
familiar	JJ	familiar
with	IN	with
the	DT	the
famous	JJ	famous
story	NN	story
of	IN	of
the	DT	the
chessboard	NN	chessboard
and	CC	and
the	DT	the
grains	NNS	grain
of	IN	of
rice	NN	rice
,	,	,
and	CC	and
if	IN	if
you	PP	you
double	VBP	double
the	DT	the
number	NN	number
of	IN	of
grains	NNS	grain
for	IN	for
every	DT	every
square	NN	square
of	IN	of
the	DT	the
chessboard	NN	chessboard
,	,	,
for	IN	for
the	DT	the
first	JJ	first
10	CD	@card@
or	CC	or
15	CD	@card@
squares	NNS	square
nothing	NN	nothing
much	RB	much
happens	VBZ	happen
,	,	,
but	CC	but
by	IN	by
the	DT	the
time	NN	time
you	PP	you
'	POS	'
ve	NN	ve
got	VBD	get
to	TO	to
the	DT	the
64th	JJ	<unknown>
square	NN	square
,	,	,
you	PP	you
suddenly	RB	suddenly
have	VBP	have
tons	NNS	ton
of	IN	of
rice	NN	rice
for	IN	for
every	DT	every
individual	NN	individual
on	IN	on
the	DT	the
planet	NN	planet
.	SENT	.
Exponential	JJ	exponential
growth	NN	growth
is	VBZ	be
an	DT	an
incredible	JJ	incredible
thing	NN	thing
.	SENT	.
And	CC	and
the	DT	the
small	JJ	small
numbers	NNS	number
now	RB	now
are	VBP	be
really	RB	really
not	RB	not
what	WP	what
you	PP	you
should	MD	should
be	VB	be
paying	VBG	pay
attention	NN	attention
to	TO	to
--	:	--
you	PP	you
should	MD	should
be	VB	be
paying	VBG	pay
attention	NN	attention
to	TO	to
the	DT	the
models	NNS	model
of	IN	of
what	WP	what
could	MD	could
be	VB	be
to	TO	to
come	VB	come
.	SENT	.
AK	NP	AK
:	:	:
Exactly	RB	exactly
.	SENT	.
Obviously	RB	obviously
,	,	,
if	IN	if
you	PP	you
continue	VBP	continue
the	DT	the
exponential	JJ	exponential
growth	NN	growth
,	,	,
you	PP	you
do	VBP	do
sometimes	RB	sometimes
get	VB	get
these	DT	these
incredibly	RB	incredibly
large	JJ	large
,	,	,
maybe	RB	maybe
implausibly	RB	implausibly
large	JJ	large
numbers	NNS	number
.	SENT	.
But	CC	but
even	RB	even
looking	VBG	look
at	IN	at
a	DT	a
timescale	NN	timescale
of	IN	of
say	NN	say
,	,	,
a	DT	a
month	NN	month
,	,	,
if	IN	if
the	DT	the
reproduction	NN	reproduction
number	NN	number
is	VBZ	be
three	CD	three
,	,	,
each	DT	each
person	NN	person
is	VBZ	be
infecting	VBG	infect
three	CD	three
on	IN	on
average	NN	average
.	SENT	.
The	DT	the
gap	NN	gap
between	IN	between
these	DT	these
rounds	NNS	round
of	IN	of
infection	NN	infection
is	VBZ	be
about	RB	about
five	CD	five
days	NNS	day
.	SENT	.
So	RB	so
if	IN	if
you	PP	you
imagine	VBP	imagine
that	IN	that
you	PP	you
'	POS	'
ve	NN	ve
got	VBD	get
one	CD	one
case	NN	case
now	RB	now
,	,	,
that	IN	that
'	POS	'
s	NN	S
,	,	,
kind	NN	kind
of	IN	of
,	,	,
six	CD	six
of	IN	of
these	DT	these
five-day	JJ	five-day
steps	NNS	step
in	IN	in
a	DT	a
month	NN	month
.	SENT	.
So	RB	so
by	IN	by
the	DT	the
end	NN	end
of	IN	of
that	DT	that
month	NN	month
,	,	,
that	DT	that
one	CD	one
person	NN	person
could	MD	could
have	VB	have
generated	VBN	generate
,	,	,
I	PP	I
think	VBP	think
it	PP	it
works	VBZ	work
out	RP	out
at	IN	at
about	RB	about
729	CD	@card@
cases	NNS	case
.	SENT	.
So	RB	so
even	RB	even
in	IN	in
a	DT	a
month	NN	month
,	,	,
just	RB	just
the	DT	the
scale	NN	scale
of	IN	of
this	DT	this
thing	NN	thing
can	MD	can
really	RB	really
shoot	VB	shoot
up	RP	up
if	IN	if
it	PP	it
'	POS	'
s	NN	S
not	RB	not
controlled	VBN	control
.	SENT	.
CA	MD	ca
:	:	:
And	CC	and
so	RB	so
certainly	RB	certainly
,	,	,
that	WDT	that
seems	VBZ	seem
to	TO	to
be	VB	be
happening	VBG	happen
on	IN	on
most	JJS	most
numbers	NNS	number
that	IN	that
you	PP	you
look	VBP	look
at	IN	at
now	RB	now
,	,	,
certainly	RB	certainly
where	WRB	where
the	DT	the
virus	NN	virus
is	VBZ	be
in	IN	in
the	DT	the
early	JJ	early
stages	NNS	stage
of	IN	of
entering	VBG	enter
a	DT	a
country	NN	country
.	SENT	.
You	PP	you
'	POS	'
ve	NN	ve
given	VBN	give
a	DT	a
model	NN	model
whereby	WRB	whereby
we	PP	we
can	MD	can
much	RB	much
more	RBR	more
clearly	RB	clearly
understand	VB	understand
this	DT	this
reproduction	NN	reproduction
number	NN	number
,	,	,
because	IN	because
it	PP	it
seems	VBZ	seem
to	TO	to
me	PP	me
this	DT	this
is	VBZ	be
almost	RB	almost
like	IN	like
the	DT	the
core	JJ	core
to	TO	to
how	WRB	how
we	PP	we
think	VBP	think
of	IN	of
the	DT	the
virus	NN	virus
and	CC	and
how	WRB	how
we	PP	we
respond	VBP	respond
to	TO	to
it	PP	it
and	CC	and
how	WRB	how
much	JJ	much
we	PP	we
should	MD	should
fear	VB	fear
it	PP	it
,	,	,
almost	RB	almost
.	SENT	.
And	CC	and
in	IN	in
your	PP$	your
thinking	NN	thinking
,	,	,
you	PP	you
sort	RB	sort
of	IN	of
break	VB	break
it	PP	it
down	RP	down
into	IN	into
four	CD	four
components	NNS	component
,	,	,
which	WDT	which
you	PP	you
call	VBP	call
DOTS	NNS	dot
:	:	:
Duration	NN	duration
,	,	,
Opportunities	NNS	opportunity
,	,	,
Transmission	NP	Transmission
probability	NN	probability
and	CC	and
Susceptibility	NN	susceptibility
.	SENT	.
And	CC	and
I	PP	I
think	VBP	think
it	PP	it
would	MD	would
be	VB	be
really	RB	really
helpful	JJ	helpful
,	,	,
Adam	NP	Adam
,	,	,
for	IN	for
you	PP	you
to	TO	to
just	RB	just
explain	VB	explain
each	DT	each
of	IN	of
these	DT	these
,	,	,
because	IN	because
it	PP	it
'	POS	'
s	VBG	<unknown>
quite	PDT	quite
a	DT	a
simple	JJ	simple
equation	NN	equation
that	WDT	that
links	VBZ	link
those	DT	those
four	CD	four
things	NNS	thing
to	TO	to
the	DT	the
actual	JJ	actual
reproduction	NN	reproduction
number	NN	number
.	SENT	.
So	RB	so
talk	VB	talk
about	IN	about
them	PP	them
in	IN	in
turn	NN	turn
.	SENT	.
Duration	NN	duration
,	,	,
what	WP	what
does	VBZ	do
that	DT	that
mean	NN	mean
?	SENT	?
AK	NP	AK
:	:	:
Duration	NN	duration
measures	NNS	measure
how	WRB	how
long	JJ	long
someone	NN	someone
is	VBZ	be
infectious	JJ	infectious
for	IN	for
.	SENT	.
If	IN	if
,	,	,
for	IN	for
example	NN	example
,	,	,
intuitively	RB	intuitively
,	,	,
if	IN	if
someone	NN	someone
is	VBZ	be
infectious	JJ	infectious
for	IN	for
a	DT	a
longer	JJR	long
period	NN	period
of	IN	of
time	NN	time
,	,	,
say	VBP	say
,	,	,
twice	RB	twice
as	RB	as
long	JJ	long
as	IN	as
someone	NN	someone
else	RB	else
,	,	,
then	RB	then
that	RB	that
'	''	'
s	NNS	<unknown>
twice	RB	twice
the	DT	the
length	NN	length
that	IN	that
they	PP	they
'	POS	'
ve	NN	ve
got	VBD	get
to	TO	to
be	VB	be
spreading	VBG	spread
infection	NN	infection
.	SENT	.
CA	MD	ca
:	:	:
And	CC	and
what	WP	what
is	VBZ	be
the	DT	the
duration	NN	duration
number	NN	number
for	IN	for
this	DT	this
virus	NN	virus
,	,	,
compared	VBN	compare
with	IN	with
,	,	,
say	VB	say
,	,	,
flu	NN	flu
or	CC	or
with	IN	with
other	JJ	other
pathogens	NNS	pathogen
?	SENT	?
AK	NP	AK
:	:	:
It	PP	it
depends	VBZ	depend
a	DT	a
little	JJ	little
bit	NN	bit
on	IN	on
what	WP	what
happens	VBZ	happen
when	WRB	when
people	NNS	people
are	VBP	be
infectious	JJ	infectious
,	,	,
if	IN	if
they	PP	they
'	POS	'
re	NN	re
being	VBG	be
isolated	VBN	isolate
very	RB	very
quickly	RB	quickly
,	,	,
that	WDT	that
shortens	VBZ	shorten
that	DT	that
period	NN	period
of	IN	of
time	NN	time
,	,	,
but	CC	but
potentially	RB	potentially
,	,	,
we	PP	we
'	POS	'
re	NN	re
looking	VBG	look
at	IN	at
around	IN	around
a	DT	a
week	NN	week
people	NNS	people
are	VBP	be
effectively	RB	effectively
infectious	JJ	infectious
before	IN	before
they	PP	they
might	MD	might
be	VB	be
isolated	VBN	isolate
in	IN	in
hospital	NN	hospital
.	SENT	.
CA	MD	ca
:	:	:
And	CC	and
during	IN	during
that	DT	that
week	NN	week
,	,	,
they	PP	they
may	MD	may
not	RB	not
even	RB	even
be	VB	be
showing	VBG	show
symptoms	NNS	symptom
for	IN	for
that	DT	that
full	JJ	full
week	NN	week
either	CC	either
,	,	,
right	RB	right
?	SENT	?
So	RB	so
someone	NN	someone
gets	VBZ	get
infected	VBN	infect
,	,	,
there	EX	there
'	''	'
s	VBG	<unknown>
an	DT	an
incubation	NN	incubation
period	NN	period
.	SENT	.
There	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
period	NN	period
some	DT	some
way	NN	way
into	IN	into
that	DT	that
incubation	NN	incubation
period	NN	period
where	WRB	where
they	PP	they
start	VB	start
being	VBG	be
infectious	JJ	infectious
,	,	,
and	CC	and
there	EX	there
may	MD	may
be	VB	be
a	DT	a
period	NN	period
after	IN	after
that	DT	that
,	,	,
where	WRB	where
they	PP	they
start	VBP	start
to	TO	to
show	VB	show
symptoms	NNS	symptom
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	NN	S
not	RB	not
clear	JJ	clear
,	,	,
quite	RB	quite
,	,	,
how	WRB	how
those	DT	those
dates	NNS	date
align	VBP	align
.	SENT	.
Is	VBZ	be
that	DT	that
right	NN	right
?	SENT	?
AK	NP	AK
:	:	:
No	UH	no
,	,	,
we	PP	we
'	POS	'
re	NN	re
getting	VBG	get
more	JJR	more
information	NN	information
.	SENT	.
One	CD	one
of	IN	of
the	DT	the
signals	NNS	signal
we	PP	we
see	VBP	see
in	IN	in
data	NNS	datum
that	WDT	that
suggest	VBP	suggest
that	IN	that
you	PP	you
may	MD	may
have	VB	have
that	DT	that
early	JJ	early
transmission	NN	transmission
going	VBG	go
on	IN	on
is	VBZ	be
when	WRB	when
you	PP	you
have	VBP	have
this	DT	this
delay	NN	delay
from	IN	from
one	CD	one
infection	NN	infection
to	TO	to
the	DT	the
next	JJ	next
.	SENT	.
So	RB	so
that	DT	that
seems	VBZ	seem
to	TO	to
be	VB	be
around	RB	around
five	CD	five
days	NNS	day
.	SENT	.
That	DT	that
incubation	NN	incubation
period	NN	period
,	,	,
the	DT	the
time	NN	time
for	IN	for
symptoms	NNS	symptom
to	TO	to
appear	VB	appear
,	,	,
is	VBZ	be
also	RB	also
about	RB	about
five	CD	five
days	NNS	day
.	SENT	.
So	RB	so
if	IN	if
you	PP	you
imagine	VBP	imagine
that	IN	that
most	JJS	most
people	NNS	people
are	VBP	be
only	RB	only
infecting	VBG	infect
others	NNS	other
when	WRB	when
they	PP	they
'	POS	'
re	NN	re
symptomatic	JJ	symptomatic
,	,	,
you	PP	you
'	POS	'
d	NN	d
have	VBP	have
that	DT	that
incubation	NN	incubation
period	NN	period
and	CC	and
then	RB	then
you	PP	you
'	''	'
d	SYM	d
have	VB	have
some	DT	some
more	JJR	more
time	NN	time
when	WRB	when
they	PP	they
'	POS	'
re	NN	re
infecting	VBG	infect
others	NNS	other
.	SENT	.
So	IN	so
the	DT	the
fact	NN	fact
that	IN	that
those	DT	those
values	NNS	value
seem	VBP	seem
to	TO	to
be	VB	be
similar	JJ	similar
,	,	,
suggesting	VBG	suggest
that	IN	that
some	DT	some
people	NNS	people
are	VBP	be
transmitting	VBG	transmit
either	RB	either
very	RB	very
early	JJ	early
on	IN	on
or	CC	or
potentially	RB	potentially
before	IN	before
they	PP	they
'	POS	'
re	NN	re
showing	VBG	show
clear	JJ	clear
symptoms	NNS	symptom
.	SENT	.
CA	MD	ca
:	:	:
So	RB	so
almost	RB	almost
implies	VBZ	imply
that	IN	that
on	IN	on
average	NN	average
,	,	,
people	NNS	people
are	VBP	be
infecting	VBG	infect
others	NNS	other
as	RB	as
much	RB	much
before	IN	before
they	PP	they
show	VBP	show
symptoms	NNS	symptom
as	IN	as
after	IN	after
.	SENT	.
AK	NP	AK
:	:	:
Potentially	RB	potentially
.	SENT	.
Obviously	RB	obviously
these	DT	these
are	VBP	be
early	JJ	early
data	NNS	datum
sets	NNS	set
,	,	,
but	CC	but
I	PP	I
think	VBP	think
there	EX	there
'	''	'
s	NNS	<unknown>
good	JJ	good
evidence	NN	evidence
that	IN	that
a	DT	a
fair	JJ	fair
number	NN	number
of	IN	of
people	NNS	people
,	,	,
either	CC	either
before	IN	before
they	PP	they
'	POS	'
re	NN	re
showing	VBG	show
clear	JJ	clear
symptoms	NNS	symptom
or	CC	or
maybe	RB	maybe
they	PP	they
'	POS	'
re	NN	re
not	RB	not
showing	VBG	show
the	DT	the
kind	NN	kind
of	IN	of
very	RB	very
distinctive	JJ	distinctive
fever	NN	fever
and	CC	and
cough	NN	cough
but	CC	but
they	PP	they
'	POS	'
re	NN	re
feeling	VBG	feel
unwell	JJ	unwell
and	CC	and
they	PP	they
'	POS	'
re	NN	re
shedding	VBG	shed
virus	NN	virus
during	IN	during
that	DT	that
period	NN	period
.	SENT	.
CA	MD	ca
:	:	:
And	CC	and
does	VBZ	do
that	RB	that
make	VB	make
it	PP	it
quite	RB	quite
different	JJ	different
from	IN	from
the	DT	the
flu	NN	flu
,	,	,
for	IN	for
example	NN	example
?	SENT	?
AK	NP	AK
:	:	:
It	PP	it
makes	VBZ	make
it	PP	it
actually	RB	actually
similar	JJ	similar
to	TO	to
flu	NN	flu
in	IN	in
that	DT	that
regard	NN	regard
.	SENT	.
One	CD	one
of	IN	of
the	DT	the
reasons	NNS	reason
pandemic	NN	pandemic
flu	NN	flu
is	VBZ	be
so	RB	so
hard	JJ	hard
to	TO	to
control	VB	control
and	CC	and
so	RB	so
feared	VBN	fear
as	IN	as
a	DT	a
threat	NN	threat
is	VBZ	be
because	IN	because
so	RB	so
much	JJ	much
transmission	NN	transmission
happens	VBZ	happen
before	IN	before
people	NNS	people
are	VBP	be
severely	RB	severely
ill	JJ	ill
.	SENT	.
And	CC	and
that	DT	that
means	VBZ	mean
that	IN	that
by	IN	by
the	DT	the
time	NN	time
you	PP	you
identify	VBP	identify
these	DT	these
cases	NNS	case
,	,	,
they	PP	they
'	POS	'
ve	NN	ve
probably	RB	probably
actually	RB	actually
spread	VB	spread
it	PP	it
to	TO	to
a	DT	a
number	NN	number
of	IN	of
other	JJ	other
people	NNS	people
.	SENT	.
CA	MD	ca
:	:	:
Yeah	RB	yeah
,	,	,
so	RB	so
this	DT	this
is	VBZ	be
the	DT	the
trickery	NN	trickery
of	IN	of
the	DT	the
thing	NN	thing
,	,	,
and	CC	and
why	WRB	why
it	PP	it
'	POS	'
s	NN	S
so	RB	so
hard	JJ	hard
to	TO	to
do	VB	do
anything	NN	anything
about	IN	about
it	PP	it
.	SENT	.
It	PP	it
is	VBZ	be
ahead	RB	ahead
of	IN	of
us	PP	us
all	PDT	all
the	DT	the
time	NN	time
,	,	,
and	CC	and
you	PP	you
can	MD	can
'	''	'
t	NN	t
just	RB	just
pay	VB	pay
attention	NN	attention
to	TO	to
how	WRB	how
someone	NN	someone
feels	VBZ	feel
or	CC	or
what	WP	what
they	PP	they
'	''	'
re	IN	re
doing	VBG	do
.	SENT	.
I	PP	I
mean	VBP	mean
,	,	,
how	WRB	how
does	VBZ	do
that	RB	that
happen	VB	happen
,	,	,
by	IN	by
the	DT	the
way	NN	way
?	SENT	?
How	WRB	how
does	VBZ	do
someone	NN	someone
infect	JJ	infect
someone	NN	someone
else	RB	else
before	IN	before
they	PP	they
'	POS	'
re	NN	re
even	RB	even
showing	VBG	show
symptoms	NNS	symptom
themselves	PP	themselves
,	,	,
because	IN	because
classically	RB	classically
,	,	,
we	PP	we
think	VBP	think
of	IN	of
,	,	,
you	PP	you
know	VBP	know
,	,	,
the	DT	the
person	NN	person
sneezing	VBG	sneeze
and	CC	and
droplets	NNS	droplet
go	VBP	go
through	IN	through
the	DT	the
air	NN	air
and	CC	and
someone	NN	someone
else	RB	else
breathes	VBZ	breathe
them	PP	them
in	RP	in
and	CC	and
that	IN	that
'	POS	'
s	NN	S
how	WRB	how
infection	NN	infection
happens	VBZ	happen
.	SENT	.
What	WP	what
is	VBZ	be
actually	RB	actually
going	VBG	go
on	IN	on
for	IN	for
infection	NN	infection
pre-symptoms	NNS	pre-symptom
?	SENT	?
AK	NP	AK
:	:	:
So	RB	so
the	DT	the
level	NN	level
of	IN	of
transmission	NN	transmission
we	PP	we
see	VBP	see
with	IN	with
this	DT	this
virus	NN	virus
isn	NN	isn
'	POS	'
t	NN	t
what	WP	what
we	PP	we
