Hi	UH	hi
bondage	NN	bondage
.	SENT	.
At	IN	at
88	CD	@card@
,	,	,
she	PP	she
has	VBZ	have
saved	VBN	save
12	CD	@card@
,	,	,
000	CD	@card@
girls	NNS	girl
,	,	,
and	CC	and
she	PP	she
has	VBZ	have
changed	VBN	change
the	DT	the
culture	NN	culture
in	IN	in
the	DT	the
country	NN	country
.	SENT	.
Now	RB	now
it	PP	it
is	VBZ	be
illegal	JJ	illegal
for	IN	for
fathers	NNS	father
to	TO	to
sell	VB	sell
their	PP$	their
daughters	NNS	daughter
into	IN	into
servitude	NN	servitude
.	SENT	.
She	PP	she
has	VBZ	have
also	RB	also
founded	VBN	found
orphanages	NNS	orphanage
and	CC	and
nutritional	JJ	nutritional
clinics	NNS	clinic
.	SENT	.
She	PP	she
is	VBZ	be
always	RB	always
happy	JJ	happy
and	CC	and
eternally	RB	eternally
young	JJ	young
.	SENT	.
What	WP	what
have	VBP	have
I	PP	I
lost	VBN	lose
in	IN	in
the	DT	the
last	JJ	last
decades	NNS	decade
?	SENT	?
People	NNS	people
,	,	,
of	IN	of
course	NN	course
,	,	,
places	NNS	place
,	,	,
and	CC	and
the	DT	the
boundless	JJ	boundless
energy	NN	energy
of	IN	of
my	PP$	my
youth	NN	youth
,	,	,
and	CC	and
I	PP	I
'	POS	'
m	NN	m
beginning	NN	beginning
to	TO	to
lose	VB	lose
independence	NN	independence
,	,	,
and	CC	and
that	WDT	that
scares	VBZ	scare
me	PP	me
.	SENT	.
Ram	NP	Ram
Dass	NP	Dass
says	VBZ	say
that	IN	that
dependency	NN	dependency
hurts	NNS	hurt
,	,	,
but	CC	but
if	IN	if
you	PP	you
accept	VBP	accept
it	PP	it
,	,	,
there	EX	there
is	VBZ	be
less	JJR	less
suffering	NN	suffering
.	SENT	.
After	IN	after
a	DT	a
very	RB	very
bad	JJ	bad
stroke	NN	stroke
,	,	,
his	PP$	his
ageless	JJ	ageless
soul	NN	soul
watches	VBZ	watch
the	DT	the
changes	NNS	change
in	IN	in
the	DT	the
body	NN	body
with	IN	with
tenderness	NN	tenderness
,	,	,
and	CC	and
he	PP	he
is	VBZ	be
grateful	JJ	grateful
to	TO	to
the	DT	the
people	NNS	people
who	WP	who
help	VBP	help
him	PP	him
.	SENT	.
What	WP	what
have	VBP	have
I	PP	I
gained	VBD	gain
?	SENT	?
Freedom	NN	freedom
:	:	:
I	PP	I
don	VBP	don
'	''	'
t	NN	t
have	VBP	have
to	TO	to
prove	VB	prove
anything	NN	anything
anymore	RB	anymore
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
not	RB	not
stuck	VBN	stick
in	IN	in
the	DT	the
idea	NN	idea
of	IN	of
who	WP	who
I	PP	I
was	VBD	be
,	,	,
who	WP	who
I	PP	I
want	VBP	want
to	TO	to
be	VB	be
,	,	,
or	CC	or
what	WP	what
other	JJ	other
people	NNS	people
expect	VBP	expect
me	PP	me
to	TO	to
be	VB	be
.	SENT	.
I	PP	I
don	VBP	don
'	''	'
t	NN	t
have	VBP	have
to	TO	to
please	VB	please
men	NNS	man
anymore	RB	anymore
,	,	,
only	JJ	only
animals	NNS	animal
.	SENT	.
I	PP	I
keep	VBP	keep
telling	VBG	tell
my	PP$	my
superego	NN	superego
to	TO	to
back	VB	back
off	RP	off
and	CC	and
let	VB	let
me	PP	me
enjoy	VB	enjoy
what	WP	what
I	PP	I
still	RB	still
have	VBP	have
.	SENT	.
My	PP$	my
body	NN	body
may	MD	may
be	VB	be
falling	VBG	fall
apart	RB	apart
,	,	,
but	CC	but
my	PP$	my
brain	NN	brain
is	VBZ	be
not	RB	not
,	,	,
yet	RB	yet
.	SENT	.
I	PP	I
love	VBP	love
my	PP$	my
brain	NN	brain
.	SENT	.
I	PP	I
feel	VBP	feel
lighter	JJR	light
.	SENT	.
I	PP	I
don	VBP	don
'	''	'
t	NN	t
carry	VBP	carry
grudges	NNS	grudge
,	,	,
ambition	NN	ambition
,	,	,
vanity	NN	vanity
,	,	,
none	NN	none
of	IN	of
the	DT	the
deadly	JJ	deadly
sins	NNS	sin
that	WDT	that
are	VBP	be
not	RB	not
even	RB	even
worth	JJ	worth
the	DT	the
trouble	NN	trouble
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
great	JJ	great
to	TO	to
let	VB	let
go	VB	go
.	SENT	.
I	PP	I
should	MD	should
have	VB	have
started	VBN	start
sooner	RBR	sooner
.	SENT	.
And	CC	and
I	PP	I
also	RB	also
feel	VBP	feel
softer	JJR	soft
because	IN	because
I	PP	I
'	POS	'
m	NN	m
not	RB	not
scared	VBN	scare
of	IN	of
being	VBG	be
vulnerable	JJ	vulnerable
.	SENT	.
I	PP	I
don	VBP	don
'	''	'
t	NN	t
see	VB	see
it	PP	it
as	IN	as
weakness	NN	weakness
anymore	RB	anymore
.	SENT	.
And	CC	and
I	PP	I
'	POS	'
ve	NN	ve
gained	VBD	gain
spirituality	NN	spirituality
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
aware	JJ	aware
that	IN	that
before	RB	before
,	,	,
death	NN	death
was	VBD	be
in	IN	in
the	DT	the
neighborhood	NN	neighborhood
.	SENT	.
Now	RB	now
,	,	,
it	PP	it
'	POS	'
s	JJ	<unknown>
next	JJ	next
door	NN	door
,	,	,
or	CC	or
in	IN	in
my	PP$	my
house	NN	house
.	SENT	.
I	PP	I
try	VBP	try
to	TO	to
live	VB	live
mindfully	RB	mindfully
and	CC	and
be	VB	be
present	JJ	present
in	IN	in
the	DT	the
moment	NN	moment
.	SENT	.
By	IN	by
the	DT	the
way	NN	way
,	,	,
the	DT	the
Dalai	NP	Dalai
Lama	NP	Lama
is	VBZ	be
someone	NN	someone
who	WP	who
has	VBZ	have
aged	VBN	age
beautifully	RB	beautifully
,	,	,
but	CC	but
who	WP	who
wants	VBZ	want
to	TO	to
be	VB	be
vegetarian	JJ	vegetarian
and	CC	and
celibate	NN	celibate
?	SENT	?
Meditation	NN	meditation
helps	VBZ	help
.	SENT	.
Child	NN	child
:	:	:
Ommm	NP	<unknown>
.	SENT	.
Ommm	NP	<unknown>
.	SENT	.
Ommm	NP	<unknown>
.	SENT	.
Isabel	NP	Isabel
Allende	NP	Allende
:	:	:
Ommm	NP	<unknown>
.	SENT	.
Ommm	NP	<unknown>
.	SENT	.
There	RB	there
it	PP	it
is	VBZ	be
.	SENT	.
And	CC	and
it	PP	it
'	POS	'
s	NN	S
good	JJ	good
to	TO	to
start	VB	start
early	RB	early
.	SENT	.
You	PP	you
know	VBP	know
,	,	,
for	IN	for
a	DT	a
vain	JJ	vain
female	NN	female
like	IN	like
myself	PP	myself
,	,	,
it	PP	it
'	POS	'
s	NN	S
very	RB	very
hard	JJ	hard
to	TO	to
age	NN	age
in	IN	in
this	DT	this
culture	NN	culture
.	SENT	.
Inside	RB	inside
,	,	,
I	PP	I
feel	VBP	feel
good	JJ	good
,	,	,
I	PP	I
feel	VBP	feel
charming	JJ	charming
,	,	,
seductive	JJ	seductive
,	,	,
sexy	JJ	sexy
.	SENT	.
Nobody	NN	nobody
else	RB	else
sees	VBZ	see
that	DT	that
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
invisible	NN	invisible
.	SENT	.
I	PP	I
want	VBP	want
to	TO	to
be	VB	be
the	DT	the
center	NN	center
of	IN	of
attention	NN	attention
.	SENT	.
I	PP	I
hate	VBP	hate
to	TO	to
be	VB	be
invisible	JJ	invisible
.	SENT	.
This	DT	this
is	VBZ	be
Grace	NP	Grace
Dammann	NP	Dammann
.	SENT	.
She	PP	she
has	VBZ	have
been	VBN	be
in	IN	in
a	DT	a
wheelchair	NN	wheelchair
for	IN	for
six	CD	six
years	NNS	year
after	IN	after
a	DT	a
terrible	JJ	terrible
car	NN	car
accident	NN	accident
.	SENT	.
She	PP	she
says	VBZ	say
that	IN	that
there	EX	there
is	VBZ	be
nothing	RB	nothing
more	RBR	more
sensual	JJ	sensual
than	IN	than
a	DT	a
hot	JJ	hot
shower	NN	shower
,	,	,
that	IN	that
every	DT	every
drop	NN	drop
of	IN	of
water	NN	water
is	VBZ	be
a	DT	a
blessing	NN	blessing
to	TO	to
the	DT	the
senses	NNS	sense
.	SENT	.
She	PP	she
doesn	NP	<unknown>
'	POS	'
t	NN	t
see	VB	see
herself	PP	herself
as	RB	as
disabled	JJ	disabled
.	SENT	.
In	IN	in
her	PP$	her
mind	NN	mind
,	,	,
she	PP	she
'	POS	'
s	NN	S
still	RB	still
surfing	VBG	surf
in	IN	in
the	DT	the
ocean	NN	ocean
.	SENT	.
Ethel	NP	Ethel
Seiderman	NP	Seiderman
,	,	,
a	DT	a
feisty	JJ	feisty
,	,	,
beloved	JJ	beloved
activist	NN	activist
in	IN	in
the	DT	the
place	NN	place
where	WRB	where
I	PP	I
live	VBP	live
in	IN	in
California	NP	California
.	SENT	.
She	PP	she
wears	VBZ	wear
red	JJ	red
patent	NN	patent
shoes	NNS	shoe
,	,	,
and	CC	and
her	PP$	her
mantra	NN	mantra
is	VBZ	be
that	IN	that
one	CD	one
scarf	NN	scarf
is	VBZ	be
nice	JJ	nice
but	CC	but
two	CD	two
is	VBZ	be
better	JJR	good
.	SENT	.
She	PP	she
has	VBZ	have
been	VBN	be
a	DT	a
widow	NN	widow
for	IN	for
nine	CD	nine
years	NNS	year
,	,	,
but	CC	but
she	PP	she
'	POS	'
s	NN	S
not	RB	not
looking	VBG	look
for	IN	for
another	DT	another
mate	NN	mate
.	SENT	.
She	PP	she
says	VBZ	say
that	IN	that
there	EX	there
is	VBZ	be
only	RB	only
a	DT	a
limited	JJ	limited
number	NN	number
of	IN	of
ways	NNS	way
you	PP	you
can	MD	can
screw	VB	screw
—	:	-
well	UH	well
,	,	,
she	PP	she
says	VBZ	say
it	PP	it
in	IN	in
another	DT	another
way	NN	way
—	:	-
and	CC	and
she	PP	she
has	VBZ	have
tried	VBN	try
them	PP	them
all	DT	all
.	SENT	.
I	PP	I
,	,	,
on	IN	on
the	DT	the
other	JJ	other
hand	NN	hand
,	,	,
I	PP	I
still	RB	still
have	VBP	have
erotic	JJ	erotic
fantasies	NNS	fantasy
with	IN	with
Antonio	NP	Antonio
Banderas	NP	Banderas
—	:	-
—	:	-
and	CC	and
my	PP$	my
poor	JJ	poor
husband	NN	husband
has	VBZ	have
to	TO	to
put	VB	put
up	RP	up
with	IN	with
it	PP	it
.	SENT	.
So	RB	so
how	WRB	how
can	MD	can
I	PP	I
stay	VB	stay
passionate	JJ	passionate
?	SENT	?
I	PP	I
cannot	MD	can
will	VB	will
myself	PP	myself
to	TO	to
be	VB	be
passionate	JJ	passionate
at	IN	at
71	CD	@card@
.	SENT	.
I	PP	I
have	VBP	have
been	VBN	be
training	VBG	train
for	IN	for
some	DT	some
time	NN	time
,	,	,
and	CC	and
when	WRB	when
I	PP	I
feel	VBP	feel
flat	JJ	flat
and	CC	and
bored	JJ	bored
,	,	,
I	PP	I
fake	VBP	fake
it	PP	it
.	SENT	.
Attitude	NN	attitude
,	,	,
attitude	NN	attitude
.	SENT	.
How	WRB	how
do	VBP	do
I	PP	I
train	VB	train
?	SENT	?
I	PP	I
train	VBP	train
by	IN	by
saying	VBG	say
yes	UH	yes
to	TO	to
whatever	WDT	whatever
comes	VBZ	come
my	PP$	my
way	NN	way
:	:	:
drama	NN	drama
,	,	,
comedy	NN	comedy
,	,	,
tragedy	NN	tragedy
,	,	,
love	NN	love
,	,	,
death	NN	death
,	,	,
losses	NNS	loss
.	SENT	.
Yes	UH	yes
to	TO	to
life	NN	life
.	SENT	.
And	CC	and
I	PP	I
train	VBP	train
by	IN	by
trying	VBG	try
to	TO	to
stay	VB	stay
in	IN	in
love	NN	love
.	SENT	.
It	PP	it
doesn	NP	<unknown>
'	POS	'
t	NN	t
always	RB	always
work	VB	work
,	,	,
but	CC	but
you	PP	you
cannot	MD	can
blame	VB	blame
me	PP	me
for	IN	for
trying	VBG	try
.	SENT	.
And	CC	and
,	,	,
on	IN	on
a	DT	a
final	JJ	final
note	NN	note
,	,	,
retirement	NN	retirement
in	IN	in
Spanish	NP	Spanish
is	VBZ	be
jubilaci��n	NN	<unknown>
.	SENT	.
Jubilation	NN	jubilation
.	SENT	.
Celebration	NN	celebration
.	SENT	.
We	PP	we
have	VBP	have
paid	VBN	pay
our	PP$	our
dues	NNS	due
.	SENT	.
We	PP	we
have	VBP	have
contributed	VBN	contribute
to	TO	to
society	NN	society
.	SENT	.
Now	RB	now
it	PP	it
'	''	'
s	VBG	<unknown>
our	PP$	our
time	NN	time
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	NN	S
a	DT	a
great	JJ	great
time	NN	time
.	SENT	.
Unless	IN	unless
you	PP	you
are	VBP	be
ill	JJ	ill
or	CC	or
very	RB	very
poor	JJ	poor
,	,	,
you	PP	you
have	VBP	have
choices	NNS	choice
.	SENT	.
I	PP	I
have	VBP	have
chosen	VBN	choose
to	TO	to
stay	VB	stay
passionate	JJ	passionate
,	,	,
engaged	VBN	engage
with	IN	with
an	DT	an
open	JJ	open
heart	NN	heart
.	SENT	.
I	PP	I
am	VBP	be
working	VBG	work
on	IN	on
it	PP	it
every	DT	every
day	NN	day
.	SENT	.
Want	VBP	want
to	TO	to
join	VB	join
me	PP	me
?	SENT	?
Thank	VB	thank
you	PP	you
.	SENT	.
June	NP	June
Cohen	NP	Cohen
:	:	:
So	RB	so
Isabel	NP	Isabel
—	:	-
IA	NN	<unknown>
:	:	:
Thank	VB	thank
you	PP	you
.	SENT	.
JC	NP	JC
:	:	:
First	JJ	first
of	IN	of
all	DT	all
,	,	,
I	PP	I
never	RB	never
like	VBP	like
to	TO	to
presume	VB	presume
to	TO	to
speak	VB	speak
for	IN	for
the	DT	the
TED	VBP	ted
community	NN	community
,	,	,
but	CC	but
I	PP	I
would	MD	would
like	VB	like
to	TO	to
tell	VB	tell
you	PP	you
that	IN	that
I	PP	I
have	VBP	have
a	DT	a
feeling	NN	feeling
we	PP	we
can	MD	can
all	RB	all
agree	VB	agree
that	IN	that
you	PP	you
are	VBP	be
still	RB	still
charming	JJ	charming
,	,	,
seductive	JJ	seductive
and	CC	and
sexy	JJ	sexy
.	SENT	.
Yes	UH	yes
?	SENT	?
IA	NNS	<unknown>
:	:	:
Aww	NNS	<unknown>
,	,	,
thank	VB	thank
you	PP	you
.	SENT	.
JC	NP	JC
:	:	:
Hands	NNS	hand
down	RB	down
.	SENT	.
IA	NN	<unknown>
:	:	:
No	UH	no
,	,	,
it	PP	it
'	POS	'
s	NN	S
makeup	NN	makeup
.	SENT	.
Moderator	NN	moderator
:	:	:
Now	RB	now
,	,	,
would	MD	would
it	PP	it
be	VB	be
awkward	JJ	awkward
if	IN	if
I	PP	I
asked	VBD	ask
you	PP	you
a	DT	a
follow-up	NN	follow-up
question	NN	question
about	IN	about
your	PP$	your
erotic	JJ	erotic
fantasies	NNS	fantasy
?	SENT	?
IA	NN	<unknown>
:	:	:
Oh	UH	oh
,	,	,
of	IN	of
course	NN	course
.	SENT	.
About	RB	about
what	WP	what
?	SENT	?
Moderator	NN	moderator
:	:	:
About	IN	about
your	PP$	your
erotic	JJ	erotic
fantasies	NNS	fantasy
.	SENT	.
IA	NN	<unknown>
:	:	:
With	IN	with
Antonio	NP	Antonio
Banderas	NP	Banderas
.	SENT	.
Moderator	NN	moderator
:	:	:
I	PP	I
was	VBD	be
just	RB	just
wondering	VBG	wonder
if	IN	if
you	PP	you
have	VBP	have
anything	NN	anything
more	RBR	more
to	TO	to
share	NN	share
.	SENT	.
IA	NN	<unknown>
:	:	:
Well	RB	well
,	,	,
one	CD	one
of	IN	of
them	PP	them
is	VBZ	be
that	DT	that
—	:	-
One	CD	one
of	IN	of
them	PP	them
is	VBZ	be
that	IN	that
I	PP	I
place	VBP	place
a	DT	a
naked	JJ	naked
Antonio	NP	Antonio
Banderas	NP	Banderas
on	IN	on
a	DT	a
Mexican	JJ	Mexican
tortilla	NN	tortilla
,	,	,
I	PP	I
slather	NN	slather
him	PP	him
with	IN	with
guacamole	NN	guacamole
and	CC	and
salsa	NN	salsa
,	,	,
I	PP	I
roll	VBP	roll
him	PP	him
up	RP	up
,	,	,
and	CC	and
I	PP	I
eat	VBP	eat
him	PP	him
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
