[	SYM	[
loss	NN	loss
of	IN	of
control	NN	control
,	,	,
I	PP	I
shed	VBD	shed
copious	JJ	copious
tears	NNS	tear
and	CC	and
asked	VBD	ask
my	PP$	my
dear	JJ	dear
husband	NN	husband
,	,	,
Jayant	NP	Jayant
.	SENT	.
I	PP	I
said	VBD	say
,	,	,
"	``	"
Is	VBZ	be
this	DT	this
it	PP	it
?	SENT	?
Is	VBZ	be
this	DT	this
the	DT	the
end	NN	end
of	IN	of
the	DT	the
road	NN	road
?	SENT	?
Is	VBZ	be
this	DT	this
the	DT	the
end	NN	end
of	IN	of
my	PP$	my
dance	NN	dance
?	SENT	?
"	``	"
And	CC	and
he	PP	he
,	,	,
the	DT	the
positive	JJ	positive
soul	NN	soul
that	IN	that
he	PP	he
is	VBZ	be
,	,	,
said	VBD	say
,	,	,
"	``	"
No	UH	no
,	,	,
this	DT	this
is	VBZ	be
just	RB	just
a	DT	a
hiatus	NN	hiatus
,	,	,
a	DT	a
hiatus	NN	hiatus
during	IN	during
the	DT	the
treatment	NN	treatment
,	,	,
and	CC	and
you	PP	you
'	POS	'
ll	NNS	<unknown>
get	VBP	get
back	RB	back
to	TO	to
doing	VBG	do
what	WP	what
you	PP	you
do	VBP	do
best	RBS	well
.	SENT	.
"	''	"
I	PP	I
realized	VBD	realize
then	RB	then
that	IN	that
I	PP	I
,	,	,
who	WP	who
thought	VBD	think
I	PP	I
had	VBD	have
complete	JJ	complete
control	NN	control
of	IN	of
my	PP$	my
life	NN	life
,	,	,
had	VBD	have
control	NN	control
of	IN	of
only	RB	only
three	CD	three
things	NNS	thing
:	:	:
My	PP$	my
thought	NN	thought
,	,	,
my	PP$	my
mind	NN	mind
â	NP	<unknown>
the	DT	the
images	NNS	image
that	IN	that
these	DT	these
thoughts	NNS	thought
created	VBD	create
â	NP	<unknown>
and	CC	and
the	DT	the
action	NN	action
that	WDT	that
derived	VBD	derive
from	IN	from
it	PP	it
.	SENT	.
So	RB	so
here	RB	here
I	PP	I
was	VBD	be
wallowing	VBG	wallow
in	IN	in
a	DT	a
vortex	NN	vortex
of	IN	of
emotions	NNS	emotion
and	CC	and
depression	NN	depression
and	CC	and
what	WP	what
have	VBP	have
you	PP	you
,	,	,
with	IN	with
the	DT	the
enormity	NN	enormity
of	IN	of
the	DT	the
situation	NN	situation
,	,	,
wanting	VBG	want
to	TO	to
go	VB	go
to	TO	to
a	DT	a
place	NN	place
of	IN	of
healing	NN	healing
,	,	,
health	NN	health
and	CC	and
happiness	NN	happiness
.	SENT	.
I	PP	I
wanted	VBD	want
to	TO	to
go	VB	go
from	IN	from
where	WRB	where
I	PP	I
was	VBD	be
to	TO	to
where	WRB	where
I	PP	I
wanted	VBD	want
to	TO	to
be	VB	be
,	,	,
for	IN	for
which	WDT	which
I	PP	I
needed	VBD	need
something	NN	something
.	SENT	.
I	PP	I
needed	VBD	need
something	NN	something
that	WDT	that
would	MD	would
pull	VB	pull
me	PP	me
out	RP	out
of	IN	of
all	PDT	all
this	DT	this
.	SENT	.
So	RB	so
I	PP	I
dried	VBD	dry
my	PP$	my
tears	NNS	tear
,	,	,
and	CC	and
I	PP	I
declared	VBD	declare
to	TO	to
the	DT	the
world	NN	world
at	IN	at
large	JJ	large
.	SENT	.
.	SENT	.
.	SENT	.
I	PP	I
said	VBD	say
,	,	,
"	``	"
Cancer	NP	Cancer
'	POS	'
s	NN	S
only	RB	only
one	CD	one
page	NN	page
in	IN	in
my	PP$	my
life	NN	life
,	,	,
and	CC	and
I	PP	I
will	MD	will
not	RB	not
allow	VB	allow
this	DT	this
page	NN	page
to	TO	to
impact	VB	impact
the	DT	the
rest	NN	rest
of	IN	of
my	PP$	my
life	NN	life
.	SENT	.
"	``	"
I	PP	I
also	RB	also
declared	VBD	declare
to	TO	to
the	DT	the
world	NN	world
at	IN	at
large	JJ	large
that	IN	that
I	PP	I
would	MD	would
ride	VB	ride
it	PP	it
out	RP	out
,	,	,
and	CC	and
I	PP	I
would	MD	would
not	RB	not
allow	VB	allow
cancer	NN	cancer
to	TO	to
ride	VB	ride
me	PP	me
.	SENT	.
But	CC	but
to	TO	to
go	VB	go
from	IN	from
where	WRB	where
I	PP	I
was	VBD	be
to	TO	to
where	WRB	where
I	PP	I
wanted	VBD	want
to	TO	to
be	VB	be
,	,	,
I	PP	I
needed	VBD	need
something	NN	something
.	SENT	.
I	PP	I
needed	VBD	need
an	DT	an
anchor	NN	anchor
,	,	,
an	DT	an
image	NN	image
,	,	,
a	DT	a
peg	NN	peg
to	TO	to
peg	VB	peg
this	DT	this
process	NN	process
on	IN	on
,	,	,
so	RB	so
that	IN	that
I	PP	I
could	MD	could
go	VB	go
from	IN	from
there	RB	there
.	SENT	.
And	CC	and
I	PP	I
found	VBD	find
that	IN	that
in	IN	in
my	PP$	my
dance	NN	dance
,	,	,
my	PP$	my
dance	NN	dance
,	,	,
my	PP$	my
strength	NN	strength
,	,	,
my	PP$	my
energy	NN	energy
,	,	,
my	PP$	my
passion	NN	passion
,	,	,
my	PP$	my
very	JJ	very
life	NN	life
breath	NN	breath
.	SENT	.
But	CC	but
it	PP	it
wasn	NP	<unknown>
'	POS	'
t	NN	t
easy	RB	easy
.	SENT	.
Believe	VB	believe
me	PP	me
,	,	,
it	PP	it
definitely	RB	definitely
wasn	NN	<unknown>
'	POS	'
t	NN	t
easy	RB	easy
.	SENT	.
How	WRB	how
do	VBP	do
you	PP	you
keep	VB	keep
cheer	NN	cheer
when	WRB	when
you	PP	you
go	VBP	go
from	IN	from
beautiful	JJ	beautiful
to	TO	to
bald	JJ	bald
in	IN	in
three	CD	three
days	NNS	day
?	SENT	?
How	WRB	how
do	VBP	do
you	PP	you
not	RB	not
despair	VB	despair
when	WRB	when
,	,	,
with	IN	with
the	DT	the
body	NN	body
ravaged	VBN	ravage
by	IN	by
chemotherapy	NN	chemotherapy
,	,	,
climbing	VBG	climb
a	DT	a
mere	JJ	mere
flight	NN	flight
of	IN	of
stairs	NNS	stair
was	VBD	be
sheer	JJ	sheer
torture	NN	torture
,	,	,
that	IN	that
to	TO	to
someone	NN	someone
like	IN	like
me	PP	me
who	WP	who
could	MD	could
dance	VB	dance
for	IN	for
three	CD	three
hours	NNS	hour
?	SENT	?
How	WRB	how
do	VBP	do
you	PP	you
not	RB	not
get	VBP	get
overwhelmed	VBN	overwhelm
by	IN	by
the	DT	the
despair	NN	despair
and	CC	and
the	DT	the
misery	NN	misery
of	IN	of
it	PP	it
all	RB	all
?	SENT	?
All	RB	all
I	PP	I
wanted	VBD	want
to	TO	to
do	VB	do
was	VBD	be
curl	VB	curl
up	RP	up
and	CC	and
weep	VB	weep
.	SENT	.
But	CC	but
I	PP	I
kept	VBD	keep
telling	VBG	tell
myself	PP	myself
fear	NN	fear
and	CC	and
tears	NNS	tear
are	VBP	be
options	NNS	option
I	PP	I
did	VBD	do
not	RB	not
have	VB	have
.	SENT	.
So	RB	so
I	PP	I
would	MD	would
drag	VB	drag
myself	PP	myself
into	IN	into
my	PP$	my
dance	NN	dance
studio	NN	studio
â	NP	<unknown>
body	NN	body
,	,	,
mind	NN	mind
and	CC	and
spirit	NN	spirit
â	NP	<unknown>
every	DT	every
day	NN	day
into	IN	into
my	PP$	my
dance	NN	dance
studio	NN	studio
,	,	,
and	CC	and
learn	VB	learn
everything	NN	everything
I	PP	I
learned	VBD	learn
when	WRB	when
I	PP	I
was	VBD	be
four	CD	four
,	,	,
all	RB	all
over	IN	over
again	RB	again
,	,	,
reworked	VBN	rework
,	,	,
relearned	VBN	relearn
,	,	,
regrouped	VBD	regroup
.	SENT	.
It	PP	it
was	VBD	be
excruciatingly	RB	excruciatingly
painful	JJ	painful
,	,	,
but	CC	but
I	PP	I
did	VBD	do
it	PP	it
.	SENT	.
Difficult	JJ	difficult
.	SENT	.
I	PP	I
focused	VBD	focus
on	IN	on
my	PP$	my
mudras	NNS	mudra
,	,	,
on	IN	on
the	DT	the
imagery	NN	imagery
of	IN	of
my	PP$	my
dance	NN	dance
,	,	,
on	IN	on
the	DT	the
poetry	NN	poetry
and	CC	and
the	DT	the
metaphor	NN	metaphor
and	CC	and
the	DT	the
philosophy	NN	philosophy
of	IN	of
the	DT	the
dance	NN	dance
itself	PP	itself
.	SENT	.
And	CC	and
slowly	RB	slowly
,	,	,
I	PP	I
moved	VBD	move
out	RP	out
of	IN	of
that	DT	that
miserable	JJ	miserable
state	NN	state
of	IN	of
mind	NN	mind
.	SENT	.
But	CC	but
I	PP	I
needed	VBD	need
something	NN	something
else	RB	else
.	SENT	.
I	PP	I
needed	VBD	need
something	NN	something
to	TO	to
go	VB	go
that	DT	that
extra	JJ	extra
mile	NN	mile
,	,	,
and	CC	and
I	PP	I
found	VBD	find
it	PP	it
in	IN	in
that	DT	that
metaphor	NN	metaphor
which	WDT	which
I	PP	I
had	VBD	have
learned	VBN	learn
from	IN	from
my	PP$	my
mother	NN	mother
when	WRB	when
I	PP	I
was	VBD	be
four	CD	four
.	SENT	.
The	DT	the
metaphor	NN	metaphor
of	IN	of
Mahishasura	NP	<unknown>
Mardhini	NP	<unknown>
,	,	,
of	IN	of
Durga	NP	Durga
.	SENT	.
Durga	NP	Durga
,	,	,
the	DT	the
mother	NN	mother
goddess	NN	goddess
,	,	,
the	DT	the
fearless	JJ	fearless
one	CD	one
,	,	,
created	VBN	create
by	IN	by
the	DT	the
pantheon	NN	pantheon
of	IN	of
Hindu	JJ	Hindu
gods	NNS	god
.	SENT	.
Durga	NP	Durga
,	,	,
resplendent	JJ	resplendent
,	,	,
bedecked	VBD	bedeck
,	,	,
beautiful	JJ	beautiful
,	,	,
her	PP$	her
18	CD	@card@
arms	NNS	arm
ready	JJ	ready
for	IN	for
warfare	NN	warfare
,	,	,
as	IN	as
she	PP	she
rode	VBD	ride
astride	IN	astride
her	PP$	her
lion	NN	lion
into	IN	into
the	DT	the
battlefield	NN	battlefield
to	TO	to
destroy	VB	destroy
Mahishasur	NP	<unknown>
.	SENT	.
Durga	NP	Durga
,	,	,
the	DT	the
epitome	NN	epitome
of	IN	of
creative	JJ	creative
feminine	JJ	feminine
energy	NN	energy
,	,	,
or	CC	or
shakti	NP	<unknown>
.	SENT	.
Durga	NP	Durga
,	,	,
the	DT	the
fearless	JJ	fearless
one	CD	one
.	SENT	.
I	PP	I
made	VBD	make
that	DT	that
image	NN	image
of	IN	of
Durga	NP	Durga
and	CC	and
her	PP$	her
every	DT	every
attribute	NN	attribute
,	,	,
her	PP	her
every	DT	every
nuance	NN	nuance
,	,	,
my	PP$	my
very	RB	very
own	JJ	own
.	SENT	.
Powered	VBN	power
by	IN	by
the	DT	the
symbology	NN	symbology
of	IN	of
a	DT	a
myth	NN	myth
and	CC	and
the	DT	the
passion	NN	passion
of	IN	of
my	PP$	my
training	NN	training
,	,	,
I	PP	I
brought	VBD	bring
laser-sharp	JJ	laser-sharp
focus	NN	focus
into	IN	into
my	PP$	my
dance	NN	dance
,	,	,
laser-sharp	JJ	laser-sharp
focus	NN	focus
to	TO	to
such	JJ	such
an	DT	an
extent	NN	extent
that	IN	that
I	PP	I
danced	VBD	dance
a	DT	a
few	JJ	few
weeks	NNS	week
after	IN	after
surgery	NN	surgery
.	SENT	.
I	PP	I
danced	VBD	dance
through	IN	through
chemo	NN	<unknown>
and	CC	and
radiation	NN	radiation
cycles	NNS	cycle
,	,	,
much	RB	much
to	TO	to
the	DT	the
dismay	NN	dismay
of	IN	of
my	PP$	my
oncologist	NN	oncologist
.	SENT	.
I	PP	I
danced	VBD	dance
between	IN	between
chemo	NN	<unknown>
and	CC	and
radiation	NN	radiation
cycles	NNS	cycle
and	CC	and
badgered	VBD	badger
him	PP	him
to	TO	to
fit	VB	fit
it	PP	it
to	TO	to
my	PP$	my
performing	VBG	perform
dance	NN	dance
schedule	NN	schedule
.	SENT	.
What	WP	what
I	PP	I
had	VBD	have
done	VBN	do
is	VBZ	be
I	PP	I
had	VBD	have
tuned	VBN	tune
out	RP	out
of	IN	of
cancer	NN	cancer
and	CC	and
tuned	VBN	tune
into	IN	into
my	PP$	my
dance	NN	dance
.	SENT	.
Yes	UH	yes
,	,	,
cancer	NN	cancer
has	VBZ	have
just	RB	just
been	VBN	be
one	CD	one
page	NN	page
in	IN	in
my	PP$	my
life	NN	life
.	SENT	.
My	PP$	my
story	NN	story
is	VBZ	be
a	DT	a
story	NN	story
of	IN	of
overcoming	VBG	overcome
setbacks	NNS	setback
,	,	,
obstacles	NNS	obstacle
and	CC	and
challenges	NNS	challenge
that	IN	that
life	NN	life
throws	VBZ	throw
at	IN	at
you	PP	you
.	SENT	.
My	PP$	my
story	NN	story
is	VBZ	be
the	DT	the
power	NN	power
of	IN	of
thought	NN	thought
.	SENT	.
My	PP$	my
story	NN	story
is	VBZ	be
the	DT	the
power	NN	power
of	IN	of
choice	NN	choice
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
the	DT	the
power	NN	power
of	IN	of
focus	NN	focus
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
the	DT	the
power	NN	power
of	IN	of
bringing	VBG	bring
ourselves	PP	ourselves
to	TO	to
the	DT	the
attention	NN	attention
of	IN	of
something	NN	something
that	WDT	that
so	RB	so
animates	VBZ	animate
you	PP	you
,	,	,
so	RB	so
moves	VBZ	move
you	PP	you
,	,	,
that	DT	that
something	NN	something
even	RB	even
like	IN	like
cancer	NN	cancer
becomes	VBZ	become
insignificant	JJ	insignificant
.	SENT	.
My	PP$	my
story	NN	story
is	VBZ	be
the	DT	the
power	NN	power
of	IN	of
a	DT	a
metaphor	NN	metaphor
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
the	DT	the
power	NN	power
of	IN	of
an	DT	an
image	NN	image
.	SENT	.
Mine	PP	mine
was	VBD	be
that	IN	that
of	IN	of
Durga	NP	Durga
,	,	,
Durga	NP	Durga
the	DT	the
fearless	JJ	fearless
one	CD	one
.	SENT	.
She	PP	she
was	VBD	be
also	RB	also
called	VBN	call
Simhanandini	NP	<unknown>
,	,	,
the	DT	the
one	CD	one
who	WP	who
rode	VBD	ride
the	DT	the
lion	NN	lion
.	SENT	.
As	IN	as
I	PP	I
ride	VBP	ride
out	RP	out
,	,	,
as	IN	as
I	PP	I
ride	VBP	ride
my	PP$	my
own	JJ	own
inner	JJ	inner
strength	NN	strength
,	,	,
my	PP$	my
own	JJ	own
inner	JJ	inner
resilience	NN	resilience
,	,	,
armed	VBN	arm
as	IN	as
I	PP	I
am	VBP	be
with	IN	with
what	WP	what
medication	NN	medication
can	MD	can
provide	VB	provide
and	CC	and
continue	VB	continue
treatment	NN	treatment
,	,	,
as	IN	as
I	PP	I
ride	VBP	ride
out	RP	out
into	IN	into
the	DT	the
battlefield	NN	battlefield
of	IN	of
cancer	NN	cancer
,	,	,
asking	VBG	ask
my	PP$	my
rogue	NN	rogue
cells	NNS	cell
to	TO	to
behave	VB	behave
,	,	,
I	PP	I
want	VBP	want
to	TO	to
be	VB	be
known	VBN	know
not	RB	not
as	IN	as
a	DT	a
cancer	NN	cancer
survivor	NN	survivor
,	,	,
but	CC	but
as	IN	as
a	DT	a
cancer	NN	cancer
conqueror	NN	conqueror
.	SENT	.
I	PP	I
present	VBP	present
to	TO	to
you	PP	you
an	DT	an
excerpt	NN	excerpt
of	IN	of
that	DT	that
work	NN	work
"	``	"
Simhanandini	NP	<unknown>
.	SENT	.
"	``	"
