Hello	UH	hello
and	CC	and
better	JJR	good
quality	NN	quality
of	IN	of
life	NN	life
for	IN	for
everyone	NN	everyone
.	SENT	.
Including	VBG	include
those	DT	those
kids	NNS	kid
in	IN	in
the	DT	the
kindergarten	NN	kindergarten
,	,	,
that	DT	that
don	NN	don
'	POS	'
t	NN	t
have	VBP	have
to	TO	to
share	VB	share
their	PP$	their
days	NNS	day
with	IN	with
noisy	JJ	noisy
excavators	NNS	excavator
.	SENT	.
The	DT	the
second	JJ	second
lesson	NN	lesson
is	VBZ	be
about	RB	about
being	VBG	be
ambitious	JJ	ambitious
.	SENT	.
In	IN	in
2015	CD	@card@
,	,	,
the	DT	the
city	NN	city
council	NN	council
set	VBD	set
a	DT	a
target	NN	target
of	IN	of
reducing	VBG	reduce
greenhouse	NN	greenhouse
gas	NN	gas
emissions	NNS	emission
by	IN	by
95	CD	@card@
percent	NN	percent
by	IN	by
2030	CD	@card@
without	IN	without
purchasing	VBG	purchase
any	DT	any
carbon	NN	carbon
offsets	NNS	offset
.	SENT	.
So	RB	so
aiming	VBG	aim
for	IN	for
real	JJ	real
reductions	NNS	reduction
.	SENT	.
Commitment	NN	commitment
to	TO	to
this	DT	this
goal	NN	goal
changed	VBD	change
our	PP$	our
mindset	NN	mindset
.	SENT	.
If	IN	if
we	PP	we
were	VBD	be
going	VBG	go
to	TO	to
reach	VB	reach
this	DT	this
target	NN	target
,	,	,
every	DT	every
department	NN	department
had	VBD	have
to	TO	to
get	VB	get
active	JJ	active
,	,	,
figure	NN	figure
out	IN	out
measures	NNS	measure
and	CC	and
finding	VBG	find
out	RP	out
how	WRB	how
to	TO	to
implement	VB	implement
them	PP	them
.	SENT	.
So	IN	so
second	JJ	second
lesson	NN	lesson
,	,	,
be	VB	be
ambitious	JJ	ambitious
.	SENT	.
A	DT	a
target	NN	target
measured	VBN	measure
in	IN	in
years	NNS	year
,	,	,
not	RB	not
decades	NNS	decade
,	,	,
provides	VBZ	provide
no	DT	no
excuse	NN	excuse
for	IN	for
inaction	NN	inaction
.	SENT	.
In	IN	in
my	PP$	my
experience	NN	experience
,	,	,
the	DT	the
key	JJ	key
challenges	NNS	challenge
of	IN	of
achieving	VBG	achieve
climate	NN	climate
targets	NNS	target
is	VBZ	be
that	IN	that
the	DT	the
division	NN	division
of	IN	of
responsibility	NN	responsibility
we	PP	we
see	VBP	see
on	IN	on
global	JJ	global
,	,	,
national	JJ	national
and	CC	and
local	JJ	local
levels	NNS	level
.	SENT	.
In	IN	in
the	DT	the
city	NN	city
,	,	,
the	DT	the
same	JJ	same
is	VBZ	be
true	JJ	true
.	SENT	.
There	EX	there
are	VBP	be
differences	NNS	difference
inside	IN	inside
the	DT	the
administration	NN	administration
,	,	,
between	IN	between
departments	NNS	department
and	CC	and
between	IN	between
agency	NN	agency
,	,	,
which	WDT	which
each	DT	each
have	VBP	have
their	PP$	their
own	JJ	own
targets	NNS	target
and	CC	and
own	JJ	own
responsibility	NN	responsibility
unrelated	JJ	unrelated
to	TO	to
climate	NN	climate
,	,	,
and	CC	and
their	PP$	their
own	JJ	own
budget	NN	budget
to	TO	to
stick	VB	stick
to	TO	to
.	SENT	.
This	DT	this
makes	VBZ	make
it	PP	it
very	RB	very
difficult	JJ	difficult
to	TO	to
coordinate	VB	coordinate
climate	NN	climate
measures	NNS	measure
which	WDT	which
often	RB	often
cross	VBP	cross
sectoral	JJ	sectoral
boundaries	NNS	boundary
.	SENT	.
Our	PP$	our
a	DT	a
solution	NN	solution
to	TO	to
this	DT	this
fragmentation	NN	fragmentation
was	VBD	be
this	DT	this
document	NN	document
:	:	:
the	DT	the
Oslo	NP	Oslo
Climate	NN	climate
Budget	NP	Budget
,	,	,
which	WDT	which
we	PP	we
put	VBD	put
forward	RB	forward
for	IN	for
the	DT	the
first	JJ	first
time	NN	time
in	IN	in
2016	CD	@card@
.	SENT	.
The	DT	the
first	JJ	first
climate	NN	climate
budget	NN	budget
,	,	,
as	RB	as
far	RB	far
as	IN	as
we	PP	we
know	VBP	know
.	SENT	.
A	DT	a
climate	NN	climate
budget	NN	budget
is	VBZ	be
a	DT	a
governance	NN	governance
tool	NN	tool
.	SENT	.
It	PP	it
structures	VBZ	structure
and	CC	and
organizes	VBZ	organize
how	WRB	how
we	PP	we
can	MD	can
get	VB	get
from	IN	from
climate	NN	climate
target	NN	target
policies	NNS	policy
and	CC	and
words	NNS	word
to	TO	to
action	NN	action
and	CC	and
results	NNS	result
.	SENT	.
It	PP	it
also	RB	also
makes	VBZ	make
all	DT	all
parts	NNS	part
of	IN	of
the	DT	the
administration	NN	administration
in	IN	in
Oslo	NP	Oslo
a	DT	a
stakeholder	NN	stakeholder
to	TO	to
the	DT	the
climate	NN	climate
goals	NNS	goal
.	SENT	.
Our	PP$	our
climate	NN	climate
budget	NN	budget
,	,	,
which	WDT	which
is	VBZ	be
measured	VBN	measure
in	IN	in
tons	NNS	ton
of	IN	of
CO2	JJ	<unknown>
emissions	NNS	emission
,	,	,
is	VBZ	be
fully	RB	fully
integrated	VBN	integrate
in	IN	in
the	DT	the
municipal	JJ	municipal
budget	NN	budget
.	SENT	.
And	CC	and
like	IN	like
the	DT	the
financial	JJ	financial
budget	NN	budget
,	,	,
the	DT	the
climate	NN	climate
budget	NN	budget
is	VBZ	be
the	DT	the
responsibility	NN	responsibility
of	IN	of
the	DT	the
deputy	JJ	deputy
mayor	NN	mayor
of	IN	of
finance	NN	finance
.	SENT	.
It	PP	it
presents	VBZ	present
the	DT	the
expected	VBN	expect
emission	NN	emission
reduction	NN	reduction
from	IN	from
the	DT	the
adopted	VBN	adopt
climate	NN	climate
measures	NNS	measure
.	SENT	.
And	CC	and
it	PP	it
clearly	RB	clearly
states	VBZ	state
what	WP	what
has	VBZ	have
to	TO	to
be	VB	be
done	VBN	do
by	IN	by
whom	WP	whom
,	,	,
when	WRB	when
,	,	,
and	CC	and
,	,	,
where	WRB	where
relevant	JJ	relevant
,	,	,
at	IN	at
what	WP	what
necessary	JJ	necessary
budgetary	JJ	budgetary
cost	NN	cost
.	SENT	.
Let	VB	let
me	PP	me
give	VB	give
you	PP	you
one	CD	one
example	NN	example
.	SENT	.
In	IN	in
2022	CD	@card@
,	,	,
the	DT	the
city	NN	city
council	NN	council
decided	VBD	decide
to	TO	to
invest	VB	invest
in	IN	in
a	DT	a
carbon	NN	carbon
capture	NN	capture
and	CC	and
storage	NN	storage
facility	NN	facility
at	IN	at
the	DT	the
largest	JJS	large
waste	NN	waste
incineration	NN	incineration
plant	NN	plant
in	IN	in
Oslo	NP	Oslo
.	SENT	.
This	DT	this
is	VBZ	be
the	DT	the
single	JJ	single
biggest	JJS	big
emission	NN	emission
source	NN	source
in	IN	in
Oslo	NP	Oslo
,	,	,
accounting	NN	accounting
for	IN	for
17	CD	@card@
percent	NN	percent
of	IN	of
the	DT	the
total	NN	total
.	SENT	.
This	DT	this
is	VBZ	be
a	DT	a
measure	NN	measure
that	WDT	that
has	VBZ	have
been	VBN	be
planned	VBN	plan
in	IN	in
the	DT	the
climate	NN	climate
budget	NN	budget
since	IN	since
2017	CD	@card@
,	,	,
and	CC	and
it	PP	it
will	MD	will
be	VB	be
the	DT	the
department	NN	department
of	IN	of
business	NN	business
development	NN	development
and	CC	and
public	JJ	public
ownership	NN	ownership
,	,	,
with	IN	with
its	PP$	its
specific	JJ	specific
skills	NNS	skill
,	,	,
that	WDT	that
will	MD	will
have	VB	have
the	DT	the
responsibility	NN	responsibility
for	IN	for
implementing	VBG	implement
it	PP	it
.	SENT	.
And	CC	and
the	DT	the
carbon	NN	carbon
will	MD	will
be	VB	be
captured	VBN	capture
from	IN	from
2026	CD	@card@
and	CC	and
onwards	RB	onwards
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
the	DT	the
third	JJ	third
lesson	NN	lesson
learned	VBD	learn
.	SENT	.
A	DT	a
comprehensive	JJ	comprehensive
government	NN	government
system	NN	system
is	VBZ	be
key	JJ	key
to	TO	to
distribute	VB	distribute
responsibility	NN	responsibility
and	CC	and
to	TO	to
keep	VB	keep
the	DT	the
responsible	JJ	responsible
entity	NN	entity
accountable	JJ	accountable
.	SENT	.
An	DT	an
important	JJ	important
point	NN	point
is	VBZ	be
that	IN	that
every	DT	every
agency	NN	agency
will	MD	will
have	VB	have
to	TO	to
report	VB	report
on	IN	on
the	DT	the
status	NN	status
of	IN	of
all	PDT	all
their	PP$	their
climate	NN	climate
work	NN	work
as	IN	as
a	DT	a
part	NN	part
of	IN	of
the	DT	the
ordinary	JJ	ordinary
budget	NN	budget
process	NN	process
three	CD	three
times	NNS	time
a	DT	a
year	NN	year
.	SENT	.
So	RB	so
let	VB	let
me	PP	me
go	VB	go
back	RB	back
to	TO	to
construction	NN	construction
.	SENT	.
Three	CD	three
years	NNS	year
ago	RB	ago
,	,	,
we	PP	we
broke	VBD	break
ground	NN	ground
on	IN	on
the	DT	the
piloting	NN	piloting
of	IN	of
the	DT	the
world	NN	world
'	POS	'
s	JJ	<unknown>
first	JJ	first
zero-emission	NN	zero-emission
construction	NN	construction
site	NN	site
.	SENT	.
The	DT	the
agency	NN	agency
of	IN	of
urban	JJ	urban
environment	NN	environment
was	VBD	be
transforming	VBG	transform
a	DT	a
busy	JJ	busy
street	NN	street
into	IN	into
a	DT	a
pedestrian	JJ	pedestrian
zone	NN	zone
in	IN	in
the	DT	the
city	NN	city
center	NN	center
of	IN	of
Oslo	NP	Oslo
.	SENT	.
They	PP	they
were	VBD	be
using	VBG	use
powerful	JJ	powerful
machineries	NNS	machinery
to	TO	to
lift	VB	lift
and	CC	and
break	VB	break
slabs	NNS	slab
of	IN	of
asphalt	NN	asphalt
,	,	,
even	RB	even
though	IN	though
the	DT	the
machinery	NN	machinery
was	VBD	be
so	RB	so
quiet	JJ	quiet
that	IN	that
the	DT	the
next	JJ	next
door	NN	door
cafes	NNS	cafe
and	CC	and
restaurants	NNS	restaurant
kept	VBD	keep
their	PP$	their
front	JJ	front
doors	NNS	door
open	JJ	open
.	SENT	.
Today	NN	today
,	,	,
we	PP	we
have	VBP	have
more	JJR	more
than	IN	than
30	CD	@card@
such	JJ	such
sites	NNS	site
,	,	,
even	RB	even
though	IN	though
electric	JJ	electric
construction	NN	construction
machinery	NN	machinery
barely	RB	barely
existed	VBD	exist
prior	RB	prior
to	TO	to
this	DT	this
project	NN	project
.	SENT	.
This	DT	this
change	NN	change
has	VBZ	have
been	VBN	be
made	VBN	make
through	IN	through
procurement	NN	procurement
.	SENT	.
In	IN	in
2017	CD	@card@
,	,	,
the	DT	the
city	NN	city
decided	VBD	decide
to	TO	to
use	VB	use
procurement	NN	procurement
to	TO	to
drive	VB	drive
markets	NNS	market
for	IN	for
developing	VBG	develop
technologies	NNS	technology
we	PP	we
needed	VBD	need
to	TO	to
reach	VB	reach
the	DT	the
climate	NN	climate
goals	NNS	goal
.	SENT	.
Like	IN	like
in	IN	in
every	DT	every
city	NN	city
,	,	,
construction	NN	construction
is	VBZ	be
a	DT	a
big	JJ	big
emission	NN	emission
source	NN	source
,	,	,
and	CC	and
in	IN	in
Oslo	NP	Oslo
,	,	,
the	DT	the
municipality	NN	municipality
accounts	VBZ	account
for	IN	for
approximately	RB	approximately
20	CD	@card@
percent	NN	percent
of	IN	of
everything	NN	everything
that	WDT	that
is	VBZ	be
being	VBG	be
built	VBN	build
.	SENT	.
Our	PP$	our
procurement	JJ	procurement
framework	NN	framework
awards	VBZ	award
companies	NNS	company
who	WP	who
can	MD	can
provide	VB	provide
zero-emission	NN	zero-emission
services	NNS	service
.	SENT	.
Since	IN	since
2019	CD	@card@
,	,	,
all	DT	all
projects	NNS	project
by	IN	by
the	DT	the
municipality	NN	municipality
have	VBP	have
used	VBN	use
this	DT	this
as	IN	as
a	DT	a
core	JJ	core
tender	NN	tender
criterium	NN	criterium
.	SENT	.
This	DT	this
is	VBZ	be
important	JJ	important
for	IN	for
contractors	NNS	contractor
because	IN	because
it	PP	it
creates	VBZ	create
a	DT	a
predictable	JJ	predictable
demand	NN	demand
for	IN	for
zero-emission	NN	zero-emission
solutions	NNS	solution
.	SENT	.
Other	JJ	other
cities	NNS	city
in	IN	in
Norway	NP	Norway
have	VBP	have
started	VBN	start
using	VBG	use
the	DT	the
same	JJ	same
kind	NN	kind
of	IN	of
criteria	NNS	criterion
.	SENT	.
And	CC	and
the	DT	the
result	NN	result
is	VBZ	be
that	IN	that
the	DT	the
availability	NN	availability
of	IN	of
zero-emission	NN	zero-emission
machines	NNS	machine
is	VBZ	be
increasing	VBG	increase
every	DT	every
year	NN	year
in	IN	in
Norway	NP	Norway
.	SENT	.
So	IN	so
fourth	JJ	fourth
lesson	NN	lesson
,	,	,
never	RB	never
,	,	,
ever	RB	ever
underestimate	VB	underestimate
how	WRB	how
much	JJ	much
you	PP	you
can	MD	can
change	VB	change
by	IN	by
being	VBG	be
a	DT	a
demanding	JJ	demanding
customer	NN	customer
.	SENT	.
When	WRB	when
the	DT	the
key	JJ	key
strength	NN	strength
of	IN	of
markets	NNS	market
is	VBZ	be
their	PP$	their
adaptability	NN	adaptability
and	CC	and
when	WRB	when
you	PP	you
play	VBP	play
to	TO	to
that	DT	that
strength	NN	strength
,	,	,
it	PP	it
is	VBZ	be
surprising	JJ	surprising
how	WRB	how
much	JJ	much
you	PP	you
can	MD	can
change	VB	change
in	IN	in
a	DT	a
short	JJ	short
time	NN	time
.	SENT	.
We	PP	we
plan	VBP	plan
to	TO	to
gradually	RB	gradually
introduce	VB	introduce
requirements	NNS	requirement
for	IN	for
zero	CD	zero
emissions	NNS	emission
in	IN	in
all	DT	all
construction	NN	construction
sites	NNS	site
in	IN	in
the	DT	the
city	NN	city
of	IN	of
Oslo	NP	Oslo
,	,	,
both	DT	both
private	JJ	private
and	CC	and
public	JJ	public
,	,	,
by	IN	by
2030	CD	@card@
.	SENT	.
In	IN	in
the	DT	the
last	JJ	last
years	NNS	year
,	,	,
the	DT	the
city	NN	city
'	POS	'
s	JJ	<unknown>
quality	NN	quality
of	IN	of
air	NN	air
has	VBZ	have
improved	VBN	improve
significantly	RB	significantly
.	SENT	.
Two	CD	two
years	NNS	year
ago	RB	ago
,	,	,
a	DT	a
columnist	NN	columnist
wrote	VBD	write
that	IN	that
the	DT	the
city	NN	city
smells	VBZ	smell
so	RB	so
nice	JJ	nice
now	RB	now
in	IN	in
the	DT	the
summer	NN	summer
.	SENT	.
The	DT	the
reasons	NNS	reason
are	VBP	be
reduced	VBN	reduce
traffic	NN	traffic
and	CC	and
the	DT	the
dramatic	JJ	dramatic
rise	NN	rise
in	IN	in
proportion	NN	proportion
of	IN	of
electric	JJ	electric
cars	NNS	car
and	CC	and
buses	NNS	bus
.	SENT	.
Sometimes	RB	sometimes
technology	NN	technology
development	NN	development
exceeds	VBZ	exceed
our	PP$	our
expectations	NNS	expectation
.	SENT	.
Ten	CD	ten
years	NNS	year
ago	RB	ago
,	,	,
few	JJ	few
would	MD	would
have	VB	have
forecast	VBN	forecast
the	DT	the
numbers	NNS	number
we	PP	we
see	VBP	see
today	NN	today
:	:	:
82	CD	@card@
percent	NN	percent
of	IN	of
all	DT	all
new	JJ	new
passenger	NN	passenger
cars	NNS	car
and	CC	and
36	CD	@card@
percent	NN	percent
of	IN	of
new	JJ	new
vans	NNS	van
have	VBP	have
so	RB	so
far	RB	far
in	IN	in
2022	CD	@card@
been	VBN	be
zero-emission	NN	zero-emission
.	SENT	.
And	CC	and
,	,	,
I	PP	I
think	VBP	think
,	,	,
even	RB	even
better	JJR	good
:	:	:
30	CD	@card@
percent	NN	percent
of	IN	of
new	JJ	new
heavy	JJ	heavy
vehicles	NNS	vehicle
have	VBP	have
so	RB	so
far	RB	far
been	VBN	be
biogas	NNS	<unknown>
or	CC	or
electric	JJ	electric
.	SENT	.
This	DT	this
is	VBZ	be
very	RB	very
good	JJ	good
news	NN	news
because	IN	because
mobility	NN	mobility
is	VBZ	be
the	DT	the
biggest	JJS	big
emission	NN	emission
source	NN	source
in	IN	in
the	DT	the
city	NN	city
,	,	,
accounting	VBG	account
for	IN	for
approximately	RB	approximately
50	CD	@card@
percent	NN	percent
of	IN	of
our	PP$	our
total	JJ	total
emissions	NNS	emission
.	SENT	.
Transition	NN	transition
to	TO	to
electric	JJ	electric
mobility	NN	mobility
has	VBZ	have
been	VBN	be
supported	VBN	support
by	IN	by
a	DT	a
wide	JJ	wide
range	NN	range
of	IN	of
policies	NNS	policy
.	SENT	.
These	DT	these
include	VBP	include
national	JJ	national
tax	NN	tax
exemption	NN	exemption
,	,	,
a	DT	a
local	JJ	local
investment	NN	investment
in	IN	in
an	DT	an
effective	JJ	effective
network	NN	network
of	IN	of
charging	VBG	charge
points	NNS	point
.	SENT	.
But	CC	but
procurement	NN	procurement
has	VBZ	have
played	VBN	play
an	DT	an
important	JJ	important
role	NN	role
here	RB	here
,	,	,
too	RB	too
.	SENT	.
Everything	NN	everything
the	DT	the
municipality	NN	municipality
buys	VBZ	buy
should	MD	should
be	VB	be
delivered	VBN	deliver
by	IN	by
zero-emission	NN	zero-emission
transport	NN	transport
.	SENT	.
This	DT	this
has	VBZ	have
been	VBN	be
and	CC	and
still	RB	still
is	VBZ	be
a	DT	a
gradual	JJ	gradual
process	NN	process
,	,	,
but	CC	but
if	IN	if
three	CD	three
providers	NNS	provider
can	MD	can
offer	VB	offer
it	PP	it
,	,	,
zero	CD	zero
emission	NN	emission
becomes	VBZ	become
the	DT	the
minimum	JJ	minimum
criteria	NNS	criterion
in	IN	in
the	DT	the
procurement	NN	procurement
.	SENT	.
Everyone	NN	everyone
probably	RB	probably
knows	VBZ	know
that	IN	that
Norway	NP	Norway
is	VBZ	be
an	DT	an
oil	NN	oil
and	CC	and
gas-rich	JJ	gas-rich
nation	NN	nation
and	CC	and
many	JJ	many
might	MD	might
think	VB	think
that	IN	that
this	DT	this
is	VBZ	be
the	DT	the
reason	NN	reason
why	WRB	why
we	PP	we
can	MD	can
invest	VB	invest
in	IN	in
climate	NN	climate
solutions	NNS	solution
in	IN	in
Oslo	NP	Oslo
.	SENT	.
But	CC	but
the	DT	the
reality	NN	reality
is	VBZ	be
that	DT	that
infrastructure	NN	infrastructure
for	IN	for
public	JJ	public
transport	NN	transport
,	,	,
walking	NN	walking
and	CC	and
biking	NN	biking
[	SYM	[
is	VBZ	be
]	SYM	]
financed	VBN	finance
by	IN	by
a	DT	a
system	NN	system
of	IN	of
toll	NN	toll
roads	NNS	road
.	SENT	.
We	PP	we
have	VBP	have
a	DT	a
toll	NN	toll
ring	NN	ring
in	IN	in
Oslo	NP	Oslo
,	,	,
and	CC	and
to	TO	to
go	VB	go
into	IN	into
that	DT	that
zone	NN	zone
,	,	,
a	DT	a
non-electrical	JJ	non-electrical
vehicle	NN	vehicle
has	VBZ	have
to	TO	to
pay	VB	pay
a	DT	a
high	JJ	high
price	NN	price
.	SENT	.
And	CC	and
that	DT	that
price	NN	price
will	MD	will
increase	VB	increase
40	CD	@card@
percent	NN	percent
January	NP	January
1	CD	@card@
,	,	,
2024	CD	@card@
.	SENT	.
This	DT	this
have	VBP	have
not	RB	not
been	VBN	be
[	SYM	[
an	DT	an
]	SYM	]
easy	JJ	easy
negotiation	NN	negotiation
,	,	,
and	CC	and
taxes	NNS	tax
are	VBP	be
always	RB	always
controversial	JJ	controversial
.	SENT	.
But	CC	but
this	DT	this
is	VBZ	be
[	SYM	[
an	DT	an
]	SYM	]
important	JJ	important
incentive	NN	incentive
to	TO	to
transition	NN	transition
away	RB	away
from	IN	from
fossil	JJ	fossil
fuels	NNS	fuel
.	SENT	.
Sometimes	RB	sometimes
technology	NN	technology
development	NN	development
changes	NNS	change
markets	NNS	market
very	RB	very
rapidly	RB	rapidly
.	SENT	.
Our	PP$	our
climate	NN	climate
budget	NN	budget
had	VBD	have
a	DT	a
goal	NN	goal
of	IN	of
reaching	VBG	reach
zero-emission	NN	zero-emission
public	JJ	public
transport	NN	transport
by	IN	by
2028	CD	@card@
.	SENT	.
Thanks	NNS	thanks
to	TO	to
decreased	VBN	decrease
costs	NNS	cost
and	CC	and
advanced	JJ	advanced
technology	NN	technology
,	,	,
we	PP	we
are	VBP	be
now	RB	now
heading	VBG	head
for	IN	for
reaching	VBG	reach
that	DT	that
goal	NN	goal
five	CD	five
years	NNS	year
away	RB	away
.	SENT	.
The	DT	the
city	NN	city
'	POS	'
s	NN	S
tram	NN	tram
and	CC	and
meters	NNS	meter
are	VBP	be
already	RB	already
electric	JJ	electric
,	,	,
and	CC	and
nearly	RB	nearly
all	PDT	all
the	DT	the
ferries	NNS	ferry
are	VBP	be
electric	JJ	electric
.	SENT	.
And	CC	and
by	IN	by
the	DT	the
end	NN	end
of	IN	of
2023	CD	@card@
,	,	,
every	DT	every
bus	NN	bus
in	IN	in
Oslo	NP	Oslo
will	MD	will
be	VB	be
electric	JJ	electric
as	RB	as
well	RB	well
.	SENT	.
Bus	NN	bus
drivers	NNS	driver
love	VBP	love
this	DT	this
development	NN	development
because	IN	because
an	DT	an
electric	JJ	electric
bus	NN	bus
is	VBZ	be
more	RBR	more
pleasant	JJ	pleasant
to	TO	to
drive	VB	drive
,	,	,
and	CC	and
it	PP	it
creates	VBZ	create
no	DT	no
noise	NN	noise
nor	CC	nor
gases	NNS	gas
.	SENT	.
So	IN	so
fifth	JJ	fifth
lesson	NN	lesson
learned	VBD	learn
,	,	,
don	NN	don
'	POS	'
t	NN	t
underestimate	NN	underestimate
how	WRB	how
technology	NN	technology
changes	NNS	change
markets	NNS	market
and	CC	and
how	WRB	how
fast	RB	fast
these	DT	these
changes	NNS	change
can	MD	can
happen	VB	happen
and	CC	and
how	WRB	how
you	PP	you
can	MD	can
incentivize	VB	<unknown>
them	PP	them
by	IN	by
using	VBG	use
