[	SYM	[
your	PP$	your
breath	NN	breath
,	,	,
tense	JJ	tense
,	,	,
tense	JJ	tense
,	,	,
tense	JJ	tense
for	IN	for
a	DT	a
slow	JJ	slow
count	NN	count
of	IN	of
10	CD	@card@
.	SENT	.
Even	RB	even
just	RB	just
that	IN	that
little	JJ	little
bit	NN	bit
of	IN	of
using	VBG	use
your	PP$	your
body	NN	body
is	VBZ	be
what	WP	what
communicates	VBZ	communicate
to	TO	to
your	PP$	your
body	NN	body
that	IN	that
your	PP$	your
body	NN	body
is	VBZ	be
now	RB	now
a	DT	a
safe	JJ	safe
place	NN	place
for	IN	for
you	PP	you
to	TO	to
be	VB	be
.	SENT	.
You	PP	you
have	VBP	have
to	TO	to
separate	VB	separate
dealing	VBG	deal
with	IN	with
the	DT	the
stress	NN	stress
from	IN	from
dealing	VBG	deal
with	IN	with
the	DT	the
thing	NN	thing
that	WDT	that
caused	VBD	cause
the	DT	the
stress	NN	stress
.	SENT	.
AN	DT	an
:	:	:
And	CC	and
this	DT	this
need	NN	need
to	TO	to
deal	VB	deal
with	IN	with
the	DT	the
stress	NN	stress
in	IN	in
a	DT	a
separate	JJ	separate
process	NN	process
from	IN	from
dealing	VBG	deal
with	IN	with
the	DT	the
things	NNS	thing
that	WDT	that
cause	VBP	cause
your	PP$	your
stress	NN	stress
is	VBZ	be
why	WRB	why
the	DT	the
doctor	NN	doctor
is	VBZ	be
telling	VBG	tell
me	PP	me
to	TO	to
relax	VB	relax
was	VBD	be
not	RB	not
going	VBG	go
to	TO	to
be	VB	be
an	DT	an
effective	JJ	effective
means	NN	means
of	IN	of
recovering	VBG	recover
from	IN	from
burnout	NNS	burnout
.	SENT	.
I	PP	I
had	VBD	have
to	TO	to
deal	VB	deal
with	IN	with
the	DT	the
stress	NN	stress
in	IN	in
my	PP$	my
body	NN	body
.	SENT	.
And	CC	and
if	IN	if
,	,	,
let	VBP	let
'	POS	'
s	NNS	<unknown>
say	VBP	say
,	,	,
you	PP	you
get	VBP	get
out	RP	out
of	IN	of
your	PP$	your
car	NN	car
,	,	,
and	CC	and
instead	RB	instead
of	IN	of
doing	VBG	do
jumping	VBG	jump
jacks	NNS	jack
,	,	,
you	PP	you
just	RB	just
say	VBP	say
,	,	,
"	``	"
OK	UH	OK
,	,	,
I	PP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
relax	VB	relax
now	RB	now
.	SENT	.
Relax	VB	relax
now	RB	now
.	SENT	.
You	PP	you
,	,	,
relax	VB	relax
!	SENT	!
"	``	"
Not	RB	not
effective	JJ	effective
,	,	,
right	RB	right
?	SENT	?
You	PP	you
'	POS	'
ve	NN	ve
relaxed	VBD	relax
,	,	,
but	CC	but
you	PP	you
haven	NN	haven
'	POS	'
t	NN	t
changed	VBD	change
your	PP$	your
body	NN	body
'	POS	'
s	JJ	<unknown>
physiological	JJ	physiological
state	NN	state
into	IN	into
one	CD	one
of	IN	of
safety	NN	safety
.	SENT	.
CSB	NP	CSB
:	:	:
Totally	RB	totally
.	SENT	.
And	CC	and
our	PP$	our
first	JJ	first
question	NN	question
from	IN	from
the	DT	the
audience	NN	audience
.	SENT	.
OK	UH	OK
,	,	,
from	IN	from
Facebook	NP	<unknown>
,	,	,
someone	NN	someone
asks	VBZ	ask
,	,	,
"	``	"
How	WRB	how
do	VBP	do
you	PP	you
know	VBP	know
whether	IN	whether
what	WP	what
you	PP	you
'	POS	'
re	NN	re
experiencing	VBG	experience
is	VBZ	be
burnout	NNS	burnout
or	CC	or
something	NN	something
else	RB	else
?	SENT	?
"	``	"
EN	FW	en
:	:	:
Yeah	RB	yeah
,	,	,
ask	VB	ask
a	DT	a
medical	JJ	medical
professional	NN	professional
for	IN	for
sure	JJ	sure
.	SENT	.
And	CC	and
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
lot	NN	lot
of	IN	of
overlap	VB	overlap
between	IN	between
burnout	NNS	burnout
and	CC	and
lots	NNS	lot
of	IN	of
other	JJ	other
experiences	NNS	experience
,	,	,
including	VBG	include
depression	NN	depression
and	CC	and
anxiety	NN	anxiety
and	CC	and
grief	NN	grief
and	CC	and
rage	NN	rage
and	CC	and
repressed	JJ	repressed
rage	NN	rage
--	:	--
we	PP	we
'	POS	'
ve	NN	ve
all	RB	all
got	VBD	get
