I	NP	I
'	''	'
re	IN	re
an	DT	an
amateur	JJ	amateur
,	,	,
you	PP	you
don	VBP	don
'	''	'
t	NN	t
have	VBP	have
access	NN	access
to	TO	to
our	PP$	our
machine	NN	machine
anymore	RB	anymore
.	SENT	.
If	IN	if
you	PP	you
want	VBP	want
a	DT	a
printed	JJ	printed
sugar	NN	sugar
birthday	NN	birthday
cake	NN	cake
,	,	,
you	PP	you
have	VBP	have
to	TO	to
use	VB	use
one	CD	one
of	IN	of
our	PP$	our
prefab	NN	prefab
images	NNS	image
—	:	-
only	RB	only
for	IN	for
professionals	NNS	professional
.	SENT	.
"	''	"
So	RB	so
there	EX	there
'	''	'
s	NN	S
two	CD	two
bills	NNS	bill
in	IN	in
Congress	NP	Congress
right	RB	right
now	RB	now
.	SENT	.
One	PP	one
is	VBZ	be
called	VBN	call
SOPA	NP	<unknown>
,	,	,
the	DT	the
other	JJ	other
is	VBZ	be
called	VBN	call
PIPA	NN	pipa
.	SENT	.
SOPA	NP	<unknown>
stands	VBZ	stand
for	IN	for
the	DT	the
Stop	NP	Stop
Online	JJ	online
Piracy	NP	Piracy
Act	NP	Act
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
from	IN	from
the	DT	the
Senate	NP	Senate
.	SENT	.
PIPA	NN	pipa
is	VBZ	be
short	JJ	short
for	IN	for
PROTECTIP	NP	<unknown>
,	,	,
which	WDT	which
is	VBZ	be
itself	PP	itself
short	JJ	short
for	IN	for
Preventing	VBG	prevent
Real	JJ	real
Online	JJ	online
Threats	NP	Threats
to	TO	to
Economic	NP	Economic
Creativity	NN	creativity
and	CC	and
Theft	NN	theft
of	IN	of
Intellectual	NP	Intellectual
Property	NP	Property
—	:	-
because	IN	because
the	DT	the
congressional	JJ	congressional
aides	NNS	aide
who	WP	who
name	VBP	name
these	DT	these
things	NNS	thing
have	VBP	have
a	DT	a
lot	NN	lot
of	IN	of
time	NN	time
on	IN	on
their	PP$	their
hands	NNS	hand
.	SENT	.
And	CC	and
what	WP	what
SOPA	NP	<unknown>
and	CC	and
PIPA	NN	pipa
want	VBP	want
to	TO	to
do	VB	do
is	VBZ	be
they	PP	they
want	VBP	want
to	TO	to
do	VB	do
this	DT	this
.	SENT	.
They	PP	they
want	VBP	want
to	TO	to
raise	VB	raise
the	DT	the
cost	NN	cost
of	IN	of
copyright	NN	copyright
compliance	NN	compliance
to	TO	to
the	DT	the
point	NN	point
where	WRB	where
people	NNS	people
simply	RB	simply
get	VBP	get
out	RP	out
of	IN	of
the	DT	the
business	NN	business
of	IN	of
offering	VBG	offer
it	PP	it
as	IN	as
a	DT	a
capability	NN	capability
to	TO	to
amateurs	NNS	amateur
.	SENT	.
Now	RB	now
the	DT	the
way	NN	way
they	PP	they
propose	VBP	propose
to	TO	to
do	VB	do
this	DT	this
is	VBZ	be
to	TO	to
identify	VB	identify
sites	NNS	site
that	WDT	that
are	VBP	be
substantially	RB	substantially
infringing	VBG	infringe
on	IN	on
copyright	NN	copyright
—	:	-
although	IN	although
how	WRB	how
those	DT	those
sites	NNS	site
are	VBP	be
identified	VBN	identify
is	VBZ	be
never	RB	never
fully	RB	fully
specified	VBN	specify
in	IN	in
the	DT	the
bills	NNS	bill
—	:	-
and	CC	and
then	RB	then
they	PP	they
want	VBP	want
to	TO	to
remove	VB	remove
them	PP	them
from	IN	from
the	DT	the
domain	NN	domain
name	NN	name
system	NN	system
.	SENT	.
They	PP	they
want	VBP	want
to	TO	to
take	VB	take
them	PP	them
out	RP	out
of	IN	of
the	DT	the
domain	NN	domain
name	NN	name
system	NN	system
.	SENT	.
Now	RB	now
the	DT	the
domain	NN	domain
name	NN	name
system	NN	system
is	VBZ	be
the	DT	the
thing	NN	thing
that	WDT	that
turns	VBZ	turn
human-readable	JJ	human-readable
names	NNS	name
,	,	,
like	IN	like
Google	NP	<unknown>
.	SENT	.
com	NN	com
,	,	,
into	IN	into
the	DT	the
kinds	NNS	kind
of	IN	of
addresses	NNS	address
machines	NNS	machine
expect	VBP	expect
—	:	-
74	LS	@card@
.	SENT	.
125	LS	@card@
.	SENT	.
226	LS	@card@
.	SENT	.
212	LS	@card@
.	SENT	.
Now	RB	now
the	DT	the
problem	NN	problem
with	IN	with
this	DT	this
model	NN	model
of	IN	of
censorship	NN	censorship
,	,	,
of	IN	of
identifying	VBG	identify
a	DT	a
site	NN	site
and	CC	and
then	RB	then
trying	VBG	try
to	TO	to
remove	VB	remove
it	PP	it
from	IN	from
the	DT	the
domain	NN	domain
name	NN	name
system	NN	system
,	,	,
is	VBZ	be
that	IN	that
it	PP	it
won	VBD	win
'	''	'
t	NN	t
work	NN	work
.	SENT	.
And	CC	and
you	PP	you
'	POS	'
d	NN	d
think	NN	think
that	WDT	that
would	MD	would
be	VB	be
a	DT	a
pretty	RB	pretty
big	JJ	big
problem	NN	problem
for	IN	for
a	DT	a
law	NN	law
,	,	,
but	CC	but
Congress	NP	Congress
seems	VBZ	seem
not	RB	not
to	TO	to
have	VB	have
let	VBN	let
that	DT	that
bother	NN	bother
them	PP	them
too	RB	too
much	RB	much
.	SENT	.
Now	RB	now
the	DT	the
reason	NN	reason
it	PP	it
won	VBD	win
'	''	'
t	NN	t
work	NN	work
is	VBZ	be
that	IN	that
you	PP	you
can	MD	can
still	RB	still
type	VB	type
74	CD	@card@
.	SENT	.
125	CD	@card@
.	SENT	.
226	CD	@card@
.	SENT	.
212	CD	@card@
into	IN	into
the	DT	the
browser	NN	browser
or	CC	or
you	PP	you
can	MD	can
make	VB	make
it	PP	it
a	DT	a
clickable	JJ	<unknown>
link	NN	link
and	CC	and
you	PP	you
'	POS	'
ll	NNS	<unknown>
still	RB	still
go	VBP	go
to	TO	to
Google	NP	<unknown>
.	SENT	.
So	IN	so
the	DT	the
policing	VBG	police
layer	NN	layer
around	IN	around
the	DT	the
problem	NN	problem
becomes	VBZ	become
the	DT	the
real	JJ	real
threat	NN	threat
of	IN	of
the	DT	the
act	NN	act
.	SENT	.
Now	RB	now
to	TO	to
understand	VB	understand
how	WRB	how
Congress	NP	Congress
came	VBD	come
to	TO	to
write	VB	write
a	DT	a
bill	NN	bill
that	IN	that
won	VBN	win
'	POS	'
t	NN	t
accomplish	VB	accomplish
its	PP$	its
stated	JJ	stated
goals	NNS	goal
,	,	,
but	CC	but
will	MD	will
produce	VB	produce
a	DT	a
lot	NN	lot
of	IN	of
pernicious	JJ	pernicious
side	NN	side
effects	NNS	effect
,	,	,
you	PP	you
have	VBP	have
to	TO	to
understand	VB	understand
a	DT	a
little	JJ	little
bit	NN	bit
about	IN	about
the	DT	the
back	JJ	back
story	NN	story
.	SENT	.
And	CC	and
the	DT	the
back	JJ	back
story	NN	story
is	VBZ	be
this	DT	this
:	:	:
SOPA	NN	<unknown>
and	CC	and
PIPA	NN	pipa
,	,	,
as	IN	as
legislation	NN	legislation
,	,	,
were	VBD	be
drafted	VBN	draft
largely	RB	largely
by	IN	by
media	NNS	medium
companies	NNS	company
that	WDT	that
were	VBD	be
founded	VBN	found
in	IN	in
the	DT	the
20th	JJ	20th
century	NN	century
.	SENT	.
The	DT	the
20th	JJ	20th
century	NN	century
was	VBD	be
a	DT	a
great	JJ	great
time	NN	time
to	TO	to
be	VB	be
a	DT	a
media	NNS	medium
company	NN	company
,	,	,
because	IN	because
the	DT	the
thing	NN	thing
you	PP	you
really	RB	really
had	VBD	have
on	IN	on
your	PP$	your
side	NN	side
was	VBD	be
scarcity	NN	scarcity
.	SENT	.
If	IN	if
you	PP	you
were	VBD	be
making	VBG	make
a	DT	a
TV	NN	TV
show	NN	show
,	,	,
it	PP	it
didn	NNS	<unknown>
'	''	'
t	NN	t
have	VBP	have
to	TO	to
be	VB	be
better	JJR	good
than	IN	than
all	DT	all
other	JJ	other
TV	NN	TV
shows	NNS	show
ever	RB	ever
made	VBN	make
;	:	;
it	PP	it
only	RB	only
had	VBD	have
to	TO	to
be	VB	be
better	JJR	good
than	IN	than
the	DT	the
two	CD	two
other	JJ	other
shows	NNS	show
that	WDT	that
were	VBD	be
on	IN	on
at	IN	at
the	DT	the
same	JJ	same
time	NN	time
—	:	-
which	WDT	which
is	VBZ	be
a	DT	a
very	RB	very
low	JJ	low
threshold	NN	threshold
of	IN	of
competitive	JJ	competitive
difficulty	NN	difficulty
.	SENT	.
Which	WDT	which
meant	VBD	mean
that	IN	that
if	IN	if
you	PP	you
fielded	VBD	field
average	JJ	average
content	NN	content
,	,	,
you	PP	you
got	VBD	get
a	DT	a
third	JJ	third
of	IN	of
the	DT	the
U	NP	U
.	SENT	.
S	NP	S
.	SENT	.
public	JJ	public
for	IN	for
free	JJ	free
—	:	-
tens	NNS	ten
of	IN	of
millions	NNS	million
of	IN	of
users	NNS	user
for	IN	for
simply	RB	simply
doing	VBG	do
something	NN	something
that	IN	that
wasn	NP	<unknown>
'	POS	'
t	NN	t
too	RB	too
terrible	JJ	terrible
.	SENT	.
This	DT	this
is	VBZ	be
like	IN	like
having	VBG	have
a	DT	a
license	NN	license
to	TO	to
print	VB	print
money	NN	money
and	CC	and
a	DT	a
barrel	NN	barrel
of	IN	of
free	JJ	free
ink	NN	ink
.	SENT	.
But	CC	but
technology	NN	technology
moved	VBD	move
on	IN	on
,	,	,
as	IN	as
technology	NN	technology
is	VBZ	be
wont	JJ	wont
to	TO	to
do	VB	do
.	SENT	.
And	CC	and
slowly	RB	slowly
,	,	,
slowly	RB	slowly
,	,	,
at	IN	at
the	DT	the
end	NN	end
of	IN	of
the	DT	the
20th	JJ	20th
century	NN	century
,	,	,
that	DT	that
scarcity	NN	scarcity
started	VBD	start
to	TO	to
get	VB	get
eroded	VBN	erode
—	:	-
and	CC	and
I	PP	I
don	NN	don
'	POS	'
t	NN	t
mean	NN	mean
by	IN	by
digital	JJ	digital
technology	NN	technology
;	:	;
I	PP	I
mean	VBP	mean
by	IN	by
analog	JJ	analog
technology	NN	technology
.	SENT	.
Cassette	NN	cassette
tapes	NNS	tape
,	,	,
video	JJ	video
cassette	NN	cassette
recorders	NNS	recorder
,	,	,
even	RB	even
the	DT	the
humble	JJ	humble
Xerox	NP	Xerox
machine	NN	machine
created	VBD	create
new	JJ	new
opportunities	NNS	opportunity
for	IN	for
us	PP	us
to	TO	to
behave	VB	behave
in	IN	in
ways	NNS	way
that	WDT	that
astonished	VBD	astonish
the	DT	the
media	NNS	medium
business	NN	business
.	SENT	.
Because	IN	because
it	PP	it
turned	VBD	turn
out	IN	out
we	PP	we
'	POS	'
re	NN	re
not	RB	not
really	RB	really
couch	NN	couch
potatoes	NNS	potato
.	SENT	.
We	PP	we
don	VBP	don
'	''	'
t	NN	t
really	RB	really
like	IN	like
to	TO	to
only	RB	only
consume	VB	consume
.	SENT	.
We	PP	we
do	VBP	do
like	IN	like
to	TO	to
consume	VB	consume
,	,	,
but	CC	but
every	DT	every
time	NN	time
one	CD	one
of	IN	of
these	DT	these
new	JJ	new
tools	NNS	tool
came	VBD	come
along	RP	along
,	,	,
it	PP	it
turned	VBD	turn
out	IN	out
we	PP	we
also	RB	also
like	VBP	like
to	TO	to
produce	VB	produce
and	CC	and
we	PP	we
like	VBP	like
to	TO	to
share	VB	share
.	SENT	.
And	CC	and
this	DT	this
freaked	VBD	freak
the	DT	the
media	NNS	medium
businesses	NNS	business
out	RB	out
—	:	-
it	PP	it
freaked	VBD	freak
them	PP	them
out	IN	out
every	DT	every
time	NN	time
.	SENT	.
Jack	NP	Jack
Valenti	NP	Valenti
,	,	,
who	WP	who
was	VBD	be
the	DT	the
head	NN	head
lobbyist	NN	lobbyist
for	IN	for
the	DT	the
Motion	NP	Motion
Picture	NP	Picture
Association	NP	Association
of	IN	of
America	NP	America
,	,	,
once	RB	once
likened	VBD	liken
the	DT	the
ferocious	JJ	ferocious
video	NN	video
cassette	NN	cassette
recorder	NN	recorder
to	TO	to
Jack	NP	Jack
the	DT	the
Ripper	NP	Ripper
and	CC	and
poor	JJ	poor
,	,	,
helpless	JJ	helpless
Hollywood	NP	Hollywood
to	TO	to
a	DT	a
woman	NN	woman
at	IN	at
home	NN	home
alone	RB	alone
.	SENT	.
That	DT	that
was	VBD	be
the	DT	the
level	NN	level
of	IN	of
rhetoric	NN	rhetoric
.	SENT	.
And	CC	and
so	RB	so
the	DT	the
media	NNS	medium
industries	NNS	industry
begged	VBD	beg
,	,	,
insisted	VBD	insist
,	,	,
demanded	VBD	demand
that	IN	that
Congress	NP	Congress
do	VB	do
something	NN	something
.	SENT	.
And	CC	and
Congress	NP	Congress
did	VBD	do
something	NN	something
.	SENT	.
By	IN	by
the	DT	the
early	JJ	early
90s	NNS	<unknown>
,	,	,
Congress	NP	Congress
passed	VBD	pass
the	DT	the
law	NN	law
that	WDT	that
changed	VBD	change
everything	NN	everything
.	SENT	.
And	CC	and
that	DT	that
law	NN	law
was	VBD	be
called	VBN	call
the	DT	the
Audio	JJ	audio
Home	NP	Home
Recording	NP	Recording
Act	NP	Act
of	IN	of
1992	CD	@card@
.	SENT	.
What	WP	what
the	DT	the
Audio	JJ	audio
Home	NP	Home
Recording	NP	Recording
Act	NP	Act
of	IN	of
1992	CD	@card@
said	VBD	say
was	VBD	be
,	,	,
look	VB	look
,	,	,
if	IN	if
people	NNS	people
are	VBP	be
taping	VBG	tape
stuff	NN	stuff
off	IN	off
the	DT	the
radio	NN	radio
and	CC	and
then	RB	then
making	VBG	make
mixtapes	NNS	mixtape
for	IN	for
their	PP$	their
friends	NNS	friend
,	,	,
that	WDT	that
is	VBZ	be
not	RB	not
a	DT	a
crime	NN	crime
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
okay	NN	okay
.	SENT	.
Taping	VBG	tape
and	CC	and
remixing	VBG	remix
and	CC	and
sharing	VBG	share
with	IN	with
your	PP$	your
friends	NNS	friend
is	VBZ	be
okay	JJ	okay
.	SENT	.
If	IN	if
you	PP	you
make	VBP	make
lots	NNS	lot
and	CC	and
lots	NNS	lot
of	IN	of
high	JJ	high
quality	NN	quality
copies	NNS	copy
and	CC	and
you	PP	you
sell	VBP	sell
them	PP	them
,	,	,
that	WDT	that
'	POS	'
s	NN	S
not	RB	not
okay	JJ	okay
.	SENT	.
But	CC	but
this	DT	this
taping	NN	taping
business	NN	business
,	,	,
fine	NN	fine
,	,	,
let	VB	let
it	PP	it
go	VB	go
.	SENT	.
And	CC	and
they	PP	they
thought	VBD	think
that	IN	that
they	PP	they
clarified	VBD	clarify
the	DT	the
issue	NN	issue
,	,	,
because	IN	because
they	PP	they
'	POS	'
d	NN	d
set	VBD	set
out	RP	out
a	DT	a
clear	JJ	clear
distinction	NN	distinction
between	IN	between
legal	JJ	legal
and	CC	and
illegal	JJ	illegal
copying	NN	copying
.	SENT	.
But	CC	but
that	DT	that
wasn	NN	<unknown>
'	POS	'
t	NN	t
what	WP	what
the	DT	the
media	NNS	medium
businesses	NNS	business
wanted	VBD	want
.	SENT	.
They	PP	they
had	VBD	have
wanted	VBN	want
Congress	NP	Congress
to	TO	to
outlaw	VB	outlaw
copying	NN	copying
full-stop	NN	<unknown>
.	SENT	.
So	RB	so
when	WRB	when
the	DT	the
Audio	JJ	audio
Home	NP	Home
Recording	NP	Recording
Act	NP	Act
of	IN	of
1992	CD	@card@
was	VBD	be
passed	VBN	pass
,	,	,
the	DT	the
media	NNS	medium
businesses	NNS	business
gave	VBD	give
up	RP	up
on	IN	on
the	DT	the
idea	NN	idea
of	IN	of
legal	JJ	legal
versus	CC	versus
illegal	JJ	illegal
distinctions	NNS	distinction
for	IN	for
copying	VBG	copy
because	IN	because
it	PP	it
was	VBD	be
clear	JJ	clear
that	IN	that
if	IN	if
Congress	NP	Congress
was	VBD	be
acting	VBG	act
in	IN	in
their	PP$	their
framework	NN	framework
,	,	,
they	PP	they
might	MD	might
actually	RB	actually
increase	VB	increase
the	DT	the
rights	NNS	right
of	IN	of
citizens	NNS	citizen
to	TO	to
participate	VB	participate
in	IN	in
our	PP$	our
own	JJ	own
media	NNS	medium
environment	NN	environment
.	SENT	.
So	RB	so
they	PP	they
went	VBD	go
for	IN	for
plan	NN	plan
B	NN	B
.	SENT	.
It	PP	it
took	VBD	take
them	PP	them
a	DT	a
while	NN	while
to	TO	to
formulate	VB	formulate
plan	NN	plan
B	NN	B
.	SENT	.
Plan	NP	Plan
B	NP	B
appeared	VBD	appear
in	IN	in
its	PP$	its
first	JJ	first
full-blown	JJ	full-blown
form	NN	form
in	IN	in
1998	CD	@card@
—	:	-
something	NN	something
called	VBD	call
the	DT	the
Digital	NP	Digital
Millennium	NN	millennium
Copyright	NP	Copyright
Act	NP	Act
.	SENT	.
It	PP	it
was	VBD	be
a	DT	a
complicated	JJ	complicated
piece	NN	piece
of	IN	of
legislation	NN	legislation
,	,	,
a	DT	a
lot	NN	lot
of	IN	of
moving	VBG	move
parts	NNS	part
.	SENT	.
But	CC	but
the	DT	the
main	JJ	main
thrust	NN	thrust
of	IN	of
the	DT	the
DMCA	NP	DMCA
was	VBD	be
that	IN	that
it	PP	it
was	VBD	be
legal	JJ	legal
to	TO	to
sell	VB	sell
you	PP	you
uncopyable	JJ	<unknown>
digital	JJ	digital
material	NN	material
—	:	-
except	IN	except
that	WDT	that
there	EX	there
'	''	'
s	VBG	<unknown>
no	DT	no
such	JJ	such
things	NNS	thing
as	IN	as
uncopyable	JJ	<unknown>
digital	JJ	digital
material	NN	material
.	SENT	.
It	PP	it
would	MD	would
be	VB	be
,	,	,
as	IN	as
Ed	NP	Ed
Felton	NP	Felton
once	RB	once
famously	RB	famously
said	VBD	say
,	,	,
"	``	"
Like	IN	like
handing	VBG	hand
out	RP	out
water	NN	water
that	IN	that
wasn	NP	<unknown>
'	POS	'
t	NN	t
wet	NN	wet
.	SENT	.
"	``	"
Bits	NNS	bit
are	VBP	be
copyable	JJ	<unknown>
.	SENT	.
That	IN	that
'	POS	'
s	VBG	<unknown>
what	WP	what
computers	NNS	computer
do	VBP	do
.	SENT	.
That	DT	that
is	VBZ	be
a	DT	a
side	NN	side
effect	NN	effect
of	IN	of
their	PP$	their
ordinary	JJ	ordinary
operation	NN	operation
.	SENT	.
So	RB	so
in	IN	in
order	NN	order
to	TO	to
fake	VB	fake
the	DT	the
ability	NN	ability
to	TO	to
sell	VB	sell
uncopyable	JJ	<unknown>
bits	NNS	bit
,	,	,
the	DT	the
DMCA	NP	DMCA
also	RB	also
made	VBD	make
it	PP	it
legal	JJ	legal
to	TO	to
force	VB	force
you	PP	you
to	TO	to
use	VB	use
systems	NNS	system
that	WDT	that
broke	VBD	break
the	DT	the
copying	NN	copying
function	NN	function
of	IN	of
your	PP$	your
devices	NNS	device
.	SENT	.
Every	DT	every
DVD	JJ	<unknown>
player	NN	player
and	CC	and
game	NN	game
player	NN	player
and	CC	and
television	NN	television
and	CC	and
computer	NN	computer
you	PP	you
brought	VBD	bring
home	NN	home
—	:	-
no	DT	no
matter	NN	matter
what	WP	what
you	PP	you
thought	VBD	think
you	PP	you
were	VBD	be
getting	VBG	get
when	WRB	when
you	PP	you
bought	VBD	buy
it	PP	it
—	:	-
could	MD	could
be	VB	be
broken	VBN	break
by	IN	by
the	DT	the
content	JJ	content
industries	NNS	industry
,	,	,
if	IN	if
they	PP	they
wanted	VBD	want
to	TO	to
set	VB	set
that	IN	that
as	IN	as
a	DT	a
condition	NN	condition
of	IN	of
selling	VBG	sell
you	PP	you
the	DT	the
content	NN	content
.	SENT	.
And	CC	and
to	TO	to
make	VB	make
sure	JJ	sure
you	PP	you
didn	NP	<unknown>
'	POS	'
t	NN	t
realize	VBP	realize
,	,	,
or	CC	or
didn	NP	<unknown>
'	POS	'
t	NN	t
enact	VB	enact
their	PP$	their
capabilities	NNS	capability
as	IN	as
general	JJ	general
purpose	NN	purpose
computing	NN	computing
devices	NNS	device
,	,	,
they	PP	they
also	RB	also
made	VBD	make
it	PP	it
illegal	JJ	illegal
for	IN	for
you	PP	you
to	TO	to
try	VB	try
to	TO	to
reset	VB	reset
the	DT	the
copyability	NN	copyability
of	IN	of
that	DT	that
content	NN	content
.	SENT	.
The	DT	the
DMCA	NP	DMCA
marks	VBZ	mark
the	DT	the
moment	NN	moment
when	WRB	when
the	DT	the
media	NNS	medium
industries	NNS	industry
gave	VBD	give
up	RP	up
on	IN	on
the	DT	the
legal	JJ	legal
system	NN	system
of	IN	of
distinguishing	VBG	distinguish
between	IN	between
legal	JJ	legal
and	CC	and
illegal	JJ	illegal
copying	NN	copying
and	CC	and
simply	RB	simply
tried	VBD	try
to	TO	to
prevent	VB	prevent
copying	NN	copying
through	IN	through
technical	JJ	technical
means	NNS	mean
.	SENT	.
Now	RB	now
the	DT	the
DMCA	NP	DMCA
had	VBD	have
,	,	,
and	CC	and
is	VBZ	be
continuing	VBG	continue
to	TO	to
have	VB	have
,	,	,
a	DT	a
lot	NN	lot
of	IN	of
complicated	JJ	complicated
effects	NNS	effect
,	,	,
but	CC	but
in	IN	in
this	DT	this
one	CD	one
domain	NN	domain
,	,	,
limiting	VBG	limit
sharing	NN	sharing
,	,	,
it	PP	it
has	VBZ	have
mostly	RB	mostly
not	RB	not
worked	VBN	work
.	SENT	.
And	CC	and
the	DT	the
main	JJ	main
reason	NN	reason
it	PP	it
hasn	NP	<unknown>
'	POS	'
t	NN	t
worked	VBN	work
is	VBZ	be
the	DT	the
Internet	NN	Internet
has	VBZ	have
turned	VBN	turn
out	RP	out
to	TO	to
be	VB	be
far	RB	far
more	RBR	more
popular	JJ	popular
and	CC	and
far	RB	far
more	RBR	more
powerful	JJ	powerful
than	IN	than
anyone	NN	anyone
imagined	VBD	imagine
.	SENT	.
The	DT	the
mixtape	NN	<unknown>
,	,	,
the	DT	the
fanzine	NN	<unknown>
,	,	,
that	WDT	that
was	VBD	be
nothing	NN	nothing
compared	VBN	compare
to	TO	to
what	WP	what
we	PP	we
'	POS	'
re	NN	re
seeing	VBG	see
now	RB	now
with	IN	with
the	DT	the
Internet	NN	Internet
.	SENT	.
We	PP	we
are	VBP	be
in	IN	in
a	DT	a
world	NN	world
where	WRB	where
most	JJS	most
American	JJ	American
citizens	NNS	citizen
over	IN	over
the	DT	the
age	NN	age
of	IN	of
12	CD	@card@
share	NN	share
things	NNS	thing
with	IN	with
each	DT	each
other	JJ	other
online	JJ	online
.	SENT	.
We	PP	we
share	VBP	share
written	JJ	written
things	NNS	thing
,	,	,
we	PP	we
share	VBP	share
images	NNS	image
,	,	,
we	PP	we
share	VBP	share
audio	JJ	audio
,	,	,
we	PP	we
share	VBP	share
video	NN	video
.	SENT	.
Some	DT	some
of	IN	of
the	DT	the
stuff	NN	stuff
we	PP	we
share	VBP	share
is	VBZ	be
stuff	VB	stuff
we	PP	we
'	POS	'
ve	NN	ve
made	VBD	make
.	SENT	.
Some	DT	some
of	IN	of
the	DT	the
stuff	NN	stuff
we	PP	we
share	VBP	share
is	VBZ	be
stuff	VB	stuff
we	PP	we
'	POS	'
ve	NN	ve
found	VBD	find
.	SENT	.
Some	DT	some
of	IN	of
the	DT	the
stuff	NN	stuff
we	PP	we
share	VBP	share
is	VBZ	be
stuff	VB	stuff
we	PP	we
'	POS	'
ve	NN	ve
made	VBD	make
out	RP	out
of	IN	of
what	WP	what
we	PP	we
'	POS	'
ve	NN	ve
found	VBD	find
,	,	,
and	CC	and
all	DT	all
of	IN	of
it	PP	it
horrifies	VBZ	horrify
those	DT	those
industries	NNS	industry
.	SENT	.
So	IN	so
PIPA	NN	pipa
and	CC	and
SOPA	NP	<unknown>
are	VBP	be
round	JJ	round
two	CD	two
.	SENT	.
But	CC	but
where	WRB	where
the	DT	the
DMCA	NP	DMCA
was	VBD	be
surgical	JJ	surgical
—	:	-
we	PP	we
want	VBP	want
to	TO	to
go	VB	go
down	RP	down
into	IN	into
your	PP$	your
computer	NN	computer
,	,	,
we	PP	we
want	VBP	want
to	TO	to
go	VB	go
down	RP	down
into	IN	into
your	PP$	your
television	NN	television
set	NN	set
,	,	,
down	RB	down
into	IN	into
your	PP$	your
game	NN	game
machine	NN	machine
,	,	,
and	CC	and
prevent	VB	prevent
it	PP	it
from	IN	from
doing	VBG	do
what	WP	what
they	PP	they
said	VBD	say
it	PP	it
would	MD	would
do	VB	do
at	IN	at
the	DT	the
store	NN	store
—	:	-
PIPA	NN	pipa
and	CC	and
SOPA	NP	<unknown>
are	VBP	be
nuclear	JJ	nuclear
and	CC	and
they	PP	they
'	POS	'
re	NN	re
saying	VBG	say
,	,	,
we	PP	we
want	VBP	want
to	TO	to
go	VB	go
anywhere	RB	anywhere
in	IN	in
the	DT	the
world	NN	world
and	CC	and
censor	NN	censor
content	NN	content
.	SENT	.
Now	RB	now
the	DT	the
mechanism	NN	mechanism
,	,	,
as	IN	as
I	PP	I
said	VBD	say
,	,	,
for	IN	for
doing	VBG	do
this	DT	this
,	,	,
is	VBZ	be
you	PP	you
need	VBP	need
