Hi	UH	hi
the	DT	the
best	RBS	well
online	JJ	online
experience	NN	experience
.	SENT	.
Follow	VB	follow
this	DT	this
link	NN	link
to	TO	to
confirm	VB	confirm
that	IN	that
you	PP	you
consent	VBP	consent
to	TO	to
this	DT	this
.	SENT	.
"	''	"
Does	VBZ	do
everyone	NN	everyone
know	VB	know
what	WP	what
I	PP	I
'	POS	'
m	NN	m
talking	VBG	talk
about	RB	about
?	SENT	?
Good	JJ	good
.	SENT	.
Right	RB	right
,	,	,
now	RB	now
I	PP	I
want	VBP	want
you	PP	you
to	TO	to
imagine	VB	imagine
a	DT	a
different	JJ	different
kind	NN	kind
of	IN	of
browser	NN	browser
.	SENT	.
This	DT	this
one	CD	one
says	VBZ	say
the	DT	the
following	VBG	follow
:	:	:
"	``	"
This	DT	this
website	NN	website
is	VBZ	be
designed	VBN	design
for	IN	for
white	JJ	white
people	NNS	people
only	RB	only
.	SENT	.
Follow	VB	follow
this	DT	this
link	NN	link
to	TO	to
confirm	VB	confirm
that	IN	that
you	PP	you
are	VBP	be
white	JJ	white
.	SENT	.
"	''	"
Or	CC	or
,	,	,
"	``	"
This	DT	this
website	NN	website
is	VBZ	be
for	IN	for
men	NNS	man
only	RB	only
.	SENT	.
Follow	VB	follow
this	DT	this
link	NN	link
to	TO	to
confirm	VB	confirm
that	IN	that
you	PP	you
are	VBP	be
a	DT	a
man	NN	man
.	SENT	.
"	''	"
Or	CC	or
,	,	,
"	``	"
This	DT	this
website	NN	website
is	VBZ	be
for	IN	for
straight	JJ	straight
people	NNS	people
only	RB	only
.	SENT	.
Follow	VB	follow
this	DT	this
link	NN	link
to	TO	to
confirm	VB	confirm
that	IN	that
you	PP	you
are	VBP	be
straight	JJ	straight
.	SENT	.
"	''	"
Or	CC	or
even	RB	even
,	,	,
"	''	"
This	DT	this
website	NN	website
is	VBZ	be
for	IN	for
people	NNS	people
who	WP	who
have	VBP	have
hair	NN	hair
.	SENT	.
Follow	VB	follow
this	DT	this
link	NN	link
to	TO	to
confirm	VB	confirm
you	PP	you
have	VBP	have
hair	NN	hair
.	SENT	.
"	``	"
OK	UH	OK
.	SENT	.
These	DT	these
don	NN	don
'	POS	'
t	NN	t
happen	VB	happen
in	IN	in
the	DT	the
real	JJ	real
world	NN	world
,	,	,
but	CC	but
what	WP	what
I	PP	I
do	VBP	do
need	VB	need
to	TO	to
tell	VB	tell
you	PP	you
about	RB	about
is	VBZ	be
another	DT	another
banner	NN	banner
that	WDT	that
does	VBZ	do
exist	VB	exist
on	IN	on
over	IN	over
97	CD	@card@
%	NN	%
of	IN	of
the	DT	the
world	NN	world
'	POS	'
s	NN	S
websites	NNS	website
.	SENT	.
"	''	"
This	DT	this
website	NN	website
is	VBZ	be
for	IN	for
people	NNS	people
who	WP	who
are	VBP	be
not	RB	not
disabled	JJ	disabled
.	SENT	.
Follow	VB	follow
this	DT	this
link	NN	link
to	TO	to
confirm	VB	confirm
that	IN	that
you	PP	you
are	VBP	be
not	RB	not
disabled	JJ	disabled
.	SENT	.
"	``	"
This	DT	this
may	MD	may
not	RB	not
be	VB	be
as	RB	as
apparent	JJ	apparent
as	IN	as
the	DT	the
cookie	NN	cookie
banner	NN	banner
.	SENT	.
Believe	VB	believe
me	PP	me
,	,	,
this	DT	this
banner	NN	banner
exists	VBZ	exist
.	SENT	.
Ninety-seven	JJ	<unknown>
point	NN	point
four	CD	four
percent	NN	percent
of	IN	of
1	CD	@card@
million	CD	million
website	NN	website
home	NN	home
pages	NNS	page
tested	VBD	test
last	JJ	last
year	NN	year
had	VBD	have
detectable	JJ	detectable
accessibility	NN	accessibility
failures	NNS	failure
.	SENT	.
So	RB	so
how	WRB	how
many	JJ	many
disabled	JJ	disabled
people	NNS	people
are	VBP	be
there	RB	there
in	IN	in
the	DT	the
world	NN	world
?	SENT	?
In	IN	in
2010	CD	@card@
,	,	,
the	DT	the
World	NP	World
Health	NP	Health
Organization	NP	Organization
estimated	VBD	estimate
that	IN	that
1	CD	@card@
billion	NN	billion
people	NNS	people
on	IN	on
the	DT	the
planet	NN	planet
live	VBP	live
with	IN	with
some	DT	some
form	NN	form
of	IN	of
disability	NN	disability
,	,	,
with	IN	with
over	IN	over
110	CD	@card@
million	CD	million
having	VBG	have
highly	RB	highly
significant	JJ	significant
difficulties	NNS	difficulty
in	IN	in
functioning	NN	functioning
.	SENT	.
We	PP	we
are	VBP	be
talking	VBG	talk
about	IN	about
a	DT	a
lot	NN	lot
of	IN	of
people	NNS	people
.	SENT	.
They	PP	they
also	RB	also
would	MD	would
like	VB	like
to	TO	to
use	VB	use
the	DT	the
web	NN	web
as	RB	as
much	RB	much
as	IN	as
you	PP	you
or	CC	or
I	PP	I
do	VBP	do
.	SENT	.
They	PP	they
also	RB	also
want	VBP	want
to	TO	to
become	VB	become
your	PP$	your
customers	NNS	customer
and	CC	and
spend	VB	spend
money	NN	money
with	IN	with
you	PP	you
,	,	,
if	IN	if
you	PP	you
make	VBP	make
it	PP	it
possible	JJ	possible
for	IN	for
them	PP	them
to	TO	to
do	VB	do
so	RB	so
.	SENT	.
The	DT	the
title	NN	title
of	IN	of
this	DT	this
talk	NN	talk
is	VBZ	be
a	DT	a
direct	JJ	direct
quote	NN	quote
from	IN	from
somebody	NN	somebody
I	PP	I
met	VBD	meet
last	JJ	last
year	NN	year
.	SENT	.
She	PP	she
works	VBZ	work
in	IN	in
health	NN	health
,	,	,
safety	NN	safety
,	,	,
employee	NN	employee
well-being	NN	well-being
and	CC	and
has	VBZ	have
done	VBN	do
for	IN	for
20	CD	@card@
years	NNS	year
,	,	,
so	RB	so
she	PP	she
has	VBZ	have
a	DT	a
real	JJ	real
understanding	NN	understanding
of	IN	of
inclusivity	NN	<unknown>
.	SENT	.
Lovely	JJ	lovely
,	,	,
caring	JJ	caring
person	NN	person
,	,	,
but	CC	but
she	PP	she
just	RB	just
could	MD	could
not	RB	not
understand	VB	understand
how	WRB	how
blind	JJ	blind
people	NNS	people
could	MD	could
use	VB	use
the	DT	the
internet	NN	Internet
because	IN	because
they	PP	they
couldn	NN	<unknown>
'	POS	'
t	NN	t
see	VBP	see
the	DT	the
screen	NN	screen
.	SENT	.
I	PP	I
explained	VBD	explain
to	TO	to
her	PP	her
what	WP	what
a	DT	a
screen	NN	screen
reader	NN	reader
was	VBD	be
and	CC	and
she	PP	she
got	VBD	get
it	PP	it
.	SENT	.
A	DT	a
screen	NN	screen
reader	NN	reader
,	,	,
by	IN	by
the	DT	the
way	NN	way
,	,	,
is	VBZ	be
a	DT	a
piece	NN	piece
of	IN	of
software	NN	software
that	WDT	that
reads	VBZ	read
out	RP	out
the	DT	the
content	NN	content
of	IN	of
a	DT	a
website	NN	website
using	VBG	use
a	DT	a
computerized	JJ	computerized
voice	NN	voice
.	SENT	.
If	IN	if
you	PP	you
'	POS	'
re	NN	re
blind	NN	blind
,	,	,
you	PP	you
can	MD	can
'	''	'
t	NN	t
use	VB	use
a	DT	a
mouse	NN	mouse
because	IN	because
you	PP	you
can	MD	can
'	''	'
t	NN	t
see	VBP	see
where	WRB	where
to	TO	to
put	VB	put
it	PP	it
.	SENT	.
So	RB	so
you	PP	you
will	MD	will
use	VB	use
your	PP$	your
keyboard	NN	keyboard
instead	RB	instead
in	IN	in
conjunction	NN	conjunction
with	IN	with
the	DT	the
screen	NN	screen
reader	NN	reader
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
not	RB	not
that	IN	that
easy	JJ	easy
to	TO	to
do	VB	do
but	CC	but
cookie	NN	cookie
banners	NNS	banner
make	VBP	make
life	NN	life
so	RB	so
much	RB	much
worse	JJR	bad
.	SENT	.
And	CC	and
in	IN	in
some	DT	some
cases	NNS	case
,	,	,
they	PP	they
actually	RB	actually
prevent	VBP	prevent
blind	JJ	blind
people	NNS	people
from	IN	from
accessing	VBG	access
the	DT	the
website	NN	website
beyond	IN	beyond
it	PP	it
.	SENT	.
We	PP	we
are	VBP	be
in	IN	in
the	DT	the
year	NN	year
2022	CD	@card@
.	SENT	.
The	DT	the
first	JJ	first
set	NN	set
of	IN	of
guidelines	NNS	guideline
for	IN	for
websites	NNS	website
to	TO	to
help	VB	help
ensure	VB	ensure
that	IN	that
they	PP	they
met	VBD	meet
the	DT	the
needs	NNS	need
of	IN	of
disabled	JJ	disabled
people	NNS	people
were	VBD	be
released	VBN	release
quite	RB	quite
recently	RB	recently
,	,	,
actually	RB	actually
,	,	,
in	IN	in
1999	CD	@card@
.	SENT	.
A	DT	a
mere	JJ	mere
23	CD	@card@
years	NNS	year
ago	RB	ago
.	SENT	.
Yep	NP	Yep
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
not	RB	not
joking	VBG	joke
.	SENT	.
All	PDT	all
the	DT	the
information	NN	information
has	VBZ	have
been	VBN	be
available	JJ	available
to	TO	to
everyone	NN	everyone
since	IN	since
then	RB	then
.	SENT	.
It	PP	it
is	VBZ	be
also	RB	also
a	DT	a
legal	JJ	legal
requirement	NN	requirement
in	IN	in
most	JJS	most
countries	NNS	country
,	,	,
but	CC	but
above	IN	above
everything	NN	everything
else	RB	else
,	,	,
it	PP	it
helps	VBZ	help
every	DT	every
business	NN	business
and	CC	and
every	DT	every
organization	NN	organization
become	VBN	become
more	RBR	more
inclusive	JJ	inclusive
.	SENT	.
And	CC	and
yet	RB	yet
,	,	,
97	CD	@card@
%	NN	%
of	IN	of
websites	NNS	website
contained	VBD	contain
detectable	JJ	detectable
accessibility	NN	accessibility
failures	NNS	failure
last	JJ	last
year	NN	year
.	SENT	.
Think	VB	think
of	IN	of
a	DT	a
website	NN	website
as	IN	as
a	DT	a
building	NN	building
,	,	,
it	PP	it
becomes	VBZ	become
even	RB	even
more	RBR	more
obvious	JJ	obvious
.	SENT	.
After	IN	after
all	DT	all
,	,	,
websites	NNS	website
are	VBP	be
physical	JJ	physical
buildings	NNS	building
.	SENT	.
They	PP	they
'	''	'
re	IN	re
your	PP$	your
window	NN	window
on	IN	on
the	DT	the
world	NN	world
,	,	,
aren	NNS	<unknown>
'	POS	'
t	NN	t
they	PP	they
?	SENT	?
Legislation	NN	legislation
for	IN	for
access	NN	access
to	TO	to
physical	JJ	physical
buildings	NNS	building
has	VBZ	have
always	RB	always
made	VBN	make
allowances	NNS	allowance
for	IN	for
very	RB	very
old	JJ	old
buildings	NNS	building
where	WRB	where
it	PP	it
'	POS	'
s	NN	S
simply	RB	simply
not	RB	not
possible	JJ	possible
to	TO	to
make	VB	make
them	PP	them
fully	RB	fully
accessible	JJ	accessible
for	IN	for
people	NNS	people
with	IN	with
disabilities	NNS	disability
.	SENT	.
We	PP	we
all	RB	all
understand	VBP	understand
that	DT	that
.	SENT	.
So	RB	so
actually	RB	actually
,	,	,
I	PP	I
think	VBP	think
it	PP	it
'	''	'
s	NNS	<unknown>
perfectly	RB	perfectly
fair	JJ	fair
that	IN	that
you	PP	you
shouldn	NNS	<unknown>
'	POS	'
t	NN	t
expect	VBP	expect
a	DT	a
website	NN	website
over	IN	over
23	CD	@card@
years	NNS	year
old	JJ	old
to	TO	to
cater	VB	cater
for	IN	for
disabled	JJ	disabled
people	NNS	people
either	RB	either
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
actually	RB	actually
not	RB	not
sure	JJ	sure
the	DT	the
last	JJ	last
time	NN	time
I	PP	I
went	VBD	go
on	IN	on
a	DT	a
website	NN	website
that	WDT	that
was	VBD	be
over	RB	over
23	CD	@card@
years	NNS	year
old	JJ	old
.	SENT	.
But	CC	but
what	WP	what
about	IN	about
five	CD	five
years	NNS	year
old	JJ	old
or	CC	or
about	RB	about
three	CD	three
years	NNS	year
old	JJ	old
?	SENT	?
What	WP	what
about	IN	about
last	JJ	last
year	NN	year
?	SENT	?
This	DT	this
year	NN	year
?	SENT	?
Typically	RB	typically
,	,	,
websites	NNS	website
get	VBP	get
replaced	VBN	replace
every	DT	every
three	CD	three
to	TO	to
five	CD	five
years	NNS	year
as	IN	as
a	DT	a
new	JJ	new
one	CD	one
is	VBZ	be
built	VBN	build
to	TO	to
cater	VB	cater
for	IN	for
the	DT	the
latest	JJS	late
trends	NNS	trend
.	SENT	.
Is	VBZ	be
it	PP	it
really	RB	really
OK	JJ	OK
that	IN	that
websites	NNS	website
that	WDT	that
are	VBP	be
recently	RB	recently
built	VBN	build
are	VBP	be
still	RB	still
inaccessible	JJ	inaccessible
for	IN	for
disabled	JJ	disabled
people	NNS	people
?	SENT	?
If	IN	if
not	RB	not
now	RB	now
,	,	,
when	WRB	when
?	SENT	?
OK	UH	OK
,	,	,
so	RB	so
what	WP	what
does	VBZ	do
accessible	JJ	accessible
web	NN	web
design	NN	design
actually	RB	actually
mean	VB	mean
?	SENT	?
Please	UH	please
take	VB	take
a	DT	a
look	NN	look
at	IN	at
these	DT	these
doors	NNS	door
.	SENT	.
They	PP	they
both	CC	both
go	VB	go
into	IN	into
the	DT	the
same	JJ	same
building	NN	building
.	SENT	.
Both	DT	both
sets	NNS	set
of	IN	of
doors	NNS	door
have	VBP	have
level	NN	level
access	NN	access
.	SENT	.
The	DT	the
door	NN	door
on	IN	on
the	DT	the
left	JJ	left
slides	NNS	slide
open	VBP	open
automatically	RB	automatically
as	IN	as
you	PP	you
approach	VBP	approach
it	PP	it
.	SENT	.
The	DT	the
doors	NNS	door
on	IN	on
the	DT	the
right	NN	right
have	VB	have
to	TO	to
be	VB	be
pulled	VBN	pull
open	RP	open
.	SENT	.
I	PP	I
would	MD	would
like	VB	like
to	TO	to
ask	VB	ask
you	PP	you
all	PDT	all
a	DT	a
question	NN	question
,	,	,
and	CC	and
if	IN	if
you	PP	you
are	VBP	be
able	JJ	able
,	,	,
I	PP	I
would	MD	would
like	VB	like
you	PP	you
to	TO	to
either	RB	either
raise	VB	raise
your	PP$	your
left	VBN	leave
hand	NN	hand
or	CC	or
your	PP$	your
right	JJ	right
hand	NN	hand
in	IN	in
answer	NN	answer
.	SENT	.
Imagine	VB	imagine
you	PP	you
'	POS	'
re	NN	re
in	IN	in
a	DT	a
wheelchair	NN	wheelchair
and	CC	and
you	PP	you
want	VBP	want
to	TO	to
enter	VB	enter
this	DT	this
building	NN	building
.	SENT	.
Which	WDT	which
of	IN	of
the	DT	the
doors	NNS	door
do	VBP	do
you	PP	you
think	VBP	think
you	PP	you
would	MD	would
be	VB	be
most	RBS	most
likely	JJ	likely
to	TO	to
use	VB	use
?	SENT	?
The	DT	the
automatic	JJ	automatic
doors	NNS	door
on	IN	on
the	DT	the
left	NN	left
or	CC	or
the	DT	the
heavy	JJ	heavy
doors	NNS	door
on	IN	on
the	DT	the
right	NN	right
?	SENT	?
Could	MD	could
you	PP	you
please	VB	please
raise	VB	raise
your	PP$	your
left	NN	left
or	CC	or
your	PP$	your
right	JJ	right
hand	NN	hand
accordingly	RB	accordingly
?	SENT	?
Well	RB	well
,	,	,
I	PP	I
think	VBP	think
it	PP	it
'	''	'
s	NNS	<unknown>
fair	JJ	fair
to	TO	to
say	VB	say
the	DT	the
consensus	NN	consensus
is	VBZ	be
on	IN	on
the	DT	the
left	NN	left
.	SENT	.
Interesting	JJ	interesting
.	SENT	.
OK	UH	OK
.	SENT	.
Now	RB	now
instead	RB	instead
of	IN	of
being	VBG	be
in	IN	in
a	DT	a
wheelchair	NN	wheelchair
,	,	,
you	PP	you
'	POS	'
re	NN	re
using	VBG	use
a	DT	a
walking	VBG	walk
frame	NN	frame
,	,	,
so	RB	so
you	PP	you
can	MD	can
walk	VB	walk
,	,	,
but	CC	but
you	PP	you
need	VBP	need
to	TO	to
have	VB	have
both	DT	both
of	IN	of
your	PP$	your
hands	NNS	hand
on	IN	on
the	DT	the
frame	NN	frame
.	SENT	.
Which	WDT	which
set	VBD	set
of	IN	of
doors	NNS	door
do	VBP	do
you	PP	you
think	VBP	think
you	PP	you
would	MD	would
be	VB	be
likely	JJ	likely
to	TO	to
use	VB	use
now	RB	now
?	SENT	?
Could	MD	could
you	PP	you
raise	VB	raise
your	PP$	your
hands	NNS	hand
if	IN	if
you	PP	you
'	POS	'
re	NN	re
able	JJ	able
to	TO	to
?	SENT	?
I	NP	I
'	POS	'
m	NN	m
really	RB	really
surprised	VBN	surprise
.	SENT	.
Everyone	NN	everyone
'	POS	'
s	NNS	<unknown>
going	VBG	go
left	VBN	leave
.	SENT	.
OK	UH	OK
.	SENT	.
Right	RB	right
.	SENT	.
Now	RB	now
you	PP	you
'	''	'
re	IN	re
pushing	VBG	push
a	DT	a
child	NN	child
in	IN	in
a	DT	a
pushchair	NN	pushchair
so	IN	so
you	PP	you
can	MD	can
walk	VB	walk
quite	RB	quite
normally	RB	normally
,	,	,
but	CC	but
you	PP	you
'	POS	'
ve	NN	ve
got	VBD	get
a	DT	a
pushchair	NN	pushchair
and	CC	and
both	DT	both
of	IN	of
your	PP$	your
hands	NNS	hand
on	IN	on
it	PP	it
.	SENT	.
Which	WDT	which
set	VBD	set
of	IN	of
doors	NNS	door
now	RB	now
?	SENT	?
Left	VBN	leave
or	CC	or
right	RB	right
?	SENT	?
I	NP	I
'	POS	'
m	NN	m
staggered	VBD	stagger
.	SENT	.
OK	UH	OK
.	SENT	.
Final	JJ	final
example	NN	example
.	SENT	.
Let	NP	Let
'	POS	'
s	NNS	<unknown>
assume	VBP	assume
that	IN	that
you	PP	you
'	POS	'
ve	NN	ve
actually	RB	actually
gone	VBN	go
in	IN	in
through	IN	through
the	DT	the
doors	NNS	door
on	IN	on
the	DT	the
right	NN	right
.	SENT	.
You	PP	you
'	''	'
re	IN	re
coming	VBG	come
out	RP	out
,	,	,
you	PP	you
want	VBP	want
to	TO	to
come	VB	come
out	RP	out
the	DT	the
building	NN	building
,	,	,
but	CC	but
you	PP	you
'	POS	'
ve	NN	ve
actually	RB	actually
got	VBD	get
boxes	NNS	box
of	IN	of
files	NNS	file
under	IN	under
both	DT	both
arms	NNS	arm
.	SENT	.
Which	WDT	which
of	IN	of
the	DT	the
doors	NNS	door
would	MD	would
you	PP	you
go	VB	go
then	RB	then
?	SENT	?
Yeah	RB	yeah
.	SENT	.
Hmm	UH	hmm
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
really	RB	really
staggered	VBD	stagger
.	SENT	.
In	IN	in
pretty	RB	pretty
much	RB	much
every	DT	every
example	NN	example
pretty	RB	pretty
much	JJ	much
everybody	NN	everybody
raised	VBD	raise
your	PP$	your
left	JJ	left
hand	NN	hand
.	SENT	.
Why	WRB	why
was	VBD	be
this	DT	this
?	SENT	?
After	IN	after
all	DT	all
,	,	,
you	PP	you
'	POS	'
re	NN	re
free	JJ	free
to	TO	to
choose	VB	choose
which	WDT	which
door	NN	door
to	TO	to
use	VB	use
at	IN	at
each	DT	each
time	NN	time
.	SENT	.
Why	WRB	why
would	MD	would
so	RB	so
many	JJ	many
people	NNS	people
go	VBP	go
for	IN	for
an	DT	an
automatic	JJ	automatic
door	NN	door
?	SENT	?
Maybe	RB	maybe
because	IN	because
it	PP	it
'	POS	'
s	NN	S
easier	RBR	easier
.	SENT	.
Nobody	NN	nobody
'	POS	'
s	NN	S
forcing	VBG	force
you	PP	you
to	TO	to
use	VB	use
it	PP	it
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
there	RB	there
as	IN	as
an	DT	an
alternative	NN	alternative
to	TO	to
the	DT	the
other	JJ	other
doors	NNS	door
.	SENT	.
Accessible	JJ	accessible
web	NN	web
design	NN	design
is	VBZ	be
exactly	RB	exactly
the	DT	the
same	JJ	same
,	,	,
offering	VBG	offer
people	NNS	people
with	IN	with
different	JJ	different
needs	NNS	need
alternative	JJ	alternative
ways	NNS	way
of	IN	of
using	VBG	use
a	DT	a
website	NN	website
to	TO	to
get	VB	get
the	DT	the
same	JJ	same
information	NN	information
.	SENT	.
Most	JJS	most
countries	NNS	country
around	IN	around
the	DT	the
world	NN	world
have	VBP	have
anti-discrimination	JJ	anti-discrimination
laws	NNS	law
,	,	,
and	CC	and
websites	NNS	website
fall	VBP	fall
under	IN	under
these	DT	these
laws	NNS	law
.	SENT	.
However	RB	however
,	,	,
for	IN	for
me	PP	me
,	,	,
it	PP	it
'	POS	'
s	NN	S
not	RB	not
about	RB	about
complying	VBG	comply
with	IN	with
the	DT	the
law	NN	law
.	SENT	.
It	PP	it
is	VBZ	be
about	RB	about
becoming	VBG	become
more	RBR	more
inclusive	JJ	inclusive
,	,	,
more	RBR	more
welcoming	VBG	welcome
to	TO	to
everyone	NN	everyone
,	,	,
regardless	RB	regardless
of	IN	of
their	PP$	their
ability	NN	ability
or	CC	or
their	PP$	their
disability	NN	disability
.	SENT	.
Disabled	JJ	disabled
people	NNS	people
have	VBP	have
money	NN	money
to	TO	to
spend	VB	spend
on	IN	on
your	PP$	your
goods	NNS	good
and	CC	and
services	NNS	service
and	CC	and
if	IN	if
they	PP	they
can	MD	can
'	''	'
t	NN	t
spend	VB	spend
it	PP	it
with	IN	with
you	PP	you
,	,	,
they	PP	they
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
spend	VB	spend
it	PP	it
with	IN	with
somebody	NN	somebody
else	RB	else
.	SENT	.
So	RB	so
what	WP	what
should	MD	should
you	PP	you
do	VB	do
with	IN	with
regard	NN	regard
to	TO	to
your	PP$	your
own	JJ	own
website	NN	website
?	SENT	?
Well	RB	well
,	,	,
you	PP	you
need	VBP	need
to	TO	to
have	VB	have
two	CD	two
things	NNS	thing
.	SENT	.
You	PP	you
need	VBP	need
to	TO	to
have	VB	have
an	DT	an
audit	NN	audit
of	IN	of
your	PP$	your
website	NN	website
,	,	,
and	CC	and
then	RB	then
you	PP	you
need	VBP	need
to	TO	to
put	VB	put
an	DT	an
accessibility	NN	accessibility
statement	NN	statement
on	IN	on
your	PP$	your
website	NN	website
.	SENT	.
I	NP	I
'	POS	'
ll	NNS	<unknown>
explain	VBP	explain
what	WP	what
I	PP	I
mean	VBP	mean
in	IN	in
this	DT	this
photograph	NN	photograph
.	SENT	.
This	DT	this
hotel	NN	hotel
,	,	,
it	PP	it
'	POS	'
s	NN	S
a	DT	a
beautiful	JJ	beautiful
building	NN	building
.	SENT	.
There	EX	there
'	POS	'
s	JJ	<unknown>
downstairs	NN	downstairs
seating	NN	seating
.	SENT	.
There	EX	there
'	POS	'
s	JJ	<unknown>
upstairs	JJ	upstairs
seating	NN	seating
.	SENT	.
There	EX	there
'	POS	'
s	JJ	<unknown>
beautiful	JJ	beautiful
staircases	NNS	staircase
everywhere	RB	everywhere
,	,	,
but	CC	but
unfortunately	RB	unfortunately
,	,	,
there	RB	there
isn	NP	isn
'	POS	'
t	NN	t
a	DT	a
lift	NN	lift
.	SENT	.
The	DT	the
restaurant	NN	restaurant
itself	PP	itself
is	VBZ	be
run	VBN	run
by	IN	by
an	DT	an
outside	JJ	outside
catering	NN	catering
company	NN	company
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
not	RB	not
their	PP$	their
fault	NN	fault
there	RB	there
'	POS	'
s	NNS	<unknown>
no	DT	no
lift	NN	lift
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
not	RB	not
their	PP$	their
building	NN	building
,	,	,
they	PP	they
'	POS	'
re	NN	re
just	RB	just
renting	VBG	rent
the	DT	the
space	NN	space
.	SENT	.
However	RB	however
,	,	,
if	IN	if
you	PP	you
'	POS	'
re	NN	re
in	IN	in
a	DT	a
wheelchair	NN	wheelchair
,	,	,
you	PP	you
can	MD	can
'	''	'
t	NN	t
use	VB	use
the	DT	the
upstairs	JJ	upstairs
seating	NN	seating
.	SENT	.
But	CC	but
if	IN	if
there	EX	there
was	VBD	be
a	DT	a
sign	NN	sign
near	IN	near
the	DT	the
entrance	NN	entrance
saying	VBG	say
something	NN	something
like	IN	like
,	,	,
"	''	"
Patrons	NNS	patron
in	IN	in
wheelchairs	NNS	wheelchair
,	,	,
please	RB	please
note	VBP	note
that	IN	that
although	IN	although
we	PP	we
'	POS	'
ve	NN	ve
got	VBD	get
upstairs	JJ	upstairs
seating	NN	seating
,	,	,
we	PP	we
do	VBP	do
not	RB	not
have	VB	have
a	DT	a
lift	NN	lift
.	SENT	.
However	RB	however
,	,	,
we	PP	we
do	VBP	do
have	VB	have
some	DT	some
reserved	JJ	reserved
seating	NN	seating
for	IN	for
you	PP	you
with	IN	with
extra	JJ	extra
turning	VBG	turn
space	NN	space
and	CC	and
raised	VBN	raise
tables	NNS	table
.	SENT	.
"	``	"
Think	VBP	think
about	RB	about
raised	VBN	raise
tables	NNS	table
.	SENT	.
If	IN	if
you	PP	you
'	POS	'
re	NN	re
in	IN	in
a	DT	a
wheelchair	NN	wheelchair
and	CC	and
you	PP	you
try	VBP	try
to	TO	to
go	VB	go
into	IN	into
a	DT	a
restaurant	NN	restaurant
anywhere	RB	anywhere
,	,	,
you	PP	you
can	MD	can
'	''	'
t	NN	t
quite	RB	quite
get	VB	get
under	IN	under
the	DT	the
table	NN	table
.	SENT	.
Easily	RB	easily
fixed	VBN	fix
,	,	,
just	RB	just
put	VB	put
them	PP	them
on	IN	on
some	DT	some
small	JJ	small
wooden	JJ	wooden
blocks	NNS	block
.	SENT	.
Anyway	RB	anyway
,	,	,
if	IN	if
you	PP	you
just	RB	just
put	VBD	put
up	RP	up
that	DT	that
sign	NN	sign
,	,	,
somebody	NN	somebody
in	IN	in
a	DT	a
wheelchair	NN	wheelchair
who	WP	who
reads	VBZ	read
that	DT	that
sign	NN	sign
,	,	,
are	VBP	be
they	PP	they
going	VBG	go
to	TO	to
feel	VB	feel
more	RBR	more
or	CC	or
less	RBR	less
included	VBD	include
?	SENT	?
The	DT	the
cost	NN	cost
of	IN	of
doing	VBG	do
this	DT	this
is	VBZ	be
almost	RB	almost
nothing	NN	nothing
,	,	,
