Chris	NP	Chris
.	SENT	.
9	CD	@card@
percent	NN	percent
of	IN	of
the	DT	the
science	NN	science
on	IN	on
climate	NN	climate
is	VBZ	be
empirical	JJ	empirical
,	,	,
scientific	JJ	scientific
evidence	NN	evidence
,	,	,
but	CC	but
it	PP	it
'	POS	'
s	NNS	<unknown>
competing	VBG	compete
almost	RB	almost
equally	RB	equally
with	IN	with
a	DT	a
handful	NN	handful
of	IN	of
deniers	NNS	denier
,	,	,
that	WDT	that
is	VBZ	be
not	RB	not
the	DT	the
truth	NN	truth
;	:	;
that	WDT	that
is	VBZ	be
the	DT	the
epitome	NN	epitome
of	IN	of
fake	JJ	fake
news	NN	news
.	SENT	.
And	CC	and
so	RB	so
for	IN	for
me	PP	me
,	,	,
the	DT	the
last	JJ	last
few	JJ	few
years	NNS	year
—	:	-
certainly	RB	certainly
this	DT	this
last	JJ	last
year	NN	year
—	:	-
has	VBZ	have
crystallized	VBN	crystallize
the	DT	the
notion	NN	notion
of	IN	of
fake	JJ	fake
news	NN	news
in	IN	in
a	DT	a
way	NN	way
that	RB	that
'	POS	'
s	NN	S
truly	RB	truly
alarming	JJ	alarming
and	CC	and
not	RB	not
just	RB	just
some	DT	some
slogan	NN	slogan
to	TO	to
be	VB	be
thrown	VBN	throw
around	RP	around
.	SENT	.
Because	IN	because
when	WRB	when
you	PP	you
can	MD	can
'	''	'
t	NN	t
distinguish	VB	distinguish
between	IN	between
the	DT	the
truth	NN	truth
and	CC	and
fake	JJ	fake
news	NN	news
,	,	,
you	PP	you
have	VBP	have
a	DT	a
very	RB	very
much	RB	much
more	RBR	more
difficult	JJ	difficult
time	NN	time
trying	VBG	try
to	TO	to
solve	VB	solve
some	DT	some
of	IN	of
the	DT	the
great	JJ	great
issues	NNS	issue
that	IN	that
we	PP	we
face	VBP	face
.	SENT	.
CA	MD	ca
:	:	:
Well	UH	well
,	,	,
you	PP	you
'	POS	'
ve	RB	<unknown>
been	VBN	be
involved	VBN	involve
in	IN	in
this	DT	this
question	NN	question
of	IN	of
,	,	,
what	WP	what
is	VBZ	be
balance	NN	balance
,	,	,
what	WP	what
is	VBZ	be
truth	NN	truth
,	,	,
what	WP	what
is	VBZ	be
impartiality	NN	impartiality
,	,	,
for	IN	for
a	DT	a
long	JJ	long
time	NN	time
.	SENT	.
You	PP	you
were	VBD	be
on	IN	on
the	DT	the
front	JJ	front
lines	NNS	line
reporting	VBG	report
the	DT	the
Balkan	JJ	Balkan
Wars	NP	Wars
25	CD	@card@
years	NNS	year
ago	RB	ago
.	SENT	.
And	CC	and
back	RB	back
then	RB	then
,	,	,
you	PP	you
famously	RB	famously
said	VBD	say
,	,	,
by	IN	by
calling	VBG	call
out	RP	out
human	JJ	human
right	JJ	right
abuses	NNS	abuse
,	,	,
you	PP	you
said	VBD	say
,	,	,
"	``	"
Look	VB	look
,	,	,
there	EX	there
are	VBP	be
some	DT	some
situations	NNS	situation
one	PP	one
simply	RB	simply
cannot	MD	can
be	VB	be
neutral	JJ	neutral
about	RB	about
,	,	,
because	IN	because
when	WRB	when
you	PP	you
'	POS	'
re	NN	re
neutral	JJ	neutral
,	,	,
you	PP	you
are	VBP	be
an	DT	an
accomplice	NN	accomplice
.	SENT	.
"	''	"
So	RB	so
,	,	,
do	VBP	do
you	PP	you
feel	VBP	feel
that	DT	that
today	NN	today
'	POS	'
s	JJ	<unknown>
journalists	NNS	journalist
aren	NNS	<unknown>
'	POS	'
t	NN	t
heeding	VBG	heed
that	DT	that
advice	NN	advice
about	IN	about
balance	NN	balance
?	SENT	?
CA	MD	ca
:	:	:
Well	UH	well
,	,	,
look	VB	look
,	,	,
I	PP	I
think	VBP	think
for	IN	for
journalists	NNS	journalist
,	,	,
objectivity	NN	objectivity
is	VBZ	be
the	DT	the
golden	JJ	golden
rule	NN	rule
.	SENT	.
But	CC	but
I	PP	I
think	VBP	think
sometimes	RB	sometimes
we	PP	we
don	VB	don
'	''	'
t	NN	t
understand	VB	understand
what	WP	what
objectivity	NN	objectivity
means	NNS	mean
.	SENT	.
And	CC	and
I	PP	I
actually	RB	actually
learned	VBD	learn
this	DT	this
very	JJ	very
,	,	,
very	RB	very
young	JJ	young
in	IN	in
my	PP$	my
career	NN	career
,	,	,
which	WDT	which
was	VBD	be
during	IN	during
the	DT	the
Balkan	JJ	Balkan
Wars	NNS	war
.	SENT	.
I	PP	I
was	VBD	be
young	JJ	young
then	RB	then
.	SENT	.
It	PP	it
was	VBD	be
about	RB	about
25	CD	@card@
years	NNS	year
ago	RB	ago
.	SENT	.
And	CC	and
what	WP	what
we	PP	we
faced	VBD	face
was	VBD	be
the	DT	the
wholesale	JJ	wholesale
violation	NN	violation
,	,	,
not	RB	not
just	RB	just
of	IN	of
human	JJ	human
rights	NNS	right
,	,	,
but	CC	but
all	PDT	all
the	DT	the
way	NN	way
to	TO	to
ethnic	JJ	ethnic
cleansing	NN	cleansing
and	CC	and
genocide	NN	genocide
,	,	,
and	CC	and
that	WDT	that
has	VBZ	have
been	VBN	be
adjudicated	VBN	adjudicate
in	IN	in
the	DT	the
highest	JJS	high
war	NN	war
crimes	NNS	crime
court	NN	court
in	IN	in
the	DT	the
world	NN	world
.	SENT	.
So	RB	so
,	,	,
we	PP	we
know	VBP	know
what	WP	what
we	PP	we
were	VBD	be
seeing	VBG	see
.	SENT	.
Trying	VBG	try
to	TO	to
tell	VB	tell
the	DT	the
world	NN	world
what	WP	what
we	PP	we
were	VBD	be
seeing	VBG	see
brought	VBN	bring
us	PP	us
accusations	NNS	accusation
of	IN	of
bias	NN	bias
,	,	,
of	IN	of
siding	NN	siding
with	IN	with
one	CD	one
side	NN	side
,	,	,
of	IN	of
not	RB	not
seeing	VBG	see
the	DT	the
whole	JJ	whole
side	NN	side
,	,	,
and	CC	and
just	RB	just
,	,	,
you	PP	you
know	VBP	know
,	,	,
trying	VBG	try
to	TO	to
tell	VB	tell
one	CD	one
story	NN	story
.	SENT	.
I	PP	I
particularly	RB	particularly
and	CC	and
personally	RB	personally
was	VBD	be
accused	VBN	accuse
of	IN	of
siding	VBG	side
with	IN	with
,	,	,
for	IN	for
instance	NN	instance
,	,	,
the	DT	the
citizens	NNS	citizen
of	IN	of
Sarajevo	NP	Sarajevo
—	:	-
"	``	"
siding	NN	siding
with	IN	with
the	DT	the
Muslims	NPS	Muslims
,	,	,
"	``	"
because	IN	because
they	PP	they
were	VBD	be
the	DT	the
minority	NN	minority
who	WP	who
were	VBD	be
being	VBG	be
attacked	VBN	attack
by	IN	by
Christians	NNS	Christian
on	IN	on
the	DT	the
Serb	JJ	Serb
side	NN	side
in	IN	in
this	DT	this
area	NN	area
.	SENT	.
And	CC	and
it	PP	it
worried	VBD	worry
me	PP	me
.	SENT	.
It	PP	it
worried	VBD	worry
me	PP	me
that	IN	that
I	PP	I
was	VBD	be
being	VBG	be
accused	VBN	accuse
of	IN	of
this	DT	this
.	SENT	.
I	PP	I
thought	VBD	think
maybe	RB	maybe
I	PP	I
was	VBD	be
wrong	JJ	wrong
,	,	,
maybe	RB	maybe
I	NP	I
'	POS	'
d	NN	d
forgotten	VBN	forget
what	WP	what
objectivity	NN	objectivity
was	VBD	be
.	SENT	.
But	CC	but
then	RB	then
I	PP	I
started	VBD	start
to	TO	to
understand	VB	understand
that	IN	that
what	WP	what
people	NNS	people
wanted	VBD	want
was	VBD	be
actually	RB	actually
not	RB	not
to	TO	to
do	VB	do
anything	NN	anything
—	:	-
not	RB	not
to	TO	to
step	VB	step
in	IN	in
,	,	,
not	RB	not
to	TO	to
change	VB	change
the	DT	the
situation	NN	situation
,	,	,
not	RB	not
to	TO	to
find	VB	find
a	DT	a
solution	NN	solution
.	SENT	.
And	CC	and
so	RB	so
,	,	,
their	PP$	their
fake	JJ	fake
news	NN	news
at	IN	at
that	DT	that
time	NN	time
,	,	,
their	PP$	their
lie	NN	lie
at	IN	at
that	DT	that
time	NN	time
—	:	-
including	VBG	include
our	PP$	our
government	NN	government
'	POS	'
s	NN	S
,	,	,
our	PP$	our
democratically	RB	democratically
elected	VBN	elect
government	NN	government
'	POS	'
s	NN	S
,	,	,
with	IN	with
values	NNS	value
and	CC	and
principles	NNS	principle
of	IN	of
human	JJ	human
rights	NNS	right
—	:	-
their	PP$	their
lie	NN	lie
was	VBD	be
to	TO	to
say	VB	say
that	IN	that
all	DT	all
sides	NNS	side
are	VBP	be
equally	RB	equally
guilty	JJ	guilty
,	,	,
that	IN	that
this	DT	this
has	VBZ	have
been	VBN	be
centuries	NNS	century
of	IN	of
ethnic	JJ	ethnic
hatred	NN	hatred
,	,	,
whereas	IN	whereas
we	PP	we
knew	VBD	know
that	IN	that
wasn	NP	<unknown>
'	POS	'
t	NN	t
true	JJ	true
,	,	,
that	IN	that
one	CD	one
side	NN	side
had	VBD	have
decided	VBN	decide
to	TO	to
kill	VB	kill
,	,	,
slaughter	NN	slaughter
and	CC	and
ethnically	RB	ethnically
cleanse	VB	cleanse
another	DT	another
side	NN	side
.	SENT	.
So	RB	so
that	DT	that
is	VBZ	be
where	WRB	where
,	,	,
for	IN	for
me	PP	me
,	,	,
I	PP	I
understood	VBD	understand
that	IN	that
objectivity	NN	objectivity
means	VBZ	mean
giving	VBG	give
all	DT	all
sides	NNS	side
an	DT	an
equal	JJ	equal
hearing	NN	hearing
and	CC	and
talking	VBG	talk
to	TO	to
all	DT	all
sides	NNS	side
,	,	,
but	CC	but
not	RB	not
treating	VBG	treat
all	DT	all
sides	NNS	side
equally	RB	equally
,	,	,
not	RB	not
creating	VBG	create
a	DT	a
forced	VBN	force
moral	JJ	moral
equivalence	NN	equivalence
or	CC	or
a	DT	a
factual	JJ	factual
equivalence	NN	equivalence
.	SENT	.
And	CC	and
when	WRB	when
you	PP	you
come	VBP	come
up	RP	up
against	IN	against
that	DT	that
crisis	NN	crisis
point	NN	point
in	IN	in
situations	NNS	situation
of	IN	of
grave	JJ	grave
violations	NNS	violation
of	IN	of
international	JJ	international
and	CC	and
humanitarian	JJ	humanitarian
law	NN	law
,	,	,
if	IN	if
you	PP	you
don	VBP	don
'	''	'
t	NN	t
understand	VB	understand
what	WP	what
you	PP	you
'	POS	'
re	NN	re
seeing	VBG	see
,	,	,
if	IN	if
you	PP	you
don	NN	don
'	POS	'
t	NN	t
understand	VBP	understand
the	DT	the
truth	NN	truth
and	CC	and
if	IN	if
you	PP	you
get	VBP	get
trapped	VBN	trap
in	IN	in
the	DT	the
fake	JJ	fake
news	NN	news
paradigm	NN	paradigm
,	,	,
then	RB	then
you	PP	you
are	VBP	be
an	DT	an
accomplice	NN	accomplice
.	SENT	.
And	CC	and
I	PP	I
refuse	VBP	refuse
to	TO	to
be	VB	be
an	DT	an
accomplice	NN	accomplice
to	TO	to
genocide	NN	genocide
.	SENT	.
CH	NP	CH
:	:	:
So	RB	so
there	EX	there
have	VBP	have
always	RB	always
been	VBN	be
these	DT	these
propaganda	NN	propaganda
battles	NNS	battle
,	,	,
and	CC	and
you	PP	you
were	VBD	be
courageous	JJ	courageous
in	IN	in
taking	VBG	take
the	DT	the
stand	NN	stand
you	PP	you
took	VBD	take
back	RB	back
then	RB	then
.	SENT	.
Today	NN	today
,	,	,
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
whole	JJ	whole
new	JJ	new
way	NN	way
,	,	,
though	RB	though
,	,	,
in	IN	in
which	WDT	which
news	NN	news
seems	VBZ	seem
to	TO	to
be	VB	be
becoming	VBG	become
fake	NN	fake
.	SENT	.
How	WRB	how
would	MD	would
you	PP	you
characterize	VB	characterize
that	DT	that
?	SENT	?
CA	MD	ca
:	:	:
Well	RB	well
,	,	,
look	VBP	look
—	:	-
I	PP	I
am	VBP	be
really	RB	really
alarmed	VBN	alarm
.	SENT	.
And	CC	and
everywhere	RB	everywhere
I	PP	I
look	VBP	look
,	,	,
you	PP	you
know	VBP	know
,	,	,
we	PP	we
'	POS	'
re	NN	re
buffeted	VBN	buffet
by	IN	by
it	PP	it
.	SENT	.
Obviously	RB	obviously
,	,	,
when	WRB	when
the	DT	the
leader	NN	leader
of	IN	of
the	DT	the
free	JJ	free
world	NN	world
,	,	,
when	WRB	when
the	DT	the
most	RBS	most
powerful	JJ	powerful
person	NN	person
in	IN	in
the	DT	the
entire	JJ	entire
world	NN	world
,	,	,
which	WDT	which
is	VBZ	be
the	DT	the
president	NN	president
of	IN	of
the	DT	the
United	NP	United
States	NPS	States
—	:	-
this	DT	this
is	VBZ	be
the	DT	the
most	RBS	most
important	JJ	important
,	,	,
most	RBS	most
powerful	JJ	powerful
country	NN	country
in	IN	in
the	DT	the
whole	JJ	whole
world	NN	world
,	,	,
economically	RB	economically
,	,	,
militarily	RB	militarily
,	,	,
politically	RB	politically
in	IN	in
every	DT	every
which	WDT	which
way	NN	way
—	:	-
and	CC	and
it	PP	it
seeks	VBZ	seek
to	TO	to
,	,	,
obviously	RB	obviously
,	,	,
promote	VB	promote
its	PP$	its
values	NNS	value
and	CC	and
power	NN	power
around	IN	around
the	DT	the
world	NN	world
.	SENT	.
So	IN	so
we	PP	we
journalists	NNS	journalist
,	,	,
who	WP	who
only	RB	only
seek	VBP	seek
the	DT	the
truth	NN	truth
—	:	-
I	PP	I
mean	VBP	mean
,	,	,
that	WDT	that
is	VBZ	be
our	PP$	our
mission	NN	mission
—	:	-
we	PP	we
go	VBP	go
around	IN	around
the	DT	the
world	NN	world
looking	VBG	look
for	IN	for
the	DT	the
truth	NN	truth
in	IN	in
order	NN	order
to	TO	to
be	VB	be
everybody	NN	everybody
'	POS	'
s	NN	S
eyes	NNS	eye
and	CC	and
ears	NNS	ear
,	,	,
people	NNS	people
who	WP	who
can	MD	can
'	''	'
t	NN	t
go	VB	go
out	RP	out
in	IN	in
various	JJ	various
parts	NNS	part
of	IN	of
the	DT	the
world	NN	world
to	TO	to
figure	VB	figure
out	RP	out
what	WP	what
'	POS	'
s	NNS	<unknown>
going	VBG	go
on	IN	on
about	IN	about
things	NNS	thing
that	WDT	that
are	VBP	be
vitally	RB	vitally
important	JJ	important
to	TO	to
everybody	NN	everybody
'	POS	'
s	NN	S
health	NN	health
and	CC	and
security	NN	security
.	SENT	.
So	RB	so
when	WRB	when
you	PP	you
have	VBP	have
a	DT	a
major	JJ	major
world	NN	world
leader	NN	leader
accusing	VBG	accuse
you	PP	you
of	IN	of
fake	JJ	fake
news	NN	news
,	,	,
it	PP	it
has	VBZ	have
an	DT	an
exponential	JJ	exponential
ripple	NN	ripple
effect	NN	effect
.	SENT	.
And	CC	and
what	WP	what
it	PP	it
does	VBZ	do
is	VBZ	be
,	,	,
it	PP	it
starts	VBZ	start
to	TO	to
chip	VB	chip
away	RP	away
at	IN	at
not	RB	not
just	RB	just
our	PP$	our
credibility	NN	credibility
,	,	,
but	CC	but
at	IN	at
people	NNS	people
'	POS	'
s	NN	S
minds	NNS	mind
—	:	-
people	NNS	people
who	WP	who
look	VBP	look
at	IN	at
us	PP	us
,	,	,
and	CC	and
maybe	RB	maybe
they	PP	they
'	POS	'
re	NN	re
thinking	NN	thinking
,	,	,
"	``	"
Well	UH	well
,	,	,
if	IN	if
the	DT	the
president	NN	president
of	IN	of
the	DT	the
United	NP	United
States	NP	States
says	VBZ	say
that	IN	that
,	,	,
maybe	RB	maybe
somewhere	RB	somewhere
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
truth	NN	truth
in	IN	in
there	RB	there
.	SENT	.
"	''	"
CH	NP	CH
:	:	:
Presidents	NNS	president
have	VBP	have
always	RB	always
been	VBN	be
critical	JJ	critical
of	IN	of
the	DT	the
media	NNS	medium
—	:	-
CA	MD	ca
:	:	:
Not	RB	not
in	IN	in
this	DT	this
way	NN	way
.	SENT	.
CH	NP	CH
:	:	:
So	RB	so
,	,	,
to	TO	to
what	WP	what
extent	NN	extent
—	:	-
CH	NP	CH
:	:	:
I	PP	I
mean	VBP	mean
,	,	,
someone	NN	someone
a	DT	a
couple	NN	couple
years	NNS	year
ago	RB	ago
looking	VBG	look
at	IN	at
the	DT	the
avalanche	NN	avalanche
of	IN	of
information	NN	information
pouring	VBG	pour
through	IN	through
Twitter	NN	twitter
and	CC	and
Facebook	NN	<unknown>
and	CC	and
so	RB	so
forth	RB	forth
,	,	,
might	MD	might
have	VB	have
said	VBN	say
,	,	,
"	``	"
Look	VB	look
,	,	,
our	PP$	our
democracies	NNS	democracy
are	VBP	be
healthier	JJR	healthy
than	IN	than
they	PP	they
'	POS	'
ve	NN	ve
ever	RB	ever
been	VBN	be
.	SENT	.
There	EX	there
'	''	'
s	VBG	<unknown>
more	JJR	more
news	NN	news
than	IN	than
ever	RB	ever
.	SENT	.
Of	IN	of
course	NN	course
presidents	NNS	president
will	MD	will
say	VB	say
what	WP	what
they	PP	they
'	POS	'
ll	NNS	<unknown>
say	VBP	say
,	,	,
but	CC	but
everyone	NN	everyone
else	RB	else
can	MD	can
say	VB	say
what	WP	what
they	PP	they
will	MD	will
say	VB	say
.	SENT	.
What	WP	what
'	POS	'
s	NN	S
not	RB	not
to	TO	to
like	VB	like
?	SENT	?
How	WRB	how
is	VBZ	be
there	RB	there
an	DT	an
extra	JJ	extra
danger	NN	danger
?	SENT	?
"	''	"
CA	MD	ca
:	:	:
So	RB	so
,	,	,
I	PP	I
wish	VBP	wish
that	WDT	that
was	VBD	be
true	JJ	true
.	SENT	.
I	PP	I
wish	VBP	wish
that	IN	that
the	DT	the
proliferation	NN	proliferation
of	IN	of
platforms	NNS	platform
upon	IN	upon
which	WDT	which
we	PP	we
get	VBP	get
our	PP$	our
information	NN	information
meant	VBD	mean
that	IN	that
there	EX	there
was	VBD	be
a	DT	a
proliferation	NN	proliferation
of	IN	of
truth	NN	truth
and	CC	and
transparency	NN	transparency
and	CC	and
depth	NN	depth
and	CC	and
accuracy	NN	accuracy
.	SENT	.
But	CC	but
I	PP	I
think	VBP	think
the	DT	the
opposite	NN	opposite
has	VBZ	have
happened	VBN	happen
.	SENT	.
You	PP	you
know	VBP	know
,	,	,
I	PP	I
'	POS	'
m	NN	m
a	DT	a
little	JJ	little
bit	NN	bit
of	IN	of
a	DT	a
Luddite	NN	Luddite
,	,	,
I	PP	I
will	MD	will
confess	VB	confess
.	SENT	.
Even	RB	even
when	WRB	when
we	PP	we
started	VBD	start
to	TO	to
talk	VB	talk
about	IN	about
the	DT	the
information	NN	information
superhighway	NN	superhighway
,	,	,
which	WDT	which
was	VBD	be
a	DT	a
long	JJ	long
time	NN	time
ago	RB	ago
,	,	,
before	IN	before
social	JJ	social
media	NNS	medium
,	,	,
Twitter	NN	twitter
and	CC	and
all	PDT	all
the	DT	the
rest	NN	rest
of	IN	of
it	PP	it
,	,	,
I	PP	I
was	VBD	be
actually	RB	actually
really	RB	really
afraid	JJ	afraid
that	IN	that
that	WDT	that
would	MD	would
put	VB	put
people	NNS	people
into	IN	into
certain	JJ	certain
lanes	NNS	lane
and	CC	and
tunnels	NNS	tunnel
and	CC	and
have	VB	have
them	PP	them
just	RB	just
focusing	VBG	focus
on	IN	on
areas	NNS	area
of	IN	of
their	PP$	their
own	JJ	own
interest	NN	interest
instead	RB	instead
of	IN	of
seeing	VBG	see
the	DT	the
broad	JJ	broad
picture	NN	picture
.	SENT	.
And	CC	and
I	PP	I
'	POS	'
m	NN	m
afraid	JJ	afraid
to	TO	to
say	VB	say
that	IN	that
with	IN	with
algorithms	NNS	algorithm
,	,	,
with	IN	with
logarithms	NNS	logarithm
,	,	,
with	IN	with
whatever	WDT	whatever
the	DT	the
"	``	"
-ithms	NNS	<unknown>
"	''	"
are	VBP	be
that	RB	that
direct	JJ	direct
us	PP	us
into	IN	into
all	PDT	all
these	DT	these
particular	JJ	particular
channels	NNS	channel
of	IN	of
information	NN	information
,	,	,
that	WDT	that
seems	VBZ	seem
to	TO	to
be	VB	be
happening	VBG	happen
right	RB	right
now	RB	now
.	SENT	.
I	PP	I
mean	VBP	mean
,	,	,
people	NNS	people
have	VBP	have
written	VBN	write
about	IN	about
this	DT	this
phenomenon	NN	phenomenon
.	SENT	.
People	NNS	people
have	VBP	have
said	VBN	say
that	IN	that
yes	RB	yes
,	,	,
the	DT	the
internet	NN	Internet
came	VBD	come
,	,	,
its	PP$	its
promise	NN	promise
was	VBD	be
to	TO	to
exponentially	RB	exponentially
explode	VB	explode
our	PP$	our
access	NN	access
to	TO	to
more	JJR	more
democracy	NN	democracy
,	,	,
more	JJR	more
information	NN	information
,	,	,
less	JJR	less
bias	NN	bias
,	,	,
more	RBR	more
varied	JJ	varied
information	NN	information
.	SENT	.
And	CC	and
,	,	,
in	IN	in
fact	NN	fact
,	,	,
the	DT	the
opposite	NN	opposite
has	VBZ	have
happened	VBN	happen
.	SENT	.
And	CC	and
so	RB	so
that	IN	that
,	,	,
for	IN	for
me	PP	me
,	,	,
is	VBZ	be
incredibly	RB	incredibly
dangerous	JJ	dangerous
.	SENT	.
And	CC	and
again	RB	again
,	,	,
when	WRB	when
you	PP	you
are	VBP	be
the	DT	the
president	NN	president
of	IN	of
this	DT	this
country	NN	country
and	CC	and
you	PP	you
say	VBP	say
things	NNS	thing
,	,	,
it	PP	it
also	RB	also
gives	VBZ	give
leaders	NNS	leader
in	IN	in
other	JJ	other
undemocratic	JJ	undemocratic
countries	NNS	country
the	DT	the
cover	NN	cover
to	TO	to
affront	VB	affront
us	PP	us
even	RB	even
worse	JJR	bad
,	,	,
and	CC	and
to	TO	to
really	RB	really
whack	VB	whack
us	PP	us
—	:	-
and	CC	and
their	PP$	their
own	JJ	own
journalists	NNS	journalist
—	:	-
with	IN	with
this	DT	this
bludgeon	NN	bludgeon
of	IN	of
fake	JJ	fake
news	NN	news
.	SENT	.
CH	NP	CH
:	:	:
To	TO	to
what	WP	what
extent	NN	extent
is	VBZ	be
what	WP	what
happened	VBD	happen
,	,	,
though	RB	though
,	,	,
in	IN	in
part	NN	part
,	,	,
just	RB	just
an	DT	an
unintended	JJ	unintended
consequence	NN	consequence
,	,	,
that	IN	that
the	DT	the
traditional	JJ	traditional
media	NNS	medium
that	IN	that
you	PP	you
worked	VBD	work
in	RB	in
had	VBD	have
this	DT	this
curation-	NN	<unknown>
mediation	NN	mediation
role	NN	role
,	,	,
where	WRB	where
certain	JJ	certain
norms	NNS	norm
were	VBD	be
observed	JJ	observed
,	,	,
certain	JJ	certain
stories	NNS	story
would	MD	would
be	VB	be
rejected	VBN	reject
because	IN	because
they	PP	they
weren	NNS	<unknown>
'	POS	'
t	NN	t
credible	JJ	credible
,	,	,
but	CC	but
now	RB	now
that	IN	that
the	DT	the
standard	NN	standard
for	IN	for
publication	NN	publication
and	CC	and
for	IN	for
amplification	NN	amplification
is	VBZ	be
just	RB	just
interest	NN	interest
,	,	,
attention	NN	attention
,	,	,
excitement	NN	excitement
,	,	,
click	NN	click
,	,	,
"	''	"
Did	VBD	do
it	PP	it
get	VBP	get
clicked	VBN	click
on	RP	on
?	SENT	?
"	''	"
"	``	"
Send	VB	send
it	PP	it
out	RP	out
there	RB	there
!	SENT	!
"	''	"
and	CC	and
that	IN	that
'	POS	'
s	VBG	<unknown>
what	WP	what
'	POS	'
s	NN	S
—	:	-
is	VBZ	be
that	DT	that
part	NN	part
of	IN	of
what	WP	what
'	POS	'
s	NN	S
caused	VBD	cause
the	DT	the
problem	NN	problem
?	SENT	?
CA	MD	ca
:	:	:
I	PP	I
think	VBP	think
it	PP	it
'	''	'
s	VBG	<unknown>
a	DT	a
big	JJ	big
problem	NN	problem
,	,	,
and	CC	and
we	PP	we
saw	VBD	see
this	DT	this
in	IN	in
the	DT	the
election	NN	election
of	IN	of
2016	CD	@card@
,	,	,
where	WRB	where
the	DT	the
idea	NN	idea
of	IN	of
"	``	"
clickbait	NN	<unknown>
"	''	"
was	VBD	be
very	RB	very
sexy	JJ	sexy
and	CC	and
very	RB	very
attractive	JJ	attractive
,	,	,
and	CC	and
so	RB	so
all	PDT	all
these	DT	these
fake	JJ	fake
news	NN	news
sites	NNS	site
and	CC	and
fake	JJ	fake
news	NN	news
items	NNS	item
were	VBD	be
not	RB	not
just	RB	just
haphazardly	RB	haphazardly
and	CC	and
by	IN	by
happenstance	NN	happenstance
being	VBG	be
put	VBN	put
out	RP	out
there	RB	there
,	,	,
there	EX	there
'	''	'
s	RB	<unknown>
been	VBN	be
a	DT	a
whole	JJ	whole
industry	NN	industry
in	IN	in
the	DT	the
creation	NN	creation
of	IN	of
fake	JJ	fake
news	NN	news
in	IN	in
parts	NNS	part
of	IN	of
Eastern	NP	Eastern
Europe	NP	Europe
,	,	,
wherever	WRB	wherever
,	,	,
and	CC	and
you	PP	you
know	VBP	know
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
planted	VBN	plant
in	IN	in
real	JJ	real
space	NN	space
and	CC	and
in	IN	in
cyberspace	NN	cyberspace
.	SENT	.
So	RB	so
I	PP	I
think	VBP	think
that	IN	that
,	,	,
also	RB	also
,	,	,
the	DT	the
ability	NN	ability
of	IN	of
our	PP$	our
technology	NN	technology
to	TO	to
proliferate	VB	proliferate
this	DT	this
stuff	NN	stuff
at	IN	at
the	DT	the
speed	NN	speed
of	IN	of
sound	NN	sound
or	CC	or
light	NN	light
,	,	,
just	RB	just
about	RB	about
—	:	-
we	PP	we
'	POS	'
ve	NN	ve
never	RB	never
faced	VBD	face
that	IN	that
before	IN	before
.	SENT	.
And	CC	and
we	PP	we
'	POS	'
ve	NN	ve
never	RB	never
faced	VBN	face
such	PDT	such
a	DT	a
massive	JJ	massive
amount	NN	amount
of	IN	of
information	NN	information
which	WDT	which
is	VBZ	be
not	RB	not
curated	VBD	curate
by	IN	by
those	DT	those
whose	WP$	whose
