Hello	UH	hello
.	SENT	.
In	IN	in
my	PP$	my
case	NN	case
,	,	,
for	IN	for
example	NN	example
,	,	,
since	IN	since
I	PP	I
want	VBP	want
to	TO	to
think	VB	think
of	IN	of
toys	NNS	toy
,	,	,
what	WP	what
could	MD	could
a	DT	a
toy	JJ	toy
cat	NN	cat
be	VB	be
?	SENT	?
A	DT	a
cat	NN	cat
that	IN	that
lands	NNS	land
after	IN	after
doing	VBG	do
a	DT	a
somersault	NN	somersault
from	IN	from
a	DT	a
high	JJ	high
place	NN	place
?	SENT	?
How	WRB	how
about	RB	about
a	DT	a
toy	NN	toy
with	IN	with
cola	NN	cola
?	SENT	?
A	DT	a
toy	JJ	toy
gun	NN	gun
where	WRB	where
you	PP	you
shoot	VBP	shoot
cola	NN	cola
and	CC	and
get	VB	get
someone	NN	someone
soaking	VBG	soak
wet	JJ	wet
?	SENT	?
Ridiculous	JJ	ridiculous
ideas	NNS	idea
are	VBP	be
okay	JJ	okay
.	SENT	.
The	DT	the
key	NN	key
is	VBZ	be
to	TO	to
keep	VB	keep
them	PP	them
flowing	JJ	flowing
.	SENT	.
The	DT	the
more	JJR	more
ideas	NNS	idea
you	PP	you
produce	VBP	produce
,	,	,
you	PP	you
'	POS	'
re	NN	re
sure	JJ	sure
to	TO	to
come	VB	come
up	RP	up
with	IN	with
some	DT	some
good	JJ	good
ones	NNS	one
,	,	,
too	RB	too
.	SENT	.
A	DT	a
brush	NN	brush
,	,	,
for	IN	for
example	NN	example
.	SENT	.
Can	MD	can
we	PP	we
make	VB	make
a	DT	a
toothbrush	NN	toothbrush
into	IN	into
a	DT	a
toy	NN	toy
?	SENT	?
We	PP	we
could	MD	could
combine	VB	combine
a	DT	a
toothbrush	NN	toothbrush
with	IN	with
a	DT	a
guitar	NN	guitar
and	CC	and
—	:	-
—	:	-
you	PP	you
'	POS	'
ve	NN	ve
got	VBD	get
a	DT	a
toy	NN	toy
you	PP	you
can	MD	can
play	VB	play
with	IN	with
while	IN	while
brushing	VBG	brush
your	PP$	your
teeth	NNS	tooth
.	SENT	.
Kids	NNS	kid
who	WP	who
don	VBP	don
'	POS	'
t	NN	t
like	VBP	like
to	TO	to
brush	VB	brush
their	PP$	their
teeth	NNS	tooth
might	MD	might
begin	VB	begin
to	TO	to
like	VB	like
it	PP	it
.	SENT	.
Can	MD	can
we	PP	we
make	VB	make
a	DT	a
hat	NN	hat
into	IN	into
a	DT	a
toy	NN	toy
?	SENT	?
How	WRB	how
about	RB	about
something	NN	something
like	IN	like
a	DT	a
roulette	NN	roulette
game	NN	game
,	,	,
where	WRB	where
you	PP	you
try	VBP	try
the	DT	the
hat	NN	hat
on	IN	on
one	CD	one
by	IN	by
one	CD	one
,	,	,
and	CC	and
then	RB	then
,	,	,
when	WRB	when
someone	NN	someone
puts	VBZ	put
it	PP	it
on	RP	on
,	,	,
a	DT	a
scary	JJ	scary
alien	JJ	alien
breaks	NNS	break
through	IN	through
the	DT	the
top	JJ	top
screaming	VBG	scream
,	,	,
"	''	"
Ahh	NP	Ahh
!	SENT	!
"	``	"
I	PP	I
wonder	VBP	wonder
if	IN	if
there	EX	there
would	MD	would
be	VB	be
a	DT	a
demand	NN	demand
for	IN	for
this	DT	this
at	IN	at
parties	NNS	party
?	SENT	?
Ideas	NNS	idea
that	IN	that
didn	NP	<unknown>
'	POS	'
t	NN	t
come	VBN	come
out	RP	out
while	IN	while
you	PP	you
stare	VBP	stare
at	IN	at
the	DT	the
data	NNS	datum
will	MD	will
start	VB	start
to	TO	to
come	VB	come
out	RP	out
.	SENT	.
Actually	RB	actually
,	,	,
this	DT	this
bubble	NN	bubble
wrap	NN	wrap
,	,	,
which	WDT	which
is	VBZ	be
used	VBN	use
to	TO	to
pack	VB	pack
fragile	JJ	fragile
objects	NNS	object
,	,	,
combined	VBN	combine
with	IN	with
a	DT	a
toy	NN	toy
,	,	,
made	VBD	make
Mugen	NP	<unknown>
Pop	NP	Pop
Pop	NP	Pop
,	,	,
a	DT	a
toy	NN	toy
where	WRB	where
you	PP	you
can	MD	can
pop	VB	pop
the	DT	the
bubbles	NNS	bubble
as	RB	as
much	RB	much
as	IN	as
you	PP	you
like	VBP	like
.	SENT	.
It	PP	it
was	VBD	be
a	DT	a
big	JJ	big
hit	NN	hit
when	WRB	when
it	PP	it
reached	VBD	reach
stores	NNS	store
.	SENT	.
Data	NNS	datum
had	VBD	have
nothing	NN	nothing
to	TO	to
do	VB	do
with	IN	with
its	PP$	its
success	NN	success
.	SENT	.
Although	IN	although
it	PP	it
'	POS	'
s	NN	S
only	RB	only
popping	VBG	pop
bubbles	NNS	bubble
,	,	,
it	PP	it
'	POS	'
s	NN	S
a	DT	a
great	JJ	great
way	NN	way
to	TO	to
kill	VB	kill
time	NN	time
,	,	,
so	RB	so
please	RB	please
pass	VB	pass
this	DT	this
around	RB	around
amongst	IN	amongst
yourselves	PP	yourselves
today	NN	today
and	CC	and
play	VB	play
with	IN	with
it	PP	it
.	SENT	.
Anyway	RB	anyway
,	,	,
you	PP	you
continue	VBP	continue
to	TO	to
come	VB	come
up	RP	up
with	IN	with
useless	JJ	useless
ideas	NNS	idea
.	SENT	.
Think	VBP	think
up	RP	up
many	JJ	many
trivial	JJ	trivial
ideas	NNS	idea
,	,	,
everyone	NN	everyone
.	SENT	.
If	IN	if
you	PP	you
base	VBP	base
your	PP$	your
ideas	NNS	idea
on	IN	on
data	NN	data
analysis	NN	analysis
and	CC	and
know	VB	know
what	WP	what
you	PP	you
'	POS	'
re	NN	re
aiming	VBG	aim
for	IN	for
,	,	,
you	PP	you
'	POS	'
ll	NNS	<unknown>
end	VBP	end
up	RP	up
trying	VBG	try
too	RB	too
hard	JJ	hard
,	,	,
and	CC	and
you	PP	you
can	MD	can
'	''	'
t	NN	t
produce	VB	produce
new	JJ	new
ideas	NNS	idea
.	SENT	.
Even	RB	even
if	IN	if
you	PP	you
know	VBP	know
what	WP	what
your	PP$	your
aim	NN	aim
is	VBZ	be
,	,	,
think	VBP	think
of	IN	of
ideas	NNS	idea
as	IN	as
freely	RB	freely
as	RB	as
if	IN	if
you	PP	you
were	VBD	be
throwing	VBG	throw
darts	NNS	dart
with	IN	with
your	PP$	your
eyes	NNS	eye
closed	VBD	close
.	SENT	.
If	IN	if
you	PP	you
do	VBP	do
this	DT	this
,	,	,
you	PP	you
surely	RB	surely
will	MD	will
hit	VB	hit
somewhere	RB	somewhere
near	IN	near
the	DT	the
center	NN	center
.	SENT	.
At	IN	at
least	JJS	least
one	CD	one
will	NN	will
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
the	DT	the
one	CD	one
you	PP	you
should	MD	should
choose	VB	choose
.	SENT	.
If	IN	if
you	PP	you
do	VBP	do
so	RB	so
,	,	,
that	DT	that
idea	NN	idea
will	MD	will
be	VB	be
in	IN	in
demand	NN	demand
and	CC	and
,	,	,
moreover	RB	moreover
,	,	,
it	PP	it
will	MD	will
be	VB	be
brand	NN	brand
new	JJ	new
.	SENT	.
That	DT	that
is	VBZ	be
how	WRB	how
I	PP	I
think	VBP	think
of	IN	of
new	JJ	new
ideas	NNS	idea
.	SENT	.
It	PP	it
doesn	NNS	<unknown>
'	''	'
t	NN	t
have	VBP	have
to	TO	to
be	VB	be
Shiritori	NP	<unknown>
;	:	;
there	EX	there
are	VBP	be
many	JJ	many
different	JJ	different
methods	NNS	method
.	SENT	.
You	PP	you
just	RB	just
have	VB	have
to	TO	to
choose	VB	choose
words	NNS	word
at	IN	at
random	JJ	random
.	SENT	.
You	PP	you
can	MD	can
flip	VB	flip
through	IN	through
a	DT	a
dictionary	NN	dictionary
and	CC	and
choose	VB	choose
words	NNS	word
at	IN	at
random	JJ	random
.	SENT	.
For	IN	for
example	NN	example
,	,	,
you	PP	you
could	MD	could
look	VB	look
up	RP	up
two	CD	two
random	JJ	random
letters	NNS	letter
and	CC	and
gather	VB	gather
the	DT	the
results	NNS	result
or	CC	or
go	VB	go
to	TO	to
the	DT	the
store	NN	store
and	CC	and
connect	VB	connect
product	NN	product
names	NNS	name
with	IN	with
what	WP	what
you	PP	you
want	VBP	want
to	TO	to
think	VB	think
of	IN	of
.	SENT	.
The	DT	the
point	NN	point
is	VBZ	be
to	TO	to
gather	VB	gather
random	JJ	random
words	NNS	word
,	,	,
not	RB	not
information	NN	information
from	IN	from
the	DT	the
category	NN	category
you	PP	you
'	POS	'
re	NN	re
thinking	VBG	think
for	IN	for
.	SENT	.
If	IN	if
you	PP	you
do	VBP	do
this	DT	this
,	,	,
the	DT	the
ingredients	NNS	ingredient
for	IN	for
the	DT	the
association	NN	association
of	IN	of
ideas	NNS	idea
are	VBP	be
collected	VBN	collect
and	CC	and
form	NN	form
connections	NNS	connection
that	WDT	that
will	MD	will
produce	VB	produce
many	JJ	many
ideas	NNS	idea
.	SENT	.
The	DT	the
greatest	JJS	great
advantage	NN	advantage
to	TO	to
this	DT	this
method	NN	method
is	VBZ	be
the	DT	the
continuous	JJ	continuous
flow	NN	flow
of	IN	of
images	NNS	image
.	SENT	.
Because	IN	because
you	PP	you
'	POS	'
re	NN	re
thinking	NN	thinking
of	IN	of
one	CD	one
word	NN	word
after	IN	after
another	DT	another
,	,	,
the	DT	the
image	NN	image
of	IN	of
the	DT	the
previous	JJ	previous
word	NN	word
is	VBZ	be
still	RB	still
with	IN	with
you	PP	you
.	SENT	.
That	DT	that
image	NN	image
will	MD	will
automatically	RB	automatically
be	VB	be
related	VBN	relate
with	IN	with
future	JJ	future
words	NNS	word
.	SENT	.
Unconsciously	RB	unconsciously
,	,	,
a	DT	a
concert	NN	concert
will	MD	will
be	VB	be
connected	VBN	connect
to	TO	to
a	DT	a
brush	NN	brush
and	CC	and
a	DT	a
roulette	NN	roulette
game	NN	game
will	MD	will
be	VB	be
connected	VBN	connect
to	TO	to
a	DT	a
hat	NN	hat
.	SENT	.
You	PP	you
wouldn	NP	<unknown>
'	POS	'
t	NN	t
even	RB	even
realize	VB	realize
it	PP	it
.	SENT	.
You	PP	you
can	MD	can
come	VB	come
up	RP	up
with	IN	with
ideas	NNS	idea
that	IN	that
you	PP	you
wouldn	NNS	<unknown>
'	''	'
t	NN	t
have	VBP	have
thought	VBN	think
of	IN	of
otherwise	RB	otherwise
.	SENT	.
This	DT	this
method	NN	method
is	VBZ	be
,	,	,
of	IN	of
course	NN	course
,	,	,
not	RB	not
just	RB	just
for	IN	for
toys	NNS	toy
.	SENT	.
You	PP	you
can	MD	can
collect	VB	collect
ideas	NNS	idea
for	IN	for
books	NNS	book
,	,	,
apps	NNS	<unknown>
,	,	,
events	NNS	event
,	,	,
and	CC	and
many	JJ	many
other	JJ	other
projects	NNS	project
.	SENT	.
I	PP	I
hope	VBP	hope
you	PP	you
all	DT	all
try	VBP	try
this	DT	this
method	NN	method
.	SENT	.
There	EX	there
are	VBP	be
futures	NNS	future
that	WDT	that
are	VBP	be
born	VBN	bear
from	IN	from
data	NNS	datum
.	SENT	.
However	RB	however
,	,	,
using	VBG	use
this	DT	this
silly	JJ	silly
game	NN	game
called	VBN	call
Shiritori	NP	<unknown>
,	,	,
I	PP	I
look	VBP	look
forward	RB	forward
to	TO	to
the	DT	the
exciting	JJ	exciting
future	NN	future
you	PP	you
will	MD	will
create	VB	create
,	,	,
a	DT	a
future	NN	future
you	PP	you
couldn	NNS	<unknown>
'	POS	'
t	NN	t
even	RB	even
imagine	VB	imagine
.	SENT	.
Thank	VB	thank
you	PP	you
very	RB	very
much	RB	much
.	SENT	.
