Hi	UH	hi
Penn	NP	Penn
State	NP	State
University	NP	University
,	,	,
the	DT	the
teacher	NN	teacher
,	,	,
Lanny	NP	Lanny
Sommese	NP	Sommese
,	,	,
came	VBD	come
into	IN	into
the	DT	the
room	NN	room
and	CC	and
he	PP	he
drew	VBD	draw
a	DT	a
picture	NN	picture
of	IN	of
an	DT	an
apple	NN	apple
on	IN	on
the	DT	the
blackboard	NN	blackboard
,	,	,
and	CC	and
wrote	VBD	write
the	DT	the
word	NN	word
"	``	"
Apple	NP	Apple
"	''	"
underneath	RB	underneath
,	,	,
and	CC	and
he	PP	he
said	VBD	say
,	,	,
"	``	"
OK	UH	OK
.	SENT	.
Lesson	NN	lesson
one	CD	one
.	SENT	.
Listen	VB	listen
up	RB	up
.	SENT	.
"	``	"
And	CC	and
he	PP	he
covered	VBD	cover
up	RP	up
the	DT	the
picture	NN	picture
and	CC	and
he	PP	he
said	VBD	say
,	,	,
"	``	"
You	PP	you
either	RB	either
say	VBP	say
this	DT	this
,	,	,
"	''	"
and	CC	and
then	RB	then
he	PP	he
covered	VBD	cover
up	RP	up
the	DT	the
word	NN	word
,	,	,
"	``	"
or	CC	or
you	PP	you
show	VBP	show
this	DT	this
.	SENT	.
But	CC	but
you	PP	you
don	VBP	don
'	''	'
t	NN	t
do	VBP	do
this	DT	this
.	SENT	.
"	''	"
Because	IN	because
this	DT	this
is	VBZ	be
treating	VBG	treat
your	PP$	your
audience	NN	audience
like	IN	like
a	DT	a
moron	NN	moron
.	SENT	.
And	CC	and
they	PP	they
deserve	VBP	deserve
better	RBR	well
.	SENT	.
And	CC	and
lo	NN	lo
and	CC	and
behold	VB	behold
,	,	,
soon	RB	soon
enough	RB	enough
,	,	,
I	PP	I
was	VBD	be
able	JJ	able
to	TO	to
put	VB	put
this	DT	this
theory	NN	theory
to	TO	to
the	DT	the
test	NN	test
on	IN	on
two	CD	two
books	NNS	book
that	IN	that
I	PP	I
was	VBD	be
working	VBG	work
on	IN	on
for	IN	for
Knopf	NP	Knopf
.	SENT	.
The	DT	the
first	JJ	first
was	VBD	be
Katharine	NP	Katharine
Hepburn	NP	Hepburn
'	POS	'
s	NN	S
memoirs	NNS	memoir
,	,	,
and	CC	and
the	DT	the
second	NN	second
was	VBD	be
a	DT	a
biography	NN	biography
of	IN	of
Marlene	NP	Marlene
Dietrich	NP	Dietrich
.	SENT	.
Now	RB	now
the	DT	the
Hepburn	NP	Hepburn
book	NN	book
was	VBD	be
written	VBN	write
in	IN	in
a	DT	a
very	RB	very
conversational	JJ	conversational
style	NN	style
,	,	,
it	PP	it
was	VBD	be
like	IN	like
she	PP	she
was	VBD	be
sitting	VBG	sit
across	IN	across
a	DT	a
table	NN	table
telling	VBG	tell
it	PP	it
all	DT	all
to	TO	to
you	PP	you
.	SENT	.
The	DT	the
Dietrich	NP	Dietrich
book	NN	book
was	VBD	be
an	DT	an
observation	NN	observation
by	IN	by
her	PP$	her
daughter	NN	daughter
;	:	;
it	PP	it
was	VBD	be
a	DT	a
biography	NN	biography
.	SENT	.
So	IN	so
the	DT	the
Hepburn	NP	Hepburn
story	NN	story
is	VBZ	be
words	NNS	word
and	CC	and
the	DT	the
Dietrich	NP	Dietrich
story	NN	story
is	VBZ	be
pictures	NNS	picture
,	,	,
and	CC	and
so	RB	so
we	PP	we
did	VBD	do
this	DT	this
.	SENT	.
So	RB	so
there	RB	there
you	PP	you
are	VBP	be
.	SENT	.
Pure	JJ	pure
content	NN	content
and	CC	and
pure	JJ	pure
form	NN	form
,	,	,
side	NN	side
by	IN	by
side	NN	side
.	SENT	.
No	DT	no
fighting	NN	fighting
,	,	,
ladies	NNS	lady
.	SENT	.
Now	RB	now
,	,	,
what	WP	what
is	VBZ	be
the	DT	the
story	NN	story
here	RB	here
?	SENT	?
Someone	NN	someone
is	VBZ	be
re-	JJ	<unknown>
engineering	NN	engineering
dinosaurs	NNS	dinosaur
by	IN	by
extracting	VBG	extract
their	PP$	their
DNA	NN	DNA
from	IN	from
prehistoric	JJ	prehistoric
amber	NN	amber
.	SENT	.
Genius	NN	genius
!	SENT	!
Now	RB	now
,	,	,
luckily	RB	luckily
for	IN	for
me	PP	me
,	,	,
I	PP	I
live	VBP	live
and	CC	and
work	VBP	work
in	IN	in
New	NP	New
York	NP	York
City	NP	City
,	,	,
where	WRB	where
there	EX	there
are	VBP	be
plenty	NN	plenty
of	IN	of
dinosaurs	NNS	dinosaur
.	SENT	.
So	RB	so
,	,	,
I	PP	I
went	VBD	go
to	TO	to
the	DT	the
Museum	NP	Museum
of	IN	of
Natural	NP	Natural
History	NN	history
,	,	,
and	CC	and
I	PP	I
checked	VBD	check
out	RP	out
the	DT	the
bones	NNS	bone
,	,	,
and	CC	and
I	PP	I
went	VBD	go
to	TO	to
the	DT	the
gift	NN	gift
shop	NN	shop
,	,	,
and	CC	and
I	PP	I
bought	VBD	buy
a	DT	a
book	NN	book
.	SENT	.
And	CC	and
I	PP	I
was	VBD	be
particularly	RB	particularly
taken	VBN	take
with	IN	with
this	DT	this
page	NN	page
of	IN	of
the	DT	the
book	NN	book
,	,	,
and	CC	and
more	RBR	more
specifically	RB	specifically
the	DT	the
lower	RBR	lower
right-hand	JJ	right-hand
corner	NN	corner
.	SENT	.
Now	RB	now
I	PP	I
took	VBD	take
this	DT	this
diagram	NN	diagram
,	,	,
and	CC	and
I	PP	I
put	VBP	put
it	PP	it
in	IN	in
a	DT	a
Photostat	NN	photostat
machine	NN	machine
,	,	,
and	CC	and
I	PP	I
took	VBD	take
a	DT	a
piece	NN	piece
of	IN	of
tracing	VBG	trace
paper	NN	paper
,	,	,
and	CC	and
I	PP	I
taped	VBD	tape
it	PP	it
over	IN	over
the	DT	the
Photostat	NN	photostat
with	IN	with
a	DT	a
piece	NN	piece
of	IN	of
Scotch	JJ	Scotch
tape	NN	tape
—	:	-
stop	VB	stop
me	PP	me
if	IN	if
I	PP	I
'	POS	'
m	NN	m
going	VBG	go
too	RB	too
fast	RB	fast
—	:	-
—	:	-
and	CC	and
then	RB	then
I	PP	I
took	VBD	take
a	DT	a
Rapidograph	NP	<unknown>
pen	NN	pen
—	:	-
explain	VB	explain
it	PP	it
to	TO	to
the	DT	the
youngsters	NNS	youngster
—	:	-
and	CC	and
I	PP	I
just	RB	just
started	VBD	start
to	TO	to
reconstitute	VB	reconstitute
the	DT	the
dinosaur	NN	dinosaur
.	SENT	.
I	PP	I
had	VBD	have
no	DT	no
idea	NN	idea
what	WP	what
I	PP	I
was	VBD	be
doing	VBG	do
,	,	,
I	PP	I
had	VBD	have
no	DT	no
idea	NN	idea
where	WRB	where
I	PP	I
was	VBD	be
going	VBG	go
,	,	,
but	CC	but
at	IN	at
some	DT	some
point	NN	point
,	,	,
I	PP	I
stopped	VBD	stop
—	:	-
when	WRB	when
to	TO	to
keep	VB	keep
going	VBG	go
would	MD	would
seem	VB	seem
like	IN	like
I	PP	I
was	VBD	be
going	VBG	go
too	RB	too
far	RB	far
.	SENT	.
And	CC	and
what	WP	what
I	PP	I
ended	VBD	end
up	RP	up
with	IN	with
was	VBD	be
a	DT	a
graphic	JJ	graphic
representation	NN	representation
of	IN	of
us	PP	us
seeing	VBG	see
this	DT	this
animal	NN	animal
coming	VBG	come
into	IN	into
being	VBG	be
.	SENT	.
We	PP	we
'	POS	'
re	NN	re
in	IN	in
the	DT	the
middle	NN	middle
of	IN	of
the	DT	the
process	NN	process
.	SENT	.
And	CC	and
then	RB	then
I	PP	I
just	RB	just
threw	VBD	throw
some	DT	some
typography	NN	typography
on	IN	on
it	PP	it
.	SENT	.
Very	RB	very
basic	JJ	basic
stuff	NN	stuff
,	,	,
slightly	RB	slightly
suggestive	JJ	suggestive
of	IN	of
public	JJ	public
park	NN	park
signage	NN	<unknown>
.	SENT	.
Everybody	NN	everybody
in	IN	in
house	NN	house
loved	VBD	love
it	PP	it
,	,	,
and	CC	and
so	RB	so
off	IN	off
it	PP	it
goes	VBZ	go
to	TO	to
the	DT	the
author	NN	author
.	SENT	.
And	CC	and
even	RB	even
back	RB	back
then	RB	then
,	,	,
Michael	NP	Michael
was	VBD	be
on	IN	on
the	DT	the
cutting	VBG	cut
edge	NN	edge
.	SENT	.
That	DT	that
was	VBD	be
a	DT	a
relief	NN	relief
to	TO	to
see	VB	see
that	WDT	that
pour	VBP	pour
out	RP	out
of	IN	of
the	DT	the
machine	NN	machine
.	SENT	.
I	PP	I
miss	VBP	miss
Michael	NP	Michael
.	SENT	.
And	CC	and
sure	RB	sure
enough	RB	enough
,	,	,
somebody	NN	somebody
from	IN	from
MCA	NP	MCA
Universal	NP	Universal
calls	VBZ	call
our	PP$	our
legal	JJ	legal
department	NN	department
to	TO	to
see	VB	see
if	IN	if
they	PP	they
can	MD	can
maybe	RB	maybe
look	VB	look
into	IN	into
buying	VBG	buy
the	DT	the
rights	NNS	right
to	TO	to
the	DT	the
image	NN	image
,	,	,
just	RB	just
in	IN	in
case	NN	case
they	PP	they
might	MD	might
want	VB	want
to	TO	to
use	VB	use
it	PP	it
.	SENT	.
Well	RB	well
,	,	,
they	PP	they
used	VBD	use
it	PP	it
.	SENT	.
And	CC	and
I	PP	I
was	VBD	be
thrilled	VBN	thrill
.	SENT	.
We	PP	we
all	RB	all
know	VBP	know
it	PP	it
was	VBD	be
an	DT	an
amazing	JJ	amazing
movie	NN	movie
,	,	,
and	CC	and
it	PP	it
was	VBD	be
so	RB	so
interesting	JJ	interesting
to	TO	to
see	VB	see
it	PP	it
go	VB	go
out	RP	out
into	IN	into
the	DT	the
culture	NN	culture
and	CC	and
become	VB	become
this	DT	this
phenomenon	NN	phenomenon
and	CC	and
to	TO	to
see	VB	see
all	PDT	all
the	DT	the
different	JJ	different
permutations	NNS	permutation
of	IN	of
it	PP	it
.	SENT	.
But	CC	but
not	RB	not
too	RB	too
long	RB	long
ago	RB	ago
,	,	,
I	PP	I
came	VBD	come
upon	IN	upon
this	DT	this
on	IN	on
the	DT	the
Web	NP	Web
.	SENT	.
No	UH	no
,	,	,
that	WDT	that
is	VBZ	be
not	RB	not
me	PP	me
.	SENT	.
But	CC	but
whoever	WP	whoever
it	PP	it
is	VBZ	be
,	,	,
I	PP	I
can	MD	can
'	''	'
t	NN	t
help	NN	help
but	CC	but
thinking	VBG	think
they	PP	they
woke	VBD	wake
up	RP	up
one	CD	one
day	NN	day
like	IN	like
,	,	,
"	``	"
Oh	UH	oh
my	PP$	my
God	NP	God
,	,	,
that	DT	that
wasn	NN	<unknown>
'	POS	'
t	NN	t
there	RB	there
last	JJ	last
night	NN	night
.	SENT	.
Ooooohh	NP	<unknown>
!	SENT	!
I	PP	I
was	VBD	be
so	RB	so
wasted	VBN	waste
.	SENT	.
"	''	"
But	CC	but
if	IN	if
you	PP	you
think	VBP	think
about	IN	about
it	PP	it
,	,	,
from	IN	from
my	PP$	my
head	NN	head
to	TO	to
my	PP$	my
hands	NNS	hand
to	TO	to
his	PP$	his
leg	NN	leg
.	SENT	.
That	IN	that
'	POS	'
s	NNS	<unknown>
a	DT	a
responsibility	NN	responsibility
.	SENT	.
And	CC	and
it	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
responsibility	NN	responsibility
that	IN	that
I	PP	I
don	VB	don
'	''	'
t	NN	t
take	VB	take
lightly	RB	lightly
.	SENT	.
The	DT	the
book	NN	book
designer	NN	designer
'	POS	'
s	NN	S
responsibility	NN	responsibility
is	VBZ	be
threefold	JJ	threefold
:	:	:
to	TO	to
the	DT	the
reader	NN	reader
,	,	,
to	TO	to
the	DT	the
publisher	NN	publisher
and	CC	and
,	,	,
most	RBS	most
of	IN	of
all	DT	all
,	,	,
to	TO	to
the	DT	the
author	NN	author
.	SENT	.
I	PP	I
want	VBP	want
you	PP	you
to	TO	to
look	VB	look
at	IN	at
the	DT	the
author	NN	author
'	POS	'
s	NN	S
book	NN	book
and	CC	and
say	VB	say
,	,	,
"	''	"
Wow	NN	wow
!	SENT	!
I	PP	I
need	VBP	need
to	TO	to
read	VB	read
that	DT	that
.	SENT	.
"	''	"
David	NP	David
Sedaris	NP	Sedaris
is	VBZ	be
one	CD	one
of	IN	of
my	PP$	my
favorite	JJ	favorite
writers	NNS	writer
,	,	,
and	CC	and
the	DT	the
title	NN	title
essay	NN	essay
in	IN	in
this	DT	this
collection	NN	collection
is	VBZ	be
about	RB	about
his	PP$	his
trip	NN	trip
to	TO	to
a	DT	a
nudist	NN	nudist
colony	NN	colony
.	SENT	.
And	CC	and
the	DT	the
reason	NN	reason
he	PP	he
went	VBD	go
is	VBZ	be
because	IN	because
he	PP	he
had	VBD	have
a	DT	a
fear	NN	fear
of	IN	of
his	PP$	his
body	NN	body
image	NN	image
,	,	,
and	CC	and
he	PP	he
wanted	VBD	want
to	TO	to
explore	VB	explore
what	WP	what
was	VBD	be
underlying	VBG	underlie
that	DT	that
.	SENT	.
For	IN	for
me	PP	me
,	,	,
it	PP	it
was	VBD	be
simply	RB	simply
an	DT	an
excuse	NN	excuse
to	TO	to
design	VB	design
a	DT	a
book	NN	book
that	IN	that
you	PP	you
could	MD	could
literally	RB	literally
take	VB	take
the	DT	the
pants	NNS	pant
off	RP	off
of	IN	of
.	SENT	.
But	CC	but
when	WRB	when
you	PP	you
do	VBP	do
,	,	,
you	PP	you
don	VBP	don
'	''	'
t	NN	t
get	VB	get
what	WP	what
you	PP	you
expect	VBP	expect
.	SENT	.
You	PP	you
get	VBP	get
something	NN	something
that	WDT	that
goes	VBZ	go
much	RB	much
deeper	JJR	deep
than	IN	than
that	DT	that
.	SENT	.
And	CC	and
David	NP	David
especially	RB	especially
loved	VBD	love
this	DT	this
design	NN	design
because	IN	because
at	IN	at
book	NN	book
signings	NNS	signing
,	,	,
which	WDT	which
he	PP	he
does	VBZ	do
a	DT	a
lot	NN	lot
of	IN	of
,	,	,
he	PP	he
could	MD	could
take	VB	take
a	DT	a
magic	JJ	magic
marker	NN	marker
and	CC	and
do	VB	do
this	DT	this
.	SENT	.
Hello	UH	hello
!	SENT	!
Augusten	NP	<unknown>
Burroughs	NP	Burroughs
wrote	VBD	write
a	DT	a
memoir	NN	memoir
called	VBN	call
[	SYM	[
"	``	"
Dry	NP	Dry
"	''	"
]	SYM	]
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	NN	S
about	IN	about
his	PP$	his
time	NN	time
in	IN	in
rehab	NN	rehab
.	SENT	.
In	IN	in
his	PP$	his
20s	NNS	20s
,	,	,
he	PP	he
was	VBD	be
a	DT	a
hotshot	NN	hotshot
ad	NN	ad
executive	NN	executive
,	,	,
and	CC	and
as	IN	as
Mad	NP	Mad
Men	NP	Men
has	VBZ	have
told	VBN	tell
us	PP	us
,	,	,
a	DT	a
raging	VBG	rage
alcoholic	NN	alcoholic
.	SENT	.
He	PP	he
did	VBD	do
not	RB	not
think	VB	think
so	RB	so
,	,	,
however	RB	however
,	,	,
but	CC	but
his	PP$	his
coworkers	NNS	coworker
did	VBD	do
an	DT	an
intervention	NN	intervention
and	CC	and
they	PP	they
said	VBD	say
,	,	,
"	``	"
You	PP	you
are	VBP	be
going	VBG	go
to	TO	to
rehab	NN	rehab
,	,	,
or	CC	or
you	PP	you
will	MD	will
be	VB	be
fired	VBN	fire
and	CC	and
you	PP	you
will	MD	will
die	VB	die
.	SENT	.
"	''	"
Now	RB	now
to	TO	to
me	PP	me
,	,	,
this	DT	this
was	VBD	be
always	RB	always
going	VBG	go
to	TO	to
be	VB	be
a	DT	a
typographic	JJ	typographic
solution	NN	solution
,	,	,
what	WP	what
I	PP	I
would	MD	would
call	VB	call
the	DT	the
opposite	NN	opposite
of	IN	of
Type	NN	type
101	CD	@card@
.	SENT	.
What	WP	what
does	VBZ	do
that	DT	that
mean	NN	mean
?	SENT	?
Usually	RB	usually
on	IN	on
the	DT	the
first	JJ	first
day	NN	day
of	IN	of
Introduction	NN	introduction
to	TO	to
Typography	NN	typography
,	,	,
you	PP	you
get	VBP	get
the	DT	the
assignment	NN	assignment
of	IN	of
,	,	,
select	VB	select
a	DT	a
word	NN	word
and	CC	and
make	VB	make
it	PP	it
look	VB	look
like	IN	like
what	WP	what
it	PP	it
says	VBZ	say
it	PP	it
is	VBZ	be
.	SENT	.
So	IN	so
that	DT	that
'	''	'
s	NN	S
Type	NN	type
101	CD	@card@
,	,	,
right	RB	right
?	SENT	?
Very	RB	very
simple	JJ	simple
stuff	NN	stuff
.	SENT	.
This	DT	this
is	VBZ	be
going	VBG	go
to	TO	to
be	VB	be
the	DT	the
opposite	NN	opposite
of	IN	of
that	DT	that
.	SENT	.
I	PP	I
want	VBP	want
this	DT	this
book	NN	book
to	TO	to
look	VB	look
like	IN	like
it	PP	it
'	POS	'
s	NNS	<unknown>
lying	VBG	lie
to	TO	to
you	PP	you
,	,	,
desperately	RB	desperately
and	CC	and
hopelessly	RB	hopelessly
,	,	,
the	DT	the
way	NN	way
an	DT	an
alcoholic	NN	alcoholic
would	MD	would
.	SENT	.
The	DT	the
answer	NN	answer
was	VBD	be
the	DT	the
most	JJS	most
low-tech	NN	low-tech
thing	NN	thing
you	PP	you
can	MD	can
imagine	VB	imagine
.	SENT	.
I	PP	I
set	VBD	set
up	RP	up
the	DT	the
type	NN	type
,	,	,
I	PP	I
printed	VBD	print
it	PP	it
out	RP	out
on	IN	on
an	DT	an
Epson	NP	Epson
printer	NN	printer
with	IN	with
water-soluble	JJ	water-soluble
ink	NN	ink
,	,	,
taped	VBD	tape
it	PP	it
to	TO	to
the	DT	the
wall	NN	wall
and	CC	and
threw	VBD	throw
a	DT	a
bucket	NN	bucket
of	IN	of
water	NN	water
at	IN	at
it	PP	it
.	SENT	.
Presto	NP	Presto
!	SENT	!
Then	RB	then
when	WRB	when
we	PP	we
went	VBD	go
to	TO	to
press	VB	press
,	,	,
the	DT	the
printer	NN	printer
put	VBD	put
a	DT	a
spot	NN	spot
gloss	NN	gloss
on	IN	on
the	DT	the
ink	NN	ink
and	CC	and
it	PP	it
really	RB	really
looked	VBD	look
like	IN	like
it	PP	it
was	VBD	be
running	VBG	run
.	SENT	.
Not	RB	not
long	RB	long
after	IN	after
it	PP	it
came	VBD	come
out	RP	out
,	,	,
Augusten	NP	<unknown>
was	VBD	be
waylaid	VBN	waylay
in	IN	in
an	DT	an
airport	NN	airport
and	CC	and
he	PP	he
was	VBD	be
hiding	VBG	hide
out	RP	out
in	IN	in
the	DT	the
bookstore	NN	bookstore
spying	VBG	spy
on	IN	on
who	WP	who
was	VBD	be
buying	VBG	buy
his	PP$	his
books	NNS	book
.	SENT	.
And	CC	and
this	DT	this
woman	NN	woman
came	VBD	come
up	RP	up
to	TO	to
it	PP	it
,	,	,
and	CC	and
she	PP	she
squinted	VBD	squint
,	,	,
and	CC	and
she	PP	she
took	VBD	take
it	PP	it
to	TO	to
the	DT	the
register	NN	register
,	,	,
and	CC	and
she	PP	she
said	VBD	say
to	TO	to
the	DT	the
man	NN	man
behind	IN	behind
the	DT	the
counter	NN	counter
,	,	,
"	''	"
This	DT	this
one	CD	one
'	POS	'
s	NN	S
ruined	VBD	ruin
.	SENT	.
"	''	"
And	CC	and
the	DT	the
guy	NN	guy
behind	IN	behind
the	DT	the
counter	NN	counter
said	VBD	say
,	,	,
"	``	"
I	PP	I
know	VBP	know
,	,	,
lady	NN	lady
.	SENT	.
They	PP	they
all	RB	all
came	VBD	come
in	IN	in
that	DT	that
way	NN	way
.	SENT	.
"	''	"
Now	RB	now
,	,	,
that	IN	that
'	POS	'
s	NN	S
a	DT	a
good	JJ	good
printing	NN	printing
job	NN	job
.	SENT	.
A	DT	a
book	NN	book
cover	NN	cover
is	VBZ	be
a	DT	a
distillation	NN	distillation
.	SENT	.
It	PP	it
is	VBZ	be
a	DT	a
haiku	NN	haiku
,	,	,
if	IN	if
you	PP	you
will	MD	will
,	,	,
of	IN	of
the	DT	the
story	NN	story
.	SENT	.
This	DT	this
particular	JJ	particular
story	NN	story
by	IN	by
Osama	NP	Osama
Tezuka	NP	<unknown>
is	VBZ	be
his	PP$	his
epic	NN	epic
life	NN	life
of	IN	of
the	DT	the
Buddha	NN	buddha
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	NN	S
eight	CD	eight
volumes	NNS	volume
in	IN	in
all	DT	all
.	SENT	.
But	CC	but
the	DT	the
best	JJS	good
thing	NN	thing
is	VBZ	be
when	WRB	when
it	PP	it
'	POS	'
s	NN	S
on	IN	on
your	PP$	your
shelf	NN	shelf
,	,	,
you	PP	you
get	VBP	get
a	DT	a
shelf	NN	shelf
life	NN	life
of	IN	of
the	DT	the
Buddha	NN	buddha
,	,	,
moving	VBG	move
from	IN	from
one	CD	one
age	NN	age
to	TO	to
the	DT	the
next	JJ	next
.	SENT	.
All	DT	all
of	IN	of
these	DT	these
solutions	NNS	solution
derive	VBP	derive
their	PP$	their
origins	NNS	origin
from	IN	from
the	DT	the
text	NN	text
of	IN	of
the	DT	the
book	NN	book
,	,	,
but	CC	but
once	RB	once
the	DT	the
book	NN	book
designer	NN	designer
has	VBZ	have
read	VBN	read
the	DT	the
text	NN	text
,	,	,
then	RB	then
he	PP	he
has	VBZ	have
to	TO	to
be	VB	be
an	DT	an
interpreter	NN	interpreter
and	CC	and
a	DT	a
translator	NN	translator
.	SENT	.
This	DT	this
story	NN	story
was	VBD	be
a	DT	a
real	JJ	real
puzzle	NN	puzzle
.	SENT	.
This	DT	this
is	VBZ	be
what	WP	what
it	PP	it
'	POS	'
s	NN	S
about	RB	about
.	SENT	.
All	DT	all
right	NN	right
,	,	,
so	RB	so
I	PP	I
got	VBD	get
a	DT	a
collection	NN	collection
of	IN	of
the	DT	the
paintings	NNS	painting
together	RB	together
and	CC	and
I	PP	I
looked	VBD	look
at	IN	at
them	PP	them
and	CC	and
I	PP	I
deconstructed	VBN	deconstruct
them	PP	them
