Hello	UH	hello
faces	NNS	face
.	SENT	.
This	DT	this
sloth	NN	sloth
I	PP	I
photographed	VBD	photograph
in	IN	in
Costa	NP	Costa
Rica	NP	Rica
,	,	,
I	PP	I
think	VBP	think
looks	VBZ	look
a	DT	a
lot	NN	lot
like	IN	like
Ringo	NP	Ringo
Starr	NP	Starr
.	SENT	.
But	CC	but
then	RB	then
,	,	,
sloths	NNS	sloth
do	VBP	do
bear	VB	bear
an	DT	an
uncanny	JJ	uncanny
resemblance	NN	resemblance
to	TO	to
the	DT	the
The	NP	The
Beatles	NP	Beatles
.	SENT	.
Particularly	RB	particularly
pleased	VBN	please
with	IN	with
Paul	NP	Paul
,	,	,
actually	RB	actually
,	,	,
on	IN	on
there	RB	there
.	SENT	.
But	CC	but
like	IN	like
The	DT	the
Beatles	NP	Beatles
,	,	,
sloths	NNS	sloth
are	VBP	be
also	RB	also
extremely	RB	extremely
successful	JJ	successful
.	SENT	.
They	PP	they
come	VBP	come
from	IN	from
an	DT	an
ancient	JJ	ancient
line	NN	line
of	IN	of
mammals	NNS	mammal
,	,	,
and	CC	and
there	EX	there
were	VBD	be
once	RB	once
dozens	NNS	dozen
of	IN	of
species	NNS	specie
including	VBG	include
the	DT	the
giant	JJ	giant
ground	NN	ground
sloth	NN	sloth
,	,	,
which	WDT	which
was	VBD	be
the	DT	the
size	NN	size
of	IN	of
a	DT	a
small	JJ	small
elephant	NN	elephant
and	CC	and
one	CD	one
of	IN	of
the	DT	the
only	JJ	only
animals	NNS	animal
big	JJ	big
enough	RB	enough
to	TO	to
eat	VB	eat
avocado	NN	avocado
pits	NNS	pit
whole	JJ	whole
and	CC	and
disperse	VB	disperse
them	PP	them
.	SENT	.
So	RB	so
.	SENT	.
.	SENT	.
.	SENT	.
Some	DT	some
of	IN	of
you	PP	you
have	VBP	have
worked	VBN	work
it	PP	it
out	RP	out
already	RB	already
.	SENT	.
That	DT	that
means	VBZ	mean
that	IN	that
without	IN	without
sloths	NNS	sloth
,	,	,
there	EX	there
might	MD	might
be	VB	be
no	DT	no
avocado	NN	avocado
on	IN	on
toast	NN	toast
today	NN	today
,	,	,
leaving	VBG	leave
hipsters	NNS	hipster
everywhere	RB	everywhere
totally	RB	totally
bereft	JJ	bereft
at	IN	at
breakfast	NN	breakfast
.	SENT	.
Today	NN	today
,	,	,
there	EX	there
are	VBP	be
six	CD	six
surviving	VBG	survive
species	NNS	specie
,	,	,
and	CC	and
they	PP	they
fall	VBP	fall
into	IN	into
two	CD	two
groups	NNS	group
.	SENT	.
You	PP	you
'	POS	'
ve	NN	ve
got	VBD	get
your	PP$	your
Bradypus	NP	<unknown>
three-toed	JJ	<unknown>
sloths	NNS	sloth
,	,	,
they	PP	they
'	POS	'
re	NN	re
the	DT	the
ones	NNS	one
with	IN	with
the	DT	the
Beatles	NP	Beatles
haircuts	NNS	haircut
and	CC	and
the	DT	the
Mona	NP	Mona
Lisa	NP	Lisa
smiles	VBZ	smile
.	SENT	.
Then	RB	then
,	,	,
there	EX	there
are	VBP	be
the	DT	the
two-toed	JJ	<unknown>
sloths	NNS	sloth
.	SENT	.
They	PP	they
look	VBP	look
a	DT	a
little	JJ	little
bit	NN	bit
more	RBR	more
like	IN	like
a	DT	a
cross	NN	cross
between	IN	between
a	DT	a
Wookiee	NP	<unknown>
and	CC	and
a	DT	a
pig	NN	pig
.	SENT	.
They	PP	they
live	VBP	live
in	IN	in
the	DT	the
jungles	NNS	jungle
of	IN	of
Central	NP	Central
and	CC	and
South	NP	South
America	NP	America
,	,	,
and	CC	and
they	PP	they
'	POS	'
re	NN	re
extremely	RB	extremely
prolific	JJ	prolific
.	SENT	.
There	EX	there
was	VBD	be
a	DT	a
survey	NN	survey
that	WDT	that
was	VBD	be
done	VBN	do
in	IN	in
the	DT	the
1970s	NNS	1970s
in	IN	in
a	DT	a
Panamanian	JJ	Panamanian
tropical	JJ	tropical
forest	NN	forest
that	WDT	that
found	VBD	find
that	IN	that
sloths	NNS	sloth
were	VBD	be
the	DT	the
most	RBS	most
numerically	RB	numerically
abundant	JJ	abundant
large	JJ	large
animal	NN	animal
.	SENT	.
They	PP	they
took	VBD	take
up	RP	up
one	CD	one
quarter	NN	quarter
of	IN	of
the	DT	the
mammalian	JJ	mammalian
biomass	NN	biomass
.	SENT	.
Now	RB	now
,	,	,
that	IN	that
'	POS	'
s	NN	S
an	DT	an
awful	JJ	awful
lot	NN	lot
of	IN	of
sloths	NNS	sloth
and	CC	and
suggests	VBZ	suggest
they	PP	they
'	''	'
re	IN	re
doing	VBG	do
something	NN	something
very	RB	very
right	RB	right
indeed	RB	indeed
.	SENT	.
So	RB	so
what	WP	what
if	IN	if
,	,	,
rather	RB	rather
than	IN	than
deriding	VBG	deride
the	DT	the
sloth	NN	sloth
for	IN	for
being	VBG	be
different	JJ	different
,	,	,
we	PP	we
tried	VBD	try
to	TO	to
learn	VB	learn
from	IN	from
it	PP	it
instead	RB	instead
?	SENT	?
We	PP	we
humans	NNS	human
are	VBP	be
obsessed	VBN	obsess
with	IN	with
speed	NN	speed
.	SENT	.
Busyness	NN	busyness
is	VBZ	be
a	DT	a
badge	NN	badge
of	IN	of
honor	NN	honor
,	,	,
and	CC	and
convenience	NN	convenience
trumps	NNS	trump
quality	NN	quality
in	IN	in
our	PP$	our
quest	NN	quest
for	IN	for
quick	JJ	quick
.	SENT	.
Our	PP$	our
addiction	NN	addiction
to	TO	to
the	DT	the
express	JJ	express
life	NN	life
is	VBZ	be
choking	VBG	choke
us	PP	us
and	CC	and
the	DT	the
planet	NN	planet
.	SENT	.
We	PP	we
idolize	VBP	idolize
animals	NNS	animal
like	IN	like
the	DT	the
cheetah	NN	cheetah
,	,	,
the	DT	the
"	``	"
Ferrari	NP	Ferrari
of	IN	of
the	DT	the
animal	JJ	animal
kingdom	NN	kingdom
,	,	,
"	''	"
capable	JJ	capable
of	IN	of
doing	VBG	do
naught	NN	naught
to	TO	to
60	CD	@card@
in	IN	in
three	CD	three
seconds	NNS	second
flat	JJ	flat
.	SENT	.
Well	RB	well
,	,	,
so	RB	so
what	WP	what
?	SENT	?
So	RB	so
what	WP	what
?	SENT	?
The	DT	the
sloth	NN	sloth
,	,	,
on	IN	on
the	DT	the
other	JJ	other
hand	NN	hand
,	,	,
can	MD	can
reach	VB	reach
a	DT	a
leisurely	JJ	leisurely
17	CD	@card@
feet	NNS	foot
a	DT	a
minute	NN	minute
with	IN	with
the	DT	the
wind	NN	wind
behind	IN	behind
it	PP	it
.	SENT	.
But	CC	but
being	VBG	be
fast	RB	fast
is	VBZ	be
costly	JJ	costly
.	SENT	.
The	DT	the
cheetah	NN	cheetah
is	VBZ	be
speedy	JJ	speedy
,	,	,
but	CC	but
at	IN	at
the	DT	the
expense	NN	expense
of	IN	of
strength	NN	strength
.	SENT	.
They	PP	they
can	MD	can
'	''	'
t	NN	t
risk	NN	risk
getting	VBG	get
in	IN	in
a	DT	a
fight	NN	fight
,	,	,
so	RB	so
they	PP	they
lose	VBP	lose
one	CD	one
in	IN	in
nine	CD	nine
kills	NNS	kill
to	TO	to
tougher	JJR	tough
predators	NNS	predator
like	IN	like
hyenas	NNS	hyena
.	SENT	.
No	DT	no
wonder	VBP	wonder
they	PP	they
'	''	'
re	IN	re
laughing	VBG	laugh
.	SENT	.
The	DT	the
sloth	NN	sloth
,	,	,
on	IN	on
the	DT	the
other	JJ	other
hand	NN	hand
,	,	,
has	VBZ	have
taken	VBN	take
a	DT	a
more	RBR	more
stealthy	JJ	stealthy
approach	NN	approach
to	TO	to
dinner	NN	dinner
.	SENT	.
They	PP	they
survive	VBP	survive
by	IN	by
capturing	VBG	capture
and	CC	and
consuming	VBG	consume
static	JJ	static
leaves	NNS	leaf
.	SENT	.
But	CC	but
you	PP	you
see	VBP	see
,	,	,
leaves	VBZ	leave
don	NN	don
'	POS	'
t	NN	t
want	VBP	want
to	TO	to
be	VB	be
eaten	VBN	eat
any	RB	any
more	RBR	more
than	IN	than
antelope	NNS	antelope
do	VBP	do
,	,	,
so	IN	so
they	PP	they
'	POS	'
re	NN	re
loaded	VBD	load
full	JJ	full
of	IN	of
toxins	NNS	toxin
and	CC	and
very	RB	very
hard	JJ	hard
to	TO	to
digest	VB	digest
.	SENT	.
So	RB	so
in	IN	in
order	NN	order
to	TO	to
consume	VB	consume
them	PP	them
,	,	,
the	DT	the
sloth	NN	sloth
has	VBZ	have
also	RB	also
had	VBN	have
to	TO	to
become	VB	become
an	DT	an
athlete	NN	athlete
—	:	-
a	DT	a
digesting	VBG	digest
athlete	NN	athlete
.	SENT	.
The	DT	the
sloth	NN	sloth
'	POS	'
s	JJ	<unknown>
secret	JJ	secret
weapon	NN	weapon
is	VBZ	be
a	DT	a
four-chambered	JJ	<unknown>
stomach	NN	stomach
and	CC	and
plenty	NN	plenty
of	IN	of
time	NN	time
.	SENT	.
They	PP	they
have	VBP	have
the	DT	the
slowest	JJS	slow
digestion	NN	digestion
rate	NN	rate
of	IN	of
any	DT	any
mammal	NN	mammal
.	SENT	.
And	CC	and
it	PP	it
can	MD	can
take	VB	take
up	RP	up
to	TO	to
a	DT	a
month	NN	month
to	TO	to
process	VB	process
a	DT	a
single	JJ	single
leaf	NN	leaf
,	,	,
which	WDT	which
gives	VBZ	give
their	PP$	their
liver	NN	liver
plenty	NN	plenty
of	IN	of
time	NN	time
to	TO	to
process	VB	process
those	DT	those
toxins	NNS	toxin
.	SENT	.
So	RB	so
,	,	,
sloths	NNS	sloth
aren	NNS	<unknown>
'	POS	'
t	NN	t
lazy	JJ	lazy
.	SENT	.
No	UH	no
,	,	,
they	PP	they
'	POS	'
re	NN	re
busy	JJ	busy
.	SENT	.
Digesting	VBG	digest
.	SENT	.
Yeah	RB	yeah
,	,	,
really	RB	really
busy	JJ	busy
.	SENT	.
Hard	RB	hard
at	IN	at
work	NN	work
,	,	,
that	DT	that
sloth	NN	sloth
,	,	,
very	RB	very
hard	RB	hard
at	IN	at
work	NN	work
.	SENT	.
And	CC	and
of	IN	of
course	NN	course
,	,	,
leaves	VBZ	leave
have	VB	have
little	JJ	little
calorific	JJ	calorific
value	NN	value
,	,	,
so	RB	so
sloths	NNS	sloth
have	VBP	have
evolved	VBN	evolve
to	TO	to
spend	VB	spend
as	IN	as
little	JJ	little
energy	NN	energy
as	IN	as
possible	JJ	possible
.	SENT	.
They	PP	they
do	VBP	do
about	RB	about
10	CD	@card@
percent	NN	percent
of	IN	of
the	DT	the
work	NN	work
of	IN	of
a	DT	a
similar-sized	JJ	similar-sized
mammal	NN	mammal
and	CC	and
survive	VB	survive
on	IN	on
as	RB	as
little	JJ	little
as	IN	as
100	CD	@card@
calories	NNS	calorie
a	DT	a
day	NN	day
,	,	,
thanks	NNS	thanks
to	TO	to
some	DT	some
ingenious	JJ	ingenious
adaptations	NNS	adaptation
.	SENT	.
The	DT	the
Bradypus	NP	<unknown>
,	,	,
three-toed	JJ	<unknown>
sloths	NNS	sloth
,	,	,
they	PP	they
'	POS	'
ve	NN	ve
got	VBD	get
more	JJR	more
neck	NN	neck
bones	NNS	bone
than	IN	than
any	DT	any
other	JJ	other
mammal	NN	mammal
,	,	,
even	RB	even
a	DT	a
giraffe	NN	giraffe
.	SENT	.
Which	WDT	which
means	VBZ	mean
they	PP	they
can	MD	can
turn	VB	turn
their	PP$	their
head	NN	head
through	IN	through
270	CD	@card@
degrees	NNS	degree
and	CC	and
graze	VBP	graze
all	DT	all
around	IN	around
them	PP	them
,	,	,
without	IN	without
having	VBG	have
to	TO	to
actually	RB	actually
bother	VB	bother
with	IN	with
the	DT	the
effort	NN	effort
of	IN	of
moving	VBG	move
their	PP$	their
body	NN	body
.	SENT	.
It	PP	it
also	RB	also
means	VBZ	mean
that	IN	that
they	PP	they
are	VBP	be
surprisingly	RB	surprisingly
good	JJ	good
swimmers	NNS	swimmer
.	SENT	.
Sloths	NNS	sloth
can	MD	can
bob	VB	bob
along	RP	along
in	IN	in
water	NN	water
three	CD	three
times	NNS	time
faster	RBR	faster
than	IN	than
they	PP	they
can	MD	can
move	VB	move
on	IN	on
land	NN	land
,	,	,
kept	VBD	keep
afloat	RB	afloat
by	IN	by
.	SENT	.
.	SENT	.
.	SENT	.
trapped	JJ	trapped
wind	NN	wind
.	SENT	.
So	RB	so
—	:	-
sloths	NNS	sloth
are	VBP	be
the	DT	the
only	JJ	only
mammal	NN	mammal
that	IN	that
we	PP	we
know	VBP	know
of	IN	of
that	DT	that
don	NN	don
'	POS	'
t	NN	t
do	VBP	do
flatulence	NN	flatulence
.	SENT	.
When	WRB	when
they	PP	they
need	VBP	need
to	TO	to
expel	VB	expel
gas	NN	gas
,	,	,
it	PP	it
'	POS	'
s	NN	S
actually	RB	actually
reabsorbed	JJ	reabsorbed
into	IN	into
their	PP$	their
bloodstream	NN	bloodstream
and	CC	and
expelled	VBD	expel
orally	RB	orally
as	IN	as
a	DT	a
sort	NN	sort
of	IN	of
mouth	NN	mouth
fart	NN	fart
.	SENT	.
Turning	VBG	turn
their	PP$	their
lives	NNS	life
upside	RB	upside
down	RB	down
saves	VBZ	save
further	JJR	further
energy	NN	energy
.	SENT	.
They	PP	they
have	VBP	have
about	IN	about
half	PDT	half
the	DT	the
skeletal	JJ	skeletal
muscle	NN	muscle
of	IN	of
a	DT	a
terrestrial	JJ	terrestrial
mammal	NN	mammal
.	SENT	.
They	PP	they
don	VBP	don
'	''	'
t	NN	t
really	RB	really
have	VBP	have
so	RB	so
many	JJ	many
of	IN	of
the	DT	the
extensor	NN	extensor
muscles	NNS	muscle
that	WDT	that
are	VBP	be
the	DT	the
weight-bearing	NN	weight-bearing
muscles	NNS	muscle
;	:	;
instead	RB	instead
,	,	,
they	PP	they
rely	VBP	rely
on	IN	on
retractor	NN	retractor
muscles	NNS	muscle
to	TO	to
pull	VB	pull
themselves	PP	themselves
along	RP	along
.	SENT	.
They	PP	they
have	VBP	have
long	JJ	long
,	,	,
hooked	JJ	hooked
claws	NNS	claw
and	CC	and
a	DT	a
high	JJ	high
fatigue	NN	fatigue
resistance	NN	resistance
,	,	,
so	RB	so
they	PP	they
can	MD	can
literally	RB	literally
hook	VB	hook
on	RP	on
and	CC	and
hang	VB	hang
like	IN	like
a	DT	a
happy	JJ	happy
,	,	,
hairy	JJ	hairy
hammock	NN	hammock
for	IN	for
hours	NNS	hour
on	IN	on
end	NN	end
.	SENT	.
And	CC	and
sloths	NNS	sloth
can	MD	can
do	VB	do
almost	RB	almost
anything	NN	anything
in	IN	in
this	DT	this
inverted	JJ	inverted
position	NN	position
.	SENT	.
They	PP	they
sleep	VBP	sleep
,	,	,
eat	VBP	eat
and	CC	and
even	RB	even
give	VB	give
birth	NN	birth
.	SENT	.
Their	PP$	their
throat	NN	throat
and	CC	and
blood	NN	blood
vessels	NNS	vessel
are	VBP	be
uniquely	RB	uniquely
adapted	VBN	adapt
to	TO	to
pump	VB	pump
blood	NN	blood
and	CC	and
to	TO	to
swallow	VB	swallow
food	NN	food
against	IN	against
the	DT	the
force	NN	force
of	IN	of
gravity	NN	gravity
.	SENT	.
They	PP	they
have	VBP	have
sticky	JJ	sticky
bits	NNS	bit
on	IN	on
their	PP$	their
ribs	NNS	rib
that	WDT	that
prevent	VBP	prevent
their	PP$	their
enormous	JJ	enormous
stomach	NN	stomach
from	IN	from
crushing	VBG	crush
their	PP$	their
lungs	NNS	lung
.	SENT	.
And	CC	and
their	PP$	their
fur	NN	fur
grows	VBZ	grow
the	DT	the
opposite	JJ	opposite
direction	NN	direction
,	,	,
so	RB	so
they	PP	they
can	MD	can
drip	VB	drip
dry	JJ	dry
after	IN	after
a	DT	a
tropical	JJ	tropical
drenching	VBG	drench
.	SENT	.
The	DT	the
only	JJ	only
problem	NN	problem
is	VBZ	be
,	,	,
if	IN	if
you	PP	you
turn	VBP	turn
a	DT	a
sloth	NN	sloth
the	DT	the
other	JJ	other
way	NN	way
up	RB	up
,	,	,
gravity	NN	gravity
removes	VBZ	remove
its	PP$	its
dignity	NN	dignity
.	SENT	.
Audience	NN	audience
:	:	:
Awww	NN	<unknown>
.	SENT	.
They	PP	they
can	MD	can
'	''	'
t	NN	t
hold	VBP	hold
themselves	PP	themselves
upright	JJ	upright
.	SENT	.
And	CC	and
so	RB	so
they	PP	they
drag	VBP	drag
their	PP$	their
bodies	NNS	body
along	RB	along
as	RB	as
if	IN	if
mountaineering	VBG	mountaineer
on	IN	on
a	DT	a
flat	JJ	flat
surface	NN	surface
.	SENT	.
And	CC	and
I	PP	I
think	VBP	think
this	DT	this
is	VBZ	be
why	WRB	why
the	DT	the
early	JJ	early
explorers	NNS	explorer
like	IN	like
Vald��s	NP	<unknown>
thought	VBD	think
so	RB	so
poorly	RB	poorly
of	IN	of
them	PP	them
,	,	,
because	IN	because
they	PP	they
were	VBD	be
observing	VBG	observe
sloths	NNS	sloth
the	DT	the
wrong	JJ	wrong
way	NN	way
up	RP	up
and	CC	and
out	RP	out
of	IN	of
context	NN	context
.	SENT	.
I	NP	I
'	POS	'
ve	NN	ve
spent	VBD	spend
many	JJ	many
happy	JJ	happy
hours	NNS	hour
mesmerized	VBN	mesmerize
by	IN	by
moving	VBG	move
sloths	NNS	sloth
.	SENT	.
Their	PP$	their
lack	NN	lack
of	IN	of
muscle	NN	muscle
hasn	NN	<unknown>
'	POS	'
t	NN	t
impeded	VBD	impede
their	PP$	their
strength	NN	strength
or	CC	or
agility	NN	agility
.	SENT	.
Nature	NP	Nature
'	POS	'
s	JJ	<unknown>
zen	NN	Zen
masters	NNS	master
of	IN	of
mellow	JJ	mellow
move	NN	move
like	IN	like
"	``	"
Swan	NP	Swan
Lake	NP	Lake
"	''	"
in	IN	in
slow	JJ	slow
mo	NN	mo
—	:	-
with	IN	with
the	DT	the
core	JJ	core
control	NN	control
of	IN	of
a	DT	a
tai	NP	Tai
chi	NN	chi
master	NN	master
.	SENT	.
This	DT	this
one	CD	one
has	VBZ	have
fallen	VBN	fall
asleep	JJ	asleep
mid-move	NN	<unknown>
,	,	,
which	WDT	which
is	VBZ	be
not	RB	not
uncommon	JJ	uncommon
.	SENT	.
But	CC	but
you	PP	you
'	POS	'
re	NN	re
probably	RB	probably
wondering	VBG	wonder
:	:	:
How	WRB	how
does	VBZ	do
a	DT	a
dangling	JJ	dangling
bag	NN	bag
of	IN	of
digesting	VBG	digest
leaves	NNS	leaf
avoid	VB	avoid
being	VBG	be
eaten	VBN	eat
?	SENT	?
Good	JJ	good
question	NN	question
.	SENT	.
Well	RB	well
,	,	,
this	DT	this
is	VBZ	be
one	CD	one
of	IN	of
the	DT	the
sloth	NN	sloth
'	POS	'
s	JJ	<unknown>
main	JJ	main
predators	NNS	predator
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
the	DT	the
harpy	NN	harpy
eagle	NN	eagle
.	SENT	.
It	PP	it
can	MD	can
fly	VB	fly
at	IN	at
speeds	NNS	speed
of	IN	of
up	IN	up
to	TO	to
50	CD	@card@
miles	NNS	mile
per	IN	per
hour	NN	hour
,	,	,
has	VBZ	have
talons	NNS	talon
the	DT	the
size	NN	size
of	IN	of
a	DT	a
grizzly	JJ	grizzly
bear	NN	bear
'	POS	'
s	NN	S
,	,	,
razor-sharp	JJ	razor-sharp
eyesight	NN	eyesight
,	,	,
and	CC	and
that	DT	that
ring	NN	ring
of	IN	of
feathers	NNS	feather
focuses	VBZ	focus
sound	JJ	sound
so	RB	so
that	IN	that
it	PP	it
can	MD	can
hear	VB	hear
the	DT	the
slightest	JJS	slight
leaf	NN	leaf
rustle	NN	rustle
.	SENT	.
The	DT	the
sloth	NN	sloth
,	,	,
on	IN	on
the	DT	the
other	JJ	other
hand	NN	hand
,	,	,
has	VBZ	have
poor	JJ	poor
hearing	NN	hearing
,	,	,
bad	JJ	bad
eyesight	NN	eyesight
,	,	,
and	CC	and
running	VBG	run
from	IN	from
danger	NN	danger
is	VBZ	be
clearly	RB	clearly
not	RB	not
an	DT	an
option	NN	option
.	SENT	.
No	UH	no
,	,	,
they	PP	they
survive	VBP	survive
by	IN	by
wearing	VBG	wear
an	DT	an
invisibility	NN	invisibility
cloak	NN	cloak
worthy	JJ	worthy
of	IN	of
Harry	NP	Harry
Potter	NP	Potter
.	SENT	.
Their	PP$	their
fur	NN	fur
has	VBZ	have
grooves	NNS	groove
that	WDT	that
attract	VBP	attract
moisture	NN	moisture
and	CC	and
act	NN	act
as	IN	as
tiny	JJ	tiny
hydroponic	JJ	hydroponic
gardens	NNS	garden
for	IN	for
algae	NN	algae
,	,	,
and	CC	and
they	PP	they
also	RB	also
attract	VB	attract
a	DT	a
host	NN	host
of	IN	of
invertebrates	NNS	invertebrate
.	SENT	.
So	RB	so
they	PP	they
are	VBP	be
their	PP$	their
own	JJ	own
slow-moving	JJ	slow-moving
,	,	,
miniature	JJ	miniature
ecosystem	NN	ecosystem
.	SENT	.
They	PP	they
become	VBP	become
one	PP	one
with	IN	with
the	DT	the
trees	NNS	tree
.	SENT	.
And	CC	and
we	PP	we
think	VBP	think
that	IN	that
their	PP$	their
movements	NNS	movement
are	VBP	be
so	RB	so
slow	JJ	slow
,	,	,
they	PP	they
slip	VBP	slip
under	IN	under
the	DT	the
radar	NN	radar
of	IN	of
the	DT	the
monstrous	JJ	monstrous
harpy	NN	harpy
as	IN	as
it	PP	it
'	POS	'
s	NNS	<unknown>
flying	VBG	fly
about	IN	about
the	DT	the
canopy	NN	canopy
,	,	,
scanning	VBG	scan
for	IN	for
action	NN	action
.	SENT	.
Sloths	NNS	sloth
are	VBP	be
stealth	NN	stealth
ninjas	NNS	<unknown>
,	,	,
and	CC	and
they	PP	they
rarely	RB	rarely
leave	VBP	leave
the	DT	the
safety	NN	safety
of	IN	of
the	DT	the
canopy	NN	canopy
—	:	-
except	IN	except
to	TO	to
defecate	VB	defecate
,	,	,
which	WDT	which
they	PP	they
do	VBP	do
about	RB	about
once	RB	once
a	DT	a
week	NN	week
at	IN	at
the	DT	the
base	NN	base
of	IN	of
a	DT	a
tree	NN	tree
.	SENT	.
Now	RB	now
,	,	,
this	DT	this
risky	JJ	risky
and	CC	and
energetic	JJ	energetic
behavior	NN	behavior
has	VBZ	have
long	RB	long
been	VBN	be
a	DT	a
mystery	NN	mystery
,	,	,
and	CC	and
there	EX	there
are	VBP	be
lots	NNS	lot
of	IN	of
theories	NNS	theory
as	IN	as
to	TO	to
why	WRB	why
they	PP	they
do	VBP	do
it	PP	it
.	SENT	.
But	CC	but
I	PP	I
think	VBP	think
they	PP	they
'	''	'
re	IN	re
leaving	VBG	leave
surreptitious	JJ	surreptitious
scented	VBN	scent
messages	NNS	message
for	IN	for
