Hi	UH	hi
I	PP	I
decided	VBD	decide
to	TO	to
bring	VB	bring
my	PP$	my
students	NNS	student
to	TO	to
Paris	NP	Paris
to	TO	to
build	VB	build
our	PP$	our
office	NN	office
on	IN	on
top	NN	top
of	IN	of
the	DT	the
Pompidou	NP	Pompidou
Center	NP	Center
in	IN	in
Paris	NP	Paris
by	IN	by
ourselves	PP	ourselves
.	SENT	.
So	RB	so
we	PP	we
brought	VBD	bring
the	DT	the
paper	NN	paper
tubes	NNS	tube
and	CC	and
the	DT	the
wooden	JJ	wooden
joints	NNS	joint
to	TO	to
complete	VB	complete
the	DT	the
35-meter-long	JJ	<unknown>
office	NN	office
.	SENT	.
We	PP	we
stayed	VBD	stay
there	RB	there
for	IN	for
six	CD	six
years	NNS	year
without	IN	without
paying	VBG	pay
any	DT	any
rent	NN	rent
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
I	PP	I
had	VBD	have
one	CD	one
big	JJ	big
problem	NN	problem
.	SENT	.
Because	IN	because
we	PP	we
were	VBD	be
part	NN	part
of	IN	of
the	DT	the
exhibition	NN	exhibition
,	,	,
even	RB	even
if	IN	if
my	PP$	my
friend	NN	friend
wanted	VBD	want
to	TO	to
see	VB	see
me	PP	me
,	,	,
they	PP	they
had	VBD	have
to	TO	to
buy	VB	buy
a	DT	a
ticket	NN	ticket
to	TO	to
see	VB	see
me	PP	me
.	SENT	.
That	DT	that
was	VBD	be
the	DT	the
problem	NN	problem
.	SENT	.
Then	RB	then
I	PP	I
completed	VBD	complete
the	DT	the
Pompidou	NP	Pompidou
Center	NP	Center
in	IN	in
Metz	NP	Metz
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
a	DT	a
very	RB	very
popular	JJ	popular
museum	NN	museum
now	RB	now
,	,	,
and	CC	and
I	PP	I
created	VBD	create
a	DT	a
big	JJ	big
monument	NN	monument
for	IN	for
the	DT	the
government	NN	government
.	SENT	.
But	CC	but
then	RB	then
I	PP	I
was	VBD	be
very	RB	very
disappointed	VBN	disappoint
at	IN	at
my	PP$	my
profession	NN	profession
as	IN	as
an	DT	an
architect	NN	architect
,	,	,
because	IN	because
we	PP	we
are	VBP	be
not	RB	not
helping	VBG	help
,	,	,
we	PP	we
are	VBP	be
not	RB	not
working	VBG	work
for	IN	for
society	NN	society
,	,	,
but	CC	but
we	PP	we
are	VBP	be
working	VBG	work
for	IN	for
privileged	JJ	privileged
people	NNS	people
,	,	,
rich	JJ	rich
people	NNS	people
,	,	,
government	NN	government
,	,	,
developers	NNS	developer
.	SENT	.
They	PP	they
have	VBP	have
money	NN	money
and	CC	and
power	NN	power
.	SENT	.
Those	DT	those
are	VBP	be
invisible	JJ	invisible
.	SENT	.
So	RB	so
they	PP	they
hire	VBP	hire
us	PP	us
to	TO	to
visualize	VB	visualize
their	PP$	their
power	NN	power
and	CC	and
money	NN	money
by	IN	by
making	VBG	make
monumental	JJ	monumental
architecture	NN	architecture
.	SENT	.
That	DT	that
is	VBZ	be
our	PP$	our
profession	NN	profession
,	,	,
even	RB	even
historically	RB	historically
it	PP	it
'	POS	'
s	NN	S
the	DT	the
same	JJ	same
,	,	,
even	RB	even
now	RB	now
we	PP	we
are	VBP	be
doing	VBG	do
the	DT	the
same	JJ	same
.	SENT	.
So	RB	so
I	PP	I
was	VBD	be
very	RB	very
disappointed	VBN	disappoint
that	IN	that
we	PP	we
are	VBP	be
not	RB	not
working	VBG	work
for	IN	for
society	NN	society
,	,	,
even	RB	even
though	IN	though
there	EX	there
are	VBP	be
so	RB	so
many	JJ	many
people	NNS	people
who	WP	who
lost	VBD	lose
their	PP$	their
houses	NNS	house
by	IN	by
natural	JJ	natural
disasters	NNS	disaster
.	SENT	.
But	CC	but
I	PP	I
must	MD	must
say	VB	say
they	PP	they
are	VBP	be
no	RB	no
longer	RBR	longer
natural	JJ	natural
disasters	NNS	disaster
.	SENT	.
For	IN	for
example	NN	example
,	,	,
earthquakes	NNS	earthquake
never	RB	never
kill	VBP	kill
people	NNS	people
,	,	,
but	CC	but
collapse	NN	collapse
of	IN	of
the	DT	the
buildings	NNS	building
kill	VBP	kill
people	NNS	people
.	SENT	.
That	IN	that
'	POS	'
s	NNS	<unknown>
the	DT	the
responsibility	NN	responsibility
of	IN	of
architects	NNS	architect
.	SENT	.
Then	RB	then
people	NNS	people
need	VBP	need
some	DT	some
temporary	JJ	temporary
housing	NN	housing
,	,	,
but	CC	but
there	EX	there
are	VBP	be
no	DT	no
architects	NNS	architect
working	VBG	work
there	RB	there
because	IN	because
we	PP	we
are	VBP	be
too	RB	too
busy	JJ	busy
working	NN	working
for	IN	for
privileged	JJ	privileged
people	NNS	people
.	SENT	.
So	RB	so
I	PP	I
thought	VBD	think
,	,	,
even	RB	even
as	IN	as
architects	NNS	architect
,	,	,
we	PP	we
can	MD	can
be	VB	be
involved	VBN	involve
in	IN	in
the	DT	the
reconstruction	NN	reconstruction
of	IN	of
temporary	JJ	temporary
housing	NN	housing
.	SENT	.
We	PP	we
can	MD	can
make	VB	make
it	PP	it
better	JJR	good
.	SENT	.
So	RB	so
that	DT	that
is	VBZ	be
why	WRB	why
I	PP	I
started	VBD	start
working	VBG	work
in	IN	in
disaster	NN	disaster
areas	NNS	area
.	SENT	.
1994	CD	@card@
,	,	,
there	EX	there
was	VBD	be
a	DT	a
big	JJ	big
disaster	NN	disaster
in	IN	in
Rwanda	NP	Rwanda
,	,	,
Africa	NP	Africa
.	SENT	.
Two	CD	two
tribes	NNS	tribe
,	,	,
Hutu	NP	Hutu
and	CC	and
Tutsi	NP	Tutsi
,	,	,
fought	VBD	fight
each	DT	each
other	JJ	other
.	SENT	.
Over	IN	over
two	CD	two
million	CD	million
people	NNS	people
became	VBD	become
refugees	NNS	refugee
.	SENT	.
But	CC	but
I	PP	I
was	VBD	be
so	RB	so
surprised	VBN	surprise
to	TO	to
see	VB	see
the	DT	the
shelter	NN	shelter
,	,	,
refugee	NN	refugee
camp	NN	camp
organized	VBN	organize
by	IN	by
the	DT	the
U	NP	U
.	SENT	.
N	NP	N
.	SENT	.
They	PP	they
'	POS	'
re	NN	re
so	RB	so
poor	JJ	poor
,	,	,
and	CC	and
they	PP	they
are	VBP	be
freezing	VBG	freeze
with	IN	with
blankets	NNS	blanket
during	IN	during
the	DT	the
rainy	JJ	rainy
season	NN	season
,	,	,
In	IN	in
the	DT	the
shelters	NNS	shelter
built	VBN	build
by	IN	by
the	DT	the
U	NP	U
.	SENT	.
N	NN	N
.	SENT	.
,	,	,
they	PP	they
were	VBD	be
just	RB	just
providing	VBG	provide
a	DT	a
plastic	JJ	plastic
sheet	NN	sheet
,	,	,
and	CC	and
the	DT	the
refugees	NNS	refugee
had	VBD	have
to	TO	to
cut	VB	cut
the	DT	the
trees	NNS	tree
,	,	,
and	CC	and
just	RB	just
like	IN	like
this	DT	this
.	SENT	.
But	CC	but
over	IN	over
two	CD	two
million	CD	million
people	NNS	people
cut	VBD	cut
trees	NNS	tree
.	SENT	.
It	PP	it
just	RB	just
became	VBD	become
big	JJ	big
,	,	,
heavy	JJ	heavy
deforestation	NN	deforestation
and	CC	and
an	DT	an
environmental	JJ	environmental
problem	NN	problem
.	SENT	.
That	DT	that
is	VBZ	be
why	WRB	why
they	PP	they
started	VBD	start
providing	VBG	provide
aluminum	NN	aluminum
pipes	NNS	pipe
,	,	,
aluminum	NN	aluminum
barracks	NN	barracks
.	SENT	.
Very	RB	very
expensive	JJ	expensive
,	,	,
they	PP	they
throw	VBP	throw
them	PP	them
out	RP	out
for	IN	for
money	NN	money
,	,	,
then	RB	then
cutting	VBG	cut
trees	NNS	tree
again	RB	again
.	SENT	.
So	RB	so
I	PP	I
proposed	VBD	propose
my	PP$	my
idea	NN	idea
to	TO	to
improve	VB	improve
the	DT	the
situation	NN	situation
using	VBG	use
these	DT	these
recycled	JJ	recycled
paper	NN	paper
tubes	NNS	tube
because	IN	because
this	DT	this
is	VBZ	be
so	RB	so
cheap	JJ	cheap
and	CC	and
also	RB	also
so	RB	so
strong	JJ	strong
,	,	,
but	CC	but
my	PP$	my
budget	NN	budget
is	VBZ	be
only	RB	only
50	CD	@card@
U	NN	U
.	SENT	.
S	NP	S
.	SENT	.
dollars	NNS	dollar
per	IN	per
unit	NN	unit
.	SENT	.
We	PP	we
built	VBD	build
50	CD	@card@
units	NNS	unit
to	TO	to
do	VB	do
that	IN	that
as	IN	as
a	DT	a
monitoring	VBG	monitor
test	NN	test
for	IN	for
the	DT	the
durability	NN	durability
and	CC	and
moisture	NN	moisture
and	CC	and
termites	NNS	termite
,	,	,
so	RB	so
on	IN	on
.	SENT	.
And	CC	and
then	RB	then
,	,	,
year	NN	year
afterward	RB	afterward
,	,	,
1995	CD	@card@
,	,	,
in	IN	in
Kobe	NP	Kobe
,	,	,
Japan	NP	Japan
,	,	,
we	PP	we
had	VBD	have
a	DT	a
big	JJ	big
earthquake	NN	earthquake
.	SENT	.
Nearly	RB	nearly
7	CD	@card@
,	,	,
000	CD	@card@
people	NNS	people
were	VBD	be
killed	VBN	kill
,	,	,
and	CC	and
the	DT	the
city	NN	city
like	IN	like
this	DT	this
Nagata	NP	Nagata
district	NN	district
,	,	,
all	PDT	all
the	DT	the
city	NN	city
was	VBD	be
burned	VBN	burn
in	IN	in
a	DT	a
fire	NN	fire
after	IN	after
the	DT	the
earthquake	NN	earthquake
.	SENT	.
And	CC	and
also	RB	also
I	PP	I
found	VBD	find
out	RP	out
there	RB	there
'	''	'
s	VBG	<unknown>
many	JJ	many
Vietnamese	JJ	Vietnamese
refugees	NNS	refugee
suffering	VBG	suffer
and	CC	and
gathering	VBG	gather
at	IN	at
a	DT	a
Catholic	JJ	Catholic
church	NN	church
—	:	-
all	PDT	all
the	DT	the
building	NN	building
was	VBD	be
totally	RB	totally
destroyed	VBN	destroy
.	SENT	.
So	RB	so
I	PP	I
went	VBD	go
there	RB	there
and	CC	and
also	RB	also
I	PP	I
proposed	VBD	propose
to	TO	to
the	DT	the
priests	NNS	priest
,	,	,
"	''	"
Why	WRB	why
don	NN	don
'	POS	'
t	NN	t
we	PP	we
rebuild	VBP	rebuild
the	DT	the
church	NN	church
out	RP	out
of	IN	of
paper	NN	paper
tubes	NNS	tube
?	SENT	?
"	``	"
And	CC	and
he	PP	he
said	VBD	say
,	,	,
"	``	"
Oh	UH	oh
God	NP	God
,	,	,
are	VBP	be
you	PP	you
crazy	JJ	crazy
?	SENT	?
After	IN	after
a	DT	a
fire	NN	fire
,	,	,
what	WP	what
are	VBP	be
you	PP	you
proposing	VBG	propose
?	SENT	?
"	``	"
So	IN	so
he	PP	he
never	RB	never
trusted	VBD	trust
me	PP	me
,	,	,
but	CC	but
I	PP	I
didn	NP	<unknown>
'	POS	'
t	NN	t
give	VB	give
up	RP	up
.	SENT	.
I	PP	I
started	VBD	start
commuting	VBG	commute
to	TO	to
Kobe	NP	Kobe
,	,	,
and	CC	and
I	PP	I
met	VBD	meet
the	DT	the
society	NN	society
of	IN	of
Vietnamese	JJ	Vietnamese
people	NNS	people
.	SENT	.
They	PP	they
were	VBD	be
living	VBG	live
like	IN	like
this	DT	this
with	IN	with
very	RB	very
poor	JJ	poor
plastic	JJ	plastic
sheets	NNS	sheet
in	IN	in
the	DT	the
park	NN	park
.	SENT	.
So	RB	so
I	PP	I
proposed	VBD	propose
to	TO	to
rebuild	VB	rebuild
.	SENT	.
I	PP	I
raised	VBD	raise
—	:	-
did	VBD	do
fundraising	VBG	fundrais
.	SENT	.
I	PP	I
made	VBD	make
a	DT	a
paper	NN	paper
tube	NN	tube
shelter	NN	shelter
for	IN	for
them	PP	them
,	,	,
and	CC	and
in	IN	in
order	NN	order
to	TO	to
make	VB	make
it	PP	it
easy	JJ	easy
to	TO	to
be	VB	be
built	VBN	build
by	IN	by
students	NNS	student
and	CC	and
also	RB	also
easy	JJ	easy
to	TO	to
demolish	VB	demolish
,	,	,
I	PP	I
used	VBD	use
beer	NN	beer
crates	NNS	crate
as	IN	as
a	DT	a
foundation	NN	foundation
.	SENT	.
I	PP	I
asked	VBD	ask
the	DT	the
Kirin	NP	Kirin
beer	NN	beer
company	NN	company
to	TO	to
propose	VB	propose
,	,	,
because	IN	because
at	IN	at
that	DT	that
time	NN	time
,	,	,
the	DT	the
Asahi	NP	Asahi
beer	NN	beer
company	NN	company
made	VBD	make
their	PP$	their
plastic	JJ	plastic
beer	NN	beer
crates	NNS	crate
red	NN	red
,	,	,
which	WDT	which
doesn	NP	<unknown>
'	POS	'
t	NN	t
go	VB	go
with	IN	with
the	DT	the
color	NN	color
of	IN	of
the	DT	the
paper	NN	paper
tubes	NNS	tube
.	SENT	.
The	DT	the
color	NN	color
coordination	NN	coordination
is	VBZ	be
very	RB	very
important	JJ	important
.	SENT	.
And	CC	and
also	RB	also
I	PP	I
still	RB	still
remember	VBP	remember
,	,	,
we	PP	we
were	VBD	be
expecting	VBG	expect
to	TO	to
have	VB	have
a	DT	a
beer	NN	beer
inside	IN	inside
the	DT	the
plastic	JJ	plastic
beer	NN	beer
crate	NN	crate
,	,	,
but	CC	but
it	PP	it
came	VBD	come
empty	JJ	empty
.	SENT	.
So	RB	so
I	PP	I
remember	VBP	remember
it	PP	it
was	VBD	be
so	RB	so
disappointing	JJ	disappointing
.	SENT	.
So	RB	so
during	IN	during
the	DT	the
summer	NN	summer
with	IN	with
my	PP$	my
students	NNS	student
,	,	,
we	PP	we
built	VBD	build
over	IN	over
50	CD	@card@
units	NNS	unit
of	IN	of
the	DT	the
shelters	NNS	shelter
.	SENT	.
Finally	RB	finally
the	DT	the
priest	NN	priest
,	,	,
finally	RB	finally
he	PP	he
trusted	VBD	trust
me	PP	me
to	TO	to
rebuild	VB	rebuild
.	SENT	.
He	PP	he
said	VBD	say
,	,	,
"	``	"
As	RB	as
long	JJ	long
as	IN	as
you	PP	you
collect	VBP	collect
money	NN	money
by	IN	by
yourself	PP	yourself
,	,	,
bring	VB	bring
your	PP$	your
students	NNS	student
to	TO	to
build	VB	build
,	,	,
you	PP	you
can	MD	can
do	VB	do
it	PP	it
.	SENT	.
"	``	"
So	RB	so
we	PP	we
spent	VBD	spend
five	CD	five
weeks	NNS	week
rebuilding	VBG	rebuild
the	DT	the
church	NN	church
.	SENT	.
It	PP	it
was	VBD	be
meant	VBN	mean
to	TO	to
stay	VB	stay
there	RB	there
for	IN	for
three	CD	three
years	NNS	year
,	,	,
but	CC	but
actually	RB	actually
it	PP	it
stayed	VBD	stay
there	RB	there
10	CD	@card@
years	NNS	year
because	IN	because
people	NNS	people
loved	VBD	love
it	PP	it
.	SENT	.
Then	RB	then
,	,	,
in	IN	in
Taiwan	NP	Taiwan
,	,	,
they	PP	they
had	VBD	have
a	DT	a
big	JJ	big
earthquake	NN	earthquake
,	,	,
and	CC	and
we	PP	we
proposed	VBD	propose
to	TO	to
donate	VB	donate
this	DT	this
church	NN	church
,	,	,
so	RB	so
we	PP	we
dismantled	VBD	dismantle
them	PP	them
,	,	,
we	PP	we
sent	VBD	send
them	PP	them
over	RP	over
to	TO	to
be	VB	be
built	VBN	build
by	IN	by
volunteer	NN	volunteer
people	NNS	people
.	SENT	.
It	PP	it
stayed	VBD	stay
there	RB	there
in	IN	in
Taiwan	NP	Taiwan
as	IN	as
a	DT	a
permanent	JJ	permanent
church	NN	church
even	RB	even
now	RB	now
.	SENT	.
So	IN	so
this	DT	this
building	NN	building
became	VBD	become
a	DT	a
permanent	JJ	permanent
building	NN	building
.	SENT	.
Then	RB	then
I	PP	I
wonder	VBP	wonder
,	,	,
what	WP	what
is	VBZ	be
a	DT	a
permanent	JJ	permanent
and	CC	and
what	WP	what
is	VBZ	be
a	DT	a
temporary	JJ	temporary
building	NN	building
?	SENT	?
Even	RB	even
a	DT	a
building	NN	building
made	VBN	make
in	IN	in
paper	NN	paper
can	MD	can
be	VB	be
permanent	JJ	permanent
as	RB	as
long	RB	long
as	IN	as
people	NNS	people
love	VBP	love
it	PP	it
.	SENT	.
Even	RB	even
a	DT	a
concrete	JJ	concrete
building	NN	building
can	MD	can
be	VB	be
very	RB	very
temporary	JJ	temporary
if	IN	if
that	WDT	that
is	VBZ	be
made	VBN	make
to	TO	to
make	VB	make
money	NN	money
.	SENT	.
In	IN	in
1999	CD	@card@
,	,	,
in	IN	in
Turkey	NP	Turkey
,	,	,
the	DT	the
big	JJ	big
earthquake	NN	earthquake
,	,	,
I	PP	I
went	VBD	go
there	RB	there
to	TO	to
use	VB	use
the	DT	the
local	JJ	local
material	NN	material
to	TO	to
build	VB	build
a	DT	a
shelter	NN	shelter
.	SENT	.
2001	CD	@card@
,	,	,
in	IN	in
West	NP	West
India	NP	India
,	,	,
I	PP	I
built	VBD	build
also	RB	also
a	DT	a
shelter	NN	shelter
.	SENT	.
In	IN	in
2004	CD	@card@
,	,	,
in	IN	in
Sri	NP	Sri
Lanka	NP	Lanka
,	,	,
after	IN	after
the	DT	the
Sumatra	NP	Sumatra
earthquake	NN	earthquake
and	CC	and
tsunami	NN	tsunami
,	,	,
I	PP	I
rebuilt	VBD	rebuild
Islamic	JJ	Islamic
fishermen	NNS	fisherman
'	POS	'
s	NN	S
villages	NNS	village
.	SENT	.
And	CC	and
in	IN	in
2008	CD	@card@
,	,	,
in	IN	in
Chengdu	NP	Chengdu
,	,	,
Sichuan	NP	Sichuan
area	NN	area
in	IN	in
China	NP	China
,	,	,
nearly	RB	nearly
70	CD	@card@
,	,	,
000	CD	@card@
people	NNS	people
were	VBD	be
killed	VBN	kill
,	,	,
and	CC	and
also	RB	also
especially	RB	especially
many	JJ	many
of	IN	of
the	DT	the
schools	NNS	school
were	VBD	be
destroyed	VBN	destroy
because	IN	because
of	IN	of
the	DT	the
corruption	NN	corruption
between	IN	between
the	DT	the
authority	NN	authority
and	CC	and
the	DT	the
contractor	NN	contractor
.	SENT	.
I	PP	I
was	VBD	be
asked	VBN	ask
to	TO	to
rebuild	VB	rebuild
the	DT	the
temporary	JJ	temporary
church	NN	church
.	SENT	.
I	PP	I
brought	VBD	bring
my	PP$	my
Japanese	JJ	Japanese
students	NNS	student
to	TO	to
work	VB	work
with	IN	with
the	DT	the
Chinese	JJ	Chinese
students	NNS	student
.	SENT	.
In	IN	in
one	CD	one
month	NN	month
,	,	,
we	PP	we
completed	VBD	complete
nine	CD	nine
classrooms	NNS	classroom
,	,	,
over	IN	over
500	CD	@card@
square	JJ	square
meters	NNS	meter
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
still	RB	still
used	VBN	use
,	,	,
even	RB	even
after	IN	after
the	DT	the
current	JJ	current
earthquake	NN	earthquake
in	IN	in
China	NP	China
.	SENT	.
In	IN	in
2009	CD	@card@
,	,	,
in	IN	in
Italy	NP	Italy
,	,	,
L	NP	L
'	POS	'
Aquila	NP	<unknown>
,	,	,
also	RB	also
they	PP	they
had	VBD	have
a	DT	a
big	JJ	big
earthquake	NN	earthquake
.	SENT	.
And	CC	and
this	DT	this
is	VBZ	be
a	DT	a
very	RB	very
interesting	JJ	interesting
photo	NN	photo
:	:	:
former	JJ	former
Prime	NP	Prime
Minister	NP	Minister
Berlusconi	NP	Berlusconi
and	CC	and
Japanese	JJ	Japanese
former	JJ	former
former	JJ	former
former	JJ	former
former	JJ	former
Prime	NP	Prime
Minister	NP	Minister
Mr	NP	Mr
.	SENT	.
Aso	NN	Aso
—	:	-
you	PP	you
know	VBP	know
,	,	,
because	IN	because
we	PP	we
have	VBP	have
to	TO	to
change	VB	change
the	DT	the
prime	JJ	prime
minister	NN	minister
ever	RB	ever
year	NN	year
.	SENT	.
And	CC	and
they	PP	they
are	VBP	be
very	RB	very
kind	NN	kind
,	,	,
affording	VBG	afford
my	PP$	my
model	NN	model
.	SENT	.
I	PP	I
proposed	VBD	propose
a	DT	a
big	JJ	big
rebuilding	NN	rebuilding
,	,	,
a	DT	a
temporary	JJ	temporary
music	NN	music
hall	NN	hall
,	,	,
because	IN	because
L	NP	L
'	POS	'
Aquila	NP	<unknown>
is	VBZ	be
very	RB	very
famous	JJ	famous
for	IN	for
music	NN	music
and	CC	and
all	PDT	all
the	DT	the
concert	NN	concert
halls	NNS	hall
were	VBD	be
destroyed	VBN	destroy
,	,	,
so	RB	so
musicians	NNS	musician
were	VBD	be
moving	VBG	move
out	RP	out
.	SENT	.
So	RB	so
I	PP	I
proposed	VBD	propose
to	TO	to
the	DT	the
mayor	NN	mayor
,	,	,
I	PP	I
'	POS	'
d	NN	d
like	VBP	like
to	TO	to
rebuild	VB	rebuild
the	DT	the
temporary	JJ	temporary
auditorium	NN	auditorium
.	SENT	.
He	PP	he
said	VBD	say
,	,	,
"	``	"
As	RB	as
long	JJ	long
as	IN	as
you	PP	you
bring	VBP	bring
your	PP$	your
money	NN	money
,	,	,
you	PP	you
can	MD	can
do	VB	do
it	PP	it
.	SENT	.
"	``	"
And	CC	and
I	PP	I
was	VBD	be
very	RB	very
lucky	JJ	lucky
.	SENT	.
Mr	NP	Mr
.	SENT	.
Berlusconi	NP	Berlusconi
brought	VBD	bring
G8	NP	<unknown>
summit	NN	summit
,	,	,
and	CC	and
our	PP$	our
former	JJ	former
prime	JJ	prime
minister	NN	minister
came	VBD	come
,	,	,
so	RB	so
they	PP	they
helped	VBD	help
us	PP	us
to	TO	to
collect	VB	collect
money	NN	money
,	,	,
and	CC	and
I	PP	I
got	VBD	get
half	PDT	half
a	DT	a
million	CD	million
euros	NNS	<unknown>
from	IN	from
the	DT	the
Japanese	JJ	Japanese
government	NN	government
to	TO	to
rebuild	VB	rebuild
this	DT	this
temporary	JJ	temporary
auditorium	NN	auditorium
.	SENT	.
Year	NN	year
2010	CD	@card@
in	IN	in
Haiti	NP	Haiti
,	,	,
there	EX	there
was	VBD	be
a	DT	a
big	JJ	big
earthquake	NN	earthquake
,	,	,
but	CC	but
