Hello	UH	hello
'	POS	'
warming	NN	warming
,	,	,
that	WDT	that
sounds	VBZ	sound
good	JJ	good
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
like	IN	like
,	,	,
"	``	"
Let	VB	let
'	''	'
s	NNS	<unknown>
warm	VB	warm
it	PP	it
up	RP	up
a	DT	a
little	JJ	little
bit	NN	bit
,	,	,
what	WP	what
about	IN	about
five	CD	five
?	SENT	?
"	``	"
And	CC	and
I	PP	I
think	VBP	think
we	PP	we
'	''	'
ve	NNS	<unknown>
really	RB	really
failed	VBD	fail
to	TO	to
connect	VB	connect
what	WP	what
'	POS	'
s	NN	S
truly	RB	truly
at	IN	at
stake	NN	stake
when	WRB	when
we	PP	we
talk	VBP	talk
about	IN	about
the	DT	the
issues	NNS	issue
that	IN	that
we	PP	we
'	POS	'
ve	RB	<unknown>
been	VBN	be
discussing	VBG	discuss
today	NN	today
.	SENT	.
So	RB	so
let	VB	let
'	''	'
s	NNS	<unknown>
get	VBP	get
into	IN	into
it	PP	it
.	SENT	.
Let	NP	Let
'	POS	'
s	JJ	<unknown>
start	NN	start
with	IN	with
the	DT	the
hors	NP	hors
d	NN	d
'	POS	'
oeuvres	NNS	oeuvre
,	,	,
those	DT	those
appetizers	NNS	appetizer
.	SENT	.
Let	NP	Let
'	POS	'
s	JJ	<unknown>
turn	NN	turn
to	TO	to
fruit	NN	fruit
.	SENT	.
Turns	VBZ	turn
out	RP	out
that	IN	that
trees	NNS	tree
are	VBP	be
really	RB	really
having	VBG	have
a	DT	a
tough	JJ	tough
time	NN	time
.	SENT	.
And	CC	and
this	DT	this
includes	VBZ	include
nuts	NNS	nut
and	CC	and
stone	NN	stone
fruit	NN	fruit
,	,	,
like	IN	like
pistachios	NNS	pistachio
and	CC	and
almonds	NNS	almond
or	CC	or
peaches	NNS	peach
.	SENT	.
Last	JJ	last
year	NN	year
,	,	,
we	PP	we
lost	VBD	lose
95	CD	@card@
percent	NN	percent
of	IN	of
the	DT	the
Georgia	NP	Georgia
peach	NN	peach
crop	NN	crop
.	SENT	.
95	CD	@card@
percent	NN	percent
.	SENT	.
And	CC	and
when	WRB	when
you	PP	you
start	VBP	start
to	TO	to
look	VB	look
at	IN	at
the	DT	the
models	NNS	model
,	,	,
and	CC	and
how	WRB	how
our	PP$	our
environment	NN	environment
is	VBZ	be
changing	VBG	change
in	IN	in
our	PP$	our
lifetimes	NNS	lifetime
,	,	,
I	PP	I
don	VBP	don
'	''	'
t	NN	t
believe	VBP	believe
we	PP	we
'	''	'
ll	NN	ll
be	VB	be
growing	VBG	grow
peaches	NNS	peach
in	IN	in
Georgia	NP	Georgia
at	IN	at
all	DT	all
.	SENT	.
Let	NP	Let
'	POS	'
s	JJ	<unknown>
talk	NN	talk
about	IN	about
the	DT	the
wheat	NN	wheat
in	IN	in
your	PP$	your
bread	NN	bread
or	CC	or
the	DT	the
rice	NN	rice
in	IN	in
your	PP$	your
salad	NN	salad
,	,	,
or	CC	or
the	DT	the
chickpeas	NNS	chickpea
in	IN	in
one	CD	one
of	IN	of
the	DT	the
dishes	NNS	dish
--	:	--
some	DT	some
of	IN	of
the	DT	the
core	JJ	core
commodities	NNS	commodity
,	,	,
the	DT	the
core	JJ	core
staples	NNS	staple
that	WDT	that
feed	VBP	feed
the	DT	the
world	NN	world
.	SENT	.
But	CC	but
in	IN	in
the	DT	the
United	NP	United
States	NPS	States
,	,	,
the	DT	the
models	NNS	model
show	VBP	show
that	IN	that
about	RB	about
for	IN	for
every	DT	every
one	CD	one
degree	NN	degree
of	IN	of
warming	NN	warming
,	,	,
we	PP	we
'	POS	'
ll	NNS	<unknown>
lose	VBP	lose
about	IN	about
7	CD	@card@
.	SENT	.
5	CD	@card@
percent	NN	percent
yield	NN	yield
.	SENT	.
We	PP	we
'	POS	'
ll	JJ	<unknown>
decline	NN	decline
about	IN	about
7	CD	@card@
.	SENT	.
5	CD	@card@
percent	NN	percent
,	,	,
year	NN	year
over	IN	over
year	NN	year
.	SENT	.
That	IN	that
'	POS	'
s	JJ	<unknown>
only	JJ	only
part	NN	part
of	IN	of
the	DT	the
story	NN	story
.	SENT	.
The	DT	the
other	JJ	other
challenge	NN	challenge
is	VBZ	be
right	RB	right
now	RB	now
,	,	,
on	IN	on
a	DT	a
global	JJ	global
basis	NN	basis
,	,	,
15	CD	@card@
percent	NN	percent
of	IN	of
the	DT	the
world	NN	world
'	POS	'
s	NN	S
wheat	NN	wheat
is	VBZ	be
produced	VBN	produce
in	IN	in
persistent	JJ	persistent
drought	NN	drought
conditions	NNS	condition
.	SENT	.
But	CC	but
if	IN	if
and	CC	and
when	WRB	when
we	PP	we
hit	VBD	hit
that	IN	that
two	CD	two
degrees	NNS	degree
,	,	,
60	CD	@card@
percent	NN	percent
will	MD	will
be	VB	be
produced	VBN	produce
in	IN	in
persistent	JJ	persistent
drought	NN	drought
conditions	NNS	condition
.	SENT	.
So	RB	so
not	RB	not
only	RB	only
are	VBP	be
we	PP	we
going	VBG	go
to	TO	to
see	VB	see
a	DT	a
precipitous	JJ	precipitous
decline	NN	decline
of	IN	of
yields	NNS	yield
over	IN	over
time	NN	time
,	,	,
we	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
see	VB	see
much	RB	much
more	RBR	more
frequent	JJ	frequent
disruptions	NNS	disruption
and	CC	and
complete	JJ	complete
collapses	NNS	collapse
of	IN	of
harvest	NN	harvest
in	IN	in
certain	JJ	certain
regions	NNS	region
.	SENT	.
It	PP	it
is	VBZ	be
impossible	JJ	impossible
to	TO	to
comprehend	VB	comprehend
the	DT	the
economic	JJ	economic
upheaval	NN	upheaval
as	IN	as
we	PP	we
start	VBP	start
to	TO	to
see	VB	see
these	DT	these
core	JJ	core
commodities	NNS	commodity
decline	NN	decline
,	,	,
the	DT	the
food	NN	food
insecurity	NN	insecurity
and	CC	and
malnutrition	NN	malnutrition
that	WDT	that
will	MD	will
result	VB	result
of	IN	of
this	DT	this
,	,	,
and	CC	and
the	DT	the
political	JJ	political
instability	NN	instability
of	IN	of
forced	VBN	force
migration	NN	migration
and	CC	and
conflict	NN	conflict
over	IN	over
resource	NN	resource
as	IN	as
these	DT	these
core	JJ	core
foods	NNS	food
that	WDT	that
feed	VBP	feed
most	JJS	most
of	IN	of
the	DT	the
world	NN	world
start	NN	start
to	TO	to
decline	VB	decline
because	IN	because
of	IN	of
climate	NN	climate
.	SENT	.
So	RB	so
let	VB	let
'	''	'
s	NNS	<unknown>
go	VBP	go
to	TO	to
your	PP$	your
main	JJ	main
course	NN	course
,	,	,
let	VBN	let
'	POS	'
s	NNS	<unknown>
go	VBP	go
to	TO	to
salmon	NNS	salmon
.	SENT	.
Salmon	NNS	salmon
are	VBP	be
also	RB	also
having	VBG	have
a	DT	a
really	RB	really
tough	JJ	tough
time	NN	time
.	SENT	.
We	PP	we
all	RB	all
know	VBP	know
their	PP$	their
epic	NN	epic
journeys	VBZ	journey
up	RP	up
rivers	NNS	river
to	TO	to
spawn	VB	spawn
.	SENT	.
And	CC	and
those	DT	those
rivers	NNS	river
are	VBP	be
not	RB	not
only	JJ	only
warming	NN	warming
but	CC	but
we	PP	we
'	POS	'
re	NN	re
starting	VBG	start
to	TO	to
see	VB	see
reduced	VBN	reduce
flows	NNS	flow
into	IN	into
them	PP	them
because	IN	because
of	IN	of
reduced	VBN	reduce
snowpack	NP	snowpack
.	SENT	.
And	CC	and
by	IN	by
about	RB	about
2050	CD	@card@
,	,	,
the	DT	the
models	NNS	model
show	VBP	show
that	IN	that
we	PP	we
will	MD	will
lose	VB	lose
about	IN	about
half	NN	half
of	IN	of
that	DT	that
flow	NN	flow
into	IN	into
those	DT	those
rivers	NNS	river
because	IN	because
of	IN	of
reduced	VBN	reduce
snowpack	NP	snowpack
,	,	,
making	VBG	make
that	DT	that
journey	NN	journey
for	IN	for
those	DT	those
fry	NN	fry
back	RB	back
to	TO	to
the	DT	the
ocean	NN	ocean
nearly	RB	nearly
impossible	JJ	impossible
.	SENT	.
But	CC	but
there	EX	there
'	''	'
s	NNS	<unknown>
also	RB	also
massive	JJ	massive
heat	NN	heat
waves	NNS	wave
that	WDT	that
are	VBP	be
flowing	VBG	flow
through	IN	through
our	PP$	our
oceans	NNS	ocean
now	RB	now
.	SENT	.
Those	DT	those
heat	NN	heat
waves	NNS	wave
lower	RBR	lower
the	DT	the
oxygen	NN	oxygen
levels	NNS	level
and	CC	and
make	VB	make
the	DT	the
environment	NN	environment
really	RB	really
unsuitable	JJ	unsuitable
for	IN	for
many	JJ	many
of	IN	of
these	DT	these
life-forms	NNS	life-form
.	SENT	.
This	DT	this
past	JJ	past
year	NN	year
,	,	,
just	RB	just
a	DT	a
few	JJ	few
weeks	NNS	week
ago	RB	ago
,	,	,
California	NP	California
announced	VBD	announce
it	PP	it
had	VBD	have
closed	VBN	close
the	DT	the
entire	JJ	entire
commercial	JJ	commercial
fishing	NN	fishing
for	IN	for
the	DT	the
whole	JJ	whole
state	NN	state
,	,	,
the	DT	the
whole	JJ	whole
coast	NN	coast
,	,	,
because	RB	because
,	,	,
essentially	RB	essentially
,	,	,
there	RB	there
weren	NNS	<unknown>
'	POS	'
t	NN	t
any	DT	any
fish	NN	fish
to	TO	to
fish	VB	fish
.	SENT	.
This	DT	this
is	VBZ	be
not	RB	not
some	DT	some
far-out	JJ	far-out
future	JJ	future
challenge	NN	challenge
.	SENT	.
Now	RB	now
I	PP	I
wish	VBP	wish
I	PP	I
could	MD	could
tell	VB	tell
you	PP	you
,	,	,
you	PP	you
know	VBP	know
,	,	,
you	PP	you
'	POS	'
re	NN	re
still	RB	still
going	VBG	go
to	TO	to
have	VB	have
your	PP$	your
dessert	NN	dessert
and	CC	and
everything	NN	everything
is	VBZ	be
fine	JJ	fine
,	,	,
but	CC	but
I	PP	I
'	POS	'
m	NN	m
sorry	RB	sorry
,	,	,
I	PP	I
have	VBP	have
to	TO	to
come	VB	come
for	IN	for
your	PP$	your
chocolate	NN	chocolate
,	,	,
too	RB	too
.	SENT	.
And	CC	and
in	IN	in
some	DT	some
ways	NNS	way
,	,	,
chocolate	NN	chocolate
is	VBZ	be
faring	VBG	fare
the	DT	the
worst	JJS	bad
.	SENT	.
You	PP	you
'	POS	'
ve	NN	ve
probably	RB	probably
never	RB	never
had	VBD	have
a	DT	a
bite	NN	bite
of	IN	of
chocolate	NN	chocolate
that	IN	that
wasn	NP	<unknown>
'	POS	'
t	NN	t
grown	VBN	grow
within	IN	within
about	RB	about
10	CD	@card@
degrees	NNS	degree
of	IN	of
the	DT	the
equator	NN	equator
by	IN	by
smallholder	NN	smallholder
farmers	NNS	farmer
.	SENT	.
And	CC	and
there	EX	there
is	VBZ	be
not	RB	not
a	DT	a
single	JJ	single
model	NN	model
that	WDT	that
shows	VBZ	show
that	IN	that
,	,	,
if	IN	if
and	CC	and
when	WRB	when
we	PP	we
hit	VBD	hit
two	CD	two
degrees	NNS	degree
,	,	,
that	IN	that
any	DT	any
of	IN	of
that	DT	that
region	NN	region
will	MD	will
be	VB	be
suitable	JJ	suitable
for	IN	for
chocolate	NN	chocolate
production	NN	production
.	SENT	.
It	PP	it
will	MD	will
be	VB	be
too	RB	too
dry	JJ	dry
and	CC	and
too	RB	too
hot	JJ	hot
.	SENT	.
That	DT	that
means	VBZ	mean
those	DT	those
trees	NNS	tree
are	VBP	be
going	VBG	go
to	TO	to
have	VB	have
to	TO	to
walk	VB	walk
and	CC	and
move	VB	move
.	SENT	.
They	PP	they
'	POS	'
re	NN	re
not	RB	not
very	RB	very
good	JJ	good
at	IN	at
that	DT	that
.	SENT	.
And	CC	and
the	DT	the
communities	NNS	community
that	IN	that
that	WDT	that
will	MD	will
affect	VB	affect
are	VBP	be
ones	NNS	one
that	WDT	that
do	VBP	do
not	RB	not
have	VB	have
the	DT	the
resources	NNS	resource
to	TO	to
weather	VB	weather
storms	NNS	storm
of	IN	of
that	DT	that
nature	NN	nature
.	SENT	.
The	DT	the
economic	JJ	economic
and	CC	and
social	JJ	social
upheaval	NN	upheaval
that	WDT	that
will	MD	will
come	VB	come
from	IN	from
those	DT	those
kind	NN	kind
of	IN	of
changes	NNS	change
is	VBZ	be
profound	JJ	profound
.	SENT	.
And	CC	and
again	RB	again
,	,	,
this	DT	this
year	NN	year
,	,	,
not	RB	not
in	IN	in
2040	CD	@card@
or	CC	or
2050	CD	@card@
,	,	,
chocolate	NN	chocolate
prices	NNS	price
are	VBP	be
up	RB	up
by	IN	by
50	CD	@card@
percent	NN	percent
,	,	,
because	IN	because
those	DT	those
production	NN	production
ecosystems	NNS	ecosystem
have	VBP	have
been	VBN	be
hammered	VBN	hammer
by	IN	by
drought	NN	drought
and	CC	and
extreme	JJ	extreme
weather	NN	weather
.	SENT	.
50	CD	@card@
percent	NN	percent
,	,	,
this	DT	this
year	NN	year
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
give	VB	give
you	PP	you
one	CD	one
more	JJR	more
.	SENT	.
And	CC	and
this	DT	this
is	VBZ	be
where	WRB	where
,	,	,
like	IN	like
,	,	,
I	PP	I
just	RB	just
don	VBP	don
'	POS	'
t	NN	t
even	RB	even
know	VBP	know
what	WP	what
to	TO	to
do	VB	do
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
ready	JJ	ready
to	TO	to
do	VB	do
anything	NN	anything
to	TO	to
solve	VB	solve
the	DT	the
problem	NN	problem
.	SENT	.
Raise	VB	raise
your	PP$	your
hand	NN	hand
if	IN	if
you	PP	you
'	POS	'
ve	NN	ve
had	VBD	have
a	DT	a
cup	NN	cup
of	IN	of
coffee	NN	coffee
today	NN	today
or	CC	or
a	DT	a
cup	NN	cup
of	IN	of
tea	NN	tea
.	SENT	.
Oh	UH	oh
,	,	,
yeah	RB	yeah
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
sorry	RB	sorry
,	,	,
I	PP	I
know	VBP	know
.	SENT	.
Let	NP	Let
'	POS	'
s	NNS	<unknown>
say	VBP	say
,	,	,
how	WRB	how
many	JJ	many
of	IN	of
you	PP	you
had	VBD	have
two	CD	two
cups	NNS	cup
?	SENT	?
Three	CD	three
?	SENT	?
Yeah	RB	yeah
,	,	,
four	CD	four
?	SENT	?
Alright	RB	alright
,	,	,
guys	NNS	guy
,	,	,
we	PP	we
should	MD	should
talk	VB	talk
,	,	,
because	IN	because
I	PP	I
'	POS	'
m	NN	m
a	DT	a
little	RB	little
worried	JJ	worried
about	IN	about
you	PP	you
.	SENT	.
Even	RB	even
for	IN	for
me	PP	me
,	,	,
and	CC	and
I	PP	I
'	POS	'
m	NN	m
a	DT	a
real	JJ	real
coffee	NN	coffee
person	NN	person
,	,	,
that	WDT	that
'	POS	'
s	NN	S
a	DT	a
little	JJ	little
extreme	NN	extreme
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
not	RB	not
going	VBG	go
to	TO	to
ask	VB	ask
five	CD	five
,	,	,
because	IN	because
then	RB	then
--	:	--
Yeah	RB	yeah
,	,	,
exactly	RB	exactly
.	SENT	.
I	PP	I
could	MD	could
see	VB	see
it	PP	it
in	IN	in
your	PP$	your
face	NN	face
,	,	,
sir	NN	sir
.	SENT	.
So	RB	so
,	,	,
yeah	RB	yeah
,	,	,
coffee	NN	coffee
too	RB	too
.	SENT	.
The	DT	the
IDB	NP	IDB
predicts	VBZ	predict
that	IN	that
,	,	,
just	RB	just
similar	JJ	similar
to	TO	to
wine	NN	wine
,	,	,
if	IN	if
and	CC	and
when	WRB	when
we	PP	we
hit	VBD	hit
two	CD	two
degrees	NNS	degree
,	,	,
about	IN	about
half	NN	half
of	IN	of
the	DT	the
regions	NNS	region
that	WDT	that
are	VBP	be
currently	RB	currently
growing	VBG	grow
coffee	NN	coffee
will	MD	will
no	RB	no
longer	RBR	longer
be	VB	be
suitable	JJ	suitable
for	IN	for
coffee	NN	coffee
production	NN	production
.	SENT	.
About	RB	about
75	CD	@card@
of	IN	of
the	DT	the
124	CD	@card@
wild	JJ	wild
varieties	NNS	variety
of	IN	of
coffee	NN	coffee
are	VBP	be
on	IN	on
the	DT	the
verge	NN	verge
of	IN	of
extinction	NN	extinction
right	RB	right
now	RB	now
,	,	,
and	CC	and
that	IN	that
'	POS	'
s	NN	S
really	RB	really
a	DT	a
problem	NN	problem
,	,	,
because	IN	because
much	RB	much
of	IN	of
the	DT	the
genetic	JJ	genetic
material	NN	material
that	IN	that
we	PP	we
will	MD	will
need	VB	need
to	TO	to
try	VB	try
to	TO	to
produce	VB	produce
hybrid	JJ	hybrid
varieties	NNS	variety
that	WDT	that
could	MD	could
thrive	VB	thrive
in	IN	in
much	RB	much
more	JJR	more
volatile	JJ	volatile
climate	NN	climate
are	VBP	be
going	VBG	go
to	TO	to
be	VB	be
lost	VBN	lose
.	SENT	.
But	CC	but
the	DT	the
point	NN	point
here	RB	here
is	VBZ	be
not	RB	not
to	TO	to
depress	VB	depress
you	PP	you
or	CC	or
to	TO	to
scare	VB	scare
you	PP	you
,	,	,
it	PP	it
'	POS	'
s	NN	S
not	RB	not
.	SENT	.
No	UH	no
,	,	,
it	PP	it
'	POS	'
s	NN	S
not	RB	not
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
to	TO	to
try	VB	try
to	TO	to
make	VB	make
an	DT	an
emotional	JJ	emotional
connection	NN	connection
in	IN	in
a	DT	a
way	NN	way
that	IN	that
only	JJ	only
food	NN	food
can	MD	can
,	,	,
to	TO	to
understand	VB	understand
really	RB	really
what	WP	what
'	POS	'
s	NN	S
at	IN	at
stake	NN	stake
when	WRB	when
we	PP	we
'	POS	'
re	IN	re
having	VBG	have
these	DT	these
conversations	NNS	conversation
.	SENT	.
And	CC	and
I	PP	I
believe	VBP	believe
what	WP	what
'	POS	'
s	NN	S
at	IN	at
stake	NN	stake
is	VBZ	be
,	,	,
fundamentally	RB	fundamentally
,	,	,
our	PP$	our
way	NN	way
of	IN	of
life	NN	life
on	IN	on
planet	NN	planet
Earth	NN	earth
.	SENT	.
It	PP	it
'	''	'
s	VBG	<unknown>
our	PP$	our
identities	NNS	identity
,	,	,
both	CC	both
as	IN	as
individuals	NNS	individual
and	CC	and
as	IN	as
communities	NNS	community
and	CC	and
cultures	NNS	culture
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
the	DT	the
vibrancy	NN	vibrancy
of	IN	of
our	PP$	our
country	NN	country
and	CC	and
of	IN	of
the	DT	the
world	NN	world
.	SENT	.
And	CC	and
fundamentally	RB	fundamentally
,	,	,
as	IN	as
a	DT	a
father	NN	father
of	IN	of
two	CD	two
young	JJ	young
boys	NNS	boy
aged	VBN	age
six	CD	six
and	CC	and
five	CD	five
,	,	,
Cy	NP	Cy
and	CC	and
Rafa	NP	Rafa
,	,	,
it	PP	it
is	VBZ	be
fundamentally	RB	fundamentally
our	PP$	our
ability	NN	ability
to	TO	to
pass	VB	pass
to	TO	to
the	DT	the
next	JJ	next
generation	NN	generation
a	DT	a
better	JJR	good
life	NN	life
than	IN	than
we	PP	we
were	VBD	be
given	VBN	give
,	,	,
a	DT	a
life	NN	life
that	WDT	that
is	VBZ	be
as	RB	as
rich	JJ	rich
and	CC	and
delicious	JJ	delicious
as	IN	as
the	DT	the
one	CD	one
we	PP	we
'	POS	'
ve	RB	<unknown>
been	VBN	be
lucky	JJ	lucky
enough	RB	enough
to	TO	to
have	VB	have
.	SENT	.
That	DT	that
is	VBZ	be
truly	RB	truly
at	IN	at
stake	NN	stake
now	RB	now
.	SENT	.
The	DT	the
good	JJ	good
news	NN	news
is	VBZ	be
,	,	,
on	IN	on
our	PP$	our
plates	NNS	plate
really	RB	really
does	VBZ	do
hold	VB	hold
some	DT	some
of	IN	of
the	DT	the
biggest	JJS	big
both	CC	both
problems	NNS	problem
but	CC	but
also	RB	also
potential	JJ	potential
to	TO	to
solve	VB	solve
these	DT	these
challenges	NNS	challenge
of	IN	of
anywhere	RB	anywhere
that	IN	that
we	PP	we
have	VBP	have
.	SENT	.
And	CC	and
that	WDT	that
'	POS	'
s	NNS	<unknown>
the	DT	the
part	NN	part
that	WDT	that
gives	VBZ	give
me	PP	me
a	DT	a
ton	NN	ton
of	IN	of
hope	NN	hope
.	SENT	.
We	PP	we
know	VBP	know
food	NN	food
is	VBZ	be
a	DT	a
giant	JJ	giant
driver	NN	driver
of	IN	of
environmental	JJ	environmental
and	CC	and
climate-change	JJ	<unknown>
damage	NN	damage
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
the	DT	the
number-one	JJ	number-one
driver	NN	driver
of	IN	of
biodiversity	NN	biodiversity
loss	NN	loss
,	,	,
by	IN	by
a	DT	a
lot	NN	lot
,	,	,
number-one	JJ	number-one
driver	NN	driver
of	IN	of
deforestation	NN	deforestation
and	CC	and
land-use	NN	land-use
change	NN	change
,	,	,
number-one	JJ	number-one
use	NN	use
of	IN	of
the	DT	the
world	NN	world
'	POS	'
s	JJ	<unknown>
dwindling	VBG	dwindle
freshwater	NN	freshwater
.	SENT	.
70	CD	@card@
percent	NN	percent
of	IN	of
our	PP$	our
water	NN	water
goes	VBZ	go
into	IN	into
how	WRB	how
we	PP	we
feed	VBP	feed
ourselves	PP	ourselves
.	SENT	.
And	CC	and
it	PP	it
'	POS	'
s	NN	S
the	DT	the
number-two	NP	number-two
driver	NN	driver
of	IN	of
greenhouse-gas	NN	greenhouse-gas
emissions	NNS	emission
,	,	,
globally	RB	globally
.	SENT	.
Now	RB	now
unlike	IN	unlike
energy	NN	energy
and	CC	and
mobility	NN	mobility
and	CC	and
transportation	NN	transportation
,	,	,
where	WRB	where
we	PP	we
can	MD	can
see	VB	see
a	DT	a
future	NN	future
where	WRB	where
that	DT	that
curve	NN	curve
is	VBZ	be
going	VBG	go
to	TO	to
bend	VB	bend
,	,	,
food	NN	food
and	CC	and
agriculture	NN	agriculture
is	VBZ	be
going	VBG	go
straight	RB	straight
up	RB	up
,	,	,
with	IN	with
absolutely	RB	absolutely
no	DT	no
end	NN	end
in	IN	in
sight	NN	sight
.	SENT	.
So	RB	so
we	PP	we
must	MD	must
figure	VB	figure
out	RP	out
how	WRB	how
to	TO	to
reduce	VB	reduce
the	DT	the
negative	JJ	negative
impacts	NNS	impact
the	DT	the
system	NN	system
is	VBZ	be
having	VBG	have
on	IN	on
our	PP$	our
planet	NN	planet
.	SENT	.
Full	JJ	full
stop	NN	stop
.	SENT	.
The	DT	the
second	JJ	second
big	JJ	big
part	NN	part
of	IN	of
the	DT	the
work	NN	work
that	IN	that
we	PP	we
collectively	RB	collectively
have	VB	have
to	TO	to
do	VB	do
is	VBZ	be
around	IN	around
adaptation	NN	adaptation
and	CC	and
resilience	NN	resilience
,	,	,
a	DT	a
part	NN	part
that	IN	that
we	PP	we
are	VBP	be
simply	RB	simply
entirely	RB	entirely
unprepared	JJ	unprepared
to	TO	to
deal	VB	deal
with	IN	with
right	RB	right
now	RB	now
.	SENT	.
We	PP	we
are	VBP	be
now	RB	now
about	RB	about
to	TO	to
enter	VB	enter
an	DT	an
age	NN	age
of	IN	of
extreme	JJ	extreme
volatility	NN	volatility
,	,	,
with	IN	with
dwindling	VBG	dwindle
resources	NNS	resource
of	IN	of
water	NN	water
and	CC	and
soil	NN	soil
,	,	,
higher	JJR	high
energy	NN	energy
prices	NNS	price
.	SENT	.
And	CC	and
we	PP	we
essentially	RB	essentially
are	VBP	be
unprepared	JJ	unprepared
.	SENT	.
So	RB	so
we	PP	we
need	VBP	need
much	RB	much
more	JJR	more
investment	NN	investment
and	CC	and
focus	NN	focus
on	IN	on
preparing	VBG	prepare
a	DT	a
food	NN	food
system	NN	system
to	TO	to
deal	VB	deal
with	IN	with
the	DT	the
reality	NN	reality
that	IN	that
we	PP	we
are	VBP	be
entering	VBG	enter
in	IN	in
today	NN	today
.	SENT	.
But	CC	but
this	DT	this
third	JJ	third
part	NN	part
is	VBZ	be
the	DT	the
part	NN	part
that	WDT	that
gets	VBZ	get
me	PP	me
excited	JJ	excited
and	CC	and
gives	VBZ	give
me	PP	me
a	DT	a
lot	NN	lot
of	IN	of
hope	NN	hope
.	SENT	.
Because	IN	because
I	PP	I
firmly	RB	firmly
believe	VBP	believe
,	,	,
I	PP	I
know	VBP	know
it	PP	it
to	TO	to
be	VB	be
true	JJ	true
,	,	,
that	DT	that
food	NN	food
and	CC	and
agriculture	NN	agriculture
,	,	,
nature-based	JJ	<unknown>
solutions	NNS	solution
more	RBR	more
broadly	RB	broadly
--	:	--
namely	RB	namely
,	,	,
you	PP	you
throw	VBP	throw
in	IN	in
there	RB	there
oceans	NNS	ocean
and	CC	and
forestry	NN	forestry
--	:	--
are	VBP	be
the	DT	the
only	JJ	only
systems	NNS	system
on	IN	on
planet	NN	planet
Earth	NN	earth
that	WDT	that
has	VBZ	have
the	DT	the
capacity	NN	capacity
to	TO	to
sequester	VB	sequester
enough	JJ	enough
carbon	NN	carbon
in	IN	in
