Hello	UH	hello
wall	NN	wall
.	SENT	.
But	CC	but
I	PP	I
was	VBD	be
smart	JJ	smart
,	,	,
so	RB	so
nobody	NN	nobody
was	VBD	be
worried	VBN	worry
.	SENT	.
It	PP	it
wasn	NP	<unknown>
'	POS	'
t	NN	t
until	IN	until
middle	JJ	middle
school	NN	school
,	,	,
when	WRB	when
I	PP	I
was	VBD	be
responsible	JJ	responsible
for	IN	for
getting	VBG	get
myself	PP	myself
to	TO	to
classes	NNS	class
on	IN	on
time	NN	time
and	CC	and
remembering	VBG	remember
to	TO	to
bring	VB	bring
my	PP$	my
own	JJ	own
homework	NN	homework
,	,	,
that	DT	that
being	JJ	being
smart	JJ	smart
wasn	NN	<unknown>
'	POS	'
t	NN	t
enough	RB	enough
anymore	RB	anymore
,	,	,
and	CC	and
my	PP$	my
grades	NNS	grade
started	VBD	start
to	TO	to
suffer	VB	suffer
.	SENT	.
My	PP$	my
mom	NN	mom
took	VBD	take
me	PP	me
to	TO	to
the	DT	the
doctor	NN	doctor
and	CC	and
,	,	,
after	IN	after
a	DT	a
comprehensive	JJ	comprehensive
evaluation	NN	evaluation
,	,	,
I	PP	I
was	VBD	be
diagnosed	VBN	diagnose
with	IN	with
attention	NN	attention
deficit	NN	deficit
hyperactivity	NN	hyperactivity
disorder	NN	disorder
,	,	,
ADHD	NP	<unknown>
.	SENT	.
If	IN	if
you	PP	you
'	POS	'
re	NN	re
not	RB	not
familiar	JJ	familiar
with	IN	with
ADHD	NN	<unknown>
,	,	,
it	PP	it
has	VBZ	have
three	CD	three
primary	JJ	primary
characteristics	NNS	characteristic
:	:	:
inattention	NN	inattention
,	,	,
impulsivity	NN	<unknown>
,	,	,
and	CC	and
hyperactivity	NN	hyperactivity
.	SENT	.
Some	DT	some
people	NNS	people
with	IN	with
ADHD	NNS	<unknown>
have	VBP	have
more	JJR	more
of	IN	of
the	DT	the
inattentive	JJ	inattentive
presentation	NN	presentation
.	SENT	.
Those	DT	those
are	VBP	be
the	DT	the
daydreamers	NNS	daydreamer
,	,	,
the	DT	the
space	NN	space
cadets	NNS	cadet
.	SENT	.
Some	DT	some
have	VBP	have
more	JJR	more
of	IN	of
the	DT	the
hyperactive-impulsive	JJ	hyperactive-impulsive
presentation	NN	presentation
.	SENT	.
Those	DT	those
are	VBP	be
the	DT	the
kids	NNS	kid
that	WDT	that
usually	RB	usually
get	VBP	get
diagnosed	VBN	diagnose
early	RB	early
.	SENT	.
But	CC	but
the	DT	the
most	RBS	most
common	JJ	common
presentation	NN	presentation
is	VBZ	be
a	DT	a
combination	NN	combination
of	IN	of
both	DT	both
.	SENT	.
My	PP$	my
doctor	NN	doctor
and	CC	and
my	PP$	my
parents	NNS	parent
decided	VBD	decide
that	IN	that
,	,	,
given	VBN	give
my	PP$	my
shiny	JJ	shiny
,	,	,
new	JJ	new
diagnosis	NN	diagnosis
,	,	,
maybe	RB	maybe
stimulant	JJ	stimulant
medication	NN	medication
would	MD	would
succeed	VB	succeed
where	WRB	where
spankings	NNS	spanking
and	CC	and
lectures	NNS	lecture
had	VBD	have
failed	VBN	fail
.	SENT	.
So	RB	so
I	PP	I
tried	VBD	try
it	PP	it
,	,	,
and	CC	and
it	PP	it
worked	VBD	work
.	SENT	.
The	DT	the
first	JJ	first
time	NN	time
I	PP	I
took	VBD	take
my	PP$	my
medication	NN	medication
,	,	,
it	PP	it
was	VBD	be
like	IN	like
putting	VBG	put
on	IN	on
glasses	NNS	glass
and	CC	and
realizing	VBG	realize
I	PP	I
could	MD	could
see	VB	see
without	IN	without
squinting	VBG	squint
.	SENT	.
I	PP	I
could	MD	could
focus	VB	focus
.	SENT	.
And	CC	and
without	IN	without
changing	VBG	change
anything	NN	anything
,	,	,
my	PP$	my
GPA	NP	GPA
went	VBD	go
up	RP	up
a	DT	a
full	JJ	full
point	NN	point
.	SENT	.
Honestly	RB	honestly
,	,	,
it	PP	it
was	VBD	be
kind	NN	kind
of	IN	of
miraculous	JJ	miraculous
.	SENT	.
By	IN	by
14	CD	@card@
,	,	,
I	PP	I
had	VBD	have
friends	NNS	friend
that	WDT	that
liked	VBD	like
me	PP	me
.	SENT	.
By	IN	by
15	CD	@card@
,	,	,
I	PP	I
had	VBD	have
published	VBN	publish
my	PP$	my
first	JJ	first
poem	NN	poem
.	SENT	.
I	PP	I
got	VBD	get
a	DT	a
boyfriend	NN	boyfriend
.	SENT	.
By	IN	by
17	CD	@card@
,	,	,
I	PP	I
knew	VBD	know
I	PP	I
wanted	VBD	want
to	TO	to
be	VB	be
a	DT	a
journalist	NN	journalist
.	SENT	.
My	PP$	my
local	JJ	local
college	NN	college
had	VBD	have
a	DT	a
program	NN	program
that	WDT	that
would	MD	would
guarantee	VB	guarantee
admission	NN	admission
to	TO	to
USC	NP	USC
.	SENT	.
They	PP	they
had	VBD	have
a	DT	a
really	RB	really
great	JJ	great
journalism	NN	journalism
program	NN	program
.	SENT	.
So	RB	so
,	,	,
I	PP	I
signed	VBD	sign
up	RP	up
at	IN	at
my	PP$	my
local	JJ	local
college	NN	college
and	CC	and
I	PP	I
started	VBD	start
taking	VBG	take
classes	NNS	class
.	SENT	.
I	PP	I
moved	VBD	move
in	IN	in
with	IN	with
my	PP$	my
boyfriend	NN	boyfriend
.	SENT	.
Things	NNS	thing
were	VBD	be
going	VBG	go
great	JJ	great
,	,	,
until	IN	until
they	PP	they
weren	NNS	<unknown>
'	POS	'
t	NN	t
.	SENT	.
I	PP	I
started	VBD	start
having	VBG	have
trouble	NN	trouble
making	VBG	make
it	PP	it
to	TO	to
class	NN	class
on	IN	on
time	NN	time
.	SENT	.
I	PP	I
aced	VBN	ace
a	DT	a
statistics	NNS	statistic
course	NN	course
,	,	,
but	CC	but
I	PP	I
forgot	VBD	forget
to	TO	to
sign	VB	sign
up	RP	up
in	IN	in
time	NN	time
,	,	,
so	RB	so
I	PP	I
never	RB	never
got	VBD	get
the	DT	the
credit	NN	credit
.	SENT	.
I	PP	I
took	VBD	take
classes	NNS	class
so	IN	so
I	PP	I
could	MD	could
help	VB	help
my	PP$	my
boyfriend	NN	boyfriend
with	IN	with
his	PP$	his
career	NN	career
,	,	,
but	CC	but
I	PP	I
completely	RB	completely
lost	VBD	lose
sight	NN	sight
of	IN	of
mine	NN	mine
.	SENT	.
I	PP	I
never	RB	never
made	VBD	make
it	PP	it
to	TO	to
USC	NP	USC
.	SENT	.
By	IN	by
21	CD	@card@
,	,	,
I	PP	I
dropped	VBD	drop
out	RP	out
of	IN	of
college	NN	college
and	CC	and
moved	VBD	move
back	RB	back
home	NN	home
.	SENT	.
Over	IN	over
the	DT	the
next	JJ	next
ten	CD	ten
years	NNS	year
,	,	,
I	PP	I
started	VBD	start
and	CC	and
quit	VBD	quit
,	,	,
or	CC	or
was	VBD	be
fired	VBN	fire
from	IN	from
,	,	,
15	CD	@card@
jobs	NNS	job
.	SENT	.
I	PP	I
ruined	VBD	ruin
my	PP$	my
credit	NN	credit
.	SENT	.
I	PP	I
got	VBD	get
married	VBN	marry
,	,	,
and	CC	and
was	VBD	be
divorced	VBN	divorce
within	IN	within
a	DT	a
year	NN	year
.	SENT	.
At	IN	at
this	DT	this
point	NN	point
,	,	,
I	PP	I
was	VBD	be
32	CD	@card@
,	,	,
and	CC	and
I	PP	I
had	VBD	have
no	DT	no
idea	NN	idea
what	WP	what
I	PP	I
was	VBD	be
doing	VBG	do
with	IN	with
my	PP$	my
life	NN	life
,	,	,
besides	IN	besides
reading	VBG	read
self-help	NN	self-help
books	NNS	book
that	IN	that
didn	NP	<unknown>
'	POS	'
t	NN	t
seem	VBP	seem
to	TO	to
be	VB	be
helping	VBG	help
.	SENT	.
What	WP	what
happened	VBD	happen
to	TO	to
all	DT	all
that	RB	that
potential	JJ	potential
?	SENT	?
Was	VBD	be
I	PP	I
not	RB	not
trying	VBG	try
?	SENT	?
No	UH	no
!	SENT	!
I	PP	I
worked	VBD	work
harder	JJR	hard
than	IN	than
anyone	NN	anyone
I	PP	I
knew	VBD	know
.	SENT	.
I	NP	I
didn	NP	<unknown>
'	POS	'
t	NN	t
even	RB	even
have	VBP	have
time	NN	time
for	IN	for
friends	NNS	friend
.	SENT	.
I	PP	I
was	VBD	be
that	RB	that
busy	JJ	busy
.	SENT	.
I	PP	I
had	VBD	have
potential	JJ	potential
,	,	,
though	RB	though
.	SENT	.
So	RB	so
,	,	,
my	PP$	my
failure	NN	failure
was	VBD	be
clearly	RB	clearly
my	PP$	my
fault	NN	fault
.	SENT	.
I	PP	I
just	RB	just
hadn	NN	<unknown>
'	POS	'
t	NN	t
done	VBN	do
what	WP	what
I	PP	I
need	VBP	need
to	TO	to
do	VB	do
to	TO	to
reach	VB	reach
it	PP	it
,	,	,
and	CC	and
,	,	,
honestly	RB	honestly
,	,	,
I	PP	I
was	VBD	be
tired	VBN	tire
of	IN	of
trying	VBG	try
,	,	,
putting	VBG	put
more	JJR	more
effort	NN	effort
into	IN	into
life	NN	life
than	IN	than
everyone	NN	everyone
else	RB	else
and	CC	and
falling	VBG	fall
farther	RBR	farther
and	CC	and
farther	RBR	farther
behind	RB	behind
.	SENT	.
At	IN	at
this	DT	this
point	NN	point
,	,	,
I	PP	I
could	MD	could
have	VB	have
given	VBN	give
up	RP	up
on	IN	on
myself	PP	myself
,	,	,
I	PP	I
could	MD	could
have	VB	have
decided	VBN	decide
that	IN	that
everyone	NN	everyone
who	WP	who
'	POS	'
d	NN	d
thought	VBD	think
I	PP	I
had	VBD	have
potential	NN	potential
was	VBD	be
wrong	JJ	wrong
.	SENT	.
But	CC	but
I	PP	I
didn	NP	<unknown>
'	POS	'
t	NN	t
,	,	,
because	IN	because
I	PP	I
knew	VBD	know
that	IN	that
it	PP	it
was	VBD	be
my	PP$	my
behavior	NN	behavior
that	WDT	that
had	VBD	have
gotten	VBN	get
me	PP	me
here	RB	here
,	,	,
and	CC	and
behavior	NN	behavior
is	VBZ	be
affected	VBN	affect
by	IN	by
the	DT	the
brain	NN	brain
,	,	,
and	CC	and
my	PP$	my
brain	NN	brain
has	VBZ	have
ADHD	JJ	<unknown>
.	SENT	.
Looking	VBG	look
at	IN	at
my	PP$	my
behavior	NN	behavior
,	,	,
I	PP	I
knew	VBD	know
:	:	:
even	RB	even
with	IN	with
medication	NN	medication
,	,	,
even	RB	even
as	IN	as
an	DT	an
adult	NN	adult
,	,	,
my	PP$	my
ADHD	NN	<unknown>
was	VBD	be
still	RB	still
interfering	VBG	interfere
with	IN	with
my	PP$	my
life	NN	life
,	,	,
and	CC	and
what	WP	what
I	PP	I
needed	VBD	need
to	TO	to
know	VB	know
was	VBD	be
how	WRB	how
and	CC	and
why	WRB	why
,	,	,
and	CC	and
,	,	,
more	RBR	more
importantly	RB	importantly
,	,	,
what	WP	what
could	MD	could
I	PP	I
do	VB	do
about	IN	about
it	PP	it
.	SENT	.
I	PP	I
started	VBD	start
to	TO	to
do	VB	do
some	DT	some
research	NN	research
,	,	,
and	CC	and
I	PP	I
found	VBD	find
a	DT	a
lot	NN	lot
of	IN	of
great	JJ	great
information	NN	information
.	SENT	.
I	PP	I
found	VBD	find
a	DT	a
lot	NN	lot
of	IN	of
bad	JJ	bad
information	NN	information
too	RB	too
,	,	,
but	CC	but
that	IN	that
'	POS	'
s	NNS	<unknown>
another	DT	another
talk	NN	talk
.	SENT	.
But	CC	but
there	EX	there
'	''	'
s	NNS	<unknown>
good	JJ	good
information	NN	information
out	IN	out
there	RB	there
.	SENT	.
Websites	NNS	Website
,	,	,
podcasts	NNS	podcast
,	,	,
talks	NNS	talk
,	,	,
by	IN	by
researchers	NNS	researcher
and	CC	and
medical	JJ	medical
professionals	NNS	professional
;	:	;
books	NNS	book
that	WDT	that
would	MD	would
have	VB	have
been	VBN	be
way	RB	way
more	JJR	more
helpful	JJ	helpful
than	IN	than
the	DT	the
self-help	NN	self-help
books	VBZ	book
I	PP	I
'	''	'
d	SYM	d
been	VBN	be
using	VBG	use
that	DT	that
were	VBD	be
clearly	RB	clearly
written	VBN	write
for	IN	for
normal	JJ	normal
-	NN	<unknown>
well	RB	well
,	,	,
there	EX	there
'	''	'
s	VBG	<unknown>
no	DT	no
normal	JJ	normal
-	NN	<unknown>
neurotypical	JJ	neurotypical
brains	NNS	brain
.	SENT	.
A	DT	a
lot	NN	lot
of	IN	of
what	WP	what
I	PP	I
found	VBD	find
,	,	,
though	RB	though
,	,	,
was	VBD	be
either	RB	either
super	JJ	super
technical	JJ	technical
or	CC	or
seemed	VBD	seem
like	IN	like
it	PP	it
was	VBD	be
written	VBN	write
for	IN	for
parents	NNS	parent
and	CC	and
teachers	NNS	teacher
trying	VBG	try
to	TO	to
deal	VB	deal
with	IN	with
ADHD	JJ	<unknown>
kids	NNS	kid
.	SENT	.
There	RB	there
wasn	NP	<unknown>
'	POS	'
t	NN	t
a	DT	a
lot	NN	lot
that	WDT	that
seemed	VBD	seem
intended	VBN	intend
for	IN	for
us	PP	us
,	,	,
the	DT	the
people	NNS	people
who	WP	who
have	VBP	have
ADHD	JJ	<unknown>
.	SENT	.
So	RB	so
,	,	,
I	PP	I
started	VBD	start
a	DT	a
YouTube	NP	<unknown>
channel	NN	channel
.	SENT	.
I	PP	I
had	VBD	have
no	DT	no
idea	NN	idea
how	WRB	how
to	TO	to
start	VB	start
a	DT	a
YouTube	NP	<unknown>
channel	NN	channel
,	,	,
but	CC	but
I	PP	I
started	VBD	start
a	DT	a
YouTube	NP	<unknown>
channel	NN	channel
.	SENT	.
I	PP	I
almost	RB	almost
called	VBD	call
it	PP	it
"	``	"
How	WRB	how
Not	RB	not
To	TO	to
ADHD	NN	<unknown>
,	,	,
"	''	"
because	IN	because
that	WDT	that
was	VBD	be
about	RB	about
all	RB	all
I	PP	I
knew	VBD	know
at	IN	at
the	DT	the
time	NN	time
.	SENT	.
But	CC	but
my	PP$	my
boyfriend	NN	boyfriend
,	,	,
Edward	NP	Edward
,	,	,
talked	VBD	talk
me	PP	me
out	RP	out
of	IN	of
it	PP	it
.	SENT	.
It	PP	it
turns	VBZ	turn
out	RP	out
lots	NNS	lot
of	IN	of
people	NNS	people
need	MD	need
help	VB	help
understanding	NN	understanding
ADHD	NNS	<unknown>
,	,	,
including	VBG	include
,	,	,
maybe	RB	maybe
especially	RB	especially
,	,	,
those	DT	those
who	WP	who
actually	RB	actually
have	VBP	have
it	PP	it
.	SENT	.
I	PP	I
was	VBD	be
no	DT	no
exception	NN	exception
.	SENT	.
I	PP	I
thought	VBD	think
ADHD	NP	<unknown>
was	VBD	be
kind	NN	kind
of	IN	of
the	DT	the
same	JJ	same
for	IN	for
everybody	NN	everybody
.	SENT	.
I	PP	I
thought	VBD	think
it	PP	it
was	VBD	be
mostly	RB	mostly
about	RB	about
getting	VBG	get
distracted	VBN	distract
.	SENT	.
I	PP	I
thought	VBD	think
having	VBG	have
ADHD	NN	<unknown>
was	VBD	be
maybe	RB	maybe
the	DT	the
reason	NN	reason
that	IN	that
I	PP	I
was	VBD	be
failing	VBG	fail
at	IN	at
life	NN	life
.	SENT	.
And	CC	and
I	PP	I
thought	VBD	think
I	PP	I
was	VBD	be
what	WP	what
needed	VBD	need
to	TO	to
change	VB	change
,	,	,
in	IN	in
order	NN	order
to	TO	to
be	VB	be
successful	JJ	successful
.	SENT	.
I	PP	I
couldn	NNS	<unknown>
'	''	'
t	NN	t
be	VB	be
successful	JJ	successful
and	CC	and
still	RB	still
be	VB	be
me	PP	me
.	SENT	.
Spoilers	NNS	spoiler
:	:	:
I	PP	I
was	VBD	be
wrong	JJ	wrong
.	SENT	.
So	RB	so
,	,	,
let	VBP	let
'	POS	'
s	NNS	<unknown>
go	VBP	go
back	RB	back
for	IN	for
a	DT	a
second	NN	second
,	,	,
let	VBN	let
'	POS	'
s	NNS	<unknown>
go	VBP	go
back	RB	back
to	TO	to
what	WP	what
brought	VBD	bring
us	PP	us
here	RB	here
today	NN	today
:	:	:
the	DT	the
brain	NN	brain
.	SENT	.
Understanding	VBG	understand
the	DT	the
brain	NN	brain
you	PP	you
'	POS	'
re	NN	re
working	VBG	work
with	IN	with
,	,	,
it	PP	it
turns	VBZ	turn
out	RP	out
,	,	,
is	VBZ	be
kind	NN	kind
of	IN	of
important	JJ	important
,	,	,
and	CC	and
that	IN	that
'	POS	'
s	NNS	<unknown>
true	JJ	true
whether	IN	whether
that	DT	that
brain	NN	brain
is	VBZ	be
your	PP$	your
employee	NN	employee
'	POS	'
s	NN	S
,	,	,
your	PP$	your
student	NN	student
'	POS	'
s	NN	S
,	,	,
your	PP$	your
kid	NN	kid
'	POS	'
s	NN	S
,	,	,
your	PP$	your
significant	JJ	significant
other	JJ	other
'	''	'
s	NNS	<unknown>
,	,	,
or	CC	or
your	PP$	your
own	JJ	own
.	SENT	.
ADHD	NP	<unknown>
affects	VBZ	affect
between	IN	between
5	CD	@card@
and	CC	and
8	CD	@card@
%	NN	%
of	IN	of
the	DT	the
global	JJ	global
population	NN	population
,	,	,
which	WDT	which
means	VBZ	mean
,	,	,
statistically	RB	statistically
speaking	VBG	speak
,	,	,
there	EX	there
'	''	'
s	NN	S
between	IN	between
37	CD	@card@
and	CC	and
60	CD	@card@
of	IN	of
us	PP	us
just	RB	just
in	IN	in
this	DT	this
room	NN	room
.	SENT	.
You	PP	you
can	MD	can
'	''	'
t	NN	t
tell	VB	tell
who	WP	who
we	PP	we
are	VBP	be
just	RB	just
by	IN	by
looking	VBG	look
,	,	,
but	CC	but
it	PP	it
'	POS	'
s	JJ	<unknown>
fun	NN	fun
to	TO	to
watch	VB	watch
you	PP	you
try	VB	try
.	SENT	.
So	RB	so
,	,	,
at	IN	at
some	DT	some
point	NN	point
,	,	,
you	PP	you
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
meet	VB	meet
someone	NN	someone
with	IN	with
ADHD	NP	<unknown>
,	,	,
work	NN	work
with	IN	with
them	PP	them
,	,	,
give	VB	give
birth	NN	birth
to	TO	to
them	PP	them
,	,	,
or	CC	or
fall	NN	fall
in	IN	in
love	NN	love
with	IN	with
them	PP	them
.	SENT	.
Chances	NNS	chance
are	VBP	be
you	PP	you
already	RB	already
have	VBP	have
.	SENT	.
And	CC	and
,	,	,
at	IN	at
some	DT	some
point	NN	point
,	,	,
you	PP	you
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
ask	VB	ask
yourself	PP	yourself
,	,	,
"	``	"
What	WP	what
is	VBZ	be
going	VBG	go
on	IN	on
in	IN	in
their	PP$	their
brain	NN	brain
?	SENT	?
!	SENT	!
"	''	"
So	RB	so
,	,	,
after	IN	after
two	CD	two
years	NNS	year
of	IN	of
learning	VBG	learn
about	IN	about
ADHD	NN	<unknown>
and	CC	and
a	DT	a
lifetime	NN	lifetime
of	IN	of
experience	NN	experience
with	IN	with
it	PP	it
,	,	,
after	IN	after
having	VBG	have
the	DT	the
honor	NN	honor
of	IN	of
connecting	VBG	connect
with	IN	with
researchers	NNS	researcher
,	,	,
and	CC	and
doctors	NNS	doctor
,	,	,
and	CC	and
ADHD	JJ	<unknown>
experts	NNS	expert
,	,	,
and	CC	and
tens	NNS	ten
of	IN	of
thousands	NNS	thousand
of	IN	of
ADHD	JJ	<unknown>
brains	NNS	brain
all	RB	all
over	IN	over
the	DT	the
world	NN	world
,	,	,
what	WP	what
can	MD	can
I	PP	I
tell	VB	tell
you	PP	you
to	TO	to
help	VB	help
you	PP	you
understand	VB	understand
ADHD	NNS	<unknown>
?	SENT	?
By	IN	by
the	DT	the
way	NN	way
,	,	,
many	JJ	many
of	IN	of
them	PP	them
helped	VBD	help
with	IN	with
this	DT	this
talk	NN	talk
.	SENT	.
First	JJ	first
of	IN	of
all	DT	all
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
real	JJ	real
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
not	RB	not
bad	JJ	bad
parenting	VBG	parent
or	CC	or
lack	NN	lack
of	IN	of
discipline	NN	discipline
.	SENT	.
ADHD	NP	<unknown>
is	VBZ	be
a	DT	a
neurodevelopmental	JJ	neurodevelopmental
disorder	NN	disorder
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
currently	RB	currently
the	DT	the
most	RBS	most
well-researched	JJ	well-researched
mental	JJ	mental
condition	NN	condition
,	,	,
and	CC	and
there	EX	there
are	VBP	be
actually	RB	actually
measurable	JJ	measurable
differences	NNS	difference
in	IN	in
the	DT	the
brain	NN	brain
.	SENT	.
These	DT	these
differences	NNS	difference
are	VBP	be
larger	JJR	large
in	IN	in
children	NNS	child
,	,	,
but	CC	but
,	,	,
for	IN	for
most	JJS	most
people	NNS	people
,	,	,
they	PP	they
never	RB	never
go	VBP	go
away	RB	away
.	SENT	.
In	IN	in
other	JJ	other
words	NNS	word
,	,	,
adults	NNS	adult
have	VBP	have
ADHD	VBN	<unknown>
too	RB	too
.	SENT	.
While	IN	while
rates	NNS	rate
of	IN	of
ADHD	JJ	<unknown>
diagnosis	NN	diagnosis
are	VBP	be
increasing	VBG	increase
,	,	,
it	PP	it
'	POS	'
s	NN	S
not	RB	not
because	IN	because
of	IN	of
an	DT	an
increase	NN	increase
in	IN	in
sugar	NN	sugar
or	CC	or
technology	NN	technology
,	,	,
or	CC	or
lack	NN	lack
of	IN	of
spanking	NN	spanking
;	:	;
it	PP	it
'	POS	'
s	NN	S
not	RB	not
,	,	,
any	DT	any
more	JJR	more
than	IN	than
people	NNS	people
drowning	VBG	drown
in	IN	in
swimming	VBG	swim
pools	NNS	pool
is	VBZ	be
because	IN	because
of	IN	of
Nicolas	NP	Nicolas
Cage	NP	Cage
.	SENT	.
Correlation	NN	correlation
does	VBZ	do
not	RB	not
equal	JJ	equal
causation	NN	causation
.	SENT	.
Those	DT	those
are	VBP	be
real	JJ	real
numbers	NNS	number
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
from	IN	from
both	CC	both
an	DT	an
increase	NN	increase
in	IN	in
understanding	VBG	understand
that	IN	that
ADHD	NP	<unknown>
exists	VBZ	exist
,	,	,
that	DT	that
girls	NNS	girl
,	,	,
adults	NNS	adult
,	,	,
and	CC	and
gifted	JJ	gifted
students	NNS	student
can	MD	can
have	VB	have
it	PP	it
too	RB	too
,	,	,
and	CC	and
ironically	RB	ironically
a	DT	a
lack	NN	lack
of	IN	of
understanding	VBG	understand
that	DT	that
being	JJ	being
hyper	NN	hyper
,	,	,
misbehaving	VBG	misbehave
,	,	,
or	CC	or
struggling	VBG	struggle
in	IN	in
school	NN	school
does	VBZ	do
not	RB	not
mean	VB	mean
you	PP	you
have	VBP	have
ADHD	NN	<unknown>
.	SENT	.
ADHD	NP	<unknown>
is	VBZ	be
more	RBR	more
serious	JJ	serious
than	IN	than
I	PP	I
realized	VBD	realize
.	SENT	.
The	DT	the
primary	JJ	primary
characteristics	NNS	characteristic
-	NN	<unknown>
inattention	NN	inattention
,	,	,
impulsivity	NN	<unknown>
,	,	,
and	CC	and
hyperactivity	NN	hyperactivity
-	NN	<unknown>
don	NN	don
'	POS	'
t	NN	t
sound	NN	sound
all	PDT	all
that	DT	that
serious	JJ	serious
,	,	,
and	CC	and
I	PP	I
didn	NP	<unknown>
'	POS	'
t	NN	t
think	VBP	think
that	IN	that
they	PP	they
were	VBD	be
,	,	,
but	CC	but
,	,	,
in	IN	in
real	JJ	real
life	NN	life
,	,	,
they	PP	they
translate	VBP	translate
to	TO	to
people	NNS	people
getting	VBG	get
into	IN	into
more	JJR	more
accidents	NNS	accident
,	,	,
being	VBG	be
more	JJR	more
likely	JJ	likely
to	TO	to
get	VB	get
fired	VBN	fire
,	,	,
get	VB	get
divorced	VBN	divorce
,	,	,
significantly	RB	significantly
more	RBR	more
likely	JJ	likely
to	TO	to
struggle	VB	struggle
with	IN	with
addiction	NN	addiction
.	SENT	.
I	PP	I
learned	VBD	learn
that	IN	that
ADHD	NP	<unknown>
is	VBZ	be
on	IN	on
a	DT	a
spectrum	NN	spectrum
.	SENT	.
Raise	VB	raise
your	PP$	your
hand	NN	hand
if	IN	if
you	PP	you
'	POS	'
ve	NN	ve
ever	RB	ever
lost	VBD	lose
your	PP$	your
keys	NNS	key
,	,	,
or	CC	or
spaced	VBD	space
out	RP	out
in	IN	in
the	DT	the
middle	NN	middle
of	IN	of
a	DT	a
lecture	NN	lecture
.	SENT	.
If	IN	if
you	PP	you
'	POS	'
re	NN	re
not	RB	not
raising	VBG	raise
your	PP$	your
hand	NN	hand
,	,	,
I	PP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
assume	VB	assume
you	PP	you
spaced	VBN	space
out	RP	out
in	IN	in
the	DT	the
middle	NN	middle
of	IN	of
this	DT	this
one	CD	one
.	SENT	.
The	DT	the
thing	NN	thing
is	VBZ	be
,	,	,
while	IN	while
everyone	NN	everyone
experiences	VBZ	experience
