When	WRB	when
in	IN	in
a	DT	a
golden	JJ	golden
era	NN	era
of	IN	of
entrepreneurship	NN	entrepreneurship
.	SENT	.
There	EX	there
is	VBZ	be
more	JJR	more
opportunity	NN	opportunity
to	TO	to
build	VB	build
companies	NNS	company
than	IN	than
ever	RB	ever
before	RB	before
.	SENT	.
But	CC	but
the	DT	the
financial	JJ	financial
systems	NNS	system
designed	VBN	design
to	TO	to
fund	VB	fund
that	DT	that
innovation	NN	innovation
,	,	,
venture	NN	venture
capital	NN	capital
,	,	,
they	PP	they
haven	VBP	haven
'	''	'
t	NN	t
evolved	VBN	evolve
in	IN	in
the	DT	the
past	JJ	past
20	CD	@card@
to	TO	to
30	CD	@card@
years	NNS	year
.	SENT	.
Venture	NN	venture
capital	NN	capital
was	VBD	be
designed	VBN	design
to	TO	to
pour	VB	pour
large	JJ	large
sums	NNS	sum
of	IN	of
money	NN	money
into	IN	into
a	DT	a
small	JJ	small
number	NN	number
of	IN	of
companies	NNS	company
that	WDT	that
can	MD	can
sell	VB	sell
for	IN	for
over	IN	over
a	DT	a
billion	NN	billion
dollars	NNS	dollar
.	SENT	.
It	PP	it
was	VBD	be
not	RB	not
designed	VBN	design
to	TO	to
sprinkle	VB	sprinkle
capital	NN	capital
across	IN	across
many	JJ	many
companies	NNS	company
that	WDT	that
have	VBP	have
the	DT	the
potential	NN	potential
to	TO	to
succeed	VB	succeed
but	CC	but
for	IN	for
less	JJR	less
,	,	,
like	IN	like
my	PP$	my
own	JJ	own
.	SENT	.
That	DT	that
limits	VBZ	limit
the	DT	the
number	NN	number
of	IN	of
ideas	NNS	idea
that	WDT	that
get	VBP	get
funded	JJ	funded
,	,	,
the	DT	the
number	NN	number
of	IN	of
companies	NNS	company
that	WDT	that
are	VBP	be
created	VBN	create
and	CC	and
who	WP	who
can	MD	can
actually	RB	actually
receive	VB	receive
that	DT	that
funding	NN	funding
to	TO	to
grow	VB	grow
.	SENT	.
And	CC	and
I	PP	I
think	VBP	think
it	PP	it
inspires	VBZ	inspire
a	DT	a
tough	JJ	tough
question	NN	question
:	:	:
What	WP	what
'	''	'
s	VBG	<unknown>
our	PP$	our
goal	NN	goal
with	IN	with
entrepreneurship	NN	entrepreneurship
?	SENT	?
If	IN	if
our	PP$	our
goal	NN	goal
is	VBZ	be
to	TO	to
create	VB	create
a	DT	a
tiny	JJ	tiny
number	NN	number
of	IN	of
billion-dollar	JJ	billion-dollar
companies	NNS	company
,	,	,
let	VBN	let
'	POS	'
s	NNS	<unknown>
stick	VBP	stick
with	IN	with
venture	NN	venture
capital	NN	capital
,	,	,
it	PP	it
'	POS	'
s	NN	S
working	NN	working
.	SENT	.
But	CC	but
if	IN	if
our	PP$	our
goal	NN	goal
is	VBZ	be
to	TO	to
inspire	VB	inspire
innovation	NN	innovation
and	CC	and
empower	VB	empower
more	JJR	more
people	NNS	people
to	TO	to
build	VB	build
companies	NNS	company
of	IN	of
all	DT	all
sizes	NNS	size
,	,	,
we	PP	we
need	VBP	need
a	DT	a
new	JJ	new
way	NN	way
to	TO	to
fund	VB	fund
those	DT	those
ideas	NNS	idea
.	SENT	.
We	PP	we
need	VBP	need
a	DT	a
more	RBR	more
flexible	JJ	flexible
system	NN	system
that	IN	that
doesn	NP	<unknown>
'	POS	'
t	NN	t
squeeze	NN	squeeze
entrepreneurs	NNS	entrepreneur
and	CC	and
investors	NNS	investor
into	IN	into
one	CD	one
rigid	JJ	rigid
financial	JJ	financial
outcome	NN	outcome
.	SENT	.
We	PP	we
need	VBP	need
to	TO	to
democratize	VB	democratize
access	NN	access
to	TO	to
capital	NN	capital
.	SENT	.
In	IN	in
the	DT	the
summer	NN	summer
of	IN	of
2017	CD	@card@
,	,	,
I	PP	I
went	VBD	go
out	RP	out
to	TO	to
San	NP	San
Francisco	NP	Francisco
,	,	,
to	TO	to
join	VB	join
a	DT	a
tech	NN	tech
accelerator	NN	accelerator
with	IN	with
30	CD	@card@
other	JJ	other
companies	NNS	company
.	SENT	.
The	DT	the
accelerator	NN	accelerator
was	VBD	be
supposed	VBN	suppose
to	TO	to
teach	VB	teach
us	PP	us
how	WRB	how
to	TO	to
raise	VB	raise
venture	NN	venture
capital	NN	capital
.	SENT	.
But	CC	but
when	WRB	when
I	PP	I
got	VBD	get
out	RP	out
there	RB	there
,	,	,
the	DT	the
startup	NN	startup
community	NN	community
was	VBD	be
buzzing	VBG	buzz
about	IN	about
ICOs	NP	<unknown>
,	,	,
or	CC	or
Initial	JJ	initial
Coin	NP	Coin
Offerings	NNS	offering
.	SENT	.
For	IN	for
the	DT	the
first	JJ	first
time	NN	time
,	,	,
ICOs	NP	<unknown>
had	VBD	have
raised	VBN	raise
more	JJR	more
money	NN	money
for	IN	for
young	JJ	young
startups	NNS	startup
than	IN	than
venture	NN	venture
capital	NN	capital
had	VBD	have
.	SENT	.
It	PP	it
was	VBD	be
the	DT	the
first	JJ	first
week	NN	week
of	IN	of
the	DT	the
program	NN	program
.	SENT	.
Tequila	NP	Tequila
Friday	NP	Friday
.	SENT	.
And	CC	and
the	DT	the
founders	NNS	founder
couldn	NN	<unknown>
'	POS	'
t	NN	t
stop	NN	stop
talking	VBG	talk
.	SENT	.
"	''	"
I	NP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
raise	VB	raise
an	DT	an
ICO	NP	ICO
.	SENT	.
"	''	"
"	``	"
I	NP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
raise	VB	raise
an	DT	an
ICO	NP	ICO
.	SENT	.
"	''	"
Until	IN	until
one	CD	one
guy	NN	guy
goes	VBZ	go
,	,	,
"	``	"
How	WRB	how
cool	VBP	cool
if	IN	if
we	PP	we
did	VBD	do
this	DT	this
all	RB	all
together	RB	together
?	SENT	?
We	PP	we
should	MD	should
do	VB	do
an	DT	an
ICO	NP	ICO
that	WDT	that
combines	VBZ	combine
the	DT	the
value	NN	value
of	IN	of
all	DT	all
of	IN	of
our	PP$	our
companies	NNS	company
and	CC	and
raise	VB	raise
money	NN	money
as	IN	as
a	DT	a
group	NN	group
.	SENT	.
"	''	"
At	IN	at
that	DT	that
point	NN	point
,	,	,
I	PP	I
had	VBD	have
to	TO	to
ask	VB	ask
the	DT	the
obvious	JJ	obvious
question	NN	question
,	,	,
"	''	"
Guys	NP	Guys
,	,	,
what	WP	what
'	POS	'
s	NN	S
an	DT	an
ICO	NP	ICO
?	SENT	?
"	``	"
ICOs	NNS	<unknown>
were	VBD	be
a	DT	a
way	NN	way
for	IN	for
young	JJ	young
companies	NNS	company
to	TO	to
raise	VB	raise
money	NN	money
by	IN	by
issuing	VBG	issue
a	DT	a
digital	JJ	digital
currency	NN	currency
tied	VBN	tie
to	TO	to
the	DT	the
value	NN	value
and	CC	and
services	NNS	service
that	IN	that
the	DT	the
company	NN	company
provides	VBZ	provide
.	SENT	.
The	DT	the
currency	NN	currency
acts	VBZ	act
similar	JJ	similar
to	TO	to
shares	NNS	share
in	IN	in
a	DT	a
company	NN	company
,	,	,
like	IN	like
on	IN	on
the	DT	the
public	JJ	public
stock	NN	stock
market	NN	market
,	,	,
increasing	VBG	increase
in	IN	in
value	NN	value
as	IN	as
it	PP	it
'	POS	'
s	NN	S
traded	VBD	trade
online	JJ	online
.	SENT	.
Most	RBS	most
important	JJ	important
,	,	,
ICOs	NP	<unknown>
expanded	VBD	expand
the	DT	the
investor	NN	investor
pool	NN	pool
,	,	,
from	IN	from
a	DT	a
few	JJ	few
hundred	CD	hundred
venture	NN	venture
capital	NN	capital
firms	NNS	firm
to	TO	to
millions	NNS	million
of	IN	of
everyday	JJ	everyday
people	NNS	people
,	,	,
excited	VBN	excite
to	TO	to
invest	VB	invest
.	SENT	.
This	DT	this
market	NN	market
represented	VBD	represent
more	JJR	more
money	NN	money
.	SENT	.
It	PP	it
represented	VBD	represent
more	JJR	more
investors	NNS	investor
.	SENT	.
Which	WDT	which
meant	VBD	mean
a	DT	a
greater	JJR	great
likelihood	NN	likelihood
to	TO	to
get	VB	get
funded	VBN	fund
.	SENT	.
I	PP	I
was	VBD	be
sold	VBN	sell
.	SENT	.
The	DT	the
idea	NN	idea
,	,	,
though	RB	though
,	,	,
of	IN	of
doing	VBG	do
it	PP	it
together	RB	together
still	RB	still
seemed	VBD	seem
a	DT	a
little	RB	little
crazy	JJ	crazy
.	SENT	.
Startups	NNS	startup
compete	VBP	compete
with	IN	with
each	DT	each
other	JJ	other
for	IN	for
investment	NN	investment
,	,	,
it	PP	it
takes	VBZ	take
hundreds	NNS	hundred
of	IN	of
meetings	NNS	meeting
to	TO	to
get	VB	get
a	DT	a
check	NN	check
.	SENT	.
That	IN	that
I	PP	I
would	MD	would
spend	VB	spend
my	PP$	my
precious	JJ	precious
15	CD	@card@
minutes	NNS	minute
in	IN	in
front	NN	front
of	IN	of
an	DT	an
investor	NN	investor
talking	VBG	talk
not	RB	not
just	RB	just
about	IN	about
my	PP$	my
own	JJ	own
company	NN	company
,	,	,
but	CC	but
all	PDT	all
the	DT	the
companies	NNS	company
in	IN	in
the	DT	the
batch	NN	batch
,	,	,
was	VBD	be
unprecedented	JJ	unprecedented
.	SENT	.
But	CC	but
the	DT	the
idea	NN	idea
caught	VBN	catch
on	IN	on
.	SENT	.
And	CC	and
we	PP	we
decided	VBD	decide
to	TO	to
cooperate	VB	cooperate
,	,	,
rather	RB	rather
than	IN	than
compete	VB	compete
.	SENT	.
Every	DT	every
company	NN	company
put	VBD	put
10	CD	@card@
percent	NN	percent
of	IN	of
their	PP$	their
equity	NN	equity
into	IN	into
a	DT	a
communal	JJ	communal
pool	NN	pool
that	IN	that
we	PP	we
then	RB	then
split	VBD	split
into	IN	into
tradable	JJ	tradable
cryptocurrency	NN	cryptocurrency
that	IN	that
investors	NNS	investor
could	MD	could
buy	VB	buy
and	CC	and
sell	VB	sell
.	SENT	.
Six	CD	six
months	NNS	month
and	CC	and
four	CD	four
law	NN	law
firms	NNS	firm
later	RBR	later
â	NP	<unknown>
in	IN	in
January	NP	January
2018	CD	@card@
,	,	,
we	PP	we
launched	VBD	launch
the	DT	the
very	RB	very
first	JJ	first
ICO	NP	ICO
that	WDT	that
represented	VBD	represent
the	DT	the
value	NN	value
of	IN	of
nearly	RB	nearly
30	CD	@card@
companies	NNS	company
and	CC	and
an	DT	an
entirely	RB	entirely
new	JJ	new
way	NN	way
to	TO	to
raise	VB	raise
capital	NN	capital
.	SENT	.
We	PP	we
got	VBD	get
a	DT	a
lot	NN	lot
of	IN	of
press	NN	press
.	SENT	.
My	PP$	my
favorite	JJ	favorite
headline	NN	headline
about	IN	about
us	PP	us
read	VBD	read
,	,	,
"	``	"
VCs	NP	VC
,	,	,
read	VBD	read
this	DT	this
and	CC	and
weep	VBP	weep
.	SENT	.
"	``	"
Our	PP$	our
fund	NN	fund
was	VBD	be
naturally	RB	naturally
more	RBR	more
diverse	JJ	diverse
.	SENT	.
Twenty	CD	twenty
percent	NN	percent
of	IN	of
the	DT	the
founders	NNS	founder
were	VBD	be
women	NNS	woman
.	SENT	.
Fifty	CD	fifty
percent	NN	percent
were	VBD	be
international	JJ	international
.	SENT	.
The	DT	the
investors	NNS	investor
were	VBD	be
more	RBR	more
excited	VBN	excite
,	,	,
too	RB	too
.	SENT	.
They	PP	they
had	VBD	have
a	DT	a
chance	NN	chance
to	TO	to
get	VB	get
better	JJR	good
returns	NNS	return
,	,	,
because	IN	because
we	PP	we
took	VBD	take
out	RP	out
the	DT	the
middleman	NN	middleman
fees	NNS	fee
of	IN	of
venture	NN	venture
capital	NN	capital
.	SENT	.
And	CC	and
they	PP	they
could	MD	could
take	VB	take
their	PP$	their
money	NN	money
and	CC	and
reinvest	VB	reinvest
it	PP	it
,	,	,
potentially	RB	potentially
funding	VBG	fund
more	JJR	more
new	JJ	new
ideas	NNS	idea
faster	RBR	faster
.	SENT	.
I	PP	I
believe	VBP	believe
this	DT	this
creates	VBZ	create
a	DT	a
virtuous	JJ	virtuous
cycle	NN	cycle
of	IN	of
capital	NN	capital
that	WDT	that
allows	VBZ	allow
many	JJ	many
more	JJR	more
entrepreneurs	NNS	entrepreneur
to	TO	to
succeed	VB	succeed
.	SENT	.
Because	IN	because
access	NN	access
to	TO	to
capital	NN	capital
is	VBZ	be
access	NN	access
to	TO	to
opportunity	NN	opportunity
.	SENT	.
And	CC	and
we	PP	we
have	VBP	have
only	RB	only
just	RB	just
begun	VBN	begin
to	TO	to
imagine	VB	imagine
what	WP	what
democratizing	VBG	democratize
access	NN	access
to	TO	to
capital	NN	capital
will	MD	will
do	VB	do
.	SENT	.
I	PP	I
would	MD	would
have	VB	have
never	RB	never
thought	VBN	think
that	IN	that
my	PP$	my
own	JJ	own
search	NN	search
for	IN	for
funding	NN	funding
would	MD	would
lead	VB	lead
me	PP	me
to	TO	to
this	DT	this
stage	NN	stage
,	,	,
having	VBG	have
helped	VBN	help
nearly	RB	nearly
30	CD	@card@
companies	NNS	company
get	VBP	get
investment	NN	investment
.	SENT	.
Imagine	VB	imagine
if	IN	if
other	JJ	other
entrepreneurs	NNS	entrepreneur
tried	VBD	try
to	TO	to
invent	VB	invent
new	JJ	new
ways	NNS	way
to	TO	to
access	VB	access
capital	NN	capital
rather	RB	rather
than	IN	than
following	VBG	follow
the	DT	the
traditional	JJ	traditional
route	NN	route
.	SENT	.
It	PP	it
would	MD	would
change	VB	change
what	WP	what
gets	VBZ	get
built	VBN	build
,	,	,
who	WP	who
builds	VBZ	build
it	PP	it
and	CC	and
the	DT	the
long-term	JJ	long-term
impact	NN	impact
on	IN	on
the	DT	the
economy	NN	economy
.	SENT	.
And	CC	and
I	PP	I
believe	VBP	believe
that	IN	that
'	POS	'
s	NN	S
way	NN	way
more	RBR	more
exciting	JJ	exciting
than	IN	than
just	RB	just
trying	VBG	try
to	TO	to
invest	VB	invest
in	IN	in
the	DT	the
next	JJ	next
billion-dollar	JJ	billion-dollar
startup	NN	startup
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
