Whitney	NP	Whitney
unbanked	VBN	unbank
in	IN	in
some	DT	some
way	NN	way
.	SENT	.
And	CC	and
what	WP	what
I	PP	I
mean	VBP	mean
by	IN	by
underbanked	JJ	<unknown>
or	CC	or
unbanked	JJ	<unknown>
--	:	--
unbanked	JJ	<unknown>
is	VBZ	be
obvious	JJ	obvious
,	,	,
they	PP	they
don	VBP	don
'	''	'
t	NN	t
have	VBP	have
a	DT	a
relationship	NN	relationship
with	IN	with
a	DT	a
banking	NN	banking
institution	NN	institution
of	IN	of
any	DT	any
type	NN	type
.	SENT	.
Of	IN	of
any	DT	any
type	NN	type
.	SENT	.
Now	RB	now
,	,	,
underbanked	JJ	<unknown>
is	VBZ	be
,	,	,
even	RB	even
if	IN	if
they	PP	they
do	VBP	do
,	,	,
they	PP	they
'	POS	'
re	NN	re
not	RB	not
getting	VBG	get
to	TO	to
participate	VB	participate
in	IN	in
the	DT	the
financial	JJ	financial
mainstream	NN	mainstream
and	CC	and
do	VB	do
things	NNS	thing
that	IN	that
you	PP	you
and	CC	and
I	PP	I
take	VBP	take
for	IN	for
granted	VBN	grant
,	,	,
which	WDT	which
means	VBZ	mean
being	VBG	be
able	JJ	able
to	TO	to
access	VB	access
credit	NN	credit
when	WRB	when
you	PP	you
need	VBP	need
it	PP	it
,	,	,
at	IN	at
a	DT	a
reasonable	JJ	reasonable
price	NN	price
,	,	,
being	VBG	be
able	JJ	able
to	TO	to
access	VB	access
insurance	NN	insurance
of	IN	of
the	DT	the
type	NN	type
that	RB	that
'	POS	'
s	NN	S
relevant	JJ	relevant
to	TO	to
you	PP	you
,	,	,
being	VBG	be
able	JJ	able
to	TO	to
do	VB	do
things	NNS	thing
of	IN	of
that	DT	that
nature	NN	nature
,	,	,
save	VB	save
for	IN	for
a	DT	a
rainy	JJ	rainy
day	NN	day
in	IN	in
the	DT	the
right	JJ	right
way	NN	way
.	SENT	.
All	PDT	all
that	DT	that
done	VBN	do
in	IN	in
a	DT	a
form	NN	form
that	RB	that
'	POS	'
s	NNS	<unknown>
good	JJ	good
for	IN	for
you	PP	you
as	IN	as
the	DT	the
consumer	NN	consumer
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
underbanked	VBD	underbank
.	SENT	.
And	CC	and
so	RB	so
,	,	,
a	DT	a
couple	NN	couple
of	IN	of
billion	NN	billion
people	NNS	people
around	IN	around
the	DT	the
world	NN	world
,	,	,
this	DT	this
is	VBZ	be
World	NP	World
Bank	NP	Bank
statistics	NNS	statistic
,	,	,
are	VBP	be
basically	RB	basically
unbanked	JJ	<unknown>
or	CC	or
underbanked	JJ	<unknown>
,	,	,
and	CC	and
most	JJS	most
of	IN	of
those	DT	those
people	NNS	people
do	VBP	do
not	RB	not
have	VB	have
a	DT	a
formal	JJ	formal
identity	NN	identity
that	IN	that
they	PP	they
had	VBD	have
received	VBN	receive
or	CC	or
got	VBN	get
from	IN	from
their	PP$	their
government	NN	government
and	CC	and
therefore	RB	therefore
,	,	,
there	EX	there
'	''	'
s	NN	S
nothing	NN	nothing
they	PP	they
can	MD	can
take	VB	take
and	CC	and
hold	VB	hold
out	RP	out
to	TO	to
show	VB	show
when	WRB	when
they	PP	they
go	VBP	go
to	TO	to
hire	VB	hire
a	DT	a
car	NN	car
or	CC	or
live	VB	live
in	IN	in
a	DT	a
hotel	NN	hotel
or	CC	or
take	VB	take
a	DT	a
flight	NN	flight
,	,	,
which	WDT	which
they	PP	they
don	VBP	don
'	''	'
t	NN	t
do	VBP	do
,	,	,
to	TO	to
show	VB	show
that	IN	that
they	PP	they
exist	VBP	exist
in	IN	in
the	DT	the
system	NN	system
.	SENT	.
Their	PP$	their
opinions	NNS	opinion
don	NN	don
'	POS	'
t	NN	t
count	NN	count
,	,	,
they	PP	they
don	VBP	don
'	''	'
t	NN	t
get	VB	get
counted	VBN	count
in	IN	in
censuses	NNS	census
very	RB	very
often	RB	often
,	,	,
they	PP	they
don	VBP	don
'	''	'
t	NN	t
get	VB	get
counted	VBN	count
for	IN	for
their	PP$	their
opinion	NN	opinion
of	IN	of
what	WP	what
government	NN	government
should	MD	should
be	VB	be
doing	VBG	do
,	,	,
they	PP	they
get	VBP	get
left	VBN	leave
out	RP	out
,	,	,
they	PP	they
'	POS	'
re	NN	re
locked	VBN	lock
out	RP	out
.	SENT	.
And	CC	and
the	DT	the
last	JJ	last
part	NN	part
of	IN	of
that	DT	that
puzzle	NN	puzzle
is	VBZ	be
that	IN	that
this	DT	this
is	VBZ	be
too	RB	too
big	JJ	big
an	DT	an
issue	NN	issue
,	,	,
over	IN	over
the	DT	the
years	NNS	year
,	,	,
for	IN	for
just	RB	just
a	DT	a
government	NN	government
to	TO	to
solve	VB	solve
,	,	,
or	CC	or
for	IN	for
just	RB	just
one	CD	one
bank	NN	bank
to	TO	to
solve	VB	solve
in	IN	in
a	DT	a
country	NN	country
.	SENT	.
It	PP	it
does	VBZ	do
require	VB	require
,	,	,
kind	NN	kind
of	IN	of
,	,	,
a	DT	a
bunch	NN	bunch
of	IN	of
shoulders	NNS	shoulder
at	IN	at
the	DT	the
wheel	NN	wheel
to	TO	to
come	VB	come
together	RB	together
,	,	,
it	PP	it
requires	VBZ	require
partnerships	NNS	partnership
across	IN	across
the	DT	the
public	NN	public
and	CC	and
the	DT	the
private	JJ	private
sector	NN	sector
,	,	,
but	CC	but
even	RB	even
within	IN	within
the	DT	the
private	JJ	private
sector	NN	sector
,	,	,
to	TO	to
get	VB	get
to	TO	to
make	VB	make
a	DT	a
real	JJ	real
movement	NN	movement
on	IN	on
this	DT	this
issue	NN	issue
.	SENT	.
WPR	NN	WPR
:	:	:
So	RB	so
if	IN	if
I	PP	I
'	POS	'
m	NN	m
understanding	NN	understanding
correctly	RB	correctly
,	,	,
it	PP	it
sounds	VBZ	sound
like	IN	like
it	PP	it
'	POS	'
s	NN	S
just	RB	just
an	DT	an
opportunity	NN	opportunity
for	IN	for
people	NNS	people
no	DT	no
matter	NN	matter
where	WRB	where
you	PP	you
are	VBP	be
,	,	,
what	WP	what
your	PP$	your
socioeconomic	JJ	socioeconomic
status	NN	status
is	VBZ	be
,	,	,
that	IN	that
you	PP	you
have	VBP	have
access	NN	access
to	TO	to
financial	JJ	financial
services	NNS	service
,	,	,
that	WDT	that
you	PP	you
are	VBP	be
part	NN	part
of	IN	of
the	DT	the
system	NN	system
and	CC	and
you	PP	you
have	VBP	have
a	DT	a
place	NN	place
,	,	,
a	DT	a
financial	JJ	financial
identity	NN	identity
.	SENT	.
AB	NP	AB
:	:	:
You	PP	you
have	VBP	have
identity	NN	identity
,	,	,
you	PP	you
have	VBP	have
a	DT	a
voice	NN	voice
,	,	,
you	PP	you
have	VBP	have
access	NN	access
to	TO	to
financial	JJ	financial
services	NNS	service
.	SENT	.
So	IN	so
financial	JJ	financial
inclusion	NN	inclusion
has	VBZ	have
got	VBN	get
so	IN	so
many	JJ	many
facets	NNS	facet
,	,	,
but	CC	but
the	DT	the
basic	JJ	basic
facet	NN	facet
is	VBZ	be
be	VB	be
counted	VBN	count
,	,	,
be	VB	be
included	VBN	include
,	,	,
be	VB	be
somebody	NN	somebody
,	,	,
have	VBP	have
the	DT	the
dignity	NN	dignity
of	IN	of
your	PP$	your
identity	NN	identity
,	,	,
and	CC	and
of	IN	of
being	VBG	be
included	VBN	include
.	SENT	.
That	IN	that
'	POS	'
s	NNS	<unknown>
really	RB	really
what	WP	what
financial	JJ	financial
inclusion	NN	inclusion
is	VBZ	be
.	SENT	.
WPR	NN	WPR
:	:	:
It	PP	it
seems	VBZ	seem
like	IN	like
such	PDT	such
a	DT	a
simple	JJ	simple
idea	NN	idea
,	,	,
that	WDT	that
can	MD	can
potentially	RB	potentially
have	VB	have
a	DT	a
big	JJ	big
impact	NN	impact
,	,	,
and	CC	and
I	PP	I
know	VBP	know
that	IN	that
this	DT	this
is	VBZ	be
something	NN	something
that	IN	that
you	PP	you
'	POS	'
ve	NNS	<unknown>
implemented	VBN	implement
in	IN	in
your	PP$	your
work	NN	work
at	IN	at
Mastercard	NP	Mastercard
,	,	,
but	CC	but
also	RB	also
we	PP	we
see	VBP	see
this	DT	this
in	IN	in
many	JJ	many
other	JJ	other
organizations	NNS	organization
,	,	,
so	RB	so
talk	VB	talk
a	DT	a
little	JJ	little
bit	NN	bit
about	IN	about
what	WP	what
does	VBZ	do
financial	JJ	financial
inclusion	NN	inclusion
look	NN	look
like	IN	like
in	IN	in
practice	NN	practice
for	IN	for
a	DT	a
range	NN	range
of	IN	of
different	JJ	different
organizations	NNS	organization
and	CC	and
a	DT	a
range	NN	range
of	IN	of
different	JJ	different
spaces	NNS	space
.	SENT	.
AB	NP	AB
:	:	:
First	JJ	first
of	IN	of
all	DT	all
,	,	,
you	PP	you
'	POS	'
re	NN	re
absolutely	RB	absolutely
correct	JJ	correct
,	,	,
there	EX	there
are	VBP	be
lots	NNS	lot
of	IN	of
people	NNS	people
participating	VBG	participate
in	IN	in
trying	VBG	try
to	TO	to
change	VB	change
this	DT	this
.	SENT	.
And	CC	and
honestly	RB	honestly
,	,	,
without	IN	without
that	WDT	that
,	,	,
we	PP	we
wouldn	NNS	<unknown>
'	POS	'
t	NN	t
get	VB	get
anywhere	RB	anywhere
.	SENT	.
We	PP	we
'	''	'
re	IN	re
doing	VBG	do
our	PP$	our
bit	NN	bit
,	,	,
but	CC	but
what	WP	what
we	PP	we
'	POS	'
re	NN	re
doing	VBG	do
is	VBZ	be
really	RB	really
in	IN	in
partnership	NN	partnership
with	IN	with
others	NNS	other
,	,	,
because	IN	because
we	PP	we
'	POS	'
re	NN	re
not	RB	not
a	DT	a
direct-to-consumer	NN	direct-to-consumer
company	NN	company
.	SENT	.
There	EX	there
'	POS	'
s	JJ	<unknown>
nothing	NN	nothing
I	PP	I
can	MD	can
do	VB	do
to	TO	to
improve	VB	improve
your	PP$	your
life	NN	life
directly	RB	directly
in	IN	in
terms	NNS	term
of	IN	of
being	VBG	be
included	VBN	include
because	IN	because
I	PP	I
don	NN	don
'	POS	'
t	NN	t
open	JJ	open
bank	NN	bank
accounts	NNS	account
,	,	,
I	PP	I
don	VBP	don
'	''	'
t	NN	t
give	VBP	give
credit	NN	credit
,	,	,
I	PP	I
don	VBP	don
'	''	'
t	NN	t
underwrite	VBP	underwrite
insurance	NN	insurance
and	CC	and
I	PP	I
don	VBP	don
'	''	'
t	NN	t
have	VBP	have
a	DT	a
way	NN	way
to	TO	to
provide	VB	provide
you	PP	you
ways	NNS	way
to	TO	to
save	VB	save
money	NN	money
in	IN	in
a	DT	a
mutual	JJ	mutual
fund	NN	fund
or	CC	or
anything	NN	anything
.	SENT	.
For	IN	for
me	PP	me
to	TO	to
do	VB	do
anything	NN	anything
,	,	,
I	PP	I
need	VBP	need
to	TO	to
have	VB	have
banks	NNS	bank
,	,	,
I	PP	I
need	VBP	need
to	TO	to
have	VB	have
fintechs	NNS	fintech
,	,	,
I	PP	I
need	VBP	need
to	TO	to
have	VB	have
mobile	JJ	mobile
phone	NN	phone
companies	NNS	company
,	,	,
I	PP	I
need	VBP	need
to	TO	to
have	VB	have
governments	NNS	government
,	,	,
I	PP	I
probably	RB	probably
need	VBP	need
to	TO	to
have	VB	have
merchants	NNS	merchant
and	CC	and
that	DT	that
ecosystem	NN	ecosystem
of	IN	of
the	DT	the
coalition	NN	coalition
of	IN	of
the	DT	the
willing	JJ	willing
is	VBZ	be
kind	NN	kind
of	IN	of
what	WP	what
you	PP	you
will	MD	will
see	VB	see
represented	VBN	represent
when	WRB	when
different	JJ	different
companies	NNS	company
talk	VBP	talk
about	IN	about
their	PP$	their
role	NN	role
in	IN	in
financial	JJ	financial
inclusion	NN	inclusion
.	SENT	.
Let	VB	let
me	PP	me
give	VB	give
you	PP	you
a	DT	a
couple	NN	couple
of	IN	of
tangible	JJ	tangible
examples	NNS	example
.	SENT	.
So	RB	so
if	IN	if
you	PP	you
'	''	'
re	IN	re
a	DT	a
farmer	NN	farmer
and	CC	and
you	PP	you
'	POS	'
ve	NN	ve
got	VBD	get
to	TO	to
go	VB	go
to	TO	to
sell	VB	sell
your	PP$	your
produce	NN	produce
when	WRB	when
it	PP	it
'	POS	'
s	NNS	<unknown>
harvested	VBN	harvest
,	,	,
you	PP	you
'	POS	'
ve	NN	ve
got	VBD	get
to	TO	to
go	VB	go
two	CD	two
days	NNS	day
'	POS	'
way	NN	way
to	TO	to
the	DT	the
nearest	JJS	near
village	NN	village
market	NN	market
,	,	,
well	RB	well
then	RB	then
,	,	,
everybody	NN	everybody
knows	VBZ	know
that	IN	that
on	IN	on
the	DT	the
way	NN	way
back	VB	back
you	PP	you
'	''	'
re	IN	re
carrying	VBG	carry
cash	NN	cash
from	IN	from
the	DT	the
produce	NN	produce
you	PP	you
sold	VBD	sell
.	SENT	.
That	WDT	that
normally	RB	normally
leads	VBZ	lead
to	TO	to
bad	JJ	bad
outcomes	NNS	outcome
.	SENT	.
Also	RB	also
,	,	,
you	PP	you
'	POS	'
ve	NN	ve
got	VBD	get
to	TO	to
go	VB	go
buy	VB	buy
fertilizer	NN	fertilizer
.	SENT	.
Or	CC	or
you	PP	you
'	POS	'
ve	NN	ve
got	VBD	get
to	TO	to
go	VB	go
back	RB	back
and	CC	and
forth	RB	forth
to	TO	to
do	VB	do
all	PDT	all
this	DT	this
and	CC	and
you	PP	you
'	POS	'
re	NN	re
really	RB	really
unproductive	JJ	unproductive
,	,	,
or	CC	or
you	PP	you
send	VBP	send
your	PP$	your
spouse	NN	spouse
to	TO	to
do	VB	do
it	PP	it
.	SENT	.
All	PDT	all
that	DT	that
changes	NNS	change
if	IN	if
I	PP	I
can	MD	can
connect	VB	connect
you	PP	you
with	IN	with
a	DT	a
phone	NN	phone
into	IN	into
farmers	NNS	farmer
,	,	,
fertilizers	NNS	fertilizer
and	CC	and
cooperatives	NNS	cooperative
,	,	,
give	VB	give
you	PP	you
cropping	VBG	crop
information	NN	information
,	,	,
rainfall	NN	rainfall
information	NN	information
,	,	,
enable	VB	enable
you	PP	you
to	TO	to
sell	VB	sell
your	PP$	your
produce	NN	produce
in	IN	in
a	DT	a
better	JJR	good
marketplace	NN	marketplace
,	,	,
online	JJ	online
,	,	,
receive	VB	receive
the	DT	the
money	NN	money
into	IN	into
an	DT	an
account	NN	account
online	JJ	online
,	,	,
that	WDT	that
is	VBZ	be
a	DT	a
complete	JJ	complete
game	NN	game
changer	NN	changer
.	SENT	.
Something	NN	something
again	RB	again
that	DT	that
farmer	NN	farmer
'	POS	'
s	NN	S
cooperatives	NNS	cooperative
,	,	,
local	JJ	local
governments	NNS	government
,	,	,
banks	NNS	bank
and	CC	and
companies	NNS	company
like	VBP	like
ours	PP	ours
can	MD	can
help	VB	help
facilitate	VB	facilitate
,	,	,
in	IN	in
Africa	NP	Africa
,	,	,
we	PP	we
'	POS	'
re	NN	re
doing	VBG	do
it	PP	it
in	IN	in
India	NP	India
,	,	,
we	PP	we
'	POS	'
re	NN	re
doing	VBG	do
it	PP	it
in	IN	in
a	DT	a
bunch	NN	bunch
of	IN	of
countries	NNS	country
around	IN	around
the	DT	the
world	NN	world
.	SENT	.
Again	RB	again
,	,	,
the	DT	the
idea	NN	idea
here	RB	here
is	VBZ	be
to	TO	to
take	VB	take
you	PP	you
out	RP	out
of	IN	of
the	DT	the
cash	NN	cash
economy	NN	economy
and	CC	and
give	VB	give
you	PP	you
access	VB	access
to	TO	to
an	DT	an
electronic	JJ	electronic
economy	NN	economy
.	SENT	.
Imagine	VB	imagine
that	DT	that
same	JJ	same
farmer	NN	farmer
,	,	,
they	PP	they
now	RB	now
receive	VBP	receive
money	NN	money
for	IN	for
their	PP$	their
produce	NN	produce
,	,	,
a	DT	a
bank	NN	bank
can	MD	can
look	VB	look
at	IN	at
how	WRB	how
they	PP	they
spend	VBP	spend
money	NN	money
out	RP	out
of	IN	of
their	PP$	their
account	NN	account
,	,	,
and	CC	and
could	MD	could
,	,	,
using	VBG	use
the	DT	the
spending	NN	spending
and	CC	and
receiving	VBG	receive
of	IN	of
money	NN	money
,	,	,
underwrite	VB	underwrite
you	PP	you
much	RB	much
better	RBR	well
for	IN	for
a	DT	a
crop	NN	crop
loan	NN	loan
than	IN	than
they	PP	they
could	MD	could
if	IN	if
they	PP	they
didn	NN	<unknown>
'	POS	'
t	NN	t
know	VBP	know
anything	NN	anything
about	IN	about
you	PP	you
.	SENT	.
So	IN	so
the	DT	the
same	JJ	same
example	NN	example
,	,	,
another	DT	another
one	CD	one
,	,	,
is	VBZ	be
for	IN	for
small	JJ	small
and	CC	and
microbusinesses	NNS	microbusiness
.	SENT	.
Take	VB	take
a	DT	a
woman	NN	woman
in	IN	in
Kenya	NP	Kenya
or	CC	or
in	IN	in
India	NP	India
or	CC	or
in	IN	in
Mexico	NP	Mexico
in	IN	in
a	DT	a
village	NN	village
who	WP	who
opens	VBZ	open
a	DT	a
small	JJ	small
shop	NN	shop
outside	IN	outside
her	PP$	her
home	NN	home
when	WRB	when
her	PP$	her
husband	NN	husband
and	CC	and
children	NNS	child
are	VBP	be
away	RB	away
.	SENT	.
And	CC	and
it	PP	it
runs	VBZ	run
for	IN	for
a	DT	a
few	JJ	few
hours	NNS	hour
in	IN	in
a	DT	a
day	NN	day
,	,	,
and	CC	and
she	PP	she
stocks	VBZ	stock
a	DT	a
little	JJ	little
baby	NN	baby
food	NN	food
,	,	,
and	CC	and
soap	NN	soap
and	CC	and
toilet	NN	toilet
paper	NN	paper
and	CC	and
whatever	WDT	whatever
else	JJ	else
people	NNS	people
buy	VBP	buy
there	RB	there
.	SENT	.
Well	RB	well
when	WRB	when
the	DT	the
company	NN	company
van	NN	van
comes	VBZ	come
,	,	,
the	DT	the
Nestle	NP	Nestle
van	NP	van
,	,	,
the	DT	the
Unilever	NP	Unilever
van	NP	van
,	,	,
the	DT	the
local	JJ	local
Bimbo	NN	bimbo
Bread	NP	Bread
van	NP	van
,	,	,
comes	VBZ	come
to	TO	to
sell	VB	sell
produce	VB	produce
to	TO	to
her	PP	her
on	IN	on
a	DT	a
Monday	NP	Monday
or	CC	or
a	DT	a
Tuesday	NP	Tuesday
or	CC	or
a	DT	a
Wednesday	NP	Wednesday
at	IN	at
a	DT	a
certain	JJ	certain
time	NN	time
,	,	,
she	PP	she
buys	VBZ	buy
what	WP	what
she	PP	she
can	MD	can
in	IN	in
cash	NN	cash
.	SENT	.
Typically	RB	typically
,	,	,
she	PP	she
'	POS	'
s	NN	S
in	IN	in
the	DT	the
cash	NN	cash
economy	NN	economy
,	,	,
nobody	NN	nobody
'	POS	'
s	RB	<unknown>
given	VBN	give
her	PP$	her
credit	NN	credit
,	,	,
she	PP	she
runs	VBZ	run
out	RP	out
of	IN	of
cash	NN	cash
for	IN	for
that	DT	that
produce	NN	produce
that	IN	that
she	PP	she
'	POS	'
s	JJ	<unknown>
buying	NN	buying
before	IN	before
the	DT	the
week	NN	week
is	VBZ	be
over	RP	over
.	SENT	.
She	NN	she
'	POS	'
s	NNS	<unknown>
out	RP	out
of	IN	of
stock	NN	stock
.	SENT	.
She	PP	she
loses	VBZ	lose
sales	NNS	sale
.	SENT	.
Imagine	VB	imagine
if	IN	if
she	PP	she
could	MD	could
then	RB	then
be	VB	be
underwritten	VBN	underwrite
,	,	,
digitizing	VBG	digitize
that	IN	that
supply	NN	supply
chain	NN	chain
,	,	,
what	WP	what
she	PP	she
bought	VBD	buy
,	,	,
what	WP	what
she	PP	she
sold	VBD	sell
,	,	,
underwrite	VB	underwrite
her	PP	her
in	IN	in
a	DT	a
bank	NN	bank
with	IN	with
actual	JJ	actual
transaction	NN	transaction
history	NN	history
,	,	,
you	PP	you
could	MD	could
lend	VB	lend
her	PP	her
the	DT	the
500	CD	@card@
dollars	NNS	dollar
to	TO	to
enable	VB	enable
her	PP	her
to	TO	to
be	VB	be
smarter	JJR	smart
about	IN	about
what	WP	what
she	PP	she
buys	VBZ	buy
,	,	,
educate	VB	educate
her	PP	her
on	IN	on
how	WRB	how
to	TO	to
use	VB	use
her	PP$	her
credit	NN	credit
,	,	,
that	WDT	that
'	POS	'
s	JJ	<unknown>
financial	JJ	financial
inclusion	NN	inclusion
.	SENT	.
WPR	NN	WPR
:	:	:
And	CC	and
so	RB	so
one	CD	one
thing	NN	thing
that	RB	that
'	POS	'
s	NN	S
really	RB	really
struck	VBD	strike
me	PP	me
as	IN	as
you	PP	you
'	POS	'
re	NN	re
talking	VBG	talk
through	IN	through
what	WP	what
financial	JJ	financial
inclusion	NN	inclusion
looks	VBZ	look
like	IN	like
and	CC	and
how	WRB	how
it	PP	it
works	VBZ	work
,	,	,
is	VBZ	be
the	DT	the
dependency	NN	dependency
on	IN	on
technology	NN	technology
,	,	,
on	IN	on
smartphones	NNS	smartphone
,	,	,
on	IN	on
internet	NN	Internet
access	NN	access
,	,	,
and	CC	and
we	PP	we
know	VBP	know
that	IN	that
this	DT	this
is	VBZ	be
something	NN	something
that	IN	that
a	DT	a
lot	NN	lot
of	IN	of
people	NNS	people
struggle	VBP	struggle
to	TO	to
have	VB	have
access	NN	access
to	TO	to
this	DT	this
in	IN	in
developing	VBG	develop
nations	NNS	nation
,	,	,
even	RB	even
in	IN	in
developed	VBN	develop
countries	NNS	country
.	SENT	.
Talk	VB	talk
a	DT	a
little	JJ	little
bit	NN	bit
about	IN	about
how	WRB	how
this	DT	this
might	NN	might
in	IN	in
some	DT	some
ways	NNS	way
increase	VBP	increase
the	DT	the
digital	JJ	digital
divide	NN	divide
,	,	,
and	CC	and
sort	VB	sort
of	IN	of
,	,	,
how	WRB	how
you	PP	you
respond	VBP	respond
to	TO	to
people	NNS	people
who	WP	who
might	MD	might
criticize	VB	criticize
this	DT	this
idea	NN	idea
in	IN	in
that	DT	that
way	NN	way
.	SENT	.
AB	NP	AB
:	:	:
There	EX	there
are	VBP	be
two	CD	two
topics	NNS	topic
you	PP	you
just	RB	just
came	VBD	come
across	RP	across
,	,	,
the	DT	the
digital	JJ	digital
divide	NN	divide
,	,	,
which	WDT	which
I	PP	I
think	VBP	think
is	VBZ	be
a	DT	a
real	JJ	real
issue	NN	issue
.	SENT	.
But	CC	but
just	RB	just
to	TO	to
be	VB	be
clear	JJ	clear
,	,	,
all	RB	all
the	DT	the
examples	NNS	example
I	PP	I
gave	VBD	give
you	PP	you
,	,	,
they	PP	they
work	VBP	work
on	IN	on
smartphones	NNS	smartphone
and	CC	and
they	PP	they
work	VBP	work
on	IN	on
old	JJ	old
flip	JJ	flip
phones	NNS	phone
as	IN	as
well	RB	well
.	SENT	.
That	DT	that
QR	NP	QR
code	NN	code
,	,	,
if	IN	if
you	PP	you
have	VBP	have
a	DT	a
camera	NN	camera
on	IN	on
your	PP$	your
smartphone	NN	smartphone
,	,	,
you	PP	you
can	MD	can
take	VB	take
it	PP	it
,	,	,
but	CC	but
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
numerical	JJ	numerical
number	NN	number
there	RB	there
,	,	,
you	PP	you
could	MD	could
enter	VB	enter
that	DT	that
number	NN	number
into	IN	into
your	PP$	your
finger	NN	finger
phone	NN	phone
and	CC	and
get	VB	get
it	PP	it
across	RP	across
as	RB	as
well	RB	well
.	SENT	.
Examples	NNS	example
like	VBP	like
that	IN	that
in	IN	in
Egypt	NP	Egypt
,	,	,
where	WRB	where
we	PP	we
'	POS	'
