Hello	UH	hello
the	DT	the
ground	NN	ground
truth	NN	truth
structure	NN	structure
of	IN	of
the	DT	the
brain	NN	brain
,	,	,
if	IN	if
you	PP	you
will	MD	will
?	SENT	?
If	IN	if
we	PP	we
could	MD	could
get	VB	get
that	IN	that
,	,	,
maybe	RB	maybe
we	PP	we
could	MD	could
have	VB	have
a	DT	a
better	JJR	good
understanding	NN	understanding
of	IN	of
how	WRB	how
the	DT	the
brain	NN	brain
is	VBZ	be
organized	VBN	organize
to	TO	to
yield	VB	yield
thoughts	NNS	thought
and	CC	and
emotions	NNS	emotion
and	CC	and
actions	NNS	action
and	CC	and
sensations	NNS	sensation
.	SENT	.
Maybe	RB	maybe
we	PP	we
could	MD	could
try	VB	try
to	TO	to
pinpoint	VB	pinpoint
the	DT	the
exact	JJ	exact
changes	NNS	change
in	IN	in
the	DT	the
brain	NN	brain
that	IN	that
result	NN	result
in	IN	in
diseases	NNS	disease
,	,	,
diseases	NNS	disease
like	IN	like
Alzheimer	NP	Alzheimer
'	POS	'
s	NN	S
and	CC	and
epilepsy	NN	epilepsy
and	CC	and
Parkinson	NP	Parkinson
'	POS	'
s	NN	S
,	,	,
for	IN	for
which	WDT	which
there	EX	there
are	VBP	be
few	JJ	few
treatments	NNS	treatment
,	,	,
much	RB	much
less	JJR	less
cures	NNS	cure
,	,	,
and	CC	and
for	IN	for
which	WDT	which
,	,	,
very	RB	very
often	RB	often
,	,	,
we	PP	we
don	VBP	don
'	''	'
t	NN	t
know	VBP	know
the	DT	the
cause	NN	cause
or	CC	or
the	DT	the
origins	NNS	origin
and	CC	and
what	WP	what
'	POS	'
s	NN	S
really	RB	really
causing	VBG	cause
them	PP	them
to	TO	to
occur	VB	occur
.	SENT	.
Now	RB	now
,	,	,
our	PP$	our
group	NN	group
at	IN	at
MIT	NP	MIT
is	VBZ	be
trying	VBG	try
to	TO	to
take	VB	take
a	DT	a
different	JJ	different
point	NN	point
of	IN	of
view	NN	view
from	IN	from
the	DT	the
way	NN	way
neuroscience	NN	neuroscience
has	VBZ	have
been	VBN	be
done	VBN	do
over	IN	over
the	DT	the
last	JJ	last
hundred	CD	hundred
years	NNS	year
.	SENT	.
We	PP	we
'	POS	'
re	NN	re
designers	NNS	designer
.	SENT	.
We	PP	we
'	POS	'
re	NN	re
inventors	NNS	inventor
.	SENT	.
We	PP	we
'	POS	'
re	NN	re
trying	VBG	try
to	TO	to
figure	VB	figure
out	RP	out
how	WRB	how
to	TO	to
build	VB	build
technologies	NNS	technology
that	WDT	that
let	VBP	let
us	PP	us
look	VBP	look
at	IN	at
and	CC	and
repair	VB	repair
the	DT	the
brain	NN	brain
.	SENT	.
And	CC	and
the	DT	the
reason	NN	reason
is	VBZ	be
,	,	,
the	DT	the
brain	NN	brain
is	VBZ	be
incredibly	RB	incredibly
,	,	,
incredibly	RB	incredibly
complicated	VBN	complicate
.	SENT	.
So	RB	so
what	WP	what
we	PP	we
'	POS	'
ve	NN	ve
learned	VBD	learn
over	IN	over
the	DT	the
first	JJ	first
century	NN	century
of	IN	of
neuroscience	NN	neuroscience
is	VBZ	be
that	IN	that
the	DT	the
brain	NN	brain
is	VBZ	be
a	DT	a
very	RB	very
complicated	JJ	complicated
network	NN	network
,	,	,
made	VBD	make
out	RP	out
of	IN	of
very	RB	very
specialized	JJ	specialized
cells	NNS	cell
called	VBD	call
neurons	NNS	neuron
with	IN	with
very	RB	very
complex	JJ	complex
geometries	NNS	geometry
,	,	,
and	CC	and
electrical	JJ	electrical
currents	NNS	current
will	MD	will
flow	VB	flow
through	IN	through
these	DT	these
complexly	RB	complexly
shaped	VBN	shape
neurons	NNS	neuron
.	SENT	.
Furthermore	RB	furthermore
,	,	,
neurons	NNS	neuron
are	VBP	be
connected	VBN	connect
in	IN	in
networks	NNS	network
.	SENT	.
They	PP	they
'	POS	'
re	NN	re
connected	VBN	connect
by	IN	by
little	JJ	little
junctions	NNS	junction
called	VBD	call
synapses	NNS	synapse
that	IN	that
exchange	NN	exchange
chemicals	NNS	chemical
and	CC	and
allow	VB	allow
the	DT	the
neurons	NNS	neuron
to	TO	to
talk	VB	talk
to	TO	to
each	DT	each
other	JJ	other
.	SENT	.
The	DT	the
density	NN	density
of	IN	of
the	DT	the
brain	NN	brain
is	VBZ	be
incredible	JJ	incredible
.	SENT	.
In	IN	in
a	DT	a
cubic	JJ	cubic
millimeter	NN	millimeter
of	IN	of
your	PP$	your
brain	NN	brain
,	,	,
there	EX	there
are	VBP	be
about	RB	about
100	CD	@card@
,	,	,
000	CD	@card@
of	IN	of
these	DT	these
neurons	NNS	neuron
and	CC	and
maybe	RB	maybe
a	DT	a
billion	NN	billion
of	IN	of
those	DT	those
connections	NNS	connection
.	SENT	.
But	CC	but
it	PP	it
'	POS	'
s	NN	S
worse	RBR	worse
.	SENT	.
So	RB	so
,	,	,
if	IN	if
you	PP	you
could	MD	could
zoom	VB	zoom
in	IN	in
to	TO	to
a	DT	a
neuron	NN	neuron
,	,	,
and	CC	and
,	,	,
of	IN	of
course	NN	course
,	,	,
this	DT	this
is	VBZ	be
just	RB	just
our	PP$	our
artist	NN	artist
'	POS	'
s	JJ	<unknown>
rendition	NN	rendition
of	IN	of
it	PP	it
.	SENT	.
What	WP	what
you	PP	you
would	MD	would
see	VB	see
are	VBP	be
thousands	NNS	thousand
and	CC	and
thousands	NNS	thousand
of	IN	of
kinds	NNS	kind
of	IN	of
biomolecules	NNS	biomolecule
,	,	,
little	JJ	little
nanoscale	NN	nanoscale
machines	NNS	machine
organized	VBN	organize
in	IN	in
complex	JJ	complex
,	,	,
3D	JJ	3D
patterns	NNS	pattern
,	,	,
and	CC	and
together	RB	together
they	PP	they
mediate	VBP	mediate
those	DT	those
electrical	JJ	electrical
pulses	NNS	pulse
,	,	,
those	DT	those
chemical	NN	chemical
exchanges	NNS	exchange
that	WDT	that
allow	VBP	allow
neurons	NNS	neuron
to	TO	to
work	VB	work
together	RB	together
to	TO	to
generate	VB	generate
things	NNS	thing
like	IN	like
thoughts	NNS	thought
and	CC	and
feelings	NNS	feeling
and	CC	and
so	RB	so
forth	RB	forth
.	SENT	.
Now	RB	now
,	,	,
we	PP	we
don	VBP	don
'	''	'
t	NN	t
know	VB	know
how	WRB	how
the	DT	the
neurons	NNS	neuron
in	IN	in
the	DT	the
brain	NN	brain
are	VBP	be
organized	VBN	organize
to	TO	to
form	VB	form
networks	NNS	network
,	,	,
and	CC	and
we	PP	we
don	VBP	don
'	''	'
t	NN	t
know	VB	know
how	WRB	how
the	DT	the
biomolecules	NNS	biomolecule
are	VBP	be
organized	VBN	organize
within	IN	within
neurons	NNS	neuron
to	TO	to
form	VB	form
these	DT	these
complex	JJ	complex
,	,	,
organized	JJ	organized
machines	NNS	machine
.	SENT	.
If	IN	if
we	PP	we
really	RB	really
want	VBP	want
to	TO	to
understand	VB	understand
this	DT	this
,	,	,
we	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
need	VB	need
new	JJ	new
technologies	NNS	technology
.	SENT	.
But	CC	but
if	IN	if
we	PP	we
could	MD	could
get	VB	get
such	JJ	such
maps	NNS	map
,	,	,
if	IN	if
we	PP	we
could	MD	could
look	VB	look
at	IN	at
the	DT	the
organization	NN	organization
of	IN	of
molecules	NNS	molecule
and	CC	and
neurons	NNS	neuron
and	CC	and
neurons	NNS	neuron
and	CC	and
networks	NNS	network
,	,	,
maybe	RB	maybe
we	PP	we
could	MD	could
really	RB	really
understand	VB	understand
how	WRB	how
the	DT	the
brain	NN	brain
conducts	VBZ	conduct
information	NN	information
from	IN	from
sensory	JJ	sensory
regions	NNS	region
,	,	,
mixes	VBZ	mix
it	PP	it
with	IN	with
emotion	NN	emotion
and	CC	and
feeling	NN	feeling
,	,	,
and	CC	and
generates	VBZ	generate
our	PP$	our
decisions	NNS	decision
and	CC	and
actions	NNS	action
.	SENT	.
Maybe	RB	maybe
we	PP	we
could	MD	could
pinpoint	VB	pinpoint
the	DT	the
exact	JJ	exact
set	NN	set
of	IN	of
molecular	JJ	molecular
changes	NNS	change
that	WDT	that
occur	VBP	occur
in	IN	in
a	DT	a
brain	NN	brain
disorder	NN	disorder
.	SENT	.
And	CC	and
once	RB	once
we	PP	we
know	VBP	know
how	WRB	how
those	DT	those
molecules	NNS	molecule
have	VBP	have
changed	VBN	change
,	,	,
whether	IN	whether
they	PP	they
'	POS	'
ve	NN	ve
increased	VBD	increase
in	IN	in
number	NN	number
or	CC	or
changed	VBN	change
in	IN	in
pattern	NN	pattern
,	,	,
we	PP	we
could	MD	could
use	VB	use
those	DT	those
as	IN	as
targets	NNS	target
for	IN	for
new	JJ	new
drugs	NNS	drug
,	,	,
for	IN	for
new	JJ	new
ways	NNS	way
of	IN	of
delivering	VBG	deliver
energy	NN	energy
into	IN	into
the	DT	the
brain	NN	brain
in	IN	in
order	NN	order
to	TO	to
repair	VB	repair
the	DT	the
brain	NN	brain
computations	NNS	computation
that	WDT	that
are	VBP	be
afflicted	VBN	afflict
in	IN	in
patients	NNS	patient
who	WP	who
suffer	VBP	suffer
from	IN	from
brain	NN	brain
disorders	NNS	disorder
.	SENT	.
We	PP	we
'	POS	'
ve	NN	ve
all	RB	all
seen	VBN	see
lots	NNS	lot
of	IN	of
different	JJ	different
technologies	NNS	technology
over	IN	over
the	DT	the
last	JJ	last
century	NN	century
to	TO	to
try	VB	try
to	TO	to
confront	VB	confront
this	DT	this
.	SENT	.
I	PP	I
think	VBP	think
we	PP	we
'	''	'
ve	VBG	<unknown>
all	DT	all
seen	VBN	see
brain	NN	brain
scans	VBZ	scan
taken	VBN	take
using	VBG	use
MRI	NP	MRI
machines	NNS	machine
.	SENT	.
These	DT	these
,	,	,
of	IN	of
course	NN	course
,	,	,
have	VBP	have
the	DT	the
great	JJ	great
power	NN	power
that	IN	that
they	PP	they
are	VBP	be
noninvasive	JJ	noninvasive
,	,	,
they	PP	they
can	MD	can
be	VB	be
used	VBN	use
on	IN	on
living	VBG	live
human	JJ	human
subjects	NNS	subject
.	SENT	.
But	CC	but
also	RB	also
,	,	,
they	PP	they
'	POS	'
re	NN	re
spatially	RB	spatially
crude	JJ	crude
.	SENT	.
Each	DT	each
of	IN	of
these	DT	these
blobs	NNS	blob
that	WDT	that
you	PP	you
see	VBP	see
,	,	,
or	CC	or
voxels	NNS	<unknown>
,	,	,
as	IN	as
they	PP	they
'	POS	'
re	NN	re
called	VBD	call
,	,	,
can	MD	can
contain	VB	contain
millions	NNS	million
and	CC	and
millions	NNS	million
of	IN	of
neurons	NNS	neuron
.	SENT	.
So	IN	so
it	PP	it
'	POS	'
s	NN	S
not	RB	not
at	IN	at
the	DT	the
level	NN	level
of	IN	of
resolution	NN	resolution
where	WRB	where
it	PP	it
can	MD	can
pinpoint	VB	pinpoint
the	DT	the
molecular	JJ	molecular
changes	NNS	change
that	WDT	that
occur	VBP	occur
or	CC	or
the	DT	the
changes	NNS	change
in	IN	in
the	DT	the
wiring	NN	wiring
of	IN	of
these	DT	these
networks	NNS	network
that	WDT	that
contributes	VBZ	contribute
to	TO	to
our	PP$	our
ability	NN	ability
to	TO	to
be	VB	be
conscious	JJ	conscious
and	CC	and
powerful	JJ	powerful
beings	NNS	being
.	SENT	.
At	IN	at
the	DT	the
other	JJ	other
extreme	NN	extreme
,	,	,
you	PP	you
have	VBP	have
microscopes	NNS	microscope
.	SENT	.
Microscopes	NNS	microscope
,	,	,
of	IN	of
course	NN	course
,	,	,
will	MD	will
use	VB	use
light	JJ	light
to	TO	to
look	VB	look
at	IN	at
little	JJ	little
tiny	JJ	tiny
things	NNS	thing
.	SENT	.
For	IN	for
centuries	NNS	century
,	,	,
they	PP	they
'	POS	'
ve	RB	<unknown>
been	VBN	be
used	VBN	use
to	TO	to
look	VB	look
at	IN	at
things	NNS	thing
like	IN	like
bacteria	NNS	bacterium
.	SENT	.
For	IN	for
neuroscience	NN	neuroscience
,	,	,
microscopes	NNS	microscope
are	VBP	be
actually	RB	actually
how	WRB	how
neurons	NNS	neuron
were	VBD	be
discovered	VBN	discover
in	IN	in
the	DT	the
first	JJ	first
place	NN	place
,	,	,
about	RB	about
130	CD	@card@
years	NNS	year
ago	RB	ago
.	SENT	.
But	CC	but
light	NN	light
is	VBZ	be
fundamentally	RB	fundamentally
limited	VBN	limit
.	SENT	.
You	PP	you
can	MD	can
'	''	'
t	NN	t
see	VBP	see
individual	JJ	individual
molecules	NNS	molecule
with	IN	with
a	DT	a
regular	JJ	regular
old	JJ	old
microscope	NN	microscope
.	SENT	.
You	PP	you
can	MD	can
'	''	'
t	NN	t
look	NN	look
at	IN	at
these	DT	these
tiny	JJ	tiny
connections	NNS	connection
.	SENT	.
So	RB	so
if	IN	if
we	PP	we
want	VBP	want
to	TO	to
make	VB	make
our	PP$	our
ability	NN	ability
to	TO	to
see	VB	see
the	DT	the
brain	NN	brain
more	RBR	more
powerful	JJ	powerful
,	,	,
to	TO	to
get	VB	get
down	RP	down
to	TO	to
the	DT	the
ground	NN	ground
truth	NN	truth
structure	NN	structure
,	,	,
we	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
need	VB	need
to	TO	to
have	VB	have
even	RB	even
better	JJR	good
technologies	NNS	technology
.	SENT	.
My	PP$	my
group	NN	group
,	,	,
a	DT	a
couple	NN	couple
years	NNS	year
ago	RB	ago
,	,	,
started	VBD	start
thinking	VBG	think
:	:	:
Why	WRB	why
don	NN	don
'	POS	'
t	NN	t
we	PP	we
do	VBP	do
the	DT	the
opposite	NN	opposite
?	SENT	?
If	IN	if
it	PP	it
'	POS	'
s	NN	S
so	RB	so
darn	RB	darn
complicated	VBN	complicate
to	TO	to
zoom	VB	zoom
in	IN	in
to	TO	to
the	DT	the
brain	NN	brain
,	,	,
why	WRB	why
can	NN	can
'	POS	'
t	NN	t
we	PP	we
make	VBP	make
the	DT	the
brain	NN	brain
bigger	JJR	big
?	SENT	?
It	PP	it
initially	RB	initially
started	VBD	start
with	IN	with
two	CD	two
grad	NN	grad
students	NNS	student
in	IN	in
my	PP$	my
group	NN	group
,	,	,
Fei	NP	Fei
Chen	NP	Chen
and	CC	and
Paul	NP	Paul
Tillberg	NP	Tillberg
.	SENT	.
Now	RB	now
many	JJ	many
others	NNS	other
in	IN	in
my	PP$	my
group	NN	group
are	VBP	be
helping	VBG	help
with	IN	with
this	DT	this
process	NN	process
.	SENT	.
We	PP	we
decided	VBD	decide
to	TO	to
try	VB	try
to	TO	to
figure	VB	figure
out	RP	out
if	IN	if
we	PP	we
could	MD	could
take	VB	take
polymers	NNS	polymer
,	,	,
like	IN	like
the	DT	the
stuff	NN	stuff
in	IN	in
the	DT	the
baby	NN	baby
diaper	NN	diaper
,	,	,
and	CC	and
install	VB	install
it	PP	it
physically	RB	physically
within	IN	within
the	DT	the
brain	NN	brain
.	SENT	.
If	IN	if
we	PP	we
could	MD	could
do	VB	do
it	PP	it
just	RB	just
right	RB	right
,	,	,
and	CC	and
you	PP	you
add	VBP	add
water	NN	water
,	,	,
you	PP	you
can	MD	can
potentially	RB	potentially
blow	VB	blow
the	DT	the
brain	NN	brain
up	RB	up
to	TO	to
where	WRB	where
you	PP	you
could	MD	could
distinguish	VB	distinguish
those	DT	those
tiny	JJ	tiny
biomolecules	NNS	biomolecule
from	IN	from
each	DT	each
other	JJ	other
.	SENT	.
You	PP	you
would	MD	would
see	VB	see
those	DT	those
connections	NNS	connection
and	CC	and
get	VB	get
maps	NNS	map
of	IN	of
the	DT	the
brain	NN	brain
.	SENT	.
This	DT	this
could	MD	could
potentially	RB	potentially
be	VB	be
quite	RB	quite
dramatic	JJ	dramatic
.	SENT	.
We	PP	we
brought	VBD	bring
a	DT	a
little	JJ	little
demo	NN	demo
here	RB	here
.	SENT	.
We	PP	we
got	VBD	get
some	DT	some
purified	VBN	purify
baby	NN	baby
diaper	NN	diaper
material	NN	material
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
much	RB	much
easier	RBR	easier
just	RB	just
to	TO	to
buy	VB	buy
it	PP	it
off	RP	off
the	DT	the
Internet	NN	Internet
than	IN	than
to	TO	to
extract	VB	extract
the	DT	the
few	JJ	few
grains	NNS	grain
that	WDT	that
actually	RB	actually
occur	VBP	occur
in	IN	in
these	DT	these
diapers	NNS	diaper
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
put	VB	put
just	RB	just
one	CD	one
teaspoon	NN	teaspoon
here	RB	here
of	IN	of
this	DT	this
purified	VBN	purify
polymer	NN	polymer
.	SENT	.
And	CC	and
here	RB	here
we	PP	we
have	VBP	have
some	DT	some
water	NN	water
.	SENT	.
What	WP	what
we	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
do	VB	do
is	VBZ	be
see	VB	see
if	IN	if
this	DT	this
teaspoon	NN	teaspoon
of	IN	of
the	DT	the
baby	NN	baby
diaper	NN	diaper
material	NN	material
can	MD	can
increase	VB	increase
in	IN	in
size	NN	size
.	SENT	.
You	PP	you
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
see	VB	see
it	PP	it
increase	VB	increase
in	IN	in
volume	NN	volume
by	IN	by
about	RB	about
a	DT	a
thousandfold	JJ	thousandfold
before	IN	before
your	PP$	your
very	JJ	very
eyes	NNS	eye
.	SENT	.
I	PP	I
could	MD	could
pour	VB	pour
much	RB	much
more	JJR	more
of	IN	of
this	DT	this
in	IN	in
there	RB	there
,	,	,
but	CC	but
I	PP	I
think	VBP	think
you	PP	you
'	''	'
ve	NNS	<unknown>
got	VBD	get
the	DT	the
idea	NN	idea
that	IN	that
this	DT	this
is	VBZ	be
a	DT	a
very	RB	very
,	,	,
very	RB	very
interesting	JJ	interesting
molecule	NN	molecule
,	,	,
and	CC	and
if	IN	if
can	MD	can
use	VB	use
it	PP	it
in	IN	in
the	DT	the
right	JJ	right
way	NN	way
,	,	,
we	PP	we
might	MD	might
be	VB	be
able	JJ	able
to	TO	to
really	RB	really
zoom	VB	zoom
in	IN	in
on	IN	on
the	DT	the
brain	NN	brain
in	IN	in
a	DT	a
way	NN	way
that	IN	that
you	PP	you
can	MD	can
'	''	'
t	NN	t
do	VBP	do
with	IN	with
past	JJ	past
technologies	NNS	technology
.	SENT	.
OK	UH	OK
.	SENT	.
So	IN	so
a	DT	a
little	JJ	little
bit	NN	bit
of	IN	of
chemistry	NN	chemistry
now	RB	now
.	SENT	.
What	WP	what
'	POS	'
s	NNS	<unknown>
going	VBG	go
on	IN	on
in	IN	in
the	DT	the
baby	NN	baby
diaper	NN	diaper
polymer	NN	polymer
?	SENT	?
If	IN	if
you	PP	you
could	MD	could
zoom	VB	zoom
in	IN	in
,	,	,
it	PP	it
might	MD	might
look	VB	look
something	NN	something
like	IN	like
what	WP	what
you	PP	you
see	VBP	see
on	IN	on
the	DT	the
screen	NN	screen
.	SENT	.
Polymers	NNS	polymer
are	VBP	be
chains	NNS	chain
of	IN	of
atoms	NNS	atom
arranged	VBN	arrange
in	IN	in
long	JJ	long
,	,	,
thin	JJ	thin
lines	NNS	line
.	SENT	.
The	DT	the
chains	NNS	chain
are	VBP	be
very	RB	very
tiny	JJ	tiny
,	,	,
about	IN	about
the	DT	the
width	NN	width
of	IN	of
a	DT	a
biomolecule	NN	biomolecule
,	,	,
and	CC	and
these	DT	these
polymers	NNS	polymer
are	VBP	be
really	RB	really
dense	JJ	dense
.	SENT	.
They	PP	they
'	POS	'
re	NN	re
separated	VBN	separate
by	IN	by
distances	NNS	distance
that	WDT	that
are	VBP	be
around	IN	around
the	DT	the
size	NN	size
of	IN	of
a	DT	a
biomolecule	NN	biomolecule
.	SENT	.
This	DT	this
is	VBZ	be
very	RB	very
good	JJ	good
because	IN	because
we	PP	we
could	MD	could
potentially	RB	potentially
move	VB	move
everything	NN	everything
apart	RB	apart
in	IN	in
the	DT	the
brain	NN	brain
.	SENT	.
If	IN	if
we	PP	we
add	VBP	add
water	NN	water
,	,	,
what	WP	what
will	MD	will
happen	VB	happen
is	VBZ	be
,	,	,
this	DT	this
swellable	JJ	<unknown>
material	NN	material
is	VBZ	be
going	VBG	go
to	TO	to
absorb	VB	absorb
the	DT	the
water	NN	water
,	,	,
the	DT	the
polymer	NN	polymer
chains	NNS	chain
will	MD	will
move	VB	move
apart	RB	apart
from	IN	from
each	DT	each
other	JJ	other
,	,	,
and	CC	and
the	DT	the
entire	JJ	entire
material	NN	material
is	VBZ	be
going	VBG	go
to	TO	to
become	VB	become
bigger	JJR	big
.	SENT	.
And	CC	and
because	IN	because
these	DT	these
chains	NNS	chain
are	VBP	be
so	RB	so
tiny	JJ	tiny
and	CC	and
spaced	VBN	space
by	IN	by
biomolecular	JJ	biomolecular
distances	NNS	distance
,	,	,
we	PP	we
could	MD	could
potentially	RB	potentially
blow	VB	blow
up	RP	up
the	DT	the
brain	NN	brain
and	CC	and
make	VB	make
it	PP	it
big	JJ	big
enough	RB	enough
to	TO	to
see	VB	see
.	SENT	.
Here	RB	here
'	''	'
s	VBG	<unknown>
the	DT	the
mystery	NN	mystery
,	,	,
then	RB	then
:	:	:
How	WRB	how
do	VBP	do
we	PP	we
actually	RB	actually
make	VBP	make
these	DT	these
polymer	NN	polymer
chains	NNS	chain
inside	IN	inside
the	DT	the
brain	NN	brain
so	IN	so
we	PP	we
can	MD	can
move	VB	move
all	PDT	all
the	DT	the
biomolecules	NNS	biomolecule
apart	RB	apart
?	SENT	?
If	IN	if
we	PP	we
could	MD	could
do	VB	do
that	IN	that
,	,	,
maybe	RB	maybe
we	PP	we
could	MD	could
get	VB	get
ground	NN	ground
truth	NN	truth
maps	NNS	map
of	IN	of
the	DT	the
brain	NN	brain
.	SENT	.
We	PP	we
could	MD	could
look	VB	look
at	IN	at
the	DT	the
wiring	NN	wiring
.	SENT	.
We	PP	we
can	MD	can
peer	VB	peer
inside	RB	inside
and	CC	and
see	VB	see
the	DT	the
molecules	NNS	molecule
within	IN	within
.	SENT	.
To	TO	to
explain	VB	explain
this	DT	this
,	,	,
we	PP	we
made	VBD	make
some	DT	some
animations	NNS	animation
where	WRB	where
we	PP	we
actually	RB	actually
look	VBP	look
at	IN	at
,	,	,
in	IN	in
these	DT	these
artist	NN	artist
renderings	NNS	rendering
,	,	,
what	WDT	what
biomolecules	NNS	biomolecule
might	MD	might
look	VB	look
like	IN	like
and	CC	and
how	WRB	how
we	PP	we
might	MD	might
separate	VB	separate
them	PP	them
.	SENT	.
Step	VB	step
one	PP	one
:	:	:
what	WP	what
we	PP	we
'	''	'
d	SYM	d
have	VB	have
to	TO	to
do	VB	do
,	,	,
first	JJ	first
of	IN	of
all	DT	all
,	,	,
is	VBZ	be
attach	VB	attach
every	DT	every
biomolecule	NN	biomolecule
,	,	,
shown	VBN	show
in	IN	in
brown	NN	brown
here	RB	here
,	,	,
to	TO	to
a	DT	a
little	JJ	little
anchor	NN	anchor
,	,	,
a	DT	a
little	JJ	little
handle	NN	handle
.	SENT	.
We	PP	we
need	VBP	need
to	TO	to
pull	VB	pull
the	DT	the
molecules	NNS	molecule
of	IN	of
the	DT	the
brain	NN	brain
apart	RB	apart
from	IN	from
each	DT	each
other	JJ	other
,	,	,
and	CC	and
to	TO	to
do	VB	do
that	IN	that
,	,	,
we	PP	we
need	VBP	need
to	TO	to
have	VB	have
a	DT	a
little	JJ	little
handle	NN	handle
that	WDT	that
allows	VBZ	allow
those	DT	those
polymers	NNS	polymer
to	TO	to
bind	VB	bind
to	TO	to
them	PP	them
and	CC	and
to	TO	to
exert	VB	exert
their	PP$	their
force	NN	force
.	SENT	.
Now	RB	now
,	,	,
if	IN	if
you	PP	you
just	RB	just
take	VBP	take
baby	NN	baby
diaper	NN	diaper
polymer	NN	polymer
and	CC	and
dump	VB	dump
it	PP	it
on	IN	on
the	DT	the
brain	NN	brain
,	,	,
obviously	RB	obviously
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
sit	VB	sit
there	RB	there
on	IN	on
top	NN	top
.	SENT	.
So	RB	so
we	PP	we
need	VBP	need
to	TO	to
find	VB	find
a	DT	a
way	NN	way
to	TO	to
make	VB	make
the	DT	the
polymers	NNS	polymer
inside	RB	inside
.	SENT	.
And	CC	and
this	DT	this
is	VBZ	be
where	WRB	where
we	PP	we
'	POS	'
re	NN	re
really	RB	really
lucky	JJ	lucky
.	SENT	.
It	PP	it
turns	VBZ	turn
out	RP	out
,	,	,
you	PP	you
can	MD	can
get	VB	get
the	DT	the
building	NN	building
blocks	NNS	block
,	,	,
monomers	NNS	monomer
,	,	,
as	IN	as
they	PP	they
'	POS	'
re	NN	re
called	VBD	call
,	,	,
and	CC	and
if	IN	if
you	PP	you
let	VBP	let
them	PP	them
go	VB	go
into	IN	into
the	DT	the
brain	NN	brain
and	CC	and
then	RB	then
trigger	VB	trigger
the	DT	the
chemical	NN	chemical
reactions	NNS	reaction
,	,	,
you	PP	you
