Hello	UH	hello
know	VBP	know
the	DT	the
power	NN	power
they	PP	they
have	VBP	have
to	TO	to
create	VB	create
a	DT	a
better	JJR	good
world	NN	world
.	SENT	.
A	DT	a
more	RBR	more
connected	JJ	connected
world	NN	world
,	,	,
a	DT	a
more	RBR	more
engaged	JJ	engaged
and	CC	and
empathetic	JJ	empathetic
world	NN	world
.	SENT	.
Books	NNS	book
have	VBP	have
power	NN	power
,	,	,
information	NN	information
has	VBZ	have
power	NN	power
.	SENT	.
And	CC	and
for	IN	for
the	DT	the
powerless	JJ	powerless
in	IN	in
our	PP$	our
communities	NNS	community
,	,	,
being	VBG	be
able	JJ	able
to	TO	to
connect	VB	connect
to	TO	to
that	DT	that
is	VBZ	be
even	RB	even
more	RBR	more
important	JJ	important
.	SENT	.
In	IN	in
1995	CD	@card@
,	,	,
Betty	NP	Betty
Hart	NP	Hart
and	CC	and
Todd	NP	Todd
Risley	NP	Risley
published	VBD	publish
a	DT	a
study	NN	study
that	WDT	that
found	VBD	find
that	IN	that
working	VBG	work
class	NN	class
families	NNS	family
and	CC	and
those	DT	those
being	VBG	be
served	VBN	serve
by	IN	by
welfare	NN	welfare
experience	NN	experience
what	WP	what
we	PP	we
now	RB	now
refer	VBP	refer
to	TO	to
as	IN	as
the	DT	the
"	``	"
30	CD	@card@
million	CD	million
word	NN	word
gap	NN	gap
.	SENT	.
"	''	"
Essentially	RB	essentially
,	,	,
what	WP	what
they	PP	they
learned	VBN	learn
is	VBZ	be
that	IN	that
children	NNS	child
in	IN	in
these	DT	these
families	NNS	family
are	VBP	be
hearing	VBG	hear
so	RB	so
many	JJ	many
fewer	JJR	few
words	NNS	word
each	DT	each
day	NN	day
that	IN	that
by	IN	by
the	DT	the
time	NN	time
they	PP	they
are	VBP	be
three	CD	three
years	NNS	year
old	JJ	old
,	,	,
there	EX	there
'	''	'
s	VBG	<unknown>
this	DT	this
enormous	JJ	enormous
disparity	NN	disparity
in	IN	in
their	PP$	their
learned	VBN	learn
language	NN	language
.	SENT	.
And	CC	and
that	DT	that
gap	NN	gap
in	IN	in
words	NNS	word
follows	VBZ	follow
them	PP	them
as	IN	as
they	PP	they
enter	VBP	enter
school	NN	school
,	,	,
and	CC	and
it	PP	it
results	VBZ	result
in	IN	in
later	JJR	late
reading	NN	reading
,	,	,
poorer	JJR	poor
reading	NN	reading
skills	NNS	skill
,	,	,
a	DT	a
lack	NN	lack
of	IN	of
success	NN	success
overall	JJ	overall
.	SENT	.
Children	NNS	child
need	VBP	need
to	TO	to
hear	VB	hear
words	NNS	word
every	DT	every
day	NN	day
and	CC	and
they	PP	they
need	VBP	need
to	TO	to
hear	VB	hear
not	RB	not
just	RB	just
our	PP$	our
day-	NN	<unknown>
to-day	NN	<unknown>
conversation	NN	conversation
,	,	,
they	PP	they
have	VBP	have
to	TO	to
hear	VB	hear
rare	JJ	rare
words	NNS	word
:	:	:
those	DT	those
outside	IN	outside
the	DT	the
common	JJ	common
lexicon	NN	lexicon
we	PP	we
share	VBP	share
,	,	,
of	IN	of
around	IN	around
10	CD	@card@
,	,	,
000	CD	@card@
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
read	VB	read
you	PP	you
a	DT	a
short	JJ	short
snippet	NN	snippet
from	IN	from
a	DT	a
children	NNS	child
'	POS	'
s	NN	S
book	NN	book
by	IN	by
one	CD	one
of	IN	of
our	PP$	our
favorite	JJ	favorite
authors	NNS	author
in	IN	in
the	DT	the
children	NNS	child
'	POS	'
s	NN	S
room	NN	room
,	,	,
Eric	NP	Eric
Carle	NP	Carle
.	SENT	.
Some	DT	some
of	IN	of
you	PP	you
might	MD	might
know	VB	know
his	PP$	his
work	NN	work
"	``	"
The	DT	the
Very	JJ	Very
Hungry	JJ	hungry
Caterpillar	NP	Caterpillar
.	SENT	.
"	``	"
But	CC	but
this	DT	this
is	VBZ	be
from	IN	from
"	''	"
'	''	'
Slowly	RB	slowly
,	,	,
Slowly	RB	slowly
,	,	,
Slowly	RB	slowly
,	,	,
'	''	'
said	VBD	say
the	DT	the
Sloth	NN	sloth
.	SENT	.
"	''	"
"	''	"
Finally	RB	finally
,	,	,
the	DT	the
sloth	NN	sloth
replied	VBD	reply
,	,	,
'	''	'
It	PP	it
is	VBZ	be
true	JJ	true
that	IN	that
I	PP	I
am	VBP	be
slow	JJ	slow
,	,	,
quiet	JJ	quiet
and	CC	and
boring	JJ	boring
.	SENT	.
I	PP	I
am	VBP	be
lackadaisical	JJ	lackadaisical
,	,	,
I	PP	I
dawdle	VBP	dawdle
and	CC	and
I	PP	I
dillydally	VBP	dillydally
.	SENT	.
I	PP	I
am	VBP	be
also	RB	also
unflappable	JJ	unflappable
,	,	,
languid	JJ	languid
,	,	,
stoic	JJ	stoic
,	,	,
impassive	JJ	impassive
,	,	,
sluggish	JJ	sluggish
,	,	,
lethargic	JJ	lethargic
,	,	,
placid	JJ	placid
,	,	,
calm	JJ	calm
,	,	,
mellow	JJ	mellow
,	,	,
laid-back	JJ	laid-back
and	CC	and
,	,	,
well	UH	well
,	,	,
slothful	JJ	slothful
!	SENT	!
I	PP	I
am	VBP	be
relaxed	VBN	relax
and	CC	and
tranquil	JJ	tranquil
,	,	,
and	CC	and
I	PP	I
like	VBP	like
to	TO	to
live	VB	live
in	IN	in
peace	NN	peace
.	SENT	.
But	CC	but
I	PP	I
am	VBP	be
not	RB	not
lazy	JJ	lazy
.	SENT	.
'	''	'
Then	RB	then
the	DT	the
sloth	NN	sloth
yawned	VBD	yawn
and	CC	and
said	VBD	say
,	,	,
'	''	'
That	DT	that
'	''	'
s	NNS	<unknown>
just	RB	just
how	WRB	how
I	PP	I
am	VBP	be
.	SENT	.
I	PP	I
like	VBP	like
to	TO	to
do	VB	do
things	NNS	thing
slowly	RB	slowly
,	,	,
slowly	RB	slowly
,	,	,
slowly	RB	slowly
.	SENT	.
'	''	'
"	``	"
So	RB	so
you	PP	you
can	MD	can
see	VB	see
from	IN	from
this	DT	this
very	RB	very
brief	JJ	brief
example	NN	example
from	IN	from
one	CD	one
book	NN	book
in	IN	in
our	PP$	our
library	NN	library
how	WRB	how
Eric	NP	Eric
Carle	NP	Carle
used	VBD	use
20	CD	@card@
different	JJ	different
words	NNS	word
to	TO	to
get	VB	get
the	DT	the
same	JJ	same
idea	NN	idea
across	IN	across
to	TO	to
children	NNS	child
.	SENT	.
Now	RB	now
we	PP	we
know	VBP	know
that	IN	that
a	DT	a
lot	NN	lot
of	IN	of
the	DT	the
families	NNS	family
visiting	VBG	visit
us	PP	us
at	IN	at
the	DT	the
library	NN	library
,	,	,
a	DT	a
lot	NN	lot
of	IN	of
our	PP$	our
friends	NNS	friend
,	,	,
are	VBP	be
struggling	VBG	struggle
financially	RB	financially
.	SENT	.
We	PP	we
know	VBP	know
that	IN	that
some	DT	some
of	IN	of
them	PP	them
are	VBP	be
living	VBG	live
in	IN	in
poverty	NN	poverty
,	,	,
and	CC	and
don	VB	don
'	''	'
t	NN	t
have	VBP	have
enough	RB	enough
to	TO	to
eat	VB	eat
or	CC	or
anywhere	RB	anywhere
safe	JJ	safe
to	TO	to
live	VB	live
.	SENT	.
We	PP	we
know	VBP	know
that	IN	that
our	PP$	our
friend	NN	friend
James	NP	James
,	,	,
who	WP	who
comes	VBZ	come
in	IN	in
after	IN	after
school	NN	school
and	CC	and
is	VBZ	be
staying	VBG	stay
at	IN	at
a	DT	a
local	JJ	local
shelter	NN	shelter
,	,	,
isn	NP	isn
'	POS	'
t	NN	t
reading	NN	reading
at	IN	at
grade	NN	grade
level	NN	level
and	CC	and
has	VBZ	have
probably	RB	probably
never	RB	never
read	VBN	read
at	IN	at
grade	NN	grade
level	NN	level
.	SENT	.
We	PP	we
know	VBP	know
we	PP	we
have	VBP	have
that	DT	that
30	CD	@card@
million	CD	million
word	NN	word
gap	NN	gap
and	CC	and
a	DT	a
corresponding	JJ	corresponding
achievement	NN	achievement
gap	NN	gap
by	IN	by
the	DT	the
time	NN	time
kids	NNS	kid
enter	VBP	enter
the	DT	the
third	JJ	third
grade	NN	grade
,	,	,
both	CC	both
of	IN	of
which	WDT	which
directly	RB	directly
correlate	VBP	correlate
to	TO	to
income	NN	income
level	NN	level
.	SENT	.
So	RB	so
what	WP	what
'	POS	'
s	NNS	<unknown>
the	DT	the
responsibility	NN	responsibility
of	IN	of
libraries	NNS	library
in	IN	in
addressing	VBG	address
these	DT	these
gaps	NNS	gap
?	SENT	?
How	WRB	how
can	MD	can
we	PP	we
help	VB	help
our	PP$	our
friends	NNS	friend
be	VB	be
more	RBR	more
successful	JJ	successful
,	,	,
more	RBR	more
educated	VBN	educate
and	CC	and
some	DT	some
day	NN	day
,	,	,
better	JJR	good
global	JJ	global
citizens	NNS	citizen
?	SENT	?
It	PP	it
starts	VBZ	start
with	IN	with
ensuring	VBG	ensure
free	JJ	free
and	CC	and
equitable	JJ	equitable
access	NN	access
to	TO	to
everything	NN	everything
libraries	NNS	library
offer	VBP	offer
them	PP	them
.	SENT	.
Books	NNS	book
level	VBP	level
the	DT	the
playing	VBG	play
field	NN	field
by	IN	by
exposing	VBG	expose
children	NNS	child
of	IN	of
every	DT	every
socioeconomic	JJ	socioeconomic
background	NN	background
to	TO	to
words	NNS	word
.	SENT	.
At	IN	at
the	DT	the
library	NN	library
,	,	,
we	PP	we
provide	VBP	provide
programs	NNS	program
that	WDT	that
are	VBP	be
based	VBN	base
on	IN	on
the	DT	the
five	CD	five
tenants	NNS	tenant
of	IN	of
early	JJ	early
literacy	NN	literacy
:	:	:
playing	VBG	play
,	,	,
singing	NN	singing
,	,	,
talking	VBG	talk
,	,	,
reading	VBG	read
and	CC	and
writing	VBG	write
.	SENT	.
We	PP	we
offer	VBP	offer
programs	NNS	program
for	IN	for
adults	NNS	adult
on	IN	on
computer	NN	computer
classes	NNS	class
and	CC	and
job-skills	NNS	job-skill
training	NN	training
.	SENT	.
Business	NN	business
start-ups	NNS	start-up
.	SENT	.
We	PP	we
do	VBP	do
all	DT	all
of	IN	of
this	DT	this
great	JJ	great
work	NN	work
for	IN	for
our	PP$	our
community	NN	community
members	NNS	member
and	CC	and
at	IN	at
the	DT	the
same	JJ	same
time	NN	time
,	,	,
we	PP	we
counteract	VBP	counteract
it	PP	it
by	IN	by
charging	VBG	charge
fines	NNS	fine
and	CC	and
fees	NNS	fee
of	IN	of
our	PP$	our
patrons	NNS	patron
.	SENT	.
Today	NN	today
in	IN	in
La	NP	La
Crosse	NP	Crosse
,	,	,
10	CD	@card@
,	,	,
000	CD	@card@
of	IN	of
our	PP$	our
users	NNS	user
are	VBP	be
unable	JJ	unable
to	TO	to
check	VB	check
out	RP	out
library	NN	library
materials	NNS	material
because	IN	because
of	IN	of
fines	NNS	fine
and	CC	and
fees	NNS	fee
.	SENT	.
If	IN	if
we	PP	we
narrow	JJ	narrow
in	IN	in
on	IN	on
our	PP$	our
neighborhoods	NNS	neighborhood
experiencing	VBG	experience
the	DT	the
most	JJS	most
poverty	NN	poverty
,	,	,
those	DT	those
where	WRB	where
82	CD	@card@
percent	NN	percent
of	IN	of
the	DT	the
student	NN	student
body	NN	body
is	VBZ	be
considered	VBN	consider
economically	RB	economically
disadvantaged	JJ	disadvantaged
,	,	,
the	DT	the
number	NN	number
rises	VBZ	rise
to	TO	to
23	CD	@card@
percent	NN	percent
of	IN	of
the	DT	the
neighborhood	NN	neighborhood
.	SENT	.
And	CC	and
these	DT	these
are	VBP	be
local	JJ	local
numbers	NNS	number
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
true	JJ	true
,	,	,
but	CC	but
they	PP	they
hold	VBP	hold
true	JJ	true
nationwide	RB	nationwide
.	SENT	.
In	IN	in
libraries	NNS	library
across	IN	across
the	DT	the
country	NN	country
that	IN	that
charge	NN	charge
fines	NNS	fine
,	,	,
the	DT	the
poorest	JJS	poor
neighborhoods	NNS	neighborhood
have	VBP	have
the	DT	the
most	JJS	most
number	NN	number
of	IN	of
people	NNS	people
blocked	VBN	block
from	IN	from
use	NN	use
.	SENT	.
In	IN	in
fact	NN	fact
,	,	,
the	DT	the
Colorado	NP	Colorado
State	NP	State
Library	NP	Library
was	VBD	be
so	RB	so
worried	VBN	worry
about	IN	about
this	DT	this
,	,	,
they	PP	they
published	VBD	publish
a	DT	a
white	JJ	white
paper	NN	paper
and	CC	and
they	PP	they
stated	VBD	state
unequivocally	RB	unequivocally
that	IN	that
it	PP	it
'	POS	'
s	NNS	<unknown>
the	DT	the
fear	NN	fear
of	IN	of
fines	NNS	fine
that	WDT	that
keeps	VBZ	keep
poor	JJ	poor
families	NNS	family
out	IN	out
of	IN	of
libraries	NNS	library
.	SENT	.
A	DT	a
colleague	NN	colleague
of	IN	of
mine	PP	mine
took	VBD	take
a	DT	a
ride	NN	ride
in	IN	in
a	DT	a
Lyft	NP	<unknown>
in	IN	in
Atlanta	NP	Atlanta
last	JJ	last
year	NN	year
,	,	,
and	CC	and
he	PP	he
started	VBD	start
chatting	VBG	chat
with	IN	with
his	PP$	his
driver	NN	driver
about	IN	about
libraries	NNS	library
,	,	,
as	IN	as
we	PP	we
do	VBP	do
.	SENT	.
And	CC	and
she	PP	she
told	VBD	tell
him	PP	him
she	PP	she
grew	VBD	grow
up	RP	up
visiting	VBG	visit
her	PP$	her
local	JJ	local
library	NN	library
,	,	,
she	PP	she
loved	VBD	love
it	PP	it
.	SENT	.
But	CC	but
now	RB	now
that	IN	that
she	PP	she
'	POS	'
s	NNS	<unknown>
a	DT	a
parent	NN	parent
with	IN	with
three	CD	three
children	NNS	child
of	IN	of
her	PP$	her
own	JJ	own
,	,	,
there	EX	there
'	''	'
s	VBG	<unknown>
no	DT	no
way	NN	way
she	PP	she
would	MD	would
allow	VB	allow
them	PP	them
to	TO	to
get	VB	get
a	DT	a
library	NN	library
card	NN	card
,	,	,
because	IN	because
of	IN	of
the	DT	the
strict	JJ	strict
deadlines	NNS	deadline
libraries	NNS	library
impose	VB	impose
.	SENT	.
She	PP	she
said	VBD	say
,	,	,
"	``	"
It	PP	it
would	MD	would
be	VB	be
like	IN	like
another	DT	another
credit	NN	credit
card	NN	card
that	IN	that
I	PP	I
can	MD	can
'	''	'
t	NN	t
pay	NN	pay
.	SENT	.
"	''	"
Meanwhile	RB	meanwhile
,	,	,
when	WRB	when
other	JJ	other
libraries	NNS	library
have	VBP	have
experimented	VBN	experiment
with	IN	with
eliminating	VBG	eliminate
fines	NNS	fine
,	,	,
like	IN	like
one	CD	one
in	IN	in
San	NP	San
Rafael	NP	Rafael
that	WDT	that
took	VBD	take
away	RP	away
children	NNS	child
'	POS	'
s	NN	S
fines	NNS	fine
,	,	,
they	PP	they
had	VBD	have
a	DT	a
126-percent	JJ	<unknown>
increase	NN	increase
in	IN	in
child	NN	child
card	NN	card
applications	NNS	application
within	IN	within
the	DT	the
first	JJ	first
few	JJ	few
months	NNS	month
.	SENT	.
When	WRB	when
people	NNS	people
aren	NNS	<unknown>
'	POS	'
t	NN	t
afraid	JJ	afraid
of	IN	of
the	DT	the
fines	NNS	fine
they	PP	they
might	MD	might
accrue	VB	accrue
,	,	,
they	PP	they
line	VBP	line
up	RP	up
to	TO	to
access	VB	access
what	WP	what
we	PP	we
have	VBP	have
to	TO	to
offer	VB	offer
.	SENT	.
So	RB	so
what	WP	what
are	VBP	be
we	PP	we
telling	VBG	tell
people	NNS	people
,	,	,
then	RB	then
?	SENT	?
We	PP	we
have	VBP	have
these	DT	these
two	CD	two
disparate	JJ	disparate
ideas	NNS	idea
.	SENT	.
On	IN	on
the	DT	the
one	CD	one
hand	NN	hand
,	,	,
we	PP	we
'	POS	'
re	NN	re
champions	NNS	champion
of	IN	of
democracy	NN	democracy
and	CC	and
we	PP	we
claim	VBP	claim
that	IN	that
we	PP	we
'	POS	'
re	NN	re
there	RB	there
so	RB	so
that	IN	that
every	DT	every
citizen	NN	citizen
can	MD	can
educate	VB	educate
themselves	PP	themselves
.	SENT	.
We	PP	we
'	POS	'
re	NN	re
advocates	NNS	advocate
for	IN	for
the	DT	the
power	NN	power
early	JJ	early
literacy	NN	literacy
has	VBZ	have
to	TO	to
reduce	VB	reduce
that	DT	that
achievement	NN	achievement
gap	NN	gap
and	CC	and
eliminate	VB	eliminate
the	DT	the
word	NN	word
gap	NN	gap
.	SENT	.
We	PP	we
tell	VBP	tell
people	NNS	people
,	,	,
"	''	"
We	PP	we
'	POS	'
re	NN	re
here	RB	here
to	TO	to
help	VB	help
you	PP	you
.	SENT	.
"	''	"
On	IN	on
the	DT	the
other	JJ	other
hand	NN	hand
,	,	,
if	IN	if
you	PP	you
'	POS	'
re	NN	re
struggling	VBG	struggle
financially	RB	financially
,	,	,
and	CC	and
you	PP	you
make	VBP	make
a	DT	a
mistake	NN	mistake
,	,	,
the	DT	the
kind	NN	kind
of	IN	of
mistake	NN	mistake
that	IN	that
anyone	NN	anyone
in	IN	in
this	DT	this
room	NN	room
could	MD	could
make	VB	make
—	:	-
your	PP$	your
tote	NN	tote
bag	NN	bag
that	WDT	that
belongs	VBZ	belong
to	TO	to
the	DT	the
library	NN	library
sits	VBZ	sit
by	IN	by
your	PP$	your
back	JJ	back
door	NN	door
for	IN	for
a	DT	a
couple	NN	couple
of	IN	of
weeks	NNS	week
longer	RBR	longer
than	IN	than
it	PP	it
should	MD	should
,	,	,
you	PP	you
lose	VBP	lose
a	DT	a
CD	NN	CD
,	,	,
you	PP	you
spill	VBP	spill
your	PP$	your
coffee	NN	coffee
on	IN	on
a	DT	a
book	NN	book
,	,	,
suddenly	RB	suddenly
,	,	,
we	PP	we
'	POS	'
re	NN	re
not	RB	not
here	RB	here
for	IN	for
you	PP	you
so	RB	so
much	RB	much
anymore	RB	anymore
,	,	,
because	IN	because
if	IN	if
that	DT	that
happens	VBZ	happen
,	,	,
we	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
make	VB	make
you	PP	you
pay	VB	pay
for	IN	for
it	PP	it
.	SENT	.
And	CC	and
if	IN	if
you	PP	you
can	MD	can
'	''	'
t	NN	t
pay	NN	pay
for	IN	for
it	PP	it
,	,	,
you	PP	you
'	POS	'
re	NN	re
out	RP	out
of	IN	of
luck	NN	luck
.	SENT	.
I	PP	I
have	VBP	have
been	VBN	be
a	DT	a
librarian	NN	librarian
for	IN	for
a	DT	a
lot	NN	lot
of	IN	of
years	NNS	year
.	SENT	.
And	CC	and
in	IN	in
the	DT	the
past	JJ	past
few	JJ	few
years	NNS	year
,	,	,
I	PP	I
myself	PP	myself
have	VBP	have
paid	VBN	pay
over	IN	over
500	CD	@card@
dollars	NNS	dollar
in	IN	in
late	JJ	late
fines	NNS	fine
.	SENT	.
Now	RB	now
,	,	,
you	PP	you
might	MD	might
wonder	VB	wonder
why	WRB	why
,	,	,
I	PP	I
mean	VBP	mean
,	,	,
I	PP	I
'	POS	'
m	NN	m
there	RB	there
every	DT	every
day	NN	day
,	,	,
and	CC	and
I	PP	I
certainly	RB	certainly
know	VBP	know
how	WRB	how
the	DT	the
system	NN	system
works	VBZ	work
.	SENT	.
But	CC	but
like	IN	like
all	DT	all
of	IN	of
our	PP$	our
friends	NNS	friend
at	IN	at
the	DT	the
library	NN	library
,	,	,
I	PP	I
am	VBP	be
busy	JJ	busy
,	,	,
I	PP	I
lose	VBP	lose
track	NN	track
of	IN	of
things	NNS	thing
,	,	,
my	PP$	my
house	NN	house
is	VBZ	be
sometimes	RB	sometimes
messy	JJ	messy
,	,	,
and	CC	and
I	PP	I
have	VBP	have
lost	VBN	lose
a	DT	a
DVD	NN	DVD
or	CC	or
two	CD	two
under	IN	under
the	DT	the
sofa	NN	sofa
.	SENT	.
And	CC	and
I	PP	I
have	VBP	have
been	VBN	be
fortunate	JJ	fortunate
enough	RB	enough
to	TO	to
be	VB	be
able	JJ	able
to	TO	to
pay	VB	pay
that	DT	that
500	CD	@card@
dollars	NNS	dollar
over	IN	over
the	DT	the
last	JJ	last
several	JJ	several
years	NNS	year
.	SENT	.
If	IN	if
not	RB	not
happily	RB	happily
,	,	,
I	PP	I
at	IN	at
least	JJS	least
had	VBD	have
the	DT	the
means	VBZ	mean
to	TO	to
do	VB	do
it	PP	it
.	SENT	.
So	RB	so
is	VBZ	be
that	IN	that
fair	JJ	fair
and	CC	and
equitable	JJ	equitable
service	NN	service
if	IN	if
some	DT	some
of	IN	of
us	PP	us
can	MD	can
pay	VB	pay
our	PP$	our
fines	NNS	fine
and	CC	and
continue	VBP	continue
to	TO	to
operate	VB	operate
as	IN	as
we	PP	we
always	RB	always
have	VBP	have
,	,	,
and	CC	and
others	NNS	other
of	IN	of
us	PP	us
make	VBP	make
one	CD	one
mistake	NN	mistake
and	CC	and
no	RB	no
longer	RBR	longer
are	VBP	be
welcome	JJ	welcome
back	RB	back
?	SENT	?
It	PP	it
'	POS	'
s	NN	S
simply	RB	simply
not	RB	not
.	SENT	.
Now	RB	now
,	,	,
why	WRB	why
would	MD	would
we	PP	we
continue	VB	continue
to	TO	to
operate	VB	operate
under	IN	under
a	DT	a
model	NN	model
that	WDT	that
hurts	VBZ	hurt
our	PP$	our
most	RBS	most
vulnerable	JJ	vulnerable
patrons	NNS	patron
the	DT	the
most	JJS	most
?	SENT	?
There	EX	there
are	VBP	be
reasons	NNS	reason
.	SENT	.
There	EX	there
are	VBP	be
reasons	NNS	reason
like	IN	like
responsibility	NN	responsibility
.	SENT	.
There	EX	there
are	VBP	be
some	DT	some
libraries	NNS	library
that	WDT	that
really	RB	really
feel	VBP	feel
that	IN	that
it	PP	it
'	''	'
s	VBG	<unknown>
our	PP$	our
job	NN	job
to	TO	to
teach	VB	teach
people	NNS	people
responsibility	NN	responsibility
.	SENT	.
And	CC	and
they	PP	they
haven	NN	haven
'	POS	'
t	NN	t
figured	VBD	figure
out	RP	out
that	IN	that
there	EX	there
might	MD	might
be	VB	be
ways	NNS	way
to	TO	to
do	VB	do
that	IN	that
that	DT	that
don	NN	don
'	POS	'
t	NN	t
equate	VB	equate
to	TO	to
dollars	NNS	dollar
.	SENT	.
There	EX	there
'	POS	'
s	NN	S
also	RB	also
this	DT	this
idea	NN	idea
that	IN	that
we	PP	we
share	VBP	share
the	DT	the
resources	NNS	resource
collectively	RB	collectively
in	IN	in
a	DT	a
community	NN	community
,	,	,
and	CC	and
so	RB	so
we	PP	we
have	VBP	have
to	TO	to
take	VB	take
turns	NNS	turn
.	SENT	.
If	IN	if
I	PP	I
keep	VBP	keep
my	PP$	my
"	``	"
My	PP$	my
Little	JJ	little
Pony	NN	pony
"	''	"
movie	NN	movie
for	IN	for
too	RB	too
long	JJ	long
,	,	,
and	CC	and
somebody	NN	somebody
else	RB	else
wants	VBZ	want
to	TO	to
watch	VB	watch
it	PP	it
,	,	,
it	PP	it
'	POS	'
s	NN	S
not	RB	not
fair	JJ	fair
.	SENT	.
And	CC	and
then	RB	then
,	,	,
there	EX	there
'	''	'
s	VBG	<unknown>
the	DT	the
money	NN	money
.	SENT	.
Community	NN	community
members	NNS	member
often	RB	often
love	VBP	love
their	PP$	their
libraries	NNS	library
,	,	,
and	CC	and
they	PP	they
don	VBP	don
'	''	'
t	NN	t
want	VBP	want
us	PP	us
to	TO	to
not	RB	not
be	VB	be
able	JJ	able
to	TO	to
sustain	VB	sustain
the	DT	the
services	NNS	service
we	PP	we
offer	VBP	offer
.	SENT	.
Luckily	RB	luckily
,	,	,
we	PP	we
can	MD	can
address	VB	address
all	DT	all
of	IN	of
these	DT	these
things	NNS	thing
in	IN	in
a	DT	a
variety	NN	variety
of	IN	of
ways	NNS	way
without	IN	without
scaring	VBG	scare
away	RP	away
our	PP$	our
most	RBS	most
vulnerable	JJ	vulnerable
populations	NNS	population
.	SENT	.
Some	DT	some
libraries	NNS	library
have	VBP	have
gone	VBN	go
to	TO	to
a	DT	a
Netflix	NP	<unknown>
model	NN	model
.	SENT	.
You	PP	you
might	MD	might
be	VB	be
familiar	JJ	familiar
with	IN	with
this	DT	this
:	:	:
you	PP	you
check	VBP	check
things	NNS	thing
out	RB	out
,	,	,
when	WRB	when
you	PP	you
'	POS	'
re	NN	re
done	VBN	do
with	IN	with
them	PP	them
,	,	,
you	PP	you
return	VBP	return
them	PP	them
.	SENT	.
If	IN	if
you	PP	you
don	NN	don
'	POS	'
t	NN	t
return	NN	return
them	PP	them
,	,	,
you	PP	you
can	MD	can
'	''	'
t	NN	t
check	VB	check
more	JJR	more
things	NNS	thing
out	RP	out
,	,	,
but	CC	but
once	RB	once
you	PP	you
do	VBP	do
,	,	,
it	PP	it
'	POS	'
s	NN	S
all	RB	all
forgiven	VBN	forgive
,	,	,
it	PP	it
'	POS	'
s	NN	S
fine	NN	fine
.	SENT	.
You	PP	you
can	MD	can
check	VB	check
out	RP	out
again	RB	again
.	SENT	.
Others	NNS	other
continue	VBP	continue
to	TO	to
charge	VB	charge
fines	NNS	fine
,	,	,
but	CC	but
they	PP	they
want	VBP	want
to	TO	to
offer	VB	offer
alternatives	NNS	alternative
to	TO	to
their	PP$	their
library	NN	library
patrons	NNS	patron
,	,	,
and	CC	and
so	RB	so
they	PP	they
do	VBP	do
things	NNS	thing
like	IN	like
food	NN	food
for	IN	for
fines	NNS	fine
,	,	,
where	WRB	where
you	PP	you
