So	RB	so
Swiss	JJ	Swiss
army	NN	army
knife	NN	knife
.	SENT	.
We	PP	we
can	MD	can
pretend	VB	pretend
this	DT	this
is	VBZ	be
a	DT	a
Swiss	JJ	Swiss
army	NN	army
knife	NN	knife
with	IN	with
different	JJ	different
tools	NNS	tool
in	IN	in
it	PP	it
,	,	,
and	CC	and
one	CD	one
of	IN	of
the	DT	the
tools	NNS	tool
is	VBZ	be
kind	NN	kind
of	IN	of
like	IN	like
a	DT	a
magnifying	NN	magnifying
glass	NN	glass
or	CC	or
a	DT	a
GPS	NP	GPS
for	IN	for
our	PP$	our
DNA	NN	DNA
,	,	,
so	RB	so
it	PP	it
can	MD	can
home	VB	home
in	IN	in
on	IN	on
a	DT	a
certain	JJ	certain
spot	NN	spot
.	SENT	.
And	CC	and
the	DT	the
next	JJ	next
tool	NN	tool
is	VBZ	be
like	IN	like
scissors	NN	scissors
that	WDT	that
can	MD	can
cut	VB	cut
the	DT	the
DNA	NN	DNA
right	NN	right
in	IN	in
that	DT	that
spot	NN	spot
.	SENT	.
And	CC	and
finally	RB	finally
we	PP	we
have	VBP	have
a	DT	a
pen	NN	pen
where	WRB	where
we	PP	we
can	MD	can
literally	RB	literally
rewrite	VB	rewrite
the	DT	the
genetic	JJ	genetic
code	NN	code
in	IN	in
that	DT	that
location	NN	location
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
really	RB	really
that	RB	that
simple	JJ	simple
.	SENT	.
And	CC	and
this	DT	this
technology	NN	technology
,	,	,
which	WDT	which
came	VBD	come
on	IN	on
the	DT	the
scene	NN	scene
just	RB	just
three	CD	three
years	NNS	year
ago	RB	ago
,	,	,
has	VBZ	have
taken	VBN	take
science	NN	science
by	IN	by
storm	NN	storm
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
evolving	VBG	evolve
so	RB	so
fast	RB	fast
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	NN	S
so	IN	so
freaking	VBG	freak
exciting	JJ	exciting
to	TO	to
scientists	NNS	scientist
,	,	,
and	CC	and
I	PP	I
admit	VBP	admit
I	PP	I
'	''	'
m	NN	m
fascinated	VBN	fascinate
by	IN	by
it	PP	it
and	CC	and
we	PP	we
use	VBP	use
it	PP	it
in	IN	in
my	PP$	my
own	JJ	own
lab	NN	lab
,	,	,
that	WDT	that
I	PP	I
think	VBP	think
someone	NN	someone
is	VBZ	be
going	VBG	go
to	TO	to
go	VB	go
that	DT	that
extra	JJ	extra
step	NN	step
and	CC	and
continue	VB	continue
the	DT	the
GM	NP	GM
human	JJ	human
embryo	NN	embryo
work	NN	work
and	CC	and
maybe	RB	maybe
make	VB	make
designer	NN	designer
babies	NNS	baby
.	SENT	.
This	DT	this
is	VBZ	be
so	RB	so
ubiquitous	JJ	ubiquitous
now	RB	now
.	SENT	.
It	PP	it
just	RB	just
came	VBD	come
on	IN	on
the	DT	the
scene	NN	scene
three	CD	three
years	NNS	year
ago	RB	ago
.	SENT	.
Thousands	NNS	thousand
of	IN	of
labs	NNS	lab
literally	RB	literally
have	VBP	have
this	DT	this
in	IN	in
hand	NN	hand
today	NN	today
,	,	,
and	CC	and
they	PP	they
'	POS	'
re	NN	re
doing	VBG	do
important	JJ	important
research	NN	research
.	SENT	.
Most	JJS	most
of	IN	of
them	PP	them
are	VBP	be
not	RB	not
interested	JJ	interested
in	IN	in
designer	NN	designer
babies	NNS	baby
.	SENT	.
They	PP	they
'	''	'
re	IN	re
studying	VBG	study
human	JJ	human
disease	NN	disease
and	CC	and
other	JJ	other
important	JJ	important
elements	NNS	element
of	IN	of
science	NN	science
.	SENT	.
So	RB	so
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
lot	NN	lot
of	IN	of
good	JJ	good
research	NN	research
going	VBG	go
on	IN	on
with	IN	with
CRISPR	NP	<unknown>
.	SENT	.
And	CC	and
the	DT	the
fact	NN	fact
that	IN	that
we	PP	we
can	MD	can
now	RB	now
do	VB	do
genetic	JJ	genetic
modifications	NNS	modification
that	WDT	that
used	VBD	use
to	TO	to
take	VB	take
years	NNS	year
and	CC	and
cost	NN	cost
millions	NNS	million
of	IN	of
dollars	NNS	dollar
in	IN	in
a	DT	a
few	JJ	few
weeks	NNS	week
for	IN	for
a	DT	a
couple	NN	couple
thousand	CD	thousand
bucks	NNS	buck
,	,	,
to	TO	to
me	PP	me
as	IN	as
a	DT	a
scientist	NN	scientist
that	RB	that
'	POS	'
s	NN	S
fantastic	NN	fantastic
,	,	,
but	CC	but
again	RB	again
,	,	,
at	IN	at
the	DT	the
same	JJ	same
time	NN	time
,	,	,
it	PP	it
opens	VBZ	open
the	DT	the
door	NN	door
to	TO	to
people	NNS	people
going	VBG	go
too	RB	too
far	RB	far
.	SENT	.
And	CC	and
I	PP	I
think	VBP	think
for	IN	for
some	DT	some
people	NNS	people
the	DT	the
focus	NN	focus
is	VBZ	be
not	RB	not
going	VBG	go
to	TO	to
be	VB	be
so	RB	so
much	JJ	much
on	IN	on
science	NN	science
.	SENT	.
That	IN	that
'	POS	'
s	NNS	<unknown>
not	RB	not
what	WP	what
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
be	VB	be
driving	VBG	drive
them	PP	them
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
be	VB	be
ideology	NN	ideology
or	CC	or
the	DT	the
chase	NN	chase
for	IN	for
a	DT	a
profit	NN	profit
.	SENT	.
And	CC	and
they	PP	they
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
go	VB	go
for	IN	for
designer	NN	designer
babies	NNS	baby
.	SENT	.
So	RB	so
why	WRB	why
should	MD	should
we	PP	we
be	VB	be
concerned	VBN	concern
about	IN	about
this	DT	this
?	SENT	?
We	PP	we
know	VBP	know
from	IN	from
Darwin	NP	Darwin
,	,	,
if	IN	if
we	PP	we
go	VBP	go
back	RB	back
two	CD	two
centuries	NNS	century
,	,	,
that	DT	that
evolution	NN	evolution
and	CC	and
genetics	NNS	genetics
profoundly	RB	profoundly
have	VBP	have
impacted	VBN	impact
humanity	NN	humanity
,	,	,
who	WP	who
we	PP	we
are	VBP	be
today	NN	today
.	SENT	.
And	CC	and
some	DT	some
think	VBP	think
there	EX	there
'	''	'
s	NN	S
like	IN	like
a	DT	a
social	JJ	social
Darwinism	NN	Darwinism
at	IN	at
work	NN	work
in	IN	in
our	PP$	our
world	NN	world
,	,	,
and	CC	and
maybe	RB	maybe
even	RB	even
a	DT	a
eugenics	NN	eugenics
as	IN	as
well	RB	well
.	SENT	.
Imagine	VB	imagine
those	DT	those
trends	NNS	trend
,	,	,
those	DT	those
forces	NNS	force
,	,	,
with	IN	with
a	DT	a
booster	NN	booster
rocket	NN	rocket
of	IN	of
this	DT	this
CRISPR	NP	<unknown>
technology	NN	technology
that	WDT	that
is	VBZ	be
so	RB	so
powerful	JJ	powerful
and	CC	and
so	RB	so
ubiquitous	JJ	ubiquitous
.	SENT	.
And	CC	and
in	IN	in
fact	NN	fact
,	,	,
we	PP	we
can	MD	can
just	RB	just
go	VB	go
back	RB	back
one	CD	one
century	NN	century
to	TO	to
the	DT	the
last	JJ	last
century	NN	century
to	TO	to
see	VB	see
the	DT	the
power	NN	power
that	IN	that
eugenics	NNS	eugenics
can	MD	can
have	VB	have
.	SENT	.
So	IN	so
my	PP$	my
father	NN	father
,	,	,
Peter	NP	Peter
Knoepfler	NP	<unknown>
,	,	,
was	VBD	be
actually	RB	actually
born	VBN	bear
right	RB	right
here	RB	here
in	IN	in
Vienna	NP	Vienna
.	SENT	.
He	PP	he
was	VBD	be
Viennese	JJ	Viennese
,	,	,
and	CC	and
he	PP	he
was	VBD	be
born	VBN	bear
here	RB	here
in	IN	in
1929	CD	@card@
.	SENT	.
And	CC	and
when	WRB	when
my	PP$	my
grandparents	NNS	grandparent
had	VBD	have
little	JJ	little
baby	NN	baby
Peter	NP	Peter
,	,	,
the	DT	the
world	NN	world
was	VBD	be
very	RB	very
different	JJ	different
.	SENT	.
Right	RB	right
?	SENT	?
It	PP	it
was	VBD	be
a	DT	a
different	JJ	different
Vienna	NP	Vienna
.	SENT	.
The	DT	the
United	NP	United
States	NPS	States
was	VBD	be
different	JJ	different
.	SENT	.
The	DT	the
world	NN	world
was	VBD	be
different	JJ	different
.	SENT	.
There	EX	there
was	VBD	be
a	DT	a
eugenics	NN	eugenics
rising	VBG	rise
,	,	,
and	CC	and
my	PP$	my
grandparents	NNS	grandparent
realized	VBD	realize
,	,	,
pretty	RB	pretty
quickly	RB	quickly
I	PP	I
think	VBP	think
,	,	,
that	IN	that
they	PP	they
were	VBD	be
on	IN	on
the	DT	the
wrong	JJ	wrong
side	NN	side
of	IN	of
the	DT	the
eugenics	NN	eugenics
equation	NN	equation
.	SENT	.
And	CC	and
so	RB	so
despite	IN	despite
this	DT	this
being	NN	being
their	PP$	their
home	NN	home
and	CC	and
their	PP$	their
whole	JJ	whole
extended	JJ	extended
family	NN	family
'	POS	'
s	NN	S
home	NN	home
,	,	,
and	CC	and
this	DT	this
area	NN	area
being	VBG	be
their	PP$	their
family	NN	family
'	POS	'
s	JJ	<unknown>
home	NN	home
for	IN	for
