Hello	UH	hello
is	VBZ	be
to	TO	to
feel	VB	feel
so	RB	so
much	JJ	much
sadness	NN	sadness
and	CC	and
anger	NN	anger
and	CC	and
violence	NN	violence
.	SENT	.
It	PP	it
can	MD	can
feel	VB	feel
like	IN	like
the	DT	the
end	NN	end
of	IN	of
the	DT	the
world	NN	world
.	SENT	.
Yet	RB	yet
,	,	,
at	IN	at
the	DT	the
same	JJ	same
time	NN	time
,	,	,
I	PP	I
'	POS	'
m	NN	m
conflicted	VBD	conflict
because	IN	because
I	PP	I
can	MD	can
'	''	'
t	NN	t
deny	VB	deny
the	DT	the
fact	NN	fact
that	IN	that
so	RB	so
many	JJ	many
of	IN	of
my	PP$	my
closest	JJS	close
friends	NNS	friend
are	VBP	be
people	NNS	people
that	IN	that
I	PP	I
had	VBD	have
met	VBN	meet
originally	RB	originally
online	JJ	online
.	SENT	.
And	CC	and
I	PP	I
think	VBP	think
that	IN	that
'	POS	'
s	NN	S
partly	RB	partly
because	IN	because
there	EX	there
'	''	'
s	VBG	<unknown>
this	DT	this
confessional	JJ	confessional
nature	NN	nature
to	TO	to
social	JJ	social
media	NNS	medium
.	SENT	.
It	PP	it
can	MD	can
feel	VB	feel
like	IN	like
you	PP	you
are	VBP	be
writing	VBG	write
in	IN	in
this	DT	this
personal	JJ	personal
,	,	,
intimate	JJ	intimate
diary	NN	diary
that	RB	that
'	POS	'
s	NN	S
completely	RB	completely
private	JJ	private
,	,	,
yet	RB	yet
at	IN	at
the	DT	the
same	JJ	same
time	NN	time
you	PP	you
want	VBP	want
everyone	NN	everyone
in	IN	in
the	DT	the
world	NN	world
to	TO	to
read	VB	read
it	PP	it
.	SENT	.
And	CC	and
I	PP	I
think	VBP	think
part	NN	part
of	IN	of
that	DT	that
,	,	,
the	DT	the
joy	NN	joy
of	IN	of
that	WDT	that
is	VBZ	be
that	IN	that
we	PP	we
get	VBP	get
to	TO	to
experience	VB	experience
things	NNS	thing
from	IN	from
perspectives	NNS	perspective
from	IN	from
people	NNS	people
who	WP	who
are	VBP	be
completely	RB	completely
different	JJ	different
from	IN	from
ourselves	PP	ourselves
,	,	,
and	CC	and
sometimes	RB	sometimes
that	RB	that
'	''	'
s	VBG	<unknown>
a	DT	a
nice	JJ	nice
thing	NN	thing
.	SENT	.
For	IN	for
example	NN	example
,	,	,
when	WRB	when
I	PP	I
first	RB	first
joined	VBD	join
Twitter	NN	twitter
,	,	,
I	PP	I
found	VBD	find
that	IN	that
so	RB	so
many	JJ	many
of	IN	of
the	DT	the
people	NNS	people
that	IN	that
I	PP	I
was	VBD	be
following	VBG	follow
were	VBD	be
talking	VBG	talk
about	IN	about
mental	JJ	mental
health	NN	health
and	CC	and
going	VBG	go
to	TO	to
therapy	NN	therapy
in	IN	in
ways	NNS	way
that	WDT	that
had	VBD	have
none	NN	none
of	IN	of
the	DT	the
stigma	NN	stigma
that	IN	that
they	PP	they
often	RB	often
do	VBP	do
when	WRB	when
we	PP	we
talk	VBP	talk
about	IN	about
these	DT	these
issues	NNS	issue
in	IN	in
person	NN	person
.	SENT	.
Through	IN	through
them	PP	them
,	,	,
the	DT	the
conversation	NN	conversation
around	IN	around
mental	JJ	mental
health	NN	health
was	VBD	be
normalized	VBN	normalize
,	,	,
and	CC	and
they	PP	they
helped	VBD	help
me	PP	me
realize	VBP	realize
that	IN	that
going	VBG	go
to	TO	to
therapy	NN	therapy
was	VBD	be
something	NN	something
that	WDT	that
would	MD	would
help	VB	help
me	PP	me
as	RB	as
well	RB	well
.	SENT	.
Now	RB	now
,	,	,
for	IN	for
many	JJ	many
people	NNS	people
,	,	,
it	PP	it
sounds	VBZ	sound
like	IN	like
a	DT	a
scary	JJ	scary
idea	NN	idea
to	TO	to
be	VB	be
talking	VBG	talk
about	IN	about
all	PDT	all
these	DT	these
topics	NNS	topic
so	RB	so
publicly	RB	publicly
and	CC	and
so	RB	so
openly	RB	openly
on	IN	on
the	DT	the
internet	NN	Internet
.	SENT	.
I	PP	I
feel	VBP	feel
like	IN	like
a	DT	a
lot	NN	lot
of	IN	of
people	NNS	people
think	VBP	think
that	IN	that
it	PP	it
is	VBZ	be
a	DT	a
big	JJ	big
,	,	,
scary	JJ	scary
thing	NN	thing
to	TO	to
be	VB	be
online	JJ	online
if	IN	if
you	PP	you
'	POS	'
re	NN	re
not	RB	not
already	RB	already
perfectly	RB	perfectly
and	CC	and
fully	RB	fully
formed	VBN	form
.	SENT	.
But	CC	but
I	PP	I
think	VBP	think
the	DT	the
internet	NN	Internet
can	MD	can
be	VB	be
actually	RB	actually
a	DT	a
great	JJ	great
place	NN	place
to	TO	to
not	RB	not
know	VB	know
,	,	,
and	CC	and
I	PP	I
think	VBP	think
we	PP	we
can	MD	can
treat	VB	treat
that	IN	that
with	IN	with
excitement	NN	excitement
,	,	,
because	IN	because
to	TO	to
me	PP	me
there	RB	there
'	POS	'
s	NN	S
something	NN	something
important	JJ	important
about	IN	about
sharing	VBG	share
your	PP$	your
imperfections	NNS	imperfection
and	CC	and
your	PP$	your
insecurities	NNS	insecurity
and	CC	and
your	PP$	your
vulnerabilities	NNS	vulnerability
with	IN	with
other	JJ	other
people	NNS	people
.	SENT	.
Now	RB	now
,	,	,
when	WRB	when
someone	NN	someone
shares	NNS	share
that	WDT	that
they	PP	they
feel	VBP	feel
sad	JJ	sad
or	CC	or
afraid	JJ	afraid
or	CC	or
alone	RB	alone
,	,	,
for	IN	for
example	NN	example
,	,	,
it	PP	it
actually	RB	actually
makes	VBZ	make
me	PP	me
feel	VBP	feel
less	RBR	less
alone	RB	alone
,	,	,
not	RB	not
by	IN	by
getting	VBG	get
rid	JJ	rid
of	IN	of
any	DT	any
of	IN	of
my	PP$	my
loneliness	NN	loneliness
but	CC	but
by	IN	by
showing	VBG	show
me	PP	me
that	IN	that
I	PP	I
am	VBP	be
not	RB	not
alone	RB	alone
in	IN	in
feeling	VBG	feel
lonely	JJ	lonely
.	SENT	.
And	CC	and
as	IN	as
a	DT	a
writer	NN	writer
and	CC	and
as	IN	as
an	DT	an
artist	NN	artist
,	,	,
I	PP	I
care	VBP	care
very	RB	very
much	RB	much
about	IN	about
making	VBG	make
this	DT	this
comfort	NN	comfort
of	IN	of
being	VBG	be
vulnerable	JJ	vulnerable
a	DT	a
communal	JJ	communal
thing	NN	thing
,	,	,
something	NN	something
that	IN	that
we	PP	we
can	MD	can
share	VB	share
with	IN	with
each	DT	each
other	JJ	other
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
excited	VBN	excite
about	IN	about
externalizing	VBG	externalize
the	DT	the
internal	JJ	internal
,	,	,
about	RB	about
taking	VBG	take
those	DT	those
invisible	JJ	invisible
personal	JJ	personal
feelings	NNS	feeling
that	IN	that
I	PP	I
don	VB	don
'	''	'
t	NN	t
have	VBP	have
words	NNS	word
for	IN	for
,	,	,
holding	VBG	hold
them	PP	them
to	TO	to
the	DT	the
light	NN	light
,	,	,
putting	VBG	put
words	NNS	word
to	TO	to
them	PP	them
,	,	,
and	CC	and
then	RB	then
sharing	VBG	share
them	PP	them
with	IN	with
other	JJ	other
people	NNS	people
in	IN	in
the	DT	the
hopes	VBZ	hope
that	IN	that
it	PP	it
might	MD	might
help	VB	help
them	PP	them
find	VB	find
words	NNS	word
to	TO	to
find	VB	find
their	PP$	their
feelings	NNS	feeling
as	RB	as
well	RB	well
.	SENT	.
Now	RB	now
,	,	,
I	PP	I
know	VBP	know
that	IN	that
sounds	NNS	sound
like	IN	like
a	DT	a
big	JJ	big
thing	NN	thing
,	,	,
but	CC	but
ultimately	RB	ultimately
I	NP	I
'	POS	'
m	NN	m
interested	JJ	interested
in	IN	in
putting	VBG	put
all	PDT	all
these	DT	these
things	NNS	thing
into	IN	into
small	JJ	small
,	,	,
approachable	JJ	approachable
packages	NNS	package
,	,	,
because	IN	because
when	WRB	when
we	PP	we
can	MD	can
hide	VB	hide
them	PP	them
into	IN	into
these	DT	these
smaller	JJR	small
pieces	NNS	piece
,	,	,
I	PP	I
think	VBP	think
they	PP	they
are	VBP	be
easier	JJR	easy
to	TO	to
approach	VB	approach
,	,	,
I	PP	I
think	VBP	think
they	PP	they
'	''	'
re	IN	re
more	JJR	more
fun	NN	fun
.	SENT	.
I	PP	I
think	VBP	think
they	PP	they
can	MD	can
more	RBR	more
easily	RB	easily
help	VB	help
us	PP	us
see	VB	see
our	PP$	our
shared	JJ	shared
humanness	NN	humanness
.	SENT	.
Sometimes	RB	sometimes
that	DT	that
takes	VBZ	take
the	DT	the
form	NN	form
of	IN	of
a	DT	a
short	JJ	short
story	NN	story
,	,	,
sometimes	RB	sometimes
that	DT	that
takes	VBZ	take
the	DT	the
form	NN	form
of	IN	of
a	DT	a
cute	JJ	cute
book	NN	book
of	IN	of
illustrations	NNS	illustration
,	,	,
for	IN	for
example	NN	example
.	SENT	.
And	CC	and
sometimes	RB	sometimes
that	WDT	that
takes	VBZ	take
the	DT	the
form	NN	form
of	IN	of
a	DT	a
silly	JJ	silly
joke	NN	joke
that	IN	that
I	NP	I
'	POS	'
ll	NNS	<unknown>
throw	VBP	throw
on	IN	on
the	DT	the
internet	NN	Internet
.	SENT	.
For	IN	for
example	NN	example
,	,	,
a	DT	a
few	JJ	few
months	NNS	month
ago	RB	ago
,	,	,
I	PP	I
posted	VBD	post
this	DT	this
app	NP	App
idea	NN	idea
for	IN	for
a	DT	a
dog-walking	JJ	dog-walking
service	NN	service
where	WRB	where
a	DT	a
dog	NN	dog
shows	VBZ	show
up	RP	up
at	IN	at
your	PP$	your
door	NN	door
and	CC	and
you	PP	you
have	VBP	have
to	TO	to
get	VB	get
out	RP	out
of	IN	of
the	DT	the
house	NN	house
and	CC	and
go	VB	go
for	IN	for
a	DT	a
walk	NN	walk
.	SENT	.
If	IN	if
there	EX	there
are	VBP	be
app	NN	app
developers	NNS	developer
in	IN	in
the	DT	the
audience	NN	audience
,	,	,
please	VB	please
find	VB	find
me	PP	me
after	IN	after
the	DT	the
talk	NN	talk
.	SENT	.
Or	CC	or
,	,	,
I	PP	I
like	VBP	like
to	TO	to
share	VB	share
every	DT	every
time	NN	time
I	PP	I
feel	VBP	feel
anxious	JJ	anxious
about	IN	about
sending	VBG	send
an	DT	an
email	NN	<unknown>
.	SENT	.
When	WRB	when
I	PP	I
sign	VB	sign
my	PP$	my
emails	NNS	email
"	``	"
Best	JJS	good
,	,	,
"	''	"
it	PP	it
'	POS	'
s	NNS	<unknown>
short	JJ	short
for	IN	for
"	``	"
I	PP	I
am	VBP	be
trying	VBG	try
my	PP$	my
best	JJS	good
,	,	,
"	''	"
which	WDT	which
is	VBZ	be
short	JJ	short
for	IN	for
"	``	"
Please	UH	please
don	NN	don
'	POS	'
t	NN	t
hate	VBP	hate
me	PP	me
,	,	,
I	PP	I
promise	VBP	promise
I	PP	I
'	''	'
m	NN	m
trying	VBG	try
my	PP$	my
best	JJS	good
!	SENT	!
"	''	"
Or	CC	or
my	PP$	my
answer	NN	answer
to	TO	to
the	DT	the
classic	JJ	classic
icebreaker	NN	icebreaker
,	,	,
if	IN	if
I	PP	I
could	MD	could
have	VB	have
dinner	NN	dinner
with	IN	with
anyone	NN	anyone
,	,	,
dead	JJ	dead
or	CC	or
alive	JJ	alive
,	,	,
I	PP	I
would	MD	would
.	SENT	.
I	PP	I
am	VBP	be
very	RB	very
lonely	JJ	lonely
.	SENT	.
And	CC	and
I	PP	I
find	VBP	find
that	IN	that
when	WRB	when
I	PP	I
post	VB	post
things	NNS	thing
like	IN	like
these	DT	these
online	JJ	online
,	,	,
the	DT	the
reaction	NN	reaction
is	VBZ	be
very	RB	very
similar	JJ	similar
.	SENT	.
People	NNS	people
come	VBP	come
together	RB	together
to	TO	to
share	VB	share
a	DT	a
laugh	NN	laugh
,	,	,
to	TO	to
share	VB	share
in	IN	in
that	DT	that
feeling	NN	feeling
,	,	,
and	CC	and
then	RB	then
to	TO	to
disburse	VB	disburse
just	RB	just
as	RB	as
quickly	RB	quickly
.	SENT	.
Yes	UH	yes
,	,	,
leaving	VBG	leave
me	PP	me
once	RB	once
again	RB	again
alone	RB	alone
.	SENT	.
But	CC	but
I	PP	I
think	VBP	think
sometimes	RB	sometimes
these	DT	these
little	JJ	little
gatherings	NNS	gathering
can	MD	can
be	VB	be
quite	RB	quite
meaningful	JJ	meaningful
.	SENT	.
For	IN	for
example	NN	example
,	,	,
when	WRB	when
I	PP	I
graduated	VBD	graduate
from	IN	from
architecture	NN	architecture
school	NN	school
and	CC	and
I	PP	I
moved	VBD	move
to	TO	to
Cambridge	NP	Cambridge
,	,	,
I	PP	I
posted	VBD	post
this	DT	this
question	NN	question
:	:	:
"	``	"
How	WRB	how
many	JJ	many
people	NNS	people
in	IN	in
your	PP$	your
life	NN	life
have	VB	have
you	PP	you
already	RB	already
had	VBD	have
your	PP$	your
last	JJ	last
conversation	NN	conversation
with	IN	with
?	SENT	?
"	``	"
And	CC	and
I	PP	I
was	VBD	be
thinking	VBG	think
about	IN	about
my	PP$	my
own	JJ	own
friends	NNS	friend
who	WP	who
had	VBD	have
moved	VBN	move
away	RB	away
to	TO	to
different	JJ	different
cities	NNS	city
and	CC	and
different	JJ	different
countries	NNS	country
,	,	,
even	RB	even
,	,	,
and	CC	and
how	WRB	how
hard	JJ	hard
it	PP	it
would	MD	would
be	VB	be
for	IN	for
me	PP	me
to	TO	to
keep	VB	keep
in	IN	in
touch	NN	touch
with	IN	with
them	PP	them
.	SENT	.
But	CC	but
other	JJ	other
people	NNS	people
started	VBD	start
replying	VBG	reply
and	CC	and
sharing	VBG	share
their	PP$	their
own	JJ	own
experiences	NNS	experience
.	SENT	.
Somebody	NN	somebody
talked	VBD	talk
about	IN	about
a	DT	a
family	NN	family
member	NN	member
they	PP	they
had	VBD	have
a	DT	a
falling	VBG	fall
out	RP	out
with	IN	with
.	SENT	.
Someone	NN	someone
talked	VBD	talk
about	IN	about
a	DT	a
loved	VBN	love
one	CD	one
who	WP	who
had	VBD	have
passed	VBN	pass
away	RB	away
quickly	RB	quickly
and	CC	and
unexpectedly	RB	unexpectedly
.	SENT	.
Someone	NN	someone
else	RB	else
talked	VBD	talk
about	IN	about
their	PP$	their
friends	NNS	friend
from	IN	from
school	NN	school
who	WP	who
had	VBD	have
moved	VBN	move
away	RB	away
as	RB	as
well	RB	well
.	SENT	.
But	CC	but
then	RB	then
something	NN	something
really	RB	really
nice	JJ	nice
started	VBN	start
happening	NN	happening
.	SENT	.
Instead	RB	instead
of	IN	of
just	RB	just
replying	VBG	reply
to	TO	to
me	PP	me
,	,	,
people	NNS	people
started	VBD	start
replying	VBG	reply
to	TO	to
each	DT	each
other	JJ	other
,	,	,
and	CC	and
they	PP	they
started	VBD	start
to	TO	to
talk	VB	talk
to	TO	to
each	DT	each
other	JJ	other
and	CC	and
share	VB	share
their	PP$	their
own	JJ	own
experiences	NNS	experience
and	CC	and
comfort	VB	comfort
each	DT	each
other	JJ	other
and	CC	and
encourage	VB	encourage
each	DT	each
other	JJ	other
to	TO	to
reach	VB	reach
out	RP	out
to	TO	to
that	DT	that
friend	NN	friend
that	IN	that
they	PP	they
hadn	NNS	<unknown>
'	POS	'
t	NN	t
spoken	VBN	speak
to	TO	to
in	IN	in
a	DT	a
while	NN	while
or	CC	or
that	DT	that
family	NN	family
member	NN	member
that	IN	that
they	PP	they
had	VBD	have
a	DT	a
falling	VBG	fall
out	RP	out
with	IN	with
.	SENT	.
And	CC	and
eventually	RB	eventually
,	,	,
we	PP	we
got	VBD	get
this	DT	this
little	JJ	little
tiny	JJ	tiny
microcommunity	NN	microcommunity
.	SENT	.
It	PP	it
felt	VBD	feel
like	IN	like
this	DT	this
support	NN	support
group	NN	group
formed	VBN	form
of	IN	of
all	DT	all
sorts	NNS	sort
of	IN	of
people	NNS	people
coming	VBG	come
together	RB	together
.	SENT	.
And	CC	and
I	PP	I
think	VBP	think
every	DT	every
time	NN	time
we	PP	we
post	VBP	post
online	JJ	online
,	,	,
every	DT	every
time	NN	time
we	PP	we
do	VBP	do
this	DT	this
,	,	,
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
chance	NN	chance
that	IN	that
these	DT	these
little	JJ	little
microcommunities	NNS	microcommunity
can	MD	can
form	VB	form
.	SENT	.
There	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
chance	NN	chance
that	IN	that
all	DT	all
sorts	NNS	sort
of	IN	of
different	JJ	different
creatures	NNS	creature
can	MD	can
come	VB	come
together	RB	together
and	CC	and
be	VB	be
drawn	VBN	draw
together	RB	together
.	SENT	.
And	CC	and
sometimes	RB	sometimes
,	,	,
through	IN	through
the	DT	the
muck	NN	muck
of	IN	of
the	DT	the
internet	NN	Internet
,	,	,
you	PP	you
get	VBP	get
to	TO	to
find	VB	find
a	DT	a
kindred	JJ	kindred
spirit	NN	spirit
.	SENT	.
Sometimes	RB	sometimes
that	RB	that
'	''	'
s	NN	S
in	IN	in
the	DT	the
reading	NN	reading
the	DT	the
replies	NNS	reply
and	CC	and
the	DT	the
comments	NNS	comment
sections	NNS	section
and	CC	and
finding	VBG	find
a	DT	a
reply	NN	reply
that	WDT	that
is	VBZ	be
particularly	RB	particularly
kind	JJ	kind
or	CC	or
insightful	JJ	insightful
or	CC	or
funny	JJ	funny
.	SENT	.
Sometimes	RB	sometimes
that	RB	that
'	''	'
s	NN	S
in	IN	in
going	VBG	go
to	TO	to
follow	VB	follow
someone	NN	someone
and	CC	and
seeing	VBG	see
that	IN	that
they	PP	they
already	RB	already
follow	VBP	follow
you	PP	you
back	RB	back
.	SENT	.
And	CC	and
sometimes	RB	sometimes
that	RB	that
'	''	'
s	NN	S
in	IN	in
looking	VBG	look
at	IN	at
someone	NN	someone
that	IN	that
you	PP	you
know	VBP	know
in	IN	in
real	JJ	real
life	NN	life
and	CC	and
seeing	VBG	see
the	DT	the
things	NNS	thing
that	WDT	that
you	PP	you
write	VBP	write
and	CC	and
the	DT	the
things	NNS	thing
that	IN	that
they	PP	they
write	VB	write
and	CC	and
realizing	VBG	realize
that	IN	that
you	PP	you
share	VBP	share
so	RB	so
many	JJ	many
of	IN	of
the	DT	the
same	JJ	same
interests	NNS	interest
as	IN	as
they	PP	they
do	VBP	do
,	,	,
and	CC	and
that	WDT	that
brings	VBZ	bring
them	PP	them
closer	RBR	closer
together	RB	together
to	TO	to
you	PP	you
.	SENT	.
Sometimes	RB	sometimes
,	,	,
if	IN	if
you	PP	you
'	POS	'
re	NN	re
lucky	JJ	lucky
,	,	,
you	PP	you
get	VBP	get
to	TO	to
meet	VB	meet
another	DT	another
alien	NN	alien
.	SENT	.
[	SYM	[
when	WRB	when
two	CD	two
aliebns	NNS	<unknown>
find	VBP	find
each	DT	each
other	JJ	other
in	IN	in
a	DT	a
strange	JJ	strange
place	NN	place
,	,	,
it	PP	it
feels	VBZ	feel
a	DT	a
litle	JJ	litle
more	JJR	more
like	JJ	like
home	NN	home
]	SYM	]
But	CC	but
I	PP	I
am	VBP	be
worried	VBN	worry
,	,	,
too	RB	too
,	,	,
because	IN	because
as	IN	as
we	PP	we
all	RB	all
know	VBP	know
,	,	,
the	DT	the
internet	NN	Internet
for	IN	for
the	DT	the
most	JJS	most
part	NN	part
doesn	NN	<unknown>
'	POS	'
t	NN	t
feel	NN	feel
like	IN	like
this	DT	this
.	SENT	.
We	PP	we
all	RB	all
know	VBP	know
that	IN	that
for	IN	for
the	DT	the
most	JJS	most
part	NN	part
,	,	,
the	DT	the
internet	NN	Internet
feels	VBZ	feel
like	IN	like
a	DT	a
place	NN	place
where	WRB	where
we	PP	we
misunderstand	VBP	misunderstand
each	DT	each
other	JJ	other
,	,	,
where	WRB	where
we	PP	we
come	VBP	come
into	IN	into
conflict	NN	conflict
with	IN	with
each	DT	each
other	JJ	other
,	,	,
where	WRB	where
there	EX	there
'	''	'
s	VBG	<unknown>
all	DT	all
sorts	NNS	sort
of	IN	of
confusion	NN	confusion
and	CC	and
screaming	VBG	scream
and	CC	and
yelling	VBG	yell
and	CC	and
shouting	VBG	shout
,	,	,
and	CC	and
it	PP	it
feels	VBZ	feel
like	IN	like
there	EX	there
'	''	'
s	NNS	<unknown>
too	RB	too
much	RB	much
of	IN	of
everything	NN	everything
.	SENT	.
It	PP	it
feels	VBZ	feel
like	IN	like
chaos	NN	chaos
,	,	,
and	CC	and
I	PP	I
don	VBP	don
'	''	'
t	NN	t
know	VBP	know
how	WRB	how
to	TO	to
square	VB	square
away	RP	away
the	DT	the
bad	JJ	bad
parts	NNS	part
with	IN	with
the	DT	the
good	JJ	good
,	,	,
because	IN	because
as	IN	as
we	PP	we
know	VBP	know
and	CC	and
as	IN	as
we	PP	we
'	POS	'
ve	NNS	<unknown>
seen	VBN	see
,	,	,
the	DT	the
bad	JJ	bad
parts	NNS	part
can	MD	can
really	RB	really
,	,	,
really	RB	really
hurt	VB	hurt
us	PP	us
.	SENT	.
It	PP	it
feels	VBZ	feel
to	TO	to
me	PP	me
that	IN	that
the	DT	the
platforms	NNS	platform
that	WDT	that
we	PP	we
use	VBP	use
to	TO	to
inhabit	VB	inhabit
these	DT	these
online	JJ	online
spaces	NNS	space
have	VBP	have
been	VBN	be
designed	VBN	design
either	RB	either
ignorantly	RB	ignorantly
or	CC	or
willfully	RB	willfully
to	TO	to
allow	VB	allow
for	IN	for
harassment	NN	harassment
and	CC	and
abuse	NN	abuse
,	,	,
to	TO	to
propagate	VB	propagate
misinformation	NN	misinformation
,	,	,
to	TO	to
enable	VB	enable
hatred	NN	hatred
and	CC	and
hate	NN	hate
speech	NN	speech
and	CC	and
the	DT	the
violence	NN	violence
that	WDT	that
comes	VBZ	come
from	IN	from
it	PP	it
,	,	,
and	CC	and
it	PP	it
feels	VBZ	feel
like	IN	like
none	NN	none
of	IN	of
our	PP$	our
current	JJ	current
platforms	NNS	platform
are	VBP	be
doing	VBG	do
enough	RB	enough
to	TO	to
address	VB	address
and	CC	and
to	TO	to
fix	VB	fix
that	DT	that
.	SENT	.
But	CC	but
still	RB	still
,	,	,
and	CC	and
maybe	RB	maybe
probably	RB	probably
unfortunately	RB	unfortunately
,	,	,
I	PP	I
'	POS	'
m	NN	m
still	RB	still
drawn	VBN	draw
to	TO	to
these	DT	these
online	JJ	online
spaces	NNS	space
,	,	,
as	IN	as
many	JJ	many
others	NNS	other
are	VBP	be
,	,	,
because	IN	because
sometimes	RB	sometimes
it	PP	it
just	RB	just
feels	VBZ	feel
like	IN	like
that	DT	that
'	''	'
s	RB	<unknown>
