Well	RB	well
Sea	NP	Sea
level	NN	level
was	VBD	be
120	CD	@card@
meters	NNS	meter
lower	RBR	lower
.	SENT	.
Carbon	NN	carbon
dioxide	NN	dioxide
[	SYM	[
levels	NNS	level
]	SYM	]
were	VBD	be
very	RB	very
much	RB	much
lower	JJR	low
than	IN	than
they	PP	they
are	VBP	be
today	NN	today
.	SENT	.
So	IN	so
the	DT	the
earth	NN	earth
was	VBD	be
probably	RB	probably
about	RB	about
three	CD	three
to	TO	to
five	CD	five
degrees	NNS	degree
colder	JJR	cold
overall	NN	overall
,	,	,
and	CC	and
much	RB	much
,	,	,
much	RB	much
colder	JJR	cold
in	IN	in
the	DT	the
polar	JJ	polar
regions	NNS	region
.	SENT	.
What	WP	what
I	PP	I
'	POS	'
m	NN	m
trying	VBG	try
to	TO	to
understand	VB	understand
,	,	,
and	CC	and
what	WP	what
other	JJ	other
colleagues	NNS	colleague
of	IN	of
mine	PP	mine
are	VBP	be
trying	VBG	try
to	TO	to
understand	VB	understand
,	,	,
is	VBZ	be
how	WRB	how
we	PP	we
moved	VBD	move
from	IN	from
that	DT	that
cold	JJ	cold
climate	NN	climate
condition	NN	condition
to	TO	to
the	DT	the
warm	JJ	warm
climate	NN	climate
condition	NN	condition
that	IN	that
we	PP	we
enjoy	VBP	enjoy
today	NN	today
.	SENT	.
We	PP	we
know	VBP	know
from	IN	from
ice	NN	ice
core	NN	core
research	NN	research
that	IN	that
the	DT	the
transition	NN	transition
from	IN	from
these	DT	these
cold	JJ	cold
conditions	NNS	condition
to	TO	to
warm	JJ	warm
conditions	NNS	condition
wasn	NN	<unknown>
'	POS	'
t	NN	t
smooth	NN	smooth
,	,	,
as	IN	as
you	PP	you
might	MD	might
predict	VB	predict
from	IN	from
the	DT	the
slow	JJ	slow
increase	NN	increase
in	IN	in
solar	JJ	solar
radiation	NN	radiation
.	SENT	.
And	CC	and
we	PP	we
know	VBP	know
this	DT	this
from	IN	from
ice	NN	ice
cores	NNS	core
,	,	,
because	IN	because
if	IN	if
you	PP	you
drill	VBP	drill
down	RB	down
into	IN	into
ice	NN	ice
,	,	,
you	PP	you
find	VBP	find
annual	JJ	annual
bands	NNS	band
of	IN	of
ice	NN	ice
,	,	,
and	CC	and
you	PP	you
can	MD	can
see	VB	see
this	DT	this
in	IN	in
the	DT	the
iceberg	NN	iceberg
.	SENT	.
You	PP	you
can	MD	can
see	VB	see
those	DT	those
blue-white	JJ	blue-white
layers	NNS	layer
.	SENT	.
Gases	NNS	gas
are	VBP	be
trapped	VBN	trap
in	IN	in
the	DT	the
ice	NN	ice
cores	NNS	core
,	,	,
so	RB	so
we	PP	we
can	MD	can
measure	VB	measure
CO2	NP	<unknown>
—	:	-
that	WDT	that
'	POS	'
s	NN	S
why	WRB	why
we	PP	we
know	VBP	know
CO2	NP	<unknown>
was	VBD	be
lower	JJR	low
in	IN	in
the	DT	the
past	JJ	past
—	:	-
and	CC	and
the	DT	the
chemistry	NN	chemistry
of	IN	of
the	DT	the
ice	NN	ice
also	RB	also
tells	VBZ	tell
us	PP	us
about	IN	about
temperature	NN	temperature
in	IN	in
the	DT	the
polar	JJ	polar
regions	NNS	region
.	SENT	.
And	CC	and
if	IN	if
you	PP	you
move	VBP	move
in	IN	in
time	NN	time
from	IN	from
20	CD	@card@
,	,	,
000	CD	@card@
years	NNS	year
ago	RB	ago
to	TO	to
the	DT	the
modern	JJ	modern
day	NN	day
,	,	,
you	PP	you
see	VBP	see
that	IN	that
temperature	NN	temperature
increased	VBD	increase
.	SENT	.
It	PP	it
didn	NP	<unknown>
'	POS	'
t	NN	t
increase	NN	increase
smoothly	RB	smoothly
.	SENT	.
Sometimes	RB	sometimes
it	PP	it
increased	VBD	increase
very	RB	very
rapidly	RB	rapidly
,	,	,
then	RB	then
there	EX	there
was	VBD	be
a	DT	a
plateau	NN	plateau
,	,	,
then	RB	then
it	PP	it
increased	VBD	increase
rapidly	RB	rapidly
.	SENT	.
It	PP	it
was	VBD	be
different	JJ	different
in	IN	in
the	DT	the
two	CD	two
polar	JJ	polar
regions	NNS	region
,	,	,
and	CC	and
CO2	NP	<unknown>
also	RB	also
increased	VBD	increase
in	IN	in
jumps	NNS	jump
.	SENT	.
So	IN	so
we	PP	we
'	POS	'
re	NN	re
pretty	RB	pretty
sure	RB	sure
the	DT	the
ocean	NN	ocean
has	VBZ	have
a	DT	a
lot	NN	lot
to	TO	to
do	VB	do
with	IN	with
this	DT	this
.	SENT	.
The	DT	the
ocean	NN	ocean
stores	VBZ	store
huge	JJ	huge
amounts	NNS	amount
of	IN	of
carbon	NN	carbon
,	,	,
about	RB	about
60	CD	@card@
times	NNS	time
more	RBR	more
than	IN	than
is	VBZ	be
in	IN	in
the	DT	the
atmosphere	NN	atmosphere
.	SENT	.
It	PP	it
also	RB	also
acts	VBZ	act
to	TO	to
transport	VB	transport
heat	NN	heat
across	IN	across
the	DT	the
equator	NN	equator
,	,	,
and	CC	and
the	DT	the
ocean	NN	ocean
is	VBZ	be
full	JJ	full
of	IN	of
nutrients	NNS	nutrient
and	CC	and
it	PP	it
controls	VBZ	control
primary	JJ	primary
productivity	NN	productivity
.	SENT	.
So	RB	so
if	IN	if
we	PP	we
want	VBP	want
to	TO	to
find	VB	find
out	RP	out
what	WP	what
'	POS	'
s	NNS	<unknown>
going	VBG	go
on	IN	on
down	RB	down
in	IN	in
the	DT	the
deep	JJ	deep
sea	NN	sea
,	,	,
we	PP	we
really	RB	really
need	VBP	need
to	TO	to
get	VB	get
down	RP	down
there	RB	there
,	,	,
see	VB	see
what	WP	what
'	POS	'
s	NN	S
there	RB	there
and	CC	and
start	VB	start
to	TO	to
explore	VB	explore
.	SENT	.
This	DT	this
is	VBZ	be
some	DT	some
spectacular	JJ	spectacular
footage	NN	footage
coming	VBG	come
from	IN	from
a	DT	a
seamount	NN	seamount
about	IN	about
a	DT	a
kilometer	NN	kilometer
deep	RB	deep
in	IN	in
international	JJ	international
waters	NNS	water
in	IN	in
the	DT	the
equatorial	JJ	equatorial
Atlantic	NP	Atlantic
,	,	,
far	RB	far
from	IN	from
land	NN	land
.	SENT	.
You	PP	you
'	POS	'
re	NN	re
amongst	IN	amongst
the	DT	the
first	JJ	first
people	NNS	people
to	TO	to
see	VB	see
this	DT	this
bit	NN	bit
of	IN	of
the	DT	the
seafloor	NN	seafloor
,	,	,
along	RB	along
with	IN	with
my	PP$	my
research	NN	research
team	NN	team
.	SENT	.
You	PP	you
'	POS	'
re	NN	re
probably	RB	probably
seeing	VBG	see
new	JJ	new
species	NNS	specie
.	SENT	.
We	PP	we
don	VBP	don
'	''	'
t	NN	t
know	VBP	know
.	SENT	.
You	PP	you
'	''	'
d	SYM	d
have	VB	have
to	TO	to
collect	VB	collect
the	DT	the
samples	NNS	sample
and	CC	and
do	VBP	do
some	DT	some
very	RB	very
intense	JJ	intense
taxonomy	NN	taxonomy
.	SENT	.
You	PP	you
can	MD	can
see	VB	see
beautiful	JJ	beautiful
bubblegum	NN	<unknown>
corals	NNS	coral
.	SENT	.
There	EX	there
are	VBP	be
brittle	JJ	brittle
stars	NNS	star
growing	VBG	grow
on	IN	on
these	DT	these
corals	NNS	coral
.	SENT	.
Those	DT	those
are	VBP	be
things	NNS	thing
that	WDT	that
look	VBP	look
like	IN	like
tentacles	NNS	tentacle
coming	VBG	come
out	RP	out
of	IN	of
corals	NNS	coral
.	SENT	.
There	EX	there
are	VBP	be
corals	NNS	coral
made	VBN	make
of	IN	of
different	JJ	different
forms	NNS	form
of	IN	of
calcium	NN	calcium
carbonate	NN	carbonate
growing	VBG	grow
off	RP	off
the	DT	the
basalt	NN	basalt
of	IN	of
this	DT	this
massive	JJ	massive
undersea	JJ	undersea
mountain	NN	mountain
,	,	,
and	CC	and
the	DT	the
dark	JJ	dark
sort	NN	sort
of	IN	of
stuff	NN	stuff
,	,	,
those	DT	those
are	VBP	be
fossilized	VBN	fossilize
corals	NNS	coral
,	,	,
and	CC	and
we	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
talk	VB	talk
a	DT	a
little	RB	little
more	JJR	more
about	IN	about
those	DT	those
as	IN	as
we	PP	we
travel	VBP	travel
back	RB	back
in	IN	in
time	NN	time
.	SENT	.
To	TO	to
do	VB	do
that	IN	that
,	,	,
we	PP	we
need	VBP	need
to	TO	to
charter	VB	charter
a	DT	a
research	NN	research
boat	NN	boat
.	SENT	.
This	DT	this
is	VBZ	be
the	DT	the
James	NP	James
Cook	NP	Cook
,	,	,
an	DT	an
ocean-class	JJ	<unknown>
research	NN	research
vessel	NN	vessel
moored	VBD	moor
up	RP	up
in	IN	in
Tenerife	NP	Tenerife
.	SENT	.
Looks	NNS	look
beautiful	JJ	beautiful
,	,	,
right	RB	right
?	SENT	?
Great	NP	Great
,	,	,
if	IN	if
you	PP	you
'	POS	'
re	NN	re
not	RB	not
a	DT	a
great	JJ	great
mariner	NN	mariner
.	SENT	.
Sometimes	RB	sometimes
it	PP	it
looks	VBZ	look
a	DT	a
little	RB	little
more	JJR	more
like	IN	like
this	DT	this
.	SENT	.
This	DT	this
is	VBZ	be
us	PP	us
trying	VBG	try
to	TO	to
make	VB	make
sure	JJ	sure
that	IN	that
we	PP	we
don	VB	don
'	''	'
t	NN	t
lose	VB	lose
precious	JJ	precious
samples	NNS	sample
.	SENT	.
Everyone	NN	everyone
'	POS	'
s	NNS	<unknown>
scurrying	VBG	scurry
around	RP	around
,	,	,
and	CC	and
I	PP	I
get	VBP	get
terribly	RB	terribly
seasick	JJ	seasick
,	,	,
so	IN	so
it	PP	it
'	POS	'
s	NN	S
not	RB	not
always	RB	always
a	DT	a
lot	NN	lot
of	IN	of
fun	NN	fun
,	,	,
but	CC	but
overall	RB	overall
it	PP	it
is	VBZ	be
.	SENT	.
So	IN	so
we	PP	we
'	POS	'
ve	NN	ve
got	VBD	get
to	TO	to
become	VB	become
a	DT	a
really	RB	really
good	JJ	good
mapper	NN	<unknown>
to	TO	to
do	VB	do
this	DT	this
.	SENT	.
You	PP	you
don	VBP	don
'	''	'
t	NN	t
see	VB	see
that	DT	that
kind	NN	kind
of	IN	of
spectacular	JJ	spectacular
coral	JJ	coral
abundance	NN	abundance
everywhere	RB	everywhere
.	SENT	.
It	PP	it
is	VBZ	be
global	JJ	global
and	CC	and
it	PP	it
is	VBZ	be
deep	JJ	deep
,	,	,
but	CC	but
we	PP	we
need	VBP	need
to	TO	to
really	RB	really
find	VB	find
the	DT	the
right	JJ	right
places	NNS	place
.	SENT	.
We	PP	we
just	RB	just
saw	VBD	see
a	DT	a
global	JJ	global
map	NN	map
,	,	,
and	CC	and
overlaid	VBD	overlay
was	VBD	be
our	PP$	our
cruise	NN	cruise
passage	NN	passage
from	IN	from
last	JJ	last
year	NN	year
.	SENT	.
This	DT	this
was	VBD	be
a	DT	a
seven-week	NN	seven-week
cruise	NN	cruise
,	,	,
and	CC	and
this	DT	this
is	VBZ	be
us	PP	us
,	,	,
having	VBG	have
made	VBN	make
our	PP$	our
own	JJ	own
maps	NNS	map
of	IN	of
about	RB	about
75	CD	@card@
,	,	,
000	CD	@card@
square	JJ	square
kilometers	NNS	kilometer
of	IN	of
the	DT	the
seafloor	NN	seafloor
in	IN	in
seven	CD	seven
weeks	NNS	week
,	,	,
but	CC	but
that	IN	that
'	POS	'
s	NN	S
only	RB	only
a	DT	a
tiny	JJ	tiny
fraction	NN	fraction
of	IN	of
the	DT	the
seafloor	NN	seafloor
.	SENT	.
We	PP	we
'	POS	'
re	NN	re
traveling	VBG	travel
from	IN	from
west	NN	west
to	TO	to
east	JJ	east
,	,	,
over	IN	over
part	NN	part
of	IN	of
the	DT	the
ocean	NN	ocean
that	WDT	that
would	MD	would
look	VB	look
featureless	JJ	featureless
on	IN	on
a	DT	a
big-scale	JJ	<unknown>
map	NN	map
,	,	,
but	CC	but
actually	RB	actually
some	DT	some
of	IN	of
these	DT	these
mountains	NNS	mountain
are	VBP	be
as	RB	as
big	JJ	big
as	IN	as
Everest	NP	Everest
.	SENT	.
So	RB	so
with	IN	with
the	DT	the
maps	NNS	map
that	WDT	that
we	PP	we
make	VBP	make
on	IN	on
board	NN	board
,	,	,
we	PP	we
get	VBP	get
about	IN	about
100-meter	NN	100-meter
resolution	NN	resolution
,	,	,
enough	RB	enough
to	TO	to
pick	VB	pick
out	RP	out
areas	NNS	area
to	TO	to
deploy	VB	deploy
our	PP$	our
equipment	NN	equipment
,	,	,
but	CC	but
not	RB	not
enough	JJ	enough
to	TO	to
see	VB	see
very	RB	very
much	RB	much
.	SENT	.
To	TO	to
do	VB	do
that	IN	that
,	,	,
we	PP	we
need	VBP	need
to	TO	to
fly	VB	fly
remotely-operated	JJ	<unknown>
vehicles	NNS	vehicle
about	IN	about
five	CD	five
meters	NNS	meter
off	IN	off
the	DT	the
seafloor	NN	seafloor
.	SENT	.
And	CC	and
if	IN	if
we	PP	we
do	VBP	do
that	IN	that
,	,	,
we	PP	we
can	MD	can
get	VB	get
maps	NNS	map
that	WDT	that
are	VBP	be
one-meter	NN	one-meter
resolution	NN	resolution
down	IN	down
thousands	NNS	thousand
of	IN	of
meters	NNS	meter
.	SENT	.
Here	RB	here
is	VBZ	be
a	DT	a
remotely-operated	JJ	<unknown>
vehicle	NN	vehicle
,	,	,
a	DT	a
research-grade	NN	research-grade
vehicle	NN	vehicle
.	SENT	.
You	PP	you
can	MD	can
see	VB	see
an	DT	an
array	NN	array
of	IN	of
big	JJ	big
lights	NNS	light
on	IN	on
the	DT	the
top	NN	top
.	SENT	.
There	EX	there
are	VBP	be
high-definition	JJ	high-definition
cameras	NNS	camera
,	,	,
manipulator	NN	manipulator
arms	NNS	arm
,	,	,
and	CC	and
lots	NNS	lot
of	IN	of
little	JJ	little
boxes	NNS	box
and	CC	and
things	NNS	thing
to	TO	to
put	VB	put
your	PP$	your
samples	NNS	sample
.	SENT	.
Here	RB	here
we	PP	we
are	VBP	be
on	IN	on
our	PP$	our
first	JJ	first
dive	NN	dive
of	IN	of
this	DT	this
particular	JJ	particular
cruise	NN	cruise
,	,	,
plunging	VBG	plunge
down	RP	down
into	IN	into
the	DT	the
ocean	NN	ocean
.	SENT	.
We	PP	we
go	VBP	go
pretty	RB	pretty
fast	RB	fast
to	TO	to
make	VB	make
sure	RB	sure
the	DT	the
remotely	RB	remotely
operated	VBN	operate
vehicles	NNS	vehicle
are	VBP	be
not	RB	not
affected	VBN	affect
by	IN	by
any	DT	any
other	JJ	other
ships	NNS	ship
.	SENT	.
And	CC	and
we	PP	we
go	VBP	go
down	RP	down
,	,	,
and	CC	and
these	DT	these
are	VBP	be
the	DT	the
kinds	NNS	kind
of	IN	of
things	NNS	thing
you	PP	you
see	VBP	see
.	SENT	.
These	DT	these
are	VBP	be
deep	JJ	deep
sea	NN	sea
sponges	VBZ	sponge
,	,	,
meter	NN	meter
scale	NN	scale
.	SENT	.
This	DT	this
is	VBZ	be
a	DT	a
swimming	NN	swimming
holothurian	NN	holothurian
—	:	-
it	PP	it
'	POS	'
s	NN	S
a	DT	a
small	JJ	small
sea	NN	sea
slug	NN	slug
,	,	,
basically	RB	basically
.	SENT	.
This	DT	this
is	VBZ	be
slowed	VBN	slow
down	RP	down
.	SENT	.
Most	JJS	most
of	IN	of
the	DT	the
footage	NN	footage
I	PP	I
'	POS	'
m	NN	m
showing	VBG	show
you	PP	you
is	VBZ	be
speeded	VBN	speed
up	RP	up
,	,	,
because	IN	because
all	DT	all
of	IN	of
this	DT	this
takes	VBZ	take
a	DT	a
lot	NN	lot
of	IN	of
time	NN	time
.	SENT	.
This	DT	this
is	VBZ	be
a	DT	a
beautiful	JJ	beautiful
holothurian	NN	holothurian
as	IN	as
well	RB	well
.	SENT	.
And	CC	and
this	DT	this
animal	JJ	animal
you	PP	you
'	''	'
re	IN	re
going	VBG	go
to	TO	to
see	VB	see
coming	VBG	come
up	RP	up
was	VBD	be
a	DT	a
big	JJ	big
surprise	NN	surprise
.	SENT	.
I	NP	I
'	POS	'
ve	NN	ve
never	RB	never
seen	VBN	see
anything	NN	anything
like	IN	like
this	DT	this
and	CC	and
it	PP	it
took	VBD	take
us	PP	us
all	PDT	all
a	DT	a
bit	NN	bit
surprised	VBD	surprise
.	SENT	.
This	DT	this
was	VBD	be
after	IN	after
about	RB	about
15	CD	@card@
hours	NNS	hour
of	IN	of
work	NN	work
and	CC	and
we	PP	we
were	VBD	be
all	RB	all
a	DT	a
bit	NN	bit
trigger-happy	JJ	trigger-happy
,	,	,
and	CC	and
suddenly	RB	suddenly
this	DT	this
giant	JJ	giant
sea	NN	sea
monster	NN	monster
started	VBD	start
rolling	VBG	roll
past	JJ	past
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
called	VBD	call
a	DT	a
pyrosome	NN	<unknown>
or	CC	or
colonial	JJ	colonial
tunicate	NN	tunicate
,	,	,
if	IN	if
you	PP	you
like	VBP	like
.	SENT	.
This	DT	this
wasn	NN	<unknown>
'	POS	'
t	NN	t
what	WP	what
we	PP	we
were	VBD	be
looking	VBG	look
for	IN	for
.	SENT	.
We	PP	we
were	VBD	be
looking	VBG	look
for	IN	for
corals	NNS	coral
,	,	,
deep	JJ	deep
sea	NN	sea
corals	NNS	coral
.	SENT	.
You	PP	you
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
see	VB	see
a	DT	a
picture	NN	picture
of	IN	of
one	CD	one
in	IN	in
a	DT	a
moment	NN	moment
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
small	JJ	small
,	,	,
about	RB	about
five	CD	five
centimeters	NNS	centimeter
high	JJ	high
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
made	VBD	make
of	IN	of
calcium	NN	calcium
carbonate	NN	carbonate
,	,	,
so	RB	so
you	PP	you
can	MD	can
see	VB	see
its	PP$	its
tentacles	NNS	tentacle
there	RB	there
,	,	,
moving	VBG	move
in	IN	in
the	DT	the
ocean	NN	ocean
currents	NNS	current
.	SENT	.
An	DT	an
organism	NN	organism
like	IN	like
this	DT	this
probably	RB	probably
lives	VBZ	live
for	IN	for
about	IN	about
a	DT	a
hundred	CD	hundred
years	NNS	year
.	SENT	.
And	CC	and
as	IN	as
it	PP	it
grows	VBZ	grow
,	,	,
it	PP	it
takes	VBZ	take
in	IN	in
chemicals	NNS	chemical
from	IN	from
the	DT	the
ocean	NN	ocean
.	SENT	.
And	CC	and
the	DT	the
chemicals	NNS	chemical
,	,	,
or	CC	or
the	DT	the
amount	NN	amount
of	IN	of
chemicals	NNS	chemical
,	,	,
depends	VBZ	depend
on	IN	on
the	DT	the
temperature	NN	temperature
;	:	;
it	PP	it
depends	VBZ	depend
on	IN	on
the	DT	the
pH	NN	pH
,	,	,
it	PP	it
depends	VBZ	depend
on	IN	on
the	DT	the
nutrients	NNS	nutrient
.	SENT	.
And	CC	and
if	IN	if
we	PP	we
can	MD	can
understand	VB	understand
how	WRB	how
these	DT	these
chemicals	NNS	chemical
get	VBP	get
into	IN	into
the	DT	the
skeleton	NN	skeleton
,	,	,
we	PP	we
can	MD	can
then	RB	then
go	VB	go
back	RB	back
,	,	,
collect	VBP	collect
fossil	JJ	fossil
specimens	NNS	specimen
,	,	,
and	CC	and
reconstruct	VB	reconstruct
what	WP	what
the	DT	the
ocean	NN	ocean
used	VBN	use
to	TO	to
look	VB	look
like	IN	like
in	IN	in
the	DT	the
past	NN	past
.	SENT	.
And	CC	and
here	RB	here
you	PP	you
can	MD	can
see	VB	see
us	PP	us
collecting	VBG	collect
that	DT	that
coral	NN	coral
with	IN	with
a	DT	a
vacuum	NN	vacuum
system	NN	system
,	,	,
and	CC	and
we	PP	we
put	VBP	put
it	PP	it
into	IN	into
a	DT	a
sampling	NN	sampling
container	NN	container
.	SENT	.
We	PP	we
can	MD	can
do	VB	do
this	DT	this
very	RB	very
carefully	RB	carefully
,	,	,
I	PP	I
should	MD	should
add	VB	add
.	SENT	.
Some	DT	some
of	IN	of
these	DT	these
organisms	NNS	organism
live	VBP	live
even	RB	even
longer	RBR	longer
.	SENT	.
This	DT	this
is	VBZ	be
a	DT	a
black	JJ	black
coral	NN	coral
called	VBN	call
Leiopathes	NP	<unknown>
,	,	,
an	DT	an
image	NN	image
taken	VBN	take
by	IN	by
my	PP$	my
colleague	NN	colleague
,	,	,
Brendan	NP	Brendan
Roark	NP	Roark
,	,	,
about	RB	about
500	CD	@card@
meters	NNS	meter
below	IN	below
Hawaii	NP	Hawaii
.	SENT	.
Four	CD	four
thousand	CD	thousand
years	NNS	year
is	VBZ	be
a	DT	a
long	JJ	long
time	NN	time
.	SENT	.
If	IN	if
you	PP	you
take	VBP	take
a	DT	a
branch	NN	branch
from	IN	from
one	CD	one
of	IN	of
these	DT	these
corals	NNS	coral
and	CC	and
polish	VB	polish
it	PP	it
up	RP	up
,	,	,
this	DT	this
is	VBZ	be
about	RB	about
100	CD	@card@
microns	NNS	micron
across	IN	across
.	SENT	.
And	CC	and
Brendan	NP	Brendan
took	VBD	take
some	DT	some
analyses	NNS	analysis
across	IN	across
this	DT	this
coral	NN	coral
—	:	-
you	PP	you
can	MD	can
see	VB	see
the	DT	the
marks	NNS	mark
—	:	-
and	CC	and
he	PP	he
'	POS	'
s	RB	<unknown>
been	VBN	be
able	JJ	able
to	TO	to
show	VB	show
that	IN	that
these	DT	these
are	VBP	be
actual	JJ	actual
annual	JJ	annual
bands	NNS	band
,	,	,
so	RB	so
even	RB	even
at	IN	at
500	CD	@card@
meters	NNS	meter
deep	JJ	deep
in	IN	in
the	DT	the
ocean	NN	ocean
,	,	,
corals	NNS	coral
can	MD	can
record	VB	record
seasonal	JJ	seasonal
changes	NNS	change
,	,	,
which	WDT	which
is	VBZ	be
pretty	RB	pretty
spectacular	JJ	spectacular
.	SENT	.
But	CC	but
4	CD	@card@
,	,	,
000	CD	@card@
years	NNS	year
is	VBZ	be
not	RB	not
enough	JJ	enough
to	TO	to
get	VB	get
us	PP	us
back	RB	back
to	TO	to
our	PP$	our
last	JJ	last
glacial	JJ	glacial
maximum	NN	maximum
.	SENT	.
So	RB	so
what	WP	what
do	VBP	do
we	PP	we
do	VBP	do
?	SENT	?
We	PP	we
go	VBP	go
in	IN	in
for	IN	for
these	DT	these
fossil	JJ	fossil
specimens	NNS	specimen
.	SENT	.
This	DT	this
is	VBZ	be
what	WP	what
makes	VBZ	make
me	PP	me
really	RB	really
unpopular	JJ	unpopular
with	IN	with
my	PP$	my
research	NN	research
