When	WRB	when
an	DT	an
equity	NN	equity
bioengineer	NN	bioengineer
.	SENT	.
So	IN	so
every	DT	every
single	JJ	single
time	NN	time
you	PP	you
get	VBP	get
a	DT	a
paper	NN	paper
cut	NN	cut
or	CC	or
even	RB	even
a	DT	a
bruise	NN	bruise
,	,	,
your	PP$	your
immune	JJ	immune
system	NN	system
is	VBZ	be
there	RB	there
.	SENT	.
Macrophage	NN	macrophage
immune	JJ	immune
cells	NNS	cell
are	VBP	be
present	JJ	present
.	SENT	.
They	PP	they
'	POS	'
re	NN	re
like	IN	like
the	DT	the
watchdog	NN	watchdog
of	IN	of
the	DT	the
body	NN	body
.	SENT	.
I	PP	I
think	VBP	think
of	IN	of
them	PP	them
as	RB	as
,	,	,
like	JJ	like
,	,	,
squishy	JJ	squishy
balls	NNS	ball
,	,	,
and	CC	and
they	PP	they
just	RB	just
kind	RB	kind
of	IN	of
are	VBP	be
always	RB	always
surveilling	VBG	<unknown>
around	RP	around
the	DT	the
body	NN	body
.	SENT	.
Sometimes	RB	sometimes
,	,	,
they	PP	they
'	POS	'
re	NN	re
eating	NN	eating
,	,	,
but	CC	but
other	JJ	other
times	NNS	time
,	,	,
they	PP	they
'	POS	'
re	NN	re
just	RB	just
saying	VBG	say
,	,	,
"	''	"
Hey	NP	Hey
,	,	,
man	NN	man
,	,	,
don	NN	don
'	POS	'
t	NN	t
be	VB	be
mad	JJ	mad
.	SENT	.
This	DT	this
is	VBZ	be
cool	JJ	cool
.	SENT	.
We	PP	we
can	MD	can
heal	VB	heal
now	RB	now
,	,	,
right	RB	right
?	SENT	?
"	``	"
Just	RB	just
imagine	VB	imagine
,	,	,
like	VB	like
,	,	,
a	DT	a
squishy	JJ	squishy
ball	NN	ball
that	RB	that
'	POS	'
s	NN	S
sometimes	RB	sometimes
angry	JJ	angry
,	,	,
sometimes	RB	sometimes
happy	JJ	happy
.	SENT	.
They	PP	they
'	''	'
re	IN	re
super	JJ	super
cute	JJ	cute
,	,	,
I	PP	I
love	VBP	love
them	PP	them
.	SENT	.
I	PP	I
really	RB	really
study	VB	study
what	WP	what
function	VBP	function
or	CC	or
state	VBP	state
they	PP	they
adopt	VB	adopt
based	VBN	base
on	IN	on
what	WP	what
environment	NN	environment
they	PP	they
'	POS	'
re	NN	re
in	IN	in
and	CC	and
based	VBN	base
on	IN	on
whose	WP$	whose
body	NN	body
they	PP	they
come	VBP	come
from	IN	from
.	SENT	.
There	EX	there
are	VBP	be
a	DT	a
lot	NN	lot
of	IN	of
other	JJ	other
material	NN	material
scientists	NNS	scientist
,	,	,
bioengineers	NNS	bioengineer
who	WP	who
'	POS	'
ve	NN	ve
asked	VBD	ask
and	CC	and
developed	VBD	develop
really	RB	really
cool	VB	cool
applications	NNS	application
,	,	,
but	CC	but
oftentimes	NNS	oftentime
,	,	,
we	PP	we
don	VBP	don
'	''	'
t	NN	t
really	RB	really
consider	VB	consider
who	WP	who
is	VBZ	be
studied	VBN	study
.	SENT	.
My	PP$	my
work	NN	work
really	RB	really
focuses	VBZ	focus
on	IN	on
the	DT	the
who	WP	who
of	IN	of
the	DT	the
disease	NN	disease
,	,	,
so	RB	so
I	PP	I
really	RB	really
want	VBP	want
to	TO	to
study	VB	study
the	DT	the
diseases	NNS	disease
that	WDT	that
particularly	RB	particularly
are	VBP	be
health	NN	health
disparities	NNS	disparity
,	,	,
that	DT	that
only	JJ	only
certain	JJ	certain
swaths	NNS	swath
of	IN	of
the	DT	the
population	NN	population
are	VBP	be
affected	VBN	affect
by	IN	by
,	,	,
because	IN	because
I	PP	I
think	VBP	think
that	IN	that
by	IN	by
shining	VBG	shine
a	DT	a
light	NN	light
on	IN	on
those	DT	those
diseases	NNS	disease
,	,	,
we	PP	we
can	MD	can
ensure	VB	ensure
better	JJR	good
health	NN	health
equity	NN	equity
for	IN	for
everyone	NN	everyone
in	IN	in
the	DT	the
world	NN	world
.	SENT	.
I	PP	I
think	VBP	think
I	PP	I
'	''	'
m	NN	m
the	DT	the
first	JJ	first
person	NN	person
or	CC	or
lab	NN	lab
to	TO	to
really	RB	really
spearhead	VB	spearhead
or	CC	or
cheerlead	VB	<unknown>
some	DT	some
of	IN	of
these	DT	these
endeavors	NNS	endeavor
,	,	,
because	IN	because
there	EX	there
are	VBP	be
lived	VBN	live
experiences	NNS	experience
that	IN	that
a	DT	a
lot	NN	lot
of	IN	of
other	JJ	other
people	NNS	people
in	IN	in
academia	NN	academia
and	CC	and
in	IN	in
traditional	JJ	traditional
PhD	JJ	<unknown>
training	NN	training
don	NN	don
'	POS	'
t	NN	t
really	RB	really
have	VBP	have
to	TO	to
consider	VB	consider
,	,	,
right	RB	right
?	SENT	?
So	RB	so
there	RB	there
aren	NNS	<unknown>
'	POS	'
t	NN	t
that	IN	that
many	JJ	many
women	NNS	woman
of	IN	of
color	NN	color
who	WP	who
are	VBP	be
assistant	JJ	assistant
professors	NNS	professor
,	,	,
who	WP	who
run	VBP	run
research	NN	research
programs	NNS	program
and	CC	and
do	VBP	do
these	DT	these
other	JJ	other
things	NNS	thing
.	SENT	.
I	PP	I
knew	VBD	know
so	RB	so
many	JJ	many
women	NNS	woman
,	,	,
growing	VBG	grow
up	RP	up
,	,	,
who	WP	who
died	VBD	die
from	IN	from
lupus	NN	lupus
.	SENT	.
It	PP	it
was	VBD	be
very	RB	very
common	JJ	common
.	SENT	.
When	WRB	when
I	PP	I
went	VBD	go
to	TO	to
try	VB	try
to	TO	to
study	VB	study
lupus	NN	lupus
,	,	,
there	EX	there
were	VBD	be
a	DT	a
lot	NN	lot
of	IN	of
people	NNS	people
who	WP	who
were	VBD	be
like	JJ	like
,	,	,
"	''	"
We	PP	we
'	POS	'
re	NN	re
agnostic	NN	agnostic
.	SENT	.
Like	IN	like
,	,	,
we	PP	we
don	VBP	don
'	''	'
t	NN	t
care	NN	care
about	IN	about
the	DT	the
background	NN	background
of	IN	of
the	DT	the
patients	NNS	patient
.	SENT	.
"	``	"
But	CC	but
I	PP	I
was	VBD	be
like	IN	like
,	,	,
"	``	"
We	PP	we
know	VBP	know
that	IN	that
,	,	,
like	IN	like
,	,	,
90	CD	@card@
percent	NN	percent
of	IN	of
lupus	NN	lupus
patients	NNS	patient
are	VBP	be
women	NNS	woman
,	,	,
and	CC	and
of	IN	of
that	DT	that
,	,	,
about	RB	about
70	CD	@card@
percent	NN	percent
are	VBP	be
women	NNS	woman
of	IN	of
color	NN	color
.	SENT	.
"	``	"
So	IN	so
we	PP	we
really	RB	really
have	VB	have
to	TO	to
consider	VB	consider
that	IN	that
,	,	,
right	RB	right
?	SENT	?
It	PP	it
should	MD	should
be	VB	be
a	DT	a
variable	NN	variable
.	SENT	.
Some	DT	some
women	NNS	woman
develop	VBP	develop
lupus	NN	lupus
,	,	,
they	PP	they
don	VBP	don
'	''	'
t	NN	t
ever	RB	ever
have	VBP	have
flares	NNS	flare
.	SENT	.
They	PP	they
'	POS	'
re	NN	re
fine	NN	fine
.	SENT	.
Other	JJ	other
women	NNS	woman
develop	VBP	develop
lupus	NN	lupus
and	CC	and
have	VB	have
flares	NNS	flare
back	RB	back
to	TO	to
back	VB	back
,	,	,
and	CC	and
pretty	RB	pretty
much	RB	much
develop	VB	develop
major	JJ	major
cardiovascular	JJ	cardiovascular
disease	NN	disease
very	RB	very
early	RB	early
on	IN	on
.	SENT	.
And	CC	and
so	RB	so
we	PP	we
want	VBP	want
to	TO	to
take	VB	take
their	PP$	their
patient	JJ	patient
cells	NNS	cell
and	CC	and
look	VB	look
at	IN	at
their	PP$	their
interactions	NNS	interaction
with	IN	with
blood	NN	blood
vessels	NNS	vessel
and	CC	and
see	VB	see
how	WRB	how
they	PP	they
confer	VBP	confer
or	CC	or
propagate	VBP	propagate
different	JJ	different
inflammation	NN	inflammation
in	IN	in
the	DT	the
system	NN	system
.	SENT	.
And	CC	and
we	PP	we
do	VBP	do
that	IN	that
all	DT	all
in	IN	in
this	DT	this
little	JJ	little
jello	NN	jello
construct	NN	construct
.	SENT	.
So	IN	so
it	PP	it
'	POS	'
s	NN	S
almost	RB	almost
like	IN	like
a	DT	a
mini-tissue	NN	mini-tissue
outside	IN	outside
of	IN	of
the	DT	the
body	NN	body
.	SENT	.
And	CC	and
we	PP	we
put	VBD	put
the	DT	the
cells	NNS	cell
in	IN	in
it	PP	it
,	,	,
and	CC	and
then	RB	then
we	PP	we
can	MD	can
study	VB	study
how	WRB	how
they	PP	they
would	MD	would
respond	VB	respond
in	IN	in
a	DT	a
tissue-like	JJ	<unknown>
environment	NN	environment
.	SENT	.
What	WP	what
we	PP	we
found	VBD	find
was	VBD	be
really	RB	really
cool	JJ	cool
.	SENT	.
The	DT	the
patient	NN	patient
'	POS	'
s	NN	S
background	NN	background
really	RB	really
directly	RB	directly
affected	VBN	affect
the	DT	the
blood	NN	blood
vessels	NNS	vessel
in	IN	in
the	DT	the
system	NN	system
.	SENT	.
We	PP	we
saw	VBD	see
an	DT	an
increased	VBN	increase
number	NN	number
of	IN	of
blood	NN	blood
vessel	NN	vessel
interactions	NNS	interaction
between	IN	between
macrophages	NNS	macrophage
that	WDT	that
were	VBD	be
isolated	VBN	isolate
from	IN	from
African-American	NP	African-American
women	NNS	woman
compared	VBN	compare
to	TO	to
those	DT	those
macrophages	NNS	macrophage
that	WDT	that
were	VBD	be
isolated	VBN	isolate
from	IN	from
European	JJ	European
women	NNS	woman
.	SENT	.
These	DT	these
tissue	NN	tissue
models	NNS	model
help	VBP	help
us	PP	us
answer	VB	answer
some	DT	some
really	RB	really
important	JJ	important
questions	NNS	question
.	SENT	.
What	WP	what
if	IN	if
we	PP	we
could	MD	could
pinpoint	VB	pinpoint
why	WRB	why
inflammation	NN	inflammation
happens	VBZ	happen
in	IN	in
certain	JJ	certain
bodies	NNS	body
more	RBR	more
violently	RB	violently
than	IN	than
others	NNS	other
?	SENT	?
What	WP	what
if	IN	if
we	PP	we
could	MD	could
cure	VB	cure
autoimmune	JJ	autoimmune
illnesses	NNS	illness
by	IN	by
accounting	NN	accounting
for	IN	for
disease	NN	disease
differences	NNS	difference
based	VBN	base
on	IN	on
your	PP$	your
background	NN	background
?	SENT	?
What	WP	what
if	IN	if
we	PP	we
could	MD	could
prevent	VB	prevent
excessive	JJ	excessive
fibrosis	NN	fibrosis
by	IN	by
tailoring	VBG	tailor
your	PP$	your
macrophages	NNS	macrophage
to	TO	to
respond	VB	respond
differently	RB	differently
to	TO	to
injury	NN	injury
?	SENT	?
I	PP	I
think	VBP	think
my	PP$	my
lived	VBN	live
experiences	NNS	experience
made	VBD	make
me	PP	me
more	RBR	more
likely	JJ	likely
to	TO	to
ask	VB	ask
these	DT	these
questions	NNS	question
.	SENT	.
And	CC	and
then	RB	then
I	PP	I
was	VBD	be
just	RB	just
willing	JJ	willing
to	TO	to
try	VB	try
,	,	,
you	PP	you
know	VBP	know
,	,	,
and	CC	and
I	PP	I
'	POS	'
m	NN	m
still	RB	still
willing	JJ	willing
to	TO	to
try	VB	try
.	SENT	.
I	PP	I
think	VBP	think
by	IN	by
continuing	VBG	continue
to	TO	to
try	VB	try
,	,	,
we	PP	we
innovate	VBP	innovate
on	IN	on
what	WP	what
'	POS	'
s	NNS	<unknown>
the	DT	the
norm	NN	norm
and	CC	and
set	VB	set
new	JJ	new
standards	NNS	standard
for	IN	for
the	DT	the
future	NN	future
.	SENT	.
If	IN	if
we	PP	we
pay	VBP	pay
a	DT	a
little	JJ	little
bit	NN	bit
more	JJR	more
attention	NN	attention
to	TO	to
the	DT	the
details	NNS	detail
,	,	,
I	PP	I
think	VBP	think
we	PP	we
can	MD	can
easily	RB	easily
build	VB	build
a	DT	a
more	RBR	more
equitable	JJ	equitable
health	NN	health
care	NN	care
system	NN	system
for	IN	for
everyone	NN	everyone
.	SENT	.
That	IN	that
'	''	'
s	VBG	<unknown>
my	PP$	my
goal	NN	goal
.	SENT	.
