Hello	UH	hello
,	,	,
and	CC	and
we	PP	we
can	MD	can
now	RB	now
mentor	NN	mentor
younger	JJR	young
band	NN	band
members	NNS	member
,	,	,
as	IN	as
a	DT	a
single	JJ	single
collective	JJ	collective
unit	NN	unit
.	SENT	.
What	WP	what
I	PP	I
love	VBP	love
about	IN	about
being	VBG	be
in	IN	in
a	DT	a
group	NN	group
like	IN	like
the	DT	the
band	NN	band
,	,	,
is	VBZ	be
that	IN	that
the	DT	the
music	NN	music
that	IN	that
we	PP	we
make	VBP	make
together	RB	together
,	,	,
is	VBZ	be
true	JJ	true
,	,	,
is	VBZ	be
genuine	JJ	genuine
,	,	,
and	CC	and
it	PP	it
supersedes	VBZ	supersede
Progeria	NP	<unknown>
.	SENT	.
So	RB	so
I	PP	I
don—t	VBD	<unknown>
have	VB	have
to	TO	to
worry	VB	worry
about	RB	about
that	IN	that
when	WRB	when
I—m	NP	<unknown>
feeling	NN	feeling
so	RB	so
good	JJ	good
about	IN	about
making	VBG	make
music	NN	music
.	SENT	.
But	CC	but
even	RB	even
having	VBG	have
made	VBN	make
a	DT	a
documentary	NN	documentary
,	,	,
going	VBG	go
on	IN	on
TV	NN	TV
a	DT	a
couple	NN	couple
of	IN	of
times	NNS	time
,	,	,
I	PP	I
feel	VBP	feel
like	IN	like
I—m	NP	<unknown>
at	IN	at
my	PP$	my
highest	JJS	high
point	NN	point
when	WRB	when
I—m	NP	<unknown>
with	IN	with
the	DT	the
people	NNS	people
that	WDT	that
surround	VBP	surround
me	PP	me
every	DT	every
day	NN	day
.	SENT	.
They	PP	they
provide	VBP	provide
the	DT	the
real	JJ	real
positive	JJ	positive
influences	NNS	influence
in	IN	in
my	PP$	my
life	NN	life
,	,	,
as	IN	as
I	PP	I
hope	VBP	hope
I	PP	I
can	MD	can
provide	VB	provide
a	DT	a
positive	JJ	positive
influence	NN	influence
in	IN	in
theirs	PP	theirs
as	RB	as
well	RB	well
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
So	IN	so
the	DT	the
bottom	JJ	bottom
line	NN	line
here	RB	here
,	,	,
is	VBZ	be
that	IN	that
I	PP	I
hope	VBP	hope
you	PP	you
appreciate	VBP	appreciate
and	CC	and
love	VBP	love
your	PP$	your
family	NN	family
,	,	,
love	VBP	love
your	PP$	your
friends	NNS	friend
,	,	,
for	IN	for
you	PP	you
guys	VBZ	guy
,	,	,
love	VB	love
you	PP	you
Bro—s	NP	<unknown>
and	CC	and
acknowledge	VB	acknowledge
your	PP$	your
mentors	NNS	mentor
,	,	,
and	CC	and
your	PP$	your
community	NN	community
,	,	,
because	IN	because
they	PP	they
are	VBP	be
a	DT	a
very	RB	very
real	JJ	real
aspect	NN	aspect
of	IN	of
everyday	JJ	everyday
life	NN	life
,	,	,
they	PP	they
can	MD	can
make	VB	make
a	DT	a
truly	RB	truly
significant	JJ	significant
,	,	,
positive	JJ	positive
impact	NN	impact
.	SENT	.
The	DT	the
third	JJ	third
aspect	NN	aspect
to	TO	to
the	DT	the
philosophy	NN	philosophy
is	VBZ	be
,	,	,
Keep	VB	keep
moving	VBG	move
forward	RB	forward
.	SENT	.
Here—s	NP	<unknown>
a	DT	a
quote	NN	quote
by	IN	by
a	DT	a
man	NN	man
you	PP	you
may	MD	may
know	VB	know
,	,	,
named	VBD	name
Walt	NP	Walt
Disney	NP	Disney
,	,	,
and	CC	and
it—s	NP	<unknown>
one	CD	one
of	IN	of
my	PP$	my
favorite	JJ	favorite
quotes	NNS	quote
.	SENT	.
I	PP	I
always	RB	always
try	VBP	try
to	TO	to
have	VB	have
something	NN	something
to	TO	to
look	VB	look
forward	RB	forward
to	TO	to
.	SENT	.
Something	NN	something
to	TO	to
strive	VB	strive
for	IN	for
to	TO	to
make	VB	make
my	PP$	my
life	NN	life
richer	JJR	rich
.	SENT	.
It	PP	it
doesn—t	VBD	<unknown>
have	VB	have
to	TO	to
be	VB	be
big	JJ	big
.	SENT	.
It	PP	it
could	MD	could
be	VB	be
anything	NN	anything
from	IN	from
looking	VBG	look
forward	RB	forward
to	TO	to
the	DT	the
next	JJ	next
comic	JJ	comic
book	NN	book
to	TO	to
come	VB	come
out	RP	out
,	,	,
or	CC	or
going	VBG	go
on	IN	on
a	DT	a
large	JJ	large
family	NN	family
vacation	NN	vacation
,	,	,
or	CC	or
hanging	VBG	hang
out	RP	out
with	IN	with
my	PP$	my
friends	NNS	friend
,	,	,
to	TO	to
going	VBG	go
to	TO	to
the	DT	the
next	JJ	next
High	NP	High
School	NP	School
football	NN	football
game	NN	game
.	SENT	.
However	RB	however
,	,	,
all	DT	all
of	IN	of
these	DT	these
things	NNS	thing
keep	VBP	keep
me	PP	me
focused	VBD	focus
,	,	,
and	CC	and
know	VBP	know
that	IN	that
there—s	RB	<unknown>
a	DT	a
bright	JJ	bright
future	NN	future
ahead	RB	ahead
,	,	,
and	CC	and
may	MD	may
get	VB	get
me	PP	me
through	IN	through
some	DT	some
difficult	JJ	difficult
times	NNS	time
that	IN	that
I	PP	I
may	MD	may
be	VB	be
having	VBG	have
.	SENT	.
Now	RB	now
this	DT	this
mentality	NN	mentality
includes	VBZ	include
staying	VBG	stay
in	IN	in
a	DT	a
forward	JJ	forward
thinking	NN	thinking
state	NN	state
of	IN	of
mind	NN	mind
.	SENT	.
I	PP	I
try	VBP	try
hard	RB	hard
not	RB	not
to	TO	to
waste	VB	waste
energy	NN	energy
feeling	NN	feeling
badly	RB	badly
for	IN	for
myself	PP	myself
,	,	,
because	IN	because
when	WRB	when
I	PP	I
do	VBP	do
,	,	,
I	PP	I
get	VBP	get
stuck	VBN	stick
in	IN	in
a	DT	a
paradox	NN	paradox
,	,	,
where	WRB	where
there—s	RB	<unknown>
no	DT	no
room	NN	room
for	IN	for
any	DT	any
happiness	NN	happiness
or	CC	or
any	DT	any
other	JJ	other
emotion	NN	emotion
.	SENT	.
Now	RB	now
,	,	,
it—s	NNS	<unknown>
not	RB	not
that	IN	that
I	PP	I
ignore	VB	ignore
when	WRB	when
I—m	NP	<unknown>
feeling	NN	feeling
badly	RB	badly
,	,	,
I	PP	I
kind	RB	kind
of	IN	of
accept	VB	accept
it	PP	it
,	,	,
I	PP	I
let	VBP	let
it	PP	it
in	RP	in
,	,	,
so	RB	so
that	IN	that
I	PP	I
can	MD	can
acknowledge	VB	acknowledge
it	PP	it
,	,	,
and	CC	and
do	VBP	do
what	WP	what
I	PP	I
need	VBP	need
to	TO	to
do	VB	do
to	TO	to
move	VB	move
past	IN	past
it	PP	it
.	SENT	.
When	WRB	when
I	PP	I
was	VBD	be
younger	JJR	young
,	,	,
I	PP	I
wanted	VBD	want
to	TO	to
be	VB	be
an	DT	an
engineer	NN	engineer
.	SENT	.
I	PP	I
wanted	VBD	want
to	TO	to
be	VB	be
an	DT	an
inventor	NN	inventor
,	,	,
who	WP	who
would	MD	would
catapult	VB	catapult
the	DT	the
world	NN	world
into	IN	into
a	DT	a
better	JJR	good
future	NN	future
.	SENT	.
Maybe	RB	maybe
this	DT	this
came	VBD	come
from	IN	from
my	PP$	my
love	NN	love
of	IN	of
Legos	NP	<unknown>
,	,	,
and	CC	and
the	DT	the
freedom	NN	freedom
of	IN	of
expression	NN	expression
that	IN	that
I	PP	I
felt	VBD	feel
when	WRB	when
I	PP	I
was	VBD	be
building	VBG	build
with	IN	with
them	PP	them
.	SENT	.
And	CC	and
this	DT	this
was	VBD	be
also	RB	also
derived	VBN	derive
from	IN	from
my	PP$	my
family	NN	family
and	CC	and
my	PP$	my
mentors	NNS	mentor
,	,	,
who	WP	who
always	RB	always
make	VBP	make
me	PP	me
feel	VBP	feel
whole	JJ	whole
,	,	,
and	CC	and
good	JJ	good
about	IN	about
myself	PP	myself
.	SENT	.
Now	RB	now
today	NN	today
my	PP$	my
ambitions	NNS	ambition
have	VBP	have
changed	VBN	change
a	DT	a
little	JJ	little
bit	NN	bit
,	,	,
I—d	NNS	<unknown>
like	VBP	like
to	TO	to
go	VB	go
into	IN	into
the	DT	the
field	NN	field
of	IN	of
Biology	NN	biology
,	,	,
maybe	RB	maybe
cell	NN	cell
biology	NN	biology
,	,	,
or	CC	or
genetics	NNS	genetics
,	,	,
or	CC	or
biochemistry	NN	biochemistry
,	,	,
or	CC	or
really	RB	really
anything	NN	anything
.	SENT	.
This	DT	this
is	VBZ	be
a	DT	a
friend	NN	friend
of	IN	of
mine	NN	mine
,	,	,
who	WP	who
I	PP	I
look	VBP	look
up	RP	up
to	TO	to
,	,	,
Francis	NP	Francis
Collins	NP	Collins
,	,	,
the	DT	the
director	NN	director
of	IN	of
the	DT	the
NIH	NP	NIH
,	,	,
and	CC	and
this	DT	this
is	VBZ	be
us	PP	us
at	IN	at
TEDMED	JJ	<unknown>
last	JJ	last
year	NN	year
,	,	,
chatting	VBG	chat
away	RB	away
.	SENT	.
I	PP	I
feel	VBP	feel
that	IN	that
no	DT	no
matter	NN	matter
what	WP	what
I	PP	I
choose	VBP	choose
to	TO	to
become	VB	become
,	,	,
I	PP	I
believe	VBP	believe
that	IN	that
I	PP	I
can	MD	can
change	VB	change
the	DT	the
world	NN	world
.	SENT	.
And	CC	and
as	IN	as
I—m	NP	<unknown>
striving	VBG	strive
to	TO	to
change	VB	change
the	DT	the
world	NN	world
,	,	,
I	PP	I
will	MD	will
be	VB	be
happy	JJ	happy
.	SENT	.
About	RB	about
four	CD	four
years	NNS	year
ago	RB	ago
,	,	,
HBO	NP	HBO
began	VBD	begin
to	TO	to
film	VB	film
a	DT	a
documentary	NN	documentary
about	IN	about
my	PP$	my
family	NN	family
and	CC	and
me	PP	me
called	VBD	call
—	:	-
Life	NN	life
According	VBG	accord
to	TO	to
Sam	NP	Sam
—	:	-
.	SENT	.
That	DT	that
was	VBD	be
a	DT	a
pretty	RB	pretty
great	JJ	great
experience	NN	experience
,	,	,
but	CC	but
it	PP	it
was	VBD	be
also	RB	also
four	CD	four
years	NNS	year
ago	RB	ago
.	SENT	.
And	CC	and
like	IN	like
anyone	NN	anyone
,	,	,
my	PP$	my
views	NNS	view
on	IN	on
many	JJ	many
things	NNS	thing
have	VBP	have
changed	VBN	change
,	,	,
and	CC	and
hopefully	RB	hopefully
matured	VBN	mature
,	,	,
like	IN	like
my	PP$	my
potential	JJ	potential
career	NN	career
choice	NN	choice
.	SENT	.
However	RB	however
,	,	,
some	DT	some
things	NNS	thing
have	VBP	have
stayed	VBN	stay
the	DT	the
same	JJ	same
throughout	IN	throughout
that	DT	that
time	NN	time
.	SENT	.
Like	IN	like
my	PP$	my
mentality	NN	mentality
,	,	,
and	CC	and
philosophy	NN	philosophy
towards	IN	towards
life	NN	life
.	SENT	.
So	RB	so
I	PP	I
would	MD	would
like	VB	like
to	TO	to
show	VB	show
you	PP	you
a	DT	a
clip	NN	clip
of	IN	of
my	PP$	my
younger	JJR	young
self	NN	self
from	IN	from
the	DT	the
film	NN	film
,	,	,
that	WDT	that
I	PP	I
feel	VBP	feel
embodies	VBZ	embody
that	DT	that
philosophy	NN	philosophy
.	SENT	.
I	PP	I
know	VBP	know
more	JJR	more
about	IN	about
it	PP	it
genetically	RB	genetically
.	SENT	.
So	RB	so
it—s	NNS	<unknown>
less	RBR	less
of	IN	of
an	DT	an
embodiment	NN	embodiment
now	RB	now
.	SENT	.
It	PP	it
used	VBD	use
to	TO	to
be	VB	be
like	IN	like
this	DT	this
thing	NN	thing
that	WDT	that
prevents	VBZ	prevent
me	PP	me
from	IN	from
doing	VBG	do
all	PDT	all
this	DT	this
stuff	NN	stuff
,	,	,
that	WDT	that
causes	VBZ	cause
other	JJ	other
kids	NNS	kid
to	TO	to
die	VB	die
,	,	,
that	WDT	that
causes	VBZ	cause
everybody	NN	everybody
to	TO	to
be	VB	be
stressed	VBN	stress
,	,	,
and	CC	and
now	RB	now
it—s	NNS	<unknown>
a	DT	a
protein	NN	protein
that	WDT	that
is	VBZ	be
abnormal	JJ	abnormal
,	,	,
that	WDT	that
weakens	VBZ	weaken
the	DT	the
structure	NN	structure
of	IN	of
cells	NNS	cell
.	SENT	.
So	RB	so
,	,	,
and	CC	and
it	PP	it
takes	VBZ	take
a	DT	a
burden	NN	burden
off	RP	off
of	IN	of
me	PP	me
because	IN	because
now	RB	now
I	PP	I
don—t	VBD	<unknown>
have	VB	have
to	TO	to
think	VB	think
about	IN	about
Progeria	NP	<unknown>
as	IN	as
an	DT	an
entity	NN	entity
.	SENT	.
Okay	RB	okay
,	,	,
pretty	RB	pretty
good	JJ	good
,	,	,
huh	NP	Huh
?	SENT	?
Thank	VB	thank
you	PP	you
.	SENT	.
So	RB	so
,	,	,
as	IN	as
you	PP	you
can	MD	can
see	VB	see
I—ve	NP	<unknown>
been	VBN	be
thinking	VBG	think
this	DT	this
way	NN	way
for	IN	for
many	JJ	many
years	NNS	year
.	SENT	.
But	CC	but
I—d	NNS	<unknown>
never	RB	never
really	RB	really
had	VBD	have
to	TO	to
apply	VB	apply
all	DT	all
of	IN	of
these	DT	these
aspects	NNS	aspect
of	IN	of
my	PP$	my
philosophy	NN	philosophy
to	TO	to
the	DT	the
test	NN	test
at	IN	at
one	CD	one
time	NN	time
,	,	,
until	IN	until
last	JJ	last
January	NP	January
.	SENT	.
I	PP	I
was	VBD	be
pretty	RB	pretty
sick	JJ	sick
,	,	,
I	PP	I
had	VBD	have
a	DT	a
chest	NN	chest
cold	NN	cold
,	,	,
and	CC	and
I	PP	I
was	VBD	be
in	IN	in
the	DT	the
hospital	NN	hospital
for	IN	for
a	DT	a
few	JJ	few
days	NNS	day
,	,	,
and	CC	and
I	PP	I
was	VBD	be
secluded	VBN	seclude
from	IN	from
all	DT	all
of	IN	of
the	DT	the
aspects	NNS	aspect
of	IN	of
my	PP$	my
life	NN	life
that	IN	that
I	PP	I
