When	WRB	when
300	CD	@card@
billion	NN	billion
dollars	NNS	dollar
are	VBP	be
being	VBG	be
put	VBN	put
into	IN	into
batteries	NNS	battery
,	,	,
200	CD	@card@
gigafactories	NNS	gigafactory
are	VBP	be
being	VBG	be
built	VBN	build
,	,	,
because	IN	because
we	PP	we
need	VBP	need
to	TO	to
build	VB	build
10	CD	@card@
billion	NN	billion
batteries	NNS	battery
per	IN	per
year	NN	year
in	IN	in
2030	CD	@card@
.	SENT	.
And	CC	and
just	RB	just
to	TO	to
give	VB	give
you	PP	you
an	DT	an
overview	NN	overview
of	IN	of
a	DT	a
gigafactory	NN	gigafactory
,	,	,
basically	RB	basically
,	,	,
you	PP	you
take	VBP	take
two	CD	two
Eiffel	NP	Eiffel
Towers	NP	Towers
,	,	,
put	VBD	put
them	PP	them
next	JJ	next
to	TO	to
each	DT	each
other	JJ	other
,	,	,
that	WDT	that
'	POS	'
s	NNS	<unknown>
the	DT	the
size	NN	size
of	IN	of
the	DT	the
gigafactory	NN	gigafactory
which	WDT	which
is	VBZ	be
out	RB	out
there	RB	there
.	SENT	.
Eiffel	NP	Eiffel
Tower	NP	Tower
--	:	--
I	PP	I
'	POS	'
m	NN	m
half	NN	half
French	JJ	French
,	,	,
so	RB	so
when	WRB	when
I	PP	I
want	VBP	want
to	TO	to
say	VB	say
something	NN	something
is	VBZ	be
really	RB	really
big	JJ	big
,	,	,
I	PP	I
take	VBP	take
a	DT	a
couple	NN	couple
of	IN	of
Eiffel	NP	Eiffel
Towers	NP	Towers
,	,	,
so	RB	so
two	CD	two
Eiffel	NP	Eiffel
Towers	NP	Towers
next	JJ	next
to	TO	to
each	DT	each
other	JJ	other
.	SENT	.
Now	RB	now
imagine	VB	imagine
200	CD	@card@
of	IN	of
those	DT	those
gigafactories	NNS	gigafactory
which	WDT	which
are	VBP	be
being	VBG	be
built	VBN	build
.	SENT	.
They	PP	they
need	VBP	need
to	TO	to
build	VB	build
the	DT	the
right	JJ	right
batteries	NNS	battery
,	,	,
they	PP	they
need	VBP	need
to	TO	to
do	VB	do
this	DT	this
in	IN	in
the	DT	the
right	JJ	right
way	NN	way
,	,	,
and	CC	and
they	PP	they
need	VBP	need
to	TO	to
recycle	VB	recycle
them	PP	them
.	SENT	.
How	WRB	how
can	MD	can
we	PP	we
apply	VB	apply
this	DT	this
technology	NN	technology
?	SENT	?
Very	RB	very
simple	JJ	simple
.	SENT	.
First	JJ	first
thing	NN	thing
we	PP	we
will	MD	will
do	VB	do
in	IN	in
this	DT	this
,	,	,
let	VBP	let
'	POS	'
s	NNS	<unknown>
call	VBP	call
it	PP	it
an	DT	an
industrial	JJ	industrial
metaverse	NN	metaverse
,	,	,
we	PP	we
will	MD	will
build	VB	build
the	DT	the
perfect	JJ	perfect
battery	NN	battery
.	SENT	.
We	PP	we
will	MD	will
experiment	VB	experiment
with	IN	with
its	PP$	its
chemistry	NN	chemistry
,	,	,
with	IN	with
how	WRB	how
it	PP	it
needs	VBZ	need
to	TO	to
be	VB	be
built	VBN	build
,	,	,
and	CC	and
we	PP	we
will	MD	will
solve	VB	solve
the	DT	the
problems	NNS	problem
we	PP	we
have	VBP	have
.	SENT	.
One	CD	one
problem	NN	problem
is	VBZ	be
,	,	,
I	PP	I
don	VBP	don
'	''	'
t	NN	t
know	VBP	know
if	IN	if
any	DT	any
of	IN	of
you	PP	you
came	VBD	come
here	RB	here
in	IN	in
an	DT	an
EV	NP	Ev
,	,	,
you	PP	you
probably	RB	probably
didn	NN	<unknown>
'	POS	'
t	NN	t
like	IN	like
your	PP$	your
charging	VBG	charge
time	NN	time
.	SENT	.
So	RB	so
I	PP	I
brought	VBD	bring
a	DT	a
little	JJ	little
example	NN	example
for	IN	for
you	PP	you
.	SENT	.
So	RB	so
let	VB	let
me	PP	me
share	VB	share
this	DT	this
example	NN	example
.	SENT	.
So	RB	so
this	DT	this
is	VBZ	be
basically	RB	basically
a	DT	a
module	NN	module
,	,	,
which	WDT	which
goes	VBZ	go
into	IN	into
a	DT	a
pack	NN	pack
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
actually	RB	actually
a	DT	a
car	NN	car
battery	NN	battery
.	SENT	.
If	IN	if
we	PP	we
'	POS	'
re	NN	re
capable	JJ	capable
of	IN	of
cooling	VBG	cool
this	DT	this
car	NN	car
battery	NN	battery
30	CD	@card@
percent	NN	percent
faster	RBR	faster
.	SENT	.
.	SENT	.
.	SENT	.
or	CC	or
better	RBR	well
,	,	,
you	PP	you
can	MD	can
charge	VB	charge
your	PP$	your
cars	NNS	car
twice	RB	twice
as	RB	as
fast	RB	fast
.	SENT	.
So	RB	so
we	PP	we
could	MD	could
actually	RB	actually
save	VB	save
time	NN	time
with	IN	with
less	JJR	less
resources	NNS	resource
.	SENT	.
And	CC	and
all	DT	all
of	IN	of
this	DT	this
simulation	NN	simulation
can	MD	can
be	VB	be
done	VBN	do
not	RB	not
in	IN	in
years	NNS	year
,	,	,
it	PP	it
can	MD	can
be	VB	be
done	VBN	do
in	IN	in
weeks	NNS	week
,	,	,
without	IN	without
building	VBG	build
a	DT	a
single	JJ	single
battery	NN	battery
.	SENT	.
So	IN	so
that	DT	that
'	''	'
s	VBG	<unknown>
the	DT	the
first	JJ	first
thing	NN	thing
.	SENT	.
The	DT	the
second	JJ	second
thing	NN	thing
is	VBZ	be
,	,	,
actually	RB	actually
building	VBG	build
batteries	NNS	battery
the	DT	the
traditional	JJ	traditional
way	NN	way
uses	VBZ	use
a	DT	a
lot	NN	lot
of	IN	of
energy	NN	energy
,	,	,
lots	NNS	lot
of	IN	of
water	NN	water
,	,	,
lots	NNS	lot
of	IN	of
resources	NNS	resource
,	,	,
and	CC	and
produces	VBZ	produce
lots	NNS	lot
of	IN	of
scrap	NN	scrap
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
not	RB	not
good	JJ	good
.	SENT	.
If	IN	if
you	PP	you
go	VBP	go
to	TO	to
a	DT	a
traditional	JJ	traditional
--	:	--
I	PP	I
mean	VBP	mean
,	,	,
making	VBG	make
batteries	NNS	battery
is	VBZ	be
like	IN	like
making	VBG	make
a	DT	a
cake	NN	cake
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
sorry	RB	sorry
for	IN	for
all	DT	all
of	IN	of
the	DT	the
battery	NN	battery
experts	NNS	expert
in	IN	in
the	DT	the
room	NN	room
,	,	,
but	CC	but
it	PP	it
'	POS	'
s	NN	S
baking	VBG	bake
a	DT	a
cake	NN	cake
.	SENT	.
What	WP	what
you	PP	you
do	VBP	do
is	VBZ	be
you	PP	you
take	VBP	take
a	DT	a
lot	NN	lot
of	IN	of
ingredients	NNS	ingredient
,	,	,
you	PP	you
mix	VBP	mix
them	PP	them
up	RP	up
.	SENT	.
In	IN	in
the	DT	the
factory	NN	factory
,	,	,
you	PP	you
have	VBP	have
somebody	NN	somebody
listening	VBG	listen
to	TO	to
the	DT	the
sound	NN	sound
--	:	--
"	``	"
Yep	NP	Yep
,	,	,
it	PP	it
'	POS	'
s	NN	S
about	IN	about
right	NN	right
.	SENT	.
"	``	"
If	IN	if
it	PP	it
'	POS	'
s	NNS	<unknown>
true	JJ	true
,	,	,
you	PP	you
put	VBD	put
it	PP	it
onto	IN	onto
aluminum	NN	aluminum
foil	NN	foil
,	,	,
which	WDT	which
gets	VBZ	get
folded	VBN	fold
,	,	,
which	WDT	which
gets	VBZ	get
put	VBN	put
in	IN	in
a	DT	a
casing	NN	casing
,	,	,
dried	VBD	dry
out	RP	out
.	SENT	.
The	DT	the
problem	NN	problem
is	VBZ	be
that	IN	that
if	IN	if
the	DT	the
person	NN	person
listened	VBD	listen
to	TO	to
it	PP	it
the	DT	the
wrong	JJ	wrong
way	NN	way
,	,	,
you	PP	you
can	MD	can
throw	VB	throw
away	RB	away
five	CD	five
days	NNS	day
,	,	,
seven	CD	seven
days	NNS	day
of	IN	of
battery	NN	battery
production	NN	production
,	,	,
and	CC	and
this	DT	this
,	,	,
in	IN	in
a	DT	a
gigafactory	NN	gigafactory
,	,	,
is	VBZ	be
a	DT	a
really	RB	really
bad	JJ	bad
thing	NN	thing
.	SENT	.
So	RB	so
what	WP	what
do	VBP	do
we	PP	we
do	VBP	do
?	SENT	?
That	IN	that
'	''	'
s	VBG	<unknown>
my	PP$	my
second	JJ	second
example	NN	example
.	SENT	.
We	PP	we
build	VBP	build
these	DT	these
gigafactories	NNS	gigafactory
completely	RB	completely
in	IN	in
the	DT	the
metaverse	NN	metaverse
,	,	,
in	IN	in
the	DT	the
digital	JJ	digital
world	NN	world
,	,	,
first	RB	first
.	SENT	.
And	CC	and
we	PP	we
simulate	VBP	simulate
how	WRB	how
we	PP	we
do	VBP	do
actually	RB	actually
the	DT	the
chemistry	NN	chemistry
,	,	,
how	WRB	how
does	VBZ	do
it	PP	it
flow	NN	flow
,	,	,
can	MD	can
we	PP	we
get	VB	get
the	DT	the
information	NN	information
?	SENT	?
We	PP	we
don	VBP	don
'	''	'
t	NN	t
need	VBP	need
to	TO	to
listen	VB	listen
to	TO	to
it	PP	it
.	SENT	.
How	WRB	how
do	VBP	do
we	PP	we
optimize	VB	optimize
the	DT	the
different	JJ	different
steps	NNS	step
?	SENT	?
This	DT	this
is	VBZ	be
a	DT	a
gigafactory	NN	gigafactory
,	,	,
for	IN	for
example	NN	example
,	,	,
which	WDT	which
is	VBZ	be
going	VBG	go
to	TO	to
be	VB	be
built	VBN	build
.	SENT	.
So	RB	so
we	PP	we
build	VBP	build
this	DT	this
gigafactory	NN	gigafactory
in	IN	in
the	DT	the
metaverse	NN	metaverse
first	RB	first
,	,	,
to	TO	to
make	VB	make
sure	JJ	sure
that	IN	that
it	PP	it
produces	VBZ	produce
in	IN	in
the	DT	the
right	JJ	right
way	NN	way
.	SENT	.
And	CC	and
once	RB	once
we	PP	we
have	VBP	have
the	DT	the
real	JJ	real
factory	NN	factory
,	,	,
the	DT	the
metaverse	NN	metaverse
factory	NN	factory
runs	VBZ	run
in	IN	in
parallel	NN	parallel
and	CC	and
learns	VBZ	learn
faster	RBR	faster
than	IN	than
the	DT	the
real	JJ	real
world	NN	world
to	TO	to
learn	VB	learn
from	IN	from
it	PP	it
.	SENT	.
So	RB	so
we	PP	we
dream	VBP	dream
up	RP	up
a	DT	a
better	JJR	good
battery	NN	battery
,	,	,
we	PP	we
make	VBP	make
a	DT	a
better	JJR	good
battery	NN	battery
,	,	,
and	CC	and
then	RB	then
the	DT	the
last	JJ	last
one	CD	one
,	,	,
we	PP	we
have	VBP	have
to	TO	to
recycle	VB	recycle
the	DT	the
battery	NN	battery
.	SENT	.
We	PP	we
have	VBP	have
to	TO	to
reuse	VB	reuse
it	PP	it
.	SENT	.
So	IN	so
I	PP	I
'	POS	'
m	NN	m
hoping	VBG	hope
that	IN	that
all	DT	all
of	IN	of
you	PP	you
are	VBP	be
collecting	VBG	collect
your	PP$	your
batteries	NNS	battery
to	TO	to
bring	VB	bring
them	PP	them
back	RB	back
,	,	,
in	IN	in
Germany	NP	Germany
to	TO	to
the	DT	the
supermarket	NN	supermarket
,	,	,
for	IN	for
recycling	NN	recycling
.	SENT	.
The	DT	the
reality	NN	reality
is	VBZ	be
,	,	,
if	IN	if
you	PP	you
have	VBP	have
a	DT	a
bag	NN	bag
of	IN	of
20	CD	@card@
batteries	NNS	battery
,	,	,
if	IN	if
it	PP	it
'	POS	'
s	NN	S
lithium-ion	NN	<unknown>
,	,	,
only	RB	only
one	PP	one
will	MD	will
be	VB	be
recycled	VBN	recycle
,	,	,
19	CD	@card@
will	MD	will
be	VB	be
thrown	VBN	throw
away	RB	away
.	SENT	.
Only	RB	only
five	CD	five
percent	NN	percent
of	IN	of
all	DT	all
batteries	NNS	battery
are	VBP	be
actually	RB	actually
being	VBG	be
recycled	VBN	recycle
at	IN	at
the	DT	the
moment	NN	moment
.	SENT	.
And	CC	and
what	WP	what
we	PP	we
can	MD	can
do	VB	do
if	IN	if
we	PP	we
have	VBP	have
a	DT	a
digital	JJ	digital
twin	NN	twin
on	IN	on
.	SENT	.
.	SENT	.
.	SENT	.
designing	VBG	design
the	DT	the
battery	NN	battery
,	,	,
building	VBG	build
the	DT	the
battery	NN	battery
,	,	,
is	VBZ	be
we	PP	we
can	MD	can
have	VB	have
a	DT	a
digital	JJ	digital
twin	NN	twin
of	IN	of
each	DT	each
battery	NN	battery
,	,	,
saying	VBG	say
,	,	,
"	''	"
That	DT	that
'	''	'
s	VBG	<unknown>
me	PP	me
,	,	,
this	DT	this
is	VBZ	be
how	WRB	how
I	PP	I
'	POS	'
ve	RB	<unknown>
been	VBN	be
built	VBN	build
,	,	,
these	DT	these
are	VBP	be
my	PP$	my
components	NNS	component
,	,	,
this	DT	this
is	VBZ	be
how	WRB	how
you	PP	you
can	MD	can
repair	VB	repair
me	PP	me
,	,	,
this	DT	this
is	VBZ	be
how	WRB	how
I	PP	I
can	MD	can
be	VB	be
sort	NN	sort
of	IN	of
disassembled	VBN	disassemble
,	,	,
"	''	"
and	CC	and
you	PP	you
can	MD	can
automate	VB	automate
it	PP	it
.	SENT	.
So	RB	so
we	PP	we
can	MD	can
actually	RB	actually
take	VB	take
95	CD	@card@
percent	NN	percent
or	CC	or
plus	NN	plus
of	IN	of
the	DT	the
battery	NN	battery
back	RB	back
into	IN	into
the	DT	the
process	NN	process
.	SENT	.
Now	RB	now
this	DT	this
battery	NN	battery
example	NN	example
is	VBZ	be
just	RB	just
to	TO	to
give	VB	give
you	PP	you
a	DT	a
view	NN	view
on	IN	on
how	WRB	how
we	PP	we
can	MD	can
design	VB	design
,	,	,
build	VB	build
and	CC	and
reuse	VB	reuse
it	PP	it
in	IN	in
a	DT	a
better	JJR	good
way	NN	way
.	SENT	.
The	DT	the
problem	NN	problem
is	VBZ	be
,	,	,
I	PP	I
gave	VBD	give
that	DT	that
speech	NN	speech
to	TO	to
my	PP$	my
kids	NNS	kid
,	,	,
and	CC	and
my	PP$	my
kids	NNS	kid
basically	RB	basically
said	VBD	say
,	,	,
"	``	"
Look	VB	look
,	,	,
Dad	NP	Dad
,	,	,
we	PP	we
'	POS	'
re	NN	re
computer	NN	computer
scientists	NNS	scientist
,	,	,
this	DT	this
has	VBZ	have
been	VBN	be
done	VBN	do
for	IN	for
the	DT	the
last	JJ	last
40	CD	@card@
years	NNS	year
.	SENT	.
What	WP	what
'	POS	'
s	NNS	<unknown>
new	JJ	new
about	IN	about
it	PP	it
?	SENT	?
"	``	"
So	IN	so
I	PP	I
'	POS	'
m	NN	m
like	IN	like
,	,	,
"	``	"
What	WP	what
'	POS	'
s	NN	S
new	JJ	new
is	VBZ	be
that	IN	that
we	PP	we
are	VBP	be
now	RB	now
throwing	VBG	throw
a	DT	a
huge	JJ	huge
amount	NN	amount
of	IN	of
cloud	NN	cloud
computing	NN	computing
and	CC	and
AI	VBZ	ai
to	TO	to
it	PP	it
,	,	,
so	RB	so
every	DT	every
industry	NN	industry
can	MD	can
use	VB	use
this	DT	this
capability	NN	capability
.	SENT	.
"	``	"
And	CC	and
I	PP	I
'	POS	'
ll	NNS	<unknown>
give	VBP	give
you	PP	you
three	CD	three
examples	NNS	example
.	SENT	.
First	NP	First
one	CD	one
,	,	,
air	NN	air
travel	NN	travel
.	SENT	.
Three	CD	three
to	TO	to
four	CD	four
percent	NN	percent
of	IN	of
worldwide	JJ	worldwide
CO2	NP	<unknown>
.	SENT	.
We	PP	we
'	POS	'
re	NN	re
working	VBG	work
with	IN	with
small	JJ	small
start-ups	NNS	start-up
which	WDT	which
are	VBP	be
building	VBG	build
completely	RB	completely
electrical	JJ	electrical
planes	NNS	plane
,	,	,
completely	RB	completely
in	IN	in
the	DT	the
metaverse	NN	metaverse
first	RB	first
,	,	,
to	TO	to
build	VB	build
them	PP	them
right	RB	right
.	SENT	.
Second	RB	second
one	CD	one
,	,	,
so	RB	so
we	PP	we
build	VBP	build
better	JJR	good
travel	NN	travel
,	,	,
we	PP	we
can	MD	can
use	VB	use
it	PP	it
for	IN	for
better	JJR	good
food	NN	food
,	,	,
right	RB	right
?	SENT	?
Twenty-five	JJ	<unknown>
percent	NN	percent
of	IN	of
all	DT	all
CO2	NP	<unknown>
is	VBZ	be
being	VBG	be
used	VBN	use
in	IN	in
agriculture	NN	agriculture
.	SENT	.
So	RB	so
this	DT	this
is	VBZ	be
an	DT	an
example	NN	example
I	PP	I
brought	VBD	bring
for	IN	for
you	PP	you
.	SENT	.
We	PP	we
can	MD	can
build	VB	build
gigafactories	NNS	gigafactory
for	IN	for
food	NN	food
.	SENT	.
This	DT	this
is	VBZ	be
vertical	JJ	vertical
farms	NNS	farm
,	,	,
completely	RB	completely
automated	VBN	automate
.	SENT	.
These	DT	these
farms	NNS	farm
use	VBP	use
100	CD	@card@
percent	NN	percent
renewables	NNS	<unknown>
,	,	,
they	PP	they
use	VBP	use
95	CD	@card@
percent	NN	percent
less	JJR	less
water	NN	water
,	,	,
zero	CD	zero
pesticides	NNS	pesticide
.	SENT	.
And	CC	and
it	PP	it
tastes	VBZ	taste
,	,	,
actually	RB	actually
,	,	,
quite	RB	quite
good	JJ	good
.	SENT	.
And	CC	and
it	PP	it
'	POS	'
s	NN	S
completely	RB	completely
automated	VBN	automate
.	SENT	.
What	WP	what
does	VBZ	do
that	RB	that
have	VB	have
to	TO	to
do	VB	do
with	IN	with
a	DT	a
digital	JJ	digital
twin	NN	twin
?	SENT	?
We	PP	we
have	VBP	have
a	DT	a
twin	NN	twin
of	IN	of
each	DT	each
plant	NN	plant
,	,	,
which	WDT	which
means	VBZ	mean
we	PP	we
can	MD	can
make	VB	make
every	DT	every
day	NN	day
a	DT	a
perfect	JJ	perfect
day	NN	day
for	IN	for
these	DT	these
plants	NNS	plant
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
pretty	RB	pretty
good	JJ	good
.	SENT	.
Now	RB	now
the	DT	the
last	JJ	last
example	NN	example
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
be	VB	be
shocking	JJ	shocking
to	TO	to
you	PP	you
,	,	,
but	CC	but
you	PP	you
should	MD	should
think	VB	think
about	IN	about
it	PP	it
.	SENT	.
You	PP	you
'	POS	'
re	NN	re
spending	NN	spending
90	CD	@card@
percent	NN	percent
of	IN	of
your	PP$	your
living	VBG	live
time	NN	time
in	IN	in
buildings	NNS	building
.	SENT	.
In	IN	in
buildings	NNS	building
