Here	RB	here
to	TO	to
things	NNS	thing
like	IN	like
these	DT	these
prosthetics	NN	prosthetics
.	SENT	.
And	CC	and
if	IN	if
you	PP	you
can	MD	can
do	VB	do
that	IN	that
,	,	,
then	RB	then
you	PP	you
can	MD	can
begin	VB	begin
changing	VBG	change
fundamental	JJ	fundamental
aspects	NNS	aspect
of	IN	of
humanity	NN	humanity
.	SENT	.
So	RB	so
how	WRB	how
quickly	RB	quickly
you	PP	you
react	VBP	react
to	TO	to
something	NN	something
depends	VBZ	depend
on	IN	on
the	DT	the
diameter	NN	diameter
of	IN	of
a	DT	a
nerve	NN	nerve
.	SENT	.
And	CC	and
of	IN	of
course	NN	course
,	,	,
if	IN	if
you	PP	you
have	VBP	have
nerves	NNS	nerve
that	WDT	that
are	VBP	be
external	JJ	external
or	CC	or
prosthetic	JJ	prosthetic
,	,	,
say	VBP	say
with	IN	with
light	JJ	light
or	CC	or
liquid	JJ	liquid
metal	NN	metal
,	,	,
then	RB	then
you	PP	you
can	MD	can
increase	VB	increase
that	DT	that
diameter	NN	diameter
and	CC	and
you	PP	you
could	MD	could
even	RB	even
increase	VB	increase
it	PP	it
theoretically	RB	theoretically
to	TO	to
the	DT	the
point	NN	point
where	WRB	where
,	,	,
as	RB	as
long	RB	long
as	IN	as
you	PP	you
could	MD	could
see	VB	see
the	DT	the
muzzle	NN	muzzle
flash	NN	flash
,	,	,
you	PP	you
could	MD	could
step	VB	step
out	RP	out
of	IN	of
the	DT	the
way	NN	way
of	IN	of
a	DT	a
bullet	NN	bullet
.	SENT	.
Those	DT	those
are	VBP	be
the	DT	the
order	NN	order
of	IN	of
magnitude	NN	magnitude
of	IN	of
changes	NNS	change
you	PP	you
'	POS	'
re	NN	re
talking	VBG	talk
about	RB	about
.	SENT	.
This	DT	this
is	VBZ	be
a	DT	a
fourth	JJ	fourth
sort	NN	sort
of	IN	of
level	NN	level
of	IN	of
prosthetics	NNS	prosthetics
.	SENT	.
These	DT	these
are	VBP	be
Phonak	NP	<unknown>
hearing	NN	hearing
aids	NNS	aid
,	,	,
and	CC	and
the	DT	the
reason	NN	reason
why	WRB	why
these	DT	these
are	VBP	be
so	RB	so
interesting	JJ	interesting
is	VBZ	be
because	IN	because
they	PP	they
cross	VBP	cross
the	DT	the
threshold	NN	threshold
from	IN	from
where	WRB	where
prosthetics	NNS	prosthetics
are	VBP	be
something	NN	something
for	IN	for
somebody	NN	somebody
who	WP	who
is	VBZ	be
"	``	"
disabled	JJ	disabled
"	''	"
and	CC	and
they	PP	they
become	VBP	become
something	NN	something
that	IN	that
somebody	NN	somebody
who	WP	who
is	VBZ	be
"	``	"
normal	JJ	normal
"	''	"
might	MD	might
want	VB	want
to	TO	to
actually	RB	actually
have	VB	have
,	,	,
because	IN	because
what	WP	what
this	DT	this
prosthetic	JJ	prosthetic
does	NNS	doe
,	,	,
which	WDT	which
is	VBZ	be
really	RB	really
interesting	JJ	interesting
,	,	,
is	VBZ	be
not	RB	not
only	RB	only
does	VBZ	do
it	PP	it
help	VB	help
you	PP	you
hear	VB	hear
,	,	,
you	PP	you
can	MD	can
focus	VB	focus
your	PP$	your
hearing	NN	hearing
,	,	,
so	RB	so
it	PP	it
can	MD	can
hear	VB	hear
the	DT	the
conversation	NN	conversation
going	VBG	go
on	IN	on
over	IN	over
there	RB	there
.	SENT	.
You	PP	you
can	MD	can
have	VB	have
superhearing	NN	superhearing
.	SENT	.
You	PP	you
can	MD	can
have	VB	have
hearing	NN	hearing
in	IN	in
360	CD	@card@
degrees	NNS	degree
.	SENT	.
You	PP	you
can	MD	can
have	VB	have
white	JJ	white
noise	NN	noise
.	SENT	.
You	PP	you
can	MD	can
record	VB	record
,	,	,
and	CC	and
oh	UH	oh
,	,	,
by	IN	by
the	DT	the
way	NN	way
,	,	,
they	PP	they
also	RB	also
put	VBD	put
a	DT	a
phone	NN	phone
into	IN	into
this	DT	this
.	SENT	.
So	IN	so
this	DT	this
functions	NNS	function
as	IN	as
your	PP$	your
hearing	NN	hearing
aid	NN	aid
and	CC	and
also	RB	also
as	IN	as
your	PP$	your
phone	NN	phone
.	SENT	.
And	CC	and
at	IN	at
that	DT	that
point	NN	point
,	,	,
somebody	NN	somebody
might	MD	might
actually	RB	actually
want	VB	want
to	TO	to
have	VB	have
a	DT	a
prosthetic	JJ	prosthetic
voluntarily	RB	voluntarily
.	SENT	.
All	DT	all
of	IN	of
these	DT	these
thousands	NNS	thousand
of	IN	of
loosely	RB	loosely
connected	VBN	connect
little	JJ	little
pieces	NNS	piece
are	VBP	be
coming	VBG	come
together	RB	together
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	NN	S
about	IN	about
time	NN	time
we	PP	we
ask	VBP	ask
the	DT	the
question	NN	question
,	,	,
how	WRB	how
do	VBP	do
we	PP	we
want	VBP	want
to	TO	to
evolve	VB	evolve
human	JJ	human
beings	NNS	being
over	IN	over
the	DT	the
next	JJ	next
century	NN	century
or	CC	or
two	CD	two
?	SENT	?
And	CC	and
for	IN	for
that	WDT	that
we	PP	we
turn	VBP	turn
to	TO	to
a	DT	a
great	JJ	great
philosopher	NN	philosopher
who	WP	who
was	VBD	be
a	DT	a
very	RB	very
smart	JJ	smart
man	NN	man
despite	IN	despite
being	VBG	be
a	DT	a
Yankee	NP	Yankee
fan	NN	fan
.	SENT	.
And	CC	and
Yogi	NP	Yogi
Berra	NP	Berra
used	VBD	use
to	TO	to
say	VB	say
,	,	,
of	IN	of
course	NN	course
,	,	,
that	WDT	that
it	PP	it
'	POS	'
s	NN	S
very	RB	very
tough	JJ	tough
to	TO	to
make	VB	make
predictions	NNS	prediction
,	,	,
especially	RB	especially
about	IN	about
the	DT	the
future	NN	future
.	SENT	.
So	RB	so
instead	RB	instead
of	IN	of
making	VBG	make
a	DT	a
prediction	NN	prediction
about	IN	about
the	DT	the
future	NN	future
to	TO	to
begin	VB	begin
with	IN	with
,	,	,
let	VBP	let
'	POS	'
s	NNS	<unknown>
take	VB	take
what	WP	what
'	POS	'
s	NNS	<unknown>
happening	VBG	happen
in	IN	in
the	DT	the
present	NN	present
with	IN	with
people	NNS	people
like	IN	like
Tony	NP	Tony
Atala	NP	Atala
,	,	,
who	WP	who
is	VBZ	be
redesigning	VBG	redesign
30-some-odd	JJ	<unknown>
organs	NNS	organ
.	SENT	.
And	CC	and
maybe	RB	maybe
the	DT	the
ultimate	JJ	ultimate
prosthetic	JJ	prosthetic
isn	NN	isn
'	POS	'
t	NN	t
having	VBG	have
something	NN	something
external	JJ	external
,	,	,
titanium	NN	titanium
.	SENT	.
Maybe	RB	maybe
the	DT	the
ultimate	JJ	ultimate
prosthetic	JJ	prosthetic
is	VBZ	be
take	VB	take
your	PP$	your
own	JJ	own
gene	NN	gene
code	NN	code
,	,	,
remake	VB	remake
your	PP$	your
own	JJ	own
body	NN	body
parts	NNS	part
,	,	,
because	IN	because
that	DT	that
'	''	'
s	VBG	<unknown>
a	DT	a
whole	JJ	whole
lot	NN	lot
more	RBR	more
effective	JJ	effective
than	IN	than
any	DT	any
kind	NN	kind
of	IN	of
a	DT	a
prosthetic	JJ	prosthetic
.	SENT	.
But	CC	but
while	IN	while
you	PP	you
'	POS	'
re	NN	re
at	IN	at
it	PP	it
,	,	,
then	RB	then
you	PP	you
can	MD	can
take	VB	take
the	DT	the
work	NN	work
of	IN	of
Craig	NP	Craig
Venter	NP	Venter
and	CC	and
Ham	NP	Ham
Smith	NP	Smith
.	SENT	.
And	CC	and
one	CD	one
of	IN	of
the	DT	the
things	NNS	thing
that	IN	that
we	PP	we
'	POS	'
ve	RB	<unknown>
been	VBN	be
doing	VBG	do
is	VBZ	be
trying	VBG	try
to	TO	to
figure	VB	figure
out	RP	out
how	WRB	how
to	TO	to
reprogram	NN	reprogram
cells	NNS	cell
.	SENT	.
And	CC	and
if	IN	if
you	PP	you
can	MD	can
reprogram	NN	reprogram
a	DT	a
cell	NN	cell
,	,	,
then	RB	then
you	PP	you
can	MD	can
change	VB	change
the	DT	the
cells	NNS	cell
in	IN	in
those	DT	those
organs	NNS	organ
.	SENT	.
So	RB	so
if	IN	if
you	PP	you
can	MD	can
change	VB	change
the	DT	the
cells	NNS	cell
in	IN	in
those	DT	those
organs	NNS	organ
,	,	,
maybe	RB	maybe
you	PP	you
make	VBP	make
those	DT	those
organs	NNS	organ
more	RBR	more
radiation-resistant	JJ	radiation-resistant
.	SENT	.
Maybe	RB	maybe
you	PP	you
make	VBP	make
them	PP	them
absorb	VB	absorb
more	JJR	more
oxygen	NN	oxygen
.	SENT	.
Maybe	RB	maybe
you	PP	you
make	VBP	make
them	PP	them
more	RBR	more
efficient	JJ	efficient
to	TO	to
filter	VB	filter
out	RP	out
stuff	NN	stuff
that	IN	that
you	PP	you
don	VB	don
'	''	'
t	NN	t
want	VBP	want
in	IN	in
your	PP$	your
body	NN	body
.	SENT	.
And	CC	and
over	IN	over
the	DT	the
last	JJ	last
few	JJ	few
weeks	NNS	week
,	,	,
George	NP	George
Church	NP	Church
has	VBZ	have
been	VBN	be
in	IN	in
the	DT	the
news	NN	news
a	DT	a
lot	NN	lot
because	IN	because
he	PP	he
'	POS	'
s	RB	<unknown>
been	VBN	be
talking	VBG	talk
about	IN	about
taking	VBG	take
one	CD	one
of	IN	of
these	DT	these
programmable	JJ	programmable
cells	NNS	cell
and	CC	and
inserting	VBG	insert
an	DT	an
entire	JJ	entire
human	JJ	human
genome	NN	genome
into	IN	into
that	DT	that
cell	NN	cell
.	SENT	.
And	CC	and
once	RB	once
you	PP	you
can	MD	can
insert	VB	insert
an	DT	an
entire	JJ	entire
human	JJ	human
genome	NN	genome
into	IN	into
a	DT	a
cell	NN	cell
,	,	,
then	RB	then
you	PP	you
begin	VBP	begin
to	TO	to
ask	VB	ask
the	DT	the
question	NN	question
,	,	,
would	MD	would
you	PP	you
want	VB	want
to	TO	to
enhance	VB	enhance
any	DT	any
of	IN	of
that	DT	that
genome	NN	genome
?	SENT	?
Do	VBP	do
you	PP	you
want	VBP	want
to	TO	to
enhance	VB	enhance
a	DT	a
human	JJ	human
body	NN	body
?	SENT	?
How	WRB	how
would	MD	would
you	PP	you
want	VB	want
to	TO	to
enhance	VB	enhance
a	DT	a
human	JJ	human
body	NN	body
?	SENT	?
Where	WRB	where
is	VBZ	be
it	PP	it
ethical	JJ	ethical
to	TO	to
enhance	VB	enhance
a	DT	a
human	JJ	human
body	NN	body
and	CC	and
where	WRB	where
is	VBZ	be
it	PP	it
not	RB	not
ethical	JJ	ethical
to	TO	to
enhance	VB	enhance
a	DT	a
human	JJ	human
body	NN	body
?	SENT	?
And	CC	and
all	DT	all
of	IN	of
a	DT	a
sudden	JJ	sudden
,	,	,
what	WP	what
we	PP	we
'	POS	'
re	NN	re
doing	VBG	do
is	VBZ	be
we	PP	we
'	POS	'
ve	NN	ve
got	VBD	get
this	DT	this
multidimensional	JJ	multidimensional
chess	NN	chess
board	NN	board
where	WRB	where
we	PP	we
can	MD	can
change	VB	change
human	JJ	human
genetics	NNS	genetics
by	IN	by
using	VBG	use
viruses	NNS	virus
to	TO	to
attack	VB	attack
things	NNS	thing
like	IN	like
AIDS	NP	AIDS
,	,	,
or	CC	or
we	PP	we
can	MD	can
change	VB	change
the	DT	the
gene	NN	gene
code	NN	code
through	IN	through
gene	NN	gene
therapy	NN	therapy
to	TO	to
do	VB	do
away	RP	away
with	IN	with
some	DT	some
hereditary	JJ	hereditary
diseases	NNS	disease
,	,	,
or	CC	or
we	PP	we
can	MD	can
change	VB	change
the	DT	the
environment	NN	environment
,	,	,
and	CC	and
change	VB	change
the	DT	the
expression	NN	expression
of	IN	of
those	DT	those
genes	NNS	gene
in	IN	in
the	DT	the
epigenome	NN	epigenome
and	CC	and
pass	VB	pass
that	IN	that
on	IN	on
to	TO	to
the	DT	the
next	JJ	next
generations	NNS	generation
.	SENT	.
And	CC	and
all	DT	all
of	IN	of
a	DT	a
sudden	JJ	sudden
,	,	,
it	PP	it
'	POS	'
s	NN	S
not	RB	not
just	RB	just
one	CD	one
little	JJ	little
bit	NN	bit
,	,	,
it	PP	it
'	POS	'
s	VBG	<unknown>
all	PDT	all
these	DT	these
stacked	VBN	stack
little	JJ	little
bits	NNS	bit
that	WDT	that
allow	VBP	allow
you	PP	you
to	TO	to
take	VB	take
little	JJ	little
portions	NNS	portion
of	IN	of
it	PP	it
until	IN	until
all	PDT	all
the	DT	the
portions	NNS	portion
coming	VBG	come
together	RB	together
lead	VB	lead
you	PP	you
to	TO	to
something	NN	something
that	RB	that
'	POS	'
s	NN	S
very	RB	very
different	JJ	different
.	SENT	.
And	CC	and
a	DT	a
lot	NN	lot
of	IN	of
people	NNS	people
are	VBP	be
very	RB	very
scared	VBN	scare
by	IN	by
this	DT	this
stuff	NN	stuff
.	SENT	.
And	CC	and
it	PP	it
does	VBZ	do
sound	VB	sound
scary	JJ	scary
,	,	,
and	CC	and
there	EX	there
are	VBP	be
risks	NNS	risk
to	TO	to
this	DT	this
stuff	NN	stuff
.	SENT	.
So	RB	so
why	WRB	why
in	IN	in
the	DT	the
world	NN	world
would	MD	would
you	PP	you
ever	RB	ever
want	VBP	want
to	TO	to
do	VB	do
this	DT	this
stuff	NN	stuff
?	SENT	?
Why	WRB	why
would	MD	would
we	PP	we
really	RB	really
want	VBP	want
to	TO	to
alter	VB	alter
the	DT	the
human	JJ	human
body	NN	body
in	IN	in
a	DT	a
fundamental	JJ	fundamental
way	NN	way
?	SENT	?
The	DT	the
answer	NN	answer
lies	VBZ	lie
in	IN	in
part	NN	part
with	IN	with
Lord	NP	Lord
Rees	NP	Rees
,	,	,
astronomer	NN	astronomer
royal	NN	royal
of	IN	of
Great	NP	Great
Britain	NP	Britain
.	SENT	.
And	CC	and
one	CD	one
of	IN	of
his	PP$	his
favorite	JJ	favorite
sayings	NNS	saying
is	VBZ	be
the	DT	the
universe	NN	universe
is	VBZ	be
100	CD	@card@
percent	NN	percent
malevolent	JJ	malevolent
.	SENT	.
So	RB	so
what	WP	what
does	VBZ	do
that	DT	that
mean	NN	mean
?	SENT	?
It	PP	it
means	VBZ	mean
if	IN	if
you	PP	you
take	VBP	take
any	DT	any
one	CD	one
of	IN	of
your	PP$	your
bodies	NNS	body
at	IN	at
random	JJ	random
,	,	,
drop	VB	drop
it	PP	it
anywhere	RB	anywhere
in	IN	in
the	DT	the
universe	NN	universe
,	,	,
drop	VB	drop
it	PP	it
in	IN	in
space	NN	space
,	,	,
you	PP	you
die	VBP	die
.	SENT	.
Drop	VB	drop
it	PP	it
on	IN	on
the	DT	the
Sun	NP	Sun
,	,	,
you	PP	you
die	VBP	die
.	SENT	.
Drop	VB	drop
it	PP	it
on	IN	on
the	DT	the
surface	NN	surface
of	IN	of
Mercury	NP	Mercury
,	,	,
you	PP	you
die	VBP	die
.	SENT	.
Drop	VB	drop
it	PP	it
near	IN	near
a	DT	a
supernova	NN	supernova
,	,	,
you	PP	you
die	VBP	die
.	SENT	.
But	CC	but
fortunately	RB	fortunately
,	,	,
it	PP	it
'	POS	'
s	NN	S
only	RB	only
about	RB	about
80	CD	@card@
percent	NN	percent
effective	JJ	effective
.	SENT	.
So	RB	so
as	IN	as
a	DT	a
great	JJ	great
physicist	NN	physicist
once	RB	once
said	VBD	say
,	,	,
there	EX	there
'	''	'
s	VBG	<unknown>
these	DT	these
little	JJ	little
upstream	JJ	upstream
eddies	NNS	eddy
of	IN	of
biology	NN	biology
that	WDT	that
create	VBP	create
order	NN	order
in	IN	in
this	DT	this
rapid	JJ	rapid
torrent	NN	torrent
of	IN	of
entropy	NN	entropy
.	SENT	.
So	RB	so
as	IN	as
the	DT	the
universe	NN	universe
dissipates	VBZ	dissipate
energy	NN	energy
,	,	,
there	EX	there
'	''	'
s	VBG	<unknown>
these	DT	these
upstream	JJ	upstream
eddies	NNS	eddy
that	WDT	that
create	VBP	create
biological	JJ	biological
order	NN	order
.	SENT	.
Now	RB	now
,	,	,
the	DT	the
problem	NN	problem
with	IN	with
eddies	NNS	eddy
is	VBZ	be
,	,	,
they	PP	they
tend	VBP	tend
to	TO	to
disappear	VB	disappear
.	SENT	.
They	PP	they
shift	VBP	shift
.	SENT	.
They	PP	they
move	VBP	move
in	IN	in
rivers	NNS	river
.	SENT	.
And	CC	and
because	IN	because
of	IN	of
that	DT	that
,	,	,
when	WRB	when
an	DT	an
eddy	NN	eddy
shifts	NNS	shift
,	,	,
when	WRB	when
the	DT	the
Earth	NN	earth
becomes	VBZ	become
a	DT	a
snowball	NN	snowball
,	,	,
when	WRB	when
the	DT	the
Earth	NN	earth
becomes	VBZ	become
very	RB	very
hot	JJ	hot
,	,	,
when	WRB	when
the	DT	the
Earth	NN	earth
gets	VBZ	get
hit	VBN	hit
by	IN	by
an	DT	an
asteroid	NN	asteroid
,	,	,
when	WRB	when
you	PP	you
have	VBP	have
supervolcanoes	NNS	supervolcano
,	,	,
when	WRB	when
you	PP	you
have	VBP	have
solar	JJ	solar
flares	NNS	flare
,	,	,
when	WRB	when
you	PP	you
have	VBP	have
potentially	RB	potentially
extinction-level	JJ	extinction-level
events	NNS	event
like	IN	like
the	DT	the
next	JJ	next
election	NN	election
—	:	-
then	RB	then
all	RB	all
of	IN	of
a	DT	a
sudden	JJ	sudden
,	,	,
you	PP	you
can	MD	can
have	VB	have
periodic	JJ	periodic
extinctions	NNS	extinction
.	SENT	.
And	CC	and
by	IN	by
the	DT	the
way	NN	way
,	,	,
that	WDT	that
'	POS	'
s	NN	S
happened	VBD	happen
five	CD	five
times	NNS	time
on	IN	on
Earth	NP	Earth
,	,	,
and	CC	and
therefore	RB	therefore
it	PP	it
is	VBZ	be
very	RB	very
likely	JJ	likely
that	IN	that
the	DT	the
human	JJ	human
species	NN	species
on	IN	on
Earth	NP	Earth
is	VBZ	be
going	VBG	go
to	TO	to
go	VB	go
extinct	JJ	extinct
someday	RB	someday
.	SENT	.
Not	RB	not
next	JJ	next
week	NN	week
,	,	,
not	RB	not
next	JJ	next
month	NN	month
,	,	,
maybe	RB	maybe
in	IN	in
November	NP	November
,	,	,
but	CC	but
maybe	RB	maybe
10	CD	@card@
,	,	,
000	CD	@card@
years	NNS	year
after	IN	after
that	DT	that
.	SENT	.
As	IN	as
you	PP	you
'	POS	'
re	NN	re
thinking	NN	thinking
of	IN	of
the	DT	the
consequence	NN	consequence
of	IN	of
that	WDT	that
,	,	,
if	IN	if
you	PP	you
believe	VBP	believe
that	IN	that
extinctions	NNS	extinction
are	VBP	be
common	JJ	common
and	CC	and
natural	JJ	natural
and	CC	and
normal	JJ	normal
and	CC	and
occur	VB	occur
periodically	RB	periodically
,	,	,
it	PP	it
becomes	VBZ	become
a	DT	a
moral	JJ	moral
imperative	NN	imperative
to	TO	to
diversify	VB	diversify
our	PP$	our
species	NNS	specie
.	SENT	.
And	CC	and
it	PP	it
becomes	VBZ	become
a	DT	a
moral	JJ	moral
imperative	NN	imperative
because	IN	because
it	PP	it
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
be	VB	be
really	RB	really
hard	JJ	hard
to	TO	to
live	VB	live
on	IN	on
Mars	NP	Mars
if	IN	if
we	PP	we
don	NN	don
'	POS	'
t	NN	t
fundamentally	RB	fundamentally
modify	VB	modify
the	DT	the
human	JJ	human
body	NN	body
.	SENT	.
Right	RB	right
?	SENT	?
You	PP	you
go	VBP	go
from	IN	from
one	CD	one
cell	NN	cell
,	,	,
mom	NN	mom
and	CC	and
dad	NN	dad
coming	VBG	come
together	RB	together
to	TO	to
make	VB	make
one	CD	one
cell	NN	cell
,	,	,
in	IN	in
a	DT	a
cascade	NN	cascade
