Let	VB	let
when	WRB	when
things	NNS	thing
aren	NNS	<unknown>
'	POS	'
t	NN	t
sustainable	JJ	sustainable
,	,	,
they	PP	they
stop	VBP	stop
.	SENT	.
But	CC	but
that	WDT	that
'	POS	'
s	NN	S
not	RB	not
possible	JJ	possible
,	,	,
you	PP	you
might	MD	might
think	VB	think
.	SENT	.
We	PP	we
can	MD	can
'	''	'
t	NN	t
stop	VB	stop
economic	JJ	economic
growth	NN	growth
.	SENT	.
Because	IN	because
that	DT	that
'	''	'
s	NNS	<unknown>
what	WP	what
will	MD	will
stop	VB	stop
:	:	:
economic	JJ	economic
growth	NN	growth
.	SENT	.
It	PP	it
will	MD	will
stop	VB	stop
because	IN	because
of	IN	of
the	DT	the
end	NN	end
of	IN	of
trade	NN	trade
resources	NNS	resource
.	SENT	.
It	PP	it
will	MD	will
stop	VB	stop
because	IN	because
of	IN	of
the	DT	the
growing	VBG	grow
demand	NN	demand
of	IN	of
us	PP	us
on	IN	on
all	PDT	all
the	DT	the
resources	NNS	resource
,	,	,
all	PDT	all
the	DT	the
capacity	NN	capacity
,	,	,
all	PDT	all
the	DT	the
systems	NNS	system
of	IN	of
the	DT	the
Earth	NN	earth
,	,	,
which	WDT	which
is	VBZ	be
now	RB	now
having	VBG	have
economic	JJ	economic
damage	NN	damage
.	SENT	.
When	WRB	when
we	PP	we
think	VBP	think
about	RB	about
economic	JJ	economic
growth	NN	growth
stopping	NN	stopping
,	,	,
we	PP	we
go	VBP	go
,	,	,
"	''	"
That	DT	that
'	''	'
s	NNS	<unknown>
not	RB	not
possible	JJ	possible
,	,	,
"	''	"
because	IN	because
economic	JJ	economic
growth	NN	growth
is	VBZ	be
so	RB	so
essential	JJ	essential
to	TO	to
our	PP$	our
society	NN	society
that	WDT	that
is	VBZ	be
is	VBZ	be
rarely	RB	rarely
questioned	VBN	question
.	SENT	.
Although	IN	although
growth	NN	growth
has	VBZ	have
certainly	RB	certainly
delivered	VBN	deliver
many	JJ	many
benefits	NNS	benefit
,	,	,
it	PP	it
is	VBZ	be
an	DT	an
idea	NN	idea
so	RB	so
essential	JJ	essential
that	IN	that
we	PP	we
tend	VBP	tend
not	RB	not
to	TO	to
understand	VB	understand
the	DT	the
possibility	NN	possibility
of	IN	of
it	PP	it
not	RB	not
being	VBG	be
around	RB	around
.	SENT	.
Even	RB	even
though	IN	though
it	PP	it
has	VBZ	have
delivered	VBN	deliver
many	JJ	many
benefits	NNS	benefit
,	,	,
it	PP	it
is	VBZ	be
based	VBN	base
on	IN	on
a	DT	a
crazy	JJ	crazy
idea	NN	idea
—	:	-
the	DT	the
crazy	JJ	crazy
idea	NN	idea
being	VBG	be
that	IN	that
we	PP	we
can	MD	can
have	VB	have
infinite	JJ	infinite
growth	NN	growth
on	IN	on
a	DT	a
finite	JJ	finite
planet	NN	planet
.	SENT	.
And	CC	and
I	PP	I
'	POS	'
m	NN	m
here	RB	here
to	TO	to
tell	VB	tell
you	PP	you
the	DT	the
emperor	NN	emperor
has	VBZ	have
no	DT	no
clothes	NNS	clothes
.	SENT	.
That	IN	that
the	DT	the
crazy	JJ	crazy
idea	NN	idea
is	VBZ	be
just	RB	just
that	RB	that
,	,	,
it	PP	it
is	VBZ	be
crazy	JJ	crazy
,	,	,
and	CC	and
with	IN	with
the	DT	the
Earth	NN	earth
full	JJ	full
,	,	,
it	PP	it
'	POS	'
s	NN	S
game	NN	game
over	RB	over
.	SENT	.
Come	VBN	come
on	IN	on
,	,	,
you	PP	you
'	POS	'
re	NN	re
thinking	NN	thinking
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
not	RB	not
possible	JJ	possible
.	SENT	.
Technology	NN	technology
is	VBZ	be
amazing	JJ	amazing
.	SENT	.
People	NNS	people
are	VBP	be
innovative	JJ	innovative
.	SENT	.
There	EX	there
are	VBP	be
so	RB	so
many	JJ	many
ways	NNS	way
we	PP	we
can	MD	can
improve	VB	improve
the	DT	the
way	NN	way
we	PP	we
do	VBP	do
things	NNS	thing
.	SENT	.
We	PP	we
can	MD	can
surely	RB	surely
sort	VB	sort
this	DT	this
out	RP	out
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
all	RB	all
true	JJ	true
.	SENT	.
Well	RB	well
,	,	,
it	PP	it
'	POS	'
s	NN	S
mostly	RB	mostly
true	JJ	true
.	SENT	.
We	PP	we
are	VBP	be
certainly	RB	certainly
amazing	JJ	amazing
,	,	,
and	CC	and
we	PP	we
regularly	RB	regularly
solve	VB	solve
complex	JJ	complex
problems	NNS	problem
with	IN	with
amazing	JJ	amazing
creativity	NN	creativity
.	SENT	.
So	RB	so
if	IN	if
our	PP$	our
problem	NN	problem
was	VBD	be
to	TO	to
get	VB	get
the	DT	the
human	JJ	human
economy	NN	economy
down	RB	down
from	IN	from
150	CD	@card@
percent	NN	percent
to	TO	to
100	CD	@card@
percent	NN	percent
of	IN	of
the	DT	the
Earth	NN	earth
'	POS	'
s	NN	S
capacity	NN	capacity
,	,	,
we	PP	we
could	MD	could
do	VB	do
that	DT	that
.	SENT	.
The	DT	the
problem	NN	problem
is	VBZ	be
we	PP	we
'	POS	'
re	NN	re
just	RB	just
warming	VBG	warm
up	RP	up
this	DT	this
growth	NN	growth
engine	NN	engine
.	SENT	.
We	PP	we
plan	VBP	plan
to	TO	to
take	VB	take
this	DT	this
highly-	NN	<unknown>
stressed	VBD	stress
economy	NN	economy
and	CC	and
make	VB	make
it	PP	it
twice	RB	twice
as	RB	as
big	JJ	big
and	CC	and
then	RB	then
make	VB	make
it	PP	it
four	CD	four
times	NNS	time
as	IN	as
big	JJ	big
—	:	-
not	RB	not
in	IN	in
some	DT	some
distant	JJ	distant
future	NN	future
,	,	,
but	CC	but
in	IN	in
less	JJR	less
than	IN	than
40	CD	@card@
years	NNS	year
,	,	,
in	IN	in
the	DT	the
life	NN	life
time	NN	time
of	IN	of
most	JJS	most
of	IN	of
you	PP	you
.	SENT	.
China	NP	China
plans	VBZ	plan
to	TO	to
be	VB	be
there	RB	there
in	IN	in
just	RB	just
20	CD	@card@
years	NNS	year
.	SENT	.
The	DT	the
only	JJ	only
problem	NN	problem
with	IN	with
this	DT	this
plan	NN	plan
is	VBZ	be
that	IN	that
it	PP	it
'	POS	'
s	NN	S
not	RB	not
possible	JJ	possible
.	SENT	.
In	IN	in
response	NN	response
,	,	,
some	DT	some
people	NNS	people
argue	VBP	argue
,	,	,
but	CC	but
we	PP	we
need	VBP	need
growth	NN	growth
,	,	,
we	PP	we
need	VBP	need
it	PP	it
to	TO	to
solve	VB	solve
poverty	NN	poverty
.	SENT	.
We	PP	we
need	VBP	need
it	PP	it
to	TO	to
develop	VB	develop
technology	NN	technology
.	SENT	.
We	PP	we
need	VBP	need
it	PP	it
to	TO	to
keep	VB	keep
social	JJ	social
stability	NN	stability
.	SENT	.
I	PP	I
find	VBP	find
this	DT	this
argument	NN	argument
fascinating	JJ	fascinating
,	,	,
as	RB	as
though	IN	though
we	PP	we
can	MD	can
kind	RB	kind
of	IN	of
bend	VB	bend
the	DT	the
rules	NNS	rule
of	IN	of
physics	NNS	physic
to	TO	to
suit	VB	suit
our	PP$	our
needs	NNS	need
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
like	IN	like
the	DT	the
Earth	NP	Earth
doesn	NN	<unknown>
'	POS	'
t	NN	t
care	NN	care
what	WP	what
we	PP	we
need	VBP	need
.	SENT	.
Mother	NN	mother
nature	NN	nature
doesn	NN	<unknown>
'	POS	'
t	NN	t
negotiate	VB	negotiate
;	:	;
she	PP	she
just	RB	just
sets	VBZ	set
rules	NNS	rule
and	CC	and
describes	VBZ	describe
consequences	NNS	consequence
.	SENT	.
And	CC	and
these	DT	these
are	VBP	be
not	RB	not
esoteric	JJ	esoteric
limits	NNS	limit
.	SENT	.
This	DT	this
is	VBZ	be
about	RB	about
food	NN	food
and	CC	and
water	NN	water
,	,	,
soil	NN	soil
and	CC	and
climate	NN	climate
,	,	,
the	DT	the
basic	JJ	basic
practical	JJ	practical
and	CC	and
economic	JJ	economic
foundations	NNS	foundation
of	IN	of
our	PP$	our
lives	NNS	life
.	SENT	.
So	IN	so
the	DT	the
idea	NN	idea
that	IN	that
we	PP	we
can	MD	can
smoothly	RB	smoothly
transition	NN	transition
to	TO	to
a	DT	a
highly-efficient	NN	<unknown>
,	,	,
solar-	NN	<unknown>
powered	VBD	power
,	,	,
knowledge-based	JJ	knowledge-based
economy	NN	economy
transformed	VBN	transform
by	IN	by
science	NN	science
and	CC	and
technology	NN	technology
so	IN	so
that	DT	that
nine	CD	nine
billion	NN	billion
people	NNS	people
can	MD	can
live	VB	live
in	IN	in
2050	CD	@card@
a	DT	a
life	NN	life
of	IN	of
abundance	NN	abundance
and	CC	and
digital	JJ	digital
downloads	NNS	download
is	VBZ	be
a	DT	a
delusion	NN	delusion
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
not	RB	not
that	IN	that
it	PP	it
'	POS	'
s	NN	S
not	RB	not
possible	JJ	possible
to	TO	to
feed	VB	feed
,	,	,
clothe	VB	clothe
and	CC	and
house	VB	house
us	PP	us
all	RB	all
and	CC	and
have	VB	have
us	PP	us
live	VB	live
decent	JJ	decent
lives	NNS	life
.	SENT	.
It	PP	it
certainly	RB	certainly
is	VBZ	be
.	SENT	.
But	CC	but
the	DT	the
idea	NN	idea
that	IN	that
we	PP	we
can	MD	can
gently	RB	gently
grow	VB	grow
there	RB	there
with	IN	with
a	DT	a
few	JJ	few
minor	JJ	minor
hiccups	NNS	hiccup
is	VBZ	be
just	RB	just
wrong	JJ	wrong
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	NN	S
dangerously	RB	dangerously
wrong	JJ	wrong
,	,	,
because	IN	because
it	PP	it
means	VBZ	mean
we	PP	we
'	''	'
re	IN	re
not	RB	not
getting	VBG	get
ready	JJ	ready
for	IN	for
what	WP	what
'	POS	'
s	NN	S
really	RB	really
going	VBG	go
to	TO	to
happen	VB	happen
.	SENT	.
See	VB	see
what	WP	what
happens	VBZ	happen
when	WRB	when
you	PP	you
operate	VBP	operate
a	DT	a
system	NN	system
past	IN	past
its	PP$	its
limits	NNS	limit
and	CC	and
then	RB	then
keep	VB	keep
on	IN	on
going	VBG	go
at	IN	at
an	DT	an
ever-accelerating	JJ	ever-accelerating
rate	NN	rate
is	VBZ	be
that	IN	that
the	DT	the
system	NN	system
stops	VBZ	stop
working	VBG	work
and	CC	and
breaks	NNS	break
down	RB	down
.	SENT	.
And	CC	and
that	DT	that
'	''	'
s	NNS	<unknown>
what	WP	what
will	MD	will
happen	VB	happen
to	TO	to
us	PP	us
.	SENT	.
Many	JJ	many
of	IN	of
you	PP	you
will	MD	will
be	VB	be
thinking	VBG	think
,	,	,
but	CC	but
surely	RB	surely
we	PP	we
can	MD	can
still	RB	still
stop	VB	stop
this	DT	this
.	SENT	.
If	IN	if
it	PP	it
'	POS	'
s	NN	S
that	IN	that
bad	JJ	bad
,	,	,
we	PP	we
'	POS	'
ll	NNS	<unknown>
react	VBP	react
.	SENT	.
Let	NP	Let
'	POS	'
s	NNS	<unknown>
just	RB	just
think	VBP	think
through	IN	through
that	DT	that
idea	NN	idea
.	SENT	.
Now	RB	now
we	PP	we
'	POS	'
ve	NN	ve
had	VBD	have
50	CD	@card@
years	NNS	year
of	IN	of
warnings	NNS	warning
.	SENT	.
We	PP	we
'	POS	'
ve	NN	ve
had	VBD	have
science	NN	science
proving	VBG	prove
the	DT	the
urgency	NN	urgency
of	IN	of
change	NN	change
.	SENT	.
We	PP	we
'	POS	'
ve	NN	ve
had	VBD	have
economic	JJ	economic
analysis	NN	analysis
pointing	VBG	point
out	RP	out
that	IN	that
,	,	,
not	RB	not
only	RB	only
can	MD	can
we	PP	we
afford	VB	afford
it	PP	it
,	,	,
it	PP	it
'	POS	'
s	JJ	<unknown>
cheaper	JJR	cheap
to	TO	to
act	VB	act
early	RB	early
.	SENT	.
And	CC	and
yet	RB	yet
,	,	,
the	DT	the
reality	NN	reality
is	VBZ	be
we	PP	we
'	POS	'
ve	NNS	<unknown>
done	VBN	do
pretty	RB	pretty
much	JJ	much
nothing	NN	nothing
to	TO	to
change	VB	change
course	NN	course
.	SENT	.
We	PP	we
'	POS	'
re	NN	re
not	RB	not
even	RB	even
slowing	VBG	slow
down	RP	down
.	SENT	.
Last	JJ	last
year	NN	year
on	IN	on
climate	NN	climate
,	,	,
for	IN	for
example	NN	example
,	,	,
we	PP	we
had	VBD	have
the	DT	the
highest	JJS	high
global	JJ	global
emissions	NNS	emission
ever	RB	ever
.	SENT	.
The	DT	the
story	NN	story
on	IN	on
food	NN	food
,	,	,
on	IN	on
water	NN	water
,	,	,
on	IN	on
soil	NN	soil
,	,	,
on	IN	on
climate	NN	climate
is	VBZ	be
all	RB	all
much	RB	much
the	DT	the
same	JJ	same
.	SENT	.
I	PP	I
actually	RB	actually
don	VBP	don
'	POS	'
t	NN	t
say	VBP	say
this	DT	this
in	IN	in
despair	NN	despair
.	SENT	.
I	NP	I
'	POS	'
ve	RB	<unknown>
done	VBN	do
my	PP$	my
grieving	VBG	grieve
about	IN	about
the	DT	the
loss	NN	loss
.	SENT	.
I	PP	I
accept	VBP	accept
where	WRB	where
we	PP	we
are	VBP	be
.	SENT	.
It	PP	it
is	VBZ	be
sad	JJ	sad
,	,	,
but	CC	but
it	PP	it
is	VBZ	be
what	WP	what
it	PP	it
is	VBZ	be
.	SENT	.
But	CC	but
it	PP	it
is	VBZ	be
also	RB	also
time	NN	time
that	IN	that
we	PP	we
ended	VBD	end
our	PP$	our
denial	NN	denial
and	CC	and
recognized	VBD	recognize
that	IN	that
we	PP	we
'	POS	'
re	NN	re
not	RB	not
acting	VBG	act
,	,	,
we	PP	we
'	POS	'
re	NN	re
not	RB	not
close	JJ	close
to	TO	to
acting	VBG	act
and	CC	and
we	PP	we
'	POS	'
re	NN	re
not	RB	not
going	VBG	go
to	TO	to
act	VB	act
until	IN	until
this	DT	this
crisis	NN	crisis
hits	VBZ	hit
the	DT	the
economy	NN	economy
.	SENT	.
And	CC	and
that	WDT	that
'	POS	'
s	NN	S
why	WRB	why
the	DT	the
end	NN	end
of	IN	of
growth	NN	growth
is	VBZ	be
the	DT	the
central	JJ	central
issue	NN	issue
and	CC	and
the	DT	the
event	NN	event
that	IN	that
we	PP	we
need	VBP	need
to	TO	to
get	VB	get
ready	JJ	ready
for	IN	for
.	SENT	.
So	RB	so
when	WRB	when
does	VBZ	do
this	DT	this
transition	NN	transition
begin	VB	begin
?	SENT	?
When	WRB	when
does	VBZ	do
this	DT	this
breakdown	NN	breakdown
begin	VB	begin
?	SENT	?
In	IN	in
my	PP$	my
view	NN	view
,	,	,
it	PP	it
is	VBZ	be
well	RB	well
underway	JJ	underway
.	SENT	.
I	PP	I
know	VBP	know
most	JJS	most
people	NNS	people
don	NN	don
'	POS	'
t	NN	t
see	VBP	see
it	PP	it
that	DT	that
way	NN	way
.	SENT	.
We	PP	we
tend	VBP	tend
to	TO	to
look	VB	look
at	IN	at
the	DT	the
world	NN	world
,	,	,
not	RB	not
as	IN	as
the	DT	the
integrated	JJ	integrated
system	NN	system
that	IN	that
it	PP	it
is	VBZ	be
,	,	,
but	CC	but
as	IN	as
a	DT	a
series	NN	series
of	IN	of
individual	JJ	individual
issues	NNS	issue
.	SENT	.
We	PP	we
see	VBP	see
the	DT	the
Occupy	VB	occupy
protests	NNS	protest
,	,	,
we	PP	we
see	VBP	see
spiraling	JJ	spiraling
debt	NN	debt
crises	NNS	crisis
,	,	,
we	PP	we
see	VBP	see
growing	VBG	grow
inequality	NN	inequality
,	,	,
we	PP	we
see	VBP	see
money	NN	money
'	POS	'
s	JJ	<unknown>
influence	NN	influence
on	IN	on
politics	NNS	politics
,	,	,
we	PP	we
see	VBP	see
resource	NN	resource
constraint	NN	constraint
,	,	,
food	NN	food
and	CC	and
oil	NN	oil
prices	NNS	price
.	SENT	.
But	CC	but
we	PP	we
see	VBP	see
,	,	,
mistakenly	RB	mistakenly
,	,	,
each	DT	each
of	IN	of
these	DT	these
issues	NNS	issue
as	IN	as
individual	JJ	individual
problems	NNS	problem
to	TO	to
be	VB	be
solved	VBN	solve
.	SENT	.
In	IN	in
fact	NN	fact
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
the	DT	the
system	NN	system
in	IN	in
the	DT	the
painful	JJ	painful
process	NN	process
of	IN	of
breaking	VBG	break
down	RP	down
—	:	-
our	PP$	our
system	NN	system
,	,	,
of	IN	of
debt-fueled	JJ	<unknown>
economic	JJ	economic
growth	NN	growth
,	,	,
of	IN	of
ineffective	JJ	ineffective
democracy	NN	democracy
,	,	,
of	IN	of
overloading	VBG	overload
planet	NN	planet
Earth	NN	earth
,	,	,
is	VBZ	be
eating	VBG	eat
itself	PP	itself
alive	JJ	alive
.	SENT	.
I	PP	I
could	MD	could
give	VB	give
you	PP	you
countless	JJ	countless
studies	NNS	study
and	CC	and
evidence	NN	evidence
to	TO	to
prove	VB	prove
this	DT	this
,	,	,
but	CC	but
I	PP	I
won	VBD	win
'	''	'
t	NN	t
because	IN	because
,	,	,
if	IN	if
you	PP	you
want	VBP	want
to	TO	to
see	VB	see
it	PP	it
,	,	,
that	DT	that
evidence	NN	evidence
is	VBZ	be
all	RB	all
around	IN	around
you	PP	you
.	SENT	.
I	PP	I
want	VBP	want
to	TO	to
talk	VB	talk
to	TO	to
you	PP	you
about	RB	about
fear	VBP	fear
.	SENT	.
I	PP	I
want	VBP	want
to	TO	to
do	VB	do
so	RB	so
because	RB	because
,	,	,
in	IN	in
my	PP$	my
view	NN	view
,	,	,
the	DT	the
most	RBS	most
important	JJ	important
issue	NN	issue
we	PP	we
face	VBP	face
is	VBZ	be
how	WRB	how
we	PP	we
respond	VBP	respond
to	TO	to
this	DT	this
question	NN	question
.	SENT	.
The	DT	the
crisis	NN	crisis
is	VBZ	be
now	RB	now
inevitable	JJ	inevitable
.	SENT	.
This	DT	this
issue	NN	issue
is	VBZ	be
,	,	,
how	WRB	how
will	MD	will
we	PP	we
react	VB	react
?	SENT	?
Of	IN	of
course	NN	course
,	,	,
we	PP	we
can	MD	can
'	''	'
t	NN	t
know	VBP	know
what	WP	what
will	MD	will
happen	VB	happen
.	SENT	.
The	DT	the
future	NN	future
is	VBZ	be
inherently	RB	inherently
uncertain	JJ	uncertain
.	SENT	.
But	CC	but
let	VB	let
'	''	'
s	NNS	<unknown>
just	RB	just
think	VBP	think
through	IN	through
what	WP	what
the	DT	the
science	NN	science
is	VBZ	be
telling	VBG	tell
us	PP	us
is	VBZ	be
likely	JJ	likely
to	TO	to
happen	VB	happen
.	SENT	.
Imagine	VB	imagine
our	PP$	our
economy	NN	economy
when	WRB	when
the	DT	the
carbon	NN	carbon
bubble	NN	bubble
bursts	NNS	burst
,	,	,
when	WRB	when
the	DT	the
financial	JJ	financial
markets	NNS	market
recognize	VBP	recognize
that	IN	that
,	,	,
to	TO	to
have	VB	have
any	DT	any
hope	NN	hope
of	IN	of
preventing	VBG	prevent
the	DT	the
climate	NN	climate
spiraling	VBG	spiral
out	RP	out
of	IN	of
control	NN	control
,	,	,
the	DT	the
oil	NN	oil
and	CC	and
coal	NN	coal
industries	NNS	industry
are	VBP	be
finished	VBN	finish
.	SENT	.
Imagine	VB	imagine
China	NP	China
,	,	,
India	NP	India
and	CC	and
Pakistan	NP	Pakistan
going	VBG	go
to	TO	to
war	NN	war
as	IN	as
climate	NN	climate
impacts	NNS	impact
generate	VBP	generate
conflict	NN	conflict
over	IN	over
food	NN	food
and	CC	and
water	NN	water
.	SENT	.
Imagine	VB	imagine
the	DT	the
Middle	NP	Middle
East	NP	East
without	IN	without
oil	NN	oil
income	NN	income
,	,	,
but	CC	but
with	IN	with
collapsing	VBG	collapse
governments	NNS	government
.	SENT	.
Imagine	VB	imagine
our	PP$	our
highly-tuned	JJ	<unknown>
,	,	,
just-in-time	JJ	just-in-time
food	NN	food
industry	NN	industry
and	CC	and
our	PP$	our
highly-stressed	JJ	highly-stressed
agricultural	JJ	agricultural
system	NN	system
failing	VBG	fail
and	CC	and
supermarket	NN	supermarket
shelves	NNS	shelf
emptying	VBG	empty
.	SENT	.
Imagine	VB	imagine
30	CD	@card@
percent	NN	percent
unemployment	NN	unemployment
in	IN	in
America	NP	America
as	IN	as
the	DT	the
global	JJ	global
economy	NN	economy
is	VBZ	be
gripped	VBN	grip
by	IN	by
fear	NN	fear
and	CC	and
uncertainty	NN	uncertainty
.	SENT	.
Now	RB	now
imagine	VB	imagine
what	WP	what
that	DT	that
means	NN	means
for	IN	for
you	PP	you
,	,	,
your	PP$	your
family	NN	family
,	,	,
your	PP$	your
friends	NNS	friend
,	,	,
your	PP$	your
personal	JJ	personal
financial	JJ	financial
security	NN	security
.	SENT	.
Imagine	VB	imagine
what	WP	what
it	PP	it
means	VBZ	mean
for	IN	for
your	PP$	your
personal	JJ	personal
security	NN	security
as	IN	as
a	DT	a
heavily	RB	heavily
armed	VBN	arm
civilian	JJ	civilian
population	NN	population
gets	VBZ	get
angrier	JJR	angry
and	CC	and
angrier	JJR	angry
about	IN	about
why	WRB	why
this	DT	this
was	VBD	be
allowed	VBN	allow
to	TO	to
happen	VB	happen
.	SENT	.
Imagine	VB	imagine
what	WP	what
you	PP	you
'	POS	'
ll	NNS	<unknown>
tell	VBP	tell
your	PP$	your
children	NNS	child
when	WRB	when
they	PP	they
ask	VBP	ask
you	PP	you
,	,	,
"	''	"
So	RB	so
,	,	,
in	IN	in
2012	CD	@card@
,	,	,
Mom	NP	Mom
and	CC	and
Dad	NP	Dad
,	,	,
what	WP	what
was	VBD	be
it	PP	it
like	IN	like
when	WRB	when
you	PP	you
'	POS	'
d	NN	d
had	VBD	have
the	DT	the
hottest	JJS	hot
decade	NN	decade
on	IN	on
record	NN	record
for	IN	for
the	DT	the
third	JJ	third
decade	NN	decade
in	IN	in
a	DT	a
row	NN	row
,	,	,
when	WRB	when
every	DT	every
scientific	JJ	scientific
body	NN	body
in	IN	in
the	DT	the
world	NN	world
was	VBD	be
saying	VBG	say
you	PP	you
'	POS	'
ve	NN	ve
got	VBD	get
a	DT	a
major	JJ	major
problem	NN	problem
,	,	,
when	WRB	when
the	DT	the
oceans	NNS	ocean
were	VBD	be
acidifying	VBG	acidify
,	,	,
when	WRB	when
oil	NN	oil
and	CC	and
food	NN	food
prices	NNS	price
were	VBD	be
spiking	VBG	spike
,	,	,
when	WRB	when
they	PP	they
were	VBD	be
rioting	VBG	riot
in	IN	in
the	DT	the
streets	NNS	street
of	IN	of
London	NP	London
