If	IN	if
think	VBP	think
the	DT	the
most	RBS	most
important	JJ	important
one	CD	one
is	VBZ	be
that	IN	that
London	NP	London
was	VBD	be
this	DT	this
city	NN	city
of	IN	of
2	CD	@card@
.	SENT	.
5	CD	@card@
million	CD	million
people	NNS	people
,	,	,
and	CC	and
it	PP	it
was	VBD	be
the	DT	the
largest	JJS	large
city	NN	city
on	IN	on
the	DT	the
face	NN	face
of	IN	of
the	DT	the
planet	NN	planet
at	IN	at
that	DT	that
point	NN	point
.	SENT	.
But	CC	but
it	PP	it
was	VBD	be
also	RB	also
the	DT	the
largest	JJS	large
city	NN	city
that	WDT	that
had	VBD	have
ever	RB	ever
been	VBN	be
built	VBN	build
.	SENT	.
And	CC	and
so	RB	so
the	DT	the
Victorians	NNS	Victorian
were	VBD	be
trying	VBG	try
to	TO	to
live	VB	live
through	RP	through
and	CC	and
simultaneously	RB	simultaneously
invent	VB	invent
a	DT	a
whole	JJ	whole
new	JJ	new
scale	NN	scale
of	IN	of
living	NN	living
:	:	:
this	DT	this
scale	NN	scale
of	IN	of
living	VBG	live
that	IN	that
we	PP	we
,	,	,
you	PP	you
know	VBP	know
,	,	,
now	RB	now
call	VBP	call
"	``	"
metropolitan	JJ	metropolitan
living	NN	living
.	SENT	.
"	``	"
And	CC	and
it	PP	it
was	VBD	be
in	IN	in
many	JJ	many
ways	NNS	way
,	,	,
at	IN	at
this	DT	this
point	NN	point
in	IN	in
the	DT	the
mid-1850s	NN	<unknown>
,	,	,
a	DT	a
complete	JJ	complete
disaster	NN	disaster
.	SENT	.
They	PP	they
were	VBD	be
basically	RB	basically
a	DT	a
city	NN	city
living	VBG	live
with	IN	with
a	DT	a
modern	JJ	modern
kind	NN	kind
of	IN	of
industrial	JJ	industrial
metropolis	NN	metropolis
with	IN	with
an	DT	an
Elizabethan	JJ	Elizabethan
public	JJ	public
infrastructure	NN	infrastructure
.	SENT	.
So	IN	so
people	NNS	people
,	,	,
for	IN	for
instance	NN	instance
,	,	,
just	RB	just
to	TO	to
gross	VB	gross
you	PP	you
out	RP	out
for	IN	for
a	DT	a
second	JJ	second
,	,	,
had	VBD	have
cesspools	NNS	cesspool
of	IN	of
human	JJ	human
waste	NN	waste
in	IN	in
their	PP$	their
basement	NN	basement
.	SENT	.
Like	IN	like
,	,	,
a	DT	a
foot	NN	foot
to	TO	to
two	CD	two
feet	NNS	foot
deep	JJ	deep
.	SENT	.
And	CC	and
they	PP	they
would	MD	would
just	RB	just
kind	RB	kind
of	IN	of
throw	VB	throw
the	DT	the
buckets	NNS	bucket
down	RB	down
there	RB	there
and	CC	and
hope	VBP	hope
that	IN	that
it	PP	it
would	MD	would
somehow	RB	somehow
go	VB	go
away	RB	away
,	,	,
and	CC	and
of	IN	of
course	NN	course
it	PP	it
never	RB	never
really	RB	really
would	MD	would
go	VB	go
away	RB	away
.	SENT	.
And	CC	and
all	DT	all
of	IN	of
this	DT	this
stuff	NN	stuff
,	,	,
basically	RB	basically
,	,	,
had	VBD	have
accumulated	VBN	accumulate
to	TO	to
the	DT	the
point	NN	point
where	WRB	where
the	DT	the
city	NN	city
was	VBD	be
incredibly	RB	incredibly
offensive	JJ	offensive
to	TO	to
just	RB	just
walk	VB	walk
around	RP	around
in	IN	in
.	SENT	.
It	PP	it
was	VBD	be
an	DT	an
amazingly	RB	amazingly
smelly	JJ	smelly
city	NN	city
.	SENT	.
Not	RB	not
just	RB	just
because	IN	because
of	IN	of
the	DT	the
cesspools	NNS	cesspool
,	,	,
but	CC	but
also	RB	also
the	DT	the
sheer	JJ	sheer
number	NN	number
of	IN	of
livestock	NN	livestock
in	IN	in
the	DT	the
city	NN	city
would	MD	would
shock	VB	shock
people	NNS	people
.	SENT	.
Not	RB	not
just	RB	just
the	DT	the
horses	NNS	horse
,	,	,
but	CC	but
people	NNS	people
had	VBD	have
cows	NNS	cow
in	IN	in
their	PP$	their
attics	NNS	attic
that	IN	that
they	PP	they
would	MD	would
use	VB	use
for	IN	for
milk	NN	milk
,	,	,
that	WDT	that
they	PP	they
would	MD	would
hoist	VB	hoist
up	RP	up
there	RB	there
and	CC	and
keep	VB	keep
them	PP	them
in	IN	in
the	DT	the
attic	NN	attic
until	IN	until
literally	RB	literally
their	PP$	their
milk	NN	milk
ran	VBD	run
out	RP	out
and	CC	and
they	PP	they
died	VBD	die
,	,	,
and	CC	and
then	RB	then
they	PP	they
would	MD	would
drag	VB	drag
them	PP	them
off	RP	off
to	TO	to
the	DT	the
bone	NN	bone
boilers	NNS	boiler
down	IN	down
the	DT	the
street	NN	street
.	SENT	.
So	RB	so
,	,	,
you	PP	you
would	MD	would
just	RB	just
walk	VB	walk
around	IN	around
London	NP	London
at	IN	at
this	DT	this
point	NN	point
and	CC	and
just	RB	just
be	VB	be
overwhelmed	VBN	overwhelm
with	IN	with
this	DT	this
stench	NN	stench
.	SENT	.
And	CC	and
what	WP	what
ended	VBD	end
up	RP	up
happening	VBG	happen
is	VBZ	be
that	IN	that
an	DT	an
entire	JJ	entire
emerging	VBG	emerge
public	JJ	public
health	NN	health
system	NN	system
became	VBD	become
convinced	JJ	convinced
that	IN	that
it	PP	it
was	VBD	be
the	DT	the
smell	NN	smell
that	WDT	that
was	VBD	be
killing	VBG	kill
everybody	NN	everybody
,	,	,
that	WDT	that
was	VBD	be
creating	VBG	create
these	DT	these
diseases	NNS	disease
that	WDT	that
would	MD	would
wipe	VB	wipe
through	IN	through
the	DT	the
city	NN	city
every	DT	every
three	CD	three
or	CC	or
four	CD	four
years	NNS	year
.	SENT	.
And	CC	and
cholera	NN	cholera
was	VBD	be
really	RB	really
the	DT	the
great	JJ	great
killer	NN	killer
of	IN	of
this	DT	this
period	NN	period
.	SENT	.
It	PP	it
arrived	VBD	arrive
in	IN	in
London	NP	London
in	IN	in
1832	CD	@card@
,	,	,
and	CC	and
every	DT	every
four	CD	four
or	CC	or
five	CD	five
years	NNS	year
another	DT	another
epidemic	NN	epidemic
would	MD	would
take	VB	take
10	CD	@card@
,	,	,
000	CD	@card@
,	,	,
20	CD	@card@
,	,	,
000	CD	@card@
people	NNS	people
in	IN	in
London	NP	London
and	CC	and
throughout	IN	throughout
the	DT	the
U	NP	U
.	SENT	.
K	NP	K
.	SENT	.
And	CC	and
so	RB	so
the	DT	the
authorities	NNS	authority
became	VBD	become
convinced	JJ	convinced
that	IN	that
this	DT	this
smell	NN	smell
was	VBD	be
this	DT	this
problem	NN	problem
.	SENT	.
We	PP	we
had	VBD	have
to	TO	to
get	VB	get
rid	JJ	rid
of	IN	of
the	DT	the
smell	NN	smell
.	SENT	.
And	CC	and
so	RB	so
,	,	,
in	IN	in
fact	NN	fact
,	,	,
they	PP	they
concocted	VBD	concoct
a	DT	a
couple	NN	couple
of	IN	of
early	JJ	early
,	,	,
you	PP	you
know	VBP	know
,	,	,
founding	VBG	found
public-health	NN	public-health
interventions	NNS	intervention
in	IN	in
the	DT	the
system	NN	system
of	IN	of
the	DT	the
city	NN	city
,	,	,
one	CD	one
of	IN	of
which	WDT	which
was	VBD	be
called	VBN	call
the	DT	the
"	``	"
Nuisances	NNS	nuisance
Act	NN	act
,	,	,
"	''	"
which	WDT	which
they	PP	they
got	VBD	get
everybody	NN	everybody
as	RB	as
far	RB	far
as	IN	as
they	PP	they
could	MD	could
to	TO	to
empty	VB	empty
out	RP	out
their	PP$	their
cesspools	NNS	cesspool
and	CC	and
just	RB	just
pour	VB	pour
all	PDT	all
that	DT	that
waste	NN	waste
into	IN	into
the	DT	the
river	NN	river
.	SENT	.
Because	IN	because
if	IN	if
we	PP	we
get	VBP	get
it	PP	it
out	RP	out
of	IN	of
the	DT	the
streets	NNS	street
,	,	,
it	PP	it
'	POS	'
ll	NNS	<unknown>
smell	VBP	smell
much	RB	much
better	JJR	good
,	,	,
and	CC	and
â	NP	<unknown>
oh	UH	oh
right	RB	right
,	,	,
we	PP	we
drink	VBP	drink
from	IN	from
the	DT	the
river	NN	river
.	SENT	.
So	RB	so
what	WP	what
ended	VBD	end
up	RP	up
happening	VBG	happen
,	,	,
actually	RB	actually
,	,	,
is	VBZ	be
they	PP	they
ended	VBD	end
up	RP	up
increasing	VBG	increase
the	DT	the
outbreaks	NNS	outbreak
of	IN	of
cholera	NN	cholera
because	IN	because
,	,	,
as	IN	as
we	PP	we
now	RB	now
know	VBP	know
,	,	,
cholera	NN	cholera
is	VBZ	be
actually	RB	actually
in	IN	in
the	DT	the
water	NN	water
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
a	DT	a
waterborne	JJ	waterborne
disease	NN	disease
,	,	,
not	RB	not
something	NN	something
that	RB	that
'	POS	'
s	NN	S
in	IN	in
the	DT	the
air	NN	air
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
not	RB	not
something	NN	something
you	PP	you
smell	VBP	smell
or	CC	or
inhale	VBP	inhale
;	:	;
it	PP	it
'	POS	'
s	JJ	<unknown>
something	NN	something
you	PP	you
ingest	VBP	ingest
.	SENT	.
And	CC	and
so	RB	so
one	CD	one
of	IN	of
the	DT	the
founding	JJ	founding
moments	NNS	moment
of	IN	of
public	JJ	public
health	NN	health
in	IN	in
the	DT	the
19th	JJ	19th
century	NN	century
effectively	RB	effectively
poisoned	VBD	poison
the	DT	the
water	NN	water
supply	NN	supply
of	IN	of
London	NP	London
much	RB	much
more	RBR	more
effectively	RB	effectively
than	IN	than
any	DT	any
modern	JJ	modern
day	NN	day
bioterrorist	NN	bioterrorist
could	MD	could
have	VB	have
ever	RB	ever
dreamed	VBN	dream
of	IN	of
doing	VBG	do
.	SENT	.
So	RB	so
this	DT	this
was	VBD	be
the	DT	the
state	NN	state
of	IN	of
London	NP	London
in	IN	in
1854	CD	@card@
,	,	,
and	CC	and
in	IN	in
the	DT	the
middle	NN	middle
of	IN	of
all	PDT	all
this	DT	this
carnage	NN	carnage
and	CC	and
offensive	JJ	offensive
conditions	NNS	condition
,	,	,
and	CC	and
in	IN	in
the	DT	the
midst	NN	midst
of	IN	of
all	PDT	all
this	DT	this
scientific	JJ	scientific
confusion	NN	confusion
about	IN	about
what	WP	what
was	VBD	be
actually	RB	actually
killing	VBG	kill
people	NNS	people
,	,	,
it	PP	it
was	VBD	be
a	DT	a
very	RB	very
talented	JJ	talented
classic	JJ	classic
19th	JJ	19th
century	NN	century
multi-	NN	<unknown>
disciplinarian	NN	disciplinarian
named	VBN	name
John	NP	John
Snow	NP	Snow
,	,	,
who	WP	who
was	VBD	be
a	DT	a
local	JJ	local
doctor	NN	doctor
in	IN	in
Soho	NP	Soho
in	IN	in
London	NP	London
,	,	,
who	WP	who
had	VBD	have
been	VBN	be
arguing	VBG	argue
for	IN	for
about	RB	about
four	CD	four
or	CC	or
five	CD	five
years	NNS	year
that	DT	that
cholera	NN	cholera
was	VBD	be
,	,	,
in	IN	in
fact	NN	fact
,	,	,
a	DT	a
waterborne	JJ	waterborne
disease	NN	disease
,	,	,
and	CC	and
had	VBD	have
basically	RB	basically
convinced	VBN	convince
nobody	NN	nobody
of	IN	of
this	DT	this
.	SENT	.
The	DT	the
public	JJ	public
health	NN	health
authorities	NNS	authority
had	VBD	have
largely	RB	largely
ignored	VBN	ignore
what	WP	what
he	PP	he
had	VBD	have
to	TO	to
say	VB	say
.	SENT	.
And	CC	and
he	PP	he
'	POS	'
d	NN	d
made	VBD	make
the	DT	the
case	NN	case
in	IN	in
a	DT	a
number	NN	number
of	IN	of
papers	NNS	paper
and	CC	and
done	VBN	do
a	DT	a
number	NN	number
of	IN	of
studies	NNS	study
,	,	,
but	CC	but
nothing	NN	nothing
had	VBD	have
really	RB	really
stuck	VBN	stick
.	SENT	.
And	CC	and
part	NN	part
of	IN	of
â	NP	<unknown>
what	WP	what
'	POS	'
s	NN	S
so	RB	so
interesting	JJ	interesting
about	IN	about
this	DT	this
story	NN	story
to	TO	to
me	PP	me
is	VBZ	be
that	IN	that
in	IN	in
some	DT	some
ways	NNS	way
,	,	,
it	PP	it
'	POS	'
s	NN	S
a	DT	a
great	JJ	great
case	NN	case
study	NN	study
in	IN	in
how	WRB	how
cultural	JJ	cultural
change	NN	change
happens	VBZ	happen
,	,	,
how	WRB	how
a	DT	a
good	JJ	good
idea	NN	idea
eventually	RB	eventually
comes	VBZ	come
to	TO	to
win	VB	win
out	RP	out
over	IN	over
much	RB	much
worse	JJR	bad
ideas	NNS	idea
.	SENT	.
And	CC	and
Snow	NP	Snow
labored	VBD	labor
for	IN	for
a	DT	a
long	JJ	long
time	NN	time
with	IN	with
this	DT	this
great	JJ	great
insight	NN	insight
that	IN	that
everybody	NN	everybody
ignored	VBD	ignore
.	SENT	.
And	CC	and
then	RB	then
on	IN	on
one	CD	one
day	NN	day
,	,	,
August	NP	August
28th	JJ	28th
of	IN	of
1854	CD	@card@
,	,	,
a	DT	a
young	JJ	young
child	NN	child
,	,	,
a	DT	a
five-month-old	JJ	five-month-old
girl	NN	girl
whose	WP$	whose
first	JJ	first
name	NN	name
we	PP	we
don	VBP	don
'	''	'
t	NN	t
know	VBP	know
,	,	,
we	PP	we
know	VBP	know
her	PP	her
only	RB	only
as	IN	as
Baby	NP	Baby
Lewis	NP	Lewis
,	,	,
somehow	RB	somehow
contracted	VBN	contract
cholera	NN	cholera
,	,	,
came	VBD	come
down	RP	down
with	IN	with
cholera	NN	cholera
at	IN	at
40	CD	@card@
Broad	NP	Broad
Street	NP	Street
.	SENT	.
You	PP	you
can	MD	can
'	''	'
t	NN	t
really	RB	really
see	VB	see
it	PP	it
in	IN	in
this	DT	this
map	NN	map
,	,	,
but	CC	but
this	DT	this
is	VBZ	be
the	DT	the
map	NN	map
that	WDT	that
becomes	VBZ	become
the	DT	the
central	JJ	central
focus	NN	focus
in	IN	in
the	DT	the
second	JJ	second
half	NN	half
of	IN	of
my	PP$	my
book	NN	book
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
in	IN	in
the	DT	the
middle	NN	middle
of	IN	of
Soho	NP	Soho
,	,	,
in	IN	in
this	DT	this
working	VBG	work
class	NN	class
neighborhood	NN	neighborhood
,	,	,
this	DT	this
little	JJ	little
girl	NN	girl
becomes	VBZ	become
sick	JJ	sick
and	CC	and
it	PP	it
turns	VBZ	turn
out	RP	out
that	IN	that
the	DT	the
cesspool	NN	cesspool
,	,	,
that	WDT	that
they	PP	they
still	RB	still
continue	VBP	continue
to	TO	to
have	VB	have
,	,	,
despite	IN	despite
the	DT	the
Nuisances	NNS	nuisance
Act	NN	act
,	,	,
bordered	VBN	border
on	IN	on
an	DT	an
extremely	RB	extremely
popular	JJ	popular
water	NN	water
pump	NN	pump
,	,	,
local	JJ	local
watering	NN	watering
hole	NN	hole
that	WDT	that
was	VBD	be
well	RB	well
known	VBN	know
for	IN	for
the	DT	the
best	JJS	good
water	NN	water
in	IN	in
all	DT	all
of	IN	of
Soho	NP	Soho
,	,	,
that	IN	that
all	PDT	all
the	DT	the
residents	NNS	resident
from	IN	from
Soho	NP	Soho
and	CC	and
the	DT	the
surrounding	VBG	surround
neighborhoods	NNS	neighborhood
would	MD	would
go	VB	go
to	TO	to
.	SENT	.
And	CC	and
so	RB	so
this	DT	this
little	JJ	little
girl	NN	girl
inadvertently	RB	inadvertently
ended	VBD	end
up	RP	up
contaminating	VBG	contaminate
the	DT	the
water	NN	water
in	IN	in
this	DT	this
popular	JJ	popular
pump	NN	pump
,	,	,
and	CC	and
one	CD	one
of	IN	of
the	DT	the
most	RBS	most
terrifying	JJ	terrifying
outbreaks	NNS	outbreak
in	IN	in
the	DT	the
history	NN	history
of	IN	of
England	NP	England
erupted	VBD	erupt
about	IN	about
two	CD	two
or	CC	or
three	CD	three
days	NNS	day
later	RBR	later
.	SENT	.
Literally	RB	literally
,	,	,
10	CD	@card@
percent	NN	percent
of	IN	of
the	DT	the
neighborhood	NN	neighborhood
died	VBD	die
in	IN	in
seven	CD	seven
days	NNS	day
,	,	,
and	CC	and
much	RB	much
more	RBR	more
would	MD	would
have	VB	have
died	VBN	die
if	IN	if
people	NNS	people
hadn	NNS	<unknown>
'	POS	'
t	NN	t
fled	VBD	flee
after	IN	after
the	DT	the
initial	JJ	initial
outbreak	NN	outbreak
kicked	VBN	kick
in	IN	in
.	SENT	.
So	RB	so
it	PP	it
was	VBD	be
this	DT	this
incredibly	RB	incredibly
terrifying	JJ	terrifying
event	NN	event
.	SENT	.
You	PP	you
had	VBD	have
these	DT	these
scenes	NNS	scene
of	IN	of
entire	JJ	entire
families	NNS	family
dying	VBG	die
over	IN	over
the	DT	the
course	NN	course
of	IN	of
48	CD	@card@
hours	NNS	hour
of	IN	of
cholera	NN	cholera
,	,	,
alone	RB	alone
in	IN	in
their	PP$	their
one-room	NN	one-room
apartments	NNS	apartment
,	,	,
in	IN	in
their	PP$	their
little	JJ	little
flats	NNS	flat
.	SENT	.
Just	RB	just
an	DT	an
extraordinary	JJ	extraordinary
,	,	,
terrifying	JJ	terrifying
scene	NN	scene
.	SENT	.
Snow	NP	Snow
lived	VBD	live
near	IN	near
there	RB	there
,	,	,
heard	VBN	hear
about	IN	about
the	DT	the
outbreak	NN	outbreak
,	,	,
and	CC	and
in	IN	in
this	DT	this
amazing	JJ	amazing
act	NN	act
of	IN	of
courage	NN	courage
went	VBD	go
directly	RB	directly
into	IN	into
the	DT	the
belly	NN	belly
of	IN	of
the	DT	the
beast	NN	beast
because	IN	because
he	PP	he
thought	VBD	think
an	DT	an
outbreak	NN	outbreak
that	IN	that
concentrated	VBN	concentrate
could	MD	could
actually	RB	actually
potentially	RB	potentially
end	VB	end
up	RP	up
convincing	JJ	convincing
people	NNS	people
that	WDT	that
,	,	,
in	IN	in
fact	NN	fact
,	,	,
the	DT	the
real	JJ	real
menace	NN	menace
of	IN	of
cholera	NN	cholera
was	VBD	be
in	IN	in
the	DT	the
water	NN	water
supply	NN	supply
and	CC	and
not	RB	not
in	IN	in
the	DT	the
air	NN	air
.	SENT	.
He	PP	he
suspected	VBD	suspect
an	DT	an
outbreak	NN	outbreak
that	IN	that
concentrated	VBN	concentrate
would	MD	would
probably	RB	probably
involve	VB	involve
a	DT	a
single	JJ	single
point	NN	point
source	NN	source
.	SENT	.
One	CD	one
single	JJ	single
thing	NN	thing
that	IN	that
everybody	NN	everybody
was	VBD	be
going	VBG	go
to	TO	to
because	IN	because
it	PP	it
didn	NN	<unknown>
'	''	'
t	NN	t
have	VBP	have
the	DT	the
traditional	JJ	traditional
slower	JJR	slow
path	NN	path
of	IN	of
infections	NNS	infection
that	IN	that
you	PP	you
might	MD	might
expect	VB	expect
.	SENT	.
And	CC	and
so	RB	so
he	PP	he
went	VBD	go
right	RB	right
in	IN	in
there	RB	there
and	CC	and
started	VBD	start
interviewing	VBG	interview
people	NNS	people
.	SENT	.
He	PP	he
eventually	RB	eventually
enlisted	VBD	enlist
the	DT	the
help	NN	help
of	IN	of
this	DT	this
amazing	JJ	amazing
other	JJ	other
figure	NN	figure
,	,	,
who	WP	who
'	POS	'
s	JJ	<unknown>
kind	NN	kind
of	IN	of
the	DT	the
other	JJ	other
protagonist	NN	protagonist
of	IN	of
the	DT	the
book	NN	book
â	NP	<unknown>
this	DT	this
guy	NN	guy
,	,	,
Henry	NP	Henry
Whitehead	NP	Whitehead
,	,	,
who	WP	who
was	VBD	be
a	DT	a
local	JJ	local
minister	NN	minister
,	,	,
who	WP	who
was	VBD	be
not	RB	not
at	IN	at
all	PDT	all
a	DT	a
man	NN	man
of	IN	of
science	NN	science
,	,	,
but	CC	but
was	VBD	be
incredibly	RB	incredibly
socially	RB	socially
connected	VBN	connect
;	:	;
he	PP	he
knew	VBD	know
everybody	NN	everybody
in	IN	in
the	DT	the
neighborhood	NN	neighborhood
.	SENT	.
And	CC	and
he	PP	he
managed	VBD	manage
to	TO	to
track	VB	track
down	RB	down
,	,	,
Whitehead	NP	Whitehead
did	VBD	do
,	,	,
many	JJ	many
of	IN	of
the	DT	the
cases	NNS	case
of	IN	of
people	NNS	people
who	WP	who
had	VBD	have
drunk	VBN	drink
water	NN	water
from	IN	from
the	DT	the
pump	NN	pump
,	,	,
or	CC	or
who	WP	who
hadn	NNS	<unknown>
'	POS	'
t	NN	t
drunk	JJ	drunk
water	NN	water
from	IN	from
the	DT	the
pump	NN	pump
.	SENT	.
And	CC	and
eventually	RB	eventually
Snow	NP	Snow
made	VBD	make
a	DT	a
map	NN	map
of	IN	of
the	DT	the
outbreak	NN	outbreak
.	SENT	.
He	PP	he
found	VBD	find
increasingly	RB	increasingly
that	IN	that
people	NNS	people
who	WP	who
drank	VBD	drink
from	IN	from
the	DT	the
pump	NN	pump
were	VBD	be
getting	VBG	get
sick	JJ	sick
.	SENT	.
People	NNS	people
who	WP	who
hadn	NN	<unknown>
'	POS	'
t	NN	t
drunk	NN	drunk
from	IN	from
the	DT	the
pump	NN	pump
were	VBD	be
not	RB	not
getting	VBG	get
sick	JJ	sick
.	SENT	.
And	CC	and
he	PP	he
thought	VBD	think
about	IN	about
representing	VBG	represent
that	IN	that
as	IN	as
a	DT	a
kind	NN	kind
of	IN	of
a	DT	a
table	NN	table
of	IN	of
statistics	NNS	statistic
of	IN	of
people	NNS	people
living	VBG	live
in	IN	in
different	JJ	different
neighborhoods	NNS	neighborhood
,	,	,
people	NNS	people
who	WP	who
hadn	NN	<unknown>
'	POS	'
t	NN	t
,	,	,
you	PP	you
know	VBP	know
,	,	,
percentages	NNS	percentage
of	IN	of
people	NNS	people
who	WP	who
hadn	NN	<unknown>
'	POS	'
t	NN	t
,	,	,
but	CC	but
eventually	RB	eventually
he	PP	he
hit	VBD	hit
upon	IN	upon
the	DT	the
idea	NN	idea
that	IN	that
what	WP	what
he	PP	he
needed	VBD	need
was	VBD	be
something	NN	something
that	IN	that
you	PP	you
could	MD	could
see	VB	see
.	SENT	.
Something	NN	something
that	WDT	that
would	MD	would
take	VB	take
in	IN	in
a	DT	a
sense	NN	sense
a	DT	a
higher-	JJ	<unknown>
level	NN	level
view	NN	view
of	IN	of
all	PDT	all
this	DT	this
activity	NN	activity
that	WDT	that
had	VBD	have
been	VBN	be
happening	VBG	happen
in	IN	in
the	DT	the
neighborhood	NN	neighborhood
.	SENT	.
And	CC	and
so	RB	so
he	PP	he
created	VBD	create
this	DT	this
map	NN	map
,	,	,
which	WDT	which
basically	RB	basically
ended	VBD	end
up	RP	up
representing	VBG	represent
all	PDT	all
the	DT	the
deaths	NNS	death
in	IN	in
the	DT	the
neighborhoods	NNS	neighborhood
as	IN	as
black	JJ	black
bars	NNS	bar
at	IN	at
each	DT	each
address	NN	address
.	SENT	.
And	CC	and
you	PP	you
can	MD	can
see	VB	see
in	IN	in
this	DT	this
map	NN	map
,	,	,
the	DT	the
pump	NN	pump
right	NN	right
at	IN	at
the	DT	the
center	NN	center
of	IN	of
it	PP	it
and	CC	and
you	PP	you
can	MD	can
see	VB	see
that	IN	that
one	CD	one
of	IN	of
the	DT	the
residences	NNS	residence
down	IN	down
the	DT	the
way	NN	way
had	VBD	have
about	RB	about
15	CD	@card@
people	NNS	people
dead	JJ	dead
.	SENT	.
And	CC	and
the	DT	the
map	NN	map
is	VBZ	be
actually	RB	actually
a	DT	a
little	JJ	little
bit	NN	bit
bigger	JJR	big
.	SENT	.
As	IN	as
you	PP	you
get	VBP	get
further	RBR	further
and	CC	and
further	RBR	further
away	RB	away
from	IN	from
the	DT	the
pump	NN	pump
,	,	,
the	DT	the
deaths	NNS	death
begin	VBP	begin
to	TO	to
grow	VB	grow
less	RBR	less
and	CC	and
less	RBR	less
frequent	JJ	frequent
.	SENT	.
And	CC	and
so	RB	so
you	PP	you
can	MD	can
see	VB	see
this	DT	this
something	NN	something
poisonous	JJ	poisonous
emanating	VBG	emanate
out	RP	out
of	IN	of
this	DT	this
pump	NN	pump
that	IN	that
you	PP	you
could	MD	could
see	VB	see
in	IN	in
a	DT	a
glance	NN	glance
.	SENT	.
And	CC	and
so	RB	so
,	,	,
with	IN	with
the	DT	the
help	NN	help
of	IN	of
this	DT	this
map	NN	map
,	,	,
and	CC	and
with	IN	with
the	DT	the
help	NN	help
of	IN	of
more	JJR	more
evangelizing	VBG	evangelize
that	IN	that
he	PP	he
did	VBD	do
over	IN	over
the	DT	the
next	JJ	next
few	JJ	few
years	NNS	year
and	CC	and
that	IN	that
Whitehead	NP	Whitehead
did	VBD	do
,	,	,
eventually	RB	eventually
,	,	,
actually	RB	actually
,	,	,
the	DT	the
authorities	NNS	authority
slowly	RB	slowly
started	VBD	start
to	TO	to
come	VB	come
around	RP	around
.	SENT	.
It	PP	it
took	VBD	take
much	RB	much
longer	RBR	longer
than	IN	than
sometimes	RB	sometimes
we	PP	we
like	VBP	like
to	TO	to
think	VB	think
in	IN	in
this	DT	this
story	NN	story
,	,	,
but	CC	but
by	IN	by
1866	CD	@card@
,	,	,
when	WRB	when
the	DT	the
next	JJ	next
big	JJ	big
cholera	NN	cholera
outbreak	NN	outbreak
came	VBD	come
to	TO	to
London	NP	London
,	,	,
the	DT	the
authorities	NNS	authority
had	VBD	have
been	VBN	be
convinced	VBN	convince
â	NP	<unknown>
in	IN	in
part	NN	part
because	IN	because
of	IN	of
this	DT	this
story	NN	story
,	,	,
in	IN	in
part	NN	part
because	IN	because
of	IN	of
this	DT	this
map	NN	map
â	NP	<unknown>
that	IN	that
in	IN	in
fact	NN	fact
the	DT	the
water	NN	water
was	VBD	be
the	DT	the
problem	NN	problem
.	SENT	.
And	CC	and
they	PP	they
had	VBD	have
already	RB	already
started	VBN	start
building	VBG	build
the	DT	the
sewers	NNS	sewer
