000050	animation,ted-ed,science,oceans,climate change,nature,marine biology
000051	tedx,genetics,crispr,medical research,nature,life,science,biology,technology,invention,bioethics,dna,synthetic biology,biotech
000052	science,health,medical research,illness,disease,innovation,health care,alzheimer's,technology,medicine
000053	NODATA
000054	gender equality,activism,women,gender,social change,violence
000055	space,sports,humanity,society,personal growth,nasa
000056	activism,race,social change,leadership,law,justice system,history,children,inequality,united states,community,poverty
000057	sound,health,senses,tedmed,science,sleep,hearing,medical research
000058	ai,machine learning,education,computers,collaboration,technology,future,society,robots,innovation,work
000059	NODATA
000060	ted-ed,consciousness,animation,brain,neuroscience,health
000061	medicine,tedx,refugees,health,health care,public health,society,social change,united states,economics
000062	work-life balance,work,business,happiness
000063	science,gender,love,sex,relationships,neuroscience
000064	activism,community,history,society,inequality,race,social change,identity,culture,united states
000065	tedx,sex,science,culture,human body,society,women,relationships
000066	environment,science,nature,climate change,biosphere,social change,sustainability,society,policy,government,pollution,tedx
000067	women,activism,politics,leadership,gender equality,social change,humanity,middle east,education,society,personal growth
000068	sex,science,society,gender,art
000069	ted-ed,animation,physics,architecture,cities,technology,infrastructure,innovation,invention
000070	communication,society,personal growth,social change,politics,culture
000071	NODATA
000072	sex,gender,education,youth,relationships
000073	economics,education,math,statistics
000074	planets,astronomy,exploration,life,science,space,technology,solar system
000075	design,health care,heart health,medicine,science,technology
000076	communication,culture,global issues,politics,social change,social media,technology
000077	culture,decision-making,economics,global issues,psychology,science,self,society,personality,best of the web
000078	architecture,cities,creativity,design,technology
000079	god,activism,faith,meme,religion
000080	children,education,innovation,invention,creativity,design
000081	aids,africa,disease,global issues,presentation,statistics,visualizations,hiv
000082	tedx,adventure,biotech,climate change,environment,space,ecology
000083	united states,business,china,global issues,language
000084	children,culture,humor,psychology
000085	architecture,children,design,energy,technology,electricity
000086	biodiversity,biology,environment,future,garden,life,science,ecology,plants
000087	guitar,innovation,music,performance,singer
000088	activism,community,global issues,philanthropy,potential
000089	architecture,business,demo,design,green,invention,technology
000090	activism,collaboration,creativity,education,future,social change
000091	culture,history,humor,science,sex,writing,books
000092	beauty,culture,happiness,neuroscience,psychology,evolutionary psychology,emotions
000093	business,economics,global issues,india,politics,potential,technology,infrastructure,asia,global development,innovation,future
000094	entertainment,innovation,music,performance,singer,live music
000095	global issues,money,politics,poverty,state-building
000096	community,social change
000097	brain,business,happiness,mind,psychology,science
000098	entertainment,history,literature,poetry,writing,books
000099	NODATA
000100	business,design,environment,green,materials,poetry,sustainability,technology
000101	computers,education,future,nanoscale,prediction,science,technology
000102	global issues,antarctica
000103	business,humor,life,productivity,psychology,success
000104	animals,biology,biomechanics,design,materials,robots,technology
000105	children,creativity,design,film,product design
000106	art,climate change,environment,film,future,humanity,media,photography
000107	cars,design,engineering,green,transportation
000108	alternative energy,climate change,energy,environment,presentation,science,technology,ecology,sustainability,natural resources
000109	business,china,cities,culture,economics,future,global issues,happiness,health,history
000110	new york,art,cities,humor,books,comedy
000111	macarthur grant,bacteria,biology,communication,disease,evolution,health,human origins,microbiology,science
000112	astronomy,energy,exploration,physics,science,technology,quantum physics
000113	global issues,math,prediction,technology,war
000114	culture,entertainment,literature,poetry,society,storytelling,writing
000115	creativity,design,exploration,materials,transportation
000116	culture,technology,best of the web
000117	cognitive science,comedy,entertainment,humor,philosophy,science,technology
000118	NODATA
000119	africa,activism,communication,disaster relief,global issues,technology
000120	biology,biotech,children,evolution,genetics,science,technology
000121	business,creativity,culture,design,media,typography
000122	activism,business,culture,global issues,poverty,women,work
000123	art,math,science,technology,visualizations
000124	culture,education,leadership,life,poetry,sports,work
000125	vaccines,business,ebola,health,health care,history,technology
000126	business,food,global issues,industrial design,consumerism,agriculture,global development,sustainability,activism
000127	art,dance,education,future,science,space,technology,science and art
000128	art,design,math,oceans,science,visualizations,marine biology,coral reefs
000129	adventure,entertainment,environment,nature
000130	brain,computers,consciousness,entrepreneur,mind
000131	cities,politics,race,statistics,urban planning
000132	aids,africa,bacteria,biodiversity,biology,disease,exploration,global issues,health,microbiology,science
000133	architecture,children,design,entertainment,film,storytelling
000134	business,design,technology,work
000135	design,drones,future,global issues,robots,technology,violence,war
000136	communication,social media,society,telecom
000137	culture,humanity,humor,identity,performance,storytelling,theater
000138	ted fellows,math,physics,war
000139	communication,community,marketing,social media,society,books,leadership
000140	alternative energy,business,cars,energy,global issues,green,technology,infrastructure
000141	dance,fear,language,life,productivity,work,best of the web
000142	ted prize,art,design,engineering,space,science and art
000143	adventure,design,entertainment,exploration,extreme sports,flight,invention,sports,technology
000144	animals,art,birds,creativity,entertainment,exploration,film,technology,best of the web
000145	beauty,body language,design,prosthetics,sports,technology,bionics
000146	activism,design,fashion,future,prosthetics,sports,technology,bionics
000147	ted prize,children,conducting,culture,education,entertainment,music,performance,live music
000148	business,culture,global issues,philosophy,self,social change,society,psychology
000149	business,education,health,illness,insects,philanthropy,science,technology
000150	energy,invention,solar energy,technology,electricity
000151	children,culture,design,entertainment,gaming,technology,women,history
000152	art,entertainment,humor,media,best of the web
000153	business,environment,oceans,plastic,science
000154	brain,culture,economics,evil,motivation,psychology,science,self,society
000155	animals,biology,children,comedy,evolution,food,humanity,humor,primates,sex
000156	art,business,children,computers,design,education,invention,music,technology,toy
000157	creativity,design,happiness
000158	aging,business,entertainment,film,technology,animation
000159	creativity,culture,entertainment,poetry,work,writing,personality
000160	NODATA
000161	business,communication,culture,entertainment,social change,social media,technology
000162	ted prize,exploration,extraterrestrial life,intelligence,science,space,universe,telescopes
000163	global issues,illness,medicine,science,technology,virus
000164	conducting,culture,education,entertainment,music,philanthropy,poverty
000165	biology,business,economics,robots,science,technology
000166	architecture,cities,environment,garden,science,technology,plants
000167	economics,entertainment,work,best of the web
000168	art,communication,creativity,culture,design
000169	art,beauty,cities,entertainment,exploration,photography,best of the web
000170	activism,animals,biodiversity,biology,children,environment,insects,trees,plants,ecology
000171	collaboration,culture,entertainment,music,piano,violin,live music,performance
000172	demo,design,interface design,technology
000173	dinosaurs,disease,environment,history,life,science,space
000174	biodiversity,exploration,fear,fish,oceans,science,technology,marine biology
000175	alternative energy,energy,engineering,environment,future,wind energy
000176	brain,children,education,entertainment,gaming,happiness,health,play,psychology,science,best of the web
000177	ted prize,activism,biodiversity,exploration,oceans,science,submarine,marine biology,global commons
000178	business,communication,design,invention,technology,web
000179	animals,biodiversity,global issues,green,science,trees,plants,ecology,fungi
000180	business,climate change,design,entertainment,global issues,humor,media,sex
000181	biology,entrepreneur,food,genetics,science,technology
000182	business,culture,entertainment,food,happiness,writing,books,best of the web
000183	business,future,health,science,technology
000184	entertainment,food,global issues,sustainability,best of the web
000185	brain,choice,culture,entertainment,goal-setting,happiness,psychology,self,society
000186	design,exploration,humor,photography,typography
000187	culture,entertainment,invention,music,storytelling,live music,demo
000188	animals,bees,disease,food,insects,life,nature,best of the web
000189	creativity,design,exploration,play,art
000190	africa,creativity,culture,entertainment,film,global issues,media,technology,movies
000191	astronomy,culture,dark matter,design,physics,science,space,technology,time,telescopes,best of the web
000192	design
000193	aging,brain,business,health,public health,science,social change,technology,alzheimer's
000194	business,creativity,design,entertainment,fashion,humor,media
000195	culture,future,global issues,social change,technology
000196	business,culture,design,entertainment,entrepreneur,innovation,invention,library,technology,books,3d printing
000197	business,culture,exploration,food,global issues,history,best of the web
000198	computers,curiosity,design,technology,programming,code,personal growth,best of the web
000199	business,consumerism,creativity,shopping
000200	dna,biology,curiosity,history,microbiology,science,technology
000201	children,computers,design,global issues,philanthropy,technology
000202	demo,design,entertainment,invention,technology,animation
000203	design,engineering,invention,technology,transportation
000204	africa,animals,biology,dinosaurs,evolution,exploration,history,life,paleontology
000205	art,design,entertainment,happiness,typography,best of the web
000206	art,chemistry,food,life,love,science,best of the web
000207	alternative energy,cars,design,energy,future,green,technology
000208	complexity,exploration,nature,science,trees,writing,fungi
000209	beauty,business,design,exploration,photography
000210	art,children,computers,creativity,design,entertainment,future,history,books
000211	philanthropy,philosophy,writing
000212	biology,biomechanics,math,science,society,technology
000213	cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,best of the web
000214	business,creativity,design,invention,technology
000215	planets,design,exploration,physics,robots,science,space,technology,solar system,mars,best of the web
000216	business,design,entertainment,gaming,technology
000217	health,health care,medicine,science
000218	entertainment,history,politics,sports,storytelling,work-life balance
000219	physics,science,technology
000220	business,design,exploration,invention,oceans,technology,global commons
000221	charter for compassion,compassion,global issues,religion
000222	entertainment,humor,illusion,live music,music,performance
000223	ted prize,communication,design,media,photography,technology,art
000224	culture,entertainment,media,social change,social media,technology
000225	culture,environment,global issues,history,social change,society,technology
000226	activism,environment,global issues
000227	entertainment,extraterrestrial life,humor,love,physics,science,time,comedy,movies
000228	aids,africa,activism,disease,global issues,health,media,photography,science,hiv
000229	string theory,community,global issues,physics,politics,science,social change
000230	architecture,art,cities,design,theater,best of the web
000231	senses,beauty,happiness,materials,science,smell,technology
000232	culture,global issues,happiness,music,psychology,work
000233	africa,creativity,culture,entertainment,film,global issues,war
000234	culture,democracy,global issues,politics,religion,social change,society,war
000235	art,brain,design,museums,graphic design
000236	demo,design,drones,flight,green,technology,transportation,solar energy
000237	design,entertainment,humor,love,media,poetry,storytelling
000238	charter for compassion,compassion,global issues,love,religion,self
000239	charter for compassion,compassion,evolution,global issues
000240	communication,global issues,morality,politics,terrorism,war
000241	art,design,education,happiness,humor,work
000242	cities,communication,community,design,global issues,web
000243	architecture,art,design,future,technology
000244	charter for compassion,compassion,global issues,religion,self
000245	art,creativity,design,education,play,toy,best of the web
000246	business,creativity,design,industrial design,invention,materials,science,smell,technology,toy
000247	art,design,entertainment,humor,performance,simplicity,comedy
000248	beauty,business,culture,entertainment,illusion,marketing,performance
000249	children,economics,education,food,global issues,green,best of the web
000250	design,entertainment,film,history,library,media,music,technology,web,books,best of the web
000251	cello,entertainment,music,origami,live music
000252	children,design,dinosaurs,entertainment,happiness,invention,play,technology,toy,best of the web
000253	children,entertainment,memory,storytelling
000254	animals,geology,life,oceans,science,submarine,technology,marine biology
000255	animals,culture,design,entertainment,global issues,photography,storytelling
000256	business,invention,investment,presentation,technology
000257	animals,education,entertainment,performance
000258	activism,culture,global issues,spoken word,technology,violence,war,women
000259	animals,brain,children,psychology,best of the web
000260	global issues,history,medicine,technology,war
000261	africa,animals,biodiversity,environment,global issues,pollution,primates,science
000262	entertainment,live music,music,performance,piano,technology,best of the web
000263	education,illusion,media,science,technology
000264	brain,culture,evolution,global issues,morality,politics,psychology,evolutionary psychology
000265	art,culture,entertainment,global issues,happiness,software,storytelling,web
000266	animals,energy,entertainment,global issues,sex,transportation
000267	communication,complexity,future,technology,web,best of the web
000268	brain,complexity,computers,design,engineering,science,technology,visualizations
000269	communication,culture,happiness,parenting
000270	entertainment,humor,illusion,magic
000271	brain,health,humanity,humor,science,technology,psychology,evolutionary psychology
000272	animals,entertainment,live music,music,piano
000273	africa,activism,global issues,identity,media,technology
000274	astronomy,big bang,dark matter,education,energy,physics,science,time,universe,telescopes
000275	dna,macarthur grant,creativity,nanoscale,physics,science,technology
000276	business,design,exploration,science,space,technology
000277	business,history,media,technology,telecom,television,best of the web
000278	children,crime,culture,education,evil,global issues,peace,prison,psychology
000279	architecture,art,business,design,humor
000280	art,design,engineering,math,origami,space
000281	ai,design,humanity,intelligence,robots,technology
000282	africa,dna,anthropology,culture,evolution,genetics,race,science,diversity,indigenous peoples
000283	brain,children,culture,language,philosophy,psychology,science,books
000284	children,cities,culture,education,global issues,teaching,best of the web
000285	culture,entertainment,humanity,humor,religion,writing,comedy,best of the web
000286	vaccines,design,food,global issues,invention,medicine,technology
000287	art,design,engineering,entertainment,humor,philosophy
000288	conducting,creativity,culture,entertainment,live music,music,performance
000289	christianity,god,death,faith,religion,technology
000290	africa,culture,entertainment,humanity,humor,literature,poetry,writing
000291	art,beauty,business,culture,photography,plastic,statistics
000292	business,cognitive science,collaboration,culture,social change,society,technology
000293	africa,activism,animals,biodiversity,trees,war,ecology
000294	culture,film,library,personal growth,storytelling,movies
000295	aging,genetics,health,health care,medicine,science
000296	activism,design,health,health care,invention,public health,technology
000297	planets,astronomy,biotech,exploration,extraterrestrial life,physics,science,technology,universe,astrobiology
000298	computers,engineering,history,library,military,science,software,technology
000299	brain,cognitive science,culture,literature,love,poetry,psychology,relationships,science,technology
000300	brain,entertainment,illusion,magic
000301	africa,ancient world,anthropology,apes,evolution,human origins,humanity,paleontology,science
000302	africa,art,business,design
000303	brain,education,happiness,psychology,science,technology,personality,introvert,evolutionary psychology,emotions
000304	culture,global issues,history,language,physics
000305	animals,dinosaurs,entertainment,exploration,fish,humor,photography,archaeology
000306	culture,entertainment,genetics,live music,piano,science,singer
000307	entertainment,humor,love,music,piano,women,live music,performance
000308	activism,computers,design,technology,best of the web
000309	africa,activism,business,economics,global issues,politics,poverty,global development,inequality
000310	business,flight,science,space,technology,universe
000311	entertainment,guitar,music,peace,singer,storytelling,performance,live music
000312	art,children,family,global issues,media,photography,storytelling,best of the web
000313	animals,design,evolution,robots,science,technology,transportation
000314	NODATA
000315	business,cars,culture,economics,parenting,statistics,transportation
000316	brain,culture,design,evolution,meme,technology
000317	NODATA
000318	animals,biomechanics,demo,design,entertainment,gaming,technology,virtual reality,animation
000319	anthropology,beauty,culture,faith,global issues,photography,religion,indigenous peoples
000320	business,computers,creativity,design,sex,society
000321	activism,climate change,global issues,science
000322	children,collaboration,computers,design,technology
000323	google,business,economics,entertainment,global issues,media,news
000324	culture,entertainment,storytelling,writing
000325	string theory,big bang,education,physics,science,technology,quantum physics
000326	string theory,physics,science,universe
000327	biology,brain,business,demo,medicine,science,technology,visualizations
000328	culture,education,science,technology,web
000329	alternative energy,creativity,energy,genetics,global issues,invention,science,technology
000330	ted prize,activism,children,collaboration,culture,design,education,entertainment,global issues,writing,teaching
000331	education,history,math,science,space,technology,war
000332	africa,activism,global issues,health,health care,heart health,public health,science,global development
000333	architecture,collaboration,design,global issues,technology
000334	africa,education,global issues,philanthropy,technology
000335	art,demo,design,entertainment,film,music,online video,visualizations,animation
000336	biology,brain,consciousness,global issues,illness,science
000337	business,demo,design,education,entertainment,gaming,hack,technology
000338	africa,collaboration,culture,global issues,politics
000339	animals,design,hack,intelligence,interface design,technology
000340	ted prize,collaboration,faith,global issues,religion
000341	environment,food,green,obesity,sustainability,best of the web
000342	macarthur grant,dance,entertainment,math,music,physics,sports
000343	africa,ted prize,education,math,physics,science,technology
000344	demo,design,entertainment,future,interface design,media,technology,movies
000345	architecture,cities,green,best of the web
000346	bacteria,biology,disease,evolution,global issues,health,illness,medicine,microbiology,science
000347	biology,design,food,global issues,pollution,science,technology,fungi
000348	adventure,animals,biodiversity,education,exploration,fish,oceans,science,submarine
000349	NODATA
000350	astronomy,collaboration,demo,science,technology,universe,telescopes
000351	art,demo,design,entertainment,history,technology
000352	string theory,evolution,math,physics,science,time,universe
000353	children,design,entertainment,parenting,photography,rocket science,space,toy
000354	entertainment,humor,music,live music,performance
000355	creativity,demo,design,entertainment,health care,live music,music,technology,writing
000356	google,business,collaboration,economics,law,social change,technology,wikipedia
000357	art,culture,entertainment,photography
000358	macarthur grant,business,economics,energy,environment,green,science,technology
000359	education,entertainment,magic,math,performance
000360	culture,education,entertainment,library,literature,race,storytelling
000361	macarthur grant,activism,children,cities,culture,philanthropy,live music
000362	business,community,culture,global issues,philanthropy,philosophy,technology
000363	brain,community,compassion,empathy,psychology
000364	animals,evolution,exploration,fish,oceans,science,technology,marine biology
000365	business,china,climate change,engineering,global issues,science,technology
000366	macarthur grant,ancient world,art,cities,communication,culture,design,humor,books
000367	entertainment,humor,music,technology
000368	ants,biology,collaboration,design,insects,science
000369	architecture,business,creativity,culture,design,interview,invention
000370	nasa,planets,future,history,physics,rocket science,science,space,storytelling,technology
000371	children,design,entertainment,parenting,play,sports,technology
000372	business,collaboration,communication,community,culture,global issues,humanity,wikipedia
000373	entertainment,global issues,love,parenting,storytelling,women,world cultures,south america
000374	entertainment,film,humor,storytelling,technology,movies
000375	brazil,cities,culture,design,green,humor,sustainability,transportation,infrastructure,south america
000376	biodiversity,biotech,business,energy,science,technology
000377	communication,community,parenting,relationships,writing
000378	climate change,culture,global issues,health,peace,best of the web
000379	animals,bees,business,culture,evolution,food,garden,global issues,science,plants,ecology
000380	architecture,cities,collaboration,creativity,design,museums,visualizations
000381	string theory,physics,science,storytelling,technology
000382	live music,music,performance,technology
000383	art,culture,design,museums,graphic design
000384	dna,macarthur grant,complexity,computers,science
000385	design,humanity,humor,philosophy,storytelling
000386	culture,entertainment,guitar,music,singer,technology,live music,performance
000387	design,evolution,robots,science,technology
000388	business,cars,cities,technology,transportation
000389	africa,architecture,culture,design,math,technology
000390	collaboration,entertainment,guitar,humor,singer,storytelling,comedy
000391	collaboration,entertainment,humor,physics
000392	comedy,humor
000393	culture,health care,marketing,medicine
000394	africa,business,global issues,investment,philanthropy,technology,global development
000395	nasa,planets,design,exploration,science,space,technology,universe,visualizations,solar system
000396	africa,culture,entertainment,global issues,literature,poetry,storytelling
000397	design,entertainment,film,health,medicine,science,technology,visualizations,animation
000398	culture,demo,global issues,health care,invention,peace,prosthetics,science,technology,war
000399	entertainment,film,global issues,storytelling,technology,war
000400	business,economics,food,global issues,technology,women in business,markets
000401	culture,education,entertainment,language,books
000402	africa,business,entrepreneur,global issues,investment
000403	africa,business,economics,entrepreneur,global issues,philanthropy,corruption,global development
000404	ai,cognitive science,demo,design,evolution,robots,technology
000405	business,global issues,investment,medicine,philanthropy,poverty,women,women in business,global development,markets
000406	cities,communication,culture,design,global issues,technology,telecom
000407	business,entertainment,film,global issues,philanthropy,social change,movies
000408	art,design,simplicity,technology
000409	culture,dance,entertainment,performance
000410	business,creativity,entertainment,law,technology
000411	art,children,culture,design,entertainment,happiness
000412	buddhism,god,brain,culture,faith,global issues,happiness,peace,photography,religion,psychology,evolutionary psychology,emotions,mindfulness
000413	economics,entrepreneur,global issues,health care,investment,philanthropy,women,women in business,global development,africa,business
000414	africa,culture,education,global issues,leadership,social change
000415	alternative energy,business,design,drones,energy,flight,invention,technology,solar energy
000416	aircraft,business,entertainment,entrepreneur,global issues,interview,music,space,technology
000417	entertainment,poetry,spoken word
000418	brain,depression,health care,illness,medicine,mental health,science,suicide,technology
000419	climate change,future,global issues,humanity,space,technology,solar system,science,asteroid
000420	culture,language,psychology,social science
000421	business,culture,global issues,media,sociology,violence,war
000422	animals,art,biomechanics,creativity,demo,design,entertainment,technology,science and art
000423	brain,consciousness,culture,illness,illusion,science,technology
000424	NODATA
000425	africa,activism,entertainment,live music,music,singer,women
000426	demo,design,entertainment,gaming,technology
000427	africa,alternative energy,design,energy,global issues,interview,library,technology
000428	africa,anthropology,exploration,global issues,human origins,humanity,paleontology,science
000429	heart health,science,invention,technology,ted-ed,medical research
000430	NODATA
000431	animation,dna,ted-ed,crispr,biology,invention,science,genetics,medicine,medical research
000432	history,ted-ed,animation,ancient world
000433	NODATA
000434	humanity,writing,identity,self,personal growth,lgbt,race,social change,society
000435	politics,government,feminism,women,history,gender,gender equality,activism,social change,inequality,leadership
000436	NODATA
000437	architecture,creativity,design,technology,innovation,nature,materials,beauty
000438	NODATA
000439	NODATA
000440	tedx,love,humanity,relationships,community,decision-making,personal growth
000441	NODATA
000442	ted-ed,health care,health,human body,invention,animation,science,neuroscience,neurology,brain,mental health,depression
000443	animation,history,ted-ed,ancient world
000444	ted-ed,literature,books,animation,book,writing,education,novel,world cultures,culture,law
000445	oceans,technology,marine biology,biosphere,science,tedx,animals,chemistry,biodiversity,biology,water,nature
000446	climate change,biosphere,nature,women,education,science,sustainability,policy,farming,communication
000447	NODATA
000448	ted fellows,urban planning,nature,community,sustainability,climate change,design,architecture,cities,infrastructure,environment
000449	NODATA
000450	NODATA
000451	music,live music,performance art,performance
000452	NODATA
000453	education,activism,gender equality,justice system,social change,inequality,teaching,children,criminal justice,race
000454	NODATA
000455	work,work-life balance,money,business
000456	business,work,personal growth,work-life balance
000457	NODATA
000458	NODATA
000459	NODATA
000460	activism,women,inequality,gender equality,society,feminism,personal growth,humanity,social change
000461	democracy,community,politics,society,united states,technology,social change,government
000462	creativity,mind,success,productivity,motivation,work,personal growth
000463	tedx,aging,family,alzheimer's,parenting,humanity,art,love,life,photography
000464	NODATA
000465	cancer,design,health,health care,medicine,technology,bioethics
000466	demo,interface design,software,technology
000467	moon,nasa,planets,adventure,energy,exploration,mining,space,technology
000468	collaboration,demo,microsoft,photography,software,technology,visualizations,virtual reality
000469	buddhism,god,culture,global issues,happiness,peace,religion
000470	cello,entertainment,music,performance,vocals,live music
000471	business,culture,economics,entertainment,marketing,technology
000472	culture,faith,meme,philosophy,religion
000473	brain,consciousness,culture,entertainment,illusion,self,visualizations
000474	collaboration,creativity,culture,design,museums,philanthropy,water,science and art
000475	new york,architecture,cities,collaboration,culture,death,design,disaster relief,interview,memory,urban planning
000476	composing,entertainment,guitar,music,performance art,piano,potential,vocals,performance,live music
000477	composing,entertainment,guitar,memory,music,performance,piano,live music
000478	aids,africa,economics,global issues,health,science,statistics,hiv
000479	NODATA
000480	creativity,entertainment,live music,music,performance
000481	africa,asia,google,economics,global issues,health,inequality,statistics,visualizations,global development,poverty
000482	alternative energy,architecture,cars,cities,consumerism,culture,design,energy,transportation
000483	business,entrepreneur,history,innovation,invention,technology,web,electricity
000484	ai,brain,cognitive science,computers,intelligence,memory,science,technology
000485	climate change,environment,global issues,green,investment,sustainability,technology
000486	design,entertainment,global issues,software,technology
000487	entertainment,history,music,performance,violin,live music
000488	business,corruption,global issues,investment,women,women in business
000489	god,atheism,culture,religion,science
000490	entertainment,memory,performance,poetry,spoken word,storytelling
000491	google,business,collaboration,culture,design,technology,web
000492	design,map,microsoft,technology,virtual reality
000493	culture,entertainment,live music,music,performance,poetry,race,sports
000494	business,cities,culture,future,global issues,poverty,technology,urban planning
000495	culture,global issues,military,peace,technology,terrorism,war
000496	entertainment,live music,music,performance
000497	animals,biodiversity,climate change,environment,fish,global issues,oceans,science,technology,marine biology
000498	god,culture,disaster relief,global issues,natural disaster,philosophy,religion
000499	comedy,culture,performance,humor
000500	architecture,business,china,cities,culture,design,environment,global issues,sustainability,technology
000501	brain,cognitive science,culture,design,illusion,psychology
000502	alternative energy,business,cities,collaboration,culture,design,environment,global issues,invention,sustainability
000503	macarthur grant,united states,culture,entertainment,history,interview,performance,performance art,race,sports,storytelling,theater
000504	africa,ted prize,business,culture,economics,global issues,health care,technology
000505	aids,africa,business,choice,climate change,culture,disaster relief,economics,environment,future
000506	choice,culture,happiness,health,parenting,personal growth,potential,psychology,work-life balance
000507	business,collaboration,culture,economics,innovation,invention,media,open-source,product design
000508	business,cars,design,industrial design,invention,technology,transportation,art
000509	dna,biotech,entrepreneur,genetics,invention,oceans,science,technology,ecology,biology,biodiversity
000510	business,cars,industrial design,innovation,invention,robots,science,social change,sustainability,technology,transportation
000511	ted prize,ants,biodiversity,biology,global issues,insects,nature,science,technology,ecology
000512	animals,art,design,evolution,fish,nature,photography,storytelling,global commons
000513	art,entertainment,invention,music,performance,software,technology
000514	activism,culture,global issues,media,photography,poverty,social change,storytelling,art,war
000515	dna,culture,genetics,history,invention,science,storytelling,technology
000516	africa,animals,culture,environment,global issues,nature,primates,science
000517	dna,animals,biology,biomimicry,design,environment,evolution,fish,science,technology
000518	climate change,environment,guitar,music,performance,vocals,live music
000519	dna,biotech,business,culture,genetics,invention,science,technology
000520	astronomy,climate change,complexity,cosmos,science,social change,technology,time,universe
000521	computers,culture,engineering,invention,materials,science,social change,technology,education,code
000522	biotech,culture,future,global issues,happiness,philosophy,technology
000523	entertainment,live music,music,poetry,singer,performance
000524	business,design,industrial design,product design
000525	activism,culture,design,film,global issues,photography,social change,storytelling,art,indigenous peoples
000526	NODATA
000527	culture,global issues,war,collaboration,evolutionary psychology
000528	macarthur grant,collaboration,design,innovation,invention,materials,open-source,product design,technology
000529	business,choice,culture,marketing,storytelling
000530	biology,biomechanics,oceans,online video,science,technology
000531	art,design,happiness,typography,graphic design
000532	cities,culture,design,health,history,map,science,urban planning,disease
000533	animals,apes,biology,culture,evolution,genetics,intelligence,language
000534	architecture,cities,culture,design,invention
000535	brazil,art,creativity,design,illusion,animation
000536	anthropology,culture,environment,film,global issues,language,photography,indigenous peoples
000537	macarthur grant,alternative energy,design,engineering,global issues,industrial design,invention,simplicity
000538	business,corruption,culture,economics,entrepreneur,global issues,investment,military,global development,poverty,politics,policy
000539	aging,biotech,disease,engineering,future,health care,science,technology
000540	business,choice,culture,decision-making,economics,happiness,personal growth,potential,psychology
000541	climate change,culture,exploration,global issues,personal growth,potential,sports,technology,travel
000542	aids,africa,activism,entertainment,global issues,philanthropy,poverty,social change
000543	nasa,aircraft,business,design,engineering,entrepreneur,flight,industrial design,invention,rocket science
