Hello	UH	hello
'	POS	'
m	NN	m
here	RB	here
because	IN	because
I	PP	I
'	POS	'
m	NN	m
a	DT	a
charity	NN	charity
case	NN	case
.	SENT	.
I	PP	I
am	VBP	be
here	RB	here
because	IN	because
there	EX	there
is	VBZ	be
still	RB	still
a	DT	a
big	JJ	big
problem	NN	problem
with	IN	with
the	DT	the
way	NN	way
many	JJ	many
people	NNS	people
see	VBP	see
individuals	NNS	individual
with	IN	with
intellectual	JJ	intellectual
disabilities	NNS	disability
,	,	,
or	CC	or
,	,	,
too	RB	too
often	RB	often
,	,	,
how	WRB	how
they	PP	they
don	VBP	don
'	''	'
t	NN	t
see	VB	see
them	PP	them
at	IN	at
all	DT	all
.	SENT	.
Did	VBD	do
you	PP	you
know	VBP	know
the	DT	the
World	NP	World
Games	NPS	Games
happened	VBD	happen
this	DT	this
year	NN	year
?	SENT	?
I	PP	I
was	VBD	be
one	CD	one
of	IN	of
over	IN	over
6	CD	@card@
,	,	,
500	CD	@card@
athletes	NNS	athlete
with	IN	with
intellectual	JJ	intellectual
disabilities	NNS	disability
from	IN	from
165	CD	@card@
countries	NNS	country
who	WP	who
competed	VBD	compete
in	IN	in
LA	NP	LA
.	SENT	.
There	EX	there
was	VBD	be
over	IN	over
62	CD	@card@
,	,	,
000	CD	@card@
spectators	NNS	spectator
watching	VBG	watch
opening	NN	opening
ceremonies	NNS	ceremony
,	,	,
and	CC	and
there	EX	there
was	VBD	be
live	JJ	live
coverage	NN	coverage
on	IN	on
TSN	NP	TSN
and	CC	and
ESPN	NP	ESPN
.	SENT	.
Did	VBD	do
you	PP	you
even	RB	even
know	VBP	know
that	IN	that
happened	VBN	happen
?	SENT	?
What	WP	what
do	VBP	do
you	PP	you
think	VBP	think
of	IN	of
when	WRB	when
you	PP	you
see	VBP	see
someone	NN	someone
like	IN	like
me	PP	me
?	SENT	?
I	PP	I
am	VBP	be
here	RB	here
today	NN	today
to	TO	to
challenge	VB	challenge
you	PP	you
to	TO	to
look	VB	look
at	IN	at
us	PP	us
as	RB	as
equals	VBZ	equal
.	SENT	.
Special	JJ	special
Olympics	NPS	Olympics
transforms	VBZ	transform
the	DT	the
self-identity	NN	self-identity
of	IN	of
athletes	NNS	athlete
with	IN	with
intellectual	JJ	intellectual
disabilities	NNS	disability
and	CC	and
the	DT	the
perceptions	NNS	perception
of	IN	of
everyone	NN	everyone
watching	NN	watching
.	SENT	.
For	IN	for
those	DT	those
of	IN	of
you	PP	you
who	WP	who
aren	NNS	<unknown>
'	POS	'
t	NN	t
familiar	JJ	familiar
,	,	,
Special	JJ	special
Olympics	NPS	Olympics
is	VBZ	be
for	IN	for
athletes	NNS	athlete
with	IN	with
intellectual	JJ	intellectual
disabilities	NNS	disability
.	SENT	.
Special	JJ	special
Olympics	NPS	Olympics
is	VBZ	be
separate	JJ	separate
from	IN	from
the	DT	the
Paralympics	NP	<unknown>
and	CC	and
Olympics	NPS	Olympics
.	SENT	.
We	PP	we
offer	VBP	offer
high-quality	JJ	high-quality
,	,	,
year	NN	year
round	NN	round
sports	NNS	sport
programs	NNS	program
for	IN	for
people	NNS	people
with	IN	with
intellectual	JJ	intellectual
disabilities	NNS	disability
that	WDT	that
changes	VBZ	change
lives	NNS	life
and	CC	and
perceptions	NNS	perception
.	SENT	.
This	DT	this
movement	NN	movement
has	VBZ	have
changed	VBN	change
my	PP$	my
life	NN	life
and	CC	and
those	DT	those
of	IN	of
so	RB	so
many	JJ	many
others	NNS	other
.	SENT	.
And	CC	and
it	PP	it
has	VBZ	have
changed	VBN	change
the	DT	the
way	NN	way
the	DT	the
world	NN	world
sees	VBZ	see
people	NNS	people
with	IN	with
intellectual	JJ	intellectual
disabilities	NNS	disability
.	SENT	.
I	PP	I
was	VBD	be
born	VBN	bear
with	IN	with
epilepsy	NN	epilepsy
and	CC	and
an	DT	an
intellectual	JJ	intellectual
disability	NN	disability
.	SENT	.
Growing	VBG	grow
up	RP	up
,	,	,
I	PP	I
played	VBD	play
hockey	NN	hockey
until	IN	until
I	PP	I
was	VBD	be
12	CD	@card@
years	NNS	year
old	JJ	old
.	SENT	.
The	DT	the
older	JJR	old
I	PP	I
got	VBD	get
,	,	,
the	DT	the
more	RBR	more
I	PP	I
felt	VBD	feel
it	PP	it
was	VBD	be
harder	RBR	harder
to	TO	to
keep	VB	keep
up	RP	up
with	IN	with
everyone	NN	everyone
else	RB	else
,	,	,
and	CC	and
I	PP	I
was	VBD	be
angry	JJ	angry
and	CC	and
frustrated	JJ	frustrated
.	SENT	.
For	IN	for
a	DT	a
while	NN	while
,	,	,
I	PP	I
did	VBD	do
not	RB	not
play	VB	play
any	DT	any
sports	NNS	sport
,	,	,
didn	NP	<unknown>
'	POS	'
t	NN	t
have	VBP	have
many	JJ	many
friends	NNS	friend
and	CC	and
felt	VBD	feel
left	VBN	leave
out	RP	out
and	CC	and
sad	JJ	sad
.	SENT	.
There	EX	there
was	VBD	be
a	DT	a
time	NN	time
when	WRB	when
people	NNS	people
with	IN	with
intellectual	JJ	intellectual
disabilities	NNS	disability
were	VBD	be
hidden	VBN	hide
away	RB	away
from	IN	from
society	NN	society
.	SENT	.
No	DT	no
one	CD	one
thought	VBD	think
they	PP	they
could	MD	could
participate	VB	participate
in	IN	in
sports	NNS	sport
,	,	,
let	VBP	let
alone	RB	alone
be	VB	be
a	DT	a
valued	VBN	value
member	NN	member
of	IN	of
society	NN	society
.	SENT	.
In	IN	in
the	DT	the
1960s	NNS	1960s
,	,	,
Dr	NP	Dr
.	SENT	.
Frank	NP	Frank
Hayden	NP	Hayden
,	,	,
a	DT	a
scientist	NN	scientist
at	IN	at
the	DT	the
University	NP	University
of	IN	of
Toronto	NP	Toronto
,	,	,
was	VBD	be
studying	VBG	study
the	DT	the
effects	NNS	effect
of	IN	of
regular	JJ	regular
exercise	NN	exercise
on	IN	on
the	DT	the
fitness	NN	fitness
levels	NNS	level
of	IN	of
children	NNS	child
with	IN	with
intellectual	JJ	intellectual
disabilities	NNS	disability
.	SENT	.
Using	VBG	use
rigorous	JJ	rigorous
scientific	JJ	scientific
research	NN	research
,	,	,
Dr	NP	Dr
.	SENT	.
Hayden	NP	Hayden
and	CC	and
other	JJ	other
researchers	NNS	researcher
came	VBD	come
to	TO	to
the	DT	the
conclusion	NN	conclusion
that	IN	that
it	PP	it
was	VBD	be
simply	RB	simply
the	DT	the
lack	NN	lack
of	IN	of
opportunity	NN	opportunity
to	TO	to
participate	VB	participate
that	WDT	that
caused	VBD	cause
their	PP$	their
fitness	NN	fitness
levels	NNS	level
to	TO	to
suffer	VB	suffer
.	SENT	.
Lots	NNS	lot
of	IN	of
people	NNS	people
doubted	VBD	doubt
that	IN	that
people	NNS	people
with	IN	with
intellectual	JJ	intellectual
disabilities	NNS	disability
could	MD	could
benefit	VB	benefit
from	IN	from
fitness	NN	fitness
programs	NNS	program
and	CC	and
sports	NNS	sport
competition	NN	competition
opportunities	NNS	opportunity
.	SENT	.
But	CC	but
pioneers	NNS	pioneer
like	IN	like
Dr	NP	Dr
.	SENT	.
Hayden	NP	Hayden
and	CC	and
Eunice	NP	Eunice
Kennedy	NP	Kennedy
Shriver	NP	Shriver
,	,	,
the	DT	the
founder	NN	founder
of	IN	of
Special	JJ	special
Olympics	NNS	Olympic
,	,	,
persevered	VBD	persevere
,	,	,
and	CC	and
Special	JJ	special
Olympics	NNS	Olympic
athletes	NNS	athlete
have	VBP	have
proved	VBN	prove
them	PP	them
right	RB	right
four	CD	four
and	CC	and
a	DT	a
half	JJ	half
million	CD	million
times	NNS	time
over	RB	over
.	SENT	.
Before	IN	before
I	PP	I
joined	VBD	join
Special	JJ	special
Olympics	NNS	Olympic
,	,	,
I	PP	I
was	VBD	be
nervous	JJ	nervous
because	IN	because
I	PP	I
was	VBD	be
young	JJ	young
,	,	,
shy	JJ	shy
,	,	,
not	RB	not
confident	JJ	confident
and	CC	and
didn	NN	<unknown>
'	''	'
t	NN	t
have	VBP	have
many	JJ	many
friends	NNS	friend
.	SENT	.
When	WRB	when
I	PP	I
got	VBD	get
there	RB	there
,	,	,
though	RB	though
,	,	,
everyone	NN	everyone
was	VBD	be
very	RB	very
encouraging	JJ	encouraging
,	,	,
supportive	JJ	supportive
,	,	,
and	CC	and
let	VB	let
me	PP	me
be	VB	be
myself	PP	myself
without	IN	without
being	VBG	be
judged	VBN	judge
.	SENT	.
Now	RB	now
,	,	,
I	PP	I
am	VBP	be
a	DT	a
basketball	NN	basketball
player	NN	player
and	CC	and
speed	NN	speed
skater	NN	skater
who	WP	who
has	VBZ	have
competed	VBN	compete
at	IN	at
provincial	JJ	provincial
,	,	,
national	JJ	national
games	NNS	game
,	,	,
and	CC	and
this	DT	this
year	NN	year
made	VBD	make
it	PP	it
all	PDT	all
the	DT	the
way	NN	way
to	TO	to
the	DT	the
World	NP	World
Summer	NPS	Summer
Games	NPS	Games
in	IN	in
LA	NP	LA
,	,	,
where	WRB	where
I	PP	I
was	VBD	be
part	NN	part
of	IN	of
the	DT	the
first	JJ	first
ever	RB	ever
Canadian	JJ	Canadian
basketball	NN	basketball
team	NN	team
to	TO	to
compete	VB	compete
at	IN	at
World	NP	World
Games	NPS	Games
.	SENT	.
I	PP	I
am	VBP	be
one	CD	one
of	IN	of
more	JJR	more
than	IN	than
four	CD	four
and	CC	and
a	DT	a
half	JJ	half
million	CD	million
athletes	NNS	athlete
around	IN	around
the	DT	the
globe	NN	globe
,	,	,
and	CC	and
I	PP	I
'	POS	'
ve	NN	ve
heard	VBD	hear
so	RB	so
many	JJ	many
similar	JJ	similar
stories	NNS	story
.	SENT	.
Being	VBG	be
Special	JJ	special
Olympics	NNS	Olympic
athletes	NNS	athlete
restores	VBZ	restore
our	PP$	our
pride	NN	pride
and	CC	and
dignity	NN	dignity
.	SENT	.
Special	JJ	special
Olympics	NPS	Olympics
also	RB	also
addresses	VBZ	address
critical	JJ	critical
health	NN	health
needs	NNS	need
.	SENT	.
Studies	NNS	study
have	VBP	have
shown	VBN	show
that	IN	that
,	,	,
on	IN	on
average	NN	average
,	,	,
men	NNS	man
with	IN	with
intellectual	JJ	intellectual
disabilities	NNS	disability
die	VBP	die
13	CD	@card@
years	NNS	year
younger	JJR	young
than	IN	than
men	NNS	man
without	IN	without
,	,	,
and	CC	and
women	NNS	woman
with	IN	with
intellectual	JJ	intellectual
disabilities	NNS	disability
die	VBP	die
20	CD	@card@
years	NNS	year
younger	JJR	young
than	IN	than
women	NNS	woman
without	IN	without
.	SENT	.
Special	JJ	special
Olympics	NPS	Olympics
keeps	VBZ	keep
us	PP	us
healthy	JJ	healthy
by	IN	by
getting	VBG	get
us	PP	us
active	JJ	active
and	CC	and
participating	VBG	participate
in	IN	in
sport	NN	sport
.	SENT	.
Also	RB	also
,	,	,
our	PP$	our
coaches	NNS	coach
teach	VBP	teach
us	PP	us
about	IN	about
nutrition	NN	nutrition
and	CC	and
health	NN	health
.	SENT	.
Special	JJ	special
Olympics	NPS	Olympics
also	RB	also
provides	VBZ	provide
free	JJ	free
health	NN	health
screening	NN	screening
for	IN	for
athletes	NNS	athlete
who	WP	who
have	VBP	have
difficulty	NN	difficulty
communicating	VBG	communicate
with	IN	with
their	PP$	their
doctor	NN	doctor
or	CC	or
accessing	VBG	access
health	NN	health
care	NN	care
.	SENT	.
At	IN	at
the	DT	the
2015	CD	@card@
World	NP	World
Summer	NPS	Summer
Games	NPS	Games
,	,	,
my	PP$	my
Team	NP	Team
Canada	NP	Canada
teammates	NNS	teammate
and	CC	and
I	PP	I
played	VBD	play
the	DT	the
Nigerian	JJ	Nigerian
basketball	NN	basketball
team	NN	team
.	SENT	.
The	DT	the
day	NN	day
before	IN	before
our	PP$	our
game	NN	game
,	,	,
the	DT	the
Nigerian	JJ	Nigerian
basketball	NN	basketball
team	NN	team
went	VBD	go
to	TO	to
the	DT	the
World	NP	World
Games	NPS	Games
Healthy	JJ	healthy
Athlete	NN	athlete
screening	NN	screening
,	,	,
where	WRB	where
seven	CD	seven
of	IN	of
10	CD	@card@
members	NNS	member
were	VBD	be
given	VBN	give
hearing	NN	hearing
aids	NNS	aid
for	IN	for
free	JJ	free
and	CC	and
got	VBD	get
to	TO	to
hear	VB	hear
clearly	RB	clearly
for	IN	for
the	DT	the
first	JJ	first
time	NN	time
.	SENT	.
The	DT	the
change	NN	change
in	IN	in
them	PP	them
was	VBD	be
amazing	JJ	amazing
.	SENT	.
They	PP	they
were	VBD	be
more	RBR	more
excited	JJ	excited
,	,	,
happy	JJ	happy
and	CC	and
confident	JJ	confident
,	,	,
because	IN	because
their	PP$	their
coach	NN	coach
could	MD	could
vocally	RB	vocally
communicate	VB	communicate
with	IN	with
them	PP	them
.	SENT	.
And	CC	and
they	PP	they
were	VBD	be
emotional	JJ	emotional
because	IN	because
they	PP	they
could	MD	could
hear	VB	hear
the	DT	the
sounds	NNS	sound
of	IN	of
the	DT	the
basketball	NN	basketball
,	,	,
the	DT	the
sounds	NNS	sound
of	IN	of
the	DT	the
whistle	NN	whistle
and	CC	and
the	DT	the
cheering	VBG	cheer
fans	NNS	fan
in	IN	in
the	DT	the
stands	NNS	stand
—	:	-
sounds	VBZ	sound
that	IN	that
we	PP	we
take	VBP	take
for	IN	for
granted	VBN	grant
.	SENT	.
Special	JJ	special
Olympics	NPS	Olympics
is	VBZ	be
transforming	VBG	transform
more	RBR	more
than	IN	than
just	RB	just
the	DT	the
athlete	NN	athlete
in	IN	in
their	PP$	their
sport	NN	sport
.	SENT	.
Special	JJ	special
Olympics	NPS	Olympics
is	VBZ	be
transforming	VBG	transform
their	PP$	their
lives	NNS	life
off	IN	off
the	DT	the
field	NN	field
.	SENT	.
This	DT	this
year	NN	year
,	,	,
research	NN	research
findings	NNS	finding
showed	VBD	show
that	IN	that
nearly	RB	nearly
half	JJ	half
of	IN	of
the	DT	the
adults	NNS	adult
in	IN	in
the	DT	the
US	NP	US
don	NN	don
'	POS	'
t	NN	t
know	VBP	know
a	DT	a
single	JJ	single
person	NN	person
with	IN	with
an	DT	an
intellectual	JJ	intellectual
disability	NN	disability
,	,	,
and	CC	and
the	DT	the
44	CD	@card@
percent	NN	percent
of	IN	of
Americans	NPS	Americans
who	WP	who
don	VBP	don
'	''	'
t	NN	t
have	VBP	have
personal	JJ	personal
contact	NN	contact
with	IN	with
intellectual	JJ	intellectual
disabilities	NNS	disability
are	VBP	be
significantly	RB	significantly
less	RBR	less
accepting	VBG	accept
and	CC	and
positive	JJ	positive
.	SENT	.
Then	RB	then
there	EX	there
'	''	'
s	VBG	<unknown>
the	DT	the
r-word	NN	<unknown>
,	,	,
proving	VBG	prove
that	IN	that
people	NNS	people
with	IN	with
intellectual	JJ	intellectual
disabilities	NNS	disability
are	VBP	be
still	RB	still
invisible	JJ	invisible
to	TO	to
far	RB	far
too	RB	too
many	JJ	many
people	NNS	people
.	SENT	.
People	NNS	people
use	VBP	use
it	PP	it
as	IN	as
a	DT	a
casual	JJ	casual
term	NN	term
or	CC	or
an	DT	an
insult	NN	insult
.	SENT	.
It	PP	it
was	VBD	be
tweeted	VBN	tweet
more	JJR	more
than	IN	than
nine	CD	nine
million	CD	million
times	NNS	time
last	JJ	last
year	NN	year
,	,	,
and	CC	and
it	PP	it
is	VBZ	be
deeply	RB	deeply
hurtful	JJ	hurtful
to	TO	to
me	PP	me
and	CC	and
my	PP$	my
four	CD	four
and	CC	and
a	DT	a
half	JJ	half
million	CD	million
fellow	JJ	fellow
athletes	NNS	athlete
around	IN	around
the	DT	the
planet	NN	planet
.	SENT	.
People	NNS	people
don	NN	don
'	POS	'
t	NN	t
think	VBP	think
it	PP	it
'	''	'
s	NNS	<unknown>
insulting	JJ	insulting
,	,	,
but	CC	but
it	PP	it
is	VBZ	be
.	SENT	.
As	IN	as
my	PP$	my
fellow	JJ	fellow
athlete	NN	athlete
and	CC	and
global	JJ	global
messenger	NN	messenger
John	NP	John
Franklin	NP	Franklin
Stephens	NP	Stephens
wrote	VBD	write
in	IN	in
an	DT	an
open	JJ	open
letter	NN	letter
to	TO	to
a	DT	a
political	JJ	political
pundit	NN	pundit
who	WP	who
used	VBD	use
the	DT	the
r-word	NN	<unknown>
as	IN	as
an	DT	an
insult	NN	insult
,	,	,
"	``	"
Come	VB	come
join	VB	join
us	PP	us
someday	RB	someday
at	IN	at
Special	JJ	special
Olympics	NNS	Olympic
.	SENT	.
See	VB	see
if	IN	if
you	PP	you
walk	VBP	walk
away	RB	away
with	IN	with
your	PP$	your
heart	NN	heart
unchanged	JJ	unchanged
.	SENT	.
"	''	"
This	DT	this
year	NN	year
,	,	,
at	IN	at
the	DT	the
2015	CD	@card@
World	NP	World
Summer	NPS	Summer
Games	NPS	Games
,	,	,
people	NNS	people
lined	VBD	line
up	RP	up
for	IN	for
hours	NNS	hour
to	TO	to
get	VB	get
into	IN	into
the	DT	the
final	JJ	final
night	NN	night
of	IN	of
powerlifting	VBG	powerlift
competition	NN	competition
.	SENT	.
So	RB	so
it	PP	it
was	VBD	be
standing	VBG	stand
room	NN	room
only	RB	only
when	WRB	when
my	PP$	my
teammate	NN	teammate
Jackie	NP	Jackie
Barrett	NP	Barrett
,	,	,
the	DT	the
Newfoundland	NP	Newfoundland
Moose	NP	Moose
,	,	,
deadlifted	VBD	deadlift
655	CD	@card@
pounds	NNS	pound
and	CC	and
lifted	VBN	lift
611	CD	@card@
pounds	NNS	pound
in	IN	in
the	DT	the
squat	JJ	squat
—	:	-
setting	VBG	set
huge	JJ	huge
new	JJ	new
records	NNS	record
for	IN	for
Special	JJ	special
Olympics	NNS	Olympic
.	SENT	.
Jackie	NP	Jackie
is	VBZ	be
a	DT	a
record	NN	record
holder	NN	holder
among	IN	among
all	DT	all
powerlifters	NNS	powerlifter
in	IN	in
Newfoundland	NP	Newfoundland
—	:	-
not	RB	not
just	RB	just
Special	JJ	special
Olympics	NPS	Olympics
,	,	,
all	DT	all
powerlifters	NNS	powerlifter
.	SENT	.
Jackie	NP	Jackie
was	VBD	be
a	DT	a
huge	JJ	huge
star	NN	star
in	IN	in
LA	NP	LA
,	,	,
and	CC	and
ESPN	NP	ESPN
live-tweeted	VBD	live-tweet
his	PP$	his
record-	NN	<unknown>
breaking	VBG	break
lifts	NNS	lift
and	CC	and
were	VBD	be
wowed	VBN	wow
by	IN	by
his	PP$	his
performance	NN	performance
.	SENT	.
Fifty	CD	fifty
years	NNS	year
ago	RB	ago
,	,	,
few	JJ	few
imagined	VBD	imagine
individuals	NNS	individual
with	IN	with
intellectual	JJ	intellectual
disabilities	NNS	disability
could	MD	could
do	VB	do
anything	NN	anything
like	IN	like
that	DT	that
.	SENT	.
This	DT	this
year	NN	year
,	,	,
60	CD	@card@
,	,	,
000	CD	@card@
spectators	NNS	spectator
filled	VBD	fill
the	DT	the
famous	JJ	famous
LA	NP	LA
Memorial	NP	Memorial
Coliseum	NP	Coliseum
to	TO	to
watch	VB	watch
the	DT	the
opening	VBG	open
ceremonies	NNS	ceremony
of	IN	of
World	NP	World
Games	NPS	Games
and	CC	and
cheer	NN	cheer
athletes	NNS	athlete
from	IN	from
165	CD	@card@
countries	NNS	country
around	IN	around
the	DT	the
world	NN	world
.	SENT	.
Far	RB	far
from	IN	from
being	VBG	be
hidden	VBN	hide
away	RP	away
,	,	,
we	PP	we
were	VBD	be
cheered	VBN	cheer
and	CC	and
celebrated	VBN	celebrate
.	SENT	.
Special	JJ	special
Olympics	NPS	Olympics
teaches	VBZ	teach
athletes	NNS	athlete
to	TO	to
be	VB	be
confident	JJ	confident
and	CC	and
proud	JJ	proud
of	IN	of
themselves	PP	themselves
.	SENT	.
Special	JJ	special
Olympics	NPS	Olympics
teaches	VBZ	teach
the	DT	the
world	NN	world
that	IN	that
people	NNS	people
with	IN	with
intellectual	JJ	intellectual
disabilities	NNS	disability
deserve	VBP	deserve
respect	NN	respect
and	CC	and
inclusion	NN	inclusion
.	SENT	.
Now	RB	now
,	,	,
I	PP	I
have	VBP	have
dreams	NNS	dream
and	CC	and
achievements	NNS	achievement
in	IN	in
my	PP$	my
sport	NN	sport
,	,	,
great	JJ	great
coaches	NNS	coach
,	,	,
respect	NN	respect
and	CC	and
dignity	NN	dignity
,	,	,
better	JJR	good
health	NN	health
,	,	,
and	CC	and
I	PP	I
am	VBP	be
pursuing	VBG	pursue
a	DT	a
career	NN	career
as	IN	as
a	DT	a
personal	JJ	personal
trainer	NN	trainer
.	SENT	.
I	PP	I
am	VBP	be
no	RB	no
longer	RBR	longer
hidden	JJ	hidden
,	,	,
bullied	VBN	bully
and	CC	and
I	PP	I
am	VBP	be
here	RB	here
doing	VBG	do
a	DT	a
TED	VBP	ted
Talk	NN	talk
.	SENT	.
The	DT	the
world	NN	world
is	VBZ	be
a	DT	a
different	JJ	different
place	NN	place
because	IN	because
of	IN	of
Special	JJ	special
Olympics	NNS	Olympic
,	,	,
but	CC	but
there	EX	there
is	VBZ	be
still	RB	still
farther	RBR	farther
to	TO	to
go	VB	go
.	SENT	.
So	IN	so
the	DT	the
next	JJ	next
time	NN	time
you	PP	you
see	VBP	see
someone	NN	someone
with	IN	with
an	DT	an
intellectual	JJ	intellectual
disability	NN	disability
,	,	,
I	PP	I
hope	VBP	hope
you	PP	you
will	MD	will
see	VB	see
their	PP$	their
ability	NN	ability
.	SENT	.
The	DT	the
next	JJ	next
time	NN	time
someone	NN	someone
uses	VBZ	use
the	DT	the
r-word	NN	<unknown>
near	IN	near
you	PP	you
,	,	,
I	PP	I
hope	VBP	hope
you	PP	you
will	MD	will
tell	VB	tell
them	PP	them
how	WRB	how
much	JJ	much
it	PP	it
hurts	VBZ	hurt
.	SENT	.
I	PP	I
hope	VBP	hope
you	PP	you
will	MD	will
think	VB	think
about	IN	about
getting	VBG	get
involved	VBN	involve
with	IN	with
Special	JJ	special
Olympics	NNS	Olympic
.	SENT	.
I	PP	I
would	MD	would
like	VB	like
to	TO	to
leave	VB	leave
you	PP	you
with	IN	with
one	CD	one
final	JJ	final
thought	NN	thought
.	SENT	.
Nelson	NP	Nelson
Mandela	NP	Mandela
said	VBD	say
,	,	,
"	``	"
Sports	NP	Sports
has	VBZ	have
the	DT	the
power	NN	power
to	TO	to
change	VB	change
the	DT	the
world	NN	world
.	SENT	.
"	''	"
Special	JJ	special
Olympics	NPS	Olympics
is	VBZ	be
changing	VBG	change
the	DT	the
world	NN	world
by	IN	by
transforming	VBG	transform
four	CD	four
and	CC	and
a	DT	a
half	JJ	half
million	CD	million
athletes	NNS	athlete
and	CC	and
giving	VBG	give
us	PP	us
a	DT	a
place	VBP	place
to	TO	to
be	VB	be
confident	JJ	confident
,	,	,
meet	VB	meet
friends	NNS	friend
,	,	,
not	RB	not
be	VB	be
judged	VBN	judge
and	CC	and
get	VBP	get
to	TO	to
feel	VB	feel
like	VB	like
and	CC	and
be	VB	be
champions	NNS	champion
.	SENT	.
Thank	VB	thank
you	PP	you
very	RB	very
much	RB	much
.	SENT	.
