As	IN	as
can	MD	can
do	VB	do
as	IN	as
a	DT	a
group	NN	group
.	SENT	.
They	PP	they
can	MD	can
join	VB	join
forces	NNS	force
to	TO	to
tackle	VB	tackle
more	JJR	more
complex	JJ	complex
tasks	NNS	task
.	SENT	.
Each	DT	each
module	NN	module
,	,	,
either	CC	either
active	JJ	active
or	CC	or
passive	JJ	passive
,	,	,
we	PP	we
can	MD	can
assemble	VB	assemble
them	PP	them
to	TO	to
create	VB	create
different	JJ	different
shapes	NNS	shape
.	SENT	.
Not	RB	not
only	RB	only
that	IN	that
,	,	,
by	IN	by
controlling	VBG	control
the	DT	the
folding	JJ	folding
joints	NNS	joint
,	,	,
we	PP	we
'	POS	'
re	NN	re
able	JJ	able
to	TO	to
create	VB	create
and	CC	and
attack	VB	attack
different	JJ	different
tasks	NNS	task
.	SENT	.
The	DT	the
form	NN	form
is	VBZ	be
making	VBG	make
new	JJ	new
task	NN	task
space	NN	space
.	SENT	.
And	CC	and
this	DT	this
time	NN	time
,	,	,
what	WP	what
'	POS	'
s	JJ	<unknown>
most	RBS	most
important	JJ	important
is	VBZ	be
the	DT	the
assembly	NN	assembly
.	SENT	.
They	PP	they
need	VBP	need
to	TO	to
autonomously	RB	autonomously
find	VB	find
each	DT	each
other	JJ	other
in	IN	in
a	DT	a
different	JJ	different
space	NN	space
,	,	,
attach	VB	attach
and	CC	and
detach	VB	detach
,	,	,
depending	VBG	depend
on	IN	on
the	DT	the
environment	NN	environment
and	CC	and
task	NN	task
.	SENT	.
And	CC	and
we	PP	we
can	MD	can
do	VB	do
this	DT	this
now	RB	now
.	SENT	.
So	RB	so
what	WP	what
'	POS	'
s	NNS	<unknown>
next	JJ	next
?	SENT	?
Our	PP$	our
imagination	NN	imagination
.	SENT	.
This	DT	this
is	VBZ	be
a	DT	a
simulation	NN	simulation
of	IN	of
what	WP	what
you	PP	you
can	MD	can
achieve	VB	achieve
with	IN	with
this	DT	this
type	NN	type
of	IN	of
module	NN	module
.	SENT	.
We	PP	we
decided	VBD	decide
that	IN	that
we	PP	we
were	VBD	be
going	VBG	go
to	TO	to
have	VB	have
a	DT	a
four-legged	JJ	four-legged
crawler	NN	crawler
turn	NN	turn
into	IN	into
a	DT	a
little	JJ	little
dog	NN	dog
and	CC	and
make	VB	make
small	JJ	small
gaits	NNS	gait
.	SENT	.
With	IN	with
the	DT	the
same	JJ	same
module	NN	module
,	,	,
we	PP	we
can	MD	can
actually	RB	actually
make	VB	make
it	PP	it
do	VB	do
something	NN	something
else	RB	else
:	:	:
a	DT	a
manipulator	NN	manipulator
,	,	,
a	DT	a
typical	JJ	typical
,	,	,
classical	JJ	classical
robotic	JJ	robotic
task	NN	task
.	SENT	.
So	RB	so
with	IN	with
a	DT	a
manipulator	NN	manipulator
,	,	,
it	PP	it
can	MD	can
pick	VB	pick
up	RP	up
an	DT	an
object	NN	object
.	SENT	.
Of	IN	of
course	NN	course
,	,	,
you	PP	you
can	MD	can
add	VB	add
more	JJR	more
modules	NNS	module
to	TO	to
make	VB	make
the	DT	the
manipulator	NN	manipulator
legs	VBZ	leg
longer	RBR	longer
to	TO	to
attack	VB	attack
or	CC	or
pick	VB	pick
up	RP	up
objects	NNS	object
that	WDT	that
are	VBP	be
bigger	JJR	big
or	CC	or
smaller	JJR	small
,	,	,
or	CC	or
even	RB	even
have	VB	have
a	DT	a
third	JJ	third
arm	NN	arm
.	SENT	.
For	IN	for
robogamis	NN	<unknown>
,	,	,
there	EX	there
'	''	'
s	VBG	<unknown>
no	DT	no
one	CD	one
fixed	VBN	fix
shape	NN	shape
nor	CC	nor
task	NN	task
.	SENT	.
They	PP	they
can	MD	can
transform	VB	transform
into	IN	into
anything	NN	anything
,	,	,
anywhere	RB	anywhere
,	,	,
anytime	RB	anytime
.	SENT	.
So	RB	so
how	WRB	how
do	VBP	do
you	PP	you
make	VB	make
them	PP	them
?	SENT	?
The	DT	the
biggest	JJS	big
technical	JJ	technical
challenge	NN	challenge
of	IN	of
robogami	NP	<unknown>
is	VBZ	be
keeping	VBG	keep
them	PP	them
super	JJ	super
thin	JJ	thin
,	,	,
flexible	JJ	flexible
,	,	,
but	CC	but
still	RB	still
remaining	VBG	remain
functional	JJ	functional
.	SENT	.
They	PP	they
'	POS	'
re	NN	re
composed	VBN	compose
of	IN	of
multiple	JJ	multiple
layers	NNS	layer
of	IN	of
circuits	NNS	circuit
,	,	,
motors	NNS	motor
,	,	,
microcontrollers	NNS	microcontroller
and	CC	and
sensors	NNS	sensor
,	,	,
all	RB	all
in	IN	in
the	DT	the
single	JJ	single
body	NN	body
,	,	,
and	CC	and
when	WRB	when
you	PP	you
control	VBP	control
individual	JJ	individual
folding	JJ	folding
joints	NNS	joint
,	,	,
you	PP	you
'	POS	'
ll	NNS	<unknown>
be	VB	be
able	JJ	able
to	TO	to
achieve	VB	achieve
soft	JJ	soft
motions	NNS	motion
like	VBP	like
that	IN	that
upon	IN	upon
your	PP$	your
command	NN	command
.	SENT	.
Instead	RB	instead
of	IN	of
being	VBG	be
a	DT	a
single	JJ	single
robot	NN	robot
that	WDT	that
is	VBZ	be
specifically	RB	specifically
made	VBN	make
for	IN	for
a	DT	a
single	JJ	single
task	NN	task
,	,	,
robogamis	NNS	<unknown>
are	VBP	be
optimized	VBN	optimize
to	TO	to
do	VB	do
multi-tasks	NNS	multi-task
.	SENT	.
And	CC	and
this	DT	this
is	VBZ	be
quite	RB	quite
important	JJ	important
for	IN	for
the	DT	the
difficult	JJ	difficult
and	CC	and
unique	JJ	unique
environments	NNS	environment
on	IN	on
the	DT	the
Earth	NN	earth
as	IN	as
well	RB	well
as	RB	as
in	IN	in
space	NN	space
.	SENT	.
Space	NN	space
is	VBZ	be
a	DT	a
perfect	JJ	perfect
environment	NN	environment
for	IN	for
robogamis	NNS	<unknown>
.	SENT	.
You	PP	you
cannot	MD	can
afford	VB	afford
to	TO	to
have	VB	have
one	CD	one
robot	NN	robot
for	IN	for
one	CD	one
task	NN	task
.	SENT	.
Who	WP	who
knows	VBZ	know
how	WRB	how
many	JJ	many
tasks	NNS	task
you	PP	you
will	MD	will
encounter	VB	encounter
in	IN	in
space	NN	space
?	SENT	?
What	WP	what
you	PP	you
want	VBP	want
is	VBZ	be
a	DT	a
single	JJ	single
robotic	JJ	robotic
platform	NN	platform
that	WDT	that
can	MD	can
transform	VB	transform
to	TO	to
do	VB	do
multi-tasks	NNS	multi-task
.	SENT	.
What	WP	what
we	PP	we
want	VBP	want
is	VBZ	be
a	DT	a
deck	NN	deck
of	IN	of
thin	JJ	thin
robogami	NN	<unknown>
modules	NNS	module
that	WDT	that
can	MD	can
transform	VB	transform
to	TO	to
do	VB	do
multiples	NNS	multiple
of	IN	of
performing	VBG	perform
tasks	NNS	task
.	SENT	.
And	CC	and
don	NN	don
'	POS	'
t	NN	t
take	VB	take
my	PP$	my
word	NN	word
for	IN	for
it	PP	it
,	,	,
because	IN	because
the	DT	the
European	NP	European
Space	NP	Space
Agency	NP	Agency
and	CC	and
Swiss	NP	Swiss
Space	NP	Space
Center	NP	Center
are	VBP	be
sponsoring	VBG	sponsor
this	DT	this
exact	JJ	exact
concept	NN	concept
.	SENT	.
So	RB	so
here	RB	here
you	PP	you
see	VBP	see
a	DT	a
couple	NN	couple
of	IN	of
images	NNS	image
of	IN	of
reconfiguration	NN	reconfiguration
of	IN	of
robogamis	NNS	<unknown>
,	,	,
exploring	VBG	explore
the	DT	the
foreign	JJ	foreign
land	NN	land
aboveground	NN	aboveground
,	,	,
on	IN	on
the	DT	the
surface	NN	surface
,	,	,
as	RB	as
well	RB	well
as	IN	as
digging	VBG	dig
into	IN	into
the	DT	the
surface	NN	surface
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
not	RB	not
just	RB	just
exploration	NN	exploration
.	SENT	.
For	IN	for
astronauts	NNS	astronaut
,	,	,
they	PP	they
need	VBP	need
additional	JJ	additional
help	NN	help
,	,	,
because	IN	because
you	PP	you
cannot	MD	can
afford	VB	afford
to	TO	to
bring	VB	bring
interns	VBZ	intern
up	RP	up
there	RB	there
,	,	,
either	RB	either
.	SENT	.
They	PP	they
have	VBP	have
to	TO	to
do	VB	do
every	DT	every
tedious	JJ	tedious
task	NN	task
.	SENT	.
They	PP	they
may	MD	may
be	VB	be
simple	JJ	simple
,	,	,
but	CC	but
super	JJ	super
interactive	JJ	interactive
.	SENT	.
So	RB	so
you	PP	you
need	VBP	need
robots	NNS	robot
to	TO	to
facilitate	VB	facilitate
their	PP$	their
experiments	NNS	experiment
,	,	,
assisting	VBG	assist
them	PP	them
with	IN	with
the	DT	the
communications	NNS	communication
and	CC	and
just	RB	just
docking	VBG	dock
onto	IN	onto
surfaces	NNS	surface
to	TO	to
be	VB	be
their	PP$	their
third	JJ	third
arm	NN	arm
holding	VBG	hold
different	JJ	different
tools	NNS	tool
.	SENT	.
But	CC	but
how	WRB	how
will	MD	will
they	PP	they
be	VB	be
able	JJ	able
to	TO	to
control	VB	control
robogamis	NNS	<unknown>
,	,	,
for	IN	for
example	NN	example
,	,	,
outside	IN	outside
the	DT	the
space	NN	space
station	NN	station
?	SENT	?
In	IN	in
this	DT	this
case	NN	case
,	,	,
I	PP	I
show	VBP	show
a	DT	a
robogami	NN	<unknown>
that	WDT	that
is	VBZ	be
holding	VBG	hold
space	NN	space
debris	NN	debris
.	SENT	.
You	PP	you
can	MD	can
work	VB	work
with	IN	with
your	PP$	your
vision	NN	vision
so	RB	so
that	IN	that
you	PP	you
can	MD	can
control	VB	control
them	PP	them
,	,	,
but	CC	but
what	WP	what
would	MD	would
be	VB	be
better	JJR	good
is	VBZ	be
having	VBG	have
the	DT	the
sensation	NN	sensation
of	IN	of
touch	NN	touch
directly	RB	directly
transported	VBN	transport
onto	IN	onto
the	DT	the
hands	NNS	hand
of	IN	of
the	DT	the
astronauts	NNS	astronaut
.	SENT	.
And	CC	and
what	WP	what
you	PP	you
need	VBP	need
is	VBZ	be
a	DT	a
haptic	JJ	haptic
device	NN	device
,	,	,
a	DT	a
haptic	JJ	haptic
interface	NN	interface
that	WDT	that
recreates	VBZ	recreate
the	DT	the
sensation	NN	sensation
of	IN	of
touch	NN	touch
.	SENT	.
And	CC	and
using	VBG	use
robogamis	NNS	<unknown>
,	,	,
we	PP	we
can	MD	can
do	VB	do
this	DT	this
.	SENT	.
This	DT	this
is	VBZ	be
the	DT	the
world	NN	world
'	POS	'
s	JJ	<unknown>
smallest	JJS	small
haptic	JJ	haptic
interface	NN	interface
that	WDT	that
can	MD	can
recreate	VB	recreate
a	DT	a
sensation	NN	sensation
of	IN	of
touch	NN	touch
just	RB	just
underneath	IN	underneath
your	PP$	your
fingertip	NN	fingertip
.	SENT	.
We	PP	we
do	VBP	do
this	DT	this
by	IN	by
moving	VBG	move
the	DT	the
robogami	NN	<unknown>
by	IN	by
microscopic	JJ	microscopic
and	CC	and
macroscopic	JJ	macroscopic
movements	NNS	movement
at	IN	at
the	DT	the
stage	NN	stage
.	SENT	.
And	CC	and
by	IN	by
having	VBG	have
this	DT	this
,	,	,
not	RB	not
only	RB	only
will	MD	will
you	PP	you
be	VB	be
able	JJ	able
to	TO	to
feel	VB	feel
how	WRB	how
big	JJ	big
the	DT	the
object	NN	object
is	VBZ	be
,	,	,
the	DT	the
roundness	NN	roundness
and	CC	and
the	DT	the
lines	NNS	line
,	,	,
but	CC	but
also	RB	also
the	DT	the
stiffness	NN	stiffness
and	CC	and
the	DT	the
texture	NN	texture
.	SENT	.
Alex	NP	Alex
has	VBZ	have
this	DT	this
interface	NN	interface
just	RB	just
underneath	IN	underneath
his	PP$	his
thumb	NN	thumb
,	,	,
and	CC	and
if	IN	if
he	PP	he
were	VBD	be
to	TO	to
use	VB	use
this	DT	this
with	IN	with
VR	NP	VR
goggles	NNS	goggle
and	CC	and
hand	NN	hand
controllers	NNS	controller
,	,	,
now	RB	now
the	DT	the
virtual	JJ	virtual
reality	NN	reality
is	VBZ	be
no	RB	no
longer	RBR	longer
virtual	JJ	virtual
.	SENT	.
It	PP	it
becomes	VBZ	become
a	DT	a
tangible	JJ	tangible
reality	NN	reality
.	SENT	.
The	DT	the
blue	JJ	blue
ball	NN	ball
,	,	,
red	JJ	red
ball	NN	ball
and	CC	and
black	JJ	black
ball	NN	ball
that	IN	that
he	PP	he
'	POS	'
s	NNS	<unknown>
looking	VBG	look
at	IN	at
is	VBZ	be
no	RB	no
longer	RBR	longer
differentiated	VBN	differentiate
by	IN	by
colors	NNS	color
.	SENT	.
Now	RB	now
it	PP	it
is	VBZ	be
a	DT	a
rubber	NN	rubber
blue	JJ	blue
ball	NN	ball
,	,	,
sponge	VBP	sponge
red	JJ	red
ball	NN	ball
and	CC	and
billiard	NN	billiard
black	JJ	black
ball	NN	ball
.	SENT	.
This	DT	this
is	VBZ	be
now	RB	now
possible	JJ	possible
.	SENT	.
Let	VB	let
me	PP	me
show	VB	show
you	PP	you
.	SENT	.
This	DT	this
is	VBZ	be
really	RB	really
the	DT	the
first	JJ	first
time	NN	time
this	DT	this
is	VBZ	be
shown	VBN	show
live	RB	live
in	IN	in
front	NN	front
of	IN	of
a	DT	a
public	JJ	public
grand	JJ	grand
audience	NN	audience
,	,	,
so	RB	so
hopefully	RB	hopefully
this	DT	this
works	NNS	work
.	SENT	.
So	RB	so
what	WP	what
you	PP	you
see	VBP	see
here	RB	here
is	VBZ	be
an	DT	an
atlas	NN	atlas
of	IN	of
anatomy	NN	anatomy
and	CC	and
the	DT	the
robogami	NP	<unknown>
haptic	JJ	haptic
interface	NN	interface
.	SENT	.
So	RB	so
,	,	,
like	IN	like
all	PDT	all
the	DT	the
other	JJ	other
reconfigurable	JJ	<unknown>
robots	NNS	robot
,	,	,
it	PP	it
multitasks	VBZ	multitask
.	SENT	.
Not	RB	not
only	RB	only
is	VBZ	be
it	PP	it
going	VBG	go
to	TO	to
serve	VB	serve
as	IN	as
a	DT	a
mouse	NN	mouse
,	,	,
but	CC	but
also	RB	also
a	DT	a
haptic	JJ	haptic
interface	NN	interface
.	SENT	.
So	RB	so
for	IN	for
example	NN	example
,	,	,
we	PP	we
have	VBP	have
a	DT	a
white	JJ	white
background	NN	background
where	WRB	where
there	EX	there
is	VBZ	be
no	DT	no
object	NN	object
.	SENT	.
That	DT	that
means	VBZ	mean
there	EX	there
is	VBZ	be
nothing	NN	nothing
to	TO	to
feel	VB	feel
,	,	,
so	RB	so
we	PP	we
can	MD	can
have	VB	have
a	DT	a
very	JJ	very
,	,	,
very	RB	very
flexible	JJ	flexible
interface	NN	interface
.	SENT	.
Now	RB	now
,	,	,
I	PP	I
use	VBP	use
this	DT	this
as	IN	as
a	DT	a
mouse	NN	mouse
to	TO	to
approach	VB	approach
skin	NN	skin
,	,	,
a	DT	a
muscular	JJ	muscular
arm	NN	arm
,	,	,
so	RB	so
now	RB	now
let	VB	let
'	''	'
s	NNS	<unknown>
feel	VBP	feel
his	PP$	his
biceps	NN	biceps
,	,	,
or	CC	or
shoulders	NNS	shoulder
.	SENT	.
So	RB	so
now	RB	now
you	PP	you
see	VBP	see
how	WRB	how
much	JJ	much
stiffer	JJR	stiff
it	PP	it
becomes	VBZ	become
.	SENT	.
Let	NP	Let
'	POS	'
s	NNS	<unknown>
explore	VBP	explore
even	RB	even
more	JJR	more
.	SENT	.
Let	NP	Let
'	POS	'
s	NNS	<unknown>
approach	VBP	approach
the	DT	the
ribcage	NN	<unknown>
.	SENT	.
And	CC	and
as	RB	as
soon	RB	soon
as	IN	as
I	PP	I
move	VBP	move
on	IN	on
top	NN	top
of	IN	of
the	DT	the
ribcage	NN	<unknown>
and	CC	and
between	IN	between
the	DT	the
intercostal	JJ	intercostal
muscles	NNS	muscle
,	,	,
which	WDT	which
is	VBZ	be
softer	JJR	soft
and	CC	and
harder	JJR	hard
,	,	,
I	PP	I
can	MD	can
feel	VB	feel
the	DT	the
difference	NN	difference
of	IN	of
the	DT	the
stiffness	NN	stiffness
.	SENT	.
Take	VB	take
my	PP$	my
word	NN	word
for	IN	for
it	PP	it
.	SENT	.
So	RB	so
now	RB	now
you	PP	you
see	VBP	see
,	,	,
it	PP	it
'	POS	'
s	NN	S
much	RB	much
stiffer	JJR	stiff
in	IN	in
terms	NNS	term
of	IN	of
the	DT	the
force	NN	force
it	PP	it
'	POS	'
s	NNS	<unknown>
giving	VBG	give
back	RB	back
to	TO	to
my	PP$	my
fingertip	NN	fingertip
.	SENT	.
So	RB	so
I	PP	I
showed	VBD	show
you	PP	you
the	DT	the
surfaces	VBZ	surface
that	IN	that
aren	NNS	<unknown>
'	POS	'
t	NN	t
moving	NN	moving
.	SENT	.
How	WRB	how
about	RB	about
if	IN	if
I	PP	I
were	VBD	be
to	TO	to
approach	VB	approach
something	NN	something
that	WDT	that
moves	VBZ	move
,	,	,
for	IN	for
example	NN	example
,	,	,
like	IN	like
a	DT	a
beating	NN	beating
heart	NN	heart
?	SENT	?
What	WP	what
would	MD	would
I	PP	I
feel	VB	feel
?	SENT	?
This	DT	this
can	MD	can
be	VB	be
your	PP$	your
beating	NN	beating
heart	NN	heart
.	SENT	.
This	DT	this
can	MD	can
actually	RB	actually
be	VB	be
inside	IN	inside
your	PP$	your
pocket	NN	pocket
while	IN	while
you	PP	you
'	POS	'
re	NN	re
shopping	NN	shopping
online	JJ	online
