Hi	UH	hi
we	PP	we
know	VBP	know
and	CC	and
love	VBP	love
,	,	,
the	DT	the
time	NN	time
that	WDT	that
created	VBD	create
us	PP	us
,	,	,
and	CC	and
our	PP$	our
time	NN	time
is	VBZ	be
also	RB	also
the	DT	the
time	NN	time
of	IN	of
the	DT	the
people	NNS	people
that	IN	that
we	PP	we
will	MD	will
know	VB	know
and	CC	and
love	VB	love
,	,	,
the	DT	the
time	NN	time
that	IN	that
we	PP	we
create	VBP	create
.	SENT	.
We	PP	we
can	MD	can
easily	RB	easily
span	VB	span
230	CD	@card@
years	NNS	year
--	:	--
the	DT	the
handshake	NN	handshake
of	IN	of
generations	NNS	generation
.	SENT	.
When	WRB	when
a	DT	a
scientist	NN	scientist
says	VBZ	say
2100	CD	@card@
,	,	,
we	PP	we
just	RB	just
shrug	VB	shrug
;	:	;
we	PP	we
don	VBP	don
'	''	'
t	NN	t
feel	VB	feel
connected	VBN	connect
.	SENT	.
But	CC	but
I	PP	I
asked	VBD	ask
my	PP$	my
grandmother	NN	grandmother
,	,	,
"	''	"
Are	VBP	be
100	CD	@card@
years	NNS	year
a	DT	a
long	JJ	long
time	NN	time
or	CC	or
short	JJ	short
time	NN	time
?	SENT	?
"	``	"
And	CC	and
she	PP	she
said	VBD	say
,	,	,
to	TO	to
my	PP$	my
surprise	NN	surprise
,	,	,
"	''	"
It	PP	it
'	POS	'
s	NN	S
a	DT	a
short	JJ	short
time	NN	time
.	SENT	.
I	PP	I
feel	VBP	feel
like	IN	like
I	PP	I
was	VBD	be
traveling	VBG	travel
the	DT	the
glaciers	NNS	glacier
yesterday	NN	yesterday
.	SENT	.
"	''	"
So	RB	so
2100	CD	@card@
is	VBZ	be
not	RB	not
a	DT	a
distant	JJ	distant
future	NN	future
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
basically	RB	basically
tomorrow	NN	tomorrow
,	,	,
because	IN	because
in	IN	in
the	DT	the
mind	NN	mind
of	IN	of
those	DT	those
people	NNS	people
,	,	,
2020	CD	@card@
will	MD	will
be	VB	be
yesterday	NN	yesterday
.	SENT	.
And	CC	and
I	PP	I
'	POS	'
m	NN	m
quite	RB	quite
sure	JJ	sure
that	IN	that
we	PP	we
want	VBP	want
them	PP	them
to	TO	to
look	VB	look
at	IN	at
our	PP$	our
time	NN	time
with	IN	with
pride	NN	pride
and	CC	and
gratitude	NN	gratitude
,	,	,
because	IN	because
we	PP	we
knew	VBD	know
what	WP	what
was	VBD	be
happening	VBG	happen
and	CC	and
we	PP	we
know	VBP	know
what	WP	what
needs	VBZ	need
to	TO	to
be	VB	be
done	VBN	do
,	,	,
and	CC	and
we	PP	we
actually	RB	actually
,	,	,
eventually	RB	eventually
,	,	,
did	VBD	do
the	DT	the
right	JJ	right
thing	NN	thing
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
