What	WP	what
world	NN	world
over	RB	over
.	SENT	.
The	DT	the
flight	NN	flight
testing	NN	testing
that	WDT	that
followed	VBD	follow
that	DT	that
was	VBD	be
as	RB	as
basic	JJ	basic
and	CC	and
low-risk	JJ	low-risk
as	IN	as
we	PP	we
could	MD	could
make	VB	make
it	PP	it
,	,	,
but	CC	but
it	PP	it
still	RB	still
accomplished	VBD	accomplish
what	WP	what
we	PP	we
needed	VBD	need
to	TO	to
to	TO	to
take	VB	take
the	DT	the
program	NN	program
to	TO	to
the	DT	the
next	JJ	next
step	NN	step
and	CC	and
to	TO	to
gain	VB	gain
the	DT	the
credibility	NN	credibility
that	IN	that
we	PP	we
needed	VBD	need
within	IN	within
our	PP$	our
eventual	JJ	eventual
market	NN	market
,	,	,
the	DT	the
general	JJ	general
aviation	NN	aviation
community	NN	community
,	,	,
and	CC	and
with	IN	with
the	DT	the
regulators	NNS	regulator
that	WDT	that
govern	VBP	govern
the	DT	the
use	NN	use
of	IN	of
design	NN	design
of	IN	of
aircraft	NN	aircraft
,	,	,
particularly	RB	particularly
in	IN	in
the	DT	the
States	NPS	States
.	SENT	.
The	DT	the
FAA	NP	FAA
,	,	,
about	IN	about
a	DT	a
year	NN	year
ago	RB	ago
,	,	,
gave	VBD	give
us	PP	us
an	DT	an
exemption	NN	exemption
for	IN	for
the	DT	the
Transition	NN	transition
to	TO	to
allow	VB	allow
us	PP	us
to	TO	to
have	VB	have
an	DT	an
additional	JJ	additional
110	CD	@card@
lbs	NNS	<unknown>
.	SENT	.
within	IN	within
the	DT	the
light	JJ	light
sport	NN	sport
aircraft	NN	aircraft
category	NN	category
.	SENT	.
Now	RB	now
that	DT	that
doesn	NN	<unknown>
'	POS	'
t	NN	t
sound	NN	sound
like	IN	like
a	DT	a
lot	NN	lot
,	,	,
but	CC	but
it	PP	it
'	POS	'
s	NN	S
very	RB	very
important	JJ	important
,	,	,
because	IN	because
being	VBG	be
able	JJ	able
to	TO	to
deliver	VB	deliver
the	DT	the
Transition	NN	transition
as	IN	as
a	DT	a
light	JJ	light
sport	NN	sport
aircraft	NN	aircraft
makes	VBZ	make
it	PP	it
simpler	JJR	simple
for	IN	for
us	PP	us
to	TO	to
certify	VB	certify
it	PP	it
,	,	,
but	CC	but
it	PP	it
also	RB	also
makes	VBZ	make
it	PP	it
much	RB	much
easier	JJR	easy
for	IN	for
you	PP	you
to	TO	to
learn	VB	learn
how	WRB	how
to	TO	to
fly	VB	fly
it	PP	it
.	SENT	.
A	DT	a
sport	NN	sport
pilot	NN	pilot
can	MD	can
be	VB	be
certificated	VBN	certificate
in	IN	in
as	RB	as
little	JJ	little
as	IN	as
20	CD	@card@
hours	NNS	hour
of	IN	of
flight	NN	flight
time	NN	time
.	SENT	.
And	CC	and
at	IN	at
110	CD	@card@
lbs	NNS	<unknown>
.	SENT	.
,	,	,
that	WDT	that
'	POS	'
s	NN	S
very	RB	very
important	JJ	important
for	IN	for
solving	VBG	solve
the	DT	the
other	JJ	other
side	NN	side
of	IN	of
the	DT	the
equation	NN	equation
—	:	-
driving	VBG	drive
.	SENT	.
It	PP	it
turns	VBZ	turn
out	RP	out
that	IN	that
driving	VBG	drive
,	,	,
with	IN	with
its	PP$	its
associated	VBN	associate
design	NN	design
implementation	NN	implementation
and	CC	and
regulatory	JJ	regulatory
hurdles	NNS	hurdle
,	,	,
is	VBZ	be
actually	RB	actually
a	DT	a
harder	JJR	hard
problem	NN	problem
to	TO	to
solve	VB	solve
than	IN	than
flying	VBG	fly
.	SENT	.
For	IN	for
those	DT	those
of	IN	of
us	PP	us
that	WDT	that
spend	VBP	spend
most	JJS	most
of	IN	of
our	PP$	our
lives	NNS	life
on	IN	on
the	DT	the
ground	NN	ground
,	,	,
this	DT	this
may	MD	may
be	VB	be
counter-	NN	<unknown>
intuitive	JJ	intuitive
,	,	,
but	CC	but
driving	NN	driving
has	VBZ	have
potholes	NNS	pothole
,	,	,
cobblestones	NNS	cobblestone
,	,	,
pedestrians	NNS	pedestrian
,	,	,
other	JJ	other
drivers	NNS	driver
and	CC	and
a	DT	a
rather	RB	rather
long	JJ	long
and	CC	and
detailed	JJ	detailed
list	NN	list
of	IN	of
federal	JJ	federal
motor	NN	motor
vehicle	NN	vehicle
safety	NN	safety
standards	NNS	standard
to	TO	to
contend	VB	contend
with	IN	with
.	SENT	.
Fortunately	RB	fortunately
,	,	,
necessity	NN	necessity
remains	VBZ	remain
the	DT	the
mother	NN	mother
of	IN	of
invention	NN	invention
,	,	,
and	CC	and
a	DT	a
lot	NN	lot
of	IN	of
the	DT	the
design	NN	design
work	NN	work
that	IN	that
we	PP	we
'	''	'
re	IN	re
the	DT	the
most	RBS	most
proud	JJ	proud
of	IN	of
with	IN	with
the	DT	the
aircraft	NN	aircraft
came	VBD	come
out	RP	out
of	IN	of
solving	VBG	solve
the	DT	the
unique	JJ	unique
problems	NNS	problem
of	IN	of
operating	VBG	operate
it	PP	it
on	IN	on
the	DT	the
ground	NN	ground
—	:	-
everything	NN	everything
from	IN	from
a	DT	a
continuously-variable	JJ	continuously-variable
transmission	NN	transmission
and	CC	and
liquid-based	JJ	<unknown>
cooling	VBG	cool
system	NN	system
that	WDT	that
allows	VBZ	allow
us	PP	us
to	TO	to
use	VB	use
an	DT	an
aircraft	NN	aircraft
engine	NN	engine
in	IN	in
stop-and-go	NN	stop-and-go
traffic	NN	traffic
,	,	,
to	TO	to
a	DT	a
custom-	NN	<unknown>
designed	VBD	design
gearbox	NN	gearbox
that	IN	that
powers	NNS	power
either	CC	either
the	DT	the
propeller	NN	propeller
when	WRB	when
you	PP	you
'	POS	'
re	NN	re
flying	VBG	fly
or	CC	or
the	DT	the
wheels	NNS	wheel
on	IN	on
the	DT	the
ground	NN	ground
,	,	,
to	TO	to
the	DT	the
automated	JJ	automated
wing-folding	NN	wing-folding
mechanism	NN	mechanism
that	IN	that
we	PP	we
'	POS	'
ll	NNS	<unknown>
see	VBP	see
in	IN	in
a	DT	a
moment	NN	moment
,	,	,
to	TO	to
crash	VB	crash
safety	NN	safety
features	NNS	feature
.	SENT	.
We	PP	we
have	VBP	have
a	DT	a
carbon	NN	carbon
fiber	NN	fiber
safety	NN	safety
cage	NN	cage
that	WDT	that
protects	VBZ	protect
the	DT	the
occupants	NNS	occupant
for	IN	for
less	JJR	less
than	IN	than
10	CD	@card@
percent	NN	percent
of	IN	of
the	DT	the
weight	NN	weight
of	IN	of
a	DT	a
traditional	JJ	traditional
steel	NN	steel
chassis	NN	chassis
in	IN	in
a	DT	a
car	NN	car
.	SENT	.
Now	RB	now
this	DT	this
also	RB	also
,	,	,
as	RB	as
good	JJ	good
as	IN	as
it	PP	it
is	VBZ	be
,	,	,
wasn	NP	<unknown>
'	POS	'
t	NN	t
quite	RB	quite
enough	RB	enough
.	SENT	.
The	DT	the
regulations	NNS	regulation
for	IN	for
vehicles	NNS	vehicle
on	IN	on
the	DT	the
road	NN	road
weren	NN	<unknown>
'	POS	'
t	NN	t
written	VBN	write
with	IN	with
an	DT	an
airplane	NN	airplane
in	IN	in
mind	NN	mind
.	SENT	.
So	RB	so
we	PP	we
did	VBD	do
need	VB	need
a	DT	a
little	JJ	little
bit	NN	bit
of	IN	of
support	NN	support
from	IN	from
the	DT	the
National	NP	National
Highway	NP	Highway
Traffic	NP	Traffic
Safety	NP	Safety
Administration	NP	Administration
.	SENT	.
Now	RB	now
you	PP	you
may	MD	may
have	VB	have
seen	VBN	see
in	IN	in
the	DT	the
news	NN	news
recently	RB	recently
,	,	,
they	PP	they
came	VBD	come
through	RP	through
with	IN	with
us	PP	us
at	IN	at
the	DT	the
end	NN	end
of	IN	of
last	JJ	last
month	NN	month
with	IN	with
a	DT	a
few	JJ	few
special	JJ	special
exemptions	NNS	exemption
that	WDT	that
will	MD	will
allow	VB	allow
the	DT	the
Transition	NN	transition
to	TO	to
be	VB	be
sold	VBN	sell
in	IN	in
the	DT	the
same	JJ	same
category	NN	category
as	IN	as
SUVs	NP	<unknown>
and	CC	and
light	JJ	light
trucks	NNS	truck
.	SENT	.
As	IN	as
a	DT	a
multi-purpose	NNS	multi-purpose
passenger	NN	passenger
vehicle	NN	vehicle
,	,	,
it	PP	it
is	VBZ	be
now	RB	now
officially	RB	officially
"	``	"
designed	VBN	design
for	IN	for
occasional	JJ	occasional
off-road	NN	off-road
use	NN	use
.	SENT	.
"	``	"
Now	RB	now
let	VB	let
'	''	'
s	NNS	<unknown>
see	VBP	see
it	PP	it
in	IN	in
action	NN	action
.	SENT	.
You	PP	you
can	MD	can
see	VB	see
there	RB	there
the	DT	the
wings	NNS	wing
folded	VBD	fold
up	RP	up
just	RB	just
along	IN	along
the	DT	the
side	NN	side
of	IN	of
the	DT	the
plane	NN	plane
.	SENT	.
You	PP	you
'	POS	'
re	NN	re
not	RB	not
powering	VBG	power
the	DT	the
propeller	NN	propeller
,	,	,
you	PP	you
'	POS	'
re	NN	re
powering	VBG	power
the	DT	the
wheels	NNS	wheel
.	SENT	.
And	CC	and
it	PP	it
is	VBZ	be
under	IN	under
seven	CD	seven
feet	NNS	foot
tall	JJ	tall
,	,	,
so	RB	so
it	PP	it
will	MD	will
fit	VB	fit
in	IN	in
a	DT	a
standard	JJ	standard
construction	NN	construction
garage	NN	garage
.	SENT	.
And	CC	and
that	WDT	that
'	POS	'
s	NN	S
the	DT	the
automated	JJ	automated
wing-folding	NN	wing-folding
mechanism	NN	mechanism
.	SENT	.
That	IN	that
'	POS	'
s	JJ	<unknown>
real	JJ	real
time	NN	time
.	SENT	.
You	PP	you
just	RB	just
push	VB	push
a	DT	a
few	JJ	few
buttons	NNS	button
in	IN	in
the	DT	the
cockpit	NN	cockpit
,	,	,
and	CC	and
the	DT	the
wings	NNS	wing
come	VBP	come
out	RP	out
.	SENT	.
Once	IN	once
they	PP	they
'	POS	'
re	NN	re
fully	RB	fully
deployed	VBN	deploy
,	,	,
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
mechanical	JJ	mechanical
lock	NN	lock
that	WDT	that
goes	VBZ	go
into	IN	into
place	NN	place
,	,	,
again	RB	again
,	,	,
from	IN	from
inside	IN	inside
the	DT	the
cockpit	NN	cockpit
.	SENT	.
And	CC	and
they	PP	they
'	POS	'
re	NN	re
now	RB	now
fully	RB	fully
capable	JJ	capable
of	IN	of
handling	VBG	handle
any	DT	any
of	IN	of
the	DT	the
loads	NNS	load
you	PP	you
would	MD	would
see	VB	see
in	IN	in
flight	NN	flight
—	:	-
just	RB	just
like	IN	like
putting	VBG	put
down	RP	down
your	PP$	your
convertible	JJ	convertible
top	NN	top
.	SENT	.
And	CC	and
you	PP	you
'	POS	'
re	NN	re
all	RB	all
thinking	VBG	think
what	WP	what
your	PP$	your
neighbors	NNS	neighbor
would	MD	would
think	VB	think
of	IN	of
seeing	VBG	see
that	DT	that
.	SENT	.
Test	NN	test
Pilot	NN	pilot
:	:	:
Until	IN	until
the	DT	the
vehicle	NN	vehicle
flies	VBZ	fly
,	,	,
75	CD	@card@
percent	NN	percent
of	IN	of
your	PP$	your
risk	NN	risk
is	VBZ	be
that	IN	that
first	JJ	first
flight	NN	flight
.	SENT	.
Radio	NN	radio
:	:	:
It	PP	it
actually	RB	actually
flew	VBD	fly
.	SENT	.
Yes	UH	yes
.	SENT	.
Radio	NP	Radio
2	CD	@card@
:	:	:
That	WDT	that
was	VBD	be
gorgeous	JJ	gorgeous
.	SENT	.
Radio	NN	radio
:	:	:
What	WP	what
did	VBD	do
you	PP	you
think	VBP	think
of	IN	of
that	DT	that
?	SENT	?
That	DT	that
was	VBD	be
beautiful	JJ	beautiful
from	IN	from
up	RB	up
here	RB	here
,	,	,
I	PP	I
tell	VBP	tell
you	PP	you
.	SENT	.
AMD	NP	AMD
:	:	:
See	VBP	see
,	,	,
we	PP	we
'	POS	'
re	NN	re
all	RB	all
exceedingly	RB	exceedingly
excited	VBN	excite
about	IN	about
that	DT	that
little	JJ	little
bunny	NN	bunny
hop	NN	hop
.	SENT	.
And	CC	and
our	PP$	our
test	NN	test
pilot	NN	pilot
gave	VBD	give
us	PP	us
the	DT	the
best	JJS	good
feedback	NN	feedback
you	PP	you
can	MD	can
get	VB	get
from	IN	from
a	DT	a
test	NN	test
pilot	NN	pilot
after	IN	after
a	DT	a
first	JJ	first
flight	NN	flight
,	,	,
which	WDT	which
was	VBD	be
that	IN	that
it	PP	it
was	VBD	be
"	``	"
remarkably	RB	remarkably
unremarkable	JJ	unremarkable
.	SENT	.
"	``	"
He	PP	he
would	MD	would
go	VB	go
onto	IN	onto
tell	VB	tell
us	PP	us
that	IN	that
the	DT	the
Transition	NN	transition
had	VBD	have
been	VBN	be
the	DT	the
easiest	JJS	easy
airplane	NN	airplane
to	TO	to
land	VB	land
that	IN	that
he	PP	he
'	POS	'
d	NN	d
flown	VBN	flow
in	IN	in
his	PP$	his
entire	JJ	entire
30-year	JJ	30-year
career	NN	career
as	IN	as
a	DT	a
test	NN	test
pilot	NN	pilot
.	SENT	.
So	RB	so
despite	IN	despite
making	VBG	make
something	NN	something
that	WDT	that
is	VBZ	be
seemingly	RB	seemingly
revolutionary	JJ	revolutionary
,	,	,
we	PP	we
really	RB	really
focused	VBD	focus
on	IN	on
doing	VBG	do
as	IN	as
little	RB	little
new	JJ	new
as	IN	as
possible	JJ	possible
.	SENT	.
We	PP	we
leverage	VBP	leverage
a	DT	a
lot	NN	lot
of	IN	of
technology	NN	technology
from	IN	from
the	DT	the
state-of-the-art	JJ	state-of-the-art
in	IN	in
general	JJ	general
aviation	NN	aviation
and	CC	and
from	IN	from
automotive	JJ	automotive
racing	NN	racing
.	SENT	.
When	WRB	when
we	PP	we
do	VBP	do
have	VB	have
to	TO	to
do	VB	do
something	NN	something
truly	RB	truly
out-	JJ	<unknown>
of-the-box	NN	<unknown>
,	,	,
we	PP	we
use	VBP	use
an	DT	an
incremental	JJ	incremental
design	NN	design
,	,	,
build	VB	build
,	,	,
test	VB	test
,	,	,
redesign	VB	redesign
cycle	NN	cycle
that	WDT	that
lets	VBZ	let
us	PP	us
reduce	VB	reduce
risk	NN	risk
in	IN	in
baby	NN	baby
steps	NNS	step
.	SENT	.
Now	RB	now
since	IN	since
we	PP	we
started	VBD	start
Terrafugia	NP	<unknown>
about	IN	about
6	CD	@card@
years	NNS	year
ago	RB	ago
,	,	,
we	PP	we
'	POS	'
ve	NN	ve
had	VBD	have
a	DT	a
lot	NN	lot
of	IN	of
those	DT	those
baby	NN	baby
steps	NNS	step
.	SENT	.
We	PP	we
'	POS	'
ve	NNS	<unknown>
gone	VBN	go
from	IN	from
being	VBG	be
three	CD	three
of	IN	of
us	PP	us
working	VBG	work
in	IN	in
the	DT	the
basement	NN	basement
at	IN	at
MIT	NP	MIT
while	IN	while
we	PP	we
were	VBD	be
still	RB	still
in	IN	in
graduate	JJ	graduate
school	NN	school
to	TO	to
about	RB	about
two-dozen	JJ	<unknown>
of	IN	of
us	PP	us
working	VBG	work
in	IN	in
an	DT	an
initial	JJ	initial
production	NN	production
facility	NN	facility
outside	NN	outside
of	IN	of
Boston	NP	Boston
.	SENT	.
We	PP	we
'	POS	'
ve	NN	ve
had	VBD	have
to	TO	to
overcome	VB	overcome
challenges	NNS	challenge
like	IN	like
keeping	VBG	keep
the	DT	the
weight	NN	weight
below	IN	below
the	DT	the
light	JJ	light
sport	NN	sport
limit	NN	limit
that	IN	that
I	PP	I
talked	VBD	talk
about	RB	about
,	,	,
figuring	VBG	figure
out	RP	out
how	WRB	how
to	TO	to
politely	RB	politely
respond	VB	respond
when	WRB	when
a	DT	a
regulator	NN	regulator
tells	VBZ	tell
you	PP	you
,	,	,
"	''	"
But	CC	but
that	IN	that
won	VBN	win
'	POS	'
t	NN	t
fit	NN	fit
through	IN	through
a	DT	a
toll	NN	toll
booth	NN	booth
with	IN	with
the	DT	the
wings	NNS	wing
extended	VBN	extend
—	:	-
to	TO	to
all	DT	all
of	IN	of
the	DT	the
other	JJ	other
associated	JJ	associated
durability	NN	durability
and	CC	and
engineering	NN	engineering
issues	NNS	issue
that	IN	that
we	PP	we
talked	VBD	talk
about	RB	about
on	IN	on
the	DT	the
ground	NN	ground
.	SENT	.
Still	RB	still
,	,	,
if	IN	if
everything	NN	everything
goes	VBZ	go
to	TO	to
our	PP$	our
satisfaction	NN	satisfaction
with	IN	with
the	DT	the
testing	NN	testing
and	CC	and
construction	NN	construction
of	IN	of
the	DT	the
two	CD	two
production	NN	production
prototypes	NNS	prototype
that	IN	that
we	PP	we
'	POS	'
re	NN	re
working	VBG	work
on	IN	on
right	RB	right
now	RB	now
,	,	,
those	DT	those
first	JJ	first
deliveries	NNS	delivery
to	TO	to
the	DT	the
,	,	,
about	IN	about
a	DT	a
hundred	CD	hundred
,	,	,
people	NNS	people
who	WP	who
have	VBP	have
reserved	VBN	reserve
an	DT	an
airplane	NN	airplane
at	IN	at
this	DT	this
point	NN	point
should	MD	should
begin	VB	begin
at	IN	at
the	DT	the
end	NN	end
of	IN	of
next	JJ	next
year	NN	year
.	SENT	.
The	DT	the
Transition	NN	transition
will	MD	will
cost	VB	cost
in	IN	in
line	NN	line
with	IN	with
other	JJ	other
small	JJ	small
airplanes	NNS	airplane
.	SENT	.
And	CC	and
I	PP	I
'	POS	'
m	NN	m
certainly	RB	certainly
not	RB	not
out	RB	out
to	TO	to
replace	VB	replace
your	PP$	your
Chevy	NP	Chevy
,	,	,
but	CC	but
I	PP	I
do	VBP	do
think	VB	think
that	IN	that
the	DT	the
Transition	NN	transition
should	MD	should
be	VB	be
your	PP$	your
next	JJ	next
airplane	NN	airplane
.	SENT	.
Here	RB	here
'	POS	'
s	NN	S
why	WRB	why
.	SENT	.
While	IN	while
nearly	RB	nearly
all	DT	all
of	IN	of
the	DT	the
commercial	JJ	commercial
air	NN	air
travel	NN	travel
in	IN	in
the	DT	the
world	NN	world
goes	VBZ	go
through	IN	through
a	DT	a
relatively	RB	relatively
small	JJ	small
number	NN	number
of	IN	of
large	JJ	large
hub	NN	hub
airports	NNS	airport
,	,	,
there	EX	there
is	VBZ	be
a	DT	a
huge	JJ	huge
underutilized	VBN	underutilize
resource	NN	resource
out	RP	out
there	RB	there
.	SENT	.
There	EX	there
are	VBP	be
thousands	NNS	thousand
of	IN	of
local	JJ	local
airstrips	NNS	airstrip
that	DT	that
don	NN	don
'	POS	'
t	NN	t
see	VBP	see
nearly	RB	nearly
as	IN	as
many	JJ	many
aircraft	NN	aircraft
operations	NNS	operation
a	DT	a
day	NN	day
as	IN	as
they	PP	they
could	MD	could
.	SENT	.
On	IN	on
average	NN	average
,	,	,
there	EX	there
'	''	'
s	VBG	<unknown>
one	CD	one
within	IN	within
20	CD	@card@
to	TO	to
30	CD	@card@
miles	NNS	mile
of	IN	of
wherever	WRB	wherever
you	PP	you
are	VBP	be
in	IN	in
the	DT	the
United	NP	United
States	NPS	States
.	SENT	.
The	DT	the
Transition	NN	transition
gives	VBZ	give
you	PP	you
a	DT	a
safer	JJR	safe
,	,	,
more	RBR	more
convenient	JJ	convenient
and	CC	and
more	JJR	more
fun	NN	fun
way	NN	way
of	IN	of
using	VBG	use
this	DT	this
resource	NN	resource
.	SENT	.
For	IN	for
those	DT	those
of	IN	of
you	PP	you
who	WP	who
aren	NNS	<unknown>
'	POS	'
t	NN	t
yet	CC	yet
pilots	NNS	pilot
,	,	,
there	EX	there
'	''	'
s	VBG	<unknown>
four	CD	four
main	JJ	main
reasons	NNS	reason
why	WRB	why
