Four	CD	four
,	,	,
500	CD	@card@
dollars	NNS	dollar
--	:	--
that	WDT	that
'	POS	'
s	NNS	<unknown>
a	DT	a
lot	NN	lot
of	IN	of
money	NN	money
for	IN	for
a	DT	a
security	NN	security
guard	NN	guard
who	WP	who
made	VBD	make
no	RB	no
more	JJR	more
than	IN	than
eight	CD	eight
dollars	NNS	dollar
an	DT	an
hour	NN	hour
--	:	--
to	TO	to
pay	VB	pay
for	IN	for
the	DT	the
fake	JJ	fake
green	JJ	green
card	NN	card
and	CC	and
for	IN	for
a	DT	a
smuggler	NN	smuggler
to	TO	to
bring	VB	bring
me	PP	me
to	TO	to
the	DT	the
US	NP	US
.	SENT	.
So	IN	so
that	DT	that
'	''	'
s	NN	S
how	WRB	how
I	PP	I
got	VBD	get
here	RB	here
.	SENT	.
I	PP	I
can	MD	can
'	''	'
t	NN	t
tell	VB	tell
you	PP	you
how	WRB	how
many	JJ	many
times	NNS	time
people	NNS	people
tell	VBP	tell
me	PP	me
that	IN	that
their	PP$	their
ancestors	NNS	ancestor
came	VBD	come
to	TO	to
America	NP	America
"	``	"
the	DT	the
right	JJ	right
way	NN	way
,	,	,
"	''	"
to	TO	to
which	WDT	which
I	PP	I
remind	VBP	remind
them	PP	them
,	,	,
America	NP	America
'	POS	'
s	JJ	<unknown>
definition	NN	definition
of	IN	of
"	``	"
the	DT	the
right	JJ	right
way	NN	way
"	``	"
has	VBZ	have
been	VBN	be
changing	VBG	change
ever	RB	ever
since	IN	since
the	DT	the
first	JJ	first
ship	NN	ship
of	IN	of
settlers	NNS	settler
dropped	VBD	drop
anchor	NN	anchor
.	SENT	.
America	NP	America
as	IN	as
we	PP	we
know	VBP	know
it	PP	it
is	VBZ	be
more	JJR	more
than	IN	than
a	DT	a
piece	NN	piece
of	IN	of
land	NN	land
,	,	,
particularly	RB	particularly
because	IN	because
the	DT	the
land	NN	land
that	WDT	that
now	RB	now
makes	VBZ	make
up	RP	up
the	DT	the
United	NP	United
States	NPS	States
of	IN	of
America	NP	America
used	VBD	use
to	TO	to
belong	VB	belong
to	TO	to
other	JJ	other
people	NNS	people
in	IN	in
other	JJ	other
countries	NNS	country
.	SENT	.
America	NP	America
as	IN	as
we	PP	we
know	VBP	know
it	PP	it
is	VBZ	be
also	RB	also
more	JJR	more
than	IN	than
a	DT	a
nation	NN	nation
of	IN	of
immigrants	NNS	immigrant
.	SENT	.
There	EX	there
are	VBP	be
two	CD	two
groups	NNS	group
of	IN	of
Americans	NPS	Americans
who	WP	who
are	VBP	be
not	RB	not
immigrants	NNS	immigrant
:	:	:
Native	JJ	native
Americans	NPS	Americans
,	,	,
who	WP	who
were	VBD	be
indigenous	JJ	indigenous
to	TO	to
this	DT	this
land	NN	land
and	CC	and
who	WP	who
were	VBD	be
killed	VBN	kill
in	IN	in
acts	NNS	act
of	IN	of
genocide	NN	genocide
;	:	;
and	CC	and
African	NP	African
Americans	NPS	Americans
,	,	,
who	WP	who
were	VBD	be
kidnapped	VBN	kidnap
,	,	,
shipped	VBN	ship
and	CC	and
enslaved	VBN	enslave
to	TO	to
build	VB	build
this	DT	this
country	NN	country
.	SENT	.
America	NP	America
is	VBZ	be
,	,	,
above	IN	above
all	DT	all
,	,	,
an	DT	an
idea	NN	idea
,	,	,
however	RB	however
unrealized	JJ	unrealized
and	CC	and
imperfect	JJ	imperfect
,	,	,
one	CD	one
that	WDT	that
only	RB	only
exists	VBZ	exist
because	IN	because
the	DT	the
first	JJ	first
settlers	NNS	settler
came	VBD	come
here	RB	here
freely	RB	freely
without	IN	without
worry	NN	worry
of	IN	of
citizenship	NN	citizenship
.	SENT	.
So	RB	so
,	,	,
where	WRB	where
did	VBD	do
you	PP	you
come	VBP	come
from	IN	from
?	SENT	?
How	WRB	how
did	VBD	do
you	PP	you
get	VBP	get
here	RB	here
?	SENT	?
Who	WP	who
paid	VBD	pay
?	SENT	?
All	DT	all
across	IN	across
America	NP	America
,	,	,
in	IN	in
front	NN	front
of	IN	of
diverse	JJ	diverse
audiences	NNS	audience
--	:	--
conservatives	NNS	conservative
and	CC	and
progressives	NNS	progressive
,	,	,
high	JJ	high
school	NN	school
students	NNS	student
and	CC	and
senior	JJ	senior
citizens	NNS	citizen
--	:	--
I	PP	I
'	POS	'
ve	NN	ve
asked	VBD	ask
those	DT	those
questions	NNS	question
.	SENT	.
As	IN	as
a	DT	a
person	NN	person
of	IN	of
color	NN	color
,	,	,
I	PP	I
always	RB	always
get	VB	get
asked	VBN	ask
where	WRB	where
I	PP	I
'	POS	'
m	NN	m
from	IN	from
,	,	,
as	IN	as
in	IN	in
,	,	,
"	``	"
Where	WRB	where
are	VBP	be
you	PP	you
from	IN	from
from	IN	from
?	SENT	?
"	``	"
So	IN	so
I	PP	I
'	POS	'
ve	NN	ve
asked	VBD	ask
white	JJ	white
people	NNS	people
where	WRB	where
they	PP	they
'	POS	'
re	NN	re
from	IN	from
from	IN	from
,	,	,
too	RB	too
.	SENT	.
After	IN	after
asking	VBG	ask
a	DT	a
student	NN	student
at	IN	at
the	DT	the
University	NP	University
of	IN	of
Georgia	NP	Georgia
where	WRB	where
he	PP	he
was	VBD	be
from	IN	from
,	,	,
he	PP	he
said	VBD	say
,	,	,
"	``	"
I	PP	I
'	POS	'
m	NN	m
American	JJ	American
.	SENT	.
"	''	"
"	``	"
I	PP	I
know	VBP	know
,	,	,
"	''	"
I	PP	I
said	VBD	say
,	,	,
"	``	"
but	CC	but
where	WRB	where
are	VBP	be
you	PP	you
from	IN	from
?	SENT	?
"	''	"
"	``	"
I	NP	I
'	POS	'
m	NN	m
white	NN	white
,	,	,
"	''	"
he	PP	he
replied	VBD	reply
.	SENT	.
"	''	"
But	CC	but
white	NN	white
is	VBZ	be
not	RB	not
a	DT	a
country	NN	country
,	,	,
"	''	"
I	PP	I
said	VBD	say
.	SENT	.
"	``	"
Where	WRB	where
are	VBP	be
your	PP$	your
ancestors	NNS	ancestor
from	IN	from
?	SENT	?
"	``	"
When	WRB	when
he	PP	he
replied	VBD	reply
with	IN	with
a	DT	a
shrug	NN	shrug
,	,	,
I	PP	I
said	VBD	say
,	,	,
"	``	"
Well	UH	well
,	,	,
where	WRB	where
did	VBD	do
you	PP	you
come	VBP	come
from	IN	from
?	SENT	?
How	WRB	how
did	VBD	do
you	PP	you
get	VBP	get
here	RB	here
?	SENT	?
Who	WP	who
paid	VBD	pay
?	SENT	?
"	``	"
He	PP	he
couldn	NNS	<unknown>
'	POS	'
t	NN	t
answer	NN	answer
.	SENT	.
I	PP	I
don	VBP	don
'	''	'
t	NN	t
think	VBP	think
you	PP	you
can	MD	can
talk	VB	talk
about	IN	about
America	NP	America
as	IN	as
America	NP	America
without	IN	without
answering	VBG	answer
those	DT	those
three	CD	three
core	NN	core
questions	NNS	question
.	SENT	.
Immigration	NN	immigration
is	VBZ	be
America	NP	America
'	POS	'
s	NN	S
lifeline	NN	lifeline
,	,	,
how	WRB	how
this	DT	this
country	NN	country
has	VBZ	have
replenished	VBN	replenish
itself	PP	itself
for	IN	for
centuries	NNS	century
,	,	,
from	IN	from
the	DT	the
settlers	NNS	settler
and	CC	and
the	DT	the
revolutionaries	NNS	revolutionary
who	WP	who
populated	VBD	populate
the	DT	the
original	JJ	original
13	CD	@card@
colonies	NNS	colony
to	TO	to
the	DT	the
millions	NNS	million
of	IN	of
immigrants	NNS	immigrant
,	,	,
predominantly	RB	predominantly
from	IN	from
Europe	NP	Europe
,	,	,
who	WP	who
relentlessly	RB	relentlessly
colonized	VBD	colonize
this	DT	this
land	NN	land
.	SENT	.
Even	RB	even
though	IN	though
Native	JJ	native
Americans	NPS	Americans
were	VBD	be
already	RB	already
here	RB	here
and	CC	and
had	VBD	have
their	PP$	their
own	JJ	own
tribal	JJ	tribal
identities	NNS	identity
and	CC	and
ideas	NNS	idea
about	IN	about
citizenship	NN	citizenship
,	,	,
they	PP	they
were	VBD	be
not	RB	not
considered	VBN	consider
US	NP	US
citizens	NNS	citizen
until	IN	until
the	DT	the
1924	CD	@card@
Indian	JJ	Indian
Citizenship	NN	citizenship
Act	NP	Act
.	SENT	.
The	DT	the
landmark	JJ	landmark
1964	CD	@card@
Civil	NP	Civil
Rights	NPS	Rights
Act	NP	Act
that	IN	that
Black	NP	Black
Americans	NPS	Americans
fought	VBD	fight
for	IN	for
inspired	VBN	inspire
the	DT	the
1965	CD	@card@
Immigration	NN	immigration
and	CC	and
Nationality	NN	nationality
Act	NN	act
,	,	,
which	WDT	which
ended	VBD	end
America	NP	America
'	POS	'
s	JJ	<unknown>
race-based	JJ	race-based
exclusionary	JJ	exclusionary
system	NN	system
that	WDT	that
had	VBD	have
lasted	VBN	last
for	IN	for
40	CD	@card@
years	NNS	year
.	SENT	.
I	PP	I
could	MD	could
go	VB	go
on	IN	on
and	CC	and
on	IN	on
here	RB	here
,	,	,
but	CC	but
my	PP$	my
point	NN	point
,	,	,
my	PP$	my
larger	JJR	large
point	NN	point
,	,	,
is	VBZ	be
this	DT	this
:	:	:
How	WRB	how
much	RB	much
do	VB	do
any	DT	any
of	IN	of
us	PP	us
,	,	,
whether	IN	whether
immigrants	NNS	immigrant
of	IN	of
the	DT	the
past	NN	past
or	CC	or
the	DT	the
present	NN	present
,	,	,
know	VBP	know
of	IN	of
these	DT	these
crucial	JJ	crucial
parts	NNS	part
of	IN	of
American	JJ	American
history	NN	history
?	SENT	?
How	WRB	how
much	RB	much
of	IN	of
this	DT	this
history	NN	history
makes	VBZ	make
up	RP	up
the	DT	the
actual	JJ	actual
US	NP	US
citizenship	NN	citizenship
test	NN	test
?	SENT	?
Have	VBP	have
you	PP	you
ever	RB	ever
seen	VBN	see
it	PP	it
?	SENT	?
It	PP	it
'	POS	'
s	NN	S
a	DT	a
mostly	RB	mostly
oral	JJ	oral
test	NN	test
,	,	,
and	CC	and
government	NN	government
officers	NNS	officer
ask	VBP	ask
applicants	NNS	applicant
up	RB	up
to	TO	to
10	CD	@card@
of	IN	of
the	DT	the
100	CD	@card@
questions	NNS	question
.	SENT	.
To	TO	to
pass	VB	pass
,	,	,
applicants	NNS	applicant
must	MD	must
get	VB	get
at	IN	at
least	JJS	least
six	CD	six
answers	NNS	answer
right	RB	right
.	SENT	.
I	PP	I
looked	VBD	look
at	IN	at
the	DT	the
test	NN	test
recently	RB	recently
,	,	,
and	CC	and
I	PP	I
was	VBD	be
aghast	JJ	aghast
at	IN	at
the	DT	the
questions	NNS	question
posed	VBD	pose
and	CC	and
what	WP	what
constitutes	VBZ	constitute
acceptable	JJ	acceptable
answers	NNS	answer
to	TO	to
the	DT	the
glaring	JJ	glaring
omissions	NNS	omission
.	SENT	.
There	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
question	NN	question
about	IN	about
the	DT	the
Statue	NN	statue
of	IN	of
Liberty	NP	Liberty
and	CC	and
where	WRB	where
it	PP	it
is	VBZ	be
.	SENT	.
There	EX	there
'	''	'
s	VBG	<unknown>
no	DT	no
question	NN	question
about	IN	about
Ellis	NP	Ellis
Island	NP	Island
,	,	,
about	IN	about
the	DT	the
United	NP	United
States	NPS	States
as	IN	as
an	DT	an
immigrant	NN	immigrant
nation	NN	nation
and	CC	and
the	DT	the
countless	JJ	countless
anti-immigrant	NP	anti-immigrant
laws	NNS	law
that	WDT	that
were	VBD	be
passed	VBN	pass
.	SENT	.
There	EX	there
'	POS	'
s	JJ	<unknown>
nothing	NN	nothing
about	IN	about
Native	JJ	native
American	JJ	American
history	NN	history
.	SENT	.
There	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
question	NN	question
about	IN	about
what	WP	what
Martin	NP	Martin
Luther	NP	Luther
King	NP	King
,	,	,
Jr	NP	Jr
.	SENT	.
did	VBD	do
,	,	,
but	CC	but
largely	RB	largely
,	,	,
there	EX	there
'	''	'
s	NNS	<unknown>
inadequate	JJ	inadequate
and	CC	and
irresponsible	JJ	irresponsible
contexts	NNS	context
about	IN	about
African	NP	African
Americans	NPS	Americans
.	SENT	.
Here	RB	here
'	''	'
s	VBG	<unknown>
an	DT	an
example	NN	example
.	SENT	.
Question	NN	question
number	NN	number
74	CD	@card@
under	IN	under
the	DT	the
American	JJ	American
history	NN	history
section	NN	section
asks	VBZ	ask
applicants	NNS	applicant
to	TO	to
"	``	"
name	VB	name
one	CD	one
problem	NN	problem
that	WDT	that
led	VBD	lead
to	TO	to
the	DT	the
Civil	NP	Civil
War	NP	War
.	SENT	.
"	``	"
There	EX	there
are	VBP	be
three	CD	three
acceptable	JJ	acceptable
answers	NNS	answer
:	:	:
slavery	NN	slavery
,	,	,
states	NNS	state
'	POS	'
rights	NNS	right
,	,	,
economic	JJ	economic
reasons	NNS	reason
.	SENT	.
Did	VBD	do
my	PP$	my
Lola	NP	Lola
and	CC	and
Lolo	NP	<unknown>
get	VBP	get
that	DT	that
question	NN	question
?	SENT	?
If	IN	if
they	PP	they
did	VBD	do
get	VB	get
the	DT	the
question	NN	question
,	,	,
do	VBP	do
they	PP	they
even	RB	even
understand	VBP	understand
the	DT	the
history	NN	history
behind	IN	behind
it	PP	it
?	SENT	?
How	WRB	how
about	RB	about
my	PP$	my
uncles	NNS	uncle
and	CC	and
aunties	NNS	auntie
and	CC	and
cousins	NNS	cousin
and	CC	and
millions	NNS	million
of	IN	of
other	JJ	other
immigrants	NNS	immigrant
who	WP	who
had	VBD	have
to	TO	to
take	VB	take
that	DT	that
test	NN	test
to	TO	to
become	VB	become
Americans	NPS	Americans
?	SENT	?
What	WP	what
do	VBP	do
immigrants	NNS	immigrant
know	VBP	know
about	IN	about
America	NP	America
before	IN	before
we	PP	we
get	VBP	get
here	RB	here
?	SENT	?
What	WP	what
kind	NN	kind
of	IN	of
citizenship	NN	citizenship
are	VBP	be
we	PP	we
applying	VBG	apply
for	IN	for
?	SENT	?
And	CC	and
is	VBZ	be
that	IN	that
the	DT	the
same	JJ	same
kind	NN	kind
of	IN	of
citizenship	NN	citizenship
we	PP	we
actually	RB	actually
want	VBP	want
to	TO	to
be	VB	be
a	DT	a
part	NN	part
of	IN	of
?	SENT	?
Come	VBN	come
to	TO	to
think	VB	think
of	IN	of
it	PP	it
--	:	--
I	PP	I
'	POS	'
ve	RB	<unknown>
been	VBN	be
thinking	VBG	think
a	DT	a
lot	NN	lot
about	IN	about
this	DT	this
--	:	--
what	WP	what
does	VBZ	do
dignified	JJ	dignified
citizenship	NN	citizenship
look	VBP	look
like	IN	like
?	SENT	?
How	WRB	how
can	MD	can
I	PP	I
ask	VB	ask
for	IN	for
it	PP	it
when	WRB	when
I	PP	I
just	RB	just
arrived	VBD	arrive
here	RB	here
26	CD	@card@
years	NNS	year
ago	RB	ago
,	,	,
when	WRB	when
Black	NP	Black
and	CC	and
Native	JJ	native
people	NNS	people
who	WP	who
have	VBP	have
been	VBN	be
here	RB	here
in	IN	in
America	NP	America
for	IN	for
hundreds	NNS	hundred
of	IN	of
years	NNS	year
are	VBP	be
still	RB	still
waiting	VBG	wait
for	IN	for
theirs	PP	theirs
?	SENT	?
One	CD	one
of	IN	of
my	PP$	my
favorite	JJ	favorite
writers	NNS	writer
is	VBZ	be
Toni	NP	Toni
Morrison	NP	Morrison
.	SENT	.
In	IN	in
1996	CD	@card@
,	,	,
a	DT	a
year	NN	year
before	IN	before
I	PP	I
found	VBD	find
out	IN	out
I	PP	I
was	VBD	be
in	IN	in
the	DT	the
country	NN	country
illegally	RB	illegally
,	,	,
my	PP$	my
eighth-grade	NN	eighth-grade
class	NN	class
was	VBD	be
assigned	VBN	assign
to	TO	to
read	VB	read
"	``	"
The	DT	the
Bluest	JJS	blue
Eye	NP	Eye
,	,	,
"	''	"
Morrison	NP	Morrison
'	POS	'
s	JJ	<unknown>
first	JJ	first
book	NN	book
.	SENT	.
Instantly	RB	instantly
,	,	,
the	DT	the
book	NN	book
challenged	VBD	challenge
me	PP	me
to	TO	to
ask	VB	ask
hard	JJ	hard
questions	NNS	question
.	SENT	.
Why	WRB	why
does	VBZ	do
Pecola	NP	<unknown>
Breedlove	NP	Breedlove
,	,	,
this	DT	this
young	JJ	young
Black	NP	Black
girl	NN	girl
at	IN	at
the	DT	the
center	NN	center
of	IN	of
the	DT	the
book	NN	book
,	,	,
why	WRB	why
did	VBD	do
she	PP	she
want	VBP	want
blue	JJ	blue
eyes	NNS	eye
?	SENT	?
Who	WP	who
told	VBD	tell
her	PP	her
to	TO	to
want	VB	want
it	PP	it
?	SENT	?
Why	WRB	why
did	VBD	do
she	PP	she
believe	VBP	believe
them	PP	them
?	SENT	?
Morrison	NP	Morrison
said	VBD	say
she	PP	she
wrote	VBD	write
the	DT	the
book	NN	book
to	TO	to
illustrate	VB	illustrate
what	WP	what
happens	VBZ	happen
when	WRB	when
a	DT	a
person	NN	person
surrenders	VBZ	surrender
to	TO	to
what	WP	what
she	PP	she
called	VBD	call
"	``	"
the	DT	the
master	NN	master
narrative	NN	narrative
.	SENT	.
"	''	"
"	``	"
Definitions	NNS	definition
,	,	,
"	''	"
Morrison	NP	Morrison
said	VBD	say
,	,	,
"	``	"
belong	VB	belong
to	TO	to
the	DT	the
definers	NNS	definer
,	,	,
not	RB	not
the	DT	the
defined	VBN	define
.	SENT	.
"	``	"
Once	RB	once
I	PP	I
realized	VBD	realize
that	IN	that
I	PP	I
was	VBD	be
here	RB	here
illegally	RB	illegally
,	,	,
I	PP	I
convinced	VBD	convince
myself	PP	myself
that	IN	that
if	IN	if
I	PP	I
was	VBD	be
not	RB	not
a	DT	a
legal	JJ	legal
citizen	NN	citizen
by	IN	by
birth	NN	birth
or	CC	or
by	IN	by
law	NN	law
,	,	,
another	DT	another
kind	NN	kind
of	IN	of
citizenship	NN	citizenship
was	VBD	be
possible	JJ	possible
.	SENT	.
Citizenship	NN	citizenship
as	IN	as
participation	NN	participation
:	:	:
I	PP	I
engage	VBP	engage
.	SENT	.
I	PP	I
engage	VBP	engage
with	IN	with
all	DT	all
kinds	NNS	kind
of	IN	of
Americans	NPS	Americans
,	,	,
even	RB	even
Americans	NPS	Americans
who	WP	who
don	VBP	don
'	POS	'
t	NN	t
want	VBP	want
me	PP	me
here	RB	here
.	SENT	.
Citizenship	NN	citizenship
as	IN	as
contribution	NN	contribution
:	:	:
I	PP	I
give	VBP	give
back	RB	back
to	TO	to
my	PP$	my
community	NN	community
in	IN	in
whatever	WDT	whatever
ways	NNS	way
I	PP	I
can	MD	can
.	SENT	.
As	IN	as
an	DT	an
undocumented	JJ	undocumented
entrepreneur	NN	entrepreneur
--	:	--
and	CC	and
yes	UH	yes
,	,	,
there	EX	there
is	VBZ	be
such	PDT	such
a	DT	a
thing	NN	thing
--	:	--
I	PP	I
'	POS	'
ve	NN	ve
employed	VBD	employ
many	JJ	many
US	NP	US
citizens	NNS	citizen
.	SENT	.
Citizenship	NN	citizenship
as	IN	as
education	NN	education
:	:	:
We	PP	we
can	MD	can
'	''	'
t	NN	t
wait	NN	wait
for	IN	for
others	NNS	other
to	TO	to
educate	VB	educate
us	PP	us
about	IN	about
the	DT	the
past	JJ	past
and	CC	and
how	WRB	how
we	PP	we
got	VBD	get
to	TO	to
this	DT	this
present	NN	present
.	SENT	.
We	PP	we
have	VBP	have
to	TO	to
educate	VB	educate
ourselves	PP	ourselves
and	CC	and
our	PP$	our
circles	NNS	circle
.	SENT	.
Citizenship	NN	citizenship
as	IN	as
something	NN	something
greater	JJR	great
than	IN	than
myself	PP	myself
:	:	:
We	PP	we
are	VBP	be
,	,	,
I	PP	I
think	VBP	think
,	,	,
individually	RB	individually
and	CC	and
collectively	RB	collectively
,	,	,
rewriting	VBG	rewrite
the	DT	the
master	NN	master
narrative	NN	narrative
of	IN	of
America	NP	America
.	SENT	.
The	DT	the
people	NNS	people
who	WP	who
were	VBD	be
once	RB	once
defined	VBN	define
are	VBP	be
now	RB	now
doing	VBG	do
the	DT	the
defining	VBG	define
.	SENT	.
They	PP	they
'	''	'
re	IN	re
asking	VBG	ask
the	DT	the
questions	NNS	question
that	WDT	that
need	VBP	need
to	TO	to
be	VB	be
asked	VBN	ask
.	SENT	.
A	DT	a
core	JJ	core
part	NN	part
of	IN	of
that	DT	that
redefinition	NN	redefinition
is	VBZ	be
how	WRB	how
we	PP	we
define	VBP	define
not	RB	not
only	RB	only
who	WP	who
is	VBZ	be
an	DT	an
American	JJ	American
but	CC	but
what	WP	what
constitutes	VBZ	constitute
citizenship	NN	citizenship
.	SENT	.
Which	WDT	which
,	,	,
to	TO	to
me	PP	me
,	,	,
is	VBZ	be
our	PP$	our
responsibility	NN	responsibility
to	TO	to
each	DT	each
other	JJ	other
.	SENT	.
So	RB	so
consider	VB	consider
your	PP$	your
own	JJ	own
personal	JJ	personal
narrative	NN	narrative
and	CC	and
ask	VB	ask
yourself	PP	yourself
:	:	:
Where	WRB	where
did	VBD	do
you	PP	you
come	VBP	come
from	IN	from
?	SENT	?
How	WRB	how
did	VBD	do
you	PP	you
get	VBP	get
here	RB	here
?	SENT	?
Who	WP	who
paid	VBD	pay
?	SENT	?
