If	IN	if
will	MD	will
find	VB	find
libraries	NNS	library
of	IN	of
pirated	VBN	pirate
books	NNS	book
.	SENT	.
But	CC	but
you	PP	you
'	POS	'
ll	NNS	<unknown>
also	RB	also
find	VBP	find
the	DT	the
drugs	NNS	drug
markets	NNS	market
,	,	,
illegal	JJ	illegal
pornography	NN	pornography
,	,	,
commercial	JJ	commercial
hacking	JJ	hacking
services	NNS	service
,	,	,
and	CC	and
much	RB	much
more	RBR	more
besides	RB	besides
.	SENT	.
Now	RB	now
,	,	,
the	DT	the
dark	JJ	dark
net	NN	net
is	VBZ	be
one	CD	one
of	IN	of
the	DT	the
most	RBS	most
interesting	JJ	interesting
,	,	,
exciting	JJ	exciting
places	NNS	place
anywhere	RB	anywhere
on	IN	on
the	DT	the
net	NN	net
.	SENT	.
And	CC	and
the	DT	the
reason	NN	reason
is	VBZ	be
,	,	,
because	IN	because
although	IN	although
innovation	NN	innovation
,	,	,
of	IN	of
course	NN	course
,	,	,
takes	VBZ	take
place	NN	place
in	IN	in
big	JJ	big
businesses	NNS	business
,	,	,
takes	VBZ	take
place	NN	place
in	IN	in
world-class	JJ	world-class
universities	NNS	university
,	,	,
it	PP	it
also	RB	also
takes	VBZ	take
place	NN	place
in	IN	in
the	DT	the
fringes	NNS	fringe
,	,	,
because	IN	because
those	DT	those
on	IN	on
the	DT	the
fringes	NNS	fringe
â	NP	<unknown>
the	DT	the
pariahs	NNS	pariah
,	,	,
the	DT	the
outcasts	NNS	outcast
â	NP	<unknown>
they	PP	they
'	''	'
re	IN	re
often	RB	often
the	DT	the
most	RBS	most
creative	JJ	creative
,	,	,
because	IN	because
they	PP	they
have	VBP	have
to	TO	to
be	VB	be
.	SENT	.
In	IN	in
this	DT	this
part	NN	part
of	IN	of
the	DT	the
Internet	NN	Internet
,	,	,
you	PP	you
will	MD	will
not	RB	not
find	VB	find
a	DT	a
single	JJ	single
lolcat	NN	<unknown>
,	,	,
a	DT	a
single	JJ	single
pop-up	JJ	pop-up
advert	NN	advert
anywhere	RB	anywhere
.	SENT	.
And	CC	and
that	WDT	that
'	POS	'
s	NN	S
one	CD	one
of	IN	of
the	DT	the
reasons	NNS	reason
why	WRB	why
I	PP	I
think	VBP	think
many	JJ	many
of	IN	of
you	PP	you
here	RB	here
will	MD	will
be	VB	be
on	IN	on
the	DT	the
dark	JJ	dark
net	NN	net
fairly	RB	fairly
soon	RB	soon
.	SENT	.
Not	RB	not
that	IN	that
I	NP	I
'	POS	'
m	NN	m
suggesting	VBG	suggest
anyone	NN	anyone
in	IN	in
this	DT	this
audience	NN	audience
would	MD	would
use	VB	use
it	PP	it
to	TO	to
go	VB	go
and	CC	and
procure	VB	procure
high-quality	JJ	high-quality
narcotics	NNS	narcotic
.	SENT	.
But	CC	but
let	VB	let
'	''	'
s	NNS	<unknown>
say	VBP	say
for	IN	for
a	DT	a
moment	NN	moment
that	IN	that
you	PP	you
were	VBD	be
.	SENT	.
Bear	NP	Bear
with	IN	with
me	PP	me
.	SENT	.
The	DT	the
first	JJ	first
thing	NN	thing
you	PP	you
will	MD	will
notice	VB	notice
on	IN	on
signing	VBG	sign
up	RP	up
to	TO	to
one	CD	one
of	IN	of
these	DT	these
sites	NNS	site
is	VBZ	be
how	WRB	how
familiar	JJ	familiar
it	PP	it
looks	VBZ	look
.	SENT	.
Every	DT	every
single	JJ	single
product	NN	product
â	NP	<unknown>
thousands	NNS	thousand
of	IN	of
products	NNS	product
â	NP	<unknown>
has	VBZ	have
a	DT	a
glossy	JJ	glossy
,	,	,
high-res	NNS	<unknown>
image	NN	image
,	,	,
a	DT	a
detailed	JJ	detailed
product	NN	product
description	NN	description
,	,	,
a	DT	a
price	NN	price
.	SENT	.
There	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
"	``	"
Proceed	VB	proceed
to	TO	to
checkout	NN	checkout
"	''	"
icon	NN	icon
.	SENT	.
There	EX	there
is	VBZ	be
even	RB	even
,	,	,
most	RBS	most
beautifully	RB	beautifully
of	IN	of
all	DT	all
,	,	,
a	DT	a
"	``	"
Report	NP	Report
this	DT	this
item	NN	item
"	``	"
button	NN	button
.	SENT	.
Incredible	JJ	incredible
.	SENT	.
You	PP	you
browse	VBP	browse
through	IN	through
the	DT	the
site	NN	site
,	,	,
you	PP	you
make	VBP	make
your	PP$	your
choice	NN	choice
,	,	,
you	PP	you
pay	VBP	pay
with	IN	with
the	DT	the
crypto-	NN	<unknown>
currency	NN	currency
bitcoin	NN	<unknown>
,	,	,
you	PP	you
enter	VBP	enter
an	DT	an
address	NN	address
â	NP	<unknown>
preferably	RB	preferably
not	RB	not
your	PP$	your
home	NN	home
address	NN	address
â	NP	<unknown>
and	CC	and
you	PP	you
wait	VBP	wait
for	IN	for
your	PP$	your
product	NN	product
to	TO	to
arrive	VB	arrive
in	IN	in
the	DT	the
post	NN	post
,	,	,
which	WDT	which
it	PP	it
nearly	RB	nearly
always	RB	always
does	VBZ	do
.	SENT	.
And	CC	and
the	DT	the
reason	NN	reason
it	PP	it
does	VBZ	do
is	VBZ	be
not	RB	not
because	IN	because
of	IN	of
the	DT	the
clever	JJ	clever
encryption	NN	encryption
.	SENT	.
That	IN	that
'	POS	'
s	NNS	<unknown>
important	JJ	important
.	SENT	.
Something	NN	something
far	RB	far
simpler	JJR	simple
than	IN	than
that	DT	that
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
the	DT	the
user	NN	user
reviews	NNS	review
.	SENT	.
You	PP	you
see	VBP	see
,	,	,
every	DT	every
single	JJ	single
vendor	NN	vendor
on	IN	on
these	DT	these
sites	NNS	site
uses	VBZ	use
a	DT	a
pseudonym	NN	pseudonym
,	,	,
naturally	RB	naturally
enough	RB	enough
,	,	,
but	CC	but
they	PP	they
keep	VBP	keep
the	DT	the
same	JJ	same
pseudonym	NN	pseudonym
to	TO	to
build	VB	build
up	RP	up
a	DT	a
reputation	NN	reputation
.	SENT	.
And	CC	and
because	IN	because
it	PP	it
'	POS	'
s	NNS	<unknown>
easy	JJ	easy
for	IN	for
the	DT	the
buyer	NN	buyer
to	TO	to
change	VB	change
allegiance	NN	allegiance
whenever	WRB	whenever
they	PP	they
want	VBP	want
,	,	,
the	DT	the
only	JJ	only
way	NN	way
of	IN	of
trusting	VBG	trust
a	DT	a
vendor	NN	vendor
is	VBZ	be
if	IN	if
they	PP	they
have	VBP	have
a	DT	a
good	JJ	good
history	NN	history
of	IN	of
positive	JJ	positive
feedback	NN	feedback
from	IN	from
other	JJ	other
users	NNS	user
of	IN	of
the	DT	the
site	NN	site
.	SENT	.
And	CC	and
this	DT	this
introduction	NN	introduction
of	IN	of
competition	NN	competition
and	CC	and
choice	NN	choice
does	VBZ	do
exactly	RB	exactly
what	WP	what
the	DT	the
economists	NNS	economist
would	MD	would
predict	VB	predict
.	SENT	.
Prices	NNS	price
tend	VBP	tend
to	TO	to
go	VB	go
down	RB	down
,	,	,
product	NN	product
quality	NN	quality
tends	VBZ	tend
to	TO	to
go	VB	go
up	RP	up
,	,	,
and	CC	and
the	DT	the
vendors	NNS	vendor
are	VBP	be
attentive	JJ	attentive
,	,	,
they	PP	they
'	POS	'
re	NN	re
polite	JJ	polite
,	,	,
they	PP	they
'	POS	'
re	NN	re
consumer-centric	NN	<unknown>
,	,	,
offering	VBG	offer
you	PP	you
all	DT	all
manner	NN	manner
of	IN	of
special	JJ	special
deals	NNS	deal
,	,	,
one-offs	NNS	one-off
,	,	,
buy-one-get-one-frees	NNS	buy-one-get-one-free
,	,	,
free	JJ	free
delivery	NN	delivery
,	,	,
to	TO	to
keep	VB	keep
you	PP	you
happy	JJ	happy
.	SENT	.
I	PP	I
spoke	VBD	speak
to	TO	to
Drugsheaven	NP	<unknown>
.	SENT	.
Drugsheaven	NP	<unknown>
was	VBD	be
offering	VBG	offer
excellent	JJ	excellent
and	CC	and
consistent	JJ	consistent
marijuana	NN	marijuana
at	IN	at
a	DT	a
reasonable	JJ	reasonable
price	NN	price
.	SENT	.
He	PP	he
had	VBD	have
a	DT	a
very	RB	very
generous	JJ	generous
refund	NN	refund
policy	NN	policy
,	,	,
detailed	JJ	detailed
T	NN	T
'	POS	'
s	NN	S
and	CC	and
C	NP	C
'	POS	'
s	NN	S
,	,	,
and	CC	and
good	JJ	good
shipping	VBG	ship
times	NNS	time
.	SENT	.
"	''	"
Dear	NP	Dear
Drugsheaven	NP	<unknown>
,	,	,
"	''	"
I	PP	I
wrote	VBD	write
,	,	,
via	IN	via
the	DT	the
internal	JJ	internal
emailing	NN	emailing
system	NN	system
that	RB	that
'	POS	'
s	NN	S
also	RB	also
encrypted	VBN	encrypt
,	,	,
of	IN	of
course	NN	course
.	SENT	.
"	''	"
I	NP	I
'	POS	'
m	NN	m
new	JJ	new
here	RB	here
.	SENT	.
Do	VB	do
you	PP	you
mind	VB	mind
if	IN	if
I	PP	I
buy	VBP	buy
just	RB	just
one	CD	one
gram	NN	gram
of	IN	of
marijuana	NN	marijuana
?	SENT	?
"	''	"
A	DT	a
couple	NN	couple
of	IN	of
hours	NNS	hour
later	RBR	later
,	,	,
I	PP	I
get	VBP	get
a	DT	a
reply	NN	reply
.	SENT	.
They	PP	they
always	RB	always
reply	VB	reply
.	SENT	.
"	``	"
Hi	UH	hi
there	RB	there
,	,	,
thanks	NNS	thanks
for	IN	for
your	PP$	your
email	NN	<unknown>
.	SENT	.
Starting	VBG	start
small	JJ	small
is	VBZ	be
a	DT	a
wise	JJ	wise
thing	NN	thing
to	TO	to
do	VB	do
.	SENT	.
I	PP	I
would	MD	would
,	,	,
too	RB	too
,	,	,
if	IN	if
I	PP	I
were	VBD	be
you	PP	you
.	SENT	.
"	''	"
"	``	"
So	IN	so
no	DT	no
problem	NN	problem
if	IN	if
you	PP	you
'	POS	'
d	NN	d
like	VBP	like
to	TO	to
start	VB	start
with	IN	with
just	RB	just
one	CD	one
gram	NN	gram
.	SENT	.
I	PP	I
do	VBP	do
hope	NN	hope
we	PP	we
can	MD	can
do	VB	do
business	NN	business
together	RB	together
.	SENT	.
Best	JJS	good
wishes	NNS	wish
,	,	,
Drugsheaven	NP	<unknown>
.	SENT	.
"	``	"
I	PP	I
don	VBP	don
'	''	'
t	NN	t
know	VB	know
why	WRB	why
he	PP	he
had	VBD	have
a	DT	a
posh	JJ	posh
English	JJ	English
accent	NN	accent
,	,	,
but	CC	but
I	PP	I
assume	VBP	assume
he	PP	he
did	VBD	do
.	SENT	.
Now	RB	now
,	,	,
this	DT	this
kind	NN	kind
of	IN	of
consumer-centric	JJ	consumer-centric
attitude	NN	attitude
is	VBZ	be
the	DT	the
reason	NN	reason
why	WRB	why
,	,	,
when	WRB	when
I	PP	I
reviewed	VBD	review
120	CD	@card@
,	,	,
000	CD	@card@
pieces	NNS	piece
of	IN	of
feedback	NN	feedback
that	WDT	that
had	VBD	have
been	VBN	be
left	VBN	leave
on	IN	on
one	CD	one
of	IN	of
these	DT	these
sites	NNS	site
over	IN	over
a	DT	a
three-month	JJ	three-month
period	NN	period
,	,	,
95	CD	@card@
percent	NN	percent
of	IN	of
them	PP	them
were	VBD	be
five	CD	five
out	IN	out
of	IN	of
five	CD	five
.	SENT	.
The	DT	the
customer	NN	customer
,	,	,
you	PP	you
see	VBP	see
,	,	,
is	VBZ	be
king	NN	king
.	SENT	.
But	CC	but
what	WP	what
does	VBZ	do
that	DT	that
mean	NN	mean
?	SENT	?
Well	RB	well
,	,	,
on	IN	on
the	DT	the
one	CD	one
hand	NN	hand
,	,	,
that	WDT	that
means	VBZ	mean
there	EX	there
are	VBP	be
more	JJR	more
drugs	NNS	drug
,	,	,
more	RBR	more
available	JJ	available
,	,	,
more	RBR	more
easily	RB	easily
,	,	,
to	TO	to
more	JJR	more
people	NNS	people
.	SENT	.
And	CC	and
by	IN	by
my	PP$	my
reckoning	NN	reckoning
,	,	,
that	WDT	that
is	VBZ	be
not	RB	not
a	DT	a
good	JJ	good
thing	NN	thing
.	SENT	.
But	CC	but
,	,	,
on	IN	on
the	DT	the
other	JJ	other
hand	NN	hand
,	,	,
if	IN	if
you	PP	you
are	VBP	be
going	VBG	go
to	TO	to
take	VB	take
drugs	NNS	drug
,	,	,
you	PP	you
have	VBP	have
a	DT	a
reasonably	RB	reasonably
good	JJ	good
way	NN	way
of	IN	of
guaranteeing	VBG	guarantee
a	DT	a
certain	JJ	certain
level	NN	level
of	IN	of
purity	NN	purity
and	CC	and
quality	NN	quality
,	,	,
which	WDT	which
is	VBZ	be
incredibly	RB	incredibly
important	JJ	important
if	IN	if
you	PP	you
'	''	'
re	IN	re
taking	VBG	take
drugs	NNS	drug
.	SENT	.
And	CC	and
you	PP	you
can	MD	can
do	VB	do
so	RB	so
from	IN	from
the	DT	the
comfort	NN	comfort
of	IN	of
your	PP$	your
own	JJ	own
home	NN	home
,	,	,
without	IN	without
the	DT	the
risks	NNS	risk
associated	VBN	associate
with	IN	with
buying	VBG	buy
on	IN	on
the	DT	the
streets	NNS	street
.	SENT	.
Now	RB	now
,	,	,
as	IN	as
I	PP	I
said	VBD	say
,	,	,
you	PP	you
'	POS	'
ve	NN	ve
got	VBD	get
to	TO	to
be	VB	be
creative	JJ	creative
and	CC	and
innovative	JJ	innovative
to	TO	to
survive	VB	survive
in	IN	in
this	DT	this
marketplace	NN	marketplace
.	SENT	.
And	CC	and
the	DT	the
20	CD	@card@
or	CC	or
so	RB	so
sites	NNS	site
that	WDT	that
are	VBP	be
currently	RB	currently
in	IN	in
operation	NN	operation
â	NP	<unknown>
by	IN	by
the	DT	the
way	NN	way
,	,	,
they	PP	they
don	VBP	don
'	''	'
t	NN	t
always	RB	always
work	VB	work
,	,	,
they	PP	they
'	POS	'
re	NN	re
not	RB	not
always	RB	always
perfect	JJ	perfect
;	:	;
the	DT	the
site	NN	site
that	IN	that
I	PP	I
showed	VBD	show
you	PP	you
was	VBD	be
shut	VBN	shut
down	RB	down
18	CD	@card@
months	NNS	month
ago	RB	ago
,	,	,
but	CC	but
not	RB	not
before	IN	before
it	PP	it
had	VBD	have
turned	VBN	turn
over	IN	over
a	DT	a
billion	NN	billion
dollars	NNS	dollar
'	POS	'
worth	NN	worth
of	IN	of
trade	NN	trade
.	SENT	.
But	CC	but
these	DT	these
markets	NNS	market
,	,	,
because	IN	because
of	IN	of
the	DT	the
difficult	JJ	difficult
conditions	NNS	condition
in	IN	in
which	WDT	which
they	PP	they
are	VBP	be
operating	VBG	operate
,	,	,
the	DT	the
inhospitable	JJ	inhospitable
conditions	NNS	condition
,	,	,
are	VBP	be
always	RB	always
innovating	VBG	innovate
,	,	,
always	RB	always
thinking	VBG	think
of	IN	of
ways	NNS	way
of	IN	of
getting	VBG	get
smarter	JJR	smart
,	,	,
more	RBR	more
decentralized	JJ	decentralized
,	,	,
harder	JJR	hard
to	TO	to
censor	VB	censor
,	,	,
and	CC	and
more	RBR	more
customer-friendly	JJ	customer-friendly
.	SENT	.
Let	NP	Let
'	POS	'
s	NNS	<unknown>
take	VBP	take
the	DT	the
payment	NN	payment
system	NN	system
.	SENT	.
You	PP	you
don	VBP	don
'	''	'
t	NN	t
pay	NN	pay
with	IN	with
your	PP$	your
credit	NN	credit
card	NN	card
,	,	,
of	IN	of
course	NN	course
â	NP	<unknown>
that	WDT	that
would	MD	would
lead	VB	lead
directly	RB	directly
back	RB	back
to	TO	to
you	PP	you
.	SENT	.
So	RB	so
you	PP	you
use	VBP	use
the	DT	the
crypto-currency	NN	crypto-currency
bitcoin	NN	<unknown>
,	,	,
which	WDT	which
is	VBZ	be
easily	RB	easily
exchanged	VBN	exchange
for	IN	for
real-world	NN	real-world
currencies	NNS	currency
and	CC	and
gives	VBZ	give
quite	PDT	quite
a	DT	a
high	JJ	high
degree	NN	degree
of	IN	of
anonymity	NN	anonymity
to	TO	to
its	PP$	its
users	NNS	user
.	SENT	.
But	CC	but
at	IN	at
the	DT	the
beginning	NN	beginning
of	IN	of
these	DT	these
sites	NNS	site
,	,	,
people	NNS	people
noticed	VBD	notice
a	DT	a
flaw	NN	flaw
.	SENT	.
Some	DT	some
of	IN	of
the	DT	the
unscrupulous	JJ	unscrupulous
dealers	NNS	dealer
were	VBD	be
running	VBG	run
away	RB	away
with	IN	with
peoples	NNS	people
'	POS	'
bitcoin	NN	<unknown>
before	IN	before
they	PP	they
'	POS	'
d	NN	d
mailed	VBD	mail
the	DT	the
drugs	NNS	drug
out	RP	out
.	SENT	.
The	DT	the
community	NN	community
came	VBD	come
up	RP	up
with	IN	with
a	DT	a
solution	NN	solution
,	,	,
called	VBD	call
multi-	NN	<unknown>
signature	NN	signature
escrow	NN	escrow
payments	NNS	payment
.	SENT	.
So	RB	so
on	IN	on
purchasing	VBG	purchase
my	PP$	my
item	NN	item
,	,	,
I	PP	I
would	MD	would
send	VB	send
my	PP$	my
bitcoin	NN	<unknown>
to	TO	to
a	DT	a
neutral	JJ	neutral
,	,	,
secure	JJ	secure
third	JJ	third
digital	JJ	digital
wallet	NN	wallet
.	SENT	.
The	DT	the
vendor	NN	vendor
,	,	,
who	WP	who
would	MD	would
see	VB	see
that	IN	that
I	NP	I
'	POS	'
d	NN	d
sent	VBD	send
it	PP	it
,	,	,
would	MD	would
be	VB	be
confident	JJ	confident
that	IN	that
they	PP	they
could	MD	could
then	RB	then
send	VB	send
the	DT	the
product	NN	product
to	TO	to
me	PP	me
,	,	,
and	CC	and
then	RB	then
when	WRB	when
I	PP	I
received	VBD	receive
it	PP	it
,	,	,
at	IN	at
least	JJS	least
two	CD	two
of	IN	of
the	DT	the
three	CD	three
people	NNS	people
engaged	VBN	engage
in	IN	in
the	DT	the
transaction	NN	transaction
â	NP	<unknown>
vendor	NN	vendor
,	,	,
buyer	NN	buyer
,	,	,
site	NN	site
administrator	NN	administrator
â	NP	<unknown>
would	MD	would
have	VB	have
to	TO	to
sign	VB	sign
the	DT	the
transaction	NN	transaction
off	RP	off
with	IN	with
a	DT	a
unique	JJ	unique
digital	JJ	digital
signature	NN	signature
,	,	,
and	CC	and
then	RB	then
the	DT	the
money	NN	money
would	MD	would
be	VB	be
transferred	VBN	transfer
.	SENT	.
Brilliant	JJ	brilliant
!	SENT	!
Elegant	JJ	elegant
.	SENT	.
It	PP	it
works	VBZ	work
.	SENT	.
But	CC	but
then	RB	then
they	PP	they
realized	VBD	realize
there	EX	there
was	VBD	be
a	DT	a
problem	NN	problem
with	IN	with
bitcoin	NN	<unknown>
,	,	,
because	IN	because
every	DT	every
bitcoin	NN	<unknown>
transaction	NN	transaction
is	VBZ	be
actually	RB	actually
recorded	VBN	record
publicly	RB	publicly
in	IN	in
a	DT	a
public	JJ	public
ledger	NN	ledger
.	SENT	.
So	RB	so
if	IN	if
you	PP	you
'	POS	'
re	NN	re
clever	NN	clever
,	,	,
you	PP	you
can	MD	can
try	VB	try
and	CC	and
work	VB	work
out	RP	out
who	WP	who
'	POS	'
s	NN	S
behind	IN	behind
them	PP	them
.	SENT	.
So	RB	so
they	PP	they
came	VBD	come
up	RP	up
with	IN	with
a	DT	a
tumbling	VBG	tumble
service	NN	service
.	SENT	.
Hundreds	NNS	hundred
of	IN	of
people	NNS	people
send	VBP	send
their	PP$	their
bitcoin	NN	<unknown>
into	IN	into
one	CD	one
address	NN	address
,	,	,
they	PP	they
'	POS	'
re	NN	re
tumbled	VBD	tumble
and	CC	and
jumbled	VBD	jumble
up	RP	up
,	,	,
and	CC	and
then	RB	then
the	DT	the
right	JJ	right
amount	NN	amount
is	VBZ	be
sent	VBN	send
on	IN	on
to	TO	to
the	DT	the
right	JJ	right
recipients	NNS	recipient
,	,	,
but	CC	but
they	PP	they
'	POS	'
re	NN	re
different	JJ	different
bitcoins	NNS	bitcoin
:	:	:
micro-laundering	JJ	<unknown>
systems	NNS	system
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
incredible	JJ	incredible
.	SENT	.
Interested	JJ	interested
in	IN	in
what	WP	what
drugs	NNS	drug
are	VBP	be
trending	VBG	trend
right	RB	right
now	RB	now
on	IN	on
the	DT	the
dark	JJ	dark
net	JJ	net
markets	NNS	market
?	SENT	?
Check	NP	Check
Grams	NP	Grams
,	,	,
the	DT	the
search	NN	search
engine	NN	engine
.	SENT	.
You	PP	you
can	MD	can
even	RB	even
buy	VB	buy
some	DT	some
advertising	NN	advertising
space	NN	space
.	SENT	.
Are	VBP	be
you	PP	you
an	DT	an
ethical	JJ	ethical
consumer	NN	consumer
worried	VBN	worry
about	IN	about
what	WP	what
the	DT	the
drugs	NNS	drug
industry	NN	industry
is	VBZ	be
doing	VBG	do
?	SENT	?
Yeah	RB	yeah
.	SENT	.
One	CD	one
vendor	NN	vendor
will	MD	will
offer	VB	offer
you	PP	you
fair	JJ	fair
trade	NN	trade
organic	JJ	organic
cocaine	NN	cocaine
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
not	RB	not
being	VBG	be
sourced	VBN	<unknown>
from	IN	from
Colombian	JJ	Colombian
druglords	NNS	druglord
,	,	,
but	CC	but
Guatemalan	JJ	Guatemalan
farmers	NNS	farmer
.	SENT	.
They	PP	they
even	RB	even
promised	VBD	promise
to	TO	to
reinvest	VB	reinvest
20	CD	@card@
percent	NN	percent
of	IN	of
any	DT	any
profits	NNS	profit
into	IN	into
local	JJ	local
education	NN	education
programs	NNS	program
.	SENT	.
There	EX	there
'	POS	'
s	NN	S
even	RB	even
a	DT	a
mystery	NN	mystery
shopper	NN	shopper
.	SENT	.
Now	RB	now
,	,	,
whatever	WDT	whatever
you	PP	you
think	VBP	think
about	IN	about
the	DT	the
morality	NN	morality
of	IN	of
these	DT	these
sites	NNS	site
â	NP	<unknown>
and	CC	and
I	PP	I
submit	VBP	submit
that	IN	that
it	PP	it
'	POS	'
s	NN	S
not	RB	not
actually	RB	actually
an	DT	an
easy	JJ	easy
question	NN	question
â	NP	<unknown>
the	DT	the
creation	NN	creation
of	IN	of
functioning	NN	functioning
,	,	,
competitive	JJ	competitive
,	,	,
anonymous	JJ	anonymous
markets	NNS	market
,	,	,
where	WRB	where
nobody	NN	nobody
knows	VBZ	know
who	WP	who
anybody	NN	anybody
else	RB	else
is	VBZ	be
,	,	,
constantly	RB	constantly
at	IN	at
risk	NN	risk
of	IN	of
being	VBG	be
shut	VBN	shut
down	RP	down
by	IN	by
the	DT	the
authorities	NNS	authority
,	,	,
is	VBZ	be
a	DT	a
staggering	JJ	staggering
achievement	NN	achievement
,	,	,
a	DT	a
phenomenal	JJ	phenomenal
achievement	NN	achievement
.	SENT	.
And	CC	and
it	PP	it
'	POS	'
s	NN	S
that	IN	that
kind	NN	kind
of	IN	of
innovation	NN	innovation
that	RB	that
'	POS	'
s	NN	S
why	WRB	why
those	DT	those
on	IN	on
the	DT	the
fringes	NNS	fringe
are	VBP	be
often	RB	often
the	DT	the
harbingers	NNS	harbinger
of	IN	of
what	WP	what
is	VBZ	be
to	TO	to
come	VB	come
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
easy	JJ	easy
to	TO	to
forget	VB	forget
that	IN	that
because	IN	because
of	IN	of
its	PP$	its
short	JJ	short
life	NN	life
,	,	,
the	DT	the
Internet	NN	Internet
has	VBZ	have
actually	RB	actually
changed	VBN	change
many	JJ	many
times	NNS	time
over	IN	over
the	DT	the
last	JJ	last
30	CD	@card@
