Last	JJ	last
from	IN	from
Ghana	NP	Ghana
.	SENT	.
"	``	"
In	IN	in
my	PP$	my
mind	NN	mind
,	,	,
she	PP	she
came	VBD	come
from	IN	from
Lebanon	NP	Lebanon
,	,	,
despite	IN	despite
the	DT	the
patent	NN	patent
fact	NN	fact
that	IN	that
all	PDT	all
her	PP$	her
formative	JJ	formative
experience	NN	experience
took	VBD	take
place	NN	place
in	IN	in
suburban	JJ	suburban
Accra	NP	Accra
.	SENT	.
I	PP	I
,	,	,
like	IN	like
my	PP$	my
critics	NNS	critic
,	,	,
was	VBD	be
imagining	VBG	imagine
some	DT	some
Ghana	NP	Ghana
where	WRB	where
all	DT	all
Ghanaians	NNS	Ghanaian
had	VBD	have
brown	JJ	brown
skin	NN	skin
or	CC	or
none	NN	none
held	VBN	hold
U	NP	U
.	SENT	.
K	NP	K
.	SENT	.
passports	NNS	passport
.	SENT	.
I	NP	I
'	POS	'
d	NN	d
fallen	VBN	fall
into	IN	into
the	DT	the
limiting	VBG	limit
trap	NN	trap
that	IN	that
the	DT	the
language	NN	language
of	IN	of
coming	VBG	come
from	IN	from
countries	NNS	country
sets	NNS	set
—	:	-
the	DT	the
privileging	VBG	privilege
of	IN	of
a	DT	a
fiction	NN	fiction
,	,	,
the	DT	the
singular	JJ	singular
country	NN	country
,	,	,
over	IN	over
reality	NN	reality
:	:	:
human	JJ	human
experience	NN	experience
.	SENT	.
Speaking	VBG	speak
with	IN	with
Colum	NP	<unknown>
McCann	NP	McCann
that	DT	that
day	NN	day
,	,	,
the	DT	the
penny	NN	penny
finally	RB	finally
dropped	VBD	drop
.	SENT	.
"	''	"
All	DT	all
experience	NN	experience
is	VBZ	be
local	JJ	local
,	,	,
"	''	"
he	PP	he
said	VBD	say
.	SENT	.
"	''	"
All	DT	all
identity	NN	identity
is	VBZ	be
experience	NN	experience
,	,	,
"	''	"
I	PP	I
thought	VBD	think
.	SENT	.
"	''	"
I	NP	I
'	POS	'
m	NN	m
not	RB	not
a	DT	a
national	JJ	national
,	,	,
"	''	"
I	PP	I
proclaimed	VBD	proclaim
onstage	NN	onstage
.	SENT	.
"	''	"
I	NP	I
'	POS	'
m	NN	m
a	DT	a
local	JJ	local
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
multi-local	JJ	multi-local
.	SENT	.
"	``	"
See	VB	see
,	,	,
"	''	"
Taiye	NP	<unknown>
Selasi	NP	<unknown>
comes	VBZ	come
from	IN	from
the	DT	the
United	NP	United
States	NPS	States
,	,	,
"	''	"
isn	NP	isn
'	POS	'
t	NN	t
the	DT	the
truth	NN	truth
.	SENT	.
I	PP	I
have	VBP	have
no	DT	no
relationship	NN	relationship
with	IN	with
the	DT	the
United	NP	United
States	NPS	States
,	,	,
all	RB	all
50	CD	@card@
of	IN	of
them	PP	them
,	,	,
not	RB	not
really	RB	really
.	SENT	.
My	PP$	my
relationship	NN	relationship
is	VBZ	be
with	IN	with
Brookline	NP	Brookline
,	,	,
the	DT	the
town	NN	town
where	WRB	where
I	PP	I
grew	VBD	grow
up	RP	up
;	:	;
with	IN	with
New	NP	New
York	NP	York
City	NP	City
,	,	,
where	WRB	where
I	PP	I
started	VBD	start
work	VB	work
;	:	;
with	IN	with
Lawrenceville	NP	Lawrenceville
,	,	,
where	WRB	where
I	PP	I
spend	VBP	spend
Thanksgiving	NP	Thanksgiving
.	SENT	.
What	WP	what
makes	VBZ	make
America	NP	America
home	NN	home
for	IN	for
me	PP	me
is	VBZ	be
not	RB	not
my	PP$	my
passport	NN	passport
or	CC	or
accent	NN	accent
,	,	,
but	CC	but
these	DT	these
very	RB	very
particular	JJ	particular
experiences	NNS	experience
and	CC	and
the	DT	the
places	NNS	place
they	PP	they
occur	VBP	occur
.	SENT	.
Despite	IN	despite
my	PP$	my
pride	NN	pride
in	IN	in
Ewe	NN	ewe
culture	NN	culture
,	,	,
the	DT	the
Black	NP	Black
Stars	NP	Stars
,	,	,
and	CC	and
my	PP$	my
love	NN	love
of	IN	of
Ghanaian	JJ	Ghanaian
food	NN	food
,	,	,
I	PP	I
'	POS	'
ve	NN	ve
never	RB	never
had	VBD	have
a	DT	a
relationship	NN	relationship
with	IN	with
the	DT	the
Republic	NP	Republic
of	IN	of
Ghana	NP	Ghana
,	,	,
writ	NN	writ
large	JJ	large
.	SENT	.
My	PP$	my
relationship	NN	relationship
is	VBZ	be
with	IN	with
Accra	NP	Accra
,	,	,
where	WRB	where
my	PP$	my
mother	NN	mother
lives	NNS	life
,	,	,
where	WRB	where
I	PP	I
go	VBP	go
each	DT	each
year	NN	year
,	,	,
with	IN	with
the	DT	the
little	JJ	little
garden	NN	garden
in	IN	in
Dzorwulu	NP	<unknown>
where	WRB	where
my	PP$	my
father	NN	father
and	CC	and
I	PP	I
talk	VBP	talk
for	IN	for
hours	NNS	hour
.	SENT	.
These	DT	these
are	VBP	be
the	DT	the
places	NNS	place
that	WDT	that
shape	VBP	shape
my	PP$	my
experience	NN	experience
.	SENT	.
My	PP$	my
experience	NN	experience
is	VBZ	be
where	WRB	where
I	PP	I
'	POS	'
m	NN	m
from	IN	from
.	SENT	.
What	WP	what
if	IN	if
we	PP	we
asked	VBD	ask
,	,	,
instead	RB	instead
of	IN	of
"	``	"
Where	WRB	where
are	VBP	be
you	PP	you
from	IN	from
?	SENT	?
"	''	"
—	:	-
"	``	"
Where	WRB	where
are	VBP	be
you	PP	you
a	DT	a
local	JJ	local
?	SENT	?
"	``	"
This	DT	this
would	MD	would
tell	VB	tell
us	PP	us
so	RB	so
much	RB	much
more	JJR	more
about	IN	about
who	WP	who
and	CC	and
how	WRB	how
similar	JJ	similar
we	PP	we
are	VBP	be
.	SENT	.
Tell	VB	tell
me	PP	me
you	PP	you
'	POS	'
re	NN	re
from	IN	from
France	NP	France
,	,	,
and	CC	and
I	PP	I
see	VBP	see
what	WP	what
,	,	,
a	DT	a
set	NN	set
of	IN	of
clich��s	NNS	<unknown>
?	SENT	?
Adichie	NP	<unknown>
'	POS	'
s	JJ	<unknown>
dangerous	JJ	dangerous
single	JJ	single
story	NN	story
,	,	,
the	DT	the
myth	NN	myth
of	IN	of
the	DT	the
nation	NN	nation
of	IN	of
France	NP	France
?	SENT	?
Tell	VB	tell
me	PP	me
you	PP	you
'	''	'
re	IN	re
a	DT	a
local	JJ	local
of	IN	of
Fez	NP	Fez
and	CC	and
Paris	NP	Paris
,	,	,
better	RBR	well
yet	RB	yet
,	,	,
Goutte	NP	<unknown>
d	NN	d
'	''	'
Or	CC	or
,	,	,
and	CC	and
I	PP	I
see	VBP	see
a	DT	a
set	NN	set
of	IN	of
experiences	NNS	experience
.	SENT	.
Our	PP$	our
experience	NN	experience
is	VBZ	be
where	WRB	where
we	PP	we
'	POS	'
re	NN	re
from	IN	from
.	SENT	.
So	RB	so
,	,	,
where	WRB	where
are	VBP	be
you	PP	you
a	DT	a
local	JJ	local
?	SENT	?
I	PP	I
propose	VBP	propose
a	DT	a
three-step	NN	three-step
test	NN	test
.	SENT	.
I	PP	I
call	VBP	call
these	DT	these
the	DT	the
three	CD	three
"	``	"
R—s	NP	<unknown>
"	''	"
:	:	:
rituals	NNS	ritual
,	,	,
relationships	NNS	relationship
,	,	,
restrictions	NNS	restriction
.	SENT	.
First	RB	first
,	,	,
think	VBP	think
of	IN	of
your	PP$	your
daily	JJ	daily
rituals	NNS	ritual
,	,	,
whatever	WDT	whatever
they	PP	they
may	MD	may
be	VB	be
:	:	:
making	VBG	make
your	PP$	your
coffee	NN	coffee
,	,	,
driving	VBG	drive
to	TO	to
work	VB	work
,	,	,
harvesting	VBG	harvest
your	PP$	your
crops	NNS	crop
,	,	,
saying	VBG	say
your	PP$	your
prayers	NNS	prayer
.	SENT	.
What	WP	what
kind	NN	kind
of	IN	of
rituals	NNS	ritual
are	VBP	be
these	DT	these
?	SENT	?
Where	WRB	where
do	VBP	do
they	PP	they
occur	VBP	occur
?	SENT	?
In	IN	in
what	WP	what
city	NN	city
or	CC	or
cities	NNS	city
in	IN	in
the	DT	the
world	NN	world
do	VBP	do
shopkeepers	NNS	shopkeeper
know	VB	know
your	PP$	your
face	NN	face
?	SENT	?
As	IN	as
a	DT	a
child	NN	child
,	,	,
I	PP	I
carried	VBD	carry
out	RP	out
fairly	RB	fairly
standard	JJ	standard
suburban	JJ	suburban
rituals	NNS	ritual
in	IN	in
Boston	NP	Boston
,	,	,
with	IN	with
adjustments	NNS	adjustment
made	VBN	make
for	IN	for
the	DT	the
rituals	NNS	ritual
my	PP$	my
mother	NN	mother
brought	VBN	bring
from	IN	from
London	NP	London
and	CC	and
Lagos	NP	Lagos
.	SENT	.
We	PP	we
took	VBD	take
off	RP	off
our	PP$	our
shoes	NNS	shoe
in	IN	in
the	DT	the
house	NN	house
,	,	,
we	PP	we
were	VBD	be
unfailingly	RB	unfailingly
polite	JJ	polite
with	IN	with
our	PP$	our
elders	NNS	elder
,	,	,
we	PP	we
ate	VBD	eat
slow-cooked	JJ	<unknown>
,	,	,
spicy	JJ	spicy
food	NN	food
.	SENT	.
In	IN	in
snowy	JJ	snowy
North	NP	North
America	NP	America
,	,	,
ours	PP	ours
were	VBD	be
rituals	NNS	ritual
of	IN	of
the	DT	the
global	JJ	global
South	NP	South
.	SENT	.
The	DT	the
first	JJ	first
time	NN	time
I	PP	I
went	VBD	go
to	TO	to
Delhi	NP	Delhi
or	CC	or
to	TO	to
southern	JJ	southern
parts	NNS	part
of	IN	of
Italy	NP	Italy
,	,	,
I	PP	I
was	VBD	be
shocked	VBN	shock
by	IN	by
how	WRB	how
at	IN	at
home	NN	home
I	PP	I
felt	VBD	feel
.	SENT	.
The	DT	the
rituals	NNS	ritual
were	VBD	be
familiar	JJ	familiar
.	SENT	.
"	``	"
R	NN	R
"	''	"
number	NN	number
one	CD	one
,	,	,
rituals	NNS	ritual
.	SENT	.
Now	RB	now
,	,	,
think	VBP	think
of	IN	of
your	PP$	your
relationships	NNS	relationship
,	,	,
of	IN	of
the	DT	the
people	NNS	people
who	WP	who
shape	VBP	shape
your	PP$	your
days	NNS	day
.	SENT	.
To	TO	to
whom	WP	whom
do	VBP	do
you	PP	you
speak	VBP	speak
at	IN	at
least	JJS	least
once	IN	once
a	DT	a
week	NN	week
,	,	,
be	VB	be
it	PP	it
face	VBP	face
to	TO	to
face	VB	face
or	CC	or
on	IN	on
FaceTime	NN	<unknown>
?	SENT	?
Be	VB	be
reasonable	JJ	reasonable
in	IN	in
your	PP$	your
assessment	NN	assessment
;	:	;
I	PP	I
'	POS	'
m	NN	m
not	RB	not
talking	VBG	talk
about	IN	about
your	PP$	your
Facebook	NN	<unknown>
friends	NNS	friend
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
speaking	NN	speaking
of	IN	of
the	DT	the
people	NNS	people
who	WP	who
shape	VBP	shape
your	PP$	your
weekly	JJ	weekly
emotional	JJ	emotional
experience	NN	experience
.	SENT	.
My	PP$	my
mother	NN	mother
in	IN	in
Accra	NP	Accra
,	,	,
my	PP$	my
twin	JJ	twin
sister	NN	sister
in	IN	in
Boston	NP	Boston
,	,	,
my	PP$	my
best	JJS	good
friends	NNS	friend
in	IN	in
New	NP	New
York	NP	York
:	:	:
these	DT	these
relationships	NNS	relationship
are	VBP	be
home	RB	home
for	IN	for
me	PP	me
.	SENT	.
"	``	"
R	NN	R
"	''	"
number	NN	number
two	CD	two
,	,	,
relationships	NNS	relationship
.	SENT	.
We	PP	we
'	POS	'
re	NN	re
local	NN	local
where	WRB	where
we	PP	we
carry	VBP	carry
out	RP	out
our	PP$	our
rituals	NNS	ritual
and	CC	and
relationships	NNS	relationship
,	,	,
but	CC	but
how	WRB	how
we	PP	we
experience	VBP	experience
our	PP$	our
locality	NN	locality
depends	VBZ	depend
in	IN	in
part	NN	part
on	IN	on
our	PP$	our
restrictions	NNS	restriction
.	SENT	.
By	IN	by
restrictions	NNS	restriction
,	,	,
I	PP	I
mean	VBP	mean
,	,	,
where	WRB	where
are	VBP	be
you	PP	you
able	JJ	able
to	TO	to
live	VB	live
?	SENT	?
What	WP	what
passport	NN	passport
do	VBP	do
you	PP	you
hold	VBP	hold
?	SENT	?
Are	VBP	be
you	PP	you
restricted	VBN	restrict
by	IN	by
,	,	,
say	VB	say
,	,	,
racism	NN	racism
,	,	,
from	IN	from
feeling	VBG	feel
fully	RB	fully
at	IN	at
home	NN	home
where	WRB	where
you	PP	you
live	VBP	live
?	SENT	?
By	IN	by
civil	JJ	civil
war	NN	war
,	,	,
dysfunctional	JJ	dysfunctional
governance	NN	governance
,	,	,
economic	JJ	economic
inflation	NN	inflation
,	,	,
from	IN	from
living	VBG	live
in	IN	in
the	DT	the
locality	NN	locality
where	WRB	where
you	PP	you
had	VBD	have
your	PP$	your
rituals	NNS	ritual
as	IN	as
a	DT	a
child	NN	child
?	SENT	?
This	DT	this
is	VBZ	be
the	DT	the
least	JJS	least
sexy	JJ	sexy
of	IN	of
the	DT	the
R—s	NP	<unknown>
,	,	,
less	JJR	less
lyric	NN	lyric
than	IN	than
rituals	NNS	ritual
and	CC	and
relationships	NNS	relationship
,	,	,
but	CC	but
the	DT	the
question	NN	question
takes	VBZ	take
us	PP	us
past	JJ	past
"	``	"
Where	WRB	where
are	VBP	be
you	PP	you
now	RB	now
?	SENT	?
"	''	"
to	TO	to
"	``	"
Why	WRB	why
aren	NNS	<unknown>
'	POS	'
t	NN	t
you	PP	you
there	RB	there
,	,	,
and	CC	and
why	WRB	why
?	SENT	?
"	''	"
Rituals	NNS	ritual
,	,	,
relationships	NNS	relationship
,	,	,
restrictions	NNS	restriction
.	SENT	.
Take	VB	take
a	DT	a
piece	NN	piece
of	IN	of
paper	NN	paper
and	CC	and
put	VB	put
those	DT	those
three	CD	three
words	NNS	word
on	IN	on
top	NN	top
of	IN	of
three	CD	three
columns	NNS	column
,	,	,
then	RB	then
try	VBP	try
to	TO	to
fill	VB	fill
those	DT	those
columns	NNS	column
as	RB	as
honestly	RB	honestly
as	IN	as
you	PP	you
can	MD	can
.	SENT	.
A	DT	a
very	RB	very
different	JJ	different
picture	NN	picture
of	IN	of
your	PP$	your
life	NN	life
in	IN	in
local	JJ	local
context	NN	context
,	,	,
of	IN	of
your	PP$	your
identity	NN	identity
as	IN	as
a	DT	a
set	NN	set
of	IN	of
experiences	NNS	experience
,	,	,
may	MD	may
emerge	VB	emerge
.	SENT	.
So	RB	so
let	VB	let
'	''	'
s	NNS	<unknown>
try	VBP	try
it	PP	it
.	SENT	.
I	PP	I
have	VBP	have
a	DT	a
friend	NN	friend
named	VBN	name
Olu	NP	Olu
.	SENT	.
He	PP	he
'	POS	'
s	NN	S
35	CD	@card@
years	NNS	year
old	JJ	old
.	SENT	.
His	PP$	his
parents	NNS	parent
,	,	,
born	VBN	bear
in	IN	in
Nigeria	NP	Nigeria
,	,	,
came	VBD	come
to	TO	to
Germany	NP	Germany
on	IN	on
scholarships	NNS	scholarship
.	SENT	.
Olu	NP	Olu
was	VBD	be
born	VBN	bear
in	IN	in
Nuremberg	NP	Nuremberg
and	CC	and
lived	VBD	live
there	RB	there
until	IN	until
age	NN	age
10	CD	@card@
.	SENT	.
When	WRB	when
his	PP$	his
family	NN	family
moved	VBD	move
to	TO	to
Lagos	NP	Lagos
,	,	,
he	PP	he
studied	VBD	study
in	IN	in
London	NP	London
,	,	,
then	RB	then
came	VBD	come
to	TO	to
Berlin	NP	Berlin
.	SENT	.
He	PP	he
loves	VBZ	love
going	VBG	go
to	TO	to
Nigeria	NP	Nigeria
—	:	-
the	DT	the
weather	NN	weather
,	,	,
the	DT	the
food	NN	food
,	,	,
the	DT	the
friends	NNS	friend
—	:	-
but	CC	but
hates	VBZ	hate
the	DT	the
political	JJ	political
corruption	NN	corruption
there	RB	there
.	SENT	.
Where	WRB	where
is	VBZ	be
Olu	NP	Olu
from	IN	from
?	SENT	?
I	PP	I
have	VBP	have
another	DT	another
friend	NN	friend
named	VBN	name
Udo	NP	Udo
.	SENT	.
He	PP	he
'	POS	'
s	NN	S
also	RB	also
35	CD	@card@
years	NNS	year
old	JJ	old
.	SENT	.
Udo	NP	Udo
was	VBD	be
born	VBN	bear
in	IN	in
C��rdoba	NP	<unknown>
,	,	,
in	IN	in
northwest	JJ	northwest
Argentina	NP	Argentina
,	,	,
where	WRB	where
his	PP$	his
grandparents	NNS	grandparent
migrated	VBN	migrate
from	IN	from
Germany	NP	Germany
,	,	,
what	WP	what
is	VBZ	be
now	RB	now
Poland	NP	Poland
,	,	,
after	IN	after
the	DT	the
war	NN	war
.	SENT	.
Udo	NP	Udo
studied	VBD	study
in	IN	in
Buenos	NP	Buenos
Aires	NP	Aires
,	,	,
and	CC	and
nine	CD	nine
