Hi	UH	hi
million	CD	million
pieces	NNS	piece
of	IN	of
clothing	NN	clothing
returned	VBN	return
to	TO	to
them	PP	them
.	SENT	.
I	PP	I
could	MD	could
not	RB	not
stop	VB	stop
thinking	VBG	think
about	IN	about
it	PP	it
.	SENT	.
What	WP	what
happens	VBZ	happen
to	TO	to
all	PDT	all
these	DT	these
returned	VBN	return
clothes	NNS	clothes
?	SENT	?
So	RB	so
I	PP	I
came	VBD	come
home	NN	home
and	CC	and
researched	VBN	research
.	SENT	.
And	CC	and
I	PP	I
learned	VBD	learn
that	IN	that
every	DT	every
year	NN	year
,	,	,
four	CD	four
billion	NN	billion
pounds	NNS	pound
of	IN	of
returned	VBN	return
clothing	NN	clothing
ends	VBZ	end
up	RP	up
in	IN	in
the	DT	the
landfill	NN	landfill
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
like	IN	like
every	DT	every
resident	NN	resident
in	IN	in
the	DT	the
US	NP	US
did	VBD	do
a	DT	a
load	NN	load
of	IN	of
laundry	NN	laundry
last	JJ	last
night	NN	night
and	CC	and
decided	VBD	decide
to	TO	to
throw	VB	throw
it	PP	it
in	IN	in
the	DT	the
trash	NN	trash
today	NN	today
.	SENT	.
I	PP	I
was	VBD	be
horrified	VBN	horrify
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
like	IN	like
,	,	,
"	''	"
Of	IN	of
all	DT	all
people	NNS	people
,	,	,
I	PP	I
should	MD	should
be	VB	be
able	JJ	able
to	TO	to
help	VB	help
prevent	VB	prevent
this	DT	this
.	SENT	.
"	``	"
My	PP$	my
job	NN	job
is	VBZ	be
to	TO	to
find	VB	find
solutions	NNS	solution
to	TO	to
logistical	JJ	logistical
issues	NNS	issue
like	IN	like
these	DT	these
â	NP	<unknown>
not	RB	not
create	VB	create
them	PP	them
.	SENT	.
So	IN	so
this	DT	this
issue	NN	issue
became	VBD	become
very	RB	very
personal	JJ	personal
to	TO	to
me	PP	me
.	SENT	.
I	PP	I
said	VBD	say
,	,	,
"	``	"
You	PP	you
know	VBP	know
what	WP	what
?	SENT	?
We	PP	we
have	VBP	have
to	TO	to
solve	VB	solve
this	DT	this
.	SENT	.
"	``	"
And	CC	and
we	PP	we
can	MD	can
,	,	,
with	IN	with
some	DT	some
of	IN	of
the	DT	the
existing	JJ	existing
systems	NNS	system
we	PP	we
already	RB	already
have	VBP	have
in	IN	in
place	NN	place
.	SENT	.
And	CC	and
then	RB	then
I	PP	I
started	VBD	start
to	TO	to
wonder	VB	wonder
:	:	:
How	WRB	how
did	VBD	do
we	PP	we
get	VBP	get
here	RB	here
?	SENT	?
I	PP	I
mean	VBP	mean
,	,	,
it	PP	it
was	VBD	be
only	RB	only
like	IN	like
six	CD	six
years	NNS	year
ago	RB	ago
when	WRB	when
a	DT	a
study	NN	study
recommended	VBD	recommend
that	IN	that
offering	VBG	offer
free	JJ	free
online	JJ	online
returns	NNS	return
would	MD	would
drive	VB	drive
customers	NNS	customer
to	TO	to
spend	VB	spend
more	RBR	more
.	SENT	.
We	PP	we
started	VBD	start
seeing	VBG	see
companies	NNS	company
offering	VBG	offer
free	JJ	free
online	JJ	online
returns	NNS	return
to	TO	to
drive	VB	drive
more	JJR	more
sales	NNS	sale
and	CC	and
provide	VB	provide
a	DT	a
better	JJR	good
experience	NN	experience
.	SENT	.
What	WP	what
we	PP	we
didn	NP	<unknown>
'	POS	'
t	NN	t
realize	VBP	realize
is	VBZ	be
that	IN	that
this	DT	this
would	MD	would
lead	VB	lead
to	TO	to
more	JJR	more
items	NNS	item
being	VBG	be
returned	VBN	return
as	IN	as
well	RB	well
.	SENT	.
In	IN	in
the	DT	the
US	NP	US
,	,	,
companies	NNS	company
lost	VBD	lose
$351	JJ	<unknown>
billion	NNS	billion
in	IN	in
sales	NNS	sale
in	IN	in
2017	CD	@card@
alone	RB	alone
.	SENT	.
Retailers	NNS	retailer
are	VBP	be
scrambling	VBG	scramble
to	TO	to
recover	VB	recover
their	PP$	their
losses	NNS	loss
.	SENT	.
They	PP	they
try	VBP	try
to	TO	to
place	VB	place
that	DT	that
returned	VBN	return
item	NN	item
online	JJ	online
to	TO	to
be	VB	be
sold	VBN	sell
again	RB	again
,	,	,
or	CC	or
they	PP	they
'	POS	'
ll	NNS	<unknown>
sell	VBP	sell
it	PP	it
to	TO	to
a	DT	a
discount	NN	discount
partner	NN	partner
or	CC	or
a	DT	a
liquidator	NN	liquidator
.	SENT	.
Basically	RB	basically
,	,	,
if	IN	if
companies	NNS	company
cannot	MD	can
find	VB	find
a	DT	a
place	NN	place
for	IN	for
this	DT	this
item	NN	item
quickly	RB	quickly
and	CC	and
economically	RB	economically
,	,	,
its	PP$	its
place	NN	place
becomes	VBZ	become
the	DT	the
trash	NN	trash
.	SENT	.
Suddenly	RB	suddenly
,	,	,
I	PP	I
felt	VBD	feel
very	RB	very
guilty	JJ	guilty
for	IN	for
being	VBG	be
that	DT	that
shopper	NN	shopper
,	,	,
somebody	NN	somebody
who	WP	who
contributes	VBZ	contribute
to	TO	to
this	DT	this
.	SENT	.
Who	WP	who
would	MD	would
have	VB	have
thought	VBN	think
my	PP$	my
innocent	JJ	innocent
shopping	NN	shopping
behavior	NN	behavior
would	MD	would
be	VB	be
hurting	VBG	hurt
not	RB	not
only	RB	only
me	PP	me
,	,	,
but	CC	but
our	PP$	our
planet	NN	planet
as	IN	as
well	RB	well
?	SENT	?
And	CC	and
as	IN	as
I	PP	I
thought	VBD	think
about	RB	about
what	WP	what
to	TO	to
do	VB	do
,	,	,
I	PP	I
kept	VBD	keep
thinking	VBG	think
:	:	:
Why	WRB	why
does	VBZ	do
the	DT	the
item	NN	item
have	VB	have
to	TO	to
be	VB	be
returned	VBN	return
to	TO	to
the	DT	the
retailer	NN	retailer
in	IN	in
the	DT	the
first	JJ	first
place	NN	place
?	SENT	?
What	WP	what
if	IN	if
there	EX	there
was	VBD	be
another	DT	another
way	NN	way
,	,	,
a	DT	a
win-win	NN	win-win
for	IN	for
everyone	NN	everyone
?	SENT	?
What	WP	what
if	IN	if
when	WRB	when
a	DT	a
person	NN	person
is	VBZ	be
trying	VBG	try
to	TO	to
return	VB	return
something	NN	something
,	,	,
it	PP	it
could	MD	could
go	VB	go
to	TO	to
the	DT	the
next	JJ	next
shopper	NN	shopper
who	WP	who
wants	VBZ	want
it	PP	it
,	,	,
and	CC	and
not	RB	not
the	DT	the
retailer	NN	retailer
?	SENT	?
What	WP	what
if	IN	if
,	,	,
instead	RB	instead
of	IN	of
a	DT	a
return	NN	return
,	,	,
they	PP	they
could	MD	could
do	VB	do
what	WP	what
I	PP	I
call	VBP	call
a	DT	a
"	``	"
green	JJ	green
turn	NN	turn
"	''	"
?	SENT	?
Consumers	NNS	consumer
could	MD	could
use	VB	use
an	DT	an
app	NP	App
to	TO	to
take	VB	take
pictures	NNS	picture
of	IN	of
the	DT	the
item	NN	item
and	CC	and
verify	VB	verify
the	DT	the
condition	NN	condition
while	IN	while
returning	VBG	return
it	PP	it
.	SENT	.
Artificial	JJ	artificial
intelligence	NN	intelligence
systems	NNS	system
could	MD	could
then	RB	then
sort	VB	sort
these	DT	these
clothes	NNS	clothes
by	IN	by
condition	NN	condition
â	NP	<unknown>
mint	NN	mint
condition	NN	condition
or	CC	or
slightly	RB	slightly
used	VBN	use
â	NP	<unknown>
and	CC	and
direct	VB	direct
it	PP	it
to	TO	to
the	DT	the
next	JJ	next
appropriate	JJ	appropriate
person	NN	person
.	SENT	.
Mint-condition	NN	Mint-condition
clothes	NNS	clothes
could	MD	could
automatically	RB	automatically
go	VB	go
to	TO	to
the	DT	the
next	JJ	next
buyer	NN	buyer
,	,	,
while	IN	while
slightly	RB	slightly
used	VBN	use
clothes	NNS	clothes
could	MD	could
be	VB	be
marked	VBN	mark
down	RB	down
and	CC	and
offered	VBN	offer
online	JJ	online
again	RB	again
.	SENT	.
The	DT	the
retailer	NN	retailer
can	MD	can
decide	VB	decide
the	DT	the
business	NN	business
rules	NNS	rule
on	IN	on
the	DT	the
number	NN	number
of	IN	of
times	NNS	time
a	DT	a
particular	JJ	particular
item	NN	item
can	MD	can
be	VB	be
resold	VBN	resell
.	SENT	.
All	RB	all
that	IN	that
the	DT	the
consumer	NN	consumer
would	MD	would
need	VB	need
to	TO	to
do	VB	do
is	VBZ	be
obtain	VB	obtain
a	DT	a
mobile	JJ	mobile
code	NN	code
,	,	,
take	VB	take
it	PP	it
to	TO	to
the	DT	the
nearest	JJS	near
shipping	NN	shipping
place	NN	place
to	TO	to
be	VB	be
packed	VBN	pack
and	CC	and
shipped	VBN	ship
,	,	,
and	CC	and
off	RB	off
it	PP	it
goes	VBZ	go
from	IN	from
one	CD	one
buyer	NN	buyer
to	TO	to
the	DT	the
next	JJ	next
,	,	,
not	RB	not
the	DT	the
landfill	NN	landfill
.	SENT	.
Now	RB	now
you	PP	you
will	MD	will
ask	VB	ask
,	,	,
"	``	"
Would	MD	would
people	NNS	people
really	RB	really
go	VBP	go
through	IN	through
all	PDT	all
this	DT	this
trouble	NN	trouble
?	SENT	?
"	``	"
I	PP	I
think	VBP	think
they	PP	they
would	MD	would
if	IN	if
they	PP	they
had	VBD	have
incentives	NNS	incentive
,	,	,
like	IN	like
loyalty	NN	loyalty
points	NNS	point
or	CC	or
cash	NN	cash
back	RB	back
.	SENT	.
Let	NP	Let
'	POS	'
s	NNS	<unknown>
call	VBP	call
it	PP	it
"	``	"
green	JJ	green
cash	NN	cash
.	SENT	.
"	``	"
There	EX	there
would	MD	would
be	VB	be
a	DT	a
whole	JJ	whole
new	JJ	new
opportunity	NN	opportunity
to	TO	to
make	VB	make
money	NN	money
from	IN	from
this	DT	this
new	JJ	new
customer	NN	customer
base	NN	base
looking	VBG	look
to	TO	to
buy	VB	buy
these	DT	these
returns	NNS	return
.	SENT	.
This	DT	this
system	NN	system
would	MD	would
make	VB	make
a	DT	a
fun	NN	fun
thing	NN	thing
like	IN	like
shopping	VBG	shop
a	DT	a
spiritual	JJ	spiritual
experience	NN	experience
that	WDT	that
helps	VBZ	help
save	VB	save
our	PP$	our
planet	NN	planet
.	SENT	.
This	DT	this
is	VBZ	be
doable	JJ	doable
and	CC	and
would	MD	would
probably	RB	probably
take	VB	take
six	CD	six
months	NNS	month
to	TO	to
weave	VB	weave
some	DT	some
of	IN	of
our	PP$	our
existing	JJ	existing
systems	NNS	system
and	CC	and
run	VB	run
a	DT	a
pilot	NN	pilot
.	SENT	.
Even	RB	even
before	IN	before
any	DT	any
of	IN	of
these	DT	these
logistical	JJ	logistical
systems	NNS	system
are	VBP	be
in	IN	in
place	NN	place
,	,	,
each	DT	each
of	IN	of
us	PP	us
shoppers	NNS	shopper
can	MD	can
act	VB	act
now	RB	now
,	,	,
if	IN	if
every	DT	every
single	JJ	single
adult	NN	adult
in	IN	in
the	DT	the
US	NP	US
made	VBD	make
a	DT	a
few	JJ	few
small	JJ	small
changes	NNS	change
to	TO	to
our	PP$	our
shopping	NN	shopping
behavior	NN	behavior
.	SENT	.
Take	VB	take
the	DT	the
extra	JJ	extra
time	NN	time
to	TO	to
research	VB	research
and	CC	and
think	VB	think
â	NP	<unknown>
Do	VB	do
I	PP	I
really	RB	really
need	VBP	need
this	DT	this
item	NN	item
?	SENT	?
No	UH	no
:	:	:
Do	VBP	do
I	PP	I
really	RB	really
want	VBP	want
this	DT	this
item	NN	item
?	SENT	?
â	NP	<unknown>
before	IN	before
making	VBG	make
a	DT	a
purchase	NN	purchase
.	SENT	.
And	CC	and
if	IN	if
every	DT	every
one	CD	one
of	IN	of
us	PP	us
adults	NNS	adult
in	IN	in
the	DT	the
US	NP	US
returned	VBD	return
five	CD	five
less	JJR	less
items	NNS	item
this	DT	this
year	NN	year
,	,	,
we	PP	we
would	MD	would
keep	VB	keep
240	CD	@card@
million	CD	million
pounds	NNS	pound
of	IN	of
clothes	NNS	clothes
out	IN	out
of	IN	of
the	DT	the
landfill	NN	landfill
.	SENT	.
Six	CD	six
percent	NN	percent
reduction	NN	reduction
,	,	,
just	RB	just
like	IN	like
that	DT	that
.	SENT	.
This	DT	this
environmental	JJ	environmental
problem	NN	problem
that	IN	that
we	PP	we
have	VBP	have
created	VBN	create
is	VBZ	be
not	RB	not
thousands	NNS	thousand
of	IN	of
years	NNS	year
away	RB	away
;	:	;
it	PP	it
'	POS	'
s	JJ	<unknown>
happening	VBG	happen
today	NN	today
,	,	,
and	CC	and
must	MD	must
stop	VB	stop
now	RB	now
to	TO	to
prevent	VB	prevent
growing	VBG	grow
landfills	NNS	landfill
across	IN	across
the	DT	the
globe	NN	globe
.	SENT	.
I	PP	I
want	VBP	want
to	TO	to
leave	VB	leave
my	PP$	my
daughter	NN	daughter
and	CC	and
my	PP$	my
daughter	NN	daughter
'	POS	'
s	JJ	<unknown>
daughter	NN	daughter
a	DT	a
better	JJR	good
and	CC	and
cleaner	JJR	clean
place	NN	place
than	IN	than
I	PP	I
found	VBD	find
it	PP	it
,	,	,
so	RB	so
I	PP	I
have	VBP	have
not	RB	not
only	RB	only
stopped	VBN	stop
overordering	NN	<unknown>
,	,	,
I	PP	I
recycle	VBP	recycle
religiously	RB	religiously
as	RB	as
well	RB	well
.	SENT	.
And	CC	and
you	PP	you
can	MD	can
,	,	,
too	RB	too
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
not	RB	not
difficult	JJ	difficult
.	SENT	.
Before	IN	before
we	PP	we
fill	VBP	fill
our	PP$	our
shopping	NN	shopping
carts	NNS	cart
and	CC	and
our	PP$	our
landfills	NNS	landfill
with	IN	with
extra	JJ	extra
items	NNS	item
that	IN	that
we	PP	we
don	VB	don
'	''	'
t	NN	t
want	VBP	want
,	,	,
let	VBP	let
'	POS	'
s	NNS	<unknown>
pause	VBP	pause
next	JJ	next
time	NN	time
we	PP	we
are	VBP	be
shopping	VBG	shop
online	JJ	online
and	CC	and
think	VBP	think
twice	RB	twice
about	IN	about
what	WP	what
we	PP	we
all	RB	all
hopefully	RB	hopefully
really	RB	really
do	VBP	do
want	VB	want
:	:	:
a	DT	a
beautiful	JJ	beautiful
Earth	NN	earth
to	TO	to
call	VB	call
home	NN	home
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
