There	EX	there
have	VB	have
this	DT	this
response	NN	response
to	TO	to
robots	NNS	robot
?	SENT	?
Well	RB	well
,	,	,
of	IN	of
course	NN	course
,	,	,
we	PP	we
'	POS	'
re	NN	re
primed	VBN	prime
by	IN	by
science	NN	science
fiction	NN	fiction
and	CC	and
pop	NN	pop
culture	NN	culture
to	TO	to
really	RB	really
want	VB	want
to	TO	to
personify	VB	personify
these	DT	these
things	NNS	thing
,	,	,
but	CC	but
it	PP	it
goes	VBZ	go
a	DT	a
little	JJ	little
bit	NN	bit
deeper	JJR	deep
than	IN	than
that	DT	that
.	SENT	.
It	PP	it
turns	VBZ	turn
out	RP	out
that	IN	that
we	PP	we
'	POS	'
re	NN	re
biologically	RB	biologically
hardwired	VBD	hardwire
to	TO	to
project	VB	project
intent	NN	intent
and	CC	and
life	NN	life
onto	IN	onto
any	DT	any
movement	NN	movement
in	IN	in
our	PP$	our
physical	JJ	physical
space	NN	space
that	WDT	that
seems	VBZ	seem
autonomous	JJ	autonomous
to	TO	to
us	PP	us
.	SENT	.
So	RB	so
people	NNS	people
will	MD	will
treat	VB	treat
all	DT	all
sorts	NNS	sort
of	IN	of
robots	NNS	robot
like	IN	like
they	PP	they
'	POS	'
re	NN	re
alive	JJ	alive
.	SENT	.
These	DT	these
bomb-disposal	JJ	bomb-disposal
units	NNS	unit
get	VBP	get
names	NNS	name
.	SENT	.
They	PP	they
get	VBP	get
medals	NNS	medal
of	IN	of
honor	NN	honor
.	SENT	.
They	PP	they
'	POS	'
ve	NN	ve
had	VBD	have
funerals	NNS	funeral
for	IN	for
them	PP	them
with	IN	with
gun	NN	gun
salutes	NNS	salute
.	SENT	.
And	CC	and
research	NN	research
shows	VBZ	show
that	IN	that
we	PP	we
do	VBP	do
this	DT	this
even	RB	even
with	IN	with
very	RB	very
simple	JJ	simple
household	NN	household
robots	NNS	robot
,	,	,
like	IN	like
the	DT	the
Roomba	NP	<unknown>
vacuum	NN	vacuum
cleaner	NN	cleaner
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
just	RB	just
a	DT	a
disc	NN	disc
that	WDT	that
roams	VBZ	roam
around	IN	around
your	PP$	your
floor	NN	floor
to	TO	to
clean	VB	clean
it	PP	it
,	,	,
but	CC	but
just	RB	just
the	DT	the
fact	NN	fact
it	PP	it
'	POS	'
s	NNS	<unknown>
moving	VBG	move
around	RP	around
on	IN	on
its	PP$	its
own	JJ	own
will	NN	will
cause	NN	cause
people	NNS	people
to	TO	to
name	VB	name
the	DT	the
Roomba	NP	<unknown>
and	CC	and
feel	VB	feel
bad	JJ	bad
for	IN	for
the	DT	the
Roomba	NP	<unknown>
when	WRB	when
it	PP	it
gets	VBZ	get
stuck	VBN	stick
under	IN	under
the	DT	the
couch	NN	couch
.	SENT	.
And	CC	and
we	PP	we
can	MD	can
design	VB	design
robots	NNS	robot
specifically	RB	specifically
to	TO	to
evoke	VB	evoke
this	DT	this
response	NN	response
,	,	,
using	VBG	use
eyes	NNS	eye
and	CC	and
faces	NNS	face
or	CC	or
movements	NNS	movement
that	IN	that
people	NNS	people
automatically	RB	automatically
,	,	,
subconsciously	RB	subconsciously
associate	NN	associate
with	IN	with
states	NNS	state
of	IN	of
mind	NN	mind
.	SENT	.
And	CC	and
there	EX	there
'	''	'
s	VBG	<unknown>
an	DT	an
entire	JJ	entire
body	NN	body
of	IN	of
research	NN	research
called	VBD	call
human-robot	NN	human-robot
interaction	NN	interaction
that	WDT	that
really	RB	really
shows	VBZ	show
how	WRB	how
well	RB	well
this	DT	this
works	NNS	work
.	SENT	.
So	RB	so
for	IN	for
example	NN	example
,	,	,
researchers	NNS	researcher
at	IN	at
Stanford	NP	Stanford
University	NP	University
found	VBD	find
out	RP	out
that	IN	that
it	PP	it
makes	VBZ	make
people	NNS	people
really	RB	really
uncomfortable	JJ	uncomfortable
when	WRB	when
you	PP	you
ask	VBP	ask
them	PP	them
to	TO	to
touch	VB	touch
a	DT	a
robot	NN	robot
'	POS	'
s	JJ	<unknown>
private	JJ	private
parts	NNS	part
.	SENT	.
So	RB	so
from	IN	from
this	DT	this
,	,	,
but	CC	but
from	IN	from
many	JJ	many
other	JJ	other
studies	NNS	study
,	,	,
we	PP	we
know	VBP	know
,	,	,
we	PP	we
know	VBP	know
that	IN	that
people	NNS	people
respond	VB	respond
to	TO	to
the	DT	the
cues	NNS	cue
given	VBN	give
to	TO	to
them	PP	them
by	IN	by
these	DT	these
lifelike	JJ	lifelike
machines	NNS	machine
,	,	,
even	RB	even
if	IN	if
they	PP	they
know	VBP	know
that	IN	that
they	PP	they
'	POS	'
re	NN	re
not	RB	not
real	JJ	real
.	SENT	.
Now	RB	now
,	,	,
we	PP	we
'	POS	'
re	NN	re
headed	VBN	head
towards	IN	towards
a	DT	a
world	NN	world
where	WRB	where
robots	NNS	robot
are	VBP	be
everywhere	RB	everywhere
.	SENT	.
Robotic	JJ	robotic
technology	NN	technology
is	VBZ	be
moving	VBG	move
out	RP	out
from	IN	from
behind	IN	behind
factory	NN	factory
walls	NNS	wall
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
entering	VBG	enter
workplaces	NNS	workplace
,	,	,
households	NNS	household
.	SENT	.
And	CC	and
as	IN	as
these	DT	these
machines	NNS	machine
that	WDT	that
can	MD	can
sense	VB	sense
and	CC	and
make	VB	make
autonomous	JJ	autonomous
decisions	NNS	decision
and	CC	and
learn	VB	learn
enter	VB	enter
into	IN	into
these	DT	these
shared	VBN	share
spaces	NNS	space
,	,	,
I	PP	I
think	VBP	think
that	IN	that
maybe	RB	maybe
the	DT	the
best	JJS	good
analogy	NN	analogy
we	PP	we
have	VBP	have
for	IN	for
this	DT	this
is	VBZ	be
our	PP$	our
relationship	NN	relationship
with	IN	with
animals	NNS	animal
.	SENT	.
Thousands	NNS	thousand
of	IN	of
years	NNS	year
ago	RB	ago
,	,	,
we	PP	we
started	VBD	start
to	TO	to
domesticate	VB	domesticate
animals	NNS	animal
,	,	,
and	CC	and
we	PP	we
trained	VBD	train
them	PP	them
for	IN	for
work	NN	work
and	CC	and
weaponry	NN	weaponry
and	CC	and
companionship	NN	companionship
.	SENT	.
And	CC	and
throughout	IN	throughout
history	NN	history
,	,	,
we	PP	we
'	POS	'
ve	NN	ve
treated	VBD	treat
some	DT	some
animals	NNS	animal
like	IN	like
tools	NNS	tool
or	CC	or
like	JJ	like
products	NNS	product
,	,	,
and	CC	and
other	JJ	other
animals	NNS	animal
,	,	,
we	PP	we
'	POS	'
ve	NNS	<unknown>
treated	VBN	treat
with	IN	with
kindness	NN	kindness
and	CC	and
we	PP	we
'	POS	'
ve	NN	ve
given	VBN	give
a	DT	a
place	NN	place
in	IN	in
society	NN	society
as	IN	as
our	PP$	our
companions	NNS	companion
.	SENT	.
I	PP	I
think	VBP	think
it	PP	it
'	''	'
s	NNS	<unknown>
plausible	JJ	plausible
we	PP	we
might	MD	might
start	VB	start
to	TO	to
integrate	VB	integrate
robots	NNS	robot
in	IN	in
similar	JJ	similar
ways	NNS	way
.	SENT	.
And	CC	and
sure	RB	sure
,	,	,
animals	NNS	animal
are	VBP	be
alive	JJ	alive
.	SENT	.
Robots	NNS	robot
are	VBP	be
not	RB	not
.	SENT	.
And	CC	and
I	PP	I
can	MD	can
tell	VB	tell
you	PP	you
,	,	,
from	IN	from
working	VBG	work
with	IN	with
roboticists	NNS	roboticist
,	,	,
that	WDT	that
we	PP	we
'	POS	'
re	NN	re
pretty	RB	pretty
far	RB	far
away	RB	away
from	IN	from
developing	VBG	develop
robots	NNS	robot
that	WDT	that
can	MD	can
feel	VB	feel
anything	NN	anything
.	SENT	.
But	CC	but
we	PP	we
feel	VBP	feel
for	IN	for
them	PP	them
,	,	,
and	CC	and
that	IN	that
matters	NNS	matter
,	,	,
because	IN	because
if	IN	if
we	PP	we
'	POS	'
re	NN	re
trying	VBG	try
to	TO	to
integrate	VB	integrate
robots	NNS	robot
into	IN	into
these	DT	these
shared	VBN	share
spaces	NNS	space
,	,	,
we	PP	we
need	VBP	need
to	TO	to
understand	VB	understand
that	IN	that
people	NNS	people
will	MD	will
treat	VB	treat
them	PP	them
differently	RB	differently
than	IN	than
other	JJ	other
devices	NNS	device
,	,	,
and	CC	and
that	IN	that
in	IN	in
some	DT	some
cases	NNS	case
,	,	,
for	IN	for
example	NN	example
,	,	,
the	DT	the
case	NN	case
of	IN	of
a	DT	a
soldier	NN	soldier
who	WP	who
becomes	VBZ	become
emotionally	RB	emotionally
attached	VBN	attach
to	TO	to
the	DT	the
robot	NN	robot
that	IN	that
they	PP	they
work	VBP	work
with	IN	with
,	,	,
that	WDT	that
can	MD	can
be	VB	be
anything	NN	anything
from	IN	from
inefficient	JJ	inefficient
to	TO	to
dangerous	JJ	dangerous
.	SENT	.
But	CC	but
in	IN	in
other	JJ	other
cases	NNS	case
,	,	,
it	PP	it
can	MD	can
actually	RB	actually
be	VB	be
useful	JJ	useful
to	TO	to
foster	VB	foster
this	DT	this
emotional	JJ	emotional
connection	NN	connection
to	TO	to
robots	NNS	robot
.	SENT	.
We	PP	we
'	POS	'
re	NN	re
already	RB	already
seeing	VBG	see
some	DT	some
great	JJ	great
use	NN	use
cases	NNS	case
,	,	,
for	IN	for
example	NN	example
,	,	,
robots	NNS	robot
working	VBG	work
with	IN	with
autistic	JJ	autistic
children	NNS	child
to	TO	to
engage	VB	engage
them	PP	them
in	IN	in
ways	NNS	way
that	IN	that
we	PP	we
haven	VBP	haven
'	''	'
t	NN	t
seen	VBN	see
previously	RB	previously
,	,	,
or	CC	or
robots	NNS	robot
working	VBG	work
with	IN	with
teachers	NNS	teacher
to	TO	to
engage	VB	engage
kids	NNS	kid
in	IN	in
learning	VBG	learn
with	IN	with
new	JJ	new
results	NNS	result
.	SENT	.
And	CC	and
it	PP	it
'	POS	'
s	NN	S
not	RB	not
just	RB	just
for	IN	for
kids	NNS	kid
.	SENT	.
Early	JJ	early
studies	NNS	study
show	VBP	show
that	IN	that
robots	NNS	robot
can	MD	can
help	VB	help
doctors	NNS	doctor
and	CC	and
patients	NNS	patient
in	IN	in
health	NN	health
care	NN	care
settings	NNS	setting
.	SENT	.
This	DT	this
is	VBZ	be
the	DT	the
PARO	NP	Paro
baby	NN	baby
seal	NN	seal
robot	NN	robot
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
used	VBN	use
in	IN	in
nursing	NN	nursing
homes	NNS	home
and	CC	and
with	IN	with
dementia	NN	dementia
patients	NNS	patient
.	SENT	.
It	PP	it
'	POS	'
s	RB	<unknown>
been	VBN	be
around	RB	around
for	IN	for
a	DT	a
while	NN	while
.	SENT	.
And	CC	and
I	PP	I
remember	VBP	remember
,	,	,
years	NNS	year
ago	RB	ago
,	,	,
being	JJ	being
at	IN	at
a	DT	a
party	NN	party
and	CC	and
telling	VBG	tell
someone	NN	someone
about	IN	about
this	DT	this
robot	NN	robot
,	,	,
and	CC	and
her	PP$	her
response	NN	response
was	VBD	be
,	,	,
"	``	"
Oh	UH	oh
my	PP$	my
gosh	NN	gosh
.	SENT	.
That	IN	that
'	POS	'
s	NNS	<unknown>
horrible	JJ	horrible
.	SENT	.
I	PP	I
can	MD	can
'	''	'
t	NN	t
believe	VBP	believe
we	PP	we
'	''	'
re	IN	re
giving	VBG	give
people	NNS	people
robots	NNS	robot
instead	RB	instead
of	IN	of
human	JJ	human
care	NN	care
.	SENT	.
"	''	"
And	CC	and
this	DT	this
is	VBZ	be
a	DT	a
really	RB	really
common	JJ	common
response	NN	response
,	,	,
and	CC	and
I	PP	I
think	VBP	think
it	PP	it
'	''	'
s	NNS	<unknown>
absolutely	RB	absolutely
correct	JJ	correct
,	,	,
because	IN	because
that	WDT	that
would	MD	would
be	VB	be
terrible	JJ	terrible
.	SENT	.
But	CC	but
in	IN	in
this	DT	this
case	NN	case
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
not	RB	not
what	WP	what
this	DT	this
robot	NN	robot
replaces	VBZ	replace
.	SENT	.
What	WP	what
this	DT	this
robot	NN	robot
replaces	VBZ	replace
is	VBZ	be
animal	JJ	animal
therapy	NN	therapy
in	IN	in
contexts	NNS	context
where	WRB	where
we	PP	we
can	MD	can
'	''	'
t	NN	t
use	VBP	use
real	JJ	real
animals	NNS	animal
but	CC	but
we	PP	we
can	MD	can
use	VB	use
robots	NNS	robot
,	,	,
because	IN	because
people	NNS	people
will	MD	will
consistently	RB	consistently
treat	VB	treat
them	PP	them
more	JJR	more
like	IN	like
an	DT	an
animal	NN	animal
than	IN	than
a	DT	a
device	NN	device
.	SENT	.
Acknowledging	VBG	acknowledge
this	DT	this
emotional	JJ	emotional
connection	NN	connection
to	TO	to
robots	NNS	robot
can	MD	can
also	RB	also
help	VB	help
us	PP	us
anticipate	VB	anticipate
challenges	NNS	challenge
as	IN	as
these	DT	these
devices	NNS	device
move	VBP	move
into	IN	into
more	JJR	more
intimate	JJ	intimate
areas	NNS	area
of	IN	of
people	NNS	people
'	POS	'
s	NN	S
lives	NNS	life
.	SENT	.
For	IN	for
example	NN	example
,	,	,
is	VBZ	be
it	PP	it
OK	JJ	OK
if	IN	if
your	PP$	your
child	NN	child
'	POS	'
s	JJ	<unknown>
teddy	NN	teddy
bear	NN	bear
robot	NN	robot
records	VBZ	record
private	JJ	private
conversations	NNS	conversation
?	SENT	?
Is	VBZ	be
it	PP	it
OK	JJ	OK
if	IN	if
your	PP$	your
sex	NN	sex
robot	NN	robot
has	VBZ	have
compelling	JJ	compelling
in-app	JJ	<unknown>
purchases	NNS	purchase
?	SENT	?
Because	IN	because
robots	NNS	robot
plus	CC	plus
capitalism	NN	capitalism
equals	VBZ	equal
questions	NNS	question
around	IN	around
consumer	NN	consumer
protection	NN	protection
and	CC	and
privacy	NN	privacy
.	SENT	.
And	CC	and
those	DT	those
aren	NN	<unknown>
'	POS	'
t	NN	t
the	DT	the
only	JJ	only
reasons	NNS	reason
that	IN	that
our	PP$	our
behavior	NN	behavior
around	IN	around
these	DT	these
machines	NNS	machine
could	MD	could
matter	VB	matter
.	SENT	.
A	DT	a
few	JJ	few
years	NNS	year
after	IN	after
that	DT	that
first	JJ	first
initial	JJ	initial
experience	NN	experience
I	PP	I
had	VBD	have
with	IN	with
this	DT	this
baby	NN	baby
dinosaur	NN	dinosaur
robot	NN	robot
,	,	,
I	PP	I
did	VBD	do
a	DT	a
workshop	NN	workshop
with	IN	with
my	PP$	my
friend	NN	friend
Hannes	NP	Hannes
Gassert	NP	Gassert
.	SENT	.
And	CC	and
we	PP	we
took	VBD	take
five	CD	five
of	IN	of
these	DT	these
baby	NN	baby
dinosaur	NN	dinosaur
robots	NNS	robot
and	CC	and
we	PP	we
gave	VBD	give
them	PP	them
to	TO	to
five	CD	five
teams	NNS	team
of	IN	of
people	NNS	people
.	SENT	.
And	CC	and
we	PP	we
had	VBD	have
them	PP	them
name	VBP	name
them	PP	them
and	CC	and
play	VB	play
with	IN	with
them	PP	them
and	CC	and
interact	VB	interact
with	IN	with
them	PP	them
for	IN	for
about	IN	about
an	DT	an
hour	NN	hour
.	SENT	.
And	CC	and
then	RB	then
we	PP	we
unveiled	VBD	unveil
a	DT	a
hammer	NN	hammer
and	CC	and
a	DT	a
hatchet	NN	hatchet
and	CC	and
we	PP	we
told	VBD	tell
them	PP	them
to	TO	to
torture	VB	torture
and	CC	and
kill	VB	kill
the	DT	the
robots	NNS	robot
.	SENT	.
And	CC	and
this	DT	this
turned	VBD	turn
out	RP	out
to	TO	to
be	VB	be
a	DT	a
little	RB	little
more	RBR	more
dramatic	JJ	dramatic
than	IN	than
we	PP	we
expected	VBD	expect
it	PP	it
to	TO	to
be	VB	be
,	,	,
because	IN	because
none	NN	none
of	IN	of
the	DT	the
participants	NNS	participant
would	MD	would
even	RB	even
so	RB	so
much	RB	much
as	RB	as
strike	VB	strike
these	DT	these
baby	NN	baby
dinosaur	NN	dinosaur
robots	NNS	robot
,	,	,
so	RB	so
we	PP	we
had	VBD	have
to	TO	to
improvise	VB	improvise
a	DT	a
little	JJ	little
,	,	,
and	CC	and
at	IN	at
some	DT	some
point	NN	point
,	,	,
we	PP	we
said	VBD	say
,	,	,
"	``	"
OK	UH	OK
,	,	,
you	PP	you
can	MD	can
save	VB	save
your	PP$	your
team	NN	team
'	POS	'
s	JJ	<unknown>
robot	NN	robot
if	IN	if
you	PP	you
destroy	VBP	destroy
another	DT	another
team	NN	team
'	POS	'
s	NN	S
robot	NN	robot
.	SENT	.
"	''	"
And	CC	and
even	RB	even
that	DT	that
didn	NN	<unknown>
'	POS	'
t	NN	t
work	NN	work
.	SENT	.
They	PP	they
couldn	NNS	<unknown>
'	POS	'
t	NN	t
do	VBP	do
it	PP	it
.	SENT	.
So	RB	so
finally	RB	finally
,	,	,
we	PP	we
said	VBD	say
,	,	,
"	``	"
We	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
destroy	VB	destroy
all	DT	all
of	IN	of
the	DT	the
robots	NNS	robot
unless	IN	unless
someone	NN	someone
takes	VBZ	take
a	DT	a
hatchet	NN	hatchet
to	TO	to
one	CD	one
of	IN	of
them	PP	them
.	SENT	.
"	''	"
And	CC	and
this	DT	this
guy	NN	guy
stood	VBD	stand
up	RP	up
,	,	,
and	CC	and
he	PP	he
took	VBD	take
the	DT	the
hatchet	NN	hatchet
,	,	,
and	CC	and
the	DT	the
whole	JJ	whole
room	NN	room
winced	VBN	wince
as	IN	as
he	PP	he
brought	VBD	bring
the	DT	the
hatchet	NN	hatchet
down	RB	down
on	IN	on
the	DT	the
robot	NN	robot
'	POS	'
s	NN	S
neck	NN	neck
,	,	,
and	CC	and
there	EX	there
was	VBD	be
this	DT	this
half-joking	JJ	half-joking
,	,	,
half-serious	JJ	half-serious
moment	NN	moment
of	IN	of
silence	NN	silence
in	IN	in
the	DT	the
room	NN	room
for	IN	for
this	DT	this
fallen	VBN	fall
robot	NN	robot
.	SENT	.
So	RB	so
that	DT	that
was	VBD	be
a	DT	a
really	RB	really
interesting	JJ	interesting
experience	NN	experience
.	SENT	.
Now	RB	now
,	,	,
it	PP	it
wasn	NNS	<unknown>
'	POS	'
t	NN	t
a	DT	a
controlled	JJ	controlled
study	NN	study
,	,	,
obviously	RB	obviously
,	,	,
but	CC	but
it	PP	it
did	VBD	do
lead	VB	lead
to	TO	to
some	DT	some
later	JJR	late
research	NN	research
that	IN	that
I	PP	I
did	VBD	do
at	IN	at
MIT	NP	MIT
with	IN	with
Palash	NP	Palash
Nandy	NP	<unknown>
and	CC	and
Cynthia	NP	Cynthia
Breazeal	NP	Breazeal
,	,	,
where	WRB	where
we	PP	we
had	VBD	have
people	NNS	people
come	VBN	come
into	IN	into
the	DT	the
lab	NN	lab
and	CC	and
smash	VB	smash
these	DT	these
HEXBUGs	NNS	<unknown>
that	WDT	that
move	VBP	move
around	RP	around
in	IN	in
a	DT	a
really	RB	really
lifelike	JJ	lifelike
way	NN	way
,	,	,
like	IN	like
insects	NNS	insect
.	SENT	.
So	RB	so
instead	RB	instead
of	IN	of
choosing	VBG	choose
something	NN	something
cute	JJ	cute
that	IN	that
people	NNS	people
are	VBP	be
drawn	VBN	draw
to	TO	to
,	,	,
we	PP	we
chose	VBD	choose
something	NN	something
more	RBR	more
basic	JJ	basic
,	,	,
and	CC	and
what	WP	what
we	PP	we
found	VBD	find
was	VBD	be
that	IN	that
high-empathy	NN	high-empathy
people	NNS	people
would	MD	would
hesitate	VB	hesitate
more	RBR	more
to	TO	to
hit	VB	hit
the	DT	the
HEXBUGS	NP	<unknown>
.	SENT	.
Now	RB	now
this	DT	this
is	VBZ	be
just	RB	just
a	DT	a
little	JJ	little
study	NN	study
