Hello	UH	hello
writers	NNS	writer
from	IN	from
all	DT	all
over	IN	over
the	DT	the
world	NN	world
,	,	,
we	PP	we
have	VBP	have
mapped	VBN	map
,	,	,
measured	VBN	measure
and	CC	and
detailed	VBN	detail
100	CD	@card@
solutions	NNS	solution
to	TO	to
reversing	VBG	reverse
global	JJ	global
warming	NN	warming
.	SENT	.
Eighty	CD	eighty
already	RB	already
exist	VBP	exist
today	NN	today
,	,	,
and	CC	and
when	WRB	when
taken	VBN	take
together	RB	together
,	,	,
those	DT	those
80	CD	@card@
can	MD	can
achieve	VB	achieve
drawdown	NN	drawdown
.	SENT	.
And	CC	and
20	CD	@card@
are	VBP	be
coming	VBG	come
attractions	NNS	attraction
,	,	,
solutions	NNS	solution
on	IN	on
the	DT	the
pipeline	NN	pipeline
,	,	,
and	CC	and
when	WRB	when
they	PP	they
come	VBP	come
online	JJ	online
,	,	,
will	MD	will
speed	VB	speed
up	RP	up
our	PP$	our
progress	NN	progress
.	SENT	.
These	DT	these
are	VBP	be
solutions	NNS	solution
that	WDT	that
are	VBP	be
viable	JJ	viable
,	,	,
scalable	JJ	scalable
and	CC	and
financially	RB	financially
feasible	JJ	feasible
.	SENT	.
And	CC	and
they	PP	they
do	VBP	do
one	CD	one
or	CC	or
more	JJR	more
of	IN	of
three	CD	three
things	NNS	thing
:	:	:
replace	VB	replace
existing	VBG	exist
fossil	JJ	fossil
fuel-based	JJ	<unknown>
energy	NN	energy
generation	NN	generation
with	IN	with
clean	JJ	clean
,	,	,
renewable	JJ	renewable
sources	NNS	source
;	:	;
reduce	VB	reduce
consumption	NN	consumption
through	IN	through
technological	JJ	technological
efficiency	NN	efficiency
and	CC	and
behavior	NN	behavior
change	NN	change
;	:	;
and	CC	and
to	TO	to
biosequester	NN	biosequester
carbon	NN	carbon
in	IN	in
our	PP$	our
plants	NNS	plant
'	POS	'
biomass	NN	biomass
and	CC	and
soil	NN	soil
through	IN	through
a	DT	a
process	NN	process
we	PP	we
all	RB	all
learn	VBP	learn
in	IN	in
grade	NN	grade
school	NN	school
,	,	,
the	DT	the
magic	NN	magic
of	IN	of
photosynthesis	NN	photosynthesis
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
through	IN	through
a	DT	a
combination	NN	combination
of	IN	of
these	DT	these
three	CD	three
mechanisms	NNS	mechanism
that	DT	that
drawdown	NN	drawdown
becomes	VBZ	become
possible	JJ	possible
.	SENT	.
So	RB	so
how	WRB	how
do	VBP	do
we	PP	we
get	VBP	get
there	RB	there
?	SENT	?
Well	RB	well
,	,	,
here	RB	here
'	''	'
s	VBG	<unknown>
the	DT	the
short	JJ	short
answer	NN	answer
.	SENT	.
This	DT	this
is	VBZ	be
a	DT	a
list	NN	list
of	IN	of
the	DT	the
top	JJ	top
20	CD	@card@
solutions	NNS	solution
to	TO	to
reversing	VBG	reverse
global	JJ	global
warming	NN	warming
.	SENT	.
Now	RB	now
,	,	,
I	PP	I
'	POS	'
ll	NNS	<unknown>
go	VBP	go
into	IN	into
some	DT	some
detail	NN	detail
,	,	,
but	CC	but
take	VB	take
a	DT	a
few	JJ	few
seconds	NNS	second
to	TO	to
look	VB	look
over	IN	over
the	DT	the
list	NN	list
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
eclectic	NN	eclectic
,	,	,
I	PP	I
know	VBP	know
,	,	,
from	IN	from
onshore	JJ	onshore
wind	NN	wind
turbines	NNS	turbine
to	TO	to
educating	VBG	educate
girls	NNS	girl
,	,	,
from	IN	from
plant-rich	JJ	<unknown>
diets	NNS	diet
to	TO	to
rooftop	NN	rooftop
solar	JJ	solar
technology	NN	technology
.	SENT	.
So	RB	so
let	VB	let
'	''	'
s	NNS	<unknown>
break	VBP	break
it	PP	it
down	RP	down
a	DT	a
little	JJ	little
bit	NN	bit
.	SENT	.
To	TO	to
the	DT	the
right	NN	right
of	IN	of
the	DT	the
slide	NN	slide
,	,	,
you	PP	you
'	POS	'
ll	NNS	<unknown>
see	VBP	see
figures	NNS	figure
in	IN	in
gigatons	NNS	<unknown>
,	,	,
or	CC	or
billions	NNS	billion
of	IN	of
tons	NNS	ton
.	SENT	.
That	DT	that
represents	VBZ	represent
the	DT	the
total	JJ	total
equivalent	JJ	equivalent
carbon	NN	carbon
dioxide	NN	dioxide
reduced	VBN	reduce
from	IN	from
the	DT	the
atmosphere	NN	atmosphere
when	WRB	when
the	DT	the
solution	NN	solution
is	VBZ	be
implemented	VBN	implement
globally	RB	globally
over	IN	over
a	DT	a
30-year	JJ	30-year
period	NN	period
.	SENT	.
Now	RB	now
,	,	,
when	WRB	when
we	PP	we
think	VBP	think
about	IN	about
climate	NN	climate
solutions	NNS	solution
,	,	,
we	PP	we
often	RB	often
think	VBP	think
about	IN	about
electricity	NN	electricity
generation	NN	generation
.	SENT	.
We	PP	we
think	VBP	think
of	IN	of
renewable	JJ	renewable
energy	NN	energy
as	IN	as
the	DT	the
most	RBS	most
important	JJ	important
set	NN	set
of	IN	of
solutions	NNS	solution
,	,	,
and	CC	and
they	PP	they
are	VBP	be
incredibly	RB	incredibly
important	JJ	important
.	SENT	.
But	CC	but
the	DT	the
first	JJ	first
thing	NN	thing
to	TO	to
notice	VB	notice
about	IN	about
this	DT	this
list	NN	list
is	VBZ	be
that	IN	that
only	RB	only
five	CD	five
of	IN	of
the	DT	the
top	JJ	top
20	CD	@card@
solutions	NNS	solution
relate	VBP	relate
to	TO	to
electricity	NN	electricity
.	SENT	.
What	WP	what
surprised	VBD	surprise
us	PP	us
,	,	,
honestly	RB	honestly
,	,	,
was	VBD	be
that	IN	that
eight	CD	eight
of	IN	of
the	DT	the
top	JJ	top
20	CD	@card@
relate	VBP	relate
to	TO	to
the	DT	the
food	NN	food
system	NN	system
.	SENT	.
The	DT	the
climate	NN	climate
impact	NN	impact
of	IN	of
food	NN	food
may	MD	may
come	VB	come
as	IN	as
a	DT	a
surprise	NN	surprise
to	TO	to
many	JJ	many
people	NNS	people
,	,	,
but	CC	but
what	WP	what
these	DT	these
results	NNS	result
show	VBP	show
is	VBZ	be
that	IN	that
the	DT	the
decisions	NNS	decision
we	PP	we
make	VBP	make
every	DT	every
day	NN	day
about	IN	about
the	DT	the
food	NN	food
we	PP	we
produce	VBP	produce
,	,	,
purchase	VBP	purchase
and	CC	and
consume	VBP	consume
are	VBP	be
perhaps	RB	perhaps
the	DT	the
most	RBS	most
important	JJ	important
contributions	NNS	contribution
every	DT	every
individual	NN	individual
can	MD	can
make	VB	make
to	TO	to
reversing	VBG	reverse
global	JJ	global
warming	NN	warming
.	SENT	.
And	CC	and
how	WRB	how
we	PP	we
manage	VBP	manage
land	NN	land
is	VBZ	be
also	RB	also
very	RB	very
important	JJ	important
.	SENT	.
Protecting	VBG	protect
forests	NNS	forest
and	CC	and
wetlands	NNS	wetland
safeguards	NNS	safeguard
,	,	,
expands	VBZ	expand
and	CC	and
creates	VBZ	create
new	JJ	new
carbon	NN	carbon
sinks	VBZ	sink
that	IN	that
directly	RB	directly
draw	VB	draw
down	RP	down
carbon	NN	carbon
.	SENT	.
This	DT	this
is	VBZ	be
how	WRB	how
drawdown	NN	drawdown
can	MD	can
happen	VB	happen
.	SENT	.
And	CC	and
when	WRB	when
we	PP	we
take	VBP	take
food	NN	food
and	CC	and
land	NN	land
management	NN	management
together	RB	together
,	,	,
12	CD	@card@
of	IN	of
the	DT	the
top	JJ	top
20	CD	@card@
solutions	NNS	solution
relate	VBP	relate
to	TO	to
how	WRB	how
and	CC	and
why	WRB	why
we	PP	we
use	VBP	use
land	NN	land
.	SENT	.
This	DT	this
fundamentally	RB	fundamentally
shifts	VBZ	shift
traditional	JJ	traditional
thinking	NN	thinking
on	IN	on
climate	NN	climate
solutions	NNS	solution
.	SENT	.
But	CC	but
let	VB	let
'	''	'
s	NNS	<unknown>
go	VBP	go
to	TO	to
the	DT	the
top	NN	top
of	IN	of
the	DT	the
list	NN	list
,	,	,
because	IN	because
I	PP	I
think	VBP	think
what	WP	what
'	POS	'
s	NN	S
there	EX	there
may	MD	may
also	RB	also
surprise	VB	surprise
you	PP	you
.	SENT	.
The	DT	the
single	JJ	single
most	RBS	most
impactful	JJ	<unknown>
solution	NN	solution
,	,	,
according	VBG	accord
to	TO	to
this	DT	this
analysis	NN	analysis
,	,	,
would	MD	would
be	VB	be
refrigeration	NN	refrigeration
management	NN	management
,	,	,
or	CC	or
properly	RB	properly
managing	VBG	manage
and	CC	and
disposing	VBG	dispose
of	IN	of
hydrofluorocarbons	NNS	hydrofluorocarbon
,	,	,
also	RB	also
known	VBN	know
as	IN	as
HFCs	NP	<unknown>
,	,	,
which	WDT	which
are	VBP	be
used	VBN	use
by	IN	by
refrigerators	NNS	refrigerator
and	CC	and
air	NN	air
conditioners	NNS	conditioner
to	TO	to
cool	VB	cool
the	DT	the
air	NN	air
.	SENT	.
We	PP	we
did	VBD	do
a	DT	a
great	JJ	great
job	NN	job
with	IN	with
the	DT	the
Montreal	NP	Montreal
Protocol	NP	Protocol
to	TO	to
limit	VB	limit
the	DT	the
production	NN	production
of	IN	of
chlorofluorocarbons	NNS	chlorofluorocarbon
,	,	,
CFCs	NNS	CFC
,	,	,
because	IN	because
of	IN	of
their	PP$	their
effect	NN	effect
on	IN	on
the	DT	the
ozone	NN	ozone
layer	NN	layer
.	SENT	.
But	CC	but
they	PP	they
were	VBD	be
replaced	VBN	replace
by	IN	by
HFCs	NP	<unknown>
,	,	,
which	WDT	which
are	VBP	be
hundreds	NNS	hundred
to	TO	to
thousands	NNS	thousand
of	IN	of
times	NNS	time
more	RBR	more
potent	JJ	potent
a	DT	a
greenhouse	NN	greenhouse
gas	NN	gas
than	IN	than
carbon	NN	carbon
dioxide	NN	dioxide
.	SENT	.
And	CC	and
that	DT	that
90	CD	@card@
gigatons	NNS	<unknown>
reduced	VBN	reduce
is	VBZ	be
a	DT	a
conservative	JJ	conservative
figure	NN	figure
.	SENT	.
If	IN	if
we	PP	we
were	VBD	be
to	TO	to
account	VB	account
for	IN	for
the	DT	the
impact	NN	impact
of	IN	of
the	DT	the
Kigali	NP	Kigali
agreement	NN	agreement
of	IN	of
2016	CD	@card@
,	,	,
which	WDT	which
calls	VBZ	call
for	IN	for
the	DT	the
phaseout	NN	phaseout
of	IN	of
hydrofluorocarbons	NNS	hydrofluorocarbon
and	CC	and
replace	VB	replace
them	PP	them
with	IN	with
natural	JJ	natural
refrigerants	NNS	refrigerant
,	,	,
which	WDT	which
exist	VBP	exist
today	NN	today
,	,	,
this	DT	this
number	NN	number
could	MD	could
increase	VB	increase
to	TO	to
120	CD	@card@
,	,	,
to	TO	to
nearly	RB	nearly
200	CD	@card@
gigatons	NNS	<unknown>
of	IN	of
avoided	VBN	avoid
greenhouse	NN	greenhouse
gases	NNS	gas
.	SENT	.
Maybe	RB	maybe
you	PP	you
'	POS	'
re	NN	re
surprised	VBD	surprise
,	,	,
as	IN	as
we	PP	we
were	VBD	be
.	SENT	.
Now	RB	now
,	,	,
before	IN	before
going	VBG	go
into	IN	into
some	DT	some
details	NNS	detail
of	IN	of
specific	JJ	specific
solutions	NNS	solution
,	,	,
you	PP	you
may	MD	may
be	VB	be
wondering	VBG	wonder
how	WRB	how
we	PP	we
came	VBD	come
to	TO	to
these	DT	these
calculations	NNS	calculation
.	SENT	.
Well	RB	well
,	,	,
first	JJ	first
of	IN	of
all	DT	all
,	,	,
we	PP	we
collected	VBD	collect
a	DT	a
lot	NN	lot
of	IN	of
data	NNS	datum
,	,	,
and	CC	and
we	PP	we
used	VBD	use
statistical	JJ	statistical
analysis	NN	analysis
to	TO	to
create	VB	create
ranges	NNS	range
that	WDT	that
allow	VBP	allow
us	PP	us
to	TO	to
choose	VB	choose
reasonable	JJ	reasonable
choices	NNS	choice
for	IN	for
every	DT	every
input	NN	input
used	VBN	use
throughout	IN	throughout
the	DT	the
models	NNS	model
.	SENT	.
And	CC	and
we	PP	we
chose	VBD	choose
a	DT	a
conservative	JJ	conservative
approach	NN	approach
,	,	,
which	WDT	which
underlies	VBZ	underlie
the	DT	the
entire	JJ	entire
project	NN	project
.	SENT	.
All	PDT	all
that	DT	that
data	NN	data
is	VBZ	be
entered	VBN	enter
in	IN	in
the	DT	the
model	NN	model
,	,	,
ambitiously	RB	ambitiously
but	CC	but
plausibly	RB	plausibly
projected	VBN	project
into	IN	into
the	DT	the
future	NN	future
,	,	,
and	CC	and
compared	VBN	compare
against	IN	against
what	WP	what
we	PP	we
would	MD	would
have	VB	have
to	TO	to
do	VB	do
anyway	RB	anyway
.	SENT	.
The	DT	the
84	CD	@card@
gigatons	NNS	<unknown>
reduced	VBN	reduce
from	IN	from
onshore	JJ	onshore
wind	NN	wind
turbines	NNS	turbine
,	,	,
for	IN	for
example	NN	example
,	,	,
results	NNS	result
from	IN	from
the	DT	the
electricity	NN	electricity
generated	VBN	generate
from	IN	from
wind	NN	wind
farms	NNS	farm
that	WDT	that
would	MD	would
otherwise	RB	otherwise
be	VB	be
produced	VBN	produce
from	IN	from
coal	NN	coal
or	CC	or
gas-fired	JJ	gas-fired
plants	NNS	plant
.	SENT	.
We	PP	we
calculate	VBP	calculate
all	PDT	all
the	DT	the
costs	NNS	cost
to	TO	to
build	VB	build
and	CC	and
to	TO	to
operate	VB	operate
the	DT	the
plants	NNS	plant
and	CC	and
all	PDT	all
the	DT	the
emissions	NNS	emission
generated	VBD	generate
.	SENT	.
The	DT	the
same	JJ	same
process	NN	process
is	VBZ	be
used	VBN	use
to	TO	to
compare	VB	compare
recycling	VBG	recycle
versus	CC	versus
landfilling	VBG	landfil
,	,	,
regenerative	JJ	regenerative
versus	CC	versus
industrial	JJ	industrial
agriculture	NN	agriculture
,	,	,
protecting	VBG	protect
versus	CC	versus
cutting	VBG	cut
down	RP	down
our	PP$	our
forests	NNS	forest
.	SENT	.
The	DT	the
results	NNS	result
are	VBP	be
then	RB	then
integrated	VBN	integrate
within	IN	within
and	CC	and
across	IN	across
systems	NNS	system
to	TO	to
avoid	VB	avoid
double-counting	VBG	double-count
and	CC	and
add	VB	add
it	PP	it
up	RP	up
to	TO	to
see	VB	see
if	IN	if
we	PP	we
actually	RB	actually
get	VB	get
to	TO	to
drawdown	NN	drawdown
.	SENT	.
OK	UH	OK
,	,	,
let	VB	let
'	''	'
s	NNS	<unknown>
go	VBP	go
into	IN	into
some	DT	some
specific	JJ	specific
solutions	NNS	solution
.	SENT	.
Rooftop	NN	rooftop
solar	JJ	solar
comes	VBZ	come
in	IN	in
ranked	VBN	rank
number	NN	number
10	CD	@card@
.	SENT	.
When	WRB	when
we	PP	we
picture	VBP	picture
rooftop	NN	rooftop
solar	JJ	solar
in	IN	in
our	PP$	our
minds	NNS	mind
we	PP	we
often	RB	often
envision	VBP	envision
a	DT	a
warehouse	NN	warehouse
in	IN	in
Miami	NP	Miami
covered	VBN	cover
in	IN	in
solar	JJ	solar
panels	NNS	panel
.	SENT	.
But	CC	but
these	DT	these
are	VBP	be
solutions	NNS	solution
that	WDT	that
are	VBP	be
relevant	JJ	relevant
in	IN	in
urban	JJ	urban
and	CC	and
rural	JJ	rural
settings	NNS	setting
,	,	,
high	JJ	high
and	CC	and
low-income	JJ	low-income
countries	NNS	country
,	,	,
and	CC	and
they	PP	they
have	VBP	have
cascading	JJ	cascading
benefits	NNS	benefit
.	SENT	.
This	DT	this
is	VBZ	be
a	DT	a
family	NN	family
on	IN	on
a	DT	a
straw	JJ	straw
island	NN	island
in	IN	in
Lake	NP	Lake
Titicaca	NP	<unknown>
receiving	VBG	receive
their	PP$	their
first	JJ	first
solar	JJ	solar
panel	NN	panel
.	SENT	.
Before	RB	before
,	,	,
kerosene	NN	kerosene
was	VBD	be
used	VBN	use
for	IN	for
cooking	NN	cooking
and	CC	and
lighting	NN	lighting
,	,	,
kerosene	NN	kerosene
on	IN	on
a	DT	a
straw	JJ	straw
island	NN	island
.	SENT	.
So	RB	so
by	IN	by
installing	VBG	install
solar	JJ	solar
,	,	,
this	DT	this
family	NN	family
is	VBZ	be
not	RB	not
only	RB	only
helping	VBG	help
to	TO	to
reduce	VB	reduce
emissions	NNS	emission
,	,	,
but	CC	but
providing	VBG	provide
safety	NN	safety
and	CC	and
security	NN	security
for	IN	for
their	PP$	their
household	NN	household
.	SENT	.
And	CC	and
tropical	JJ	tropical
forests	NNS	forest
tell	VBP	tell
their	PP$	their
own	JJ	own
story	NN	story
.	SENT	.
Protecting	VBG	protect
currently	RB	currently
degraded	VBN	degrade
land	NN	land
in	IN	in
the	DT	the
tropics	NNS	tropic
and	CC	and
allowing	VBG	allow
natural	JJ	natural
regeneration	NN	regeneration
to	TO	to
occur	VB	occur
is	VBZ	be
the	DT	the
number	NN	number
five	CD	five
solution	NN	solution
to	TO	to
reversing	VBG	reverse
global	JJ	global
warming	NN	warming
.	SENT	.
We	PP	we
can	MD	can
think	VB	think
of	IN	of
trees	NNS	tree
as	IN	as
giant	JJ	giant
sticks	NNS	stick
of	IN	of
carbon	NN	carbon
.	SENT	.
This	DT	this
is	VBZ	be
drawdown	NN	drawdown
in	IN	in
action	NN	action
every	DT	every
year	NN	year
,	,	,
as	IN	as
carbon	NN	carbon
is	VBZ	be
removed	VBN	remove
from	IN	from
the	DT	the
atmosphere	NN	atmosphere
through	IN	through
photosynthesis	NN	photosynthesis
,	,	,
which	WDT	which
converts	VBZ	convert
carbon	NN	carbon
dioxide	NN	dioxide
to	TO	to
plants	NNS	plant
'	POS	'
biomass	NN	biomass
and	CC	and
soil	NN	soil
organic	JJ	organic
carbon	NN	carbon
.	SENT	.
And	CC	and
we	PP	we
need	VBP	need
to	TO	to
rethink	VB	rethink
how	WRB	how
we	PP	we
produce	VBP	produce
our	PP$	our
food	NN	food
to	TO	to
make	VB	make
it	PP	it
more	RBR	more
regenerative	JJ	regenerative
.	SENT	.
There	EX	there
are	VBP	be
many	JJ	many
ways	NNS	way
to	TO	to
do	VB	do
this	DT	this
,	,	,
and	CC	and
we	PP	we
researched	VBD	research
over	IN	over
13	CD	@card@
of	IN	of
them	PP	them
,	,	,
but	CC	but
these	DT	these
aren	NN	<unknown>
'	POS	'
t	NN	t
new	JJ	new
ways	NNS	way
of	IN	of
producing	VBG	produce
food	NN	food
.	SENT	.
They	PP	they
have	VBP	have
been	VBN	be
practiced	VBN	practice
for	IN	for
centuries	NNS	century
,	,	,
for	IN	for
generations	NNS	generation
.	SENT	.
But	CC	but
they	PP	they
are	VBP	be
increasingly	RB	increasingly
displaced	VBN	displace
by	IN	by
modern	JJ	modern
agriculture	NN	agriculture
,	,	,
which	WDT	which
promotes	VBZ	promote
tillage	NN	tillage
,	,	,
monocropping	NN	<unknown>
and	CC	and
the	DT	the
use	NN	use
of	IN	of
synthetic	JJ	synthetic
fertilizers	NNS	fertilizer
and	CC	and
pesticides	NNS	pesticide
which	WDT	which
degrade	VBP	degrade
the	DT	the
land	NN	land
and	CC	and
turn	VB	turn
it	PP	it
into	IN	into
a	DT	a
net	JJ	net
emitter	NN	emitter
of	IN	of
greenhouse	NN	greenhouse
gases	NNS	gas
.	SENT	.
Regenerative	JJ	regenerative
agriculture	NN	agriculture
,	,	,
on	IN	on
the	DT	the
other	JJ	other
hand	NN	hand
,	,	,
restores	VBZ	restore
soil	NN	soil
health	NN	health
and	CC	and
productivity	NN	productivity
,	,	,
increases	NNS	increase
yield	NN	yield
,	,	,
improves	VBZ	improve
water	NN	water
retention	NN	retention
,	,	,
benefits	VBZ	benefit
smallholder	NN	smallholder
farmers	NNS	farmer
and	CC	and
large	JJ	large
farming	VBG	farm
operations	NNS	operation
alike	RB	alike
and	CC	and
brings	VBZ	bring
carbon	NN	carbon
back	RB	back
to	TO	to
the	DT	the
land	NN	land
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
win-win-win-win-win	NN	win-win-win-win-win
.	SENT	.
And	CC	and
it	PP	it
'	POS	'
s	NN	S
not	RB	not
just	RB	just
how	WRB	how
we	PP	we
produce	VBP	produce
food	NN	food
,	,	,
but	CC	but
what	WP	what
we	PP	we
consume	VBP	consume
that	WDT	that
has	VBZ	have
a	DT	a
massive	JJ	massive
impact	NN	impact
on	IN	on
global	JJ	global
warming	NN	warming
.	SENT	.
A	DT	a
plant-rich	JJ	<unknown>
diet	NN	diet
is	VBZ	be
not	RB	not
a	DT	a
vegan	NN	vegan
or	CC	or
a	DT	a
vegetarian	JJ	vegetarian
diet	NN	diet
,	,	,
though	IN	though
I	PP	I
applaud	VBP	applaud
any	DT	any
who	WP	who
make	VBP	make
those	DT	those
choices	NNS	choice
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
a	DT	a
healthy	JJ	healthy
diet	NN	diet
in	IN	in
terms	NNS	term
of	IN	of
how	WRB	how
much	RB	much
we	PP	we
consume	VBP	consume
,	,	,
and	CC	and
particularly	RB	particularly
how	WRB	how
much	JJ	much
meat	NN	meat
is	VBZ	be
consumed	VBN	consume
.	SENT	.
In	IN	in
the	DT	the
richer	JJR	rich
parts	NNS	part
of	IN	of
the	DT	the
world	NN	world
,	,	,
we	PP	we
overconsume	VBZ	<unknown>
.	SENT	.
However	RB	however
,	,	,
low-income	JJ	low-income
countries	NNS	country
show	VBP	show
an	DT	an
insufficient	JJ	insufficient
caloric	NN	caloric
and	CC	and
protein	NN	protein
intake	NN	intake
.	SENT	.
That	DT	that
needs	VBZ	need
rebalancing	VBG	rebalance
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	NN	S
in	IN	in
the	DT	the
rebalancing	VBG	rebalance
that	IN	that
a	DT	a
plant-rich	JJ	<unknown>
diet	NN	diet
becomes	VBZ	become
the	DT	the
number	NN	number
four	CD	four
solution	NN	solution
to	TO	to
reversing	VBG	reverse
global	JJ	global
warming	NN	warming
.	SENT	.
Moreover	RB	moreover
,	,	,
approximately	RB	approximately
a	DT	a
third	JJ	third
of	IN	of
all	DT	all
food	NN	food
produced	VBN	produce
is	VBZ	be
not	RB	not
eaten	VBN	eat
,	,	,
and	CC	and
wasted	VBN	waste
food	NN	food
emits	VBZ	emit
an	DT	an
astounding	VBG	astound
eight	CD	eight
percent	NN	percent
of	IN	of
global	JJ	global
greenhouse	NN	greenhouse
gases	NNS	gas
.	SENT	.
We	PP	we
need	VBP	need
to	TO	to
look	VB	look
where	WRB	where
across	IN	across
the	DT	the
supply	NN	supply
chain	NN	chain
these	DT	these
losses	NNS	loss
and	CC	and
wastage	NN	wastage
occurs	VBZ	occur
.	SENT	.
In	IN	in
low-	NN	low-
income	NN	income
