If	IN	if
How	WRB	how
was	VBD	be
I	PP	I
ever	RB	ever
going	VBG	go
to	TO	to
live	VB	live
the	DT	the
life	NN	life
full	JJ	full
of	IN	of
adventure	NN	adventure
and	CC	and
stories	NNS	story
,	,	,
as	IN	as
I	PP	I
always	RB	always
wanted	VBD	want
?	SENT	?
And	CC	and
how	WRB	how
was	VBD	be
I	PP	I
going	VBG	go
to	TO	to
snowboard	NN	snowboard
again	RB	again
?	SENT	?
That	DT	that
day	NN	day
,	,	,
I	PP	I
went	VBD	go
home	RB	home
,	,	,
I	PP	I
crawled	VBD	crawl
into	IN	into
bed	NN	bed
and	CC	and
this	DT	this
is	VBZ	be
what	WP	what
my	PP$	my
life	NN	life
looked	VBD	look
like	IN	like
for	IN	for
the	DT	the
next	JJ	next
few	JJ	few
months	NNS	month
:	:	:
me	PP	me
passed	VBD	pass
out	RP	out
,	,	,
escaping	VBG	escape
from	IN	from
reality	NN	reality
,	,	,
with	IN	with
my	PP$	my
legs	NNS	leg
resting	VBG	rest
by	IN	by
my	PP$	my
side	NN	side
.	SENT	.
I	PP	I
was	VBD	be
absolutely	RB	absolutely
physically	RB	physically
and	CC	and
emotionally	RB	emotionally
broken	VBN	break
.	SENT	.
But	CC	but
I	PP	I
knew	VBD	know
that	IN	that
in	IN	in
order	NN	order
to	TO	to
move	VB	move
forward	RB	forward
,	,	,
I	PP	I
had	VBD	have
to	TO	to
let	VB	let
go	VB	go
of	IN	of
the	DT	the
old	JJ	old
Amy	NP	Amy
and	CC	and
learn	VB	learn
to	TO	to
embrace	VB	embrace
the	DT	the
new	JJ	new
Amy	NP	Amy
.	SENT	.
And	CC	and
that	DT	that
is	VBZ	be
when	WRB	when
it	PP	it
dawned	VBD	dawn
on	IN	on
me	PP	me
that	IN	that
I	PP	I
didn	NNS	<unknown>
'	''	'
t	NN	t
have	VBP	have
to	TO	to
be	VB	be
five-foot-five	JJ	<unknown>
anymore	RB	anymore
.	SENT	.
I	PP	I
could	MD	could
be	VB	be
as	RB	as
tall	JJ	tall
as	IN	as
I	PP	I
wanted	VBD	want
!	SENT	!
Or	CC	or
as	RB	as
short	JJ	short
as	IN	as
I	PP	I
wanted	VBD	want
,	,	,
depending	VBG	depend
on	IN	on
who	WP	who
I	PP	I
was	VBD	be
dating	VBG	date
.	SENT	.
And	CC	and
if	IN	if
I	PP	I
snowboarded	VBD	snowboard
again	RB	again
,	,	,
my	PP$	my
feet	NNS	foot
aren	NNS	<unknown>
'	POS	'
t	NN	t
going	VBG	go
to	TO	to
get	VB	get
cold	JJ	cold
.	SENT	.
And	CC	and
best	JJS	good
of	IN	of
all	DT	all
,	,	,
I	PP	I
thought	VBD	think
,	,	,
I	PP	I
can	MD	can
make	VB	make
my	PP$	my
feet	NNS	foot
the	DT	the
size	NN	size
of	IN	of
all	PDT	all
the	DT	the
shoes	NNS	shoe
that	WDT	that
are	VBP	be
on	IN	on
the	DT	the
sales	NNS	sale
rack	NN	rack
.	SENT	.
And	CC	and
I	PP	I
did	VBD	do
!	SENT	!
So	RB	so
there	EX	there
were	VBD	be
benefits	NNS	benefit
here	RB	here
.	SENT	.
It	PP	it
was	VBD	be
this	DT	this
moment	NN	moment
that	IN	that
I	PP	I
asked	VBD	ask
myself	PP	myself
that	IN	that
life-defining	NN	life-defining
question	NN	question
:	:	:
If	IN	if
my	PP$	my
life	NN	life
were	VBD	be
a	DT	a
book	NN	book
and	CC	and
I	PP	I
were	VBD	be
the	DT	the
author	NN	author
,	,	,
how	WRB	how
would	MD	would
I	PP	I
want	VB	want
the	DT	the
story	NN	story
to	TO	to
go	VB	go
?	SENT	?
And	CC	and
I	PP	I
began	VBD	begin
to	TO	to
daydream	VB	daydream
.	SENT	.
I	PP	I
daydreamed	VBD	daydream
like	IN	like
I	PP	I
did	VBD	do
as	IN	as
a	DT	a
little	JJ	little
girl	NN	girl
and	CC	and
I	PP	I
imagined	VBD	imagine
myself	PP	myself
walking	VBG	walk
gracefully	RB	gracefully
,	,	,
helping	VBG	help
other	JJ	other
people	NNS	people
through	IN	through
my	PP$	my
journey	NN	journey
and	CC	and
snowboarding	NN	snowboarding
again	RB	again
.	SENT	.
And	CC	and
I	PP	I
didn	NP	<unknown>
'	POS	'
t	NN	t
just	RB	just
see	VBP	see
myself	PP	myself
carving	VBG	carve
down	RP	down
a	DT	a
mountain	NN	mountain
of	IN	of
powder	NN	powder
,	,	,
I	PP	I
could	MD	could
actually	RB	actually
feel	VB	feel
it	PP	it
.	SENT	.
I	PP	I
could	MD	could
feel	VB	feel
the	DT	the
wind	NN	wind
against	IN	against
my	PP$	my
face	NN	face
and	CC	and
the	DT	the
beat	NN	beat
of	IN	of
my	PP$	my
racing	NN	racing
heart	NN	heart
as	RB	as
if	IN	if
it	PP	it
were	VBD	be
happening	VBG	happen
in	IN	in
that	DT	that
very	JJ	very
moment	NN	moment
.	SENT	.
And	CC	and
that	DT	that
is	VBZ	be
when	WRB	when
a	DT	a
new	JJ	new
chapter	NN	chapter
in	IN	in
my	PP$	my
life	NN	life
began	VBD	begin
.	SENT	.
Four	CD	four
months	NNS	month
later	RBR	later
I	PP	I
was	VBD	be
back	RB	back
up	RB	up
on	IN	on
a	DT	a
snowboard	NN	snowboard
,	,	,
although	IN	although
things	NNS	thing
didn	NN	<unknown>
'	POS	'
t	NN	t
go	VBP	go
quite	RB	quite
as	RB	as
expected	VBN	expect
:	:	:
My	PP$	my
knees	NNS	knee
and	CC	and
my	PP$	my
ankles	NNS	ankle
wouldn	NN	<unknown>
'	POS	'
t	NN	t
bend	NN	bend
and	CC	and
at	IN	at
one	CD	one
point	NN	point
I	PP	I
traumatized	VBD	traumatize
all	PDT	all
the	DT	the
skiers	NNS	skier
on	IN	on
the	DT	the
chair	NN	chair
lift	NN	lift
when	WRB	when
I	PP	I
fell	VBD	fall
and	CC	and
my	PP$	my
legs	NNS	leg
,	,	,
still	RB	still
attached	VBN	attach
to	TO	to
my	PP$	my
snowboard	NN	snowboard
—	:	-
—	:	-
went	VBD	go
flying	VBG	fly
down	RP	down
the	DT	the
mountain	NN	mountain
,	,	,
and	CC	and
I	PP	I
was	VBD	be
on	RB	on
top	JJ	top
of	IN	of
the	DT	the
mountain	NN	mountain
still	RB	still
.	SENT	.
I	PP	I
was	VBD	be
so	RB	so
shocked	VBN	shock
,	,	,
I	PP	I
was	VBD	be
just	RB	just
as	RB	as
shocked	VBN	shock
as	IN	as
everybody	NN	everybody
else	RB	else
,	,	,
and	CC	and
I	PP	I
was	VBD	be
so	RB	so
discouraged	VBN	discourage
,	,	,
but	CC	but
I	PP	I
knew	VBD	know
that	IN	that
if	IN	if
I	PP	I
could	MD	could
find	VB	find
the	DT	the
right	JJ	right
pair	NN	pair
of	IN	of
feet	NNS	foot
that	IN	that
I	PP	I
would	MD	would
be	VB	be
able	JJ	able
to	TO	to
do	VB	do
this	DT	this
again	RB	again
.	SENT	.
And	CC	and
this	DT	this
is	VBZ	be
when	WRB	when
I	PP	I
learned	VBD	learn
that	IN	that
our	PP$	our
borders	NNS	border
and	CC	and
our	PP$	our
obstacles	NNS	obstacle
can	MD	can
only	RB	only
do	VB	do
two	CD	two
things	NNS	thing
:	:	:
one	CD	one
,	,	,
stop	VB	stop
us	PP	us
in	IN	in
our	PP$	our
tracks	NNS	track
or	CC	or
two	CD	two
,	,	,
force	VB	force
us	PP	us
to	TO	to
get	VB	get
creative	JJ	creative
.	SENT	.
I	PP	I
did	VBD	do
a	DT	a
year	NN	year
of	IN	of
research	NN	research
,	,	,
still	RB	still
couldn	NN	<unknown>
'	POS	'
t	NN	t
figure	NN	figure
out	IN	out
what	WP	what
kind	NN	kind
of	IN	of
legs	NNS	leg
to	TO	to
use	VB	use
,	,	,
couldn	NNS	<unknown>
'	POS	'
t	NN	t
find	VB	find
any	DT	any
resources	NNS	resource
that	WDT	that
could	MD	could
help	VB	help
me	PP	me
.	SENT	.
So	RB	so
I	PP	I
decided	VBD	decide
to	TO	to
make	VB	make
a	DT	a
pair	NN	pair
myself	PP	myself
.	SENT	.
My	PP$	my
leg	NN	leg
maker	NN	maker
and	CC	and
I	PP	I
put	VBP	put
random	JJ	random
parts	NNS	part
together	RB	together
and	CC	and
we	PP	we
made	VBD	make
a	DT	a
pair	NN	pair
of	IN	of
feet	NNS	foot
that	IN	that
I	PP	I
could	MD	could
snowboard	NN	snowboard
in	IN	in
.	SENT	.
As	IN	as
you	PP	you
can	MD	can
see	VB	see
,	,	,
rusted	VBN	rust
bolts	NNS	bolt
,	,	,
rubber	NN	rubber
,	,	,
wood	NN	wood
and	CC	and
neon	NN	neon
pink	JJ	pink
duct	NN	duct
tape	NN	tape
.	SENT	.
And	CC	and
yes	UH	yes
,	,	,
I	PP	I
can	MD	can
change	VB	change
my	PP$	my
toenail	NN	toenail
polish	NN	polish
.	SENT	.
It	PP	it
was	VBD	be
these	DT	these
legs	NNS	leg
and	CC	and
the	DT	the
best	JJS	good
21st	JJ	21st
birthday	NN	birthday
gift	NN	gift
I	PP	I
could	MD	could
ever	RB	ever
receive	VB	receive
—	:	-
a	DT	a
new	JJ	new
kidney	NN	kidney
from	IN	from
my	PP$	my
dad	NN	dad
—	:	-
that	WDT	that
allowed	VBD	allow
me	PP	me
to	TO	to
follow	VB	follow
my	PP$	my
dreams	NNS	dream
again	RB	again
.	SENT	.
I	PP	I
started	VBD	start
snowboarding	NN	snowboarding
,	,	,
then	RB	then
I	PP	I
went	VBD	go
back	RB	back
to	TO	to
work	VB	work
,	,	,
then	RB	then
I	PP	I
went	VBD	go
back	RB	back
to	TO	to
school	NN	school
.	SENT	.
Then	RB	then
in	IN	in
2005	CD	@card@
I	PP	I
cofounded	VBD	cofound
a	DT	a
nonprofit	JJ	nonprofit
organization	NN	organization
for	IN	for
youth	NN	youth
and	CC	and
young	JJ	young
adults	NNS	adult
with	IN	with
physical	JJ	physical
disabilities	NNS	disability
so	IN	so
they	PP	they
could	MD	could
get	VB	get
involved	VBN	involve
with	IN	with
action	NN	action
sports	NNS	sport
.	SENT	.
From	IN	from
there	RB	there
,	,	,
I	PP	I
had	VBD	have
the	DT	the
opportunity	NN	opportunity
to	TO	to
go	VB	go
to	TO	to
South	NP	South
Africa	NP	Africa
,	,	,
where	WRB	where
I	PP	I
helped	VBD	help
to	TO	to
put	VB	put
shoes	NNS	shoe
on	IN	on
thousands	NNS	thousand
of	IN	of
children	NNS	child
'	POS	'
s	NN	S
feet	NNS	foot
so	IN	so
they	PP	they
could	MD	could
attend	VB	attend
school	NN	school
.	SENT	.
And	CC	and
just	RB	just
this	DT	this
past	JJ	past
February	NP	February
,	,	,
I	PP	I
won	VBD	win
two	CD	two
back-to-back	JJ	back-to-back
World	NP	World
Cup	NP	Cup
gold	NN	gold
medals	NNS	medal
—	:	-
—	:	-
which	WDT	which
made	VBD	make
me	PP	me
the	DT	the
highest	RBS	highest
ranked	VBN	rank
adaptive	JJ	adaptive
female	JJ	female
snowboarder	NN	snowboarder
in	IN	in
the	DT	the
world	NN	world
.	SENT	.
Eleven	NN	eleven
years	NNS	year
ago	RB	ago
,	,	,
when	WRB	when
I	PP	I
lost	VBD	lose
my	PP$	my
legs	NNS	leg
,	,	,
I	PP	I
had	VBD	have
no	DT	no
idea	NN	idea
what	WP	what
to	TO	to
expect	VB	expect
.	SENT	.
But	CC	but
if	IN	if
you	PP	you
ask	VBP	ask
me	PP	me
today	NN	today
,	,	,
if	IN	if
I	PP	I
would	MD	would
ever	RB	ever
want	VB	want
to	TO	to
change	VB	change
my	PP$	my
situation	NN	situation
,	,	,
I	PP	I
would	MD	would
have	VB	have
to	TO	to
say	VB	say
no	RB	no
.	SENT	.
Because	IN	because
my	PP$	my
legs	NNS	leg
haven	NN	haven
'	POS	'
t	NN	t
disabled	VBD	disable
me	PP	me
,	,	,
if	IN	if
anything	NN	anything
they	PP	they
'	POS	'
ve	NN	ve
enabled	VBD	enable
me	PP	me
.	SENT	.
They	PP	they
'	POS	'
ve	NN	ve
forced	VBD	force
me	PP	me
to	TO	to
rely	VB	rely
on	IN	on
my	PP$	my
imagination	NN	imagination
and	CC	and
to	TO	to
believe	VB	believe
in	IN	in
the	DT	the
possibilities	NNS	possibility
,	,	,
and	CC	and
that	IN	that
'	POS	'
s	NN	S
why	WRB	why
I	PP	I
believe	VBP	believe
that	IN	that
our	PP$	our
imaginations	NNS	imagination
can	MD	can
be	VB	be
used	VBN	use
as	IN	as
tools	NNS	tool
for	IN	for
breaking	VBG	break
through	IN	through
borders	NNS	border
,	,	,
because	IN	because
in	IN	in
our	PP$	our
minds	NNS	mind
,	,	,
we	PP	we
can	MD	can
do	VB	do
anything	NN	anything
and	CC	and
we	PP	we
can	MD	can
be	VB	be
anything	NN	anything
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
believing	VBG	believe
in	IN	in
those	DT	those
dreams	NNS	dream
and	CC	and
facing	VBG	face
our	PP$	our
fears	NNS	fear
head-on	RB	head-on
that	WDT	that
allows	VBZ	allow
us	PP	us
to	TO	to
live	VB	live
our	PP$	our
lives	NNS	life
beyond	IN	beyond
our	PP$	our
limits	NNS	limit
.	SENT	.
And	CC	and
although	IN	although
today	NN	today
is	VBZ	be
about	RB	about
innovation	NN	innovation
without	IN	without
borders	NNS	border
,	,	,
I	PP	I
have	VBP	have
to	TO	to
say	VB	say
that	IN	that
in	IN	in
my	PP$	my
life	NN	life
,	,	,
innovation	NN	innovation
has	VBZ	have
only	RB	only
been	VBN	be
possible	JJ	possible
because	IN	because
of	IN	of
my	PP$	my
borders	NNS	border
.	SENT	.
I	NP	I
'	POS	'
ve	NN	ve
learned	VBD	learn
that	IN	that
borders	NNS	border
are	VBP	be
where	WRB	where
the	DT	the
actual	JJ	actual
ends	NNS	end
,	,	,
but	CC	but
also	RB	also
where	WRB	where
the	DT	the
imagination	NN	imagination
and	CC	and
the	DT	the
story	NN	story
begins	VBZ	begin
.	SENT	.
So	IN	so
the	DT	the
thought	NN	thought
that	IN	that
I	PP	I
would	MD	would
like	VB	like
to	TO	to
challenge	VB	challenge
you	PP	you
with	IN	with
today	NN	today
is	VBZ	be
that	IN	that
maybe	RB	maybe
instead	RB	instead
of	IN	of
looking	VBG	look
at	IN	at
our	PP$	our
challenges	NNS	challenge
and	CC	and
our	PP$	our
limitations	NNS	limitation
as	IN	as
something	NN	something
negative	JJ	negative
or	CC	or
bad	JJ	bad
,	,	,
we	PP	we
can	MD	can
begin	VB	begin
to	TO	to
look	VB	look
at	IN	at
them	PP	them
as	IN	as
blessings	NNS	blessing
,	,	,
magnificent	JJ	magnificent
gifts	NNS	gift
that	WDT	that
can	MD	can
be	VB	be
used	VBN	use
to	TO	to
ignite	VB	ignite
our	PP$	our
imaginations	NNS	imagination
and	CC	and
help	VB	help
us	PP	us
go	VB	go
further	RBR	further
than	IN	than
we	PP	we
ever	RB	ever
knew	VBD	know
we	PP	we
could	MD	could
go	VB	go
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
not	RB	not
about	IN	about
breaking	VBG	break
down	RP	down
borders	NNS	border
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
about	IN	about
pushing	VBG	push
off	RP	off
of	IN	of
them	PP	them
and	CC	and
seeing	VBG	see
what	WP	what
amazing	JJ	amazing
places	NNS	place
they	PP	they
might	MD	might
bring	VB	bring
us	PP	us
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
