Hello	UH	hello
dying	VBG	die
in	IN	in
his	PP$	his
bed	NN	bed
in	IN	in
his	PP$	his
home	NN	home
and	CC	and
he	PP	he
smells	VBZ	smell
,	,	,
coming	VBG	come
from	IN	from
the	DT	the
kitchen	NN	kitchen
,	,	,
the	DT	the
most	RBS	most
sublime	JJ	sublime
smell	NN	smell
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
the	DT	the
smell	NN	smell
of	IN	of
his	PP$	his
favorite	JJ	favorite
chocolate	NN	chocolate
chip	NN	chip
cookies	NNS	cookie
.	SENT	.
And	CC	and
with	IN	with
his	PP$	his
last	JJ	last
strength	NN	strength
,	,	,
he	PP	he
gets	VBZ	get
out	RP	out
of	IN	of
bed	NN	bed
,	,	,
and	CC	and
he	PP	he
goes	VBZ	go
to	TO	to
the	DT	the
kitchen	NN	kitchen
,	,	,
where	WRB	where
his	PP$	his
wife	NN	wife
of	IN	of
50	CD	@card@
years	NNS	year
,	,	,
is	VBZ	be
cooking	VBG	cook
these	DT	these
beautiful	JJ	beautiful
chocolate	NN	chocolate
chip	NN	chip
cookies	NNS	cookie
.	SENT	.
And	CC	and
they	PP	they
are	VBP	be
on	IN	on
a	DT	a
plate	NN	plate
of	IN	of
four	CD	four
of	IN	of
them	PP	them
,	,	,
just	RB	just
out	RB	out
of	IN	of
the	DT	the
oven	NN	oven
.	SENT	.
And	CC	and
with	IN	with
his	PP$	his
last	JJ	last
human	JJ	human
strength	NN	strength
,	,	,
he	PP	he
reaches	VBZ	reach
over	RP	over
to	TO	to
take	VB	take
one	CD	one
of	IN	of
the	DT	the
biscuits	NNS	biscuit
,	,	,
and	CC	and
his	PP$	his
wife	NN	wife
sees	VBZ	see
him	PP	him
,	,	,
she	PP	she
rushes	VBZ	rush
over	RP	over
,	,	,
she	PP	she
slaps	VBZ	slap
his	PP$	his
hand	NN	hand
,	,	,
and	CC	and
she	PP	she
says	VBZ	say
,	,	,
"	``	"
No	UH	no
,	,	,
they	PP	they
are	VBP	be
for	IN	for
the	DT	the
funeral	NN	funeral
.	SENT	.
"	''	"
Newsflash	NN	newsflash
,	,	,
"	''	"
TEDx	NP	<unknown>
talks	NNS	talk
reveals	VBZ	reveal
finally	RB	finally
that	IN	that
the	DT	the
Germans	NPS	Germans
have	VBP	have
a	DT	a
sense	NN	sense
of	IN	of
humor	NN	humor
.	SENT	.
So	RB	so
,	,	,
now	RB	now
a	DT	a
statement	NN	statement
,	,	,
here	RB	here
is	VBZ	be
a	DT	a
statement	NN	statement
for	IN	for
you	PP	you
:	:	:
those	DT	those
who	WP	who
lose	VBP	lose
the	DT	the
power	NN	power
to	TO	to
laugh	VB	laugh
,	,	,
lose	VB	lose
the	DT	the
power	NN	power
to	TO	to
think	VB	think
.	SENT	.
If	IN	if
you	PP	you
lose	VBP	lose
the	DT	the
power	NN	power
to	TO	to
laugh	VB	laugh
,	,	,
you	PP	you
lose	VBP	lose
the	DT	the
power	NN	power
to	TO	to
think	VB	think
.	SENT	.
If	IN	if
I	PP	I
can	MD	can
put	VB	put
that	IN	that
another	DT	another
way	NN	way
,	,	,
the	DT	the
smartest	JJS	smart
people	NNS	people
I	PP	I
know	VBP	know
in	IN	in
the	DT	the
world	NN	world
are	VBP	be
the	DT	the
funniest	JJS	funny
.	SENT	.
The	DT	the
smarter	RBR	smarter
they	PP	they
are	VBP	be
,	,	,
the	DT	the
funnier	JJR	funny
.	SENT	.
And	CC	and
why	WRB	why
should	MD	should
that	RB	that
be	VB	be
?	SENT	?
For	IN	for
me	PP	me
,	,	,
the	DT	the
answer	NN	answer
is	VBZ	be
that	IN	that
seriousness	NN	seriousness
is	VBZ	be
not	RB	not
the	DT	the
correct	JJ	correct
response	NN	response
to	TO	to
the	DT	the
absurdity	NN	absurdity
of	IN	of
life	NN	life
.	SENT	.
The	DT	the
human	JJ	human
comedy	NN	comedy
that	WDT	that
would	MD	would
create	VB	create
beings	NNS	being
,	,	,
such	JJ	such
as	IN	as
we	PP	we
,	,	,
who	WP	who
are	VBP	be
sophisticated	JJ	sophisticated
enough	RB	enough
to	TO	to
ask	VB	ask
the	DT	the
huge	JJ	huge
questions	NNS	question
,	,	,
"	``	"
Why	WRB	why
are	VBP	be
we	PP	we
here	RB	here
?	SENT	?
"	''	"
,	,	,
"	``	"
Who	WP	who
are	VBP	be
we	PP	we
?	SENT	?
"	''	"
,	,	,
but	CC	but
be	VB	be
really	RB	really
forever	RB	forever
denied	VBD	deny
an	DT	an
answer	NN	answer
and	CC	and
left	VBN	leave
in	IN	in
a	DT	a
state	NN	state
of	IN	of
existential	JJ	existential
tension	NN	tension
which	WDT	which
we	PP	we
seek	VBP	seek
to	TO	to
relieve	VB	relieve
in	IN	in
various	JJ	various
ways	NNS	way
,	,	,
and	CC	and
one	CD	one
of	IN	of
these	DT	these
,	,	,
the	DT	the
most	RBS	most
effective	JJ	effective
for	IN	for
me	PP	me
is	VBZ	be
laughter	NN	laughter
.	SENT	.
Two	CD	two
old	JJ	old
couples	NNS	couple
are	VBP	be
walking	VBG	walk
down	RP	down
the	DT	the
street	NN	street
.	SENT	.
Two	CD	two
women	NNS	woman
are	VBP	be
walking	VBG	walk
in	IN	in
front	NN	front
of	IN	of
the	DT	the
two	CD	two
men	NNS	man
,	,	,
and	CC	and
one	CD	one
of	IN	of
the	DT	the
men	NNS	man
says	VBZ	say
to	TO	to
the	DT	the
other	JJ	other
,	,	,
"	''	"
What	WP	what
did	VBD	do
you	PP	you
do	VBP	do
last	JJ	last
night	NN	night
?	SENT	?
"	''	"
And	CC	and
the	DT	the
second	JJ	second
man	NN	man
says	VBZ	say
,	,	,
"	``	"
Oh	UH	oh
,	,	,
I	PP	I
went	VBD	go
to	TO	to
this	DT	this
restaurant	NN	restaurant
.	SENT	.
It	PP	it
was	VBD	be
amazing	JJ	amazing
.	SENT	.
The	DT	the
food	NN	food
was	VBD	be
fantastic	JJ	fantastic
,	,	,
and	CC	and
the	DT	the
prices	NNS	price
were	VBD	be
great	JJ	great
.	SENT	.
Absolutely	RB	absolutely
super	JJ	super
.	SENT	.
"	''	"
And	CC	and
the	DT	the
first	JJ	first
one	CD	one
says	VBZ	say
,	,	,
"	``	"
Wow	NN	wow
,	,	,
sounds	VBZ	sound
great	JJ	great
.	SENT	.
What	WP	what
was	VBD	be
the	DT	the
name	NN	name
of	IN	of
the	DT	the
restaurant	NN	restaurant
?	SENT	?
"	''	"
And	CC	and
the	DT	the
second	JJ	second
man	NN	man
says	VBZ	say
,	,	,
"	``	"
Oh	UH	oh
!	SENT	!
What	WP	what
'	POS	'
s	NNS	<unknown>
the	DT	the
name	NN	name
of	IN	of
that	DT	that
flower	NN	flower
that	WDT	that
smells	VBZ	smell
great	JJ	great
?	SENT	?
It	PP	it
'	POS	'
s	NN	S
red	NN	red
,	,	,
and	CC	and
on	IN	on
the	DT	the
stems	VBZ	stem
,	,	,
there	EX	there
are	VBP	be
little	JJ	little
thorns	NNS	thorn
.	SENT	.
"	''	"
And	CC	and
the	DT	the
first	JJ	first
men	NNS	man
says	VBZ	say
,	,	,
"	``	"
Well	UH	well
,	,	,
that	WDT	that
would	MD	would
be	VB	be
the	DT	the
rose	VBD	rise
.	SENT	.
"	''	"
And	CC	and
the	DT	the
second	JJ	second
man	NN	man
says	VBZ	say
,	,	,
"	``	"
Of	IN	of
course	NN	course
.	SENT	.
"	''	"
"	``	"
Rose	NP	Rose
,	,	,
what	WP	what
was	VBD	be
the	DT	the
name	NN	name
of	IN	of
that	DT	that
restaurant	NN	restaurant
we	PP	we
went	VBD	go
to	TO	to
last	JJ	last
night	NN	night
?	SENT	?
"	``	"
For	IN	for
me	PP	me
,	,	,
that	DT	that
joke	NN	joke
is	VBZ	be
as	RB	as
priceless	JJ	priceless
as	IN	as
a	DT	a
painting	NN	painting
by	IN	by
Monet	NP	Monet
or	CC	or
a	DT	a
sonnet	NN	sonnet
by	IN	by
Shakespeare	NP	Shakespeare
.	SENT	.
For	IN	for
me	PP	me
,	,	,
laughter	NN	laughter
has	VBZ	have
always	RB	always
been	VBN	be
extremely	RB	extremely
important	JJ	important
.	SENT	.
Seriousness	NN	seriousness
-	NN	<unknown>
I	PP	I
hope	VBP	hope
you	PP	you
will	MD	will
agree	VB	agree
with	IN	with
this	DT	this
statement	NN	statement
-	NN	<unknown>
seriousness	NN	seriousness
is	VBZ	be
dangerous	JJ	dangerous
.	SENT	.
Seriousness	NN	seriousness
is	VBZ	be
dangerous	JJ	dangerous
,	,	,
not	RB	not
just	RB	just
for	IN	for
ourselves	PP	ourselves
but	CC	but
also	RB	also
in	IN	in
society	NN	society
.	SENT	.
And	CC	and
why	WRB	why
should	MD	should
that	RB	that
be	VB	be
?	SENT	?
I	PP	I
think	VBP	think
,	,	,
it	PP	it
'	POS	'
s	NN	S
partly	RB	partly
that	DT	that
seriousness	NN	seriousness
,	,	,
the	DT	the
forces	NNS	force
of	IN	of
seriousness	NN	seriousness
,	,	,
of	IN	of
humorlessness	NN	humorlessness
,	,	,
would	MD	would
limit	VB	limit
us	PP	us
to	TO	to
narrow	VB	narrow
thinking	VBG	think
,	,	,
rigid	JJ	rigid
ideology	NN	ideology
,	,	,
cruelty	NN	cruelty
,	,	,
and	CC	and
a	DT	a
tunnel	NN	tunnel
vision	NN	vision
whereas	IN	whereas
humor	NN	humor
obliges	VBZ	oblige
us	PP	us
to	TO	to
have	VB	have
an	DT	an
open	JJ	open
mind	NN	mind
.	SENT	.
It	PP	it
obliges	VBZ	oblige
empathy	NN	empathy
and	CC	and
forgiveness	NN	forgiveness
.	SENT	.
Humor	NN	humor
always	RB	always
forgives	VBZ	forgive
.	SENT	.
The	DT	the
relationship	NN	relationship
between	IN	between
humor	NN	humor
and	CC	and
seriousness	NN	seriousness
has	VBZ	have
long	RB	long
been	VBN	be
understood	VBN	understand
.	SENT	.
Winston	NP	Winston
Churchill	NP	Churchill
,	,	,
a	DT	a
famous	JJ	famous
wit	NN	wit
,	,	,
once	RB	once
said	VBD	say
,	,	,
"	``	"
You	PP	you
cannot	MD	can
hope	VB	hope
to	TO	to
understand	VB	understand
the	DT	the
most	RBS	most
serious	JJ	serious
things	NNS	thing
in	IN	in
life	NN	life
,	,	,
unless	IN	unless
you	PP	you
understand	VBP	understand
the	DT	the
most	RBS	most
humorous	JJ	humorous
.	SENT	.
"	``	"
The	DT	the
American	NP	American
Civil	NP	Civil
Rights	NPS	Rights
activist	NN	activist
Clarence	NP	Clarence
Darrow	NP	Darrow
wrote	VBD	write
,	,	,
"	``	"
If	IN	if
you	PP	you
lose	VBP	lose
the	DT	the
power	NN	power
to	TO	to
laugh	VB	laugh
,	,	,
you	PP	you
lose	VBP	lose
the	DT	the
power	NN	power
to	TO	to
think	VB	think
.	SENT	.
"	``	"
If	IN	if
you	PP	you
lose	VBP	lose
the	DT	the
power	NN	power
to	TO	to
laugh	VB	laugh
,	,	,
you	PP	you
lose	VBP	lose
the	DT	the
power	NN	power
to	TO	to
think	VB	think
.	SENT	.
These	DT	these
two	CD	two
men	NNS	man
were	VBD	be
dealing	VBG	deal
with	IN	with
politics	NNS	politics
at	IN	at
a	DT	a
very	JJ	very
,	,	,
very	RB	very
high	JJ	high
level	NN	level
,	,	,
and	CC	and
they	PP	they
knew	VBD	know
very	RB	very
well	RB	well
that	IN	that
sometimes	RB	sometimes
only	JJ	only
humor	NN	humor
can	MD	can
break	VB	break
down	RP	down
entrenched	JJ	entrenched
positions	NNS	position
and	CC	and
rigid	JJ	rigid
ideology	NN	ideology
.	SENT	.
There	EX	there
was	VBD	be
a	DT	a
flight	NN	flight
,	,	,
a	DT	a
Lufthansa	NP	Lufthansa
flight	NN	flight
from	IN	from
Munich	NP	Munich
to	TO	to
New	NP	New
York	NP	York
.	SENT	.
The	DT	the
flight	NN	flight
was	VBD	be
going	VBG	go
very	RB	very
well	RB	well
.	SENT	.
It	PP	it
was	VBD	be
almost	RB	almost
in	IN	in
New	NP	New
York	NP	York
,	,	,
and	CC	and
then	RB	then
there	EX	there
was	VBD	be
a	DT	a
tremendous	JJ	tremendous
explosion	NN	explosion
from	IN	from
the	DT	the
right	JJ	right
wing	NN	wing
of	IN	of
the	DT	the
aircraft	NN	aircraft
,	,	,
and	CC	and
the	DT	the
captain	NN	captain
'	POS	'
s	NN	S
voice	NN	voice
came	VBD	come
over	IN	over
the	DT	the
speaker	NN	speaker
,	,	,
and	CC	and
he	PP	he
said	VBD	say
,	,	,
"	``	"
Ladies	NNS	lady
and	CC	and
gentlemen	NNS	gentleman
,	,	,
please	UH	please
,	,	,
we	PP	we
have	VBP	have
a	DT	a
problem	NN	problem
with	IN	with
the	DT	the
number	NN	number
three	CD	three
engine	NN	engine
on	IN	on
the	DT	the
right	JJ	right
wing	NN	wing
of	IN	of
the	DT	the
aircraft	NN	aircraft
.	SENT	.
Please	UH	please
do	VBP	do
not	RB	not
panic	VB	panic
,	,	,
we	PP	we
have	VBP	have
four	CD	four
engines	NNS	engine
on	IN	on
this	DT	this
aircraft	NN	aircraft
.	SENT	.
We	PP	we
have	VBP	have
.	SENT	.
.	SENT	.
.	SENT	.
We	PP	we
also	RB	also
now	RB	now
have	VB	have
a	DT	a
problem	NN	problem
with	IN	with
the	DT	the
number	NN	number
one	CD	one
engine	NN	engine
,	,	,
but	CC	but
we	PP	we
have	VBP	have
two	CD	two
very	RB	very
good	JJ	good
.	SENT	.
.	SENT	.
.	SENT	.
We	PP	we
have	VBP	have
one	CD	one
engine	NN	engine
,	,	,
but	CC	but
I	PP	I
assure	VBP	assure
you	PP	you
the	DT	the
pilot	NN	pilot
is	VBZ	be
most	RBS	most
capable	JJ	capable
of	IN	of
flying	VBG	fly
the	DT	the
aircraft	NN	aircraft
with	IN	with
only	RB	only
.	SENT	.
.	SENT	.
.	SENT	.
Ladies	NNS	lady
and	CC	and
gentlemen	NNS	gentleman
,	,	,
we	PP	we
'	POS	'
re	NN	re
about	RB	about
to	TO	to
make	VB	make
a	DT	a
landing	NN	landing
on	IN	on
the	DT	the
water	NN	water
.	SENT	.
I	PP	I
will	MD	will
speak	VB	speak
to	TO	to
you	PP	you
from	IN	from
the	DT	the
water	NN	water
.	SENT	.
Please	UH	please
do	VBP	do
not	RB	not
panic	VB	panic
.	SENT	.
"	``	"
The	DT	the
Lufthansa	NP	Lufthansa
pilot	NN	pilot
,	,	,
of	IN	of
course	NN	course
,	,	,
makes	VBZ	make
a	DT	a
spectacular	JJ	spectacular
landing	NN	landing
on	IN	on
the	DT	the
water	NN	water
.	SENT	.
And	CC	and
then	RB	then
,	,	,
the	DT	the
captain	NN	captain
'	POS	'
s	NN	S
voice	NN	voice
comes	VBZ	come
over	IN	over
the	DT	the
speaker	NN	speaker
again	RB	again
,	,	,
and	CC	and
he	PP	he
says	VBZ	say
,	,	,
"	``	"
Thank	VB	thank
you	PP	you
,	,	,
ladies	NNS	lady
and	CC	and
gentlemen	NNS	gentleman
,	,	,
for	IN	for
following	VBG	follow
my	PP$	my
instructions	NNS	instruction
.	SENT	.
Now	RB	now
,	,	,
please	VB	please
listen	VB	listen
very	RB	very
,	,	,
very	RB	very
carefully	RB	carefully
to	TO	to
what	WP	what
I	PP	I
am	VBP	be
about	RB	about
to	TO	to
say	VB	say
.	SENT	.
All	PDT	all
those	DT	those
of	IN	of
you	PP	you
who	WP	who
can	MD	can
swim	VB	swim
,	,	,
please	VB	please
line	NN	line
up	RP	up
on	IN	on
the	DT	the
right	JJ	right
wing	NN	wing
of	IN	of
the	DT	the
aircraft	NN	aircraft
.	SENT	.
All	PDT	all
those	DT	those
of	IN	of
you	PP	you
who	WP	who
cannot	MD	can
swim	VB	swim
,	,	,
line	VB	line
up	RP	up
on	IN	on
the	DT	the
left	VBN	leave
wing	NN	wing
of	IN	of
the	DT	the
aircraft	NN	aircraft
,	,	,
and	CC	and
I	PP	I
will	MD	will
speak	VB	speak
to	TO	to
you	PP	you
from	IN	from
the	DT	the
water	NN	water
.	SENT	.
"	``	"
So	RB	so
they	PP	they
do	VBP	do
everything	NN	everything
he	PP	he
says	VBZ	say
,	,	,
and	CC	and
they	PP	they
see	VBP	see
finally	RB	finally
a	DT	a
little	JJ	little
captain	NN	captain
in	IN	in
a	DT	a
rubber	NN	rubber
boat	NN	boat
rowing	NN	rowing
to	TO	to
the	DT	the
front	NN	front
of	IN	of
the	DT	the
aircraft	NN	aircraft
,	,	,
and	CC	and
he	PP	he
has	VBZ	have
a	DT	a
loudspeaker	NN	loudspeaker
,	,	,
and	CC	and
he	PP	he
says	VBZ	say
,	,	,
"	``	"
Ladies	NNS	lady
and	CC	and
gentlemen	NNS	gentleman
,	,	,
again	RB	again
,	,	,
I	PP	I
congratulate	VBP	congratulate
you	PP	you
for	IN	for
following	VBG	follow
my	PP$	my
instructions	NNS	instruction
.	SENT	.
Now	RB	now
please	RB	please
listen	VB	listen
carefully	RB	carefully
to	TO	to
what	WP	what
I	PP	I
am	VBP	be
about	RB	about
to	TO	to
say	VB	say
.	SENT	.
First	RB	first
,	,	,
those	DT	those
of	IN	of
you	PP	you
on	IN	on
the	DT	the
right	JJ	right
wing	NN	wing
of	IN	of
the	DT	the
aircraft	NN	aircraft
,	,	,
New	NP	New
York	NP	York
is	VBZ	be
this	DT	this
way	NN	way
.	SENT	.
It	PP	it
is	VBZ	be
only	RB	only
three	CD	three
nautical	JJ	nautical
miles	NNS	mile
,	,	,
the	DT	the
water	NN	water
is	VBZ	be
warm	JJ	warm
,	,	,
and	CC	and
the	DT	the
current	NN	current
is	VBZ	be
with	IN	with
you	PP	you
.	SENT	.
Good	JJ	good
luck	NN	luck
.	SENT	.
Those	DT	those
of	IN	of
you	PP	you
on	IN	on
the	DT	the
left	VBN	leave
wing	NN	wing
of	IN	of
the	DT	the
aircraft	NN	aircraft
,	,	,
'	''	'
Thank	VB	thank
you	PP	you
for	IN	for
flying	VBG	fly
Lufthansa	NP	Lufthansa
.	SENT	.
'	''	'
"	``	"
Why	WRB	why
do	VBP	do
we	PP	we
laugh	VB	laugh
?	SENT	?
Why	WRB	why
did	VBD	do
you	PP	you
just	RB	just
laugh	VB	laugh
?	SENT	?
Why	WRB	why
do	VBP	do
any	DT	any
of	IN	of
us	PP	us
laugh	VBP	laugh
?	SENT	?
Well	RB	well
,	,	,
this	DT	this
question	NN	question
has	VBZ	have
perplexed	VBN	perplex
philosophers	NNS	philosopher
for	IN	for
thousands	NNS	thousand
of	IN	of
years	NNS	year
.	SENT	.
And	CC	and
the	DT	the
best	JJS	good
of	IN	of
them	PP	them
:	:	:
Plato	NP	Plato
,	,	,
Freud	NP	Freud
,	,	,
Wittgenstein	NP	Wittgenstein
,	,	,
Nietzsche	NP	Nietzsche
.	SENT	.
Here	RB	here
is	VBZ	be
what	WP	what
they	PP	they
came	VBD	come
up	RP	up
with	IN	with
.	SENT	.
They	PP	they
said	VBD	say
that	IN	that
the	DT	the
reason	NN	reason
we	PP	we
laugh	VBP	laugh
is	VBZ	be
our	PP$	our
ancient	JJ	ancient
response	NN	response
to	TO	to
the	DT	the
passing	NN	passing
of	IN	of
animal	JJ	animal
danger	NN	danger
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
the	DT	the
best	JJS	good
they	PP	they
could	MD	could
come	VB	come
up	RP	up
with	IN	with
,	,	,
that	IN	that
we	PP	we
laugh	VB	laugh
because	IN	because
it	PP	it
'	''	'
s	VBG	<unknown>
our	PP$	our
ancient	JJ	ancient
response	NN	response
to	TO	to
the	DT	the
passing	NN	passing
of	IN	of
animal	JJ	animal
danger	NN	danger
,	,	,
from	IN	from
which	WDT	which
I	PP	I
think	VBP	think
,	,	,
people	NNS	people
,	,	,
we	PP	we
could	MD	could
conclude	VB	conclude
that	IN	that
asking	VBG	ask
a	DT	a
philosopher	NN	philosopher
to	TO	to
define	VB	define
comedy	NN	comedy
is	VBZ	be
like	IN	like
asking	VBG	ask
Stevie	NP	Stevie
Wonder	NP	Wonder
to	TO	to
help	VB	help
you	PP	you
find	VB	find
your	PP$	your
car	NN	car
keys	NNS	key
.	SENT	.
Just	RB	just
as	IN	as
you	PP	you
cannot	MD	can
have	VB	have
a	DT	a
mathematical	JJ	mathematical
proof	NN	proof
that	IN	that
isn	NP	isn
'	POS	'
t	NN	t
built	VBN	build
from	IN	from
pure	JJ	pure
mathematics	NNS	mathematics
,	,	,
you	PP	you
cannot	MD	can
have	VB	have
a	DT	a
theory	NN	theory
of	IN	of
laughter	NN	laughter
that	IN	that
isn	NP	isn
'	POS	'
t	NN	t
funny	JJ	funny
.	SENT	.
So	RB	so
let	VB	let
'	''	'
s	NNS	<unknown>
try	VBP	try
again	RB	again
.	SENT	.
Let	NP	Let
'	POS	'
s	NNS	<unknown>
try	VBP	try
here	RB	here
today	NN	today
to	TO	to
define	VB	define
comedy	NN	comedy
,	,	,
better	JJR	good
than	IN	than
Plato	NP	Plato
,	,	,
and	CC	and
Nietzsche	NP	Nietzsche
,	,	,
and	CC	and
Freud	NP	Freud
.	SENT	.
I	NP	I
'	POS	'
ve	NN	ve
looked	VBD	look
around	RP	around
for	IN	for
the	DT	the
oldest	JJS	old
joke	NN	joke
I	PP	I
could	MD	could
find	VB	find
,	,	,
and	CC	and
I	PP	I
found	VBD	find
one	PP	one
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
1	CD	@card@
,	,	,
000	CD	@card@
years	NNS	year
old	JJ	old
.	SENT	.
At	IN	at
the	DT	the
end	NN	end
of	IN	of
the	DT	the
first	JJ	first
millennium	NN	millennium
,	,	,
this	DT	this
was	VBD	be
knocking	VBG	knock
them	PP	them
dead	JJ	dead
and	CC	and
it	PP	it
goes	VBZ	go
like	IN	like
this	DT	this
.	SENT	.
There	EX	there
was	VBD	be
a	DT	a
funeral	NN	funeral
in	IN	in
a	DT	a
church	NN	church
.	SENT	.
You	PP	you
have	VBP	have
to	TO	to
imagine	VB	imagine
a	DT	a
medieval	JJ	medieval
church	NN	church
,	,	,
and	CC	and
everyone	NN	everyone
is	VBZ	be
weeping	VBG	weep
in	IN	in
great	JJ	great
tears	NNS	tear
,	,	,
except	IN	except
one	CD	one
man	NN	man
.	SENT	.
And	CC	and
the	DT	the
priest	NN	priest
notices	VBZ	notice
that	IN	that
one	CD	one
man	NN	man
isn	NN	isn
'	POS	'
t	NN	t
crying	VBG	cry
,	,	,
and	CC	and
at	IN	at
the	DT	the
end	NN	end
of	IN	of
the	DT	the
service	NN	service
,	,	,
the	DT	the
priest	NN	priest
goes	VBZ	go
up	RP	up
to	TO	to
the	DT	the
one	CD	one
man	NN	man
,	,	,
and	CC	and
he	PP	he
says	VBZ	say
,	,	,
"	``	"
Did	VBD	do
you	PP	you
know	VBP	know
the	DT	the
dead	JJ	dead
man	NN	man
?	SENT	?
"	``	"
The	DT	the
men	NNS	man
says	VBZ	say
,	,	,
"	``	"
Yes	UH	yes
,	,	,
I	PP	I
did	VBD	do
.	SENT	.
"	``	"
And	CC	and
he	PP	he
said	VBD	say
,	,	,
"	``	"
Well	UH	well
,	,	,
why	WRB	why
aren	NNS	<unknown>
'	POS	'
t	NN	t
you	PP	you
crying	VBG	cry
?	SENT	?
"	``	"
And	CC	and
he	PP	he
said	VBD	say
,	,	,
"	``	"
Well	UH	well
,	,	,
I	PP	I
would	MD	would
have	VB	have
,	,	,
but	CC	but
I	PP	I
don	VBP	don
'	''	'
t	NN	t
belong	VBP	belong
to	TO	to
this	DT	this
parish	NN	parish
.	SENT	.
"	``	"
You	PP	you
'	POS	'
