[	SYM	[
.	SENT	.
And	CC	and
the	DT	the
idea	NN	idea
is	VBZ	be
that	IN	that
some	DT	some
anxiety	NN	anxiety
is	VBZ	be
good	JJ	good
.	SENT	.
My	PP$	my
doctoral	JJ	doctoral
advisor	NN	advisor
,	,	,
Claude	NP	Claude
Steele	NP	Steele
,	,	,
after	IN	after
giving	VBG	give
thousands	NNS	thousand
of	IN	of
talks	NNS	talk
and	CC	and
writing	VBG	write
books	NNS	book
,	,	,
I	PP	I
would	MD	would
ask	VB	ask
him	PP	him
,	,	,
"	``	"
Do	VBP	do
you	PP	you
still	RB	still
get	VBP	get
anxious	JJ	anxious
on	IN	on
the	DT	the
first	JJ	first
day	NN	day
of	IN	of
class	NN	class
?	SENT	?
"	``	"
And	CC	and
he	PP	he
said	VBD	say
to	TO	to
me	PP	me
,	,	,
"	''	"
Valerie	NP	Valerie
,	,	,
when	WRB	when
you	PP	you
stop	VB	stop
being	VBG	be
nervous	JJ	nervous
the	DT	the
first	JJ	first
day	NN	day
of	IN	of
class	NN	class
,	,	,
it	PP	it
'	POS	'
s	JJ	<unknown>
time	NN	time
to	TO	to
retire	VB	retire
.	SENT	.
"	''	"
CSB	NP	CSB
:	:	:
VPG	NP	VPG
:	:	:
Because	IN	because
that	DT	that
'	''	'
s	VBG	<unknown>
a	DT	a
good	JJ	good
kind	NN	kind
of	IN	of
anxiety	NN	anxiety
,	,	,
right	RB	right
?	SENT	?
But	CC	but
the	DT	the
problem	NN	problem
is	VBZ	be
,	,	,
that	DT	that
anxiety	NN	anxiety
can	MD	can
also	RB	also
shift	VB	shift
to	TO	to
being	VBG	be
debilitated	VBN	debilitate
,	,	,
where	WRB	where
you	PP	you
'	POS	'
re	NN	re
just	RB	just
stressed	VBD	stress
,	,	,
you	PP	you
start	VBP	start
to	TO	to
feel	VB	feel
frazzled	VBN	frazzle
,	,	,
you	PP	you
start	VBP	start
to	TO	to
feel	VB	feel
like	IN	like
your	PP$	your
brain	NN	brain
isn	NN	isn
'	POS	'
t	NN	t
working	VBG	work
properly	RB	properly
.	SENT	.
And	CC	and
so	RB	so
some	DT	some
anxiety	NN	anxiety
is	VBZ	be
good	JJ	good
.	SENT	.
It	PP	it
'	POS	'
s	JJ	<unknown>
sort	NN	sort
of	IN	of
like	IN	like
the	DT	the
sweet	JJ	sweet
spot	NN	spot
of	IN	of
anxiety	NN	anxiety
.	SENT	.
And	CC	and
then	RB	then
if	IN	if
you	PP	you
keep	VBP	keep
going	VBG	go
,	,	,
it	PP	it
can	MD	can
become	VB	become
debilitating	JJ	debilitating
and	CC	and
erode	VB	erode
performance	NN	performance
.	SENT	.
So	IN	so
it	PP	it
'	POS	'
s	NN	S
the	DT	the
back-and-forth	NP	back-and-forth
between	IN	between
some	DT	some
is	VBZ	be
good	JJ	good
,	,	,
too	RB	too
much	RB	much
is	VBZ	be
bad	JJ	bad
,	,	,
that	IN	that
we	PP	we
need	VBP	need
to	TO	to
be	VB	be
thinking	VBG	think
about	RB	about
,	,	,
both	CC	both
as	IN	as
ourselves	PP	ourselves
as	IN	as
individuals	NNS	individual
and	CC	and
also	RB	also
when	WRB	when
we	PP	we
'	POS	'
re	NN	re
part	NN	part
of	IN	of
organizations	NNS	organization
.	SENT	.
CSB	NP	CSB
:	:	:
We	PP	we
have	VBP	have
a	DT	a
new	JJ	new
question	NN	question
from	IN	from
the	DT	the
audience	NN	audience
.	SENT	.
Let	NP	Let
'	POS	'
s	NNS	<unknown>
bring	VBP	bring
that	IN	that
one	CD	one
up	RP	up
,	,	,
please	UH	please
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
OK	UH	OK
,	,	,
Kristin	NP	Kristin
Sánchez	NP	<unknown>
Salas	NP	Salas
from	IN	from
LinkedIn	NP	<unknown>
says	VBZ	say
,	,	,
"	``	"
What	WP	what
can	MD	can
you	PP	you
do	VB	do
if	IN	if
your	PP$	your
context-based	JJ	<unknown>
anxiety	NN	anxiety
is	VBZ	be
provoked	VBN	provoke
by	IN	by
a	DT	a
colleague	NN	colleague
,	,	,
client	NN	client
,	,	,
superior	JJ	superior
or	CC	or
someone	NN	someone
you	PP	you
work	VBP	work
with	IN	with
regularly	RB	regularly
?	SENT	?
"	''	"
VPG	NN	VPG
:	:	:
My	PP$	my
