When	WRB	when
all	DT	all
,	,	,
Amy	NP	Amy
disappeared	VBD	disappear
off	RP	off
of	IN	of
the	DT	the
top	NN	top
of	IN	of
the	DT	the
bunk	NN	bunk
bed	NN	bed
and	CC	and
landed	VBD	land
with	IN	with
this	DT	this
crash	NN	crash
on	IN	on
the	DT	the
floor	NN	floor
.	SENT	.
I	PP	I
nervously	RB	nervously
peered	VBD	peer
over	IN	over
the	DT	the
side	NN	side
of	IN	of
the	DT	the
bed	NN	bed
to	TO	to
see	VB	see
what	WP	what
had	VBD	have
befallen	VBN	befall
my	PP$	my
fallen	VBN	fall
sister	NN	sister
and	CC	and
saw	VBD	see
that	IN	that
she	PP	she
had	VBD	have
landed	VBN	land
painfully	RB	painfully
on	IN	on
her	PP$	her
hands	NNS	hand
and	CC	and
knees	NNS	knee
on	IN	on
all	DT	all
fours	NNS	four
on	IN	on
the	DT	the
ground	NN	ground
.	SENT	.
I	PP	I
was	VBD	be
nervous	JJ	nervous
because	IN	because
my	PP$	my
parents	NNS	parent
had	VBD	have
charged	VBN	charge
me	PP	me
with	IN	with
making	VBG	make
sure	JJ	sure
that	IN	that
my	PP$	my
sister	NN	sister
and	CC	and
I	PP	I
played	VBD	play
as	RB	as
safely	RB	safely
and	CC	and
as	RB	as
quietly	RB	quietly
as	RB	as
possible	JJ	possible
.	SENT	.
And	CC	and
seeing	VBG	see
as	IN	as
how	WRB	how
I	PP	I
had	VBD	have
accidentally	RB	accidentally
broken	VBN	break
Amy	NP	Amy
'	POS	'
s	NN	S
arm	NN	arm
just	RB	just
one	CD	one
week	NN	week
before	IN	before
â	NP	<unknown>
heroically	RB	heroically
pushing	VBG	push
her	PP	her
out	RP	out
of	IN	of
the	DT	the
way	NN	way
of	IN	of
an	DT	an
oncoming	JJ	oncoming
imaginary	JJ	imaginary
sniper	NN	sniper
bullet	NN	bullet
,	,	,
for	IN	for
which	WDT	which
I	PP	I
have	VBP	have
yet	RB	yet
to	TO	to
be	VB	be
thanked	VBN	thank
,	,	,
I	PP	I
was	VBD	be
trying	VBG	try
as	RB	as
hard	RB	hard
as	IN	as
I	PP	I
could	MD	could
â	NP	<unknown>
she	PP	she
didn	NP	<unknown>
'	POS	'
t	NN	t
even	RB	even
see	VBP	see
it	PP	it
coming	VBG	come
â	NP	<unknown>
I	PP	I
was	VBD	be
trying	VBG	try
hard	RB	hard
to	TO	to
be	VB	be
on	IN	on
my	PP$	my
best	JJS	good
behavior	NN	behavior
.	SENT	.
And	CC	and
I	PP	I
saw	VBD	see
my	PP$	my
sister	NN	sister
'	POS	'
s	NN	S
face	NN	face
,	,	,
this	DT	this
wail	NN	wail
of	IN	of
pain	NN	pain
and	CC	and
suffering	NN	suffering
and	CC	and
surprise	NN	surprise
threatening	VBG	threaten
to	TO	to
erupt	VB	erupt
from	IN	from
her	PP$	her
mouth	NN	mouth
and	CC	and
wake	VBP	wake
my	PP$	my
parents	NNS	parent
from	IN	from
the	DT	the
long	JJ	long
winter	NN	winter
'	POS	'
s	JJ	<unknown>
nap	NN	nap
for	IN	for
which	WDT	which
they	PP	they
had	VBD	have
settled	VBN	settle
.	SENT	.
So	RB	so
I	PP	I
did	VBD	do
the	DT	the
only	JJ	only
thing	NN	thing
my	PP$	my
frantic	JJ	frantic
seven	CD	seven
year-	NN	<unknown>
old	JJ	old
brain	NN	brain
could	MD	could
think	VB	think
to	TO	to
do	VB	do
to	TO	to
avert	VB	avert
this	DT	this
tragedy	NN	tragedy
.	SENT	.
And	CC	and
if	IN	if
you	PP	you
have	VBP	have
children	NNS	child
,	,	,
you	PP	you
'	POS	'
ve	NN	ve
seen	VBN	see
this	DT	this
hundreds	NNS	hundred
of	IN	of
times	NNS	time
.	SENT	.
I	PP	I
said	VBD	say
,	,	,
"	``	"
Amy	NP	Amy
,	,	,
wait	NN	wait
.	SENT	.
Don	NP	Don
'	POS	'
t	NN	t
cry	NN	cry
.	SENT	.
Did	VBD	do
you	PP	you
see	VBP	see
how	WRB	how
you	PP	you
landed	VBD	land
?	SENT	?
No	DT	no
human	JJ	human
lands	NNS	land
on	IN	on
all	DT	all
fours	NNS	four
like	IN	like
that	DT	that
.	SENT	.
Amy	NP	Amy
,	,	,
I	PP	I
think	VBP	think
this	DT	this
means	VBZ	mean
you	PP	you
'	''	'
re	IN	re
a	DT	a
unicorn	NN	unicorn
.	SENT	.
"	''	"
Now	RB	now
,	,	,
that	WDT	that
was	VBD	be
cheating	VBG	cheat
,	,	,
because	IN	because
there	EX	there
was	VBD	be
nothing	NN	nothing
she	PP	she
would	MD	would
want	VB	want
more	RBR	more
than	IN	than
not	RB	not
to	TO	to
be	VB	be
Amy	NP	Amy
the	DT	the
hurt	VBN	hurt
five	CD	five
year-old	JJ	year-old
little	JJ	little
sister	NN	sister
,	,	,
but	CC	but
Amy	NP	Amy
the	DT	the
special	JJ	special
unicorn	NN	unicorn
.	SENT	.
Of	IN	of
course	NN	course
,	,	,
this	DT	this
option	NN	option
was	VBD	be
open	JJ	open
to	TO	to
her	PP$	her
brain	NN	brain
at	IN	at
no	DT	no
point	NN	point
in	IN	in
the	DT	the
past	NN	past
.	SENT	.
And	CC	and
you	PP	you
could	MD	could
see	VB	see
how	WRB	how
my	PP$	my
poor	JJ	poor
,	,	,
manipulated	VBN	manipulate
sister	JJ	sister
faced	VBN	face
conflict	NN	conflict
,	,	,
as	IN	as
her	PP$	her
little	JJ	little
brain	NN	brain
attempted	VBD	attempt
to	TO	to
devote	VB	devote
resources	NNS	resource
to	TO	to
feeling	VBG	feel
the	DT	the
pain	NN	pain
and	CC	and
suffering	NN	suffering
and	CC	and
surprise	VB	surprise
she	PP	she
just	RB	just
experienced	VBD	experience
,	,	,
or	CC	or
contemplating	VBG	contemplate
her	PP$	her
new-found	JJ	new-found
identity	NN	identity
as	IN	as
a	DT	a
unicorn	NN	unicorn
.	SENT	.
And	CC	and
the	DT	the
latter	JJ	latter
won	NN	won
.	SENT	.
Instead	RB	instead
of	IN	of
crying	VBG	cry
or	CC	or
ceasing	VBG	cease
our	PP$	our
play	NN	play
,	,	,
instead	RB	instead
of	IN	of
waking	VBG	wake
my	PP$	my
parents	NNS	parent
,	,	,
with	IN	with
all	PDT	all
the	DT	the
negative	JJ	negative
consequences	NNS	consequence
for	IN	for
me	PP	me
,	,	,
a	DT	a
smile	NN	smile
spread	NN	spread
across	IN	across
her	PP$	her
face	NN	face
and	CC	and
she	PP	she
scrambled	VBD	scramble
back	RB	back
up	RB	up
onto	IN	onto
the	DT	the
bunk	NN	bunk
bed	NN	bed
with	IN	with
all	PDT	all
the	DT	the
grace	NN	grace
of	IN	of
a	DT	a
baby	NN	baby
unicorn	NN	unicorn
â	NP	<unknown>
with	IN	with
one	CD	one
broken	VBN	break
leg	NN	leg
.	SENT	.
What	WP	what
we	PP	we
stumbled	VBD	stumble
across	RP	across
at	IN	at
this	DT	this
tender	NN	tender
age	NN	age
of	IN	of
just	RB	just
five	CD	five
and	CC	and
seven	CD	seven
â	NP	<unknown>
we	PP	we
had	VBD	have
no	DT	no
idea	NN	idea
at	IN	at
the	DT	the
time	NN	time
â	NP	<unknown>
was	VBD	be
was	VBD	be
going	VBG	go
be	VB	be
at	IN	at
the	DT	the
vanguard	NN	vanguard
of	IN	of
a	DT	a
scientific	JJ	scientific
revolution	NN	revolution
occurring	VBG	occur
two	CD	two
decades	NNS	decade
later	RBR	later
in	IN	in
the	DT	the
way	NN	way
that	IN	that
we	PP	we
look	VBP	look
at	IN	at
the	DT	the
human	JJ	human
brain	NN	brain
.	SENT	.
We	PP	we
had	VBD	have
stumbled	VBN	stumble
across	IN	across
something	NN	something
called	VBD	call
positive	JJ	positive
psychology	NN	psychology
,	,	,
which	WDT	which
is	VBZ	be
the	DT	the
reason	NN	reason
I	PP	I
'	POS	'
m	NN	m
here	RB	here
today	NN	today
and	CC	and
the	DT	the
reason	NN	reason
that	IN	that
I	PP	I
wake	VBP	wake
up	RP	up
every	DT	every
morning	NN	morning
.	SENT	.
When	WRB	when
I	PP	I
started	VBD	start
talking	VBG	talk
about	IN	about
this	DT	this
research	NN	research
outside	IN	outside
of	IN	of
academia	NN	academia
,	,	,
with	IN	with
companies	NNS	company
and	CC	and
schools	NNS	school
,	,	,
the	DT	the
first	JJ	first
thing	NN	thing
they	PP	they
said	VBD	say
to	TO	to
never	RB	never
do	VB	do
is	VBZ	be
to	TO	to
start	VB	start
with	IN	with
a	DT	a
graph	NN	graph
.	SENT	.
The	DT	the
first	JJ	first
thing	NN	thing
I	PP	I
want	VBP	want
to	TO	to
do	VB	do
is	VBZ	be
start	VB	start
with	IN	with
a	DT	a
graph	NN	graph
.	SENT	.
This	DT	this
graph	NN	graph
looks	VBZ	look
boring	JJ	boring
,	,	,
but	CC	but
it	PP	it
is	VBZ	be
the	DT	the
reason	NN	reason
I	PP	I
get	VBP	get
excited	JJ	excited
and	CC	and
wake	NN	wake
up	IN	up
every	DT	every
morning	NN	morning
.	SENT	.
And	CC	and
this	DT	this
graph	NN	graph
doesn	NN	<unknown>
'	POS	'
t	NN	t
even	RB	even
mean	VBP	mean
anything	NN	anything
;	:	;
it	PP	it
'	POS	'
s	JJ	<unknown>
fake	JJ	fake
data	NNS	datum
.	SENT	.
What	WP	what
we	PP	we
found	VBN	find
is	VBZ	be
â	NP	<unknown>
If	IN	if
I	PP	I
got	VBD	get
this	DT	this
data	NNS	datum
studying	VBG	study
you	PP	you
,	,	,
I	PP	I
would	MD	would
be	VB	be
thrilled	VBN	thrill
,	,	,
because	IN	because
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
trend	NN	trend
there	RB	there
,	,	,
and	CC	and
that	DT	that
means	VBZ	mean
that	IN	that
I	PP	I
can	MD	can
get	VB	get
published	VBN	publish
,	,	,
which	WDT	which
is	VBZ	be
all	PDT	all
that	DT	that
really	RB	really
matters	VBZ	matter
.	SENT	.
There	EX	there
is	VBZ	be
one	CD	one
weird	JJ	weird
red	JJ	red
dot	NN	dot
above	IN	above
the	DT	the
curve	NN	curve
,	,	,
there	EX	there
'	''	'
s	VBZ	<unknown>
one	CD	one
weirdo	NN	weirdo
in	IN	in
the	DT	the
room	NN	room
â	NP	<unknown>
I	PP	I
know	VBP	know
who	WP	who
you	PP	you
are	VBP	be
,	,	,
I	PP	I
saw	VBD	see
you	PP	you
earlier	RBR	earlier
â	NP	<unknown>
that	WDT	that
'	POS	'
s	NNS	<unknown>
no	DT	no
problem	NN	problem
.	SENT	.
That	IN	that
'	POS	'
s	NNS	<unknown>
no	DT	no
problem	NN	problem
,	,	,
as	IN	as
most	JJS	most
of	IN	of
you	PP	you
know	VBP	know
,	,	,
because	IN	because
I	PP	I
can	MD	can
just	RB	just
delete	VB	delete
that	DT	that
dot	NN	dot
.	SENT	.
I	PP	I
can	MD	can
delete	VB	delete
that	DT	that
dot	NN	dot
because	IN	because
that	DT	that
'	''	'
s	NNS	<unknown>
clearly	RB	clearly
a	DT	a
measurement	NN	measurement
error	NN	error
.	SENT	.
And	CC	and
we	PP	we
know	VBP	know
that	DT	that
'	''	'
s	VBG	<unknown>
a	DT	a
measurement	NN	measurement
error	NN	error
because	IN	because
it	PP	it
'	POS	'
s	NNS	<unknown>
messing	VBG	mess
up	RP	up
my	PP$	my
data	NNS	datum
.	SENT	.
So	RB	so
one	CD	one
of	IN	of
the	DT	the
first	JJ	first
things	NNS	thing
we	PP	we
teach	VBP	teach
people	NNS	people
in	IN	in
economics	NNS	economics
,	,	,
statistics	NNS	statistic
,	,	,
business	NN	business
and	CC	and
psychology	NN	psychology
courses	NNS	course
is	VBZ	be
how	WRB	how
,	,	,
in	IN	in
a	DT	a
statistically	RB	statistically
valid	JJ	valid
way	NN	way
,	,	,
do	VBP	do
we	PP	we
eliminate	VB	eliminate
the	DT	the
weirdos	NNS	weirdo
.	SENT	.
How	WRB	how
do	VBP	do
we	PP	we
eliminate	VB	eliminate
the	DT	the
outliers	NNS	outlier
so	IN	so
we	PP	we
can	MD	can
find	VB	find
the	DT	the
line	NN	line
of	IN	of
best	JJS	good
fit	NN	fit
?	SENT	?
Which	WDT	which
is	VBZ	be
fantastic	JJ	fantastic
if	IN	if
I	PP	I
'	POS	'
m	NN	m
trying	VBG	try
to	TO	to
find	VB	find
out	RP	out
how	WRB	how
many	JJ	many
Advil	NP	Advil
the	DT	the
average	JJ	average
person	NN	person
should	MD	should
be	VB	be
taking	VBG	take
â	NP	<unknown>
two	CD	two
.	SENT	.
But	CC	but
if	IN	if
I	PP	I
'	POS	'
m	NN	m
interested	JJ	interested
in	IN	in
your	PP$	your
potential	NN	potential
,	,	,
or	CC	or
for	IN	for
happiness	NN	happiness
or	CC	or
productivity	NN	productivity
or	CC	or
energy	NN	energy
or	CC	or
creativity	NN	creativity
,	,	,
we	PP	we
'	POS	'
re	NN	re
creating	VBG	create
the	DT	the
cult	NN	cult
of	IN	of
the	DT	the
average	NN	average
with	IN	with
science	NN	science
.	SENT	.
If	IN	if
I	PP	I
asked	VBD	ask
a	DT	a
question	NN	question
like	IN	like
,	,	,
"	``	"
How	WRB	how
fast	RB	fast
can	MD	can
a	DT	a
child	NN	child
learn	VB	learn
how	WRB	how
to	TO	to
read	VB	read
in	IN	in
a	DT	a
classroom	NN	classroom
?	SENT	?
"	''	"
scientists	NNS	scientist
change	VBP	change
the	DT	the
answer	NN	answer
to	TO	to
"	``	"
How	WRB	how
fast	RB	fast
does	VBZ	do
the	DT	the
average	JJ	average
child	NN	child
learn	VB	learn
how	WRB	how
to	TO	to
read	VB	read
in	IN	in
that	DT	that
classroom	NN	classroom
?	SENT	?
"	``	"
and	CC	and
we	PP	we
tailor	VBP	tailor
the	DT	the
class	NN	class
towards	IN	towards
the	DT	the
average	NN	average
.	SENT	.
If	IN	if
you	PP	you
fall	VBP	fall
below	IN	below
the	DT	the
average	NN	average
,	,	,
then	RB	then
psychologists	NNS	psychologist
get	VBP	get
thrilled	VBN	thrill
,	,	,
because	IN	because
that	WDT	that
means	VBZ	mean
you	PP	you
'	''	'
re	IN	re
depressed	JJ	depressed
or	CC	or
have	VB	have
a	DT	a
disorder	NN	disorder
,	,	,
or	CC	or
hopefully	RB	hopefully
both	DT	both
.	SENT	.
We	PP	we
'	POS	'
re	NN	re
hoping	VBG	hope
for	IN	for
both	DT	both
because	IN	because
our	PP$	our
business	NN	business
model	NN	model
is	VBZ	be
,	,	,
if	IN	if
you	PP	you
come	VBP	come
into	IN	into
a	DT	a
therapy	NN	therapy
session	NN	session
with	IN	with
one	CD	one
problem	NN	problem
,	,	,
we	PP	we
want	VBP	want
to	TO	to
make	VB	make
sure	JJ	sure
you	PP	you
leave	VBP	leave
knowing	VBG	know
you	PP	you
have	VBP	have
ten	CD	ten
,	,	,
so	RB	so
you	PP	you
keep	VB	keep
coming	VBG	come
back	RB	back
.	SENT	.
We	PP	we
'	POS	'
ll	NNS	<unknown>
go	VBP	go
back	RB	back
into	IN	into
your	PP$	your
childhood	NN	childhood
if	IN	if
necessary	JJ	necessary
,	,	,
but	CC	but
eventually	RB	eventually
we	PP	we
want	VBP	want
to	TO	to
make	VB	make
you	PP	you
normal	JJ	normal
again	RB	again
.	SENT	.
But	CC	but
normal	JJ	normal
is	VBZ	be
merely	RB	merely
average	JJ	average
.	SENT	.
And	CC	and
positive	JJ	positive
psychology	NN	psychology
posits	VBZ	posit
that	IN	that
if	IN	if
we	PP	we
study	VBP	study
what	WP	what
is	VBZ	be
merely	RB	merely
average	JJ	average
,	,	,
we	PP	we
will	MD	will
remain	VB	remain
merely	RB	merely
average	JJ	average
.	SENT	.
Then	RB	then
instead	RB	instead
of	IN	of
deleting	VBG	delete
those	DT	those
positive	JJ	positive
outliers	NNS	outlier
,	,	,
what	WP	what
I	PP	I
intentionally	RB	intentionally
do	VBP	do
is	VBZ	be
come	VBN	come
into	IN	into
a	DT	a
population	NN	population
like	IN	like
this	DT	this
one	CD	one
and	CC	and
say	VBP	say
,	,	,
why	WRB	why
?	SENT	?
Why	WRB	why
are	VBP	be
some	DT	some
of	IN	of
you	PP	you
high	JJ	high
above	IN	above
the	DT	the
curve	NN	curve
in	IN	in
terms	NNS	term
of	IN	of
intellectual	JJ	intellectual
,	,	,
athletic	JJ	athletic
,	,	,
musical	JJ	musical
ability	NN	ability
,	,	,
creativity	NN	creativity
,	,	,
energy	NN	energy
levels	NNS	level
,	,	,
resiliency	NN	resiliency
in	IN	in
the	DT	the
face	NN	face
of	IN	of
challenge	NN	challenge
,	,	,
sense	NN	sense
of	IN	of
humor	NN	humor
?	SENT	?
Whatever	WDT	whatever
it	PP	it
is	VBZ	be
,	,	,
instead	RB	instead
of	IN	of
deleting	VBG	delete
you	PP	you
,	,	,
what	WP	what
I	PP	I
want	VBP	want
to	TO	to
do	VB	do
is	VBZ	be
study	VB	study
you	PP	you
.	SENT	.
Because	IN	because
maybe	RB	maybe
we	PP	we
can	MD	can
glean	VB	glean
information	NN	information
,	,	,
not	RB	not
just	RB	just
how	WRB	how
to	TO	to
move	VB	move
people	NNS	people
up	RP	up
to	TO	to
the	DT	the
average	NN	average
,	,	,
but	CC	but
move	VB	move
the	DT	the
entire	JJ	entire
average	NN	average
up	RB	up
in	IN	in
our	PP$	our
companies	NNS	company
and	CC	and
schools	NNS	school
worldwide	RB	worldwide
.	SENT	.
The	DT	the
reason	NN	reason
this	DT	this
graph	NN	graph
is	VBZ	be
important	JJ	important
to	TO	to
me	PP	me
is	VBZ	be
,	,	,
on	IN	on
the	DT	the
news	NN	news
,	,	,
the	DT	the
majority	NN	majority
of	IN	of
the	DT	the
information	NN	information
is	VBZ	be
not	RB	not
positive	JJ	positive
.	SENT	.
in	IN	in
fact	NN	fact
it	PP	it
'	POS	'
s	NNS	<unknown>
negative	JJ	negative
.	SENT	.
Most	JJS	most
of	IN	of
it	PP	it
'	POS	'
s	NN	S
about	IN	about
murder	NN	murder
,	,	,
corruption	NN	corruption
,	,	,
diseases	NNS	disease
,	,	,
natural	JJ	natural
disasters	NNS	disaster
.	SENT	.
And	CC	and
very	RB	very
quickly	RB	quickly
,	,	,
my	PP$	my
brain	NN	brain
starts	VBZ	start
to	TO	to
think	VB	think
that	RB	that
'	''	'
s	VBG	<unknown>
the	DT	the
accurate	JJ	accurate
ratio	NN	ratio
of	IN	of
negative	JJ	negative
to	TO	to
positive	JJ	positive
in	IN	in
the	DT	the
world	NN	world
.	SENT	.
This	DT	this
creates	VBZ	create
"	``	"
the	DT	the
medical	JJ	medical
school	NN	school
syndrome	NN	syndrome
.	SENT	.
"	''	"
During	IN	during
the	DT	the
first	JJ	first
year	NN	year
of	IN	of
medical	JJ	medical
training	NN	training
,	,	,
as	IN	as
you	PP	you
read	VBP	read
through	IN	through
a	DT	a
list	NN	list
of	IN	of
all	PDT	all
the	DT	the
symptoms	NNS	symptom
and	CC	and
diseases	NNS	disease
,	,	,
suddenly	RB	suddenly
you	PP	you
realize	VBP	realize
you	PP	you
have	VBP	have
all	DT	all
of	IN	of
them	PP	them
.	SENT	.
I	PP	I
have	VBP	have
a	DT	a
brother	NN	brother
in-law	NN	in-law
named	VBN	name
Bobo	NP	Bobo
,	,	,
which	WDT	which
is	VBZ	be
a	DT	a
whole	JJ	whole
other	JJ	other
story	NN	story
.	SENT	.
Bobo	NP	Bobo
married	VBD	marry
Amy	NP	Amy
the	DT	the
unicorn	NN	unicorn
.	SENT	.
Bobo	NP	Bobo
called	VBD	call
me	PP	me
on	IN	on
the	DT	the
phone	NN	phone
â	NP	<unknown>
from	IN	from
Yale	NP	Yale
Medical	NP	Medical
School	NP	School
,	,	,
and	CC	and
Bobo	NP	Bobo
said	VBD	say
,	,	,
"	``	"
Shawn	NP	Shawn
,	,	,
I	PP	I
have	VBP	have
leprosy	NN	leprosy
.	SENT	.
"	``	"
Which	WDT	which
,	,	,
even	RB	even
at	IN	at
Yale	NP	Yale
,	,	,
is	VBZ	be
extraordinarily	RB	extraordinarily
rare	JJ	rare
.	SENT	.
But	CC	but
I	PP	I
had	VBD	have
no	DT	no
idea	NN	idea
how	WRB	how
to	TO	to
console	VB	console
poor	JJ	poor
Bobo	NP	Bobo
because	IN	because
he	PP	he
had	VBD	have
just	RB	just
gotten	VBN	get
over	IN	over
an	DT	an
entire	JJ	entire
week	NN	week
of	IN	of
menopause	NN	menopause
.	SENT	.
We	PP	we
'	''	'
re	IN	re
finding	VBG	find
it	PP	it
'	POS	'
s	NN	S
not	RB	not
necessarily	RB	necessarily
the	DT	the
reality	NN	reality
that	WDT	that
shapes	VBZ	shape
us	PP	us
,	,	,
but	CC	but
the	DT	the
lens	NN	lens
through	IN	through
which	WDT	which
your	PP$	your
brain	NN	brain
views	VBZ	view
the	DT	the
world	NN	world
that	WDT	that
shapes	VBZ	shape
your	PP$	your
reality	NN	reality
.	SENT	.
And	CC	and
if	IN	if
we	PP	we
can	MD	can
change	VB	change
the	DT	the
lens	NN	lens
,	,	,
not	RB	not
only	RB	only
can	MD	can
we	PP	we
change	VB	change
your	PP$	your
happiness	NN	happiness
,	,	,
we	PP	we
can	MD	can
change	VB	change
every	DT	every
single	JJ	single
educational	JJ	educational
and	CC	and
business	NN	business
outcome	NN	outcome
at	IN	at
the	DT	the
same	JJ	same
time	NN	time
.	SENT	.
I	PP	I
applied	VBD	apply
to	TO	to
Harvard	NP	Harvard
on	IN	on
a	DT	a
dare	NN	dare
.	SENT	.
I	NP	I
didn	NP	<unknown>
'	POS	'
t	NN	t
expect	VBP	expect
to	TO	to
get	VB	get
in	IN	in
,	,	,
and	CC	and
my	PP$	my
family	NN	family
had	VBD	have
no	DT	no
money	NN	money
for	IN	for
college	NN	college
.	SENT	.
When	WRB	when
I	PP	I
got	VBD	get
a	DT	a
military	JJ	military
scholarship	NN	scholarship
two	CD	two
weeks	NNS	week
later	RBR	later
,	,	,
they	PP	they
let	VBP	let
me	PP	me
go	VB	go
.	SENT	.
Something	NN	something
that	IN	that
wasn	NP	<unknown>
'	POS	'
t	NN	t
even	RB	even
a	DT	a
possibility	NN	possibility
became	VBD	become
a	DT	a
reality	NN	reality
.	SENT	.
I	PP	I
assumed	VBD	assume
everyone	NN	everyone
there	RB	there
would	MD	would
see	VB	see
it	PP	it
as	IN	as
a	DT	a
privilege	NN	privilege
as	IN	as
well	RB	well
,	,	,
that	IN	that
they	PP	they
'	''	'
d	SYM	d
be	VB	be
excited	VBN	excite
to	TO	to
be	VB	be
there	RB	there
.	SENT	.
Even	RB	even
in	IN	in
a	DT	a
classroom	NN	classroom
full	JJ	full
of	IN	of
people	NNS	people
smarter	RBR	smarter
than	IN	than
you	PP	you
,	,	,
I	PP	I
felt	VBD	feel
you	PP	you
'	''	'
d	SYM	d
be	VB	be
happy	JJ	happy
just	RB	just
to	TO	to
be	VB	be
in	IN	in
that	DT	that
classroom	NN	classroom
.	SENT	.
But	CC	but
what	WP	what
I	PP	I
found	VBN	find
is	VBZ	be
,	,	,
while	IN	while
some	DT	some
people	NNS	people
experience	VBP	experience
that	IN	that
,	,	,
when	WRB	when
I	PP	I
graduated	VBD	graduate
after	IN	after
my	PP$	my
four	CD	four
years	NNS	year
and	CC	and
then	RB	then
spent	VBD	spend
the	DT	the
next	JJ	next
eight	CD	eight
years	NNS	year
living	VBG	live
in	IN	in
the	DT	the
dorms	NNS	dorm
with	IN	with
the	DT	the
students	NNS	student
â	NP	<unknown>
Harvard	NP	Harvard
asked	VBD	ask
me	PP	me
to	TO	to
;	:	;
I	PP	I
wasn	NNS	<unknown>
'	POS	'
t	NN	t
that	IN	that
guy	NN	guy
.	SENT	.
I	PP	I
was	VBD	be
an	DT	an
officer	NN	officer
to	TO	to
counsel	VB	counsel
students	NNS	student
through	IN	through
the	DT	the
difficult	JJ	difficult
four	CD	four
years	NNS	year
.	SENT	.
And	CC	and
in	IN	in
my	PP$	my
research	NN	research
and	CC	and
my	PP$	my
teaching	NN	teaching
,	,	,
I	PP	I
found	VBD	find
that	IN	that
these	DT	these
students	NNS	student
,	,	,
no	DT	no
matter	NN	matter
how	WRB	how
happy	JJ	happy
they	PP	they
were	VBD	be
with	IN	with
their	PP$	their
original	JJ	original
success	NN	success
of	IN	of
getting	VBG	get
into	IN	into
the	DT	the
school	NN	school
,	,	,
two	CD	two
weeks	NNS	week
later	RBR	later
their	PP$	their
brains	NNS	brain
were	VBD	be
focused	VBN	focus
,	,	,
not	RB	not
on	IN	on
the	DT	the
privilege	NN	privilege
of	IN	of
being	VBG	be
there	RB	there
,	,	,
nor	CC	nor
on	IN	on
their	PP$	their
philosophy	NN	philosophy
or	CC	or
physics	NN	physics
,	,	,
but	CC	but
on	IN	on
the	DT	the
competition	NN	competition
,	,	,
the	DT	the
workload	NN	workload
,	,	,
the	DT	the
hassles	NNS	hassle
,	,	,
stresses	NNS	stress
,	,	,
complaints	NNS	complaint
.	SENT	.
