Hello	UH	hello
the	DT	the
cities	NNS	city
have	VBP	have
selective	JJ	selective
collection	NN	collection
.	SENT	.
To	TO	to
show	VB	show
you	PP	you
the	DT	the
work	NN	work
and	CC	and
competence	NN	competence
of	IN	of
the	DT	the
pickers	NNS	picker
,	,	,
we	PP	we
are	VBP	be
responsible	JJ	responsible
for	IN	for
35	CD	@card@
%	NN	%
of	IN	of
the	DT	the
total	JJ	total
mass	NN	mass
collected	VBD	collect
.	SENT	.
Also	RB	also
,	,	,
40	CD	@card@
%	NN	%
of	IN	of
the	DT	the
cities	NNS	city
exclusively	RB	exclusively
rely	VBP	rely
on	IN	on
the	DT	the
work	NN	work
of	IN	of
waste	NN	waste
pickers	NNS	picker
to	TO	to
carry	VB	carry
out	RP	out
this	DT	this
activity	NN	activity
.	SENT	.
Globally	RB	globally
,	,	,
we	PP	we
are	VBP	be
responsible	JJ	responsible
for	IN	for
recycling	VBG	recycle
58	CD	@card@
%	NN	%
of	IN	of
plastic	NN	plastic
,	,	,
and	CC	and
Brazil	NP	Brazil
claims	VBZ	claim
to	TO	to
lead	VB	lead
aluminum	NN	aluminum
cans	NNS	can
recycling	NN	recycling
.	SENT	.
How	WRB	how
is	VBZ	be
that	IN	that
possible	JJ	possible
if	IN	if
only	RB	only
30	CD	@card@
%	NN	%
of	IN	of
Brazilian	JJ	Brazilian
cities	NNS	city
implemented	VBD	implement
selective	JJ	selective
collection	NN	collection
?	SENT	?
I	NP	I
'	POS	'
ll	NNS	<unknown>
tell	VBP	tell
you	PP	you
why	WRB	why
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
because	IN	because
of	IN	of
the	DT	the
waste	NN	waste
pickers	NNS	picker
who	WP	who
are	VBP	be
on	IN	on
the	DT	the
streets	NNS	street
doing	VBG	do
this	DT	this
work	NN	work
.	SENT	.
The	DT	the
world	NN	world
is	VBZ	be
not	RB	not
doing	VBG	do
its	PP$	its
part	NN	part
in	IN	in
waste	NN	waste
management	NN	management
,	,	,
and	CC	and
in	IN	in
the	DT	the
climatic	JJ	climatic
emergency	NN	emergency
at	IN	at
the	DT	the
speed	NN	speed
that	IN	that
we	PP	we
need	VBP	need
.	SENT	.
As	IN	as
pickers	NNS	picker
,	,	,
we	PP	we
are	VBP	be
working	VBG	work
intertwined	VBN	intertwine
in	IN	in
a	DT	a
socio-environmental	JJ	socio-environmental
system	NN	system
,	,	,
developing	VBG	develop
solutions	NNS	solution
to	TO	to
optimize	VB	optimize
the	DT	the
impact	NN	impact
in	IN	in
our	PP$	our
society	NN	society
.	SENT	.
Solely	RB	solely
relying	VBG	rely
on	IN	on
selling	VBG	sell
recyclables	NNS	<unknown>
is	VBZ	be
not	RB	not
sustainable	JJ	sustainable
for	IN	for
the	DT	the
cooperatives	NNS	cooperative
.	SENT	.
It	PP	it
doesn	NP	<unknown>
'	POS	'
t	NN	t
support	VB	support
our	PP$	our
families	NNS	family
and	CC	and
does	VBZ	do
not	RB	not
maintain	VB	maintain
our	PP$	our
waste	NN	waste
management	NN	management
structures	NNS	structure
.	SENT	.
So	RB	so
we	PP	we
should	MD	should
be	VB	be
paid	VBN	pay
for	IN	for
the	DT	the
services	NNS	service
we	PP	we
provide	VBP	provide
to	TO	to
society	NN	society
.	SENT	.
Organic	JJ	organic
waste	NN	waste
in	IN	in
Brazilian	JJ	Brazilian
cities	NNS	city
accounts	NNS	account
for	IN	for
half	NN	half
of	IN	of
the	DT	the
total	JJ	total
waste	NN	waste
,	,	,
but	CC	but
only	RB	only
0	CD	@card@
.	SENT	.
5	CD	@card@
%	NN	%
of	IN	of
it	PP	it
is	VBZ	be
recycled	VBN	recycle
in	IN	in
composting	VBG	compost
.	SENT	.
Note	NN	note
that	IN	that
the	DT	the
majority	NN	majority
of	IN	of
it	PP	it
is	VBZ	be
edible	JJ	edible
food	NN	food
which	WDT	which
is	VBZ	be
still	RB	still
good	JJ	good
for	IN	for
consumption	NN	consumption
,	,	,
but	CC	but
ends	VBZ	end
up	RP	up
in	IN	in
landfills	NNS	landfill
and	CC	and
dumps	NNS	dump
,	,	,
releasing	VBG	release
about	RB	about
two	CD	two
megatons	NNS	megaton
of	IN	of
methane	NN	methane
in	IN	in
the	DT	the
environment	NN	environment
.	SENT	.
That	DT	that
can	MD	can
be	VB	be
extrapolated	VBN	extrapolate
to	TO	to
other	JJ	other
countries	NNS	country
in	IN	in
the	DT	the
Global	NP	Global
South	NP	South
,	,	,
where	WRB	where
organic	JJ	organic
waste	NN	waste
equals	VBZ	equal
half	PDT	half
the	DT	the
waste	NN	waste
generated	VBN	generate
by	IN	by
the	DT	the
population	NN	population
.	SENT	.
For	IN	for
decades	NNS	decade
,	,	,
we	PP	we
considered	VBD	consider
organic	JJ	organic
waste	NN	waste
as	IN	as
a	DT	a
contaminant	NN	contaminant
,	,	,
which	WDT	which
is	VBZ	be
not	RB	not
true	JJ	true
because	IN	because
what	WP	what
we	PP	we
need	VBP	need
is	VBZ	be
an	DT	an
organic	JJ	organic
waste	NN	waste
collection	NN	collection
system	NN	system
to	TO	to
properly	RB	properly
treat	VB	treat
this	DT	this
fraction	NN	fraction
.	SENT	.
This	DT	this
will	MD	will
minimize	VB	minimize
the	DT	the
contamination	NN	contamination
of	IN	of
dry	JJ	dry
recyclables	NNS	<unknown>
,	,	,
and	CC	and
prevent	VB	prevent
them	PP	them
from	IN	from
going	VBG	go
to	TO	to
landfills	NNS	landfill
and	CC	and
generating	VBG	generate
greenhouse	NN	greenhouse
gases	NNS	gas
,	,	,
essentially	RB	essentially
working	VBG	work
against	IN	against
international	JJ	international
agreements	NNS	agreement
to	TO	to
reduce	VB	reduce
and	CC	and
neutralize	VB	neutralize
emissions	NNS	emission
.	SENT	.
This	DT	this
way	NN	way
,	,	,
we	PP	we
can	MD	can
help	VB	help
the	DT	the
world	NN	world
fulfill	VB	fulfill
the	DT	the
Global	JJ	global
Methane	NN	methane
Pledge	NN	pledge
to	TO	to
reduce	VB	reduce
at	IN	at
least	JJS	least
30	CD	@card@
%	NN	%
emissions	NNS	emission
by	IN	by
2030	CD	@card@
.	SENT	.
We	PP	we
are	VBP	be
very	RB	very
good	JJ	good
at	IN	at
it	PP	it
.	SENT	.
We	PP	we
know	VBP	know
how	WRB	how
to	TO	to
involve	VB	involve
society	NN	society
.	SENT	.
We	PP	we
know	VBP	know
how	WRB	how
to	TO	to
convince	VB	convince
people	NNS	people
to	TO	to
separate	JJ	separate
waste	NN	waste
correctly	RB	correctly
.	SENT	.
When	WRB	when
it	PP	it
comes	VBZ	come
to	TO	to
environmental	JJ	environmental
education	NN	education
,	,	,
you	PP	you
need	VBP	need
to	TO	to
involve	VB	involve
waste	NN	waste
pickers	NNS	picker
.	SENT	.
In	IN	in
Brasília	NP	<unknown>
,	,	,
we	PP	we
have	VBP	have
a	DT	a
wonderful	JJ	wonderful
piece	NN	piece
of	IN	of
data	NNS	datum
to	TO	to
elevate	VB	elevate
the	DT	the
credibility	NN	credibility
of	IN	of
our	PP$	our
sector	NN	sector
.	SENT	.
The	DT	the
selective	JJ	selective
collection	NN	collection
made	VBN	make
by	IN	by
our	PP$	our
cooperatives	NNS	cooperative
has	VBZ	have
a	DT	a
quality	NN	quality
and	CC	and
efficiency	NN	efficiency
index	NN	index
of	IN	of
over	RB	over
80	CD	@card@
%	NN	%
.	SENT	.
While	IN	while
through	IN	through
companies	NNS	company
,	,	,
we	PP	we
manage	VBP	manage
to	TO	to
utilize	VB	utilize
less	JJR	less
than	IN	than
40	CD	@card@
%	NN	%
.	SENT	.
Beyond	IN	beyond
that	DT	that
,	,	,
this	DT	this
would	MD	would
be	VB	be
a	DT	a
truly	RB	truly
fair	JJ	fair
transition	NN	transition
for	IN	for
our	PP$	our
sector	NN	sector
:	:	:
us	PP	us
,	,	,
waste	NN	waste
pickers	NNS	picker
,	,	,
leading	VBG	lead
the	DT	the
fight	NN	fight
against	IN	against
climate	NN	climate
change	NN	change
.	SENT	.
Composting	VBG	compost
generates	VBZ	generate
three	CD	three
times	NNS	time
more	JJR	more
jobs	NNS	job
in	IN	in
comparison	NN	comparison
to	TO	to
landfills	NNS	landfill
and	CC	and
dumps	NNS	dump
.	SENT	.
When	WRB	when
this	DT	this
service	NN	service
is	VBZ	be
made	VBN	make
by	IN	by
pickers	NNS	picker
,	,	,
the	DT	the
impact	NN	impact
can	MD	can
reach	VB	reach
11	CD	@card@
times	NNS	time
more	RBR	more
.	SENT	.
So	RB	so
,	,	,
channeling	VBG	channel
climatic	JJ	climatic
funds	NNS	fund
promotes	VBZ	promote
the	DT	the
socio-economic	JJ	socio-economic
development	NN	development
of	IN	of
an	DT	an
entire	JJ	entire
sector	NN	sector
and	CC	and
the	DT	the
people	NNS	people
who	WP	who
suffer	VBP	suffer
the	DT	the
most	JJS	most
from	IN	from
the	DT	the
climate	NN	climate
impact	NN	impact
and	CC	and
environmental	JJ	environmental
racism	NN	racism
.	SENT	.
In	IN	in
fact	NN	fact
,	,	,
we	PP	we
'	POS	'
re	NN	re
already	RB	already
doing	VBG	do
this	DT	this
.	SENT	.
Here	RB	here
at	IN	at
the	DT	the
cooperative	NN	cooperative
,	,	,
we	PP	we
are	VBP	be
initiating	VBG	initiate
fundamental	JJ	fundamental
work	NN	work
with	IN	with
the	DT	the
organic	JJ	organic
fraction	NN	fraction
,	,	,
we	PP	we
'	POS	'
re	NN	re
implementing	VBG	implement
the	DT	the
organic	JJ	organic
collecting	NN	collecting
system	NN	system
in	IN	in
the	DT	the
farmers	NNS	farmer
'	POS	'
market	NN	market
,	,	,
and	CC	and
bringing	VBG	bring
the	DT	the
waste	NN	waste
to	TO	to
the	DT	the
cooperative	NN	cooperative
for	IN	for
composting	VBG	compost
.	SENT	.
That	DT	that
can	MD	can
be	VB	be
accelerated	VBN	accelerate
to	TO	to
match	VB	match
our	PP$	our
urgent	JJ	urgent
fight	NN	fight
against	IN	against
climate	NN	climate
change	NN	change
.	SENT	.
We	PP	we
are	VBP	be
part	NN	part
of	IN	of
the	DT	the
solution	NN	solution
.	SENT	.
But	CC	but
to	TO	to
do	VB	do
it	PP	it
,	,	,
we	PP	we
need	VBP	need
the	DT	the
cities	NNS	city
and	CC	and
the	DT	the
financial	JJ	financial
system	NN	system
to	TO	to
see	VB	see
us	PP	us
as	IN	as
key	JJ	key
players	NNS	player
in	IN	in
this	DT	this
process	NN	process
,	,	,
and	CC	and
as	IN	as
protagonists	NNS	protagonist
,	,	,
not	RB	not
only	RB	only
as	IN	as
beneficiaries	NNS	beneficiary
.	SENT	.
We	PP	we
need	VBP	need
to	TO	to
be	VB	be
paid	VBN	pay
for	IN	for
the	DT	the
service	NN	service
that	IN	that
we	PP	we
provide	VBP	provide
for	IN	for
decades	NNS	decade
benefiting	VBG	benefit
society	NN	society
'	POS	'
s	NN	S
health	NN	health
,	,	,
and	CC	and
the	DT	the
planet	NN	planet
'	POS	'
s	NN	S
health	NN	health
.	SENT	.
With	IN	with
that	DT	that
,	,	,
I	PP	I
'	POS	'
m	NN	m
sure	RB	sure
we	PP	we
can	MD	can
do	VB	do
a	DT	a
lot	NN	lot
more	RBR	more
.	SENT	.
Thank	VB	thank
you	PP	you
very	RB	very
much	RB	much
.	SENT	.
