Pat	NP	Pat
the	DT	the
head	NN	head
of	IN	of
Fountain	NP	Fountain
House	NP	House
included	VBD	include
,	,	,
sat	VBD	sit
in	IN	in
that	DT	that
library	NN	library
,	,	,
and	CC	and
one	CD	one
of	IN	of
them	PP	them
went	VBD	go
online	JJ	online
and	CC	and
said	VBD	say
,	,	,
"	``	"
What	WP	what
'	POS	'
s	NNS	<unknown>
available	JJ	available
?	SENT	?
What	WP	what
'	POS	'
s	NNS	<unknown>
available	JJ	available
?	SENT	?
Oh	UH	oh
,	,	,
Bring	NP	Bring
Change	NP	Change
to	TO	to
Mind	VB	mind
.	SENT	.
OK	UH	OK
,	,	,
let	VB	let
'	''	'
s	NNS	<unknown>
use	VBP	use
that	DT	that
.	SENT	.
"	``	"
I	PP	I
mean	VBP	mean
,	,	,
I	PP	I
didn	NNS	<unknown>
'	POS	'
t	NN	t
even	RB	even
know	VBP	know
I	PP	I
had	VBD	have
to	TO	to
have	VB	have
a	DT	a
board	NN	board
.	SENT	.
So	RB	so
--	:	--
PM	NP	PM
:	:	:
I	PP	I
think	VBP	think
many	JJ	many
people	NNS	people
recognize	VBP	recognize
that	DT	that
moment	NN	moment
.	SENT	.
GC	NN	GC
:	:	:
Yeah	RB	yeah
.	SENT	.
And	CC	and
that	WDT	that
was	VBD	be
,	,	,
oh	UH	oh
my	PP$	my
gosh	NN	gosh
,	,	,
that	WDT	that
was	VBD	be
a	DT	a
huge	JJ	huge
adventure	NN	adventure
.	SENT	.
And	CC	and
I	PP	I
thought	VBD	think
that	IN	that
my	PP$	my
main	JJ	main
contribution	NN	contribution
would	MD	would
be	VB	be
making	VBG	make
PSAs	NNS	<unknown>
and	CC	and
things	NNS	thing
like	IN	like
that	DT	that
.	SENT	.
We	PP	we
have	VBP	have
evolved	VBN	evolve
.	SENT	.
We	PP	we
now	RB	now
have	VBP	have
established	VBN	establish
over	RP	over
--	:	--
it	PP	it
'	POS	'
s	NN	S
540	CD	@card@
clubhouses	NNS	clubhouse
in	IN	in
43	CD	@card@
states	NNS	state
.	SENT	.
And	CC	and
the	DT	the
thing	NN	thing
that	IN	that
I	NP	I
'	POS	'
m	NN	m
very	RB	very
proud	RB	proud
of	IN	of
are	VBP	be
the	DT	the
kids	NNS	kid
,	,	,
because	IN	because
it	PP	it
'	POS	'
s	NN	S
peer-to-peer	NN	<unknown>
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
not	RB	not
high	JJ	high
schools	NNS	school
that	WDT	that
write	VBP	write
to	TO	to
us	PP	us
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
the	DT	the
kids	NNS	kid
that	WDT	that
write	VBP	write
to	TO	to
us	PP	us
.	SENT	.
The	DT	the
kids	NNS	kid
say	VBP	say
,	,	,
"	``	"
We	PP	we
want	VBP	want
,	,	,
we	PP	we
need	VBP	need
a	DT	a
Bring	NP	Bring
Change	NP	Change
to	TO	to
Mind	VB	mind
club	NN	club
in	IN	in
our	PP$	our
high	JJ	high
school	NN	school
.	SENT	.
"	``	"
And	CC	and
I	PP	I
'	POS	'
ve	NN	ve
met	VBD	meet
a	DT	a
lot	NN	lot
of	IN	of
them	PP	them
,	,	,
and	CC	and
they	PP	they
are	VBP	be
phenomenal	JJ	phenomenal
.	SENT	.
PM	NN	pm
:	:	:
And	CC	and
that	WDT	that
is	VBZ	be
transformative	JJ	transformative
.	SENT	.
GC	NN	GC
:	:	:
Yeah	RB	yeah
.	SENT	.
I	PP	I
think	VBP	think
there	EX	there
'	''	'
s	NN	S
about	IN	about
14	CD	@card@
,	,	,
000	CD	@card@
kids	NNS	kid
now	RB	now
with	IN	with
,	,	,
you	PP	you
know	VBP	know
,	,	,
a	DT	a
waiting	VBG	wait
list	NN	list
always	RB	always
.	SENT	.
PM	NN	pm
:	:	:
So	RB	so
providing	VBG	provide
this	DT	this
kind	NN	kind
of	IN	of
peer-to-peer	NN	<unknown>
experience	NN	experience
,	,	,
especially	RB	especially
among	IN	among
teenagers	NNS	teenager
,	,	,
where	WRB	where
the	DT	the
suicide	NN	suicide
rate	NN	rate
and	CC	and
other	JJ	other
forms	NNS	form
of	IN	of
mental	JJ	mental
illness	NN	illness
have	VBP	have
been	VBN	be
just	RB	just
escalating	VBG	escalate
,	,	,
was	VBD	be
a	DT	a
big	JJ	big
first	JJ	first
step	NN	step
.	SENT	.
GC	NN	GC
:	:	:
Yeah	RB	yeah
.	SENT	.
PM	NN	pm
:	:	:
But	CC	but
you	PP	you
took	VBD	take
it	PP	it
beyond	IN	beyond
that	DT	that
.	SENT	.
You	PP	you
went	VBD	go
to	TO	to
Washington	NP	Washington
.	SENT	.
You	PP	you
talked	VBD	talk
publicly	RB	publicly
about	IN	about
the	DT	the
lack	NN	lack
of	IN	of
resources	NNS	resource
to	TO	to
treat	VB	treat
families	NNS	family
suffering	VBG	suffer
with	IN	with
mental	JJ	mental
illness	NN	illness
.	SENT	.
There	EX	there
were	VBD	be
some	DT	some
accomplishments	NNS	accomplishment
,	,	,
right	RB	right
?	SENT	?
There	EX	there
have	VBP	have
been	VBN	be
some	DT	some
successes	NNS	success
.	SENT	.
GC	NN	GC
:	:	:
Yeah	RB	yeah
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
actually	RB	actually
very	RB	very
,	,	,
very	RB	very
exciting	JJ	exciting
.	SENT	.
And	CC	and
we	PP	we
'	POS	'
re	NN	re
at	IN	at
a	DT	a
point	NN	point
where	WRB	where
our	PP$	our
government	NN	government
has	VBZ	have
a	DT	a
bipartisan	JJ	bipartisan
bill	NN	bill
.	SENT	.
They	PP	they
have	VBP	have
put	VBN	put
aside	RB	aside
8	CD	@card@
.	SENT	.
5	CD	@card@
billion	NN	billion
dollars	NNS	dollar
in	IN	in
the	DT	the
next	JJ	next
10	CD	@card@
years	NNS	year
to	TO	to
establish	VB	establish
what	WP	what
we	PP	we
'	POS	'
re	NN	re
calling	NN	calling
,	,	,
what	WP	what
they	PP	they
are	VBP	be
calling	VBG	call
Certified	NP	Certified
Community	NP	Community
Behavioral	JJ	Behavioral
Health	NP	Health
Clinics	NNS	clinic
in	IN	in
every	DT	every
state	NN	state
of	IN	of
the	DT	the
union	NN	union
--	:	--
And	CC	and
whatever	WDT	whatever
town	NN	town
or	CC	or
county	NN	county
needs	VBZ	need
them	PP	them
.	SENT	.
Look	VB	look
into	IN	into
it	PP	it
,	,	,
because	IN	because
we	PP	we
all	RB	all
should	MD	should
have	VB	have
it	PP	it
in	IN	in
our	PP$	our
counties	NNS	county
,	,	,
at	IN	at
least	JJS	least
,	,	,
in	IN	in
our	PP$	our
towns	NNS	town
,	,	,
in	IN	in
our	PP$	our
cities	NNS	city
,	,	,
because	IN	because
actually	RB	actually
we	PP	we
'	POS	'
re	NN	re
in	IN	in
a	DT	a
crisis	NN	crisis
of	IN	of
care	NN	care
.	SENT	.
PM	NN	pm
:	:	:
And	CC	and
,	,	,
Glenn	NP	Glenn
,	,	,
I	PP	I
know	VBP	know
that	IN	that
you	PP	you
were	VBD	be
the	DT	the
first	JJ	first
to	TO	to
always	RB	always
say	VB	say
about	IN	about
this	DT	this
subject	NN	subject
,	,	,
"	''	"
I	NP	I
'	POS	'
m	NN	m
not	RB	not
a	DT	a
mental	JJ	mental
health	NN	health
expert	NN	expert
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
not	RB	not
a	DT	a
doctor	NN	doctor
.	SENT	.
I	PP	I
came	VBD	come
into	IN	into
this	DT	this
for	IN	for
very	RB	very
personal	JJ	personal
reasons	NNS	reason
.	SENT	.
"	``	"
But	CC	but
I	PP	I
'	POS	'
m	NN	m
sure	RB	sure
there	EX	there
are	VBP	be
many	JJ	many
people	NNS	people
listening	VBG	listen
to	TO	to
us	PP	us
today	NN	today
who	WP	who
are	VBP	be
thinking	VBG	think
,	,	,
"	``	"
Are	VBP	be
there	RB	there
signs	NNS	sign
?	SENT	?
Are	VBP	be
there	RB	there
symptoms	NNS	symptom
,	,	,
are	VBP	be
there	RB	there
things	NNS	thing
I	PP	I
should	MD	should
look	VB	look
for	IN	for
?	SENT	?
"	''	"
You	PP	you
said	VBD	say
yourself	PP	yourself
you	PP	you
didn	NP	<unknown>
'	POS	'
t	NN	t
realize	VBP	realize
how	WRB	how
much	JJ	much
Jessie	NP	Jessie
was	VBD	be
suffering	VBG	suffer
.	SENT	.
GC	NP	GC
:	:	:
Oh	UH	oh
,	,	,
not	RB	not
at	IN	at
all	DT	all
.	SENT	.
PM	NP	PM
:	:	:
What	WP	what
clues	NNS	clue
,	,	,
what	WDT	what
things	NNS	thing
did	VBD	do
you	PP	you
see	VBP	see
?	SENT	?
GC	NN	GC
:	:	:
First	RB	first
of	IN	of
all	DT	all
,	,	,
I	PP	I
think	VBP	think
--	:	--
My	PP$	my
sister	NN	sister
Jessie	NP	Jessie
wrote	VBD	write
a	DT	a
book	NN	book
called	VBN	call
"	``	"
Resilience	NN	resilience
.	SENT	.
"	``	"
She	PP	she
'	POS	'
s	NN	S
so	RB	so
incredibly	RB	incredibly
honest	JJ	honest
.	SENT	.
And	CC	and
she	PP	she
talks	VBZ	talk
about	IN	about
her	PP$	her
own	JJ	own
journey	NN	journey
with	IN	with
bipolar	JJ	bipolar
disorder	NN	disorder
,	,	,
but	CC	but
also	RB	also
her	PP$	her
son	NN	son
,	,	,
when	WRB	when
he	PP	he
had	VBD	have
his	PP$	his
psychotic	JJ	psychotic
break	NN	break
at	IN	at
19	CD	@card@
,	,	,
she	PP	she
didn	NNS	<unknown>
'	POS	'
t	NN	t
know	VBP	know
what	WP	what
was	VBD	be
happening	VBG	happen
.	SENT	.
She	PP	she
didn	NP	<unknown>
'	POS	'
t	NN	t
know	VBP	know
what	WP	what
was	VBD	be
going	VBG	go
on	IN	on
.	SENT	.
You	PP	you
know	VBP	know
,	,	,
he	PP	he
was	VBD	be
thinking	VBG	think
the	DT	the
television	NN	television
was	VBD	be
speaking	VBG	speak
to	TO	to
him	PP	him
.	SENT	.
He	PP	he
was	VBD	be
afraid	JJ	afraid
that	IN	that
the	DT	the
CIA	NP	CIA
was	VBD	be
outside	JJ	outside
.	SENT	.
She	PP	she
had	VBD	have
no	DT	no
clue	NN	clue
.	SENT	.
And	CC	and
he	PP	he
would	MD	would
,	,	,
you	PP	you
know	VBP	know
,	,	,
he	PP	he
'	POS	'
d	NN	d
be	VB	be
like	IN	like
this	DT	this
.	SENT	.
And	CC	and
it	PP	it
was	VBD	be
a	DT	a
friend	NN	friend
of	IN	of
hers	PP	hers
who	WP	who
had	VBD	have
taken	VBN	take
psychiatry	NN	psychiatry
in	IN	in
college	NN	college
,	,	,
who	WP	who
said	VBD	say
,	,	,
"	``	"
Jess	NP	Jess
,	,	,
let	VBD	let
me	PP	me
spend	VBP	spend
a	DT	a
little	JJ	little
time	NN	time
with	IN	with
him	PP	him
.	SENT	.
"	``	"
And	CC	and
she	PP	she
said	VBD	say
,	,	,
"	``	"
I	PP	I
think	VBP	think
he	PP	he
has	VBZ	have
schizophrenia	NN	schizophrenia
.	SENT	.
"	''	"
And	CC	and
--	:	--
It	PP	it
was	VBD	be
because	IN	because
of	IN	of
that	DT	that
friend	NN	friend
.	SENT	.
I	PP	I
mean	VBP	mean
,	,	,
Jessie	NP	Jessie
would	MD	would
have	VB	have
,	,	,
of	IN	of
course	NN	course
,	,	,
if	IN	if
that	DT	that
friend	NN	friend
hadn	NN	<unknown>
'	POS	'
t	NN	t
stepped	VBD	step
up	RP	up
,	,	,
I	PP	I
'	POS	'
m	NN	m
sure	RB	sure
,	,	,
you	PP	you
know	VBP	know
,	,	,
found	VBD	find
some	DT	some
answers	NNS	answer
to	TO	to
his	PP$	his
behavior	NN	behavior
.	SENT	.
But	CC	but
that	WDT	that
'	POS	'
s	NN	S
actually	RB	actually
--	:	--
I	PP	I
think	VBP	think
people	NNS	people
hopefully	RB	hopefully
are	VBP	be
learning	VBG	learn
about	IN	about
that	DT	that
kind	NN	kind
of	IN	of
thing	NN	thing
.	SENT	.
But	CC	but
I	PP	I
think	VBP	think
it	PP	it
'	''	'
s	VBG	<unknown>
the	DT	the
anxiety	NN	anxiety
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
the	DT	the
depression	NN	depression
,	,	,
it	PP	it
'	POS	'
s	JJ	<unknown>
suicidal	JJ	suicidal
ideation	NN	ideation
,	,	,
it	PP	it
'	POS	'
s	JJ	<unknown>
food	NN	food
disorders	NNS	disorder
that	IN	that
people	NNS	people
can	MD	can
so	RB	so
easily	RB	easily
hide	VB	hide
.	SENT	.
And	CC	and
the	DT	the
thing	NN	thing
you	PP	you
need	VBP	need
to	TO	to
be	VB	be
--	:	--
vigilant	JJ	vigilant
about	RB	about
is	VBZ	be
a	DT	a
change	NN	change
in	IN	in
behavior	NN	behavior
that	WDT	that
lasts	VBZ	last
over	RP	over
--	:	--
Like	IN	like
,	,	,
yes	UH	yes
,	,	,
we	PP	we
all	RB	all
can	MD	can
be	VB	be
depressed	VBN	depress
for	IN	for
four	CD	four
or	CC	or
five	CD	five
days	NNS	day
,	,	,
the	DT	the
weather	NN	weather
changes	NNS	change
,	,	,
you	PP	you
'	POS	'
ve	NN	ve
lost	VBD	lose
a	DT	a
boyfriend	NN	boyfriend
or	CC	or
,	,	,
you	PP	you
know	VBP	know
,	,	,
God	NP	God
forbid	VBN	forbid
someone	NN	someone
has	VBZ	have
--	:	--
you	PP	you
'	POS	'
re	NN	re
mourning	VBG	mourn
a	DT	a
death	NN	death
.	SENT	.
But	CC	but
this	DT	this
is	VBZ	be
different	JJ	different
.	SENT	.
And	CC	and
when	WRB	when
you	PP	you
observe	VBP	observe
that	IN	that
,	,	,
you	PP	you
have	VBP	have
to	TO	to
say	VB	say
,	,	,
"	``	"
Are	VBP	be
you	PP	you
OK	JJ	OK
?	SENT	?
"	''	"
And	CC	and
even	RB	even
if	IN	if
they	PP	they
say	VB	say
yes	UH	yes
,	,	,
and	CC	and
you	PP	you
feel	VBP	feel
differently	RB	differently
,	,	,
you	PP	you
have	VBP	have
to	TO	to
say	VB	say
it	PP	it
again	RB	again
.	SENT	.
"	``	"
Are	VBP	be
you	PP	you
OK	JJ	OK
?	SENT	?
"	``	"
Until	IN	until
you	PP	you
get	VBP	get
--	:	--
what	WP	what
'	POS	'
s	NN	S
happening	NN	happening
.	SENT	.
PM	NN	pm
:	:	:
And	CC	and
how	WRB	how
are	VBP	be
they	PP	they
today	NN	today
?	SENT	?
Jessie	NP	Jessie
and	NP	and
--	:	--
GC	NP	GC
:	:	:
Oh	UH	oh
,	,	,
Jessie	NP	Jessie
.	SENT	.
Jess	NN	jess
--	:	--
I	PP	I
almost	RB	almost
hate	VBP	hate
to	TO	to
use	VB	use
the	DT	the
words	NNS	word
,	,	,
it	PP	it
'	POS	'
s	NN	S
so	RB	so
overused	VBN	overuse
,	,	,
but	CC	but
Jessie	NP	Jessie
is	VBZ	be
my	PP$	my
true	JJ	true
hero	NN	hero
.	SENT	.
Both	DT	both
Calen	NP	<unknown>
and	CC	and
Jessie	NP	Jessie
.	SENT	.
I	PP	I
have	VBP	have
to	TO	to
tell	VB	tell
you	PP	you
,	,	,
she	PP	she
weeps	VBZ	weep
.	SENT	.
The	DT	the
meds	NNS	<unknown>
are	VBP	be
hard	JJ	hard
.	SENT	.
She	PP	she
has	VBZ	have
emphysema	NN	emphysema
.	SENT	.
She	PP	she
was	VBD	be
a	DT	a
wild	JJ	wild
woman	NN	woman
and	CC	and
smoked	VBD	smoke
a	DT	a
lot	NN	lot
of	IN	of
cigarettes	NNS	cigarette
.	SENT	.
But	CC	but
she	PP	she
weeps	VBZ	weep
and	CC	and
says	VBZ	say
,	,	,
"	``	"
I	PP	I
don	VBP	don
'	''	'
t	NN	t
want	VBP	want
to	TO	to
be	VB	be
this	DT	this
way	NN	way
.	SENT	.
And	CC	and
the	DT	the
meds	NNS	<unknown>
,	,	,
they	PP	they
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
shorten	VB	shorten
my	PP$	my
life	NN	life
.	SENT	.
"	``	"
And	CC	and
she	PP	she
has	VBZ	have
six	CD	six
grandchildren	NNS	grandchild
.	SENT	.
Now	RB	now
,	,	,
that	IN	that
'	POS	'
s	NN	S
hard	RB	hard
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
hard	RB	hard
.	SENT	.
And	CC	and
--	:	--
Sometimes	RB	sometimes
I	PP	I
say	VBP	say
--	:	--
She	PP	she
said	VBD	say
to	TO	to
me	PP	me
once	RB	once
,	,	,
"	``	"
I	PP	I
guess	VBP	guess
I	PP	I
'	''	'
m	NN	m
the	DT	the
family	NN	family
--	:	--
"	``	"
What	WP	what
is	VBZ	be
it	PP	it
,	,	,
black	JJ	black
sheep	NN	sheep
?	SENT	?
No	UH	no
.	SENT	.
I	PP	I
guess	VBP	guess
I	PP	I
'	''	'
m	NN	m
--	:	--
it	PP	it
'	POS	'
s	NN	S
not	RB	not
the	DT	the
experimental	JJ	experimental
lamb	NN	lamb
.	SENT	.
I	PP	I
forget	VBP	forget
the	DT	the
word	NN	word
.	SENT	.
Anyway	RB	anyway
.	SENT	.
Why	WRB	why
,	,	,
out	RB	out
of	IN	of
all	DT	all
of	IN	of
us	PP	us
,	,	,
was	VBD	be
it	PP	it
her	PP	her
?	SENT	?
Why	WRB	why
was	VBD	be
it	PP	it
Calen	JJ	<unknown>
?	SENT	?
We	PP	we
'	POS	'
ve	NN	ve
learned	VBD	learn
so	RB	so
much	RB	much
.	SENT	.
But	CC	but
so	RB	so
for	IN	for
--	:	--
I	PP	I
live	VBP	live
across	IN	across
the	DT	the
yard	NN	yard
from	IN	from
my	PP$	my
sister	NN	sister
.	SENT	.
When	WRB	when
I	PP	I
'	POS	'
m	NN	m
home	NN	home
,	,	,
I	PP	I
'	POS	'
m	NN	m
over	IN	over
there	RB	there
all	PDT	all
the	DT	the
time	NN	time
.	SENT	.
Pippy	NP	Pippy
,	,	,
my	PP$	my
dog	NN	dog
,	,	,
kind	NN	kind
of	IN	of
has	VBZ	have
a	DT	a
thing	NN	thing
going	VBG	go
on	IN	on
with	IN	with
one	CD	one
of	IN	of
her	PP$	her
little	JJ	little
dogs	NNS	dog
.	SENT	.
He	PP	he
won	VBD	win
'	''	'
t	NN	t
admit	VBP	admit
it	PP	it
,	,	,
but	CC	but
it	PP	it
'	POS	'
s	NNS	<unknown>
obvious	JJ	obvious
.	SENT	.
And	CC	and
I	PP	I
try	VBP	try
,	,	,
you	PP	you
know	VBP	know
,	,	,
I	PP	I
try	VBP	try
to	TO	to
get	VB	get
her	PP	her
out	RP	out
of	IN	of
the	DT	the
chair	NN	chair
.	SENT	.
You	PP	you
know	VBP	know
,	,	,
"	``	"
Let	VB	let
'	''	'
s	NNS	<unknown>
go	VBP	go
for	IN	for
a	DT	a
drive	NN	drive
.	SENT	.
"	``	"
You	PP	you
know	VBP	know
,	,	,
"	``	"
Do	VBP	do
you	PP	you
want	VBP	want
to	TO	to
go	VB	go
walk	NN	walk
around	IN	around
the	DT	the
block	NN	block
?	SENT	?
Let	NP	Let
'	POS	'
s	NNS	<unknown>
get	VBP	get
our	PP$	our
other	JJ	other
sister	NN	sister
and	CC	and
,	,	,
you	PP	you
know	VBP	know
,	,	,
let	VBP	let
'	POS	'
s	NNS	<unknown>
just	RB	just
try	VBP	try
to	TO	to
get	VB	get
,	,	,
you	PP	you
know	VBP	know
,	,	,
movement	NN	movement
and	CC	and
light	NN	light
.	SENT	.
So	IN	so
it	PP	it
'	POS	'
s	NN	S
a	DT	a
constant	JJ	constant
thing	NN	thing
.	SENT	.
Now	RB	now
,	,	,
Calen	NP	<unknown>
is	VBZ	be
a	DT	a
beautiful	JJ	beautiful
man	NN	man
.	SENT	.
He	PP	he
'	POS	'
s	NN	S
married	VBD	marry
to	TO	to
--	:	--
He	PP	he
'	POS	'
s	NN	S
married	VBD	marry
.	SENT	.
He	PP	he
'	POS	'
s	RB	<unknown>
been	VBN	be
married	VBN	marry
for	IN	for
,	,	,
I	PP	I
think	VBP	think
,	,	,
10	CD	@card@
,	,	,
11	CD	@card@
years	NNS	year
.	SENT	.
And	CC	and
he	PP	he
'	POS	'
s	NNS	<unknown>
