Hi	UH	hi
I	PP	I
don	VBP	don
'	''	'
t	NN	t
know	VBP	know
.	SENT	.
This	DT	this
one	CD	one
does	VBZ	do
a	DT	a
great	JJ	great
job	NN	job
of	IN	of
demonstrating	VBG	demonstrate
the	DT	the
creativity	NN	creativity
that	IN	that
people	NNS	people
have	VBP	have
when	WRB	when
they	PP	they
make	VBP	make
and	CC	and
mail	VBP	mail
me	PP	me
a	DT	a
postcard	NN	postcard
.	SENT	.
This	DT	this
one	CD	one
obviously	RB	obviously
was	VBD	be
made	VBN	make
out	RP	out
of	IN	of
half	PDT	half
a	DT	a
Starbucks	NP	Starbucks
cup	NN	cup
with	IN	with
a	DT	a
stamp	NN	stamp
and	CC	and
my	PP$	my
home	NN	home
address	NN	address
written	VBN	write
on	IN	on
the	DT	the
other	JJ	other
side	NN	side
.	SENT	.
"	''	"
Dear	NP	Dear
Birthmother	NP	Birthmother
,	,	,
I	PP	I
have	VBP	have
great	JJ	great
parents	NNS	parent
.	SENT	.
I	NP	I
'	POS	'
ve	NN	ve
found	VBD	find
love	NN	love
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
happy	JJ	happy
.	SENT	.
"	``	"
Secrets	NNS	secret
can	MD	can
remind	VB	remind
us	PP	us
of	IN	of
the	DT	the
countless	JJ	countless
human	JJ	human
dramas	NN	dramas
,	,	,
of	IN	of
frailty	NN	frailty
and	CC	and
heroism	NN	heroism
,	,	,
playing	VBG	play
out	RP	out
silently	RB	silently
in	IN	in
the	DT	the
lives	NNS	life
of	IN	of
people	NNS	people
all	RB	all
around	IN	around
us	PP	us
even	RB	even
now	RB	now
.	SENT	.
"	``	"
Everyone	NN	everyone
who	WP	who
knew	VBD	know
me	PP	me
before	IN	before
9	CD	@card@
/	SYM	/
11	CD	@card@
believes	VBZ	believe
I	PP	I
'	''	'
m	NN	m
dead	NN	dead
.	SENT	.
"	''	"
"	''	"
I	PP	I
used	VBD	use
to	TO	to
work	VB	work
with	IN	with
a	DT	a
bunch	NN	bunch
of	IN	of
uptight	JJ	uptight
religious	JJ	religious
people	NNS	people
,	,	,
so	RB	so
sometimes	RB	sometimes
I	NP	I
didn	NP	<unknown>
'	POS	'
t	NN	t
wear	NN	wear
panties	NNS	panties
,	,	,
and	CC	and
just	RB	just
had	VBD	have
a	DT	a
big	JJ	big
smile	NN	smile
and	CC	and
chuckled	VBD	chuckle
to	TO	to
myself	PP	myself
.	SENT	.
"	``	"
This	DT	this
next	JJ	next
one	CD	one
takes	VBZ	take
a	DT	a
little	JJ	little
explanation	NN	explanation
before	IN	before
I	PP	I
share	VBP	share
it	PP	it
with	IN	with
you	PP	you
.	SENT	.
I	PP	I
love	VBP	love
to	TO	to
speak	VB	speak
on	IN	on
college	NN	college
campuses	NNS	campus
and	CC	and
share	NN	share
secrets	NNS	secret
and	CC	and
the	DT	the
stories	NNS	story
with	IN	with
students	NNS	student
.	SENT	.
And	CC	and
sometimes	RB	sometimes
afterwards	RB	afterwards
I	NP	I
'	POS	'
ll	NNS	<unknown>
stick	VBP	stick
around	RP	around
and	CC	and
sign	VB	sign
books	NNS	book
and	CC	and
take	VB	take
photos	NNS	photo
with	IN	with
students	NNS	student
.	SENT	.
And	CC	and
this	DT	this
next	JJ	next
postcard	NN	postcard
was	VBD	be
made	VBN	make
out	RP	out
of	IN	of
one	CD	one
of	IN	of
those	DT	those
photos	NNS	photo
.	SENT	.
And	CC	and
I	PP	I
should	MD	should
also	RB	also
mention	VB	mention
that	IN	that
,	,	,
just	RB	just
like	IN	like
today	NN	today
,	,	,
at	IN	at
that	DT	that
PostSecret	NP	PostSecret
event	NN	event
,	,	,
I	PP	I
was	VBD	be
using	VBG	use
a	DT	a
wireless	NN	wireless
microphone	NN	microphone
.	SENT	.
"	``	"
Your	PP$	your
mic	JJ	<unknown>
wasn	NN	<unknown>
'	POS	'
t	NN	t
off	RB	off
during	IN	during
sound	JJ	sound
check	NN	check
.	SENT	.
We	PP	we
all	RB	all
heard	VBD	hear
you	PP	you
pee	VBP	pee
.	SENT	.
"	``	"
This	DT	this
was	VBD	be
really	RB	really
embarrassing	JJ	embarrassing
when	WRB	when
it	PP	it
happened	VBD	happen
,	,	,
until	IN	until
I	PP	I
realized	VBD	realize
it	PP	it
could	MD	could
have	VB	have
been	VBN	be
worse	JJR	bad
.	SENT	.
Right	RB	right
.	SENT	.
You	PP	you
know	VBP	know
what	WP	what
I	PP	I
'	POS	'
m	NN	m
saying	NN	saying
.	SENT	.
"	''	"
Inside	IN	inside
this	DT	this
envelope	NN	envelope
is	VBZ	be
the	DT	the
ripped	VBN	rip
up	RP	up
remains	NNS	remains
of	IN	of
a	DT	a
suicide	NN	suicide
note	VBP	note
I	PP	I
didn	NN	<unknown>
'	POS	'
t	NN	t
use	NN	use
.	SENT	.
I	PP	I
feel	VBP	feel
like	IN	like
the	DT	the
happiest	JJS	happy
person	NN	person
on	IN	on
Earth	NP	Earth
"	''	"
"	``	"
One	CD	one
of	IN	of
these	DT	these
men	NNS	man
is	VBZ	be
the	DT	the
father	NN	father
of	IN	of
my	PP$	my
son	NN	son
.	SENT	.
He	PP	he
pays	VBZ	pay
me	PP	me
a	DT	a
lot	NN	lot
to	TO	to
keep	VB	keep
it	PP	it
a	DT	a
secret	NN	secret
.	SENT	.
"	''	"
"	``	"
That	DT	that
Saturday	NP	Saturday
when	WRB	when
you	PP	you
wondered	VBD	wonder
where	WRB	where
I	PP	I
was	VBD	be
,	,	,
well	UH	well
,	,	,
I	PP	I
was	VBD	be
getting	VBG	get
your	PP$	your
ring	NN	ring
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
in	IN	in
my	PP$	my
pocket	NN	pocket
right	RB	right
now	RB	now
.	SENT	.
"	``	"
I	PP	I
had	VBD	have
this	DT	this
postcard	NN	postcard
posted	VBD	post
on	IN	on
the	DT	the
PostSecret	NP	PostSecret
blog	NN	<unknown>
two	CD	two
years	NNS	year
ago	RB	ago
on	IN	on
Valentine	NP	Valentine
'	POS	'
s	NN	S
Day	NN	day
.	SENT	.
It	PP	it
was	VBD	be
the	DT	the
very	JJ	very
bottom	NN	bottom
,	,	,
the	DT	the
last	JJ	last
secret	NN	secret
in	IN	in
the	DT	the
long	JJ	long
column	NN	column
.	SENT	.
And	CC	and
it	PP	it
hadn	NN	<unknown>
'	POS	'
t	NN	t
been	VBN	be
up	RB	up
for	IN	for
more	JJR	more
than	IN	than
a	DT	a
couple	NN	couple
hours	NNS	hour
before	IN	before
I	PP	I
received	VBD	receive
this	DT	this
exuberant	JJ	exuberant
email	NN	<unknown>
from	IN	from
the	DT	the
guy	NN	guy
who	WP	who
mailed	VBD	mail
me	PP	me
this	DT	this
postcard	NN	postcard
.	SENT	.
And	CC	and
he	PP	he
said	VBD	say
,	,	,
"	``	"
Frank	NP	Frank
,	,	,
I	NP	I
'	POS	'
ve	NN	ve
got	VBD	get
to	TO	to
share	VB	share
with	IN	with
you	PP	you
this	DT	this
story	NN	story
that	WDT	that
just	RB	just
played	VBD	play
out	RP	out
in	IN	in
my	PP$	my
life	NN	life
.	SENT	.
"	''	"
He	PP	he
said	VBD	say
,	,	,
"	``	"
My	PP$	my
knees	NNS	knee
are	VBP	be
still	RB	still
shaking	VBG	shake
.	SENT	.
"	''	"
He	PP	he
said	VBD	say
,	,	,
"	``	"
For	IN	for
three	CD	three
years	NNS	year
,	,	,
my	PP$	my
girlfriend	NN	girlfriend
and	CC	and
I	PP	I
,	,	,
we	PP	we
'	POS	'
ve	NN	ve
made	VBD	make
it	PP	it
this	DT	this
Sunday	NP	Sunday
morning	NN	morning
ritual	NN	ritual
to	TO	to
visit	VB	visit
the	DT	the
PostSecret	NP	PostSecret
blog	NN	<unknown>
together	RB	together
and	CC	and
read	VB	read
the	DT	the
secrets	NNS	secret
out	IN	out
loud	JJ	loud
.	SENT	.
I	PP	I
read	VBP	read
some	RB	some
to	TO	to
her	PP	her
,	,	,
she	PP	she
reads	VBZ	read
some	RB	some
to	TO	to
me	PP	me
.	SENT	.
"	''	"
He	PP	he
says	VBZ	say
,	,	,
"	``	"
It	PP	it
'	POS	'
s	NN	S
really	RB	really
brought	VBD	bring
us	PP	us
closer	RBR	closer
together	RB	together
through	IN	through
the	DT	the
years	NNS	year
.	SENT	.
And	CC	and
so	RB	so
when	WRB	when
I	PP	I
discovered	VBD	discover
that	IN	that
you	PP	you
had	VBD	have
posted	VBN	post
my	PP$	my
surprise	NN	surprise
proposal	NN	proposal
to	TO	to
my	PP$	my
girlfriend	NN	girlfriend
at	IN	at
the	DT	the
very	JJ	very
bottom	NN	bottom
,	,	,
I	PP	I
was	VBD	be
beside	IN	beside
myself	PP	myself
.	SENT	.
And	CC	and
I	PP	I
tried	VBD	try
to	TO	to
act	VB	act
calm	JJ	calm
,	,	,
not	RB	not
to	TO	to
give	VB	give
anything	NN	anything
away	RB	away
.	SENT	.
And	CC	and
just	RB	just
like	IN	like
every	DT	every
Sunday	NP	Sunday
,	,	,
we	PP	we
started	VBD	start
reading	VBG	read
the	DT	the
secrets	NNS	secret
out	IN	out
loud	JJ	loud
to	TO	to
each	DT	each
other	JJ	other
.	SENT	.
"	''	"
He	PP	he
said	VBD	say
,	,	,
"	``	"
But	CC	but
this	DT	this
time	NN	time
it	PP	it
seemed	VBD	seem
like	IN	like
it	PP	it
was	VBD	be
taking	VBG	take
her	PP$	her
forever	NNS	forever
to	TO	to
get	VB	get
through	IN	through
each	DT	each
one	CD	one
.	SENT	.
"	``	"
But	CC	but
she	PP	she
finally	RB	finally
did	VBD	do
.	SENT	.
She	PP	she
got	VBD	get
to	TO	to
that	DT	that
bottom	JJ	bottom
secret	NN	secret
,	,	,
his	PP$	his
proposal	NN	proposal
to	TO	to
her	PP	her
.	SENT	.
And	CC	and
he	PP	he
said	VBD	say
,	,	,
"	``	"
She	PP	she
read	VBP	read
it	PP	it
once	RB	once
and	CC	and
then	RB	then
she	PP	she
read	VBP	read
it	PP	it
again	RB	again
.	SENT	.
"	``	"
And	CC	and
she	PP	she
turned	VBD	turn
to	TO	to
him	PP	him
and	CC	and
said	VBD	say
,	,	,
"	``	"
Is	VBZ	be
that	IN	that
our	PP$	our
cat	NN	cat
?	SENT	?
"	``	"
And	CC	and
when	WRB	when
she	PP	she
saw	VBD	see
him	PP	him
,	,	,
he	PP	he
was	VBD	be
down	RB	down
on	IN	on
one	CD	one
knee	NN	knee
,	,	,
he	PP	he
had	VBD	have
the	DT	the
ring	NN	ring
out	RP	out
.	SENT	.
He	PP	he
popped	VBD	pop
the	DT	the
question	NN	question
,	,	,
she	PP	she
said	VBD	say
yes	UH	yes
.	SENT	.
It	PP	it
was	VBD	be
a	DT	a
very	RB	very
happy	JJ	happy
ending	NN	ending
.	SENT	.
So	RB	so
I	PP	I
emailed	VBD	email
him	PP	him
back	RB	back
and	CC	and
I	PP	I
said	VBD	say
,	,	,
"	``	"
Please	UH	please
share	NN	share
with	IN	with
me	PP	me
an	DT	an
image	NN	image
,	,	,
something	NN	something
,	,	,
that	WDT	that
I	PP	I
can	MD	can
share	VB	share
with	IN	with
the	DT	the
whole	JJ	whole
PostSecret	NP	PostSecret
community	NN	community
and	CC	and
let	VB	let
everyone	NN	everyone
know	VB	know
your	PP$	your
fairy	JJ	fairy
tale	NN	tale
ending	NN	ending
.	SENT	.
"	``	"
And	CC	and
he	PP	he
emailed	VBD	email
me	PP	me
this	DT	this
picture	NN	picture
.	SENT	.
"	''	"
I	PP	I
found	VBD	find
your	PP$	your
camera	NN	camera
at	IN	at
Lollapalooza	NN	lollapalooza
this	DT	this
summer	NN	summer
.	SENT	.
I	PP	I
finally	RB	finally
got	VBD	get
the	DT	the
pictures	NNS	picture
developed	VBN	develop
and	CC	and
I	PP	I
'	POS	'
d	NN	d
love	NN	love
to	TO	to
give	VB	give
them	PP	them
to	TO	to
you	PP	you
.	SENT	.
"	''	"
This	DT	this
picture	NN	picture
never	RB	never
got	VBD	get
returned	VBN	return
back	RB	back
to	TO	to
the	DT	the
people	NNS	people
who	WP	who
lost	VBD	lose
it	PP	it
,	,	,
but	CC	but
this	DT	this
secret	NN	secret
has	VBZ	have
impacted	VBN	impact
many	JJ	many
lives	NNS	life
,	,	,
starting	VBG	start
with	IN	with
a	DT	a
student	NN	student
up	RB	up
in	IN	in
Canada	NP	Canada
named	VBD	name
Matty	NP	Matty
.	SENT	.
Matty	NP	Matty
was	VBD	be
inspired	VBN	inspire
by	IN	by
that	DT	that
secret	NN	secret
to	TO	to
start	VB	start
his	PP$	his
own	JJ	own
website	NN	website
,	,	,
a	DT	a
website	NN	website
called	VBN	call
IFoundYourCamera	NP	IFoundYourCamera
.	SENT	.
Matty	NP	Matty
invites	VBZ	invite
people	NNS	people
to	TO	to
mail	VB	mail
him	PP	him
digital	JJ	digital
cameras	NNS	camera
that	IN	that
they	PP	they
'	POS	'
ve	NN	ve
found	VBD	find
,	,	,
memory	NN	memory
sticks	NNS	stick
that	WDT	that
have	VBP	have
been	VBN	be
lost	VBN	lose
with	IN	with
orphan	NN	orphan
photos	NNS	photo
.	SENT	.
And	CC	and
Matty	NP	Matty
takes	VBZ	take
the	DT	the
pictures	NNS	picture
off	IN	off
these	DT	these
cameras	NNS	camera
and	CC	and
posts	VBZ	post
them	PP	them
on	IN	on
his	PP$	his
website	NN	website
every	DT	every
week	NN	week
.	SENT	.
And	CC	and
people	NNS	people
come	VBP	come
to	TO	to
visit	VB	visit
to	TO	to
see	VB	see
if	IN	if
they	PP	they
can	MD	can
identify	VB	identify
a	DT	a
picture	NN	picture
they	PP	they
'	POS	'
ve	NN	ve
lost	VBD	lose
or	CC	or
help	NN	help
somebody	NN	somebody
else	RB	else
get	VB	get
the	DT	the
photos	NNS	photo
back	RB	back
to	TO	to
them	PP	them
that	IN	that
they	PP	they
might	MD	might
be	VB	be
desperately	RB	desperately
searching	VBG	search
for	IN	for
.	SENT	.
This	DT	this
one	CD	one
'	POS	'
s	VBG	<unknown>
my	PP$	my
favorite	NN	favorite
.	SENT	.
Matty	NP	Matty
has	VBZ	have
found	VBN	find
this	DT	this
ingenious	JJ	ingenious
way	NN	way
to	TO	to
leverage	VB	leverage
the	DT	the
kindness	NN	kindness
of	IN	of
strangers	NNS	stranger
.	SENT	.
And	CC	and
it	PP	it
might	MD	might
seem	VB	seem
like	IN	like
a	DT	a
simple	JJ	simple
idea	NN	idea
,	,	,
and	CC	and
it	PP	it
is	VBZ	be
,	,	,
but	CC	but
the	DT	the
impact	NN	impact
it	PP	it
can	MD	can
have	VB	have
on	IN	on
people	NNS	people
'	POS	'
s	NN	S
lives	NNS	life
can	MD	can
be	VB	be
huge	JJ	huge
.	SENT	.
Matty	NP	Matty
shared	VBD	share
with	IN	with
me	PP	me
an	DT	an
emotional	JJ	emotional
email	NN	<unknown>
he	PP	he
received	VBD	receive
from	IN	from
the	DT	the
mother	NN	mother
in	IN	in
that	DT	that
picture	NN	picture
.	SENT	.
"	``	"
That	RB	that
'	''	'
s	VBG	<unknown>
me	PP	me
,	,	,
my	PP$	my
husband	NN	husband
and	CC	and
son	NN	son
.	SENT	.
The	DT	the
other	JJ	other
pictures	NNS	picture
are	VBP	be
of	IN	of
my	PP$	my
very	RB	very
ill	JJ	ill
grandmother	NN	grandmother
.	SENT	.
Thank	VB	thank
you	PP	you
for	IN	for
making	VBG	make
your	PP$	your
site	NN	site
.	SENT	.
These	DT	these
pictures	NNS	picture
mean	VBP	mean
more	JJR	more
to	TO	to
me	PP	me
than	IN	than
you	PP	you
know	VBP	know
.	SENT	.
My	PP$	my
son	NN	son
'	POS	'
s	NN	S
birth	NN	birth
is	VBZ	be
on	IN	on
this	DT	this
camera	NN	camera
.	SENT	.
He	PP	he
turns	VBZ	turn
four	CD	four
tomorrow	NN	tomorrow
.	SENT	.
"	''	"
Every	DT	every
picture	NN	picture
that	IN	that
you	PP	you
see	VBP	see
there	RB	there
and	CC	and
thousands	NNS	thousand
of	IN	of
others	NNS	other
have	VBP	have
been	VBN	be
returned	VBN	return
back	RB	back
to	TO	to
the	DT	the
person	NN	person
who	WP	who
lost	VBD	lose
it	PP	it
—	:	-
sometimes	RB	sometimes
crossing	VBG	cross
oceans	NNS	ocean
,	,	,
sometimes	RB	sometimes
going	VBG	go
through	IN	through
language	NN	language
barriers	NNS	barrier
.	SENT	.
This	DT	this
is	VBZ	be
the	DT	the
last	JJ	last
postcard	NN	postcard
I	PP	I
have	VBP	have
to	TO	to
share	VB	share
with	IN	with
you	PP	you
today	NN	today
.	SENT	.
"	``	"
When	WRB	when
people	NNS	people
I	PP	I
love	VBP	love
leave	VB	leave
voicemails	NNS	voicemail
on	IN	on
my	PP$	my
phone	NN	phone
I	PP	I
always	RB	always
save	VB	save
them	PP	them
in	IN	in
case	NN	case
they	PP	they
die	VBP	die
tomorrow	NN	tomorrow
and	CC	and
I	PP	I
have	VBP	have
no	DT	no
other	JJ	other
way	NN	way
of	IN	of
hearing	VBG	hear
their	PP$	their
voice	NN	voice
ever	RB	ever
again	RB	again
.	SENT	.
"	``	"
When	WRB	when
I	PP	I
posted	VBD	post
this	DT	this
secret	NN	secret
,	,	,
dozens	NNS	dozen
of	IN	of
people	NNS	people
sent	VBD	send
voicemail	NN	<unknown>
messages	NNS	message
from	IN	from
their	PP$	their
phones	NNS	phone
,	,	,
sometimes	RB	sometimes
ones	NNS	one
they	PP	they
'	''	'
d	SYM	d
been	VBN	be
keeping	VBG	keep
for	IN	for
years	NNS	year
,	,	,
messages	NNS	message
from	IN	from
family	NN	family
or	CC	or
friends	NNS	friend
who	WP	who
had	VBD	have
died	VBN	die
.	SENT	.
They	PP	they
said	VBD	say
that	IN	that
by	IN	by
preserving	VBG	preserve
those	DT	those
voices	NNS	voice
and	CC	and
sharing	VBG	share
them	PP	them
,	,	,
it	PP	it
helped	VBD	help
them	PP	them
keep	VB	keep
the	DT	the
spirit	NN	spirit
of	IN	of
their	PP$	their
loved	VBN	love
ones	NNS	one
alive	JJ	alive
.	SENT	.
One	CD	one
young	JJ	young
girl	NN	girl
posted	VBD	post
the	DT	the
last	JJ	last
message	NN	message
she	PP	she
ever	RB	ever
heard	VBD	hear
from	IN	from
her	PP$	her
grandmother	NN	grandmother
.	SENT	.
Secrets	NNS	secret
can	MD	can
take	VB	take
many	JJ	many
forms	NNS	form
.	SENT	.
They	PP	they
can	MD	can
be	VB	be
shocking	JJ	shocking
or	CC	or
silly	JJ	silly
or	CC	or
soulful	JJ	soulful
.	SENT	.
They	PP	they
can	MD	can
connect	VB	connect
us	PP	us
with	IN	with
our	PP$	our
deepest	JJS	deep
humanity	NN	humanity
or	CC	or
with	IN	with
people	NNS	people
we	PP	we
'	POS	'
ll	NNS	<unknown>
never	RB	never
meet	VBP	meet
again	RB	again
.	SENT	.
Voicemail	NP	Voicemail
recording	NN	recording
:	:	:
First	RB	first
saved	VBN	save
voice	NN	voice
message	NN	message
.	SENT	.
Grandma	NN	grandma
:	:	:
It	PP	it
'	POS	'
s	NN	S
somebody	NN	somebody
'	POS	'
s	JJ	<unknown>
birthday	NN	birthday
today	NN	today
Somebody	NN	somebody
'	POS	'
s	JJ	<unknown>
birthday	NN	birthday
today	NN	today
The	DT	the
candles	NNS	candle
are	VBP	be
lighted	VBN	light
on	IN	on
somebody	NN	somebody
'	POS	'
s	NN	S
cake	NN	cake
And	CC	and
we	PP	we
'	POS	'
re	NN	re
all	RB	all
invited	VBN	invite
for	IN	for
somebody	NN	somebody
'	POS	'
s	JJ	<unknown>
sake	NN	sake
You	PP	you
'	POS	'
re	NN	re
21	CD	@card@
years	NNS	year
old	JJ	old
today	NN	today
.	SENT	.
Have	VBP	have
a	DT	a
real	JJ	real
happy	JJ	happy
birthday	NN	birthday
,	,	,
and	CC	and
I	PP	I
love	VBP	love
you	PP	you
.	SENT	.
I	NP	I
'	POS	'
ll	NNS	<unknown>
say	VBP	say
bye	NN	bye
for	IN	for
now	RB	now
.	SENT	.
FW	NN	FW
:	:	:
Thank	VB	thank
you	PP	you
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
June	NP	June
Cohen	NP	Cohen
:	:	:
Frank	NP	Frank
,	,	,
that	WDT	that
was	VBD	be
beautiful	JJ	beautiful
,	,	,
so	RB	so
touching	VBG	touch
.	SENT	.
Have	VBP	have
you	PP	you
ever	RB	ever
sent	VBD	send
yourself	PP	yourself
a	DT	a
postcard	NN	postcard
?	SENT	?
Have	VBP	have
you	PP	you
ever	RB	ever
sent	VBD	send
in	IN	in
a	DT	a
secret	NN	secret
to	TO	to
PostSecret	NP	PostSecret
?	SENT	?
FW	NN	FW
:	:	:
I	PP	I
have	VBP	have
one	CD	one
of	IN	of
my	PP$	my
own	JJ	own
secrets	NNS	secret
in	IN	in
every	DT	every
book	NN	book
.	SENT	.
I	PP	I
think	VBP	think
in	IN	in
some	DT	some
ways	NNS	way
,	,	,
the	DT	the
reason	NN	reason
I	PP	I
started	VBD	start
the	DT	the
project	NN	project
,	,	,
even	RB	even
though	IN	though
I	PP	I
didn	NN	<unknown>
'	POS	'
t	NN	t
know	VBP	know
it	PP	it
at	IN	at
the	DT	the
time	NN	time
,	,	,
was	VBD	be
because	IN	because
I	PP	I
was	VBD	be
struggling	VBG	struggle
with	IN	with
my	PP$	my
own	JJ	own
secrets	NNS	secret
.	SENT	.
And	CC	and
it	PP	it
was	VBD	be
through	IN	through
crowd-	NN	<unknown>
sourcing	VBG	source
,	,	,
it	PP	it
was	VBD	be
through	IN	through
the	DT	the
kindness	NN	kindness
that	IN	that
strangers	NNS	stranger
were	VBD	be
showing	VBG	show
me	PP	me
,	,	,
that	IN	that
I	PP	I
could	MD	could
uncover	VB	uncover
parts	NNS	part
of	IN	of
my	PP$	my
past	NN	past
that	WDT	that
were	VBD	be
haunting	VBG	haunt
me	PP	me
.	SENT	.
JC	NP	JC
:	:	:
And	CC	and
has	VBZ	have
anyone	NN	anyone
ever	RB	ever
discovered	VBD	discover
which	WDT	which
secret	NN	secret
was	VBD	be
yours	PP	yours
in	IN	in
the	DT	the
book	NN	book
?	SENT	?
Has	VBZ	have
anyone	NN	anyone
in	IN	in
your	PP$	your
life	NN	life
been	VBN	be
able	JJ	able
to	TO	to
tell	VB	tell
?	SENT	?
FW	NN	FW
:	:	:
Sometimes	RB	sometimes
I	PP	I
share	VBP	share
that	DT	that
information	NN	information
,	,	,
yeah	RB	yeah
.	SENT	.
