Hello	UH	hello
does	VBZ	do
that	DT	that
mean	NN	mean
that	IN	that
she	PP	she
'	POS	'
ll	NNS	<unknown>
get	VBP	get
in	IN	in
?	SENT	?
"	``	"
And	CC	and
I	PP	I
said	VBD	say
,	,	,
"	``	"
No	UH	no
.	SENT	.
There	EX	there
just	RB	just
aren	NNS	<unknown>
'	POS	'
t	NN	t
enough	RB	enough
spots	VBZ	spot
in	IN	in
the	DT	the
Swarthmore	NP	Swarthmore
class	NN	class
for	IN	for
everybody	NN	everybody
who	WP	who
'	POS	'
s	NNS	<unknown>
good	JJ	good
.	SENT	.
There	RB	there
aren	NNS	<unknown>
'	POS	'
t	NN	t
enough	RB	enough
spots	VBZ	spot
at	IN	at
Harvard	NP	Harvard
or	CC	or
Yale	NP	Yale
or	CC	or
Princeton	NP	Princeton
or	CC	or
Stanford	NP	Stanford
.	SENT	.
There	RB	there
aren	NNS	<unknown>
'	POS	'
t	NN	t
enough	RB	enough
spots	VBZ	spot
at	IN	at
Google	NP	<unknown>
or	CC	or
Amazon	NP	Amazon
or	CC	or
Apple	NP	Apple
.	SENT	.
There	RB	there
aren	NNS	<unknown>
'	POS	'
t	NN	t
enough	RB	enough
spots	VBZ	spot
at	IN	at
the	DT	the
TED	VBP	ted
Conference	NN	conference
.	SENT	.
There	EX	there
are	VBP	be
an	DT	an
awful	JJ	awful
lot	NN	lot
of	IN	of
good	JJ	good
people	NNS	people
,	,	,
and	CC	and
some	DT	some
of	IN	of
them	PP	them
are	VBP	be
not	RB	not
going	VBG	go
to	TO	to
make	VB	make
it	PP	it
.	SENT	.
"	``	"
So	RB	so
he	PP	he
said	VBD	say
,	,	,
"	``	"
Well	UH	well
,	,	,
what	WP	what
are	VBP	be
we	PP	we
supposed	VBN	suppose
to	TO	to
do	VB	do
?	SENT	?
"	``	"
And	CC	and
I	PP	I
said	VBD	say
,	,	,
"	''	"
That	DT	that
'	''	'
s	VBG	<unknown>
a	DT	a
very	RB	very
good	JJ	good
question	NN	question
.	SENT	.
"	``	"
What	WP	what
are	VBP	be
we	PP	we
supposed	VBN	suppose
to	TO	to
do	VB	do
?	SENT	?
And	CC	and
I	PP	I
know	VBP	know
what	WP	what
colleges	NNS	college
and	CC	and
universities	NNS	university
have	VBP	have
done	VBN	do
.	SENT	.
In	IN	in
the	DT	the
interest	NN	interest
of	IN	of
fairness	NN	fairness
,	,	,
what	WP	what
they	PP	they
'	POS	'
ve	NN	ve
done	VBN	do
is	VBZ	be
they	PP	they
'	POS	'
ve	NN	ve
kept	VBD	keep
ratcheting	VBG	ratchete
up	RP	up
the	DT	the
standards	NNS	standard
because	IN	because
it	PP	it
doesn	NN	<unknown>
'	POS	'
t	NN	t
seem	VBP	seem
fair	JJ	fair
to	TO	to
admit	VB	admit
less	JJR	less
qualified	JJ	qualified
people	NNS	people
and	CC	and
reject	VB	reject
better	JJR	good
qualified	JJ	qualified
people	NNS	people
,	,	,
so	RB	so
you	PP	you
just	RB	just
keep	VBP	keep
raising	VBG	raise
the	DT	the
standards	NNS	standard
higher	JJR	high
and	CC	and
higher	JJR	high
until	IN	until
they	PP	they
'	POS	'
re	NN	re
high	RB	high
enough	RB	enough
that	IN	that
you	PP	you
can	MD	can
admit	VB	admit
only	RB	only
the	DT	the
number	NN	number
of	IN	of
students	NNS	student
that	IN	that
you	PP	you
can	MD	can
fit	VB	fit
.	SENT	.
And	CC	and
this	DT	this
violates	VBZ	violate
a	DT	a
lot	NN	lot
of	IN	of
people	NNS	people
'	POS	'
s	NN	S
sense	NN	sense
of	IN	of
what	WP	what
justice	NN	justice
and	CC	and
fairness	NN	fairness
is	VBZ	be
.	SENT	.
People	NNS	people
in	IN	in
American	JJ	American
society	NN	society
have	VBP	have
different	JJ	different
opinions	NNS	opinion
about	IN	about
what	WP	what
it	PP	it
means	VBZ	mean
to	TO	to
say	VB	say
that	IN	that
some	DT	some
sort	NN	sort
of	IN	of
process	NN	process
is	VBZ	be
just	RB	just
,	,	,
but	CC	but
I	PP	I
think	VBP	think
there	EX	there
'	''	'
s	VBZ	<unknown>
one	CD	one
thing	NN	thing
that	DT	that
pretty	RB	pretty
much	JJ	much
everyone	NN	everyone
agrees	VBZ	agree
on	IN	on
,	,	,
that	IN	that
in	IN	in
a	DT	a
just	JJ	just
system	NN	system
,	,	,
a	DT	a
fair	JJ	fair
system	NN	system
,	,	,
people	NNS	people
get	VBP	get
what	WP	what
they	PP	they
deserve	VBP	deserve
.	SENT	.
And	CC	and
what	WP	what
I	PP	I
was	VBD	be
telling	VBG	tell
my	PP$	my
former	JJ	former
student	NN	student
is	VBZ	be
that	IN	that
when	WRB	when
it	PP	it
comes	VBZ	come
to	TO	to
college	NN	college
admissions	NNS	admission
,	,	,
it	PP	it
just	RB	just
isn	NN	isn
'	POS	'
t	NN	t
true	JJ	true
that	IN	that
people	NNS	people
get	VB	get
what	WP	what
they	PP	they
deserve	VBP	deserve
.	SENT	.
Some	DT	some
people	NNS	people
get	VBP	get
what	WP	what
they	PP	they
deserve	VBP	deserve
,	,	,
and	CC	and
some	DT	some
people	NNS	people
don	NN	don
'	POS	'
t	NN	t
,	,	,
and	CC	and
that	IN	that
'	POS	'
s	NN	S
just	RB	just
the	DT	the
way	NN	way
it	PP	it
is	VBZ	be
.	SENT	.
When	WRB	when
you	PP	you
ratchet	NN	ratchet
up	IN	up
requirements	NNS	requirement
as	IN	as
colleges	NNS	college
have	VBP	have
done	VBN	do
,	,	,
what	WP	what
you	PP	you
do	VBP	do
is	VBZ	be
you	PP	you
create	VBP	create
a	DT	a
crazy	JJ	crazy
competition	NN	competition
among	IN	among
high	JJ	high
school	NN	school
kids	NNS	kid
,	,	,
because	IN	because
it	PP	it
'	POS	'
s	NN	S
not	RB	not
adequate	JJ	adequate
to	TO	to
be	VB	be
good	JJ	good
,	,	,
it	PP	it
'	POS	'
s	NN	S
not	RB	not
adequate	JJ	adequate
to	TO	to
be	VB	be
good	JJ	good
enough	RB	enough
,	,	,
you	PP	you
have	VBP	have
to	TO	to
be	VB	be
better	JJR	good
than	IN	than
everybody	NN	everybody
else	RB	else
who	WP	who
is	VBZ	be
also	RB	also
applying	VBG	apply
.	SENT	.
And	CC	and
what	WP	what
this	DT	this
has	VBZ	have
done	VBN	do
,	,	,
or	CC	or
what	WP	what
this	DT	this
has	VBZ	have
contributed	VBN	contribute
to	TO	to
,	,	,
is	VBZ	be
a	DT	a
kind	NN	kind
of	IN	of
epidemic	NN	epidemic
of	IN	of
anxiety	NN	anxiety
and	CC	and
depression	NN	depression
that	WDT	that
is	VBZ	be
just	RB	just
crushing	VBG	crush
our	PP$	our
teenagers	NNS	teenager
.	SENT	.
We	PP	we
are	VBP	be
wrecking	VBG	wreck
a	DT	a
generation	NN	generation
with	IN	with
this	DT	this
kind	NN	kind
of	IN	of
competition	NN	competition
.	SENT	.
As	IN	as
I	PP	I
was	VBD	be
thinking	VBG	think
about	IN	about
this	DT	this
,	,	,
it	PP	it
occurred	VBD	occur
to	TO	to
me	PP	me
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
way	NN	way
to	TO	to
fix	VB	fix
this	DT	this
problem	NN	problem
.	SENT	.
And	CC	and
here	RB	here
'	''	'
s	NNS	<unknown>
what	WP	what
we	PP	we
could	MD	could
do	VB	do
:	:	:
when	WRB	when
people	NNS	people
apply	VB	apply
to	TO	to
college	NN	college
,	,	,
we	PP	we
distinguish	VBP	distinguish
between	IN	between
the	DT	the
applicants	NNS	applicant
who	WP	who
are	VBP	be
good	JJ	good
enough	RB	enough
to	TO	to
be	VB	be
successful	JJ	successful
and	CC	and
the	DT	the
ones	NNS	one
who	WP	who
aren	NNS	<unknown>
'	POS	'
t	NN	t
,	,	,
and	CC	and
we	PP	we
reject	VBP	reject
the	DT	the
ones	NNS	one
who	WP	who
aren	NNS	<unknown>
'	POS	'
t	NN	t
good	JJ	good
enough	RB	enough
to	TO	to
be	VB	be
successful	JJ	successful
,	,	,
and	CC	and
then	RB	then
we	PP	we
take	VBP	take
all	DT	all
of	IN	of
the	DT	the
others	NNS	other
,	,	,
and	CC	and
we	PP	we
put	VBD	put
their	PP$	their
names	NNS	name
in	IN	in
a	DT	a
hat	NN	hat
,	,	,
and	CC	and
we	PP	we
just	RB	just
pick	VB	pick
them	PP	them
out	RP	out
at	IN	at
random	JJ	random
and	CC	and
admit	VB	admit
them	PP	them
.	SENT	.
In	IN	in
other	JJ	other
words	NNS	word
,	,	,
we	PP	we
do	VBP	do
college	NN	college
admissions	NNS	admission
by	IN	by
lottery	NN	lottery
,	,	,
and	CC	and
maybe	RB	maybe
we	PP	we
do	VBP	do
job	NN	job
offers	NNS	offer
at	IN	at
tech	NN	tech
companies	NNS	company
by	IN	by
lottery	NN	lottery
,	,	,
and	CC	and
--	:	--
perish	VB	perish
the	DT	the
thought	NN	thought
--	:	--
maybe	RB	maybe
we	PP	we
even	RB	even
make	VBP	make
decisions	NNS	decision
about	IN	about
who	WP	who
gets	VBZ	get
invited	VBN	invite
to	TO	to
talk	VB	talk
at	IN	at
TED	VB	ted
by	IN	by
lottery	NN	lottery
.	SENT	.
Now	RB	now
,	,	,
don	NN	don
'	POS	'
t	NN	t
misunderstand	VB	misunderstand
me	PP	me
,	,	,
a	DT	a
lottery	NN	lottery
like	IN	like
this	DT	this
is	VBZ	be
not	RB	not
going	VBG	go
to	TO	to
eliminate	VB	eliminate
the	DT	the
injustice	NN	injustice
.	SENT	.
There	EX	there
will	MD	will
still	RB	still
be	VB	be
plenty	NN	plenty
of	IN	of
people	NNS	people
who	WP	who
don	VBP	don
'	POS	'
t	NN	t
get	VB	get
what	WP	what
they	PP	they
deserve	VBP	deserve
.	SENT	.
But	CC	but
at	IN	at
least	JJS	least
it	PP	it
'	POS	'
s	NNS	<unknown>
honest	JJ	honest
.	SENT	.
It	PP	it
reveals	VBZ	reveal
the	DT	the
injustice	NN	injustice
for	IN	for
what	WP	what
it	PP	it
is	VBZ	be
instead	RB	instead
of	IN	of
pretending	VBG	pretend
otherwise	RB	otherwise
,	,	,
and	CC	and
it	PP	it
punctures	VBZ	puncture
the	DT	the
incredible	JJ	incredible
pressure	NN	pressure
balloon	NN	balloon
that	IN	that
our	PP$	our
high	JJ	high
school	NN	school
kids	NNS	kid
are	VBP	be
now	RB	now
living	VBG	live
under	IN	under
.	SENT	.
So	RB	so
why	WRB	why
is	VBZ	be
it	PP	it
that	IN	that
this	DT	this
perfectly	RB	perfectly
reasonable	JJ	reasonable
proposal	NN	proposal
,	,	,
if	IN	if
I	PP	I
do	VBP	do
say	VB	say
so	IN	so
myself	PP	myself
,	,	,
doesn	NP	<unknown>
'	POS	'
t	NN	t
get	VB	get
any	DT	any
serious	JJ	serious
discussion	NN	discussion
?	SENT	?
I	PP	I
think	VBP	think
I	PP	I
know	VB	know
why	WRB	why
.	SENT	.
I	PP	I
think	VBP	think
it	PP	it
'	''	'
s	NNS	<unknown>
that	WDT	that
we	PP	we
hate	VBP	hate
the	DT	the
idea	NN	idea
that	IN	that
really	RB	really
important	JJ	important
things	NNS	thing
in	IN	in
life	NN	life
might	MD	might
happen	VB	happen
by	IN	by
luck	NN	luck
or	CC	or
by	IN	by
chance	NN	chance
,	,	,
that	DT	that
really	RB	really
important	JJ	important
things	NNS	thing
in	IN	in
our	PP$	our
lives	NNS	life
are	VBP	be
not	RB	not
under	IN	under
our	PP$	our
control	NN	control
.	SENT	.
I	PP	I
hate	VBP	hate
that	DT	that
idea	NN	idea
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
not	RB	not
surprising	JJ	surprising
that	IN	that
people	NNS	people
hate	VBP	hate
that	DT	that
idea	NN	idea
,	,	,
but	CC	but
it	PP	it
simply	RB	simply
is	VBZ	be
the	DT	the
way	NN	way
things	NNS	thing
are	VBP	be
.	SENT	.
First	JJ	first
of	IN	of
all	DT	all
,	,	,
college	NN	college
admissions	NNS	admission
already	RB	already
is	VBZ	be
a	DT	a
lottery	NN	lottery
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
just	RB	just
that	IN	that
the	DT	the
admissions	NNS	admission
officers	NNS	officer
pretend	VBP	pretend
that	IN	that
it	PP	it
isn	NNS	<unknown>
'	POS	'
t	NN	t
.	SENT	.
So	RB	so
let	VB	let
'	''	'
s	NN	S
be	VB	be
honest	JJ	honest
about	IN	about
it	PP	it
.	SENT	.
And	CC	and
second	JJ	second
,	,	,
I	PP	I
think	VBP	think
if	IN	if
we	PP	we
appreciated	VBD	appreciate
that	IN	that
it	PP	it
was	VBD	be
a	DT	a
lottery	NN	lottery
,	,	,
it	PP	it
would	MD	would
also	RB	also
get	VB	get
us	PP	us
to	TO	to
acknowledge	VB	acknowledge
the	DT	the
importance	NN	importance
of	IN	of
good	JJ	good
fortune	NN	fortune
in	IN	in
almost	RB	almost
every	DT	every
one	CD	one
of	IN	of
our	PP$	our
lives	NNS	life
.	SENT	.
Take	VB	take
me	PP	me
.	SENT	.
Almost	RB	almost
all	PDT	all
the	DT	the
most	RBS	most
significant	JJ	significant
events	NNS	event
in	IN	in
my	PP$	my
life	NN	life
have	VBP	have
occurred	VBN	occur
,	,	,
to	TO	to
a	DT	a
large	JJ	large
degree	NN	degree
,	,	,
as	IN	as
a	DT	a
result	NN	result
of	IN	of
good	JJ	good
luck	NN	luck
.	SENT	.
When	WRB	when
I	PP	I
was	VBD	be
in	IN	in
seventh	JJ	seventh
grade	NN	grade
,	,	,
my	PP$	my
family	NN	family
left	VBD	leave
New	NP	New
York	NP	York
and	CC	and
went	VBD	go
to	TO	to
Westchester	NP	Westchester
County	NP	County
.	SENT	.
Right	RB	right
at	IN	at
the	DT	the
beginning	NN	beginning
of	IN	of
school	NN	school
,	,	,
I	PP	I
met	VBD	meet
a	DT	a
lovely	JJ	lovely
young	JJ	young
girl	NN	girl
who	WP	who
became	VBD	become
my	PP$	my
friend	NN	friend
,	,	,
then	RB	then
she	PP	she
became	VBD	become
my	PP$	my
best	JJS	good
friend	NN	friend
,	,	,
then	RB	then
she	PP	she
became	VBD	become
my	PP$	my
girlfriend	NN	girlfriend
and	CC	and
then	RB	then
she	PP	she
became	VBD	become
my	PP$	my
wife	NN	wife
.	SENT	.
Happily	RB	happily
,	,	,
she	PP	she
'	POS	'
s	RB	<unknown>
been	VBN	be
my	PP$	my
wife	NN	wife
now	RB	now
for	IN	for
52	CD	@card@
years	NNS	year
.	SENT	.
I	PP	I
had	VBD	have
very	RB	very
little	JJ	little
to	TO	to
do	VB	do
with	IN	with
this	DT	this
.	SENT	.
This	DT	this
was	VBD	be
a	DT	a
lucky	JJ	lucky
accident	NN	accident
.	SENT	.
I	PP	I
went	VBD	go
off	RP	off
to	TO	to
college	NN	college
,	,	,
and	CC	and
in	IN	in
my	PP$	my
first	JJ	first
semester	NN	semester
,	,	,
I	PP	I
signed	VBD	sign
up	RP	up
for	IN	for
a	DT	a
class	NN	class
in	IN	in
introduction	NN	introduction
to	TO	to
psychology	NN	psychology
.	SENT	.
I	NP	I
didn	NP	<unknown>
'	POS	'
t	NN	t
even	RB	even
know	VBP	know
what	WP	what
psychology	NN	psychology
was	VBD	be
,	,	,
but	CC	but
it	PP	it
fit	VBP	fit
into	IN	into
my	PP$	my
schedule	NN	schedule
and	CC	and
it	PP	it
met	VBD	meet
requirements	NNS	requirement
,	,	,
so	RB	so
I	PP	I
took	VBD	take
it	PP	it
.	SENT	.
And	CC	and
by	IN	by
luck	NN	luck
,	,	,
the	DT	the
class	NN	class
was	VBD	be
taught	VBN	teach
by	IN	by
a	DT	a
superstar	NN	superstar
introductory	JJ	introductory
psychology	NN	psychology
teacher	NN	teacher
,	,	,
a	DT	a
legend	NN	legend
.	SENT	.
Because	IN	because
of	IN	of
that	DT	that
,	,	,
I	PP	I
became	VBD	become
a	DT	a
psychology	NN	psychology
major	JJ	major
.	SENT	.
Went	VBD	go
off	RP	off
to	TO	to
graduate	VB	graduate
school	NN	school
.	SENT	.
I	PP	I
was	VBD	be
finishing	VBG	finish
up	RP	up
.	SENT	.
A	DT	a
friend	NN	friend
of	IN	of
mine	NN	mine
who	WP	who
taught	VBD	teach
at	IN	at
Swarthmore	NP	Swarthmore
decided	VBD	decide
he	PP	he
didn	NP	<unknown>
'	POS	'
t	NN	t
want	VBP	want
to	TO	to
be	VB	be
a	DT	a
professor	NN	professor
anymore	RB	anymore
,	,	,
and	CC	and
so	RB	so
he	PP	he
quit	VBP	quit
to	TO	to
go	VB	go
to	TO	to
medical	JJ	medical
school	NN	school
.	SENT	.
The	DT	the
job	NN	job
that	IN	that
he	PP	he
occupied	VBD	occupy
opened	VBN	open
up	RP	up
,	,	,
I	PP	I
applied	VBD	apply
for	IN	for
it	PP	it
,	,	,
I	PP	I
got	VBD	get
it	PP	it
,	,	,
the	DT	the
only	JJ	only
job	NN	job
I	NP	I
'	POS	'
ve	NN	ve
ever	RB	ever
applied	VBN	apply
for	IN	for
.	SENT	.
I	PP	I
spent	VBD	spend
45	CD	@card@
years	NNS	year
teaching	VBG	teach
at	IN	at
Swarthmore	NP	Swarthmore
,	,	,
an	DT	an
institution	NN	institution
that	WDT	that
had	VBD	have
an	DT	an
enormous	JJ	enormous
impact	NN	impact
on	IN	on
the	DT	the
shape	NN	shape
that	IN	that
my	PP$	my
career	NN	career
took	VBD	take
.	SENT	.
And	CC	and
to	TO	to
just	RB	just
give	VB	give
one	CD	one
last	JJ	last
example	NN	example
,	,	,
I	PP	I
was	VBD	be
giving	VBG	give
a	DT	a
talk	NN	talk
about	IN	about
some	DT	some
of	IN	of
my	PP$	my
work	NN	work
in	IN	in
New	NP	New
York	NP	York
,	,	,
and	CC	and
there	EX	there
was	VBD	be
somebody	NN	somebody
in	IN	in
the	DT	the
audience	NN	audience
who	WP	who
came	VBD	come
up	RP	up
to	TO	to
me	PP	me
after	IN	after
my	PP$	my
talk	NN	talk
.	SENT	.
He	PP	he
introduced	VBD	introduce
himself	PP	himself
.	SENT	.
He	PP	he
said	VBD	say
,	,	,
"	``	"
My	PP$	my
name	NN	name
is	VBZ	be
Chris	NP	Chris
.	SENT	.
Would	MD	would
you	PP	you
like	VB	like
to	TO	to
give	VB	give
a	DT	a
talk	NN	talk
at	IN	at
TED	VB	ted
?	SENT	?
"	''	"
And	CC	and
my	PP$	my
response	NN	response
was	VBD	be
,	,	,
"	``	"
What	WP	what
'	POS	'
s	NNS	<unknown>
TED	VBP	ted
?	SENT	?
"	''	"
Well	RB	well
,	,	,
I	PP	I
mean	VBP	mean
,	,	,
he	PP	he
told	VBD	tell
me	PP	me
,	,	,
and	CC	and
TED	VB	ted
then	RB	then
wasn	NP	<unknown>
'	POS	'
t	NN	t
what	WP	what
it	PP	it
is	VBZ	be
now	RB	now
.	SENT	.
But	CC	but
in	IN	in
the	DT	the
intervening	VBG	intervene
years	NNS	year
,	,	,
the	DT	the
talks	NNS	talk
I	PP	I
'	POS	'
ve	NNS	<unknown>
given	VBN	give
at	IN	at
TED	VB	ted
have	VBP	have
been	VBN	be
watched	VBN	watch
by	IN	by
more	JJR	more
than	IN	than
20	CD	@card@
million	CD	million
people	NNS	people
.	SENT	.
So	IN	so
the	DT	the
conclusion	NN	conclusion
is	VBZ	be
,	,	,
I	PP	I
'	POS	'
m	NN	m
a	DT	a
lucky	JJ	lucky
man	NN	man
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
lucky	JJ	lucky
about	IN	about
my	PP$	my
marriage	NN	marriage
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
lucky	JJ	lucky
about	IN	about
my	PP$	my
education	NN	education
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
lucky	JJ	lucky
about	IN	about
my	PP$	my
career	NN	career
.	SENT	.
And	CC	and
I	PP	I
'	POS	'
m	NN	m
lucky	JJ	lucky
to	TO	to
have	VB	have
had	VBN	have
a	DT	a
platform	NN	platform
and	CC	and
a	DT	a
voice	NN	voice
at	IN	at
something	NN	something
like	IN	like
TED	VB	ted
.	SENT	.
Did	VBD	do
I	PP	I
deserve	VBP	deserve
the	DT	the
success	NN	success
I	PP	I
'	POS	'
ve	NN	ve
had	VBD	have
?	SENT	?
Sure	RB	sure
I	PP	I
deserve	VBP	deserve
that	DT	that
success	NN	success
,	,	,
just	RB	just
as	IN	as
you	PP	you
probably	RB	probably
deserve	VBP	deserve
your	PP$	your
success	NN	success
.	SENT	.
But	CC	but
lots	NNS	lot
of	IN	of
people	NNS	people
also	RB	also
deserve	VBP	deserve
successes	NNS	success
like	IN	like
ours	PP	ours
who	WP	who
haven	NN	haven
'	POS	'
t	NN	t
had	VBD	have
it	PP	it
.	SENT	.
So	RB	so
do	VBP	do
people	NNS	people
get	VB	get
what	WP	what
they	PP	they
deserve	VBP	deserve
?	SENT	?
Is	VBZ	be
society	NN	society
just	RB	just
?	SENT	?
Of	IN	of
course	NN	course
not	RB	not
.	SENT	.
Working	VBG	work
hard	JJ	hard
and	CC	and
playing	VBG	play
by	IN	by
the	DT	the
rules	NNS	rule
is	VBZ	be
just	RB	just
no	DT	no
guarantee	NN	guarantee
of	IN	of
anything	NN	anything
.	SENT	.
If	IN	if
we	PP	we
appreciate	VBP	appreciate
the	DT	the
inevitability	NN	inevitability
of	IN	of
this	DT	this
kind	NN	kind
of	IN	of
injustice	NN	injustice
and	CC	and
the	DT	the
centrality	NN	centrality
of	IN	of
good	JJ	good
fortune	NN	fortune
,	,	,
we	PP	we
might	MD	might
ask	VB	ask
ourselves	PP	ourselves
what	WP	what
responsibilities	NNS	responsibility
do	VBP	do
we	PP	we
have	VBP	have
to	TO	to
the	DT	the
people	NNS	people
we	PP	we
are	VBP	be
now	RB	now
celebrating	VBG	celebrate
as	IN	as
heroes	NNS	hero
in	IN	in
this	DT	this
time	NN	time
of	IN	of
the	DT	the
pandemic	NN	pandemic
when	WRB	when
a	DT	a
serious	JJ	serious
illness	NN	illness
befalls	VBZ	befall
their	PP$	their
family	NN	family
to	TO	to
make	VB	make
sure	JJ	sure
that	IN	that
they	PP	they
remain	VBP	remain
whole	NN	whole
and	CC	and
their	PP$	their
lives	NNS	life
aren	NNS	<unknown>
'	POS	'
t	NN	t
ruined	VBN	ruin
by	IN	by
the	DT	the
cost	NN	cost
of	IN	of
dealing	VBG	deal
with	IN	with
the	DT	the
illness	NN	illness
?	SENT	?
What	WP	what
do	VBP	do
we	PP	we
owe	VBP	owe
people	NNS	people
who	WP	who
struggle	VBP	struggle
,	,	,
work	VBP	work
hard	JJ	hard
and	CC	and
are	VBP	be
less	RBR	less
lucky	JJ	lucky
than	IN	than
we	PP	we
are	VBP	be
?	SENT	?
About	IN	about
a	DT	a
half	NN	half
century	NN	century
ago	RB	ago
,	,	,
the	DT	the
philosopher	NN	philosopher
John	NP	John
Rawls	NP	Rawls
wrote	VBD	write
a	DT	a
book	NN	book
called	VBN	call
"	``	"
A	DT	a
Theory	NN	theory
of	IN	of
Justice	NP	Justice
,	,	,
"	''	"
and	CC	and
in	IN	in
that	DT	that
book	NN	book
,	,	,
he	PP	he
introduced	VBD	introduce
a	DT	a
concept	NN	concept
that	IN	that
he	PP	he
called	VBD	call
"	``	"
the	DT	the
veil	NN	veil
of	IN	of
ignorance	NN	ignorance
.	SENT	.
"	''	"
The	DT	the
question	NN	question
he	PP	he
posed	VBD	pose
was	VBD	be
:	:	:
If	IN	if
you	PP	you
didn	NN	<unknown>
'	POS	'
t	NN	t
know	VBP	know
what	WP	what
your	PP$	your
position	NN	position
in	IN	in
society	NN	society
was	VBD	be
going	VBG	go
to	TO	to
be	VB	be
,	,	,
what	WP	what
kind	NN	kind
of	IN	of
a	DT	a
society	NN	society
would	MD	would
you	PP	you
want	VB	want
to	TO	to
create	VB	create
?	SENT	?
And	CC	and
what	WP	what
he	PP	he
suggested	VBN	suggest
is	VBZ	be
that	IN	that
when	WRB	when
we	PP	we
don	VBP	don
'	''	'
t	NN	t
know	VBP	know
whether	IN	whether
we	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
enter	VB	enter
society	NN	society
at	IN	at
the	DT	the
top	NN	top
or	CC	or
at	IN	at
the	DT	the
bottom	NN	bottom
,	,	,
what	WP	what
we	PP	we
want	VBP	want
is	VBZ	be
a	DT	a
society	NN	society
that	WDT	that
is	VBZ	be
pretty	RB	pretty
damn	RB	damn
equal	JJ	equal
,	,	,
so	RB	so
that	IN	that
even	RB	even
the	DT	the
unlucky	JJ	unlucky
will	MD	will
be	VB	be
able	JJ	able
to	TO	to
live	VB	live
decent	JJ	decent
,	,	,
meaningful	JJ	meaningful
and	CC	and
satisfying	JJ	satisfying
lives	NNS	life
.	SENT	.
So	RB	so
bring	VB	bring
this	DT	this
back	NN	back
,	,	,
all	RB	all
of	IN	of
you	PP	you
lucky	JJ	lucky
,	,	,
successful	JJ	successful
people	NNS	people
,	,	,
to	TO	to
your	PP$	your
communities	NNS	community
,	,	,
and	CC	and
